Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
24/7/24;Fluminense;10;3;3;197;217;Palmeiras;14;2;51;442;84;14;2;0;4;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;Matheus Martinelli;Mediocampista;André Trindade da Costa Neto;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;Jhon Arias;Mediocampista;Germán Cano;Delantero;0;1;1;1;0;0;0;1
21/7/24;Fluminense;10;5;5;197;656;Cuiabá;10;4;53;469;86;6;2;1;4;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;Paulo Henrique Ganso;Mediocampista;Matheus Martinelli;Mediocampista;André Trindade da Costa Neto;Mediocampista;Jhon Arias;Mediocampista;Marquinhos;Mediocampista;Germán Cano;Delantero;0;1;1;1;0;0;1;0
11/7/24;Fluminense;10;3;1;197;778;Criciúma;18;10;60;590;86;7;1;0;5;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;Matheus Martinelli;Mediocampista;André Trindade da Costa Neto;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;John Kennedy;Delantero;0;1;1;0;1;0;1;0
7/7/24;Fluminense;10;3;3;197;644;Fortaleza;11;3;58;456;84;14;2;0;3;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Thiago dos Santos;Defensor;Claudio Rodrigues Gomes;Defensor;Matheus Martinelli;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;John Kennedy;Delantero;0;0;0;0;0;1;1;0
4/7/24;Fluminense;10;3;3;197;641;Internacional;8;3;55;498;89;17;6;0;3;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;André Trindade da Costa Neto;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Matheus Martinelli;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;1;0;1;0;1;0;0;1
27/6/24;Fluminense;10;3;7;197;693;Vitória;12;5;64;645;89;14;3;0;6;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Thiago dos Santos;Defensor;Marcelo Vieira;Defensor;Gabriel Appelt Pires;Mediocampista;Matheus Martinelli;Mediocampista;David Terans;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;0;0;0;0;0;1;0;1
23/6/24;Fluminense;10;1;3;197;214;Flamengo;2;0;55;468;83;16;2;1;2;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Matheus Martinelli;Defensor;Diogo Barbosa;Defensor;Paulo Henrique Ganso;Mediocampista;Gabriel Appelt Pires;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Renato Augusto;Mediocampista;John Kennedy;Delantero;Germán Cano;Delantero;0;0;0;0;0;1;0;1
19/6/24;Fluminense;10;3;20;197;636;Cruzeiro;9;4;66;632;89;11;2;0;5;Fábio Deivson Lopes Maciel;Portero;Marquinhos;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;Matheus Martinelli;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Douglas Costa;Mediocampista;Renato Augusto;Mediocampista;John Kennedy;Mediocampista;Germán Cano;Delantero;0;0;0;0;0;1;1;0
15/6/24;Fluminense;10;3;0;197;776;Atlético Goianiense;9;5;56;563;83;10;4;1;3;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Marlon Santos;Defensor;Felipe Melo;Defensor;Marcelo Vieira;Defensor;Vinícius Moreira de Lima;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Germán Cano;Delantero;1;0;1;0;0;1;0;1
11/6/24;Fluminense;10;3;8;197;210;Botafogo;6;0;57;406;83;13;3;0;2;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Marlon Santos;Defensor;Manoel Messias Silva Carvalho;Defensor;Marcelo Vieira;Defensor;Vinícius Moreira de Lima;Mediocampista;Matheus Martinelli;Mediocampista;Marquinhos;Mediocampista;Paulo Henrique Ganso;Mediocampista;John Kennedy;Mediocampista;Germán Cano;Delantero;0;0;0;0;0;1;1;0
