Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
16/3/23;Slovan Bratislava;21;7;1;36;-1;Basel;13;5;34;401;70;18;2;0;5;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Juraj Kucka;Mediocampista;Giorgi Chakvetadze;Mediocampista;Vladimír Weiss;Mediocampista;Malik Abubakari;Delantero;2;0;2;0;1;0;0;1
12/3/23;Slovan Bratislava;-1;3;6;36;-1;Žilina;20;4;58;502;76;10;0;0;7;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Richard Križan;Defensor;Maudo Jarjué;Defensor;Lukáš Pauschek;Defensor;Tigran Barseghyan;Mediocampista;Jaba Kankava;Mediocampista;Andre Green;Mediocampista;Jaromír Zmrhal;Mediocampista;Filip Lichý;Mediocampista;Malik Abubakari;Delantero;0;0;0;0;0;1;0;1
9/3/23;Slovan Bratislava;21;3;17;36;-1;Basel;8;4;46;406;79;7;3;0;6;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Filip Lichý;Mediocampista;Aleksandar Čavrić;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Malik Abubakari;Delantero;1;1;2;0;1;0;1;0
4/3/23;Slovan Bratislava;-1;0;1;36;-1;Spartak Trnava;18;7;51;383;78;18;4;0;3;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Giorgi Chakvetadze;Mediocampista;Juraj Kucka;Mediocampista;Aleksandar Čavrić;Delantero;Malik Abubakari;Delantero;Vladimír Weiss;Delantero;3;1;4;1;0;0;0;1
25/2/23;Slovan Bratislava;-1;3;3;36;-1;Zlaté Moravce;20;5;59;469;81;9;2;0;3;Adrian Chovan;Portero;Andre Green;Defensor;Richard Križan;Defensor;Guram Kashia;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Malik Abubakari;Delantero;1;0;1;0;1;0;1;0
18/2/23;Slovan Bratislava;-1;3;1;36;-1;Banská Bystrica;23;10;65;553;82;11;1;0;11;Adrian Chovan;Portero;Maudo Jarjué;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Jaromír Zmrhal;Defensor;Juraj Kucka;Mediocampista;Uche Henry Agbo;Mediocampista;Andre Green;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Malik Abubakari;Delantero;0;2;2;0;1;0;0;1
12/2/23;Slovan Bratislava;-1;3;0;36;-1;DAC 1904;26;7;58;433;85;11;1;0;10;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Malik Abubakari;Delantero;0;1;1;0;1;0;1;0
24/11/22;Slovan Bratislava;-1;3;5;36;-1;Zlaté Moravce;24;10;58;561;84;6;0;0;4;Adrian Chovan;Portero;David Hrnčár;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Jaromír Zmrhal;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Vladimír Weiss;Mediocampista;Andre Green;Mediocampista;Eric Ramírez;Delantero;2;2;4;1;0;0;0;1
13/11/22;Slovan Bratislava;-1;3;1;36;-1;Ružomberok;22;7;65;554;84;8;2;0;10;Adrian Chovan;Portero;Lukáš Pauschek;Defensor;Guram Kashia;Defensor;Myenty Abena;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Eric Ramírez;Delantero;0;2;2;1;0;0;0;1
6/11/22;Slovan Bratislava;-1;3;6;36;-1;Žilina;13;5;53;425;78;12;4;0;8;Adrian Chovan;Portero;Lukáš Pauschek;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Jaromír Zmrhal;Mediocampista;Alen Mustafić;Mediocampista;Vladimír Weiss;Mediocampista;Andre Green;Delantero;0;1;1;0;0;1;1;0
3/11/22;Slovan Bratislava;21;3;1;36;-1;Žalgiris;13;8;42;338;71;12;4;0;6;Adrian Chovan;Portero;Lukáš Pauschek;Defensor;Myenty Abena;Defensor;Guram Kashia;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Vladimír Weiss;Mediocampista;Aleksandar Čavrić;Mediocampista;Giorgi Chakvetadze;Mediocampista;Eric Ramírez;Delantero;2;0;2;1;0;0;1;0
30/10/22;Slovan Bratislava;-1;1;6;36;-1;MFK Tatran Liptovský Mikuláš;12;3;60;554;81;13;1;0;6;Adam Hrdina;Portero;Lukáš Pauschek;Defensor;Myenty Abena;Defensor;Siemen Voet;Defensor;Vernon De Marco Morlacchi;Defensor;David Hrnčár;Mediocampista;Uche Henry Agbo;Mediocampista;Ibrahim Rabiu;Mediocampista;Andre Green;Mediocampista;Žan Medved;Delantero;Eric Ramírez;Delantero;0;1;1;1;0;0;0;1
27/10/22;Slovan Bratislava;21;3;4;36;-1;Pyunik;17;6;67;597;81;4;3;0;5;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Myenty Abena;Defensor;Lucas Lovat;Defensor;Alen Mustafić;Mediocampista;Juraj Kucka;Mediocampista;Jaromír Zmrhal;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Aleksandar Čavrić;Delantero;0;2;2;1;0;0;0;1
21/10/22;Slovan Bratislava;-1;0;3;36;-1;Skalica;13;9;55;460;83;20;2;0;7;Adrian Chovan;Portero;Lukáš Pauschek;Defensor;Guram Kashia;Defensor;Siemen Voet;Defensor;Vernon De Marco Morlacchi;Defensor;Giorgi Chakvetadze;Mediocampista;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Tigran Barseghyan;Delantero;Aleksandar Čavrić;Delantero;Vladimír Weiss;Delantero;3;1;4;1;0;0;1;0
16/10/22;Slovan Bratislava;-1;3;0;36;-1;Michalovce;14;8;64;482;77;14;1;0;5;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Myenty Abena;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Ibrahim Rabiu;Mediocampista;Jaba Kankava;Mediocampista;David Hrnčár;Mediocampista;Alen Mustafić;Mediocampista;Giorgi Chakvetadze;Mediocampista;Eric Ramírez;Delantero;0;1;1;1;0;0;1;0
13/10/22;Slovan Bratislava;21;3;7;36;-1;Basel;10;5;56;484;85;10;1;0;4;Adrian Chovan;Portero;Lukáš Pauschek;Defensor;Guram Kashia;Defensor;Myenty Abena;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Tigran Barseghyan;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Aleksandar Čavrić;Delantero;1;2;3;0;1;0;0;1
9/10/22;Slovan Bratislava;-1;3;3;36;-1;Trenčín;14;4;46;373;73;11;2;0;4;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Richard Križan;Defensor;Siemen Voet;Defensor;Vernon De Marco Morlacchi;Defensor;Alen Mustafić;Mediocampista;Uche Henry Agbo;Mediocampista;David Hrnčár;Mediocampista;Vladimír Weiss;Mediocampista;Tigran Barseghyan;Mediocampista;Ivan Šaponjić;Delantero;0;0;0;0;0;1;1;0
3/10/21;Slovan Bratislava;-1;8;3;36;-1;FK Pohronie;18;6;53;452;82;11;0;0;6;Michal Šulla;Portero;Jurij Medvedev;Defensor;Richard Križan;Defensor;Myenty Abena;Defensor;Vernon De Marco Morlacchi;Defensor;Aleksandar Čavrić;Mediocampista;Uche Henry Agbo;Mediocampista;Ibrahim Rabiu;Mediocampista;Jaromír Zmrhal;Mediocampista;Ezekiel Henty;Mediocampista;Samuel Mráz;Delantero;3;2;5;1;0;0;0;1
30/9/21;Slovan Bratislava;21;1;3;36;107;PAOK;7;5;36;322;66;22;4;0;2;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vasil Bozhikov;Defensor;Lukáš Pauschek;Defensor;Dejan Dražić;Mediocampista;Jaba Kankava;Mediocampista;Joeri de Kamps;Mediocampista;Andre Green;Mediocampista;Ezekiel Henty;Delantero;Adler Da Silva;Delantero;1;0;1;0;1;0;1;0
25/9/21;Slovan Bratislava;-1;8;3;36;-1;Senica;21;9;55;411;70;13;1;0;11;Adrian Chovan;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vasil Bozhikov;Defensor;Vernon De Marco Morlacchi;Defensor;Dejan Dražić;Mediocampista;Jaba Kankava;Mediocampista;Joeri de Kamps;Mediocampista;Andre Green;Mediocampista;Adler Da Silva;Mediocampista;Samuel Mráz;Delantero;3;0;3;1;0;0;1;0
