Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Agustín Rossi-Flamengo;Wesley Vinícius França Lima-Flamengo;Danilo da Silva-Flamengo;Léo Pereira-Flamengo;Ayrton Lucas-Flamengo;Erick Pulgar-Flamengo;Nicolás de la Cruz Arcosa-Flamengo;Gerson Santos da Silva-Flamengo;Giorgian De Arrascaeta-Flamengo;Bruno Henrique Pinto-Flamengo;Pedro-Flamengo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Leonardo Rech Ortiz-Flamengo;Alex Sandro-Flamengo;Éverton Sousa Soares-Flamengo;Matheus Cunha Queiroz-Flamengo;Guillermo Varela-Flamengo;João Victor de Souza-Flamengo;Evertton Araújo-Flamengo;Allan Rodrigues de Souza-Flamengo;Luiz Araújo-Flamengo;Gonzalo Plata-Flamengo;Michael Richard Delgado de Oliveira-Flamengo;Juninho Vieira-Flamengo;David Luiz-Flamengo;Gabriel Barbosa-Flamengo;Fabrício Bruno-Flamengo;Matheus Gonçalves-Flamengo;Carlos Jonás Alcaraz-Flamengo;Cleiton-Flamengo;Lorran Lucas-Flamengo;Carlos Moisés de Lima-Flamengo;Matías Viña-Flamengo;Victor Hugo Gomes Silva-Flamengo;Igor Jesus-Flamengo;Pablo Nascimento Castro-Flamengo;Filipe Luís-Flamengo;Matheuzinho-Flamengo;Thiago Maia-Flamengo;Éverton Ribeiro-Flamengo;Matheus França de Oliveira-Flamengo;Arturo Vidal-Flamengo;Aderbar Melo dos Santos Neto-Flamengo;Marinho-Flamengo
2024-06-30;Flamengo;10;3;0;214;636;Cruzeiro;1;3;7;14;3;5;0.46;0.54;390;0.81;5;17;1;3;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;5;0.038571428571428576;0.2;316;0.015822784810126583;686.9565217391304;0.2857142857142857;4.3478260869565215;-7;-0.08000000000000002;-3;-2;-12;0.017948717948717947;0.2857142857142857;0.23;1.0;1;1;2;1;0;0;0;1;0.2857142857142857;0.6666666666666666;0.005128205128205128;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-26;Flamengo;10;3;3;214;779;Juventude;1;2;9;15;5;8;0.47;0.53;458;0.84;10;9;1;2;0;0;8;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;7;0.035333333333333335;0.1;385;0.025974025974025976;819.1489361702128;0.8888888888888888;17.02127659574468;-6;-0.06000000000000005;1;-1;1;0.019650655021834062;0.1111111111111111;0.47;8.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.2;0.002183406113537118;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-23;Flamengo;10;3;1;214;197;Fluminense;3;3;14;2;4;0;0.45;0.55;382;0.8;13;16;3;2;0;1;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2;0.275;0.23076923076923078;306;0.042483660130718956;680.0;0.42857142857142855;13.333333333333332;12;-0.10000000000000003;4;0;-3;0.03664921465968586;0.07142857142857142;0.45;6.0;0;1;1;1;0;0;1;0;0.07142857142857142;0.25;0.002617801047120419;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-20;Flamengo;10;3;14;214;697;Bahía;1;1;14;8;3;3;0.34;0.66;364;0.86;8;10;1;1;0;0;6;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.0825;0.125;313;0.025559105431309903;920.5882352941176;0.42857142857142855;17.64705882352941;6;-0.32;4;0;-2;0.038461538461538464;0.14285714285714285;0.17;3.0;1;1;2;1;0;0;0;1;0.14285714285714285;0.6666666666666666;0.005494505494505495;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-16;Flamengo;10;3;3;214;649;Paranaense;3;5;9;14;6;3;0.53;0.47;407;0.8;11;11;3;4;0;1;9;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5;0.03357142857142857;0.2727272727272727;326;0.03374233128834356;615.0943396226414;1.0;16.9811320754717;-5;0.06000000000000005;4;-2;0;0.022113022113022112;0.1111111111111111;0.53;9.0;0;1;1;0;1;0;1;0;0.1111111111111111;0.16666666666666666;0.002457002457002457;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-13;Flamengo;10;3;1;214;206;Grêmio;2;4;16;15;6;5;0.41;0.59;380;0.87;9;10;2;4;0;0;4;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.03933333333333333;0.2222222222222222;331;0.027190332326283987;807.3170731707318;0.25;9.75609756097561;1;-0.18;-2;-2;-1;0.042105263157894736;0.125;0.205;2.0;1;1;2;1;0;0;0;1;0.125;0.3333333333333333;0.005263157894736842;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-02;Flamengo;10;3;17;214;777;Vasco da Gama;0;3;30;2;18;2;0.74;0.26;651;0.92;6;18;0;2;0;1;8;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1;0.13;0.0;599;0.01001669449081803;809.4594594594595;0.26666666666666666;10.81081081081081;28;0.48;7;-3;-12;0.04608294930875576;0.2;0.12333333333333334;1.3333333333333333;3;3;6;1;0;0;1;0;0.2;0.3333333333333333;0.009216589861751152;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-28;Flamengo;-1;3;9;214;216;Millonarios;1;1;12;9;6;3;0.62;0.38;637;0.88;10;12;0;1;1;0;6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1;0.042222222222222223;0.1;561;0.017825311942959002;904.8387096774194;0.5;9.67741935483871;3;0.24;5;0;-2;0.018838304552590265;0.25;0.20666666666666667;2.0;3;0;3;1;0;0;0;1;0.25;0.5;0.004709576138147566;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-22;Flamengo;12;3;5;214;687;Amazonas;1;0;21;13;8;3;0.64;0.36;547;0.9;14;10;1;0;0;0;10;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;9;0.02769230769230769;0.07142857142857142;492;0.028455284552845527;768.75;0.47619047619047616;15.625;8;0.28;1;1;4;0.038391224862888484;0.047619047619047616;0.64;10.0;0;1;1;1;0;0;1;0;0.047619047619047616;0.125;0.0018281535648994515;21.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Flamengo;-1;3;0;214;213;Bolívar;1;2;23;10;8;3;0.51;0.49;427;0.85;9;11;1;2;0;0;5;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;5;0.049;0.1111111111111111;363;0.024793388429752067;711.7647058823529;0.21739130434782608;9.803921568627452;13;0.020000000000000018;0;-1;-2;0.053864168618266976;0.17391304347826086;0.1275;1.25;3;1;4;1;0;0;0;1;0.17391304347826086;0.5;0.00936768149882904;5.75;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Flamengo;10;3;6;214;652;Corinthians;1;1;18;13;9;3;0.58;0.42;501;0.84;12;16;1;1;0;0;13;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;6;0.03230769230769231;0.08333333333333333;421;0.028503562945368172;725.8620689655173;0.7222222222222222;22.413793103448278;5;0.15999999999999998;7;0;-4;0.03592814371257485;0.1111111111111111;0.29;6.5;1;1;2;1;0;0;0;1;0.1111111111111111;0.2222222222222222;0.003992015968063872;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-07;Flamengo;-1;3;0;214;215;Palestino;3;2;18;12;3;5;0.65;0.35;526;0.8;8;15;3;2;0;0;5;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.029166666666666664;0.375;421;0.019002375296912115;647.6923076923076;0.2777777777777778;7.692307692307692;6;0.30000000000000004;-1;1;-7;0.034220532319391636;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Flamengo;10;3;3;214;659;Bragantino;2;2;19;18;6;3;0.57;0.43;415;0.78;10;17;2;2;0;0;4;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;8;0.02388888888888889;0.2;324;0.030864197530864196;568.421052631579;0.21052631578947367;7.017543859649123;1;0.13999999999999996;-4;0;-7;0.04578313253012048;0.05263157894736842;0.57;4.0;0;1;1;0;1;0;1;0;0.05263157894736842;0.16666666666666666;0.0024096385542168677;19.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-01;Flamengo;12;0;0;214;687;Amazonas;1;3;13;4;4;1;0.73;0.27;728;0.91;12;13;1;3;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2;0.0675;0.08333333333333333;662;0.01812688821752266;906.8493150684932;0.38461538461538464;6.8493150684931505;9;0.45999999999999996;3;-2;-1;0.017857142857142856;0.07692307692307693;0.73;5.0;1;0;1;1;0;0;0;1;0.07692307692307693;0.25;0.0013736263736263737;13.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Flamengo;10;3;1;214;210;Botafogo;1;4;15;9;0;3;0.6;0.4;512;0.86;12;15;1;4;0;0;8;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;3;0.044444444444444446;0.08333333333333333;440;0.02727272727272727;733.3333333333334;0.5333333333333333;13.333333333333334;6;0.19999999999999996;5;-3;-3;0.029296875;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Flamengo;-1;17;0;214;213;Bolívar;0;0;15;26;3;8;0.36;0.64;283;0.69;9;15;0;0;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;9;0.024615384615384615;0.0;195;0.046153846153846156;541.6666666666667;0.0;0.0;-11;-0.28;-9;0;-6;0.053003533568904596;0.06666666666666667;0.36;0.0;1;0;1;0;0;1;1;0;0.06666666666666667;0.3333333333333333;0.0035335689045936395;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Flamengo;10;3;17;214;217;Palmeiras;4;5;8;12;3;1;0.52;0.48;360;0.77;14;23;4;5;0;0;5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;6;0.04;0.2857142857142857;277;0.05054151624548736;532.6923076923076;0.625;9.615384615384615;-4;0.040000000000000036;-1;-1;-9;0.022222222222222223;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Flamengo;10;3;17;214;201;São Paulo;1;3;12;10;6;3;0.46;0.54;404;0.8;19;19;1;3;0;0;9;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1;0.054000000000000006;0.05263157894736842;323;0.058823529411764705;702.1739130434783;0.75;19.565217391304348;2;-0.08000000000000002;8;-2;0;0.0297029702970297;0.16666666666666666;0.23;4.5;1;1;2;1;0;0;0;1;0.16666666666666666;0.3333333333333333;0.0049504950495049506;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Flamengo;10;3;14;214;776;Atlético Goianiense;3;7;15;11;2;4;0.69;0.31;471;0.85;12;12;3;5;0;2;4;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;4;0.028181818181818183;0.25;400;0.03;579.7101449275362;0.26666666666666666;5.797101449275363;4;0.37999999999999995;0;-4;0;0.03184713375796178;0.13333333333333333;0.345;2.0;1;1;2;1;0;0;1;0;0.13333333333333333;1.0;0.004246284501061571;7.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;Flamengo;-1;3;3;214;215;Palestino;2;4;21;10;8;3;0.63;0.37;523;0.86;11;13;2;4;0;0;9;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.037;0.18181818181818182;450;0.024444444444444446;714.2857142857143;0.42857142857142855;14.285714285714286;11;0.26;6;-2;-2;0.040152963671128104;0.09523809523809523;0.315;4.5;1;1;2;1;0;0;0;1;0.09523809523809523;0.25;0.0038240917782026767;10.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Flamengo;34;3;3;214;-1;Nova Iguaçu;2;3;14;12;6;3;0.58;0.42;551;0.88;14;10;2;3;0;0;10;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.034999999999999996;0.14285714285714285;485;0.0288659793814433;836.2068965517242;0.7142857142857143;17.24137931034483;2;0.15999999999999998;8;-1;4;0.025408348457350273;0.07142857142857142;0.58;10.0;0;1;1;1;0;0;0;1;0.07142857142857142;0.16666666666666666;0.0018148820326678765;14.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Flamengo;-1;3;1;214;216;Millonarios;1;2;9;16;2;2;0.54;0.46;456;0.82;8;12;1;1;0;1;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;5;0.02875;0.125;374;0.0213903743315508;692.5925925925925;0.4444444444444444;7.4074074074074066;-7;0.08000000000000002;-1;-1;-4;0.019736842105263157;0.1111111111111111;0.54;4.0;0;1;1;0;1;0;1;0;0.1111111111111111;0.5;0.0021929824561403508;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Flamengo;34;3;3;214;-1;Nova Iguaçu;2;2;24;11;7;5;0.62;0.38;606;0.89;11;6;2;2;0;0;9;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;4;0.034545454545454546;0.18181818181818182;539;0.02040816326530612;869.3548387096774;0.375;14.516129032258064;13;0.24;5;0;5;0.039603960396039604;0.125;0.20666666666666667;3.0;1;2;3;1;0;0;1;0;0.125;0.42857142857142855;0.0049504950495049506;8.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Flamengo;34;1;13;214;197;Fluminense;3;6;11;14;1;0;0.33;0.67;265;0.76;10;17;3;6;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.04785714285714286;0.3;201;0.04975124378109453;609.090909090909;0.2727272727272727;9.09090909090909;-3;-0.34;0;-3;-7;0.04150943396226415;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Flamengo;34;0;3;214;197;Fluminense;1;4;24;8;9;0;0.49;0.51;382;0.87;20;10;1;3;0;1;9;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.06375;0.05;332;0.060240963855421686;677.5510204081633;0.375;18.367346938775512;16;-0.020000000000000018;6;-3;10;0.06282722513089005;0.08333333333333333;0.245;4.5;1;1;2;1;0;0;1;0;0.08333333333333333;0.2222222222222222;0.005235602094240838;12.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Flamengo;10;3;3;214;201;São Paulo;3;0;10;9;2;3;0.58;0.42;535;0.89;16;13;3;0;0;0;9;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;4;0.04666666666666666;0.1875;476;0.03361344537815126;820.6896551724138;0.9;15.517241379310345;1;0.15999999999999998;5;3;3;0.018691588785046728;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Flamengo;10;3;17;214;656;Cuiabá;2;1;19;2;6;1;0.68;0.32;653;0.91;13;9;2;1;0;0;6;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2;0.16;0.15384615384615385;594;0.021885521885521887;873.5294117647059;0.3157894736842105;8.823529411764705;17;0.36000000000000004;4;1;4;0.02909647779479326;0.10526315789473684;0.34;3.0;2;0;2;1;0;0;0;1;0.10526315789473684;0.3333333333333333;0.0030627871362940277;9.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Flamengo;10;3;1;214;220;Atlético Mineiro;3;2;19;11;4;6;0.59;0.41;554;0.87;12;12;3;2;0;0;10;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1;0.03727272727272727;0.25;482;0.024896265560165973;816.9491525423729;0.5263157894736842;16.949152542372882;8;0.18;9;1;0;0.03429602888086643;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Flamengo;10;3;3;214;682;América-MG;4;4;24;11;8;1;0.58;0.42;514;0.86;13;9;4;4;0;0;7;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;3;0.03818181818181818;0.3076923076923077;442;0.029411764705882353;762.0689655172414;0.2916666666666667;12.06896551724138;13;0.15999999999999998;4;0;4;0.04669260700389105;0.125;0.19333333333333333;2.3333333333333335;1;2;3;1;0;0;1;0;0.125;0.375;0.005836575875486381;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-23;Flamengo;10;3;3;214;659;Bragantino;4;4;16;19;4;3;0.53;0.47;433;0.77;10;15;4;3;0;1;8;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;6;0.024736842105263158;0.4;333;0.03003003003003003;628.3018867924528;0.5;15.094339622641508;-3;0.06000000000000005;2;0;-5;0.03695150115473441;0.0625;0.53;8.0;0;1;1;1;0;0;0;1;0.0625;0.25;0.0023094688221709007;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Flamengo;10;3;3;214;197;Fluminense;2;5;11;13;7;4;0.41;0.59;383;0.83;13;17;1;4;1;1;5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2;0.045384615384615384;0.15384615384615385;318;0.040880503144654086;775.609756097561;0.45454545454545453;12.195121951219512;-2;-0.18;3;-3;-4;0.028720626631853787;0.09090909090909091;0.41;5.0;1;0;1;0;1;0;0;1;0.09090909090909091;0.14285714285714285;0.0026109660574412533;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;Flamengo;10;3;29;214;217;Palmeiras;1;2;12;12;6;1;0.52;0.48;512;0.91;13;17;1;1;0;1;4;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;5;0.04;0.07692307692307693;466;0.027896995708154508;896.1538461538461;0.3333333333333333;7.692307692307692;0;0.040000000000000036;-1;-1;-4;0.0234375;0.25;0.17333333333333334;1.3333333333333333;2;1;3;1;0;0;0;1;0.25;0.5;0.005859375;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Flamengo;10;3;3;214;644;Fortaleza;3;1;7;18;5;4;0.47;0.53;450;0.82;11;9;3;1;0;0;3;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;4;0.029444444444444447;0.2727272727272727;369;0.02981029810298103;785.1063829787234;0.42857142857142855;6.382978723404256;-11;-0.06000000000000005;-1;2;2;0.015555555555555555;0.2857142857142857;0.235;1.5;1;1;2;1;0;0;1;0;0.2857142857142857;0.4;0.0044444444444444444;3.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Flamengo;10;3;22;214;662;Santos;4;2;8;15;4;5;0.61;0.39;529;0.86;13;16;2;1;2;1;1;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;6;0.026000000000000002;0.3076923076923077;455;0.02857142857142857;745.9016393442623;0.125;1.639344262295082;-7;0.21999999999999997;-5;2;-3;0.015122873345935728;0.125;0.61;1.0;1;0;1;0;0;1;0;1;0.125;0.25;0.001890359168241966;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
