Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;André Ferreira-Valladolid;Antonio Candela-Valladolid;Joseph Aidoo-Valladolid;Javier Sánchez-Valladolid;Henrique Silva Milagres-Valladolid;Stanko Jurić-Valladolid;Darwin Machís-Valladolid;Chuki-Valladolid;Florian Grillitsch-Valladolid;Raúl Moro-Valladolid;Juanmi Latasa-Valladolid;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Anuar Tuhami-Valladolid;Mamadou Sylla-Valladolid;Eray Cömert-Valladolid;Cenk Özkacar-Valladolid;Adam Aznou-Valladolid;Iván Sánchez-Valladolid;Tamás Nikitscher-Valladolid;Mario Martín Rielves-Valladolid;Arnau Rafús-Valladolid;Luis Pérez Maqueda-Valladolid;David Torres Ortiz-Valladolid;Selim Amallah-Valladolid;Karl Jakob Hein-Valladolid;Marcos André-Valladolid;Lucas Rosa-Valladolid;Juma Bah-Valladolid;Kike Pérez-Valladolid;Amath Ndiaye-Valladolid;Raúl Chasco Ruiz-Valladolid;César de la Hoz-Valladolid;Víctor Meseguer-Valladolid;Enzo Boyomo-Valladolid;Jordi Masip-Valladolid;Sergio Escudero Palomo-Valladolid;Oliveira-Valladolid;Monchu-Valladolid;Álvaro Negredo-Valladolid;César Tárrega-Valladolid;Adrián Arnu-Valladolid;Israel Salazar-Valladolid;Stipe Biuk-Valladolid;Kenedy-Valladolid;Manu Pozo-Valladolid;Jonathan Montiel-Valladolid;Iván Cédric-Valladolid;John-Valladolid;Alberto Quintana Moreno-Valladolid;Gustavo Henrique-Valladolid;Mickaël Malsa-Valladolid;Tunde Akinsola-Valladolid;Víctor Rofino-Valladolid;Jawad El Yamiq-Valladolid;Lucas Olaza-Valladolid;Roque Mesa-Valladolid;Álvaro Aguado-Valladolid;Gonzalo Plata-Valladolid;Cyle Larin-Valladolid;Iván Fresneda-Valladolid;Martin Hongla-Valladolid;Óscar Plano-Valladolid;Joaquín Fernández Moreno-Valladolid;Sergio León-Valladolid;Sergio Asenjo-Valladolid;Shon Weissman-Valladolid;Sergio Guardiola Navarro-Valladolid;Zouhair Feddal-Valladolid;Juan José Narváez-Valladolid;Diego Moreno Cledera-Valladolid
2024-03-24;Valladolid;7;0;3;51;124;Eibar;2;2;19;4;5;2;0.67;0.33;593;0.92;10;9;2;1;0;1;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0825;0.2;546;0.0183150183150183;814.9253731343283;0.4736842105263157;13.43283582089552;15;0.34;6;0;1;0.0320404721753794;0.1578947368421052;0.2233333333333333;3.0;0;3;3;1;0;0;0;1;0.1578947368421052;0.6;0.0050590219224283;6.333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Valladolid;7;0;3;51;132;Racing Ferrol;2;1;7;17;1;6;0.49;0.51;366;0.74;15;20;1;1;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.03;0.1333333333333333;271;0.055350553505535;553.0612244897959;0.5714285714285714;8.16326530612245;-10;-0.02;-4;1;-5;0.0191256830601092;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Valladolid;7;0;1;51;117;Real Zaragoza;1;4;12;5;3;3;0.52;0.48;412;0.73;9;16;1;4;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.096;0.1111111111111111;301;0.0299003322259136;578.8461538461538;0.3333333333333333;7.692307692307692;7;0.04;1;-3;-7;0.029126213592233;0.1666666666666666;0.26;2.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0048543689320388;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Valladolid;7;0;4;51;-1;FC Andorra;3;2;9;15;2;6;0.45;0.55;403;0.77;16;13;3;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0366666666666666;0.1875;310;0.0516129032258064;688.8888888888889;0.7777777777777778;15.555555555555555;-6;-0.1;-1;1;3;0.0223325062034739;0.1111111111111111;0.45;7.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.5;0.0024813895781637;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Valladolid;7;7;1;51;121;Real Oviedo;1;1;13;11;4;3;0.47;0.53;384;0.78;20;9;1;1;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0481818181818181;0.05;300;0.0666666666666666;638.2978723404256;0.4615384615384615;12.765957446808512;2;-0.06;1;0;11;0.0338541666666666;0.2307692307692307;0.1566666666666666;2.0;1;2;3;1;0;0;0;1;0.2307692307692307;0.75;0.0078125;4.333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Valladolid;7;1;1;51;120;Sporting Gijón;3;3;12;11;5;4;0.52;0.48;424;0.83;12;9;3;3;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0436363636363636;0.25;352;0.034090909090909;676.9230769230769;0.75;17.307692307692307;1;0.04;3;0;3;0.0283018867924528;0.0833333333333333;0.52;9.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.2;0.0023584905660377;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-12;Valladolid;7;1;9;51;127;Albacete;3;3;18;8;2;3;0.73;0.27;567;0.84;13;18;3;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03375;0.2307692307692307;476;0.0273109243697479;652.054794520548;0.3333333333333333;8.219178082191782;10;0.4599999999999999;5;0;-5;0.0317460317460317;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Valladolid;7;1;3;51;47;Leganés;3;2;10;9;0;1;0.57;0.43;449;0.79;16;10;3;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0477777777777777;0.1875;355;0.0450704225352112;622.8070175438597;0.4;7.017543859649123;1;0.1399999999999999;1;1;6;0.0222717149220489;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-29;Valladolid;7;3;3;51;114;Racing de Santander;3;2;12;8;7;4;0.53;0.47;416;0.81;17;13;2;2;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.05875;0.1764705882352941;337;0.0504451038575667;635.8490566037735;0.25;5.660377358490566;4;0.06;1;1;4;0.0288461538461538;0.25;0.1766666666666666;1.0;1;2;3;1;0;0;0;1;0.25;0.4285714285714285;0.0072115384615384;4.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Valladolid;7;1;9;51;123;Elche C. F.;2;2;3;18;1;2;0.42;0.58;383;0.7;10;14;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0322222222222222;0.2;268;0.0373134328358208;638.0952380952381;0.6666666666666666;4.761904761904762;-15;-0.1599999999999999;-1;0;-4;0.0078328981723237;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Valladolid;7;1;1;51;129;Burgos;1;5;20;7;2;2;0.69;0.31;555;0.83;10;13;1;5;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0442857142857142;0.1;461;0.0216919739696312;668.1159420289856;0.45;13.043478260869566;13;0.3799999999999999;4;-4;-3;0.036036036036036;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Valladolid;7;3;3;51;132;Racing Ferrol;1;3;15;10;3;2;0.57;0.43;462;0.79;12;12;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.043;0.0833333333333333;365;0.0328767123287671;640.3508771929825;0.4666666666666667;12.280701754385966;5;0.1399999999999999;3;-2;0;0.0324675324675324;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-18;Valladolid;7;1;1;51;-1;Villarreal B;4;1;17;11;5;3;0.64;0.36;524;0.82;10;20;4;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.0327272727272727;0.4;430;0.0232558139534883;671.875;0.2941176470588235;7.8125;6;0.28;2;3;-10;0.032442748091603;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Valladolid;7;1;6;51;816;Amorebieta;1;3;12;7;6;3;0.67;0.33;613;0.82;7;18;1;3;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0471428571428571;0.1428571428571428;503;0.0139165009940357;750.7462686567163;0.3333333333333333;5.970149253731343;5;0.34;0;-2;-11;0.0195758564437194;0.1666666666666666;0.335;2.0;0;2;2;1;0;0;0;1;0.1666666666666666;0.3333333333333333;0.0032626427406199;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;Valladolid;19;7;1;51;49;RCD Espanyol;3;1;11;9;3;3;0.59;0.41;517;0.87;10;12;2;1;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0455555555555555;0.3;450;0.0222222222222222;762.7118644067797;0.2727272727272727;5.084745762711865;2;0.18;-2;2;-2;0.0212765957446808;0.0909090909090909;0.59;3.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.3333333333333333;0.0019342359767891;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Valladolid;7;1;14;51;115;Levante;3;4;11;19;3;7;0.6;0.4;449;0.83;13;16;3;4;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;12;0.0210526315789473;0.2307692307692307;373;0.03485254691689;621.6666666666667;0.5454545454545454;10.0;-8;0.1999999999999999;-6;-1;-3;0.0244988864142538;0.0909090909090909;0.6;6.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.3333333333333333;0.0022271714922048;11.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-24;Valladolid;7;7;9;51;122;S. D. Huesca;4;4;11;10;5;2;0.57;0.43;474;0.8;15;12;4;4;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.043;0.2666666666666666;379;0.0395778364116095;664.9122807017544;0.3636363636363636;7.017543859649123;1;0.1399999999999999;1;0;3;0.0232067510548523;0.0909090909090909;0.57;4.0;0;1;1;1;0;0;1;0;0.0909090909090909;0.2;0.0021097046413502;11.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-17;Valladolid;7;1;9;51;47;Leganés;1;3;21;11;3;3;0.66;0.34;582;0.88;13;12;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0309090909090909;0.0769230769230769;512;0.025390625;775.7575757575758;0.1428571428571428;4.545454545454545;10;0.32;-3;-2;1;0.0360824742268041;0.0476190476190476;0.66;3.0;1;0;1;0;1;0;0;1;0.0476190476190476;0.3333333333333333;0.0017182130584192;21.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Valladolid;7;7;3;51;114;Racing de Santander;2;0;19;14;9;6;0.66;0.34;560;0.83;11;13;2;0;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0242857142857142;0.1818181818181818;465;0.0236559139784946;704.5454545454545;0.1578947368421052;4.545454545454545;5;0.32;0;2;-2;0.0339285714285714;0.1578947368421052;0.22;1.0;1;2;3;1;0;0;1;0;0.1578947368421052;0.3333333333333333;0.0053571428571428;6.333333333333333;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Valladolid;7;7;1;51;134;Tenerife;1;3;16;6;6;1;0.52;0.48;426;0.78;10;13;1;3;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.08;0.1;332;0.0301204819277108;638.4615384615385;0.5625;17.307692307692307;10;0.04;5;-2;-3;0.0375586854460093;0.125;0.26;4.5;0;2;2;1;0;0;0;1;0.125;0.3333333333333333;0.0046948356807511;8.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-27;Valladolid;7;6;3;51;124;Eibar;0;1;10;22;2;13;0.56;0.44;516;0.81;12;13;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.02;0.0;418;0.0287081339712918;746.4285714285713;0.1;1.7857142857142856;-12;0.12;-1;-1;-1;0.0193798449612403;0.1;0.56;1.0;0;1;1;0;0;1;1;0;0.1;0.5;0.001937984496124;10.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Valladolid;7;1;0;51;-1;FC Andorra;5;2;11;17;4;5;0.26;0.74;206;0.7;16;10;5;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0435294117647058;0.3125;144;0.1111111111111111;553.8461538461538;0.5454545454545454;23.07692307692308;-6;-0.48;0;3;6;0.0533980582524271;0.1818181818181818;0.13;3.0;2;0;2;1;0;0;0;1;0.1818181818181818;0.5;0.0097087378640776;5.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-14;Valladolid;7;7;8;51;49;RCD Espanyol;3;3;11;5;3;3;0.67;0.33;536;0.87;14;15;3;3;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.066;0.2142857142857142;466;0.0300429184549356;695.5223880597015;0.4545454545454545;7.462686567164178;6;0.34;5;0;-1;0.0205223880597014;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Valladolid;7;6;4;51;116;Mirandés;3;3;23;6;9;3;0.72;0.28;575;0.87;10;11;3;3;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0466666666666666;0.3;500;0.02;694.4444444444445;0.3043478260869565;9.722222222222223;17;0.4399999999999999;6;0;-1;0.04;0.1304347826086956;0.24;2.333333333333333;0;3;3;1;0;0;0;1;0.1304347826086956;0.3333333333333333;0.0052173913043478;7.666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Valladolid;7;7;9;51;131;CD Eldense;4;1;8;4;2;0;0.46;0.54;393;0.71;18;16;4;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.135;0.2222222222222222;279;0.064516129032258;606.5217391304348;0.25;4.3478260869565215;4;-0.08;-1;3;2;0.0203562340966921;0.125;0.46;2.0;1;0;1;1;0;0;1;0;0.125;0.5;0.0025445292620865;8.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Valladolid;7;14;3;51;129;Burgos;2;2;11;12;6;2;0.49;0.51;423;0.82;14;10;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0425;0.1428571428571428;347;0.0403458213256484;708.1632653061224;0.2727272727272727;6.122448979591836;-1;-0.02;-3;0;4;0.0260047281323877;0.2727272727272727;0.1633333333333333;1.0;2;1;3;1;0;0;0;1;0.2727272727272727;0.5;0.0070921985815602;3.6666666666666665;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
