Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Finn Dahmen-Augsburgo;Chrislain Matsima-Augsburgo;Jeffrey Gouweleeuw-Augsburgo;Cédric Zesiger-Augsburgo;Marius Wolf-Augsburgo;Frank Onyeka-Augsburgo;Kristijan Jakić-Augsburgo;Dimitris Giannoulis-Augsburgo;Mert Kömür-Augsburgo;Alexis Claude-Maurice-Augsburgo;Samuel Essende-Augsburgo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Elvis Rexhbeçaj-Augsburgo;Keven Schlotterbeck-Augsburgo;Fredrik Jensen-Augsburgo;Phillip Tietz-Augsburgo;Nediljko Labrović-Augsburgo;Noahkai Banks-Augsburgo;Arne Maier-Augsburgo;Henri Koudossou-Augsburgo;Maximilian Bauer-Augsburgo;Robert Gumny-Augsburgo;Steve Mounié-Augsburgo;Ruben Vargas-Augsburgo;Mads Valentin-Augsburgo;Tim Breithaupt-Augsburgo;Arne Engels-Augsburgo;Tomáš Koubek-Augsburgo;Felix Uduokhai-Augsburgo;Iago Amaral Borduchi-Augsburgo;Niklas Dorsch-Augsburgo;Ermedin Demirovic-Augsburgo;Kevin Mbabu-Augsburgo;Sven Michel-Augsburgo;Patric Pfeiffer-Augsburgo;Dion Drena Beljo-Augsburgo;Mërgim Berisha-Augsburgo;Frederik Winther-Augsburgo;David Čolina-Augsburgo;Maurice Malone-Augsburgo;Renato Veiga-Augsburgo;Kelvin Yeboah-Augsburgo;Rafał Gikiewicz-Augsburgo;Julian Baumgartlinger-Augsburgo;Reece Oxford-Augsburgo;Carlos Gruezo-Augsburgo;Florian Niederlechner-Augsburgo;Raphael Framberger-Augsburgo;André Hahn-Augsburgo
2024-01-13;Augsburgo;9;22;29;173;6;Leverkusen;3;1;3;24;0;6;0.24;0.76;251;0.76;11;4;3;1;0;0;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.03166666666666667;0.2727272727272727;191;0.05759162303664921;795.8333333333334;0.0;0.0;-21;-0.52;-12;2;7;0.01195219123505976;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Augsburgo;9;1;1;173;18;Stuttgart;4;0;6;17;4;8;0.34;0.66;318;0.77;14;8;4;0;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.03882352941176471;0.2857142857142857;245;0.05714285714285714;720.5882352941176;0.6666666666666666;11.76470588235294;-11;-0.32;0;4;6;0.018867924528301886;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Augsburgo;9;3;0;173;11;Dortmund;2;1;20;24;3;7;0.36;0.64;332;0.75;13;4;2;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.02666666666666667;0.15384615384615385;249;0.05220883534136546;691.6666666666667;0.2;11.11111111111111;-4;-0.28;-3;1;9;0.060240963855421686;0.05;0.36;4.0;1;0;1;0;1;0;0;1;0.05;0.3333333333333333;0.0030120481927710845;20.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Augsburgo;9;3;2;173;171;Werder Bremen;2;1;11;14;1;5;0.52;0.48;459;0.83;9;13;2;1;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03428571428571429;0.2222222222222222;381;0.023622047244094488;732.6923076923076;0.18181818181818182;3.846153846153846;-3;0.040000000000000036;-3;1;-4;0.023965141612200435;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Augsburgo;9;3;9;173;87;Frankfurt;1;1;8;14;4;6;0.34;0.66;340;0.75;9;11;1;1;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.047142857142857146;0.1111111111111111;255;0.03529411764705882;750.0;0.25;5.88235294117647;-6;-0.32;-2;0;-2;0.023529411764705882;0.25;0.17;1.0;1;1;2;1;0;0;0;1;0.25;0.5;0.0058823529411764705;4.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Augsburgo;9;3;17;173;169;FC Union Berlin;2;2;11;15;2;6;0.38;0.62;346;0.71;15;10;2;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04133333333333333;0.13333333333333333;246;0.06097560975609756;647.3684210526316;0.36363636363636365;10.526315789473685;-4;-0.24;1;0;5;0.031791907514450865;0.09090909090909091;0.38;4.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.5;0.002890173410404624;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Augsburgo;9;3;30;173;97;Hoffenheim;1;2;11;12;6;6;0.33;0.67;289;0.73;9;11;1;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.05583333333333334;0.1111111111111111;211;0.04265402843601896;639.3939393939394;0.2727272727272727;9.09090909090909;-1;-0.34;-2;-1;-2;0.03806228373702422;0.09090909090909091;0.33;3.0;0;1;1;0;1;0;0;1;0.09090909090909091;0.16666666666666666;0.0034602076124567475;11.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Augsburgo;9;3;3;173;190;Colonia;4;1;18;26;2;11;0.41;0.59;370;0.69;10;10;4;1;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.022692307692307692;0.4;255;0.0392156862745098;621.9512195121952;0.1111111111111111;4.878048780487805;-8;-0.18;-8;3;0;0.04864864864864865;0.05555555555555555;0.41;2.0;1;0;1;0;1;0;1;0;0.05555555555555555;0.5;0.002702702702702703;18.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Augsburgo;9;3;3;173;175;Wolfsburg;5;4;8;13;5;6;0.39;0.61;344;0.77;17;15;4;4;1;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04692307692307692;0.29411764705882354;265;0.06415094339622641;679.4871794871794;0.625;12.82051282051282;-5;-0.21999999999999997;0;1;2;0.023255813953488372;0.375;0.13;1.6666666666666667;1;2;3;1;0;0;0;1;0.375;0.6;0.00872093023255814;2.6666666666666665;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Augsburgo;9;13;7;173;142;Heidenheim;2;3;9;15;6;5;0.4;0.6;372;0.79;11;11;2;3;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.04;0.18181818181818182;294;0.03741496598639456;735.0;0.5555555555555556;12.5;-6;-0.19999999999999996;-1;-1;0;0.024193548387096774;0.5555555555555556;0.08;1.0;3;2;5;1;0;0;1;0;0.5555555555555556;0.8333333333333334;0.013440860215053764;1.8;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Augsburgo;9;17;29;173;191;SV Darmstadt 98;4;2;18;17;3;5;0.46;0.54;360;0.76;13;12;4;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.031764705882352945;0.3076923076923077;274;0.04744525547445255;595.6521739130435;0.2222222222222222;8.695652173913043;1;-0.08000000000000002;0;2;1;0.05;0.05555555555555555;0.46;4.0;0;1;1;0;0;1;0;1;0.05555555555555555;0.3333333333333333;0.002777777777777778;18.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Augsburgo;9;17;17;173;170;Friburgo;2;2;13;7;3;3;0.46;0.54;395;0.72;17;13;2;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.07714285714285715;0.11764705882352941;284;0.05985915492957746;617.391304347826;0.23076923076923078;6.521739130434782;6;-0.08000000000000002;1;0;4;0.03291139240506329;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Augsburgo;9;17;17;173;174;Mainz 05;3;3;5;12;3;3;0.41;0.59;377;0.72;16;15;2;3;1;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.049166666666666664;0.1875;271;0.05904059040590406;660.9756097560976;0.6;7.317073170731708;-7;-0.18;-1;0;1;0.013262599469496022;0.4;0.205;1.5;2;0;2;1;0;0;0;1;0.4;0.6666666666666666;0.005305039787798408;2.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Augsburgo;9;17;13;173;31;RB Leipzig;0;0;16;9;5;6;0.45;0.55;409;0.79;12;16;0;0;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.061111111111111116;0.0;323;0.03715170278637771;717.7777777777777;0.375;13.333333333333332;7;-0.10000000000000003;5;0;-4;0.039119804400977995;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Augsburgo;9;13;2;173;178;Bochum;2;2;11;21;4;8;0.37;0.63;268;0.59;15;13;2;2;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03;0.13333333333333333;158;0.0949367088607595;427.02702702702703;0.2727272727272727;8.108108108108109;-10;-0.26;-2;0;2;0.041044776119402986;0.18181818181818182;0.185;1.5;1;1;2;0;1;0;0;1;0.18181818181818182;0.5;0.007462686567164179;5.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Augsburgo;9;13;3;173;23;Bayern;2;1;10;19;2;5;0.39;0.61;394;0.81;8;14;2;1;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.032105263157894734;0.25;319;0.025078369905956112;817.9487179487179;0.4;10.256410256410255;-9;-0.21999999999999997;-6;1;-6;0.025380710659898477;0.1;0.39;4.0;0;1;1;0;0;1;1;0;0.1;0.5;0.0025380710659898475;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Augsburgo;9;13;3;173;172;Mönchengladbach;1;2;20;10;7;6;0.57;0.43;479;0.84;9;13;1;2;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.043;0.1111111111111111;402;0.022388059701492536;705.2631578947369;0.4;14.035087719298247;10;0.13999999999999996;1;-1;-4;0.04175365344467641;0.2;0.1425;2.0;3;1;4;0;1;0;0;1;0.2;0.5714285714285714;0.008350730688935281;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Augsburgo;23;1;8;173;630;Unterhaching;1;1;16;6;3;3;0.64;0.36;533;0.82;10;10;1;1;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.06;0.1;437;0.02288329519450801;682.8125;0.25;6.25;10;0.28;2;0;0;0.0300187617260788;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Augsburgo;6;1;3;173;85;Ajax;1;0;10;16;4;4;0.43;0.57;407;0.85;14;10;1;0;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.035625;0.07142857142857142;346;0.04046242774566474;804.6511627906976;0.1;2.3255813953488373;-6;-0.13999999999999996;-12;1;4;0.02457002457002457;0.3;0.14333333333333334;0.3333333333333333;1;2;3;1;0;0;0;1;0.3;0.75;0.007371007371007371;3.3333333333333335;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-15;Augsburgo;6;1;3;173;104;Beşiktaş;0;0;13;6;3;3;0.55;0.45;374;0.88;10;10;0;0;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.075;0.0;329;0.030395136778115502;598.1818181818181;0.38461538461538464;9.09090909090909;7;0.10000000000000003;3;0;0;0.034759358288770054;0.07692307692307693;0.55;5.0;0;1;1;0;1;0;1;0;0.07692307692307693;0.3333333333333333;0.00267379679144385;13.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Augsburgo;9;13;17;173;172;Mönchengladbach;2;0;9;19;2;7;0.25;0.75;264;0.71;19;5;1;0;1;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.039473684210526314;0.10526315789473684;187;0.10160427807486631;748.0;0.4444444444444444;16.0;-10;-0.5;0;2;14;0.03409090909090909;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Augsburgo;9;0;5;173;11;Dortmund;4;3;4;28;1;10;0.35;0.65;301;0.79;12;9;3;3;1;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.023214285714285715;0.3333333333333333;238;0.05042016806722689;680.0;0.75;8.571428571428571;-24;-0.30000000000000004;-5;1;3;0.013289036544850499;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Augsburgo;9;6;0;173;178;Bochum;2;3;15;13;2;8;0.44;0.56;264;0.59;16;13;2;3;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.04307692307692308;0.125;156;0.10256410256410256;354.54545454545456;0.4666666666666667;15.909090909090908;2;-0.12000000000000005;0;-1;3;0.056818181818181816;0.13333333333333333;0.22;3.5;1;1;2;0;0;1;1;0;0.13333333333333333;1.0;0.007575757575757576;7.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Augsburgo;9;6;2;173;169;FC Union Berlin;2;2;13;12;3;5;0.38;0.62;312;0.72;10;14;2;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.051666666666666666;0.2;225;0.044444444444444446;592.1052631578947;0.23076923076923078;7.894736842105263;1;-0.24;-4;0;-4;0.041666666666666664;0.07692307692307693;0.38;3.0;0;1;1;1;0;0;0;1;0.07692307692307693;0.3333333333333333;0.003205128205128205;13.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Augsburgo;9;1;17;173;87;Frankfurt;2;2;10;7;3;1;0.41;0.59;359;0.68;11;6;2;2;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.08428571428571428;0.18181818181818182;244;0.045081967213114756;595.1219512195122;0.7;17.073170731707318;3;-0.18;2;0;5;0.027855153203342618;0.1;0.41;7.0;0;1;1;0;1;0;1;0;0.1;0.3333333333333333;0.002785515320334262;10.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-21;Augsburgo;9;1;17;173;18;Stuttgart;5;3;4;7;1;3;0.38;0.62;328;0.71;17;12;5;3;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.08857142857142856;0.29411764705882354;233;0.07296137339055794;613.1578947368421;0.25;2.6315789473684212;-3;-0.24;-2;2;5;0.012195121951219513;0.25;0.38;1.0;1;0;1;0;1;0;0;1;0.25;1.0;0.003048780487804878;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Augsburgo;9;17;6;173;31;RB Leipzig;3;2;12;12;2;6;0.41;0.59;432;0.81;11;8;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.049166666666666664;0.2727272727272727;350;0.03142857142857143;853.6585365853659;0.4166666666666667;12.195121951219512;0;-0.18;2;1;3;0.027777777777777776;0.16666666666666666;0.205;2.5;1;1;2;0;0;1;1;0;0.16666666666666666;1.0;0.004629629629629629;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Augsburgo;9;1;7;173;190;Colonia;3;4;13;11;1;6;0.53;0.47;449;0.72;5;11;3;4;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.042727272727272725;0.6;323;0.015479876160990712;609.4339622641509;0.46153846153846156;11.320754716981131;2;0.06000000000000005;5;-1;-6;0.028953229398663696;0.07692307692307693;0.53;6.0;1;0;1;0;0;1;0;1;0.07692307692307693;1.0;0.0022271714922048997;13.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Augsburgo;9;1;0;173;175;Wolfsburg;2;3;5;23;2;5;0.31;0.69;291;0.69;15;9;2;3;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.03;0.13333333333333333;201;0.07462686567164178;648.3870967741935;1.4;22.580645161290324;-18;-0.37999999999999995;3;-1;6;0.01718213058419244;0.4;0.155;3.5;2;0;2;0;1;0;1;0;0.4;1.0;0.006872852233676976;2.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;Augsburgo;9;1;0;173;194;Schalke 04;5;4;9;14;3;5;0.42;0.58;273;0.64;11;14;4;4;1;0;9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.041428571428571426;0.45454545454545453;175;0.06285714285714286;416.6666666666667;1.0;21.42857142857143;-5;-0.15999999999999998;3;1;-3;0.03296703296703297;0.1111111111111111;0.42;9.0;0;1;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.003663003663003663;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Augsburgo;9;3;17;173;23;Bayern;1;2;13;23;6;8;0.34;0.66;296;0.71;10;8;1;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.028695652173913046;0.1;210;0.047619047619047616;617.6470588235294;0.38461538461538464;14.705882352941176;-10;-0.32;-3;-1;2;0.04391891891891892;0.23076923076923078;0.11333333333333334;1.6666666666666667;1;2;3;0;0;1;1;0;0.23076923076923078;0.5;0.010135135135135136;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Augsburgo;9;1;2;173;171;Werder Bremen;2;3;9;20;5;7;0.37;0.63;350;0.74;10;9;2;3;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0315;0.2;259;0.03861003861003861;700.0;0.3333333333333333;8.108108108108109;-11;-0.26;-4;-1;1;0.025714285714285714;0.2222222222222222;0.185;1.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.4;0.005714285714285714;4.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
