Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Vitor Eudes-Fluminense;Claudio Rodrigues Gomes-Fluminense;Manoel Messias Silva Carvalho-Fluminense;Thiago dos Santos-Fluminense;Renê Rodrigues Martins-Fluminense;Hércules Pereira do Nascimento-Fluminense;Facundo Bernal-Fluminense;Kevin Serna-Fluminense;Rubén Lezcano-Fluminense;Joaquín Lavega-Fluminense;Paulo Baya-Fluminense;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Fábio Deivson Lopes Maciel-Fluminense;Samuel Xavier-Fluminense;Ignácio da Silva Oliveira-Fluminense;Juan Pablo Freytes-Fluminense;Gabriel Fuentes-Fluminense;Matheus Martinelli-Fluminense;Jhon Arias-Fluminense;Paulo Henrique Ganso-Fluminense;Agustín Canobbio-Fluminense;Everaldo Stum-Fluminense;Gustavo Nonato Santana-Fluminense;Marcos da Silva-Fluminense;Germán Cano-Fluminense;Júlio César Lima Fidelis-Fluminense;Vagno de Sousa Brito Júnior-Fluminense;Vinícius Moreira de Lima-Fluminense;Thiago Silva-Fluminense;Leonardo de Oliveira Jance-Fluminense;Otávio-Fluminense;Diogo Barbosa-Fluminense;Kauã Elias-Fluminense;Victor Hugo-Fluminense;Marquinhos-Fluminense;Marcelo Vieira-Fluminense;Antônio Carlos Cunha Capocasali Júnior-Fluminense;Felipe Melo-Fluminense;André Trindade da Costa Neto-Fluminense;Esquerdinha-Fluminense;Alexsander Christian Gomes da Costa-Fluminense;Isaac-Fluminense;John Kennedy-Fluminense;Marlon Santos-Fluminense;Gabriel Appelt Pires-Fluminense;David Terans-Fluminense;Renato Augusto-Fluminense;Douglas Costa-Fluminense;Felipe Andrade-Fluminense;Lelê-Fluminense;Nino-Fluminense;Lucas Justen-Fluminense;David Braz-Fluminense;Leonardo Fernández López-Fluminense;Daniel Sampaio Simões-Fluminense;Yony González-Fluminense;Giovanni Manson-Fluminense;Pedro Rangel-Fluminense;Gabriel Pirani-Fluminense;Alan Carvalho-Fluminense;Vitor Mendes-Fluminense
2024-06-11;Fluminense;10;3;8;197;210;Botafogo;3;3;6;19;0;6;0.57;0.43;406;0.83;13;22;3;3;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14;0.0226315789473684;0.2307692307692307;337;0.0385756676557863;591.2280701754387;0.3333333333333333;3.5087719298245617;-13;0.1399999999999999;-12;0;-9;0.0147783251231527;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-01;Fluminense;10;3;3;197;779;Juventude;2;3;17;12;4;4;0.63;0.37;562;0.91;13;19;2;2;0;1;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0308333333333333;0.1538461538461538;511;0.0254403131115459;811.1111111111111;0.2941176470588235;7.936507936507937;5;0.26;2;-1;-6;0.0302491103202846;0.0588235294117647;0.63;5.0;1;0;1;0;1;0;0;1;0.0588235294117647;0.25;0.0017793594306049;17.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-29;Fluminense;-1;3;2;197;200;Alianza Lima;6;1;13;19;7;9;0.7;0.3;559;0.88;13;11;6;1;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0157894736842105;0.4615384615384615;492;0.0264227642276422;702.8571428571429;0.3076923076923077;5.714285714285714;-6;0.3999999999999999;-5;5;2;0.0232558139534883;0.2307692307692307;0.2333333333333333;1.3333333333333333;0;3;3;1;0;0;0;1;0.2307692307692307;0.4285714285714285;0.0053667262969588;4.333333333333333;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-22;Fluminense;12;3;3;197;-1;Sampaio Corrêa;0;5;14;7;5;4;0.67;0.33;589;0.88;11;16;0;5;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0471428571428571;0.0;518;0.0212355212355212;773.1343283582089;0.4285714285714285;8.955223880597014;7;0.34;1;-5;-5;0.0237691001697792;0.1428571428571428;0.335;3.0;1;1;2;1;0;0;0;1;0.1428571428571428;0.4;0.0033955857385398;7.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-16;Fluminense;-1;3;1;197;199;Cerro;1;3;17;5;6;2;0.75;0.25;618;0.92;9;15;1;2;0;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.05;0.1111111111111111;569;0.015817223198594;758.6666666666666;0.4117647058823529;9.333333333333334;12;0.5;7;-2;-6;0.0275080906148867;0.1176470588235294;0.375;3.5;1;1;2;1;0;0;0;1;0.1176470588235294;0.3333333333333333;0.0032362459546925;8.5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-13;Fluminense;10;3;3;197;201;São Paulo;3;5;7;15;2;8;0.51;0.49;420;0.86;12;15;3;5;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0326666666666666;0.25;361;0.0332409972299169;707.843137254902;0.5714285714285714;7.84313725490196;-8;0.02;-3;-2;-3;0.0166666666666666;0.1428571428571428;0.51;4.0;1;0;1;0;0;1;1;0;0.1428571428571428;0.5;0.0023809523809523;7.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-09;Fluminense;-1;3;0;197;198;Colo-Colo;6;2;4;24;2;2;0.37;0.63;317;0.78;8;15;6;2;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.02625;0.75;247;0.0323886639676113;667.5675675675676;0.5;5.405405405405405;-20;-0.26;-2;4;-7;0.0126182965299684;0.25;0.37;2.0;0;1;1;1;0;0;1;0;0.25;0.5;0.0031545741324921;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Fluminense;10;3;1;197;220;Atlético Mineiro;5;2;11;19;5;7;0.43;0.57;350;0.74;11;18;5;2;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.03;0.4545454545454545;259;0.0424710424710424;602.3255813953489;0.3636363636363636;9.30232558139535;-8;-0.1399999999999999;-6;3;-7;0.0314285714285714;0.1818181818181818;0.215;2.0;1;1;2;0;1;0;0;1;0.1818181818181818;0.4;0.0057142857142857;5.5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-01;Fluminense;12;0;4;197;-1;Sampaio Corrêa;1;3;20;7;9;0;0.71;0.29;605;0.91;20;9;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0414285714285714;0.05;551;0.0362976406533575;776.0563380281691;0.25;7.042253521126761;13;0.42;4;-2;11;0.0330578512396694;0.1;0.355;2.5;1;1;2;1;0;0;1;0;0.1;0.2222222222222222;0.0033057851239669;10.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Fluminense;10;3;0;197;652;Corinthians;2;4;13;17;2;7;0.7;0.3;627;0.89;15;15;2;4;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0176470588235294;0.1333333333333333;558;0.0268817204301075;797.1428571428572;0.6153846153846154;11.428571428571429;-4;0.3999999999999999;2;-2;0;0.0207336523125996;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-25;Fluminense;-1;3;3;197;199;Cerro;2;3;7;9;1;3;0.73;0.27;695;0.91;10;16;2;3;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03;0.2;632;0.0158227848101265;865.7534246575343;0.4285714285714285;4.109589041095891;-2;0.4599999999999999;2;-1;-6;0.0100719424460431;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Fluminense;10;3;0;197;777;Vasco da Gama;4;5;11;21;8;5;0.58;0.42;546;0.87;16;17;4;5;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.02;0.25;475;0.0336842105263157;818.9655172413794;0.1818181818181818;3.4482758620689657;-10;0.1599999999999999;-5;-1;-1;0.0201465201465201;0.1818181818181818;0.29;1.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.25;0.0036630036630036;5.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-16;Fluminense;10;3;3;197;697;Bahía;5;4;9;12;3;5;0.61;0.39;536;0.86;23;15;5;4;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0325;0.217391304347826;461;0.0498915401301518;755.7377049180328;0.3333333333333333;4.918032786885246;-3;0.2199999999999999;-1;1;8;0.0167910447761194;0.1111111111111111;0.61;3.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.001865671641791;9.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Fluminense;10;3;0;197;659;Bragantino;3;4;26;16;11;8;0.7;0.3;520;0.86;8;19;3;4;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.01875;0.375;447;0.017897091722595;638.5714285714286;0.5;18.571428571428573;10;0.3999999999999999;7;-1;-11;0.05;0.0769230769230769;0.35;6.5;1;1;2;0;1;0;0;1;0.0769230769230769;0.1818181818181818;0.0038461538461538;13.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-09;Fluminense;-1;3;0;197;198;Colo-Colo;2;3;9;7;3;3;0.53;0.47;464;0.87;8;15;2;2;0;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0671428571428571;0.25;404;0.0198019801980198;762.2641509433962;0.3333333333333333;5.660377358490566;2;0.06;-1;-1;-7;0.0193965517241379;0.2222222222222222;0.265;1.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.0043103448275862;4.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Fluminense;-1;3;2;197;200;Alianza Lima;1;2;11;12;2;4;0.79;0.21;775;0.91;11;13;1;2;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0174999999999999;0.0909090909090909;705;0.0156028368794326;892.4050632911392;0.1818181818181818;2.531645569620253;-1;0.5800000000000001;1;-1;-2;0.0141935483870967;0.0909090909090909;0.79;2.0;0;1;1;0;1;0;1;0;0.0909090909090909;0.5;0.0012903225806451;11.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Fluminense;34;13;1;197;214;Flamengo;6;3;14;11;0;1;0.67;0.33;537;0.89;17;10;6;3;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.03;0.3529411764705882;478;0.0355648535564853;713.4328358208954;0.2142857142857142;4.477611940298507;3;0.34;0;3;7;0.0260707635009311;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Fluminense;34;3;0;197;214;Flamengo;4;1;8;24;0;9;0.51;0.49;412;0.85;10;20;3;1;1;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0204166666666666;0.4;350;0.0285714285714285;686.2745098039215;0.375;5.88235294117647;-16;0.02;-6;3;-10;0.0194174757281553;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-29;Fluminense;-1;0;7;197;211;LDU Quito;4;2;27;5;6;0;0.77;0.23;637;0.9;8;16;2;2;2;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.046;0.5;573;0.0139616055846422;744.1558441558442;0.2962962962962963;10.38961038961039;22;0.54;3;2;-8;0.0423861852433281;0.074074074074074;0.385;4.0;0;2;2;1;0;0;0;1;0.074074074074074;0.3333333333333333;0.0031397174254317;13.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-22;Fluminense;-1;0;7;197;211;LDU Quito;2;2;6;24;2;6;0.6;0.4;483;0.87;4;19;2;2;0;0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;0.0166666666666666;0.5;420;0.0095238095238095;700.0;0.1666666666666666;1.6666666666666667;-18;0.1999999999999999;-15;0;-15;0.0124223602484472;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-22;Fluminense;-1;3;3;197;3;Manchester City;3;0;5;15;2;8;0.45;0.55;444;0.89;13;11;3;0;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0366666666666666;0.2307692307692307;395;0.0329113924050632;877.7777777777777;0.4;4.444444444444445;-10;-0.1;-2;3;2;0.0112612612612612;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-18;Fluminense;-1;3;5;197;-1;Al-Ahly;1;1;14;20;5;6;0.66;0.34;676;0.89;9;15;1;1;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.017;0.1111111111111111;602;0.0149501661129568;912.121212121212;0.5;10.606060606060606;-6;0.32;1;0;-6;0.0207100591715976;0.1428571428571428;0.33;3.5;0;2;2;1;0;0;0;1;0.1428571428571428;0.4;0.0029585798816568;7.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Fluminense;10;3;0;197;206;Grêmio;3;3;23;12;7;5;0.7;0.3;643;0.93;12;12;3;3;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0249999999999999;0.25;598;0.020066889632107;854.2857142857143;0.3043478260869565;10.0;11;0.3999999999999999;4;0;0;0.0357698289269051;0.0869565217391304;0.35;3.5;1;1;2;0;0;1;0;1;0.0869565217391304;0.2857142857142857;0.0031104199066874;11.5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Fluminense;10;1;29;197;217;Palmeiras;3;1;6;22;2;5;0.65;0.35;586;0.89;12;11;2;1;1;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0159090909090909;0.25;522;0.0229885057471264;803.0769230769231;0.1666666666666666;1.5384615384615383;-16;0.3;-6;2;1;0.0102389078498293;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Fluminense;10;3;2;197;662;Santos;3;2;9;27;5;9;0.72;0.28;730;0.89;9;18;3;2;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0103703703703703;0.3333333333333333;650;0.0138461538461538;902.7777777777778;0.3333333333333333;4.166666666666667;-18;0.4399999999999999;-2;1;-9;0.0123287671232876;0.3333333333333333;0.24;1.0;2;1;3;1;0;0;1;0;0.3333333333333333;0.6;0.0041095890410958;3.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Fluminense;10;1;1;197;684;Coritiba;2;2;21;15;8;2;0.66;0.34;612;0.89;15;10;2;2;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0226666666666666;0.1333333333333333;545;0.0275229357798165;825.7575757575758;0.2857142857142857;9.09090909090909;6;0.32;1;0;5;0.034313725490196;0.0952380952380952;0.33;3.0;1;1;2;1;0;0;0;1;0.0952380952380952;0.25;0.0032679738562091;10.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-22;Fluminense;10;3;3;197;201;São Paulo;5;6;24;4;8;1;0.6;0.4;492;0.9;25;14;5;5;0;1;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.1;0.2;443;0.0564334085778781;738.3333333333334;0.125;5.0;20;0.1999999999999999;-1;-1;11;0.048780487804878;0.0416666666666666;0.6;3.0;0;1;1;1;0;0;0;1;0.0416666666666666;0.125;0.0020325203252032;24.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Fluminense;10;3;3;197;214;Flamengo;5;2;13;11;4;7;0.59;0.41;545;0.89;17;13;4;1;1;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0372727272727272;0.2941176470588235;485;0.0350515463917525;822.0338983050848;0.1538461538461538;3.389830508474577;2;0.18;-3;3;4;0.0238532110091743;0.0769230769230769;0.59;2.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.25;0.0018348623853211;13.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
