Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Dean Henderson-Crystal Palace;Chris Richards-Crystal Palace;Maxence Lacroix-Crystal Palace;Marc Guéhi-Crystal Palace;Daniel Muñoz-Crystal Palace;Adam Wharton-Crystal Palace;Will Hughes-Crystal Palace;Tyrick Mitchell-Crystal Palace;Ismaïla Sarr-Crystal Palace;Eberechi Eze-Crystal Palace;Jean-Philippe Mateta-Crystal Palace;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jefferson Lerma-Crystal Palace;Daichi Kamada-Crystal Palace;Nathaniel Clyne-Crystal Palace;Caleb Kporha-Crystal Palace;Romain Esse-Crystal Palace;Eddie Nketiah-Crystal Palace;Matt Turner-Crystal Palace;Ben Chilwell-Crystal Palace;Justin Devenny-Crystal Palace;Chadi Riad-Crystal Palace;Cheick Doucouré-Crystal Palace;Trevoh Chalobah-Crystal Palace;Odsonne Edouard-Crystal Palace;Joachim Andersen-Crystal Palace;Jeff Schlupp-Crystal Palace;Jordan Ayew-Crystal Palace;Sam Johnstone-Crystal Palace;Jesurun Rak-Sakyi-Crystal Palace;Rob Holding-Crystal Palace;Joel Ward-Crystal Palace;Michael Olise-Crystal Palace;Matheus França de Oliveira-Crystal Palace;Jaïro Riedewald-Crystal Palace;James Tomkins-Crystal Palace;Naouirou Ahamada-Crystal Palace;Wilfried Zaha-Crystal Palace;Albert Sambi Lokonga-Crystal Palace;Luka Milivojević-Crystal Palace;Vicente Guaita-Crystal Palace;Joe Whitworth-Crystal Palace
2024-03-09;Crystal Palace;3;6;17;65;832;Luton;2;3;21;8;4;2;0.49;0.51;436;0.79;20;11;2;3;0;0;8;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;6;0.06375;0.1;344;0.0581395348837209;702.0408163265306;0.3809523809523809;16.3265306122449;13;-0.02;2;-1;9;0.0481651376146789;0.0476190476190476;0.49;8.0;1;0;1;0;1;0;0;1;0.0476190476190476;0.25;0.0022935779816513;21.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Crystal Palace;3;17;3;65;56;Tottenham;2;1;4;14;1;6;0.21;0.79;226;0.69;16;7;2;1;0;0;1;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;11;0.0564285714285714;0.125;156;0.1025641025641025;742.8571428571429;0.25;4.761904761904762;-10;-0.5800000000000001;-10;1;9;0.0176991150442477;0.25;0.21;1.0;0;1;1;0;0;1;1;0;0.25;1.0;0.0044247787610619;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Crystal Palace;3;17;1;65;819;Burnley;3;2;15;2;6;0;0.56;0.44;477;0.79;8;14;3;1;0;1;12;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.22;0.375;377;0.0212201591511936;673.2142857142857;0.8;21.428571428571427;13;0.12;9;1;-6;0.0314465408805031;0.2;0.1866666666666666;4.0;0;3;3;1;0;0;0;1;0.2;0.5;0.0062893081761006;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-19;Crystal Palace;3;17;8;65;64;Everton;2;0;10;19;4;4;0.37;0.63;315;0.64;12;8;2;0;0;0;6;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.0331578947368421;0.1666666666666666;202;0.0594059405940594;545.9459459459459;0.6;16.216216216216218;-9;-0.26;3;2;4;0.0317460317460317;0.1;0.37;6.0;0;1;1;0;1;0;1;0;0.1;0.25;0.0031746031746031;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-12;Crystal Palace;3;7;3;65;53;Chelsea;2;2;13;14;4;5;0.22;0.78;244;0.65;15;7;2;2;0;0;1;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;7;0.0557142857142857;0.1333333333333333;159;0.0943396226415094;722.7272727272727;0.0769230769230769;4.545454545454546;-1;-0.56;-6;0;8;0.0532786885245901;0.0769230769230769;0.22;1.0;1;0;1;0;0;1;0;1;0.0769230769230769;0.25;0.0040983606557377;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Crystal Palace;3;0;17;65;54;Brighton;3;1;7;13;5;6;0.31;0.69;389;0.84;14;8;3;1;0;0;2;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;3;0.053076923076923;0.2142857142857142;327;0.0428134556574923;1054.8387096774193;0.2857142857142857;6.451612903225807;-6;-0.3799999999999999;-1;2;6;0.0179948586118251;0.1428571428571428;0.31;2.0;0;1;1;0;0;1;1;0;0.1428571428571428;0.2;0.0025706940874035;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Crystal Palace;3;0;7;65;818;Sheffield United;1;4;12;9;4;5;0.54;0.46;472;0.83;8;18;1;4;0;0;11;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.0511111111111111;0.125;392;0.0204081632653061;725.9259259259259;0.9166666666666666;20.37037037037037;3;0.08;10;-3;-10;0.0254237288135593;0.25;0.18;3.6666666666666665;2;1;3;1;0;0;0;1;0.25;0.75;0.0063559322033898;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Crystal Palace;3;6;0;65;9;Arsenal;0;0;12;21;5;7;0.39;0.61;362;0.78;12;8;0;0;0;0;7;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.029047619047619;0.0;282;0.0425531914893617;723.0769230769231;0.5833333333333334;17.94871794871795;-9;-0.2199999999999999;1;0;4;0.0331491712707182;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Crystal Palace;15;9;3;65;64;Everton;2;3;12;9;5;5;0.54;0.46;511;0.74;17;9;2;3;0;0;1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5;0.0511111111111111;0.1176470588235294;378;0.0449735449735449;700.0;0.0833333333333333;1.851851851851852;3;0.08;-4;-1;8;0.0234833659491193;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Crystal Palace;15;0;3;65;64;Everton;2;1;11;13;3;3;0.53;0.47;463;0.77;6;12;2;0;0;1;7;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7;0.0361538461538461;0.3333333333333333;357;0.0168067226890756;673.5849056603773;0.6363636363636364;13.20754716981132;-2;0.06;0;1;-6;0.0237580993520518;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Crystal Palace;3;0;2;65;57;Brentford;0;1;13;9;6;4;0.46;0.54;443;0.81;14;10;0;1;0;0;7;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4;0.06;0.0;359;0.0389972144846796;780.4347826086956;0.5384615384615384;15.217391304347826;4;-0.08;3;-1;4;0.0293453724604966;0.2307692307692307;0.1533333333333333;2.333333333333333;2;1;3;1;0;0;0;1;0.2307692307692307;0.5;0.0067720090293453;4.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-27;Crystal Palace;3;0;3;65;53;Chelsea;2;3;13;9;5;4;0.36;0.64;352;0.81;16;13;2;3;0;0;3;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4;0.0711111111111111;0.125;285;0.0561403508771929;791.6666666666667;0.2307692307692307;8.333333333333334;4;-0.28;-1;-1;3;0.0369318181818181;0.0769230769230769;0.36;3.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.2;0.002840909090909;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Crystal Palace;3;0;3;65;54;Brighton;5;2;11;18;3;6;0.34;0.66;389;0.78;12;11;5;2;0;0;3;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1;0.0366666666666666;0.4166666666666667;303;0.0396039603960396;891.1764705882352;0.2727272727272727;8.823529411764705;-7;-0.32;2;3;1;0.0282776349614395;0.0909090909090909;0.34;3.0;1;0;1;0;1;0;0;1;0.0909090909090909;0.3333333333333333;0.0025706940874035;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Crystal Palace;3;0;0;65;2;Liverpool;6;2;8;14;4;2;0.24;0.76;197;0.58;17;17;5;2;1;0;6;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0542857142857142;0.3529411764705882;114;0.1491228070175438;475.0;0.75;25.0;-6;-0.52;1;4;0;0.0406091370558375;0.125;0.24;6.0;0;1;1;0;0;1;0;1;0.125;0.25;0.0050761421319796;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Crystal Palace;3;3;3;65;59;Bournemouth;1;3;16;11;3;4;0.6;0.4;524;0.82;10;17;1;3;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9;0.0363636363636363;0.1;430;0.0232558139534883;716.6666666666667;0.1875;5.0;5;0.1999999999999999;-6;-2;-7;0.0305343511450381;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Crystal Palace;3;0;3;65;61;West Ham;0;2;9;9;2;3;0.45;0.55;466;0.73;7;17;0;2;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0611111111111111;0.0;340;0.0205882352941176;755.5555555555555;0.3333333333333333;6.666666666666666;0;-0.1;1;-2;-10;0.01931330472103;0.1111111111111111;0.45;3.0;0;1;1;0;1;0;1;0;0.1111111111111111;0.5;0.0021459227467811;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Crystal Palace;3;3;17;65;832;Luton;1;6;16;8;8;3;0.61;0.39;538;0.79;12;15;1;6;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.04875;0.0833333333333333;425;0.028235294117647;696.7213114754098;0.3125;8.19672131147541;8;0.2199999999999999;1;-5;-3;0.0297397769516728;0.0625;0.61;5.0;0;1;1;0;0;1;1;0;0.0625;0.125;0.0018587360594795;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Crystal Palace;3;3;8;65;64;Everton;1;4;13;8;4;4;0.68;0.32;658;0.87;9;18;1;4;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.04;0.1111111111111111;572;0.0157342657342657;841.1764705882352;0.6923076923076923;13.235294117647058;5;0.36;7;-3;-9;0.019756838905775;0.1538461538461538;0.34;4.5;1;1;2;0;0;1;0;1;0.1538461538461538;0.5;0.0030395136778115;6.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Crystal Palace;3;3;1;65;819;Burnley;5;0;4;17;3;5;0.32;0.68;296;0.72;12;9;5;0;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;12;0.04;0.4166666666666667;213;0.056338028169014;665.625;0.25;3.125;-13;-0.36;-11;5;3;0.0135135135135135;0.5;0.16;0.5;1;1;2;1;0;0;1;0;0.5;0.6666666666666666;0.0067567567567567;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-27;Crystal Palace;3;3;3;65;56;Tottenham;2;1;13;10;3;1;0.24;0.76;220;0.67;19;11;2;1;0;0;11;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.076;0.1052631578947368;147;0.1292517006802721;612.5;0.8461538461538461;45.833333333333336;3;-0.52;9;1;8;0.059090909090909;0.0769230769230769;0.24;11.0;0;1;1;0;0;1;0;1;0.0769230769230769;0.3333333333333333;0.0045454545454545;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Crystal Palace;3;0;0;65;60;Newcastle;3;2;17;10;3;7;0.4;0.6;389;0.79;12;7;3;2;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;6;0.06;0.25;307;0.0390879478827361;767.5;0.4705882352941176;20.0;7;-0.1999999999999999;2;1;5;0.0437017994858611;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Crystal Palace;3;0;0;65;55;Nottingham Forest;0;1;8;16;2;5;0.52;0.48;528;0.87;7;12;0;1;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;7;0.03;0.0;459;0.0152505446623093;882.6923076923076;0.375;5.769230769230769;-8;0.04;-4;-1;-5;0.0151515151515151;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Crystal Palace;3;0;3;65;62;Manchester United;2;3;8;19;2;4;0.22;0.78;221;0.66;8;10;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;10;0.0410526315789473;0.25;146;0.0547945205479452;663.6363636363636;0.5;18.181818181818183;-11;-0.56;-6;-1;-2;0.0361990950226244;0.125;0.22;4.0;1;0;1;1;0;0;1;0;0.125;0.5;0.004524886877828;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Crystal Palace;3;3;0;65;58;Fulham;3;2;7;10;3;5;0.51;0.49;475;0.81;10;15;3;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.049;0.3;385;0.0259740259740259;754.9019607843137;0.4285714285714285;5.88235294117647;-3;0.02;1;1;-5;0.0147368421052631;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Crystal Palace;3;8;3;65;1;Aston Villa;3;5;6;16;3;5;0.33;0.67;303;0.74;9;13;3;5;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.041875;0.3333333333333333;224;0.0401785714285714;678.7878787878788;0.3333333333333333;6.0606060606060606;-10;-0.34;-2;-2;-4;0.0198019801980198;0.1666666666666666;0.33;2.0;0;1;1;0;0;1;1;0;0.1666666666666666;0.3333333333333333;0.0033003300330033;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Crystal Palace;3;0;1;65;67;Wolves;1;3;16;12;11;4;0.42;0.58;393;0.79;12;12;1;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.0483333333333333;0.0833333333333333;310;0.0387096774193548;738.0952380952381;0.25;9.523809523809524;4;-0.1599999999999999;2;-2;0;0.0407124681933842;0.1875;0.1399999999999999;1.3333333333333333;0;3;3;1;0;0;0;1;0.1875;0.2727272727272727;0.0076335877862595;5.333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Crystal Palace;14;0;0;65;836;Plymouth Argyle;1;2;16;17;5;3;0.48;0.52;481;0.84;5;10;1;2;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.0305882352941176;0.2;404;0.0123762376237623;841.6666666666667;0.5625;18.75;-1;-0.04;3;-1;-5;0.0332640332640332;0.25;0.12;2.25;0;4;4;1;0;0;1;0;0.25;0.8;0.0083160083160083;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Crystal Palace;3;3;0;65;57;Brentford;0;0;15;12;5;1;0.4;0.6;348;0.81;15;9;0;0;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.0499999999999999;0.0;282;0.0531914893617021;705.0;0.4;15.0;3;-0.1999999999999999;-2;0;6;0.043103448275862;0.0666666666666666;0.4;6.0;0;1;1;0;1;0;1;0;0.0666666666666666;0.2;0.0028735632183908;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-21;Crystal Palace;3;3;0;65;9;Arsenal;2;2;14;14;2;3;0.46;0.54;428;0.86;14;10;2;1;0;1;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.0385714285714285;0.1428571428571428;368;0.0380434782608695;800.0;0.0714285714285714;2.1739130434782608;0;-0.08;-7;0;4;0.0327102803738317;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Crystal Palace;3;3;6;65;818;Sheffield United;0;3;24;8;8;1;0.68;0.32;562;0.82;11;18;0;3;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.04;0.0;461;0.0238611713665943;677.9411764705882;0.2083333333333333;7.352941176470588;16;0.36;0;-3;-7;0.0427046263345195;0.0416666666666666;0.68;5.0;0;1;1;1;0;0;1;0;0.0416666666666666;0.125;0.0017793594306049;24.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Crystal Palace;3;3;17;65;55;Nottingham Forest;0;2;15;7;3;4;0.66;0.34;538;0.85;9;13;0;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.0485714285714285;0.0;457;0.0196936542669584;692.4242424242424;0.3333333333333333;7.575757575757575;8;0.32;1;-2;-4;0.0278810408921933;0.0666666666666666;0.66;5.0;0;1;1;0;1;0;0;1;0.0666666666666666;0.3333333333333333;0.0018587360594795;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Crystal Palace;3;3;3;65;58;Fulham;0;3;11;11;5;4;0.51;0.49;371;0.78;12;13;0;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;7;0.0445454545454545;0.0;289;0.0415224913494809;566.6666666666666;0.3636363636363636;7.84313725490196;0;0.02;-3;-3;-1;0.0296495956873315;0.1818181818181818;0.255;2.0;1;1;2;0;1;0;1;0;0.1818181818181818;0.4;0.0053908355795148;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Crystal Palace;3;3;3;65;59;Bournemouth;0;2;17;5;5;0;0.6;0.4;604;0.85;5;12;0;2;0;0;11;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.08;0.0;513;0.0097465886939571;855.0;0.6470588235294118;18.333333333333336;12;0.1999999999999999;9;-2;-7;0.0281456953642384;0.1176470588235294;0.3;5.5;1;1;2;1;0;0;0;1;0.1176470588235294;0.4;0.0033112582781456;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-06;Crystal Palace;3;0;6;65;56;Tottenham;5;3;7;8;2;3;0.42;0.58;378;0.75;14;15;5;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.0725;0.3571428571428571;284;0.0492957746478873;676.1904761904763;0.5714285714285714;9.523809523809524;-1;-0.1599999999999999;-4;2;-1;0.0185185185185185;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-29;Crystal Palace;3;0;3;65;61;West Ham;1;2;16;8;6;4;0.6;0.4;498;0.78;9;17;1;2;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.05;0.1111111111111111;388;0.0231958762886597;646.6666666666667;0.5;13.333333333333334;8;0.1999999999999999;3;-1;-8;0.0321285140562249;0.25;0.15;2.0;3;1;4;1;0;0;0;1;0.25;0.6666666666666666;0.0080321285140562;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
