Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
1/1/23;Lens;2;17;28;765;19;PSG;10;4;40;400;81;16;2;0;3;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Seko Fofana;Mediocampista;Salis Abdul Samed;Mediocampista;Massadio Haïdara;Mediocampista;Florian Sotoca;Mediocampista;Alexis Claude-Maurice;Mediocampista;Loïs Openda;Delantero;2;1;3;1;0;0;0;1
29/12/22;Lens;2;17;6;765;109;Niza;10;2;59;577;90;18;3;0;6;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Jean Onana;Mediocampista;Salis Abdul Samed;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;Seko Fofana;Mediocampista;Wesley Saïd;Delantero;0;0;0;0;1;0;1;0
12/11/22;Lens;2;6;29;765;-1;Clermont;16;3;62;508;87;19;1;0;5;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Seko Fofana;Mediocampista;Salis Abdul Samed;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Delantero;Wesley Saïd;Delantero;David Costa;Delantero;0;2;2;1;0;0;0;1
5/11/22;Lens;2;17;4;765;771;Angers;12;4;57;561;86;6;2;0;4;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Seko Fofana;Mediocampista;Salis Abdul Samed;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;David Costa;Mediocampista;Wesley Saïd;Delantero;1;1;2;1;0;0;1;0
28/10/22;Lens;2;17;0;765;772;Toulouse;13;8;53;430;82;12;2;0;6;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Massadio Haïdara;Defensor;Przemysław Frankowski;Mediocampista;Jean Onana;Mediocampista;Salis Abdul Samed;Mediocampista;Deiver Machado;Mediocampista;Seko Fofana;Mediocampista;David Costa;Mediocampista;Wesley Saïd;Delantero;0;3;3;1;0;0;0;1
22/10/22;Lens;2;2;17;765;764;Marsella;12;4;43;391;80;20;3;0;3;Brice Samba;Portero;Massadio Haïdara;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Jean Onana;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;0;1;1;1;0;0;1;0
15/10/22;Lens;2;17;3;765;775;Montpellier;17;5;66;641;86;12;2;0;4;Brice Samba;Portero;Massadio Haïdara;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;Alexis Claude-Maurice;Mediocampista;Loïs Openda;Delantero;0;1;1;1;0;0;0;1
9/10/22;Lens;2;17;3;765;15;LOSC;10;3;55;432;83;15;5;0;9;Brice Samba;Portero;Massadio Haïdara;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Jimmy Cabot;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;David Costa;Mediocampista;Loïs Openda;Delantero;0;0;0;0;0;1;1;0
2/10/22;Lens;2;17;3;765;90;Lyon;21;6;53;503;82;19;2;0;6;Brice Samba;Portero;Massadio Haïdara;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Jimmy Cabot;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;David Costa;Mediocampista;Loïs Openda;Delantero;0;1;1;1;0;0;0;1
18/9/22;Lens;2;6;6;765;769;Nantes;8;2;59;584;88;14;1;0;7;Brice Samba;Portero;Kevin Danso;Defensor;Facundo Medina;Defensor;Massadio Haïdara;Defensor;Jimmy Cabot;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Przemysław Frankowski;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;David Costa;Delantero;0;0;0;0;1;0;1;0
9/9/22;Lens;2;17;9;765;-1;Troyes;12;3;64;663;92;16;2;0;9;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Jimmy Cabot;Mediocampista;Salis Abdul Samed;Mediocampista;Łukasz Poręba;Mediocampista;Massadio Haïdara;Mediocampista;Florian Sotoca;Mediocampista;David Costa;Mediocampista;Loïs Openda;Delantero;1;0;1;1;0;0;0;1
4/9/22;Lens;2;6;29;765;766;Reims;20;4;64;586;88;11;2;1;4;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Łukasz Poręba;Mediocampista;Massadio Haïdara;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;David Costa;Delantero;0;1;1;0;1;0;1;0
31/8/22;Lens;2;6;0;765;-1;Lorient;15;8;58;519;91;10;1;0;4;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Jimmy Cabot;Mediocampista;Salis Abdul Samed;Mediocampista;Łukasz Poręba;Mediocampista;Deiver Machado;Mediocampista;Wesley Saïd;Delantero;Florian Sotoca;Delantero;David Costa;Delantero;2;3;5;1;0;0;0;1
27/8/22;Lens;2;6;0;765;768;Rennes;17;4;51;500;88;15;0;0;7;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;David Costa;Delantero;0;2;2;1;0;0;0;1
20/8/22;Lens;2;17;1;765;4;Mónaco;14;6;55;508;85;13;0;0;5;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;David Costa;Mediocampista;Loïs Openda;Delantero;2;2;4;1;0;0;1;0
14/8/22;Lens;2;29;1;765;-1;Ajaccio;12;3;65;506;84;18;2;0;3;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;David Costa;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;0;0;0;0;1;0;1;0
7/8/22;Lens;2;17;1;765;5;Stade Brestois;16;7;62;484;84;16;2;0;6;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;David Costa;Mediocampista;Loïs Openda;Delantero;1;2;3;1;0;0;0;1
23/7/22;Lens;6;6;2;765;7;Inter;10;4;58;583;90;15;3;0;5;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Delantero;Ignatius Ganago;Delantero;David Costa;Delantero;0;1;1;1;0;0;0;1
21/5/22;Lens;2;17;3;765;4;Mónaco;28;10;61;548;85;5;2;0;10;Wuilker Faríñez;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Jonathan Clauss;Mediocampista;Cheick Doucouré;Mediocampista;Seko Fofana;Mediocampista;Przemysław Frankowski;Mediocampista;David Costa;Mediocampista;Florian Sotoca;Mediocampista;Arnaud Kalimuendo;Delantero;1;1;2;0;1;0;0;1
