Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lasse Finn Rieß-Mainz 05;Danny da Costa-Mainz 05;Andreas Hanche-Olsen-Mainz 05;Dominik Kohr-Mainz 05;Anthony Caci-Mainz 05;Kaishu Sano-Mainz 05;Nadiem Amiri-Mainz 05;Phillipp Mwene-Mainz 05;Paul Nebel-Mainz 05;Lee Jae-sung-Mainz 05;Jonathan Burkardt-Mainz 05;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Robin Zentner-Mainz 05;Moritz Jenz-Mainz 05;Nikolas Veratschnig-Mainz 05;Nelson Weiper-Mainz 05;Silvan Widmer-Mainz 05;Stefan Bell-Mainz 05;Armindo Sieb-Mainz 05;Maxim Leitsch-Mainz 05;Gabriel Vidović-Mainz 05;Hong Hyun-seok-Mainz 05;Karim Onisiwo-Mainz 05;Sepp van den Berg-Mainz 05;Leandro Barreiro-Mainz 05;Brajan Gruda-Mainz 05;Edimilson Fernandes-Mainz 05;Ludovic Ajorque-Mainz 05;Josuha Guilavogui-Mainz 05;Tom Krauß-Mainz 05;Merveille Papela-Mainz 05;Jessic Ngankam-Mainz 05;Marco Richter-Mainz 05;Daniel Batz-Mainz 05;Aymen Barkok-Mainz 05;Anton Stach-Mainz 05;Finn Dahmen-Mainz 05;Aarón Martín-Mainz 05;Marcus Ingvartsen-Mainz 05;Alexander Hack-Mainz 05;Angelo Fulgini-Mainz 05;Anderson Lucoqui-Mainz 05;Keanu Kraft-Mainz 05;Marlon Mustapha-Mainz 05;Eniss Shabani-Mainz 05;Moussa Niakhaté-Mainz 05;Daniel Brosinski-Mainz 05;Jean-Paul Boetius-Mainz 05
2023-02-01;Mainz 05;23;17;30;174;23;Bayern;2;1;11;21;1;9;0.31;0.69;317;0.62;14;6;1;1;1;0;2;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.032857142857142856;0.14285714285714285;197;0.07106598984771574;635.483870967742;0.18181818181818182;6.451612903225807;-10;-0.37999999999999995;-4;1;8;0.03470031545741325;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-28;Mainz 05;9;17;0;174;178;Bochum;0;1;14;15;7;4;0.42;0.58;340;0.61;17;11;0;1;0;0;3;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.03866666666666666;0.0;207;0.0821256038647343;492.8571428571429;0.21428571428571427;7.142857142857143;-1;-0.15999999999999998;1;-1;6;0.041176470588235294;0.35714285714285715;0.08399999999999999;0.6;3;2;5;1;0;0;0;1;0.35714285714285715;0.7142857142857143;0.014705882352941176;2.8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-25;Mainz 05;9;2;3;174;11;Dortmund;2;0;12;11;4;6;0.37;0.63;395;0.7;15;7;2;0;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.057272727272727274;0.13333333333333333;276;0.05434782608695652;745.9459459459459;0.16666666666666666;5.405405405405405;1;-0.26;-1;2;8;0.030379746835443037;0.08333333333333333;0.37;2.0;1;0;1;0;0;1;0;1;0.08333333333333333;0.25;0.002531645569620253;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-21;Mainz 05;9;17;0;174;18;Stuttgart;3;1;13;16;2;4;0.44;0.56;431;0.75;17;15;3;1;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.035;0.17647058823529413;323;0.05263157894736842;734.0909090909091;0.38461538461538464;11.363636363636363;-3;-0.12000000000000005;2;2;2;0.030162412993039442;0.07692307692307693;0.44;5.0;1;0;1;0;1;0;1;0;0.07692307692307693;0.5;0.002320185614849188;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-13;Mainz 05;9;17;17;174;87;Frankfurt;2;2;18;10;6;3;0.39;0.61;340;0.64;12;8;2;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.061;0.16666666666666666;218;0.05504587155963303;558.974358974359;0.2777777777777778;12.82051282051282;8;-0.21999999999999997;3;0;4;0.052941176470588235;0.05555555555555555;0.39;5.0;1;0;1;0;1;0;0;1;0.05555555555555555;0.16666666666666666;0.0029411764705882353;18.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-09;Mainz 05;9;2;3;174;194;Schalke 04;1;3;11;14;1;4;0.55;0.45;355;0.65;17;16;1;3;0;0;6;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.03214285714285715;0.058823529411764705;231;0.0735930735930736;419.99999999999994;0.5454545454545454;10.909090909090908;-3;0.10000000000000003;5;-2;1;0.030985915492957747;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-05;Mainz 05;9;17;5;174;175;Wolfsburg;1;1;15;10;3;3;0.57;0.43;451;0.76;15;6;1;1;0;0;9;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.043;0.06666666666666667;343;0.043731778425655975;601.7543859649123;0.6;15.789473684210527;5;0.13999999999999996;5;0;9;0.03325942350332594;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-29;Mainz 05;9;4;3;174;23;Bayern;1;1;14;24;5;13;0.3;0.7;255;0.7;11;10;1;1;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;8;0.029166666666666664;0.09090909090909091;178;0.06179775280898876;593.3333333333334;0.35714285714285715;16.666666666666668;-10;-0.39999999999999997;-3;0;1;0.054901960784313725;0.14285714285714285;0.15;2.5;1;1;2;0;0;1;1;0;0.14285714285714285;0.4;0.00784313725490196;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-21;Mainz 05;9;2;28;174;190;Colonia;1;4;16;6;7;2;0.56;0.44;451;0.85;13;14;1;3;0;1;5;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.07333333333333333;0.07692307692307693;383;0.033942558746736295;683.9285714285713;0.3125;8.928571428571427;10;0.12000000000000005;1;-3;-1;0.03547671840354767;0.3125;0.11200000000000002;1.0;3;2;5;1;0;0;0;1;0.3125;0.7142857142857143;0.011086474501108648;3.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-18;Mainz 05;23;17;0;174;-1;VfB Lübeck;2;1;25;12;10;3;0.57;0.43;489;0.76;16;15;2;1;0;0;9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.035833333333333335;0.125;372;0.043010752688172046;652.6315789473684;0.36;15.789473684210527;13;0.13999999999999996;5;1;1;0.05112474437627812;0.12;0.18999999999999997;3.0;2;1;3;1;0;0;1;0;0.12;0.3;0.006134969325153374;8.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-15;Mainz 05;9;17;2;174;171;Werder Bremen;2;1;11;14;5;3;0.31;0.69;312;0.61;11;3;2;1;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.04928571428571428;0.18181818181818182;190;0.05789473684210526;612.9032258064516;0.2727272727272727;9.67741935483871;-3;-0.37999999999999995;0;1;8;0.035256410256410256;0.18181818181818182;0.155;1.5;1;1;2;1;0;0;1;0;0.18181818181818182;0.4;0.00641025641025641;5.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-08;Mainz 05;9;2;3;174;31;RB Leipzig;1;1;9;13;3;3;0.35;0.65;325;0.68;12;12;1;1;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.05;0.08333333333333333;221;0.05429864253393665;631.4285714285714;0.4444444444444444;11.428571428571429;-4;-0.30000000000000004;2;0;0;0.027692307692307693;0.1111111111111111;0.35;4.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.003076923076923077;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-01;Mainz 05;9;17;3;174;170;Friburgo;4;2;15;13;7;6;0.47;0.53;420;0.7;15;9;4;2;0;0;5;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.04076923076923077;0.26666666666666666;294;0.05102040816326531;625.5319148936171;0.3333333333333333;10.638297872340425;2;-0.06000000000000005;0;2;6;0.03571428571428571;0.06666666666666667;0.47;5.0;0;1;1;0;0;1;1;0;0.06666666666666667;0.14285714285714285;0.002380952380952381;15.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-16;Mainz 05;9;17;0;174;184;Hertha Berlin;3;5;11;4;2;2;0.57;0.43;464;0.67;12;10;3;5;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.1075;0.25;311;0.03858520900321544;545.6140350877193;0.36363636363636365;7.017543859649123;7;0.13999999999999996;1;-2;2;0.023706896551724137;0.09090909090909091;0.57;4.0;0;1;1;0;1;0;0;1;0.09090909090909091;0.5;0.0021551724137931034;11.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-10;Mainz 05;9;17;30;174;97;Hoffenheim;3;3;9;21;2;9;0.34;0.66;315;0.67;13;9;2;3;1;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.03142857142857143;0.23076923076923078;211;0.061611374407582936;620.5882352941176;0.5555555555555556;14.705882352941176;-12;-0.32;-2;0;4;0.02857142857142857;0.1111111111111111;0.34;5.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.5;0.0031746031746031746;9.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-04;Mainz 05;9;17;3;174;172;Mönchengladbach;4;2;11;14;5;2;0.47;0.53;373;0.8;15;8;4;1;0;1;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.03785714285714286;0.26666666666666666;298;0.050335570469798654;634.0425531914894;0.7272727272727273;17.02127659574468;-3;-0.06000000000000005;4;2;7;0.029490616621983913;0.09090909090909091;0.47;8.0;0;1;1;1;0;0;1;0;0.09090909090909091;0.2;0.002680965147453083;11.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-27;Mainz 05;9;17;2;174;6;Leverkusen;1;4;18;8;3;5;0.62;0.38;577;0.83;10;12;1;2;0;2;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.0475;0.1;479;0.020876826722338204;772.5806451612904;0.16666666666666666;4.838709677419355;10;0.24;-1;-3;-2;0.03119584055459272;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-20;Mainz 05;9;2;17;174;173;Augsburgo;2;2;13;7;6;2;0.49;0.51;359;0.74;19;13;2;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.07285714285714286;0.10526315789473684;266;0.07142857142857142;542.8571428571429;0.23076923076923078;6.122448979591836;6;-0.020000000000000018;0;0;6;0.036211699164345405;0.15384615384615385;0.245;1.5;1;1;2;1;0;0;1;0;0.15384615384615385;0.3333333333333333;0.005571030640668524;6.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-14;Mainz 05;9;2;2;174;169;FC Union Berlin;1;0;11;10;5;2;0.49;0.51;393;0.75;9;14;1;0;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.051000000000000004;0.1111111111111111;295;0.030508474576271188;602.0408163265306;0.36363636363636365;8.16326530612245;1;-0.020000000000000018;0;1;-5;0.027989821882951654;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-06;Mainz 05;9;9;3;174;178;Bochum;3;2;13;16;6;3;0.4;0.6;350;0.66;16;11;3;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0375;0.1875;231;0.06926406926406926;577.5;0.38461538461538464;12.5;-3;-0.19999999999999996;2;1;5;0.037142857142857144;0.15384615384615385;0.2;2.5;1;1;2;1;0;0;1;0;0.15384615384615385;0.3333333333333333;0.005714285714285714;6.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-07-31;Mainz 05;23;4;7;174;619;Erzgebirge Aue;4;2;26;5;9;0;0.56;0.44;400;0.75;20;21;4;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.088;0.2;300;0.06666666666666667;535.7142857142857;0.11538461538461539;5.357142857142857;21;0.12000000000000005;2;2;-1;0.065;0.11538461538461539;0.18666666666666668;1.0;1;2;3;1;0;0;1;0;0.11538461538461539;0.3333333333333333;0.0075;8.666666666666666;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-07-15;Mainz 05;6;17;17;174;104;Beşiktaş;0;1;6;8;3;5;0.41;0.59;322;0.72;25;13;0;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.07375;0.0;232;0.10775862068965517;565.8536585365854;0.5;7.317073170731708;-2;-0.18;0;-1;12;0.018633540372670808;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-05-14;Mainz 05;9;17;17;174;87;Frankfurt;2;0;13;12;5;4;0.49;0.51;435;0.77;7;11;2;0;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0425;0.2857142857142857;335;0.020895522388059702;683.6734693877551;0.38461538461538464;10.204081632653061;1;-0.020000000000000018;2;2;-4;0.029885057471264367;0.15384615384615385;0.245;2.5;1;1;2;0;1;0;0;1;0.15384615384615385;0.4;0.004597701149425287;6.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
2022-05-07;Mainz 05;9;2;3;174;184;Hertha Berlin;1;3;11;10;5;1;0.65;0.35;566;0.81;18;19;1;3;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.034999999999999996;0.05555555555555555;458;0.039301310043668124;704.6153846153846;0.7272727272727273;12.307692307692307;1;0.30000000000000004;5;-2;-1;0.019434628975265017;0.18181818181818182;0.325;4.0;1;1;2;1;0;0;1;0;0.18181818181818182;0.4;0.0035335689045936395;5.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
