Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Nick Pope-Newcastle;Kieran Trippier-Newcastle;Fabian Schär-Newcastle;Dan Burn-Newcastle;Tino Livramento-Newcastle;Bruno Guimarães-Newcastle;Sandro Tonali-Newcastle;Joelinton-Newcastle;Jacob Murphy-Newcastle;Alexander Isak-Newcastle;Harvey Barnes-Newcastle;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Martin Dúbravka-Newcastle;Lewis Miley-Newcastle;Anthony Gordon-Newcastle;Lewis Hall-Newcastle;Joe Willock-Newcastle;Callum Wilson-Newcastle;Emil Krafth-Newcastle;Matt Targett-Newcastle;Sean Longstaff-Newcastle;William Osula-Newcastle;Sven Botman-Newcastle;Lloyd Kelly-Newcastle;Miguel Almirón-Newcastle;Jamal Lewis-Newcastle;Alfie Harrison-Newcastle;Jamie Miley-Newcastle;Elliot Anderson-Newcastle;Jamaal Lascelles-Newcastle;Loris Karius-Newcastle;Paul Dummett-Newcastle;Matt Ritchie-Newcastle;Harrison Ashby-Newcastle;Allan Saint-Maximin-Newcastle
2023-12-23;Newcastle;3;0;17;60;832;Luton;2;2;15;16;2;5;0.66;0.34;568;0.82;6;11;2;2;0;0;7;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.02125;0.3333333333333333;466;0.012875536480686695;706.060606060606;0.4666666666666667;10.606060606060606;-1;0.32;1;0;-5;0.02640845070422535;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Newcastle;14;0;3;60;53;Chelsea;2;4;4;15;2;4;0.22;0.78;241;0.69;11;9;2;4;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.052000000000000005;0.18181818181818182;166;0.06626506024096386;754.5454545454545;0.25;4.545454545454546;-11;-0.56;-6;-2;2;0.016597510373443983;0.25;0.22;1.0;1;0;1;0;1;0;1;0;0.25;0.5;0.004149377593360996;4.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Newcastle;3;0;3;60;58;Fulham;0;3;27;6;10;4;0.71;0.29;696;0.9;7;12;0;2;0;1;5;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.04833333333333333;0.0;626;0.011182108626198083;881.6901408450705;0.18518518518518517;7.042253521126761;21;0.42;4;-3;-5;0.03879310344827586;0.1111111111111111;0.23666666666666666;1.6666666666666667;0;3;3;1;0;0;0;1;0.1111111111111111;0.3;0.004310344827586207;9.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-13;Newcastle;0;0;3;60;25;Milan;2;5;17;12;8;2;0.58;0.42;458;0.84;17;14;2;5;0;0;5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.034999999999999996;0.11764705882352941;385;0.04415584415584416;663.7931034482759;0.29411764705882354;8.620689655172415;5;0.15999999999999998;2;-3;3;0.03711790393013101;0.058823529411764705;0.58;5.0;1;0;1;0;0;1;0;1;0.058823529411764705;0.125;0.002183406113537118;17.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Newcastle;3;0;3;60;56;Tottenham;3;1;9;23;3;12;0.43;0.57;409;0.83;12;10;3;1;0;0;6;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.024782608695652172;0.25;339;0.035398230088495575;788.3720930232558;0.6666666666666666;13.953488372093023;-14;-0.13999999999999996;3;2;2;0.022004889975550123;0.1111111111111111;0.43;6.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.0024449877750611247;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Newcastle;3;0;8;60;64;Everton;0;3;13;21;3;6;0.62;0.38;539;0.83;8;18;0;3;0;0;2;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;5;0.018095238095238095;0.0;447;0.017897091722595078;720.9677419354839;0.15384615384615385;3.2258064516129035;-8;0.24;-3;-3;-10;0.02411873840445269;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Newcastle;3;0;3;60;62;Manchester United;1;2;22;8;4;1;0.59;0.41;522;0.83;6;14;1;2;0;0;7;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.05125;0.16666666666666666;433;0.013856812933025405;733.8983050847459;0.3181818181818182;11.864406779661017;14;0.18;4;-1;-8;0.0421455938697318;0.045454545454545456;0.59;7.0;0;1;1;1;0;0;0;1;0.045454545454545456;0.25;0.0019157088122605363;22.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-28;Newcastle;0;0;0;60;19;PSG;3;6;5;31;2;7;0.27;0.73;297;0.72;7;14;3;6;0;0;2;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6;0.023548387096774193;0.42857142857142855;214;0.03271028037383177;792.5925925925925;0.4;7.4074074074074066;-26;-0.45999999999999996;-4;-3;-7;0.016835016835016835;0.2;0.27;2.0;1;0;1;0;1;0;1;0;0.2;0.5;0.003367003367003367;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Newcastle;3;0;3;60;53;Chelsea;4;5;14;7;5;4;0.54;0.46;482;0.86;13;19;4;4;0;1;4;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2;0.06571428571428571;0.3076923076923077;415;0.03132530120481928;768.5185185185185;0.2857142857142857;7.4074074074074066;7;0.08000000000000002;2;-1;-6;0.029045643153526972;0.2857142857142857;0.135;1.0;1;3;4;1;0;0;0;1;0.2857142857142857;0.8;0.008298755186721992;3.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Newcastle;3;0;3;60;59;Bournemouth;1;2;8;19;5;10;0.53;0.47;469;0.8;4;10;1;2;0;0;5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.024736842105263158;0.25;375;0.010666666666666666;707.5471698113207;0.625;9.433962264150942;-11;0.06000000000000005;-1;-1;-6;0.017057569296375266;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-07;Newcastle;0;0;3;60;11;Dortmund;1;0;10;17;5;8;0.55;0.45;471;0.85;5;13;1;0;0;0;4;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.026470588235294117;0.2;400;0.0125;727.2727272727273;0.4;7.2727272727272725;-7;0.10000000000000003;-3;1;-8;0.021231422505307854;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Newcastle;3;0;0;60;9;Arsenal;5;1;9;14;2;1;0.4;0.6;342;0.79;14;9;5;1;0;0;0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11;0.04285714285714286;0.35714285714285715;270;0.05185185185185185;675.0;0.0;0.0;-5;-0.19999999999999996;-11;4;5;0.02631578947368421;0.1111111111111111;0.4;0.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.5;0.0029239766081871343;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Newcastle;14;0;3;60;62;Manchester United;2;4;10;13;5;2;0.38;0.62;335;0.74;9;16;2;4;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.047692307692307694;0.2222222222222222;248;0.036290322580645164;652.6315789473684;0.2;5.2631578947368425;-3;-0.24;-3;-2;-7;0.029850746268656716;0.3;0.12666666666666668;0.6666666666666666;2;1;3;1;0;0;1;0;0.3;0.6;0.008955223880597015;3.3333333333333335;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-10-28;Newcastle;3;0;1;60;67;Wolves;4;1;13;11;5;6;0.57;0.43;516;0.86;15;13;4;1;0;0;7;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.03909090909090909;0.26666666666666666;444;0.033783783783783786;778.9473684210527;0.5384615384615384;12.280701754385966;2;0.13999999999999996;-1;3;2;0.025193798449612403;0.15384615384615385;0.285;3.5;2;0;2;0;1;0;1;0;0.15384615384615385;0.4;0.003875968992248062;6.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Newcastle;0;0;0;60;11;Dortmund;1;1;12;13;3;5;0.61;0.39;470;0.82;8;15;1;1;0;0;11;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;9;0.030000000000000002;0.125;385;0.02077922077922078;631.1475409836065;0.9166666666666666;18.0327868852459;-1;0.21999999999999997;2;0;-7;0.02553191489361702;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Newcastle;3;0;0;60;65;Crystal Palace;2;3;10;17;7;3;0.6;0.4;573;0.86;7;12;2;3;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;8;0.023529411764705882;0.2857142857142857;493;0.014198782961460446;821.6666666666667;0.6;10.0;-7;0.19999999999999996;-2;-1;-5;0.017452006980802792;0.4;0.15;1.5;3;1;4;1;0;0;0;1;0.4;0.5714285714285714;0.006980802792321117;2.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Newcastle;3;0;3;60;61;West Ham;3;3;10;5;3;3;0.65;0.35;603;0.86;18;11;3;3;0;0;2;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4;0.06999999999999999;0.16666666666666666;519;0.03468208092485549;798.4615384615385;0.2;3.0769230769230766;5;0.30000000000000004;-2;0;7;0.01658374792703151;0.2;0.325;1.0;0;2;2;0;1;0;1;0;0.2;0.6666666666666666;0.003316749585406302;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Newcastle;0;0;3;60;19;PSG;3;4;12;11;8;2;0.26;0.74;245;0.68;16;9;3;4;0;0;1;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;8;0.06727272727272728;0.1875;167;0.09580838323353294;642.3076923076923;0.08333333333333333;3.846153846153846;1;-0.48;-7;-1;7;0.04897959183673469;0.3333333333333333;0.065;0.25;2;2;4;1;0;0;0;1;0.3333333333333333;0.5;0.0163265306122449;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Newcastle;3;0;3;60;819;Burnley;1;3;20;8;8;2;0.53;0.47;510;0.81;7;15;1;3;0;0;5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.05875;0.14285714285714285;413;0.01694915254237288;779.2452830188679;0.25;9.433962264150942;12;0.06000000000000005;2;-2;-8;0.0392156862745098;0.1;0.265;2.5;1;1;2;1;0;0;0;1;0.1;0.25;0.00392156862745098;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Newcastle;14;0;31;60;3;Manchester City;2;2;7;10;4;2;0.32;0.68;339;0.82;12;10;2;2;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;7;0.068;0.16666666666666666;278;0.04316546762589928;868.75;0.5714285714285714;12.5;-3;-0.36000000000000004;-3;0;2;0.02064896755162242;0.14285714285714285;0.32;4.0;0;1;1;1;0;0;0;1;0.14285714285714285;0.25;0.0029498525073746312;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-09-24;Newcastle;3;0;17;60;818;Sheffield United;0;4;22;9;15;1;0.58;0.42;602;0.86;8;12;0;4;0;0;5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.04666666666666666;0.0;518;0.015444015444015444;893.1034482758621;0.22727272727272727;8.620689655172415;13;0.15999999999999998;3;-4;-4;0.036544850498338874;0.36363636363636365;0.0725;0.625;3;5;8;1;0;0;1;0;0.36363636363636365;0.5333333333333333;0.013289036544850499;2.75;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-19;Newcastle;0;0;0;60;25;Milan;1;4;6;25;1;9;0.47;0.53;377;0.84;13;16;1;4;0;0;1;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;6;0.0212;0.07692307692307693;317;0.04100946372239748;674.468085106383;0.16666666666666666;2.127659574468085;-19;-0.06000000000000005;-5;-3;-3;0.015915119363395226;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Newcastle;3;0;4;60;57;Brentford;3;5;9;11;2;2;0.57;0.43;464;0.78;8;12;3;5;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.03909090909090909;0.375;362;0.022099447513812154;635.0877192982457;0.8888888888888888;14.035087719298247;-2;0.13999999999999996;5;-2;-4;0.01939655172413793;0.1111111111111111;0.57;8.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.5;0.0021551724137931034;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Newcastle;3;0;3;60;54;Brighton;4;4;9;15;2;6;0.44;0.56;440;0.84;17;14;4;4;0;0;3;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;5;0.037333333333333336;0.23529411764705882;370;0.04594594594594595;840.9090909090909;0.3333333333333333;6.818181818181818;-6;-0.12000000000000005;-2;0;3;0.020454545454545454;0.1111111111111111;0.44;3.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.5;0.0022727272727272726;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Newcastle;3;0;0;60;2;Liverpool;1;3;23;9;8;4;0.6;0.4;590;0.86;16;10;1;2;0;1;5;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;9;0.044444444444444446;0.0625;507;0.03155818540433925;845.0;0.21739130434782608;8.333333333333334;14;0.19999999999999996;-4;-2;6;0.03898305084745763;0.043478260869565216;0.6;5.0;1;0;1;0;0;1;0;1;0.043478260869565216;0.125;0.001694915254237288;23.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Newcastle;3;0;3;60;3;Manchester City;5;1;7;14;1;4;0.41;0.59;477;0.86;11;13;5;1;0;0;0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;3;0.04214285714285714;0.45454545454545453;410;0.026829268292682926;1000.0000000000001;0.0;0.0;-7;-0.18;-3;4;-2;0.014675052410901468;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Newcastle;3;0;3;60;1;Aston Villa;4;4;17;16;13;6;0.53;0.47;502;0.85;12;17;4;4;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;5;0.029375;0.3333333333333333;427;0.02810304449648712;805.6603773584906;0.35294117647058826;11.320754716981131;1;0.06000000000000005;1;0;-5;0.03386454183266932;0.29411764705882354;0.10600000000000001;1.2;2;3;5;1;0;0;0;1;0.29411764705882354;0.38461538461538464;0.0099601593625498;3.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-28;Newcastle;3;0;3;60;54;Brighton;2;1;14;19;7;5;0.34;0.66;281;0.81;10;14;2;1;0;0;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7;0.034736842105263156;0.2;228;0.043859649122807015;670.5882352941176;0.21428571428571427;8.823529411764705;-5;-0.32;-4;1;-4;0.0498220640569395;0.14285714285714285;0.17;1.5;0;2;2;1;0;0;1;0;0.14285714285714285;0.2857142857142857;0.0071174377224199285;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-07-26;Newcastle;3;0;3;60;53;Chelsea;1;1;9;12;3;5;0.52;0.48;574;0.9;9;12;1;1;0;0;3;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5;0.04;0.1111111111111111;517;0.017408123791102514;994.2307692307692;0.3333333333333333;5.769230769230769;-3;0.040000000000000036;-2;0;-3;0.0156794425087108;0.1111111111111111;0.52;3.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.0017421602787456446;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-23;Newcastle;3;17;3;60;1;Aston Villa;1;0;13;16;7;8;0.54;0.46;536;0.88;17;11;1;0;0;0;1;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;7;0.02875;0.058823529411764705;472;0.036016949152542374;874.074074074074;0.07692307692307693;1.8518518518518516;-3;0.08000000000000002;-6;1;6;0.024253731343283583;0.23076923076923078;0.18000000000000002;0.3333333333333333;2;1;3;0;1;0;0;1;0.23076923076923078;0.42857142857142855;0.005597014925373134;4.333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-05-28;Newcastle;3;0;3;60;53;Chelsea;0;0;13;22;4;5;0.35;0.65;329;0.83;11;9;0;0;0;0;3;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;10;0.029545454545454545;0.0;273;0.040293040293040296;780.0;0.23076923076923078;8.571428571428571;-9;-0.30000000000000004;-7;0;2;0.03951367781155015;0.07692307692307693;0.35;3.0;1;0;1;0;1;0;1;0;0.07692307692307693;0.25;0.00303951367781155;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-05-22;Newcastle;3;0;4;60;63;Leicester City;2;0;23;1;4;1;0.78;0.22;702;0.89;9;5;2;0;0;0;12;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.22;0.2222222222222222;625;0.0144;801.2820512820513;0.5217391304347826;15.384615384615383;22;0.56;11;2;4;0.03276353276353276;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-18;Newcastle;3;0;3;60;54;Brighton;2;4;22;8;9;2;0.33;0.67;254;0.7;17;16;2;4;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1;0.08375;0.11764705882352941;178;0.09550561797752809;539.3939393939394;0.2727272727272727;18.18181818181818;14;-0.34;5;-2;1;0.08661417322834646;0.18181818181818182;0.0825;1.5;2;2;4;1;0;0;0;1;0.18181818181818182;0.4444444444444444;0.015748031496062992;5.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Newcastle;3;0;0;60;817;Leeds;2;4;18;9;5;4;0.64;0.36;452;0.8;14;16;2;3;0;1;6;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2;0.04;0.14285714285714285;362;0.03867403314917127;565.625;0.3333333333333333;9.375;9;0.28;4;-2;-2;0.03982300884955752;0.1111111111111111;0.32;3.0;1;1;2;0;1;0;1;0;0.1111111111111111;0.4;0.004424778761061947;9.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Newcastle;3;0;0;60;9;Arsenal;2;1;12;10;5;6;0.55;0.45;395;0.79;16;12;2;1;0;0;9;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;4;0.045;0.125;312;0.05128205128205128;567.2727272727273;0.75;16.363636363636363;2;0.10000000000000003;5;1;4;0.030379746835443037;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Newcastle;3;0;1;60;68;Southampton;1;4;22;4;5;3;0.64;0.36;498;0.81;7;10;1;4;0;0;11;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;2;0.09;0.14285714285714285;403;0.017369727047146403;629.6875;0.5;17.1875;18;0.28;9;-3;-3;0.04417670682730924;0.13636363636363635;0.21333333333333335;3.6666666666666665;0;3;3;1;0;0;0;1;0.13636363636363635;0.6;0.006024096385542169;7.333333333333333;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;Newcastle;3;0;0;60;64;Everton;1;2;15;13;8;5;0.61;0.39;452;0.74;6;8;1;2;0;0;14;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.030000000000000002;0.16666666666666666;334;0.017964071856287425;547.5409836065573;0.9333333333333333;22.950819672131146;2;0.21999999999999997;11;-1;-2;0.033185840707964605;0.26666666666666666;0.1525;3.5;1;3;4;1;0;0;1;0;0.26666666666666666;0.5;0.008849557522123894;3.75;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Newcastle;3;0;0;60;56;Tottenham;0;3;25;11;8;3;0.57;0.43;516;0.86;7;13;0;3;0;0;9;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;3;0.03909090909090909;0.0;444;0.015765765765765764;778.9473684210527;0.36;15.789473684210527;14;0.13999999999999996;6;-3;-6;0.04844961240310078;0.24;0.09499999999999999;1.5;5;1;6;1;0;0;0;1;0.24;0.75;0.011627906976744186;4.166666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
