Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lucas Perri-Lyon;Ainsley Maitland-Niles-Lyon;Clinton Mata-Lyon;Moussa Niakhaté-Lyon;Nicolás Tagliafico-Lyon;Jordan Veretout-Lyon;Corentin Tolisso-Lyon;Paul Akouokou-Lyon;Thiago Almada-Lyon;Rayan Cherki-Lyon;Georges Mikautadze-Lyon;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Saël Kumbedi-Lyon;Duje Ćaleta-Car-Lyon;Abner Vinícius-Lyon;Nemanja Matić-Lyon;Alexandre Lacazette-Lyon;Tanner Tessmann-Lyon;Ernest Nuamah-Lyon;Malick Fofana-Lyon;Saïd Benrahma-Lyon;Warmed Omari-Lyon;Rémy Descamps-Lyon;Maxence Caqueret-Lyon;Gift Orban-Lyon;Wilfried Zaha-Lyon;Orel Mangala-Lyon;Jake O'Brien-Lyon;Anthony Lopes-Lyon;Henrique Silva Milagres-Lyon;Mama Baldé-Lyon;Dejan Lovren-Lyon;Mahamadou Diawara-Lyon;Adryelson-Lyon;Diego Moreira-Lyon;Skelly Alvero-Lyon;Sinaly Diomandé-Lyon;Tino Kadewere-Lyon;Jeffinho-Lyon;Rémy Riou-Lyon;Bradley Barcola-Lyon;Amin Sarr-Lyon;Johann Lepenant-Lyon;Mamadou Sarr-Lyon;Achraf Laâziri-Lyon;Mohamed El Arouch-Lyon;Jérôme Boateng-Lyon;Castello Lukeba-Lyon;Malo Gusto-Lyon;Thiago Mendes-Lyon;Moussa Dembélé-Lyon;Tetê-Lyon;Karl Toko Ekambi-Lyon;Damien Da Silva-Lyon;Houssem Aouar-Lyon
2024-04-14;Lyon;2;0;3;90;5;Stade Brestois;4;4;16;22;8;7;0.52;0.48;380;0.84;12;7;3;3;1;1;10;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.0218181818181818;0.3333333333333333;319;0.0376175548589341;613.4615384615385;0.625;19.23076923076923;-6;0.04;3;0;5;0.0421052631578947;0.25;0.13;2.5;1;3;4;1;0;0;0;1;0.25;0.5;0.0105263157894736;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Lyon;2;0;3;90;769;Nantes;2;2;19;14;10;6;0.59;0.41;557;0.86;14;8;2;2;0;0;5;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0292857142857142;0.1428571428571428;479;0.0292275574112734;811.8644067796611;0.2631578947368421;8.474576271186441;5;0.18;0;0;6;0.0341113105924596;0.1578947368421052;0.1966666666666666;1.6666666666666667;0;3;3;1;0;0;1;0;0.1578947368421052;0.3;0.0053859964093357;6.333333333333333;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Lyon;13;0;3;90;237;Valenciennes;2;3;12;3;4;0;0.67;0.33;596;0.87;11;14;2;3;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11;0.1818181818181818;519;0.0211946050096339;774.6268656716418;0.25;4.477611940298507;9;0.34;2;-1;-3;0.0201342281879194;0.25;0.2233333333333333;1.0;0;3;3;1;0;0;0;1;0.25;0.75;0.0050335570469798;4.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Lyon;2;29;8;90;766;Reims;2;3;16;17;3;5;0.65;0.35;592;0.86;7;10;2;3;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;8;0.0205882352941176;0.2857142857142857;509;0.0137524557956778;783.0769230769231;0.4375;10.769230769230768;-1;0.3;-1;-1;-3;0.027027027027027;0.0625;0.65;7.0;0;1;1;0;1;0;0;1;0.0625;0.3333333333333333;0.0016891891891891;16.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-15;Lyon;2;0;17;90;772;Toulouse;2;2;18;13;6;5;0.51;0.49;463;0.82;12;18;2;2;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0376923076923076;0.1666666666666666;380;0.031578947368421;745.0980392156863;0.1666666666666666;5.88235294117647;5;0.02;-2;0;-6;0.038876889848812;0.1666666666666666;0.17;1.0;1;2;3;1;0;0;1;0;0.1666666666666666;0.5;0.0064794816414686;6.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Lyon;2;0;17;90;-1;Lorient;0;0;13;9;6;0;0.53;0.47;536;0.87;7;10;0;0;0;0;7;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0522222222222222;0.0;466;0.0150214592274678;879.2452830188679;0.5384615384615384;13.20754716981132;4;0.06;3;0;-3;0.0242537313432835;0.1538461538461538;0.265;3.5;0;2;2;1;0;0;1;0;0.1538461538461538;0.3333333333333333;0.003731343283582;6.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Lyon;2;0;29;90;765;Lens;1;2;13;18;4;8;0.46;0.54;444;0.82;5;15;0;2;1;0;2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.03;0.2;364;0.0137362637362637;791.3043478260869;0.1538461538461538;4.3478260869565215;-5;-0.08;-2;-1;-10;0.0292792792792792;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;Lyon;13;0;6;90;767;Racing de Estrasburgo;1;3;20;10;1;1;0.64;0.36;519;0.88;7;10;1;3;0;0;11;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.036;0.1428571428571428;457;0.0153172866520787;714.0625;0.55;17.1875;10;0.28;6;-2;-3;0.0385356454720616;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Lyon;2;0;1;90;-1;Metz;2;1;11;15;5;4;0.63;0.37;543;0.79;12;13;2;1;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0246666666666666;0.1666666666666666;429;0.0279720279720279;680.952380952381;0.2727272727272727;4.761904761904762;-4;0.26;-1;1;-1;0.0202578268876611;0.1818181818181818;0.315;1.5;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.003683241252302;5.5;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-16;Lyon;2;0;0;90;109;Niza;0;1;9;20;1;6;0.48;0.52;428;0.83;8;12;0;1;0;0;4;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.026;0.0;355;0.0225352112676056;739.5833333333334;0.4444444444444444;8.333333333333334;-11;-0.04;-5;-1;-4;0.0210280373831775;0.1111111111111111;0.48;4.0;1;0;1;1;0;0;0;1;0.1111111111111111;1.0;0.0023364485981308;9.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Lyon;2;0;30;90;775;Montpellier;2;1;19;15;5;8;0.55;0.45;516;0.82;11;11;2;1;0;0;5;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.03;0.1818181818181818;423;0.0260047281323877;769.090909090909;0.2631578947368421;9.09090909090909;4;0.1;4;1;0;0.0368217054263565;0.1052631578947368;0.275;2.5;0;2;2;1;0;0;1;0;0.1052631578947368;0.4;0.003875968992248;9.5;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Lyon;13;7;3;90;15;LOSC;2;0;13;12;7;5;0.42;0.58;396;0.81;11;12;2;0;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.0483333333333333;0.1818181818181818;321;0.0342679127725856;764.2857142857143;0.3846153846153846;11.904761904761903;1;-0.1599999999999999;2;2;-1;0.0328282828282828;0.1538461538461538;0.21;2.5;1;1;2;1;0;0;0;1;0.1538461538461538;0.2857142857142857;0.005050505050505;6.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Lyon;2;6;0;90;764;Marsella;2;1;12;8;7;1;0.37;0.63;378;0.78;14;10;2;1;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.07875;0.1428571428571428;295;0.047457627118644;797.2972972972973;0.25;8.108108108108109;4;-0.26;1;1;4;0.0317460317460317;0.0833333333333333;0.37;3.0;1;0;1;1;0;0;0;1;0.0833333333333333;0.1428571428571428;0.0026455026455026;12.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-26;Lyon;2;2;1;90;768;Rennes;2;2;12;11;6;5;0.64;0.36;611;0.85;15;12;2;2;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.0327272727272727;0.1333333333333333;519;0.0289017341040462;810.9375;0.25;4.6875;1;0.28;1;0;3;0.0196399345335515;0.1666666666666666;0.32;1.5;0;2;2;0;0;1;0;1;0.1666666666666666;0.3333333333333333;0.0032733224222585;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-19;Lyon;13;17;6;90;-1;Bergerac;2;2;14;11;5;3;0.67;0.33;605;0.81;17;22;2;1;0;1;4;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.03;0.1176470588235294;490;0.0346938775510204;731.3432835820895;0.2857142857142857;5.970149253731343;3;0.34;1;0;-5;0.0231404958677685;0.1428571428571428;0.335;2.0;1;1;2;1;0;0;1;0;0.1428571428571428;0.4;0.0033057851239669;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Lyon;2;3;7;90;774;Le Havre;2;1;9;14;2;7;0.58;0.42;589;0.87;4;15;0;1;2;0;7;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.03;0.5;512;0.0078125;882.7586206896552;0.7777777777777778;12.06896551724138;-5;0.1599999999999999;4;1;-11;0.0152801358234295;0.1111111111111111;0.58;7.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.5;0.0016977928692699;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Lyon;13;17;9;90;-1;CA Pontarlier;2;1;15;5;8;1;0.75;0.25;682;0.89;14;8;2;1;0;0;9;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;0.05;0.1428571428571428;607;0.0230642504118616;809.3333333333334;0.6;12.0;10;0.5;8;1;6;0.0219941348973607;0.2;0.25;3.0;1;2;3;1;0;0;1;0;0.2;0.375;0.0043988269794721;5.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Lyon;2;17;29;90;769;Nantes;2;2;8;7;7;0;0.38;0.62;352;0.76;8;14;1;2;1;0;7;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;7;0.0885714285714285;0.25;268;0.0298507462686567;705.2631578947369;0.875;18.42105263157895;1;-0.24;0;0;-6;0.0227272727272727;0.125;0.38;7.0;0;1;1;1;0;0;0;1;0.125;0.1428571428571428;0.002840909090909;8.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-15;Lyon;2;17;17;90;4;Mónaco;2;1;5;19;2;4;0.4;0.6;408;0.76;12;13;2;1;0;0;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6;0.031578947368421;0.1666666666666666;310;0.0387096774193548;775.0;0.2;2.5;-14;-0.1999999999999999;-5;1;-1;0.0122549019607843;0.2;0.4;1.0;0;1;1;1;0;0;1;0;0.2;0.5;0.0024509803921568;5.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Lyon;2;6;0;90;772;Toulouse;2;4;15;16;7;6;0.48;0.52;486;0.85;15;15;2;4;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;0.0325;0.1333333333333333;413;0.036319612590799;860.4166666666667;0.1333333333333333;4.166666666666667;-1;-0.04;1;-2;0;0.0308641975308641;0.2;0.16;0.6666666666666666;2;1;3;1;0;0;0;1;0.2;0.4285714285714285;0.0061728395061728;5.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Lyon;2;3;2;90;764;Marsella;2;1;6;12;1;5;0.52;0.48;507;0.84;11;14;2;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;10;0.04;0.1818181818181818;426;0.0258215962441314;819.2307692307692;0.5;5.769230769230769;-6;0.04;-7;1;-3;0.0118343195266272;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Lyon;2;3;17;90;765;Lens;0;3;12;10;7;7;0.48;0.52;446;0.84;14;11;0;2;0;1;6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.052;0.0;375;0.0373333333333333;781.25;0.5;12.5;2;-0.04;3;-3;3;0.0269058295964125;0.1666666666666666;0.24;3.0;1;1;2;0;0;1;1;0;0.1666666666666666;0.2857142857142857;0.0044843049327354;6.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Lyon;2;0;3;90;15;LOSC;2;2;11;15;5;8;0.48;0.52;542;0.84;17;5;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0346666666666666;0.1176470588235294;455;0.0373626373626373;947.9166666666669;0.2727272727272727;6.25;-4;-0.04;-2;0;12;0.0202952029520295;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Lyon;2;22;1;90;768;Rennes;1;4;12;8;5;2;0.59;0.41;542;0.89;18;5;1;3;0;1;9;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6;0.05125;0.0555555555555555;482;0.0373443983402489;816.9491525423729;0.75;15.254237288135592;4;0.18;3;-3;13;0.022140221402214;0.0833333333333333;0.59;9.0;0;1;1;1;0;0;1;0;0.0833333333333333;0.2;0.0018450184501845;12.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Lyon;2;2;3;90;-1;Metz;1;0;15;11;4;5;0.67;0.33;644;0.87;16;14;1;0;0;0;4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.03;0.0625;560;0.0285714285714285;835.820895522388;0.2666666666666666;5.970149253731343;4;0.34;-5;1;2;0.0232919254658385;0.0666666666666666;0.67;4.0;0;1;1;0;1;0;0;1;0.0666666666666666;0.25;0.0015527950310559;15.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Lyon;2;0;2;90;-1;Clermont;4;5;25;12;6;5;0.64;0.36;595;0.83;16;12;4;5;0;0;10;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.03;0.25;494;0.0323886639676113;771.875;0.4;15.625;13;0.28;7;-1;4;0.042016806722689;0.04;0.64;10.0;0;1;1;0;0;1;0;1;0.04;0.1666666666666666;0.0016806722689075;25.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Lyon;2;7;17;90;-1;Lorient;0;0;9;6;6;5;0.49;0.51;440;0.8;22;10;0;0;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.085;0.0;352;0.0625;718.3673469387755;0.5555555555555556;10.20408163265306;3;-0.02;3;0;12;0.0204545454545454;0.3333333333333333;0.1633333333333333;1.6666666666666667;3;0;3;0;1;0;0;1;0.3333333333333333;0.5;0.0068181818181818;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Lyon;2;29;0;90;766;Reims;2;2;11;8;6;3;0.51;0.49;496;0.84;14;19;2;2;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;0.06125;0.1428571428571428;417;0.0335731414868105;817.6470588235294;0.4545454545454545;9.803921568627452;3;0.02;4;0;-5;0.0221774193548387;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Lyon;2;7;3;90;5;Stade Brestois;1;3;6;27;3;11;0.43;0.57;350;0.71;16;17;1;3;0;0;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;10;0.0211111111111111;0.0625;248;0.064516129032258;576.7441860465117;0.1666666666666666;2.3255813953488373;-21;-0.1399999999999999;-9;-2;-1;0.0171428571428571;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Lyon;2;7;1;90;774;Le Havre;3;2;23;7;7;0;0.58;0.42;529;0.86;13;12;3;2;0;0;6;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1;0.06;0.2307692307692307;455;0.0285714285714285;784.4827586206898;0.2608695652173913;10.344827586206897;16;0.1599999999999999;5;1;1;0.0434782608695652;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Lyon;2;3;1;90;19;PSG;2;2;19;22;8;8;0.3;0.7;351;0.81;9;5;2;2;0;0;5;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.0318181818181818;0.2222222222222222;284;0.0316901408450704;946.6666666666669;0.2631578947368421;16.666666666666668;-3;-0.3999999999999999;3;0;4;0.0541310541310541;0.0526315789473684;0.3;5.0;0;1;1;0;0;1;0;1;0.0526315789473684;0.125;0.0028490028490028;19.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
