Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Kamil Grabara-Wolfsburg;Kilian Fischer-Wolfsburg;Denis Vavro-Wolfsburg;Konstantinos Koulierakis-Wolfsburg;Andreas Skov Olsen-Wolfsburg;Bence Dárdai-Wolfsburg;Aster Vranckx-Wolfsburg;Patrick Wimmer-Wolfsburg;Joakim Mæhle-Wolfsburg;Lukas Nmecha-Wolfsburg;Tiago Tomás-Wolfsburg;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kevin Paredes-Wolfsburg;Maximilian Arnold-Wolfsburg;Jonas Wind-Wolfsburg;Mohamed El Amine Amoura-Wolfsburg;David Odogu-Wolfsburg;Jakub Kamiński-Wolfsburg;Yannick Gerhardt-Wolfsburg;Sebastiaan Bornauw-Wolfsburg;Mattias Svanberg-Wolfsburg;Marius Müller-Wolfsburg;Mads Roerslev-Wolfsburg;Bote Baku-Wolfsburg;Lovro Majer-Wolfsburg;Salih Özcan-Wolfsburg;Cédric Zesiger-Wolfsburg;Maxence Lacroix-Wolfsburg;Kevin Behrens-Wolfsburg;Koen Casteels-Wolfsburg;Moritz Jenz-Wolfsburg;Pavao Pervan-Wolfsburg;Amin Sarr-Wolfsburg;Václav Černý-Wolfsburg;Rogério-Wolfsburg;Nicolas Cozza-Wolfsburg;Josuha Guilavogui-Wolfsburg;Micky van de Ven-Wolfsburg;Felix Nmecha-Wolfsburg;Paulo Otávio-Wolfsburg;Omar Marmoush-Wolfsburg;Luca Waldschmidt-Wolfsburg;Bartol Franjić-Wolfsburg;Josip Brekalo-Wolfsburg;Max Kruse-Wolfsburg;Maximilian Philipp-Wolfsburg
2024-01-27;Wolfsburg;9;3;3;175;190;Colonia;5;3;14;6;4;2;0.53;0.47;448;0.78;17;12;5;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3;0.07833333333333332;0.29411764705882354;349;0.04871060171919771;658.4905660377358;0.42857142857142855;11.320754716981131;8;0.06000000000000005;3;2;5;0.03125;0.07142857142857142;0.53;6.0;1;0;1;0;1;0;0;1;0.07142857142857142;0.25;0.002232142857142857;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Wolfsburg;9;3;7;175;142;Heidenheim;1;0;13;12;3;3;0.48;0.52;470;0.78;10;11;1;0;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.043333333333333335;0.1;367;0.027247956403269755;764.5833333333334;0.15384615384615385;4.166666666666667;1;-0.040000000000000036;-2;1;-1;0.027659574468085105;0.07692307692307693;0.48;2.0;1;0;1;0;1;0;1;0;0.07692307692307693;0.3333333333333333;0.002127659574468085;13.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Wolfsburg;9;3;30;175;174;Mainz 05;4;3;9;11;4;2;0.48;0.52;446;0.76;16;21;4;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.04727272727272727;0.25;339;0.0471976401179941;706.25;0.3333333333333333;6.25;-2;-0.040000000000000036;-4;1;-5;0.020179372197309416;0.1111111111111111;0.48;3.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.25;0.002242152466367713;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Wolfsburg;9;30;3;175;23;Bayern;4;2;5;21;4;8;0.39;0.61;423;0.81;15;12;4;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6;0.029047619047619048;0.26666666666666666;343;0.043731778425655975;879.4871794871794;0.0;0.0;-16;-0.21999999999999997;-6;2;3;0.01182033096926714;0.2;0.39;0.0;1;0;1;0;0;1;0;1;0.2;0.25;0.002364066193853428;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Wolfsburg;9;23;29;175;191;SV Darmstadt 98;1;2;11;13;2;4;0.35;0.65;320;0.74;10;16;0;2;1;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.05;0.1;237;0.04219409282700422;677.1428571428572;0.6363636363636364;20.0;-2;-0.30000000000000004;0;-1;-6;0.034375;0.09090909090909091;0.35;7.0;0;1;1;1;0;0;1;0;0.09090909090909091;0.5;0.003125;11.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Wolfsburg;9;17;8;175;170;Friburgo;1;4;10;4;2;1;0.59;0.41;553;0.84;11;16;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.1025;0.09090909090909091;465;0.023655913978494623;788.135593220339;0.5;8.474576271186441;6;0.18;2;-3;-5;0.018083182640144666;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;Wolfsburg;23;17;30;175;172;Mönchengladbach;2;0;14;11;3;3;0.49;0.51;701;0.86;12;12;2;0;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;9;0.046363636363636364;0.16666666666666666;603;0.01990049751243781;1230.6122448979593;0.5714285714285714;16.3265306122449;3;-0.020000000000000018;-1;2;0;0.019971469329529243;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Wolfsburg;9;17;3;175;178;Bochum;2;6;16;20;6;8;0.57;0.43;460;0.74;13;14;2;6;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0215;0.15384615384615385;340;0.03823529411764706;596.4912280701755;0.375;10.526315789473685;-4;0.13999999999999996;0;-4;-1;0.034782608695652174;0.0625;0.57;6.0;1;0;1;0;0;1;1;0;0.0625;0.16666666666666666;0.002173913043478261;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Wolfsburg;9;6;13;175;31;RB Leipzig;4;2;10;25;4;9;0.36;0.64;339;0.76;17;12;4;2;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12;0.0256;0.23529411764705882;258;0.06589147286821706;716.6666666666667;0.1;2.7777777777777777;-15;-0.28;-11;2;5;0.029498525073746312;0.2;0.18;0.5;1;1;2;1;0;0;0;1;0.2;0.5;0.0058997050147492625;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-10;Wolfsburg;9;1;2;175;172;Mönchengladbach;3;1;12;15;4;8;0.54;0.46;548;0.87;12;7;3;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;8;0.03066666666666667;0.25;477;0.025157232704402517;883.3333333333333;0.4166666666666667;9.25925925925926;-3;0.08000000000000002;-3;2;5;0.021897810218978103;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Wolfsburg;9;6;2;175;171;Werder Bremen;3;1;14;13;4;4;0.57;0.43;545;0.84;15;16;2;1;1;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.03307692307692307;0.2;458;0.03275109170305677;803.5087719298247;0.35714285714285715;8.771929824561404;1;0.13999999999999996;3;2;-1;0.025688073394495414;0.14285714285714285;0.285;2.5;1;1;2;0;1;0;0;1;0.14285714285714285;0.5;0.003669724770642202;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-31;Wolfsburg;23;6;1;175;31;RB Leipzig;5;4;12;11;5;1;0.34;0.66;303;0.67;17;11;5;3;0;1;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6;0.060000000000000005;0.29411764705882354;203;0.08374384236453201;597.0588235294117;0.5;17.64705882352941;1;-0.32;0;1;6;0.039603960396039604;0.08333333333333333;0.34;6.0;1;0;1;1;0;0;0;1;0.08333333333333333;0.2;0.0033003300330033004;12.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Wolfsburg;9;3;3;175;173;Augsburgo;4;5;13;8;6;5;0.61;0.39;529;0.83;15;17;4;4;0;1;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5;0.04875;0.26666666666666666;439;0.03416856492027335;719.672131147541;0.38461538461538464;8.19672131147541;5;0.21999999999999997;0;-1;-2;0.024574669187145556;0.15384615384615385;0.305;2.5;2;0;2;0;0;1;1;0;0.15384615384615385;0.3333333333333333;0.003780718336483932;6.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Wolfsburg;9;17;17;175;6;Leverkusen;3;5;18;13;6;7;0.41;0.59;431;0.79;15;14;3;5;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.045384615384615384;0.2;340;0.04411764705882353;829.2682926829269;0.2222222222222222;9.75609756097561;5;-0.18;1;-2;1;0.04176334106728538;0.05555555555555555;0.41;4.0;1;0;1;0;0;1;0;1;0.05555555555555555;0.16666666666666666;0.002320185614849188;18.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Wolfsburg;9;3;3;175;18;Stuttgart;3;1;12;14;5;8;0.4;0.6;391;0.75;14;13;3;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.04285714285714286;0.21428571428571427;293;0.04778156996587031;732.5;0.5;15.0;-2;-0.19999999999999996;1;2;1;0.030690537084398978;0.08333333333333333;0.4;6.0;1;0;1;0;0;1;1;0;0.08333333333333333;0.2;0.0025575447570332483;12.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Wolfsburg;9;3;17;175;87;Frankfurt;1;5;18;8;8;4;0.54;0.46;487;0.83;11;18;1;4;0;1;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0575;0.09090909090909091;404;0.027227722772277228;748.1481481481482;0.3888888888888889;12.962962962962962;10;0.08000000000000002;3;-4;-7;0.03696098562628337;0.1111111111111111;0.27;3.5;1;1;2;1;0;0;0;1;0.1111111111111111;0.25;0.004106776180698152;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Wolfsburg;9;3;17;175;11;Dortmund;1;0;7;18;1;4;0.35;0.65;334;0.76;14;9;1;0;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.036111111111111115;0.07142857142857142;254;0.05511811023622047;725.7142857142858;0.42857142857142855;8.571428571428571;-11;-0.30000000000000004;-2;1;5;0.020958083832335328;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Wolfsburg;9;3;2;175;169;FC Union Berlin;1;0;8;19;3;6;0.43;0.57;412;0.78;7;7;1;0;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7;0.03;0.14285714285714285;321;0.021806853582554516;746.5116279069767;0.375;6.976744186046512;-11;-0.13999999999999996;-4;1;0;0.019417475728155338;0.25;0.215;1.5;2;0;2;1;0;0;0;1;0.25;0.6666666666666666;0.0048543689320388345;4.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Wolfsburg;9;0;2;175;97;Hoffenheim;2;2;13;10;7;5;0.61;0.39;523;0.85;15;12;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.039;0.13333333333333333;445;0.033707865168539325;729.5081967213115;0.23076923076923078;4.918032786885246;3;0.21999999999999997;0;0;3;0.0248565965583174;0.07692307692307693;0.61;3.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.14285714285714285;0.0019120458891013384;13.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Wolfsburg;9;0;3;175;190;Colonia;5;1;9;13;6;2;0.51;0.49;476;0.76;10;6;5;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6;0.03769230769230769;0.5;362;0.027624309392265192;709.8039215686274;0.1111111111111111;1.9607843137254901;-4;0.020000000000000018;-5;4;4;0.018907563025210083;0.2222222222222222;0.255;0.5;0;2;2;1;0;0;1;0;0.2222222222222222;0.3333333333333333;0.004201680672268907;4.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Wolfsburg;9;0;14;175;142;Heidenheim;3;0;18;14;8;1;0.48;0.52;472;0.82;10;9;3;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7;0.037142857142857144;0.3;387;0.025839793281653745;806.25;0.05555555555555555;2.0833333333333335;4;-0.040000000000000036;-6;3;1;0.038135593220338986;0.1111111111111111;0.24;0.5;2;0;2;1;0;0;0;1;0.1111111111111111;0.25;0.00423728813559322;9.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Wolfsburg;23;3;3;175;-1;TuS Makkabi Berlin;2;2;18;3;13;0;0.66;0.34;584;0.85;11;15;2;2;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1;0.11333333333333334;0.18181818181818182;496;0.02217741935483871;751.5151515151515;0.4444444444444444;12.121212121212121;15;0.32;7;0;-4;0.030821917808219176;0.3333333333333333;0.11;1.3333333333333333;2;4;6;1;0;0;1;0;0.3333333333333333;0.46153846153846156;0.010273972602739725;3.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Wolfsburg;9;2;3;175;184;Hertha Berlin;1;5;20;8;8;5;0.64;0.36;559;0.84;9;18;1;5;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.045;0.1111111111111111;470;0.019148936170212766;734.375;0.35;10.9375;12;0.28;4;-4;-9;0.03577817531305903;0.05;0.64;7.0;1;0;1;0;0;1;0;1;0.05;0.125;0.0017889087656529517;20.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;Wolfsburg;9;30;17;175;170;Friburgo;3;2;9;16;2;7;0.57;0.43;488;0.81;16;15;3;1;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.026875;0.1875;395;0.04050632911392405;692.9824561403509;0.4444444444444444;7.017543859649123;-7;0.13999999999999996;0;1;1;0.018442622950819672;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Wolfsburg;9;30;2;175;97;Hoffenheim;2;2;9;10;3;2;0.46;0.54;392;0.75;17;12;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.054000000000000006;0.11764705882352941;294;0.05782312925170068;639.1304347826086;0.3333333333333333;6.521739130434782;-1;-0.08000000000000002;-4;0;5;0.02295918367346939;0.2222222222222222;0.23;1.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.00510204081632653;4.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Wolfsburg;9;30;0;175;11;Dortmund;1;0;10;20;3;10;0.42;0.58;368;0.84;14;11;1;0;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.028999999999999998;0.07142857142857142;309;0.045307443365695796;735.7142857142858;0.6;14.285714285714286;-10;-0.15999999999999998;-4;1;3;0.02717391304347826;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Wolfsburg;9;17;17;175;174;Mainz 05;1;3;10;10;4;2;0.51;0.49;491;0.78;6;11;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.049;0.16666666666666666;383;0.015665796344647518;750.9803921568628;0.3;5.88235294117647;0;0.020000000000000018;-2;-2;-5;0.020366598778004074;0.3;0.17;1.0;3;0;3;1;0;0;0;1;0.3;0.75;0.006109979633401222;3.3333333333333335;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Wolfsburg;9;0;3;175;178;Bochum;3;3;15;24;7;6;0.45;0.55;312;0.72;8;11;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.02291666666666667;0.375;225;0.035555555555555556;500.0;0.2;6.666666666666666;-9;-0.10000000000000003;-7;0;-3;0.04807692307692308;0.3333333333333333;0.09;0.6;3;2;5;1;0;0;1;0;0.3333333333333333;0.7142857142857143;0.016025641025641024;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Wolfsburg;9;4;6;175;6;Leverkusen;0;5;11;15;3;4;0.42;0.58;445;0.82;10;17;0;5;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03866666666666666;0.0;365;0.0273972602739726;869.047619047619;0.18181818181818182;4.761904761904762;-4;-0.15999999999999998;-3;-5;-7;0.024719101123595506;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Wolfsburg;9;0;3;175;172;Mönchengladbach;1;0;10;13;2;6;0.56;0.44;482;0.83;11;12;1;0;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.033846153846153845;0.09090909090909091;400;0.0275;714.2857142857142;0.8;14.285714285714285;-3;0.12000000000000005;3;1;-1;0.02074688796680498;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Wolfsburg;9;0;1;175;173;Augsburgo;3;2;23;5;5;2;0.69;0.31;628;0.89;9;15;3;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.062;0.3333333333333333;559;0.016100178890876567;810.144927536232;0.17391304347826086;5.797101449275363;18;0.37999999999999995;-3;1;-6;0.03662420382165605;0.08695652173913043;0.345;2.0;0;2;2;0;1;0;0;1;0.08695652173913043;0.4;0.0031847133757961785;11.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;Wolfsburg;9;3;0;175;18;Stuttgart;0;1;9;12;3;2;0.43;0.57;384;0.77;8;10;0;1;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.047499999999999994;0.0;296;0.02702702702702703;688.3720930232558;0.8888888888888888;18.6046511627907;-3;-0.13999999999999996;5;-1;-2;0.0234375;0.1111111111111111;0.43;8.0;0;1;1;1;0;0;1;0;0.1111111111111111;0.3333333333333333;0.0026041666666666665;9.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;Wolfsburg;9;0;17;175;169;FC Union Berlin;1;4;15;12;6;2;0.59;0.41;497;0.78;11;14;1;4;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.034166666666666665;0.09090909090909091;388;0.028350515463917526;657.6271186440679;0.2;5.084745762711865;3;0.18;-2;-3;-3;0.030181086519114688;0.06666666666666667;0.59;3.0;0;1;1;0;1;0;0;1;0.06666666666666667;0.16666666666666666;0.002012072434607646;15.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
