Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Dominik Greif-R.C.D. Mallorca;Pablo Maffeo-R.C.D. Mallorca;Martin Valjent-R.C.D. Mallorca;Antonio José Raíllo Arenas-R.C.D. Mallorca;José Manuel Arias Copete-R.C.D. Mallorca;Johan Mojica-R.C.D. Mallorca;Dani Rodríguez-R.C.D. Mallorca;Samuel Costa-R.C.D. Mallorca;Sergi Darder-R.C.D. Mallorca;Abdón Prats Bastidas-R.C.D. Mallorca;Cyle Larin-R.C.D. Mallorca;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Antonio Sánchez Navarro-R.C.D. Mallorca;Manuel Morlanes Ariño-R.C.D. Mallorca;Omar Mascarell-R.C.D. Mallorca;Takuma Asano-R.C.D. Mallorca;Vedat Muriqi-R.C.D. Mallorca;David López Guijarro-R.C.D. Mallorca;Antonio Latorre-R.C.D. Mallorca;Robert Navarro-R.C.D. Mallorca;Mateu Morey-R.C.D. Mallorca;Leo Román-R.C.D. Mallorca;Valery Fernández Estrada-R.C.D. Mallorca;Siebe Van der Heyden-R.C.D. Mallorca;Javier Llabrés-R.C.D. Mallorca;Chiquinho-R.C.D. Mallorca;Marc Domènech-R.C.D. Mallorca;Iván Cuéllar-R.C.D. Mallorca;Nacho Vidal Miralles-R.C.D. Mallorca;Jaume Costa-R.C.D. Mallorca;Nemanja Radonjić-R.C.D. Mallorca;Predrag Rajković-R.C.D. Mallorca;Giovanni González Apud-R.C.D. Mallorca;Matija Nastasić-R.C.D. Mallorca;Amath Ndiaye-R.C.D. Mallorca;Daniel Luna-R.C.D. Mallorca;Rubén Quintanilla-R.C.D. Mallorca;Iñigo Ruiz de Galarreta-R.C.D. Mallorca;Lee Kang-in-R.C.D. Mallorca;Josep Gayà-R.C.D. Mallorca;Iddrisu Baba-R.C.D. Mallorca;Dennis Hadžikadunić-R.C.D. Mallorca;Tino Kadewere-R.C.D. Mallorca;Ángel Luis Rodríguez Díaz-R.C.D. Mallorca;Ludwig Augustinsson-R.C.D. Mallorca;Clément Grenier-R.C.D. Mallorca;Rodrigo Battaglia-R.C.D. Mallorca;Braian Cufré-R.C.D. Mallorca;Franco Matías Russo-R.C.D. Mallorca;Lago Junior-R.C.D. Mallorca
2024-02-02;R.C.D. Mallorca;1;9;3;40;38;Athletic;1;0;6;13;2;6;0.37;0.63;327;0.71;15;17;1;0;0;0;2;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;6;0.04846153846153846;0.06666666666666667;232;0.06465517241379311;627.0270270270271;0.3333333333333333;5.405405405405405;-7;-0.26;-4;1;-2;0.01834862385321101;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;R.C.D. Mallorca;1;4;3;40;39;Betis;2;1;14;8;1;2;0.53;0.47;498;0.83;14;6;2;1;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4;0.05875;0.14285714285714285;413;0.03389830508474576;779.2452830188679;0.35714285714285715;9.433962264150942;6;0.06000000000000005;1;1;8;0.028112449799196786;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;R.C.D. Mallorca;19;4;3;40;24;Girona;6;2;14;19;6;5;0.24;0.76;205;0.7;20;5;5;2;1;0;3;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;7;0.04;0.3;144;0.1388888888888889;600.0;0.21428571428571427;12.5;-5;-0.52;-4;4;15;0.06829268292682927;0.21428571428571427;0.08;1.0;3;0;3;1;0;0;0;1;0.21428571428571427;0.5;0.014634146341463415;4.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;R.C.D. Mallorca;1;9;1;40;37;Villarreal;2;3;8;18;2;5;0.49;0.51;409;0.76;11;13;2;2;0;1;6;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;4;0.028333333333333335;0.18181818181818182;311;0.03536977491961415;634.6938775510204;0.75;12.244897959183673;-10;-0.020000000000000018;2;-1;-2;0.019559902200488997;0.125;0.49;6.0;0;1;1;0;1;0;1;0;0.125;0.5;0.0024449877750611247;8.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-16;R.C.D. Mallorca;19;17;17;40;134;Tenerife;6;1;11;13;5;2;0.49;0.51;497;0.71;20;24;6;1;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.03923076923076923;0.3;353;0.056657223796033995;720.4081632653061;0.45454545454545453;10.204081632653061;-2;-0.020000000000000018;1;5;-4;0.022132796780684104;0.09090909090909091;0.49;5.0;0;1;1;1;0;0;1;0;0.09090909090909091;0.2;0.002012072434607646;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;R.C.D. Mallorca;1;9;4;40;44;Celta de Vigo;4;1;17;6;6;2;0.57;0.43;420;0.77;18;18;4;1;0;0;10;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1;0.07166666666666667;0.2222222222222222;323;0.05572755417956656;566.6666666666667;0.5882352941176471;17.54385964912281;11;0.13999999999999996;9;3;0;0.04047619047619048;0.058823529411764705;0.57;10.0;1;0;1;0;1;0;0;1;0.058823529411764705;0.16666666666666666;0.002380952380952381;17.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;R.C.D. Mallorca;19;6;1;40;129;Burgos;2;1;10;12;5;5;0.54;0.46;440;0.85;12;9;2;1;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;8;0.03833333333333334;0.16666666666666666;374;0.03208556149732621;692.5925925925925;0.5;9.25925925925926;-2;0.08000000000000002;-3;1;3;0.022727272727272728;0.3;0.18000000000000002;1.6666666666666667;0;3;3;1;0;0;1;0;0.3;0.6;0.006818181818181818;3.3333333333333335;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03;R.C.D. Mallorca;1;9;13;40;12;Real Madrid;3;2;7;17;0;5;0.32;0.68;302;0.73;15;5;3;2;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;5;0.04;0.2;220;0.06818181818181818;687.5;0.5714285714285714;12.5;-10;-0.36000000000000004;-1;1;10;0.023178807947019868;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;R.C.D. Mallorca;1;17;0;40;41;Osasuna;3;1;15;12;8;7;0.42;0.58;319;0.71;11;12;3;1;0;0;6;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0;0.04833333333333333;0.2727272727272727;226;0.048672566371681415;538.0952380952381;0.4;14.285714285714286;3;-0.15999999999999998;6;2;-1;0.047021943573667714;0.2;0.13999999999999999;2.0;1;2;3;1;0;0;0;1;0.2;0.375;0.009404388714733543;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;R.C.D. Mallorca;1;6;6;40;126;Almería;1;3;20;7;2;1;0.46;0.54;327;0.68;9;12;1;3;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;4;0.07714285714285715;0.1111111111111111;222;0.04054054054054054;482.6086956521739;0.2;8.695652173913043;13;-0.08000000000000002;0;-2;-3;0.06116207951070336;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;R.C.D. Mallorca;1;23;0;40;43;Sevilla;2;2;6;19;3;5;0.33;0.67;298;0.68;15;6;2;2;0;0;4;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;12;0.035263157894736843;0.13333333333333333;203;0.07389162561576355;615.1515151515151;0.6666666666666666;12.121212121212121;-13;-0.34;-8;0;9;0.020134228187919462;0.16666666666666666;0.33;4.0;1;0;1;1;0;0;0;1;0.16666666666666666;0.3333333333333333;0.003355704697986577;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;R.C.D. Mallorca;19;6;4;40;521;Egüés;1;2;20;7;9;3;0.71;0.29;576;0.89;11;9;1;2;0;0;10;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;0.041428571428571426;0.09090909090909091;513;0.021442495126705652;722.5352112676056;0.5;14.084507042253522;13;0.42;9;-1;2;0.034722222222222224;0.15;0.23666666666666666;3.3333333333333335;1;2;3;1;0;0;1;0;0.15;0.3333333333333333;0.005208333333333333;6.666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;R.C.D. Mallorca;1;3;3;40;45;Alavés;4;2;7;7;3;4;0.64;0.36;494;0.8;16;15;4;2;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;4;0.05142857142857143;0.25;395;0.04050632911392405;617.1875;0.7142857142857143;7.8125;0;0.28;1;2;1;0.01417004048582996;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;R.C.D. Mallorca;1;4;1;40;130;Cádiz;2;3;16;6;3;3;0.68;0.32;432;0.78;14;18;2;3;0;0;7;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0;0.05333333333333334;0.14285714285714285;337;0.04154302670623145;495.5882352941176;0.4375;10.294117647058822;10;0.36000000000000004;7;-1;-4;0.037037037037037035;0.0625;0.68;7.0;1;0;1;0;1;0;0;1;0.0625;0.3333333333333333;0.0023148148148148147;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;R.C.D. Mallorca;1;9;17;40;27;Atlético Madrid;0;0;8;20;1;3;0.31;0.69;304;0.77;19;8;0;0;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;7;0.034499999999999996;0.0;234;0.0811965811965812;754.8387096774194;0.375;9.67741935483871;-12;-0.37999999999999995;-4;0;11;0.02631578947368421;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;R.C.D. Mallorca;1;4;3;40;39;Betis;3;1;8;22;1;3;0.42;0.58;362;0.76;16;13;3;1;0;0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.026363636363636363;0.1875;275;0.05818181818181818;654.7619047619048;0.125;2.380952380952381;-14;-0.15999999999999998;-5;2;3;0.022099447513812154;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;R.C.D. Mallorca;19;1;4;40;279;Boiro;0;1;23;7;12;2;0.74;0.26;638;0.85;10;6;0;1;0;0;3;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3;0.037142857142857144;0.0;542;0.01845018450184502;732.4324324324324;0.13043478260869565;4.054054054054054;16;0.48;0;-1;4;0.03605015673981191;0.17391304347826086;0.185;0.75;2;2;4;1;0;0;1;0;0.17391304347826086;0.3333333333333333;0.006269592476489028;5.75;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;R.C.D. Mallorca;1;1;1;40;48;Getafe;0;1;15;8;4;0;0.59;0.41;382;0.72;10;25;0;1;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3;0.05125;0.0;275;0.03636363636363636;466.10169491525426;0.4666666666666667;11.864406779661017;7;0.18;4;-1;-15;0.03926701570680628;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;R.C.D. Mallorca;1;4;1;40;46;Real Sociedad;3;3;18;14;7;6;0.43;0.57;296;0.69;16;14;3;3;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;2;0.04071428571428571;0.1875;204;0.0784313725490196;474.4186046511628;0.2777777777777778;11.627906976744185;4;-0.13999999999999996;3;0;2;0.060810810810810814;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;R.C.D. Mallorca;1;1;1;40;52;Valencia C. F.;2;1;9;11;5;3;0.48;0.52;441;0.79;17;11;2;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;6;0.04727272727272727;0.11764705882352941;348;0.04885057471264368;725.0;0.3333333333333333;6.25;-2;-0.040000000000000036;-3;1;6;0.02040816326530612;0.1111111111111111;0.48;3.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.2;0.0022675736961451248;9.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;R.C.D. Mallorca;1;1;3;40;42;Rayo Vallecano;5;2;9;19;4;5;0.39;0.61;328;0.66;20;12;5;2;0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;5;0.032105263157894734;0.25;216;0.09259259259259259;553.8461538461538;0.0;0.0;-10;-0.21999999999999997;-5;3;8;0.027439024390243903;0.2222222222222222;0.195;0.0;1;1;2;0;1;0;1;0;0.2222222222222222;0.5;0.006097560975609756;4.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;R.C.D. Mallorca;1;4;0;40;10;Barcelona;5;1;10;10;5;4;0.3;0.7;247;0.61;19;7;4;1;1;0;7;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.06999999999999999;0.2631578947368421;151;0.12582781456953643;503.33333333333337;0.7;23.333333333333336;0;-0.39999999999999997;5;4;12;0.04048582995951417;0.2;0.15;3.5;2;0;2;0;1;0;0;1;0.2;0.4;0.008097165991902834;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;R.C.D. Mallorca;1;9;7;40;24;Girona;5;1;15;23;5;10;0.43;0.57;405;0.84;12;10;5;1;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6;0.024782608695652172;0.4166666666666667;340;0.03529411764705882;790.6976744186047;0.3333333333333333;11.627906976744185;-8;-0.13999999999999996;-1;4;2;0.037037037037037035;0.2;0.14333333333333334;1.6666666666666667;1;2;3;0;0;1;1;0;0.2;0.6;0.007407407407407408;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;R.C.D. Mallorca;1;9;6;40;44;Celta de Vigo;3;1;7;16;4;4;0.39;0.61;347;0.75;15;9;3;1;0;0;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;10;0.038125;0.2;260;0.057692307692307696;666.6666666666666;0.14285714285714285;2.564102564102564;-9;-0.21999999999999997;-9;2;6;0.020172910662824207;0.14285714285714285;0.39;1.0;0;1;1;1;0;0;1;0;0.14285714285714285;0.25;0.002881844380403458;7.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;R.C.D. Mallorca;1;4;3;40;38;Athletic;0;1;8;11;2;3;0.33;0.67;249;0.58;12;17;0;1;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;5;0.06090909090909091;0.0;144;0.08333333333333333;436.3636363636363;0.375;9.09090909090909;-3;-0.34;-2;-1;-5;0.0321285140562249;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;R.C.D. Mallorca;1;4;1;40;119;Granada;7;2;10;10;5;4;0.47;0.53;318;0.76;27;11;7;2;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;5;0.053000000000000005;0.25925925925925924;242;0.1115702479338843;514.8936170212767;0.3;6.382978723404256;0;-0.06000000000000005;-2;5;16;0.031446540880503145;0.2;0.235;1.5;1;1;2;0;0;1;1;0;0.2;0.4;0.006289308176100629;5.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;R.C.D. Mallorca;1;4;0;40;37;Villarreal;2;4;8;15;1;3;0.39;0.61;323;0.84;12;11;2;4;0;0;6;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.04066666666666666;0.16666666666666666;271;0.04428044280442804;694.8717948717948;0.75;15.384615384615383;-7;-0.21999999999999997;1;-2;1;0.02476780185758514;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;R.C.D. Mallorca;1;4;5;40;50;U. D. Las Palmas;2;3;11;5;2;2;0.31;0.69;255;0.69;22;11;2;3;0;0;6;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.13799999999999998;0.09090909090909091;176;0.125;567.741935483871;0.5454545454545454;19.35483870967742;6;-0.37999999999999995;3;-1;11;0.043137254901960784;0.09090909090909091;0.31;6.0;0;1;1;0;1;0;1;0;0.09090909090909091;0.5;0.00392156862745098;11.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;R.C.D. Mallorca;1;4;28;40;42;Rayo Vallecano;0;0;8;21;4;4;0.47;0.53;340;0.76;14;15;0;0;0;0;2;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.02523809523809524;0.0;258;0.05426356589147287;548.936170212766;0.25;4.25531914893617;-13;-0.06000000000000005;-4;0;-1;0.023529411764705882;0.375;0.15666666666666665;0.6666666666666666;0;3;3;1;0;0;0;1;0.375;0.75;0.008823529411764706;2.6666666666666665;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;R.C.D. Mallorca;1;9;0;40;10;Barcelona;1;0;3;28;1;9;0.21;0.79;196;0.67;9;4;0;0;1;0;3;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;14;0.028214285714285716;0.1111111111111111;131;0.06870229007633588;623.8095238095239;1.0;14.285714285714286;-25;-0.5800000000000001;-11;1;5;0.015306122448979591;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-25;R.C.D. Mallorca;1;6;3;40;52;Valencia C. F.;4;2;4;15;3;5;0.4;0.6;326;0.74;15;12;4;2;0;0;2;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.04;0.26666666666666666;241;0.06224066390041494;602.5;0.5;5.0;-11;-0.19999999999999996;-2;2;3;0.012269938650306749;0.25;0.4;2.0;0;1;1;1;0;0;0;1;0.25;0.3333333333333333;0.003067484662576687;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
