Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Anthoni-Internacional;Braian Aguirre-Internacional;Vitão-Internacional;Victor Gabriel-Internacional;Alexandro Bernabei-Internacional;Bruno Henrique Corsini-Internacional;Fernando Reges-Internacional;Thiago Maia-Internacional;Alan Patrick-Internacional;Enner Valencia-Internacional;Wesley Ribeiro Silva-Internacional;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Agustín Rogel-Internacional;Ramon Ramos Lima-Internacional;Bruno Tabata-Internacional;Óscar Romero Villamayor-Internacional;Nathan Santos de Araújo-Internacional;Ronaldo da Silva Souza-Internacional;Gabriel Carvalho-Internacional;Vitor Hugo Naum dos Santos-Internacional;Johan Carbonero-Internacional;Rafael Santos Borré-Internacional;José Carlos Ferreira Júnior-Internacional;Sergio Rochet-Internacional;Gustavo Prado-Internacional;Wanderson Maciel Sousa Campos-Internacional;Bruno Gomes-Internacional;Clayton Sampaio-Internacional;Rômulo Zwarg-Internacional;Renê Rodrigues Martins-Internacional;Gabriel Mercado-Internacional;Lucas Alario-Internacional;Igor Gomes-Internacional;Robert Renan-Internacional;Fabricio Bustos-Internacional;Fabrício-Internacional;Hyoran-Internacional;Lucca Drummond-Internacional;Hugo Mallo-Internacional;Charles Aránguiz-Internacional;Matheus Dias-Internacional;Lucca Holanda Sampaio Tavares-Internacional;Maurício Magalhães Prado-Internacional;Gabriel Barros-Internacional;Johnny Cardoso-Internacional;Dalbert Henrique-Internacional;Nicolás Hernández Rodríguez-Internacional;Pedro Henrique-Internacional;Carlos de Pena-Internacional;Keiller-Internacional;Gabriel Girotto Franco-Internacional;Luiz Adriano-Internacional;Gustavo Campanharo-Internacional;John-Internacional;Rodrigo Moledo-Internacional;Jean Dias-Internacional;Thauan Lara-Internacional;Alexandre Zurawski-Internacional;Gabriel Baralhas-Internacional;Taison-Internacional;Edenilson Andrade dos Santos-Internacional;Ricardo Mathias-Internacional;Diego Rosa-Internacional
2024-07-10;Internacional;12;3;3;641;779;Juventude;0;6;17;11;2;5;0.61;0.39;432;0.8;13;16;0;6;0;0;15;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3;0.0354545454545454;0.0;346;0.0375722543352601;567.2131147540983;0.8823529411764706;24.59016393442623;6;0.2199999999999999;12;-6;-3;0.0393518518518518;0.0588235294117647;0.61;15.0;0;1;1;0;0;1;0;1;0.0588235294117647;0.5;0.0023148148148148;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-07;Internacional;10;3;3;641;777;Vasco da Gama;2;2;14;8;6;6;0.65;0.35;614;0.87;16;12;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4;0.04375;0.125;534;0.0299625468164794;821.5384615384615;0.2857142857142857;6.153846153846153;6;0.3;0;0;4;0.022801302931596;0.0714285714285714;0.65;4.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.1666666666666666;0.001628664495114;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-04;Internacional;10;3;3;641;197;Fluminense;5;6;12;8;4;3;0.45;0.55;417;0.81;17;17;5;6;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3;0.06875;0.2941176470588235;338;0.0502958579881656;751.1111111111111;0.3333333333333333;8.88888888888889;4;-0.1;1;-1;0;0.0287769784172661;0.0833333333333333;0.45;4.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.25;0.0023980815347721;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-30;Internacional;10;3;4;641;778;Criciúma;3;2;12;17;4;7;0.54;0.46;489;0.82;14;10;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;5;0.0270588235294117;0.2142857142857142;401;0.0349127182044887;742.5925925925925;0.4166666666666667;9.25925925925926;-5;0.08;0;1;4;0.0245398773006134;0.0833333333333333;0.54;5.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.25;0.0020449897750511;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-26;Internacional;10;0;7;641;220;Atlético Mineiro;4;4;13;15;6;5;0.46;0.54;414;0.83;17;10;4;4;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;9;0.036;0.2352941176470588;344;0.0494186046511627;747.8260869565217;0.3846153846153846;10.869565217391305;-2;-0.08;-4;0;7;0.0314009661835748;0.0769230769230769;0.46;5.0;0;1;1;0;0;1;0;1;0.0769230769230769;0.1666666666666666;0.002415458937198;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-22;Internacional;10;3;3;641;206;Grêmio;2;3;16;10;2;2;0.42;0.58;362;0.77;11;12;2;3;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;5;0.0579999999999999;0.1818181818181818;279;0.039426523297491;664.2857142857143;0.25;9.523809523809524;6;-0.1599999999999999;-1;-1;-1;0.0441988950276243;0.0625;0.42;4.0;0;1;1;1;0;0;1;0;0.0625;0.5;0.0027624309392265;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-19;Internacional;10;3;3;641;652;Corinthians;1;2;11;13;5;3;0.47;0.53;362;0.78;17;13;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;7;0.0407692307692307;0.0588235294117647;282;0.0602836879432624;600.0;0.2727272727272727;6.382978723404256;-2;-0.06;-4;-1;4;0.0303867403314917;0.0909090909090909;0.47;3.0;1;0;1;1;0;0;0;1;0.0909090909090909;0.2;0.0027624309392265;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-16;Internacional;10;3;7;641;693;Vitória;5;1;15;11;5;4;0.61;0.39;535;0.85;16;6;5;1;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0354545454545454;0.3125;455;0.0351648351648351;745.9016393442623;0.1333333333333333;3.278688524590164;4;0.2199999999999999;-2;4;10;0.02803738317757;0.0666666666666666;0.61;2.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.2;0.0018691588785046;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-13;Internacional;10;14;3;641;201;São Paulo;5;4;7;9;0;4;0.54;0.46;434;0.84;15;18;5;4;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;3;0.0511111111111111;0.3333333333333333;365;0.0410958904109589;675.9259259259259;0.7142857142857143;9.25925925925926;-2;0.08;2;1;-3;0.0161290322580645;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-08;Internacional;-1;1;7;641;642;Delfín;2;2;21;7;7;3;0.73;0.27;554;0.86;10;9;2;2;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;7;0.0385714285714285;0.2;476;0.0210084033613445;652.054794520548;0.2857142857142857;8.219178082191782;14;0.4599999999999999;-1;0;1;0.0379061371841155;0.0476190476190476;0.73;6.0;0;1;1;1;0;0;0;1;0.0476190476190476;0.1428571428571428;0.0018050541516245;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-04;Internacional;-1;1;9;641;643;Real Tomayapo;1;2;28;4;9;1;0.74;0.26;617;0.89;8;7;1;1;0;1;14;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1;0.065;0.125;549;0.0145719489981785;741.8918918918919;0.5;18.91891891891892;24;0.48;13;-1;1;0.0453808752025931;0.0714285714285714;0.37;7.0;1;1;2;1;0;0;1;0;0.0714285714285714;0.2222222222222222;0.0032414910858995;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-01;Internacional;10;14;0;641;656;Cuiabá;4;4;9;8;3;3;0.64;0.36;499;0.85;21;12;4;4;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0;0.045;0.1904761904761904;424;0.0495283018867924;662.5;0.2222222222222222;3.125;1;0.28;2;0;9;0.0180360721442885;0.1111111111111111;0.64;2.0;0;1;1;1;0;0;1;0;0.1111111111111111;0.3333333333333333;0.002004008016032;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-28;Internacional;-1;14;17;641;640;Belgrano;0;4;13;4;3;4;0.76;0.24;593;0.84;7;18;0;4;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0;0.06;0.0;498;0.0140562248995983;655.2631578947369;0.5384615384615384;9.210526315789474;9;0.52;7;-4;-11;0.0219224283305227;0.0769230769230769;0.76;7.0;1;0;1;0;0;1;0;1;0.0769230769230769;0.3333333333333333;0.0016863406408094;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Internacional;10;1;3;641;776;Atlético Goianiense;0;4;22;4;5;2;0.72;0.28;638;0.86;13;12;0;4;0;0;13;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0;0.07;0.0;549;0.02367941712204;762.5;0.5909090909090909;18.05555555555556;18;0.4399999999999999;13;-4;1;0.0344827586206896;0.0454545454545454;0.72;13.0;0;1;1;0;1;0;0;1;0.0454545454545454;0.2;0.0015673981191222;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Internacional;10;3;17;641;217;Palmeiras;4;2;5;18;2;3;0.36;0.64;288;0.69;21;17;4;2;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.0355555555555555;0.1904761904761904;199;0.1055276381909547;552.7777777777778;0.4;5.555555555555555;-13;-0.28;-4;2;4;0.0173611111111111;0.2;0.36;2.0;1;0;1;1;0;0;1;0;0.2;0.5;0.0034722222222222;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Internacional;10;1;1;641;697;Bahía;5;3;17;9;9;4;0.53;0.47;513;0.85;21;13;5;3;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0522222222222222;0.238095238095238;436;0.0481651376146789;822.6415094339623;0.3529411764705882;11.320754716981131;8;0.06;3;2;8;0.0331384015594541;0.1176470588235294;0.265;3.0;0;2;2;1;0;0;0;1;0.1176470588235294;0.2222222222222222;0.0038986354775828;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;Internacional;-1;22;9;641;643;Real Tomayapo;2;1;33;3;8;1;0.79;0.21;627;0.87;6;7;2;1;0;0;12;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0;0.0699999999999999;0.3333333333333333;545;0.0110091743119266;689.873417721519;0.3636363636363636;15.189873417721518;30;0.5800000000000001;12;1;-1;0.0526315789473684;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Internacional;-1;1;1;641;640;Belgrano;3;2;9;9;3;3;0.73;0.27;501;0.82;16;12;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.03;0.1875;411;0.0389294403892944;563.013698630137;0.5555555555555556;6.849315068493151;0;0.4599999999999999;0;1;4;0.0179640718562874;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Internacional;10;3;3;641;210;Botafogo;1;2;7;9;3;5;0.54;0.46;569;0.87;10;10;1;2;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;5;0.0511111111111111;0.1;495;0.0202020202020202;916.6666666666666;0.1428571428571428;1.851851851851852;-2;0.08;-4;-1;0;0.0123022847100175;0.4285714285714285;0.18;0.3333333333333333;1;2;3;1;0;0;0;1;0.4285714285714285;1.0;0.0052724077328646;2.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Internacional;10;3;1;641;652;Corinthians;2;3;11;9;3;2;0.52;0.48;525;0.87;13;4;2;2;0;1;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;5;0.0533333333333333;0.1538461538461538;457;0.0284463894967177;878.8461538461538;0.3636363636363636;7.692307692307692;2;0.04;-1;-1;9;0.0209523809523809;0.1818181818181818;0.26;2.0;1;1;2;1;0;0;1;0;0.1818181818181818;0.6666666666666666;0.0038095238095238;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Internacional;10;3;17;641;656;Cuiabá;2;3;12;10;4;1;0.56;0.44;490;0.9;12;13;2;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.044;0.1666666666666666;441;0.0272108843537414;787.4999999999999;0.4166666666666667;8.928571428571427;2;0.12;3;-1;-1;0.0244897959183673;0.1666666666666666;0.28;2.5;0;2;2;1;0;0;1;0;0.1666666666666666;0.5;0.0040816326530612;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Internacional;10;1;3;641;659;Bragantino;5;5;8;13;2;5;0.33;0.67;277;0.64;18;13;5;5;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7;0.0515384615384615;0.2777777777777778;177;0.1016949152542373;536.3636363636364;0.5;12.12121212121212;-5;-0.34;-3;0;5;0.0288808664259927;0.125;0.33;4.0;1;0;1;1;0;0;0;1;0.125;0.5;0.003610108303249;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Internacional;10;3;29;641;217;Palmeiras;2;1;7;18;5;10;0.62;0.38;559;0.85;13;13;2;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.0211111111111111;0.1538461538461538;475;0.0273684210526315;766.1290322580645;0.4285714285714285;4.838709677419355;-11;0.24;-3;1;0;0.0125223613595706;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;Internacional;10;3;3;641;197;Fluminense;2;2;20;8;5;4;0.39;0.61;370;0.83;13;16;2;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.07625;0.1538461538461538;307;0.0423452768729641;787.1794871794872;0.25;12.82051282051282;12;-0.2199999999999999;2;0;-3;0.054054054054054;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Internacional;10;3;8;641;636;Cruzeiro;1;2;9;20;3;5;0.37;0.63;328;0.75;10;9;1;2;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;8;0.0315;0.1;246;0.040650406504065;664.8648648648649;0.1111111111111111;2.702702702702702;-11;-0.26;-7;-1;1;0.0274390243902439;0.2222222222222222;0.185;0.5;1;1;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.0060975609756097;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Internacional;10;3;2;641;682;América-MG;0;2;15;11;4;2;0.57;0.43;514;0.81;15;14;0;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.039090909090909;0.0;416;0.0360576923076923;729.8245614035088;0.2;5.2631578947368425;4;0.1399999999999999;-2;-2;1;0.0291828793774319;0.0666666666666666;0.57;3.0;1;0;1;0;1;0;0;1;0.0666666666666666;0.25;0.0019455252918287;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Internacional;10;3;3;641;684;Coritiba;8;5;18;12;10;7;0.62;0.38;457;0.85;13;18;7;5;1;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1;0.0316666666666666;0.6153846153846154;388;0.0335051546391752;625.8064516129032;0.2777777777777778;8.064516129032258;6;0.24;4;3;-5;0.0393873085339168;0.1666666666666666;0.2066666666666666;1.6666666666666667;1;2;3;0;0;1;0;1;0.1666666666666666;0.3;0.0065645514223194;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Internacional;10;1;7;641;777;Vasco da Gama;4;3;9;15;5;6;0.47;0.53;460;0.87;14;17;4;1;0;2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.0353333333333333;0.2857142857142857;400;0.035;851.0638297872341;0.1111111111111111;2.127659574468085;-6;-0.06;-6;1;-3;0.0195652173913043;0.2222222222222222;0.235;0.5;1;1;2;1;0;0;1;0;0.2222222222222222;0.4;0.0043478260869565;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
