Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Robert Sánchez-Chelsea;Reece James-Chelsea;Trevoh Chalobah-Chelsea;Levi Colwill-Chelsea;Marc Cucurella-Chelsea;Enzo Fernández-Chelsea;Moisés Caicedo-Chelsea;Noni Madueke-Chelsea;Cole Palmer-Chelsea;Pedro Neto-Chelsea;Nicolas Jackson-Chelsea;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Filip Jörgensen-Chelsea;Josh Acheampong-Chelsea;Tosin Adarabioyo-Chelsea;Benoît Badiashile-Chelsea;Kiernan Dewsbury-Hall-Chelsea;Jadon Sancho-Chelsea;Christopher Nkunku-Chelsea;Malo Gusto-Chelsea;Tyrique George-Chelsea;Wesley Fofana-Chelsea;Shim Mheuka-Chelsea;Roméo Lavia-Chelsea;Axel Disasi-Chelsea;Renato Veiga-Chelsea;João Félix-Chelsea;Marc Guiu-Chelsea;Cesare Casadei-Chelsea;Mijailo Mudryk-Chelsea;Raheem Sterling-Chelsea;Carney Chukwuemeka-Chelsea;Đorđe Petrović-Chelsea;Thiago Silva-Chelsea;Conor Gallagher-Chelsea;Alfie Gilchrist-Chelsea;Ben Chilwell-Chelsea;Armando Broja-Chelsea;Ian Maatsen-Chelsea;Lesley Ugochukwu-Chelsea;Bashir Humphreys-Chelsea;Diego Moreira-Chelsea;Mason Burstow-Chelsea;Kepa Arrizabalaga-Chelsea;Gaga Słonina-Chelsea;Andrey Santos-Chelsea;Jamie Cumming-Chelsea;César Azpilicueta-Chelsea;Lewis Hall-Chelsea;Ruben Loftus-Cheek-Chelsea;Kai Havertz-Chelsea;Édouard Mendy-Chelsea;Mateo Kovačić-Chelsea;N'Golo Kanté-Chelsea;Pierre Emerick Aubameyang-Chelsea;Denis Zakaria-Chelsea;Christian Pulisic-Chelsea;Kalidou Koulibaly-Chelsea
2023-12-27;Chelsea;3;3;0;53;65;Crystal Palace;3;2;9;13;4;5;0.64;0.36;644;0.88;13;16;3;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.02769230769230769;0.23076923076923078;567;0.02292768959435626;885.9375;0.4444444444444444;6.25;-4;0.28;1;1;-3;0.013975155279503106;0.2222222222222222;0.32;2.0;1;1;2;1;0;0;0;1;0.2222222222222222;0.5;0.003105590062111801;4.5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-24;Chelsea;3;3;17;53;67;Wolves;6;3;16;14;5;6;0.69;0.31;600;0.87;9;11;6;3;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;10;0.02214285714285714;0.6666666666666666;522;0.017241379310344827;756.5217391304349;0.375;8.695652173913045;2;0.37999999999999995;-4;3;-2;0.02666666666666667;0.0625;0.69;6.0;0;1;1;0;0;1;1;0;0.0625;0.2;0.0016666666666666668;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Chelsea;14;3;0;53;60;Newcastle;4;2;15;4;4;2;0.78;0.22;861;0.9;9;11;4;2;0;0;7;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.055;0.4444444444444444;775;0.011612903225806452;993.5897435897435;0.4666666666666667;8.974358974358974;11;0.56;6;2;-2;0.017421602787456445;0.06666666666666667;0.78;7.0;0;1;1;0;1;0;0;1;0.06666666666666667;0.25;0.0011614401858304297;15.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Chelsea;3;3;7;53;818;Sheffield United;1;3;15;6;6;1;0.78;0.22;815;0.9;9;14;1;3;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;5;0.03666666666666667;0.1111111111111111;734;0.01226158038147139;941.025641025641;0.4666666666666667;8.974358974358974;9;0.56;2;-2;-5;0.018404907975460124;0.13333333333333333;0.39;3.5;0;2;2;1;0;0;0;1;0.13333333333333333;0.3333333333333333;0.00245398773006135;7.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Chelsea;3;3;8;53;64;Everton;2;2;16;9;4;5;0.73;0.27;703;0.86;12;12;2;2;0;0;8;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;4;0.030000000000000002;0.16666666666666666;605;0.019834710743801654;828.7671232876712;0.5;10.95890410958904;7;0.45999999999999996;4;0;0;0.02275960170697013;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Chelsea;3;3;3;53;62;Manchester United;0;4;13;28;3;9;0.56;0.44;512;0.85;12;12;0;4;0;0;4;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;12;0.015714285714285715;0.0;435;0.027586206896551724;776.7857142857142;0.3076923076923077;7.142857142857142;-15;0.12000000000000005;-8;-4;0;0.025390625;0.07692307692307693;0.56;4.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.3333333333333333;0.001953125;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Chelsea;3;3;3;53;54;Brighton;4;5;8;18;5;9;0.32;0.68;306;0.8;16;12;3;5;1;0;5;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;8;0.03777777777777778;0.25;245;0.0653061224489796;765.625;0.625;15.625;-10;-0.36000000000000004;-3;-1;4;0.026143790849673203;0.375;0.10666666666666667;1.6666666666666667;2;1;3;1;0;0;0;1;0.375;0.6;0.00980392156862745;2.6666666666666665;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Chelsea;3;3;0;53;60;Newcastle;5;4;7;14;4;5;0.46;0.54;423;0.84;19;13;4;4;1;0;2;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;4;0.038571428571428576;0.2631578947368421;355;0.05352112676056338;771.7391304347826;0.2857142857142857;4.3478260869565215;-7;-0.08000000000000002;-2;1;6;0.016548463356973995;0.14285714285714285;0.46;2.0;1;0;1;0;0;1;1;0;0.14285714285714285;0.25;0.002364066193853428;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Chelsea;3;3;31;53;3;Manchester City;5;3;17;15;9;10;0.45;0.55;444;0.84;13;15;5;3;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.03666666666666667;0.38461538461538464;373;0.03485254691689008;828.8888888888889;0.17647058823529413;6.666666666666666;2;-0.10000000000000003;0;2;-2;0.038288288288288286;0.23529411764705882;0.1125;0.75;2;2;4;0;1;0;0;1;0.23529411764705882;0.4444444444444444;0.009009009009009009;4.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-06;Chelsea;3;3;3;53;56;Tottenham;5;3;17;8;8;5;0.62;0.38;502;0.86;21;12;5;1;0;2;6;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.0475;0.23809523809523808;432;0.04861111111111111;696.7741935483871;0.35294117647058826;9.67741935483871;9;0.24;5;2;9;0.03386454183266932;0.23529411764705882;0.155;1.5;1;3;4;1;0;0;1;0;0.23529411764705882;0.5;0.00796812749003984;4.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Chelsea;14;3;14;53;824;Blackburn Rovers;0;2;22;7;7;1;0.64;0.36;723;0.92;9;13;0;2;0;0;11;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;4;0.05142857142857143;0.0;665;0.013533834586466165;1039.0625;0.5;17.1875;15;0.28;7;-2;-4;0.030428769017980636;0.09090909090909091;0.32;5.5;1;1;2;1;0;0;0;1;0.09090909090909091;0.2857142857142857;0.0027662517289073307;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Chelsea;3;3;2;53;57;Brentford;1;4;17;7;2;5;0.69;0.31;730;0.89;12;7;1;4;0;0;10;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1;0.04428571428571428;0.08333333333333333;650;0.018461538461538463;942.0289855072465;0.5882352941176471;14.492753623188406;10;0.37999999999999995;9;-3;5;0.023287671232876714;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Chelsea;3;3;0;53;9;Arsenal;3;3;11;13;5;3;0.43;0.57;443;0.82;7;14;3;3;0;0;2;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;7;0.04384615384615384;0.42857142857142855;363;0.01928374655647383;844.1860465116279;0.18181818181818182;4.651162790697675;-2;-0.13999999999999996;-5;0;-7;0.024830699774266364;0.18181818181818182;0.215;1.0;1;1;2;0;1;0;0;1;0.18181818181818182;0.4;0.004514672686230248;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;Chelsea;3;0;0;53;58;Fulham;4;1;11;10;4;3;0.44;0.56;462;0.85;12;15;4;1;0;0;1;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;8;0.05600000000000001;0.3333333333333333;393;0.030534351145038167;893.1818181818181;0.09090909090909091;2.272727272727273;1;-0.12000000000000005;-7;3;-3;0.023809523809523808;0.18181818181818182;0.22;0.5;2;0;2;1;0;0;1;0;0.18181818181818182;0.5;0.004329004329004329;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Chelsea;14;3;3;53;54;Brighton;1;3;9;13;4;2;0.39;0.61;345;0.77;6;16;1;3;0;0;5;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;8;0.04692307692307692;0.16666666666666666;266;0.022556390977443608;682.051282051282;0.5555555555555556;12.82051282051282;-4;-0.21999999999999997;-3;-2;-10;0.02608695652173913;0.1111111111111111;0.39;5.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.25;0.002898550724637681;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Chelsea;3;3;3;53;1;Aston Villa;3;3;10;15;4;7;0.53;0.47;443;0.85;9;11;2;3;1;0;5;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;11;0.03133333333333333;0.3333333333333333;377;0.023872679045092837;711.3207547169811;0.5;9.433962264150942;-5;0.06000000000000005;-6;0;-2;0.022573363431151242;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Chelsea;3;3;3;53;59;Bournemouth;5;1;14;13;6;4;0.65;0.35;590;0.87;20;15;5;1;0;0;7;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.02692307692307692;0.25;513;0.03898635477582846;789.2307692307692;0.5;10.769230769230768;1;0.30000000000000004;6;4;5;0.023728813559322035;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Chelsea;3;17;17;53;55;Nottingham Forest;3;4;21;7;2;3;0.77;0.23;713;0.88;10;9;3;4;0;0;7;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0;0.032857142857142856;0.3;627;0.01594896331738437;814.2857142857142;0.3333333333333333;9.09090909090909;14;0.54;7;-1;1;0.029453015427769985;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-30;Chelsea;14;3;8;53;-1;AFC Wimbledon;1;2;23;10;9;2;0.84;0.16;856;0.9;7;10;1;2;0;0;10;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.016;0.14285714285714285;770;0.00909090909090909;916.6666666666667;0.43478260869565216;11.904761904761905;13;0.6799999999999999;4;-1;-3;0.026869158878504672;0.08695652173913043;0.42;5.0;1;1;2;1;0;0;0;1;0.08695652173913043;0.2222222222222222;0.002336448598130841;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-25;Chelsea;3;17;4;53;832;Luton;2;3;19;11;8;1;0.68;0.32;653;0.92;15;12;2;3;0;0;6;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;4;0.02909090909090909;0.13333333333333333;601;0.024958402662229616;883.8235294117646;0.3157894736842105;8.823529411764705;8;0.36000000000000004;2;-1;3;0.02909647779479326;0.15789473684210525;0.22666666666666668;2.0;1;2;3;1;0;0;0;1;0.15789473684210525;0.375;0.004594180704441042;6.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Chelsea;3;17;3;53;61;West Ham;3;3;17;12;4;6;0.76;0.24;716;0.87;9;12;3;2;0;1;9;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.02;0.3333333333333333;623;0.014446227929373997;819.7368421052631;0.5294117647058824;11.842105263157894;5;0.52;6;0;-3;0.023743016759776536;0.058823529411764705;0.76;9.0;1;0;1;0;0;1;1;0;0.058823529411764705;0.25;0.0013966480446927375;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Chelsea;3;17;0;53;2;Liverpool;3;3;10;13;4;1;0.65;0.35;698;0.87;5;13;3;3;0;0;4;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.02692307692307692;0.6;607;0.008237232289950576;933.8461538461538;0.4;6.153846153846153;-3;0.30000000000000004;0;0;-8;0.014326647564469915;0.1;0.65;4.0;1;0;1;0;1;0;0;1;0.1;0.25;0.0014326647564469914;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Chelsea;6;3;0;53;11;Dortmund;1;1;13;12;5;2;0.56;0.44;496;0.88;9;14;1;1;0;0;6;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.03666666666666667;0.1111111111111111;436;0.020642201834862386;778.5714285714284;0.46153846153846156;10.714285714285714;1;0.12000000000000005;0;0;-5;0.02620967741935484;0.07692307692307693;0.56;6.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.2;0.0020161290322580645;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Chelsea;3;3;3;53;58;Fulham;0;0;13;9;6;1;0.57;0.43;535;0.87;11;12;0;0;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.04777777777777778;0.0;465;0.023655913978494623;815.7894736842106;0.15384615384615385;3.5087719298245617;4;0.13999999999999996;-3;0;-1;0.024299065420560748;0.15384615384615385;0.285;1.0;2;0;2;1;0;0;0;1;0.15384615384615385;0.3333333333333333;0.003738317757009346;6.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;Chelsea;3;3;0;53;60;Newcastle;1;1;12;9;5;3;0.48;0.52;549;0.89;12;9;1;1;0;0;5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.05777777777777778;0.08333333333333333;489;0.024539877300613498;1018.75;0.4166666666666667;10.416666666666668;3;-0.040000000000000036;2;0;3;0.02185792349726776;0.08333333333333333;0.48;5.0;1;0;1;0;1;0;1;0;0.08333333333333333;0.2;0.0018214936247723133;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-22;Chelsea;3;3;3;53;54;Brighton;1;3;10;14;4;8;0.51;0.49;553;0.88;13;18;1;2;0;1;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.034999999999999996;0.07692307692307693;487;0.026694045174537988;954.9019607843137;0.3;5.88235294117647;-4;0.020000000000000018;2;-2;-5;0.018083182640144666;0.4;0.1275;0.75;1;3;4;1;0;0;0;1;0.4;1.0;0.007233273056057866;2.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Chelsea;-1;3;2;53;245;Wrexham;1;0;11;11;5;1;0.65;0.35;634;0.94;15;7;1;0;0;0;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.031818181818181815;0.06666666666666667;596;0.025167785234899327;916.9230769230769;0.0;0.0;0;0.30000000000000004;-7;1;8;0.017350157728706624;0.45454545454545453;0.13;0.0;2;3;5;1;0;0;0;1;0.45454545454545453;1.0;0.007886435331230283;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Chelsea;3;3;0;53;60;Newcastle;0;0;22;13;5;4;0.65;0.35;593;0.88;9;11;0;0;0;0;10;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.02692307692307692;0.0;522;0.017241379310344827;803.0769230769231;0.45454545454545453;15.384615384615383;9;0.30000000000000004;7;0;-2;0.03709949409780776;0.045454545454545456;0.65;10.0;1;0;1;0;1;0;0;1;0.045454545454545456;0.2;0.0016863406408094434;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-25;Chelsea;3;0;3;53;62;Manchester United;1;1;14;18;5;9;0.59;0.41;617;0.9;6;12;1;1;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.022777777777777775;0.16666666666666666;555;0.010810810810810811;940.677966101695;0.2857142857142857;6.779661016949153;-4;0.18;1;0;-6;0.022690437601296597;0.07142857142857142;0.59;4.0;0;1;1;0;0;1;1;0;0.07142857142857142;0.2;0.0016207455429497568;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
