Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Gautier Larsonneur-Saint-Étienne;Dennis Appiah-Saint-Étienne;Maxime Bernauer-Saint-Étienne;Mickaël Nade-Saint-Étienne;Léo Pétrot-Saint-Étienne;Benjamin Bouchouari-Saint-Étienne;Pierre Ekwah-Saint-Étienne;Aïmen Moueffek-Saint-Étienne;Irvin Cardona-Saint-Étienne;Lucas Stassin-Saint-Étienne;Zuriko Davitashvili-Saint-Étienne;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Yvann Maçon-Saint-Étienne;Florian Tardieu-Saint-Étienne;Dylan Batubinsika-Saint-Étienne;Djylian N'Guessan-Saint-Étienne;Pierre Cornud-Saint-Étienne;Augustine Boakye-Saint-Étienne;Louis Mouton-Saint-Étienne;Mathis Amougou-Saint-Étienne;Lamine Fomba-Saint-Étienne;Mathieu Cafaro-Saint-Étienne;Brice Maubleu-Saint-Étienne;Kévin Pedro-Saint-Étienne;Yunis Abdelhamid-Saint-Étienne;Ibrahim Sissoko-Saint-Étienne;Ben Old-Saint-Étienne;Ayman Aiki-Saint-Étienne;Marwann Nzuzi-Saint-Étienne;Beres Owusu-Saint-Étienne;Dylan Chambost-Saint-Étienne;Etienne Green-Saint-Étienne;Anthony Briançon-Saint-Étienne;Nathanaël Mbuku-Saint-Étienne;Thomas Monconduit-Saint-Étienne;Ibrahima Wadji-Saint-Étienne;Mahmoud Bentayg-Saint-Étienne;Maxence Rivera-Saint-Étienne;Gaëtan Charbonnier-Saint-Étienne;Stéphane Diarra-Saint-Étienne;Victor Lobry-Saint-Étienne;Niels Nkounkou-Saint-Étienne;Jean-Philippe Krasso-Saint-Étienne;Saïdou Sow-Saint-Étienne;Kader Bamba-Saint-Étienne;Jimmy Giraudon-Saint-Étienne;Boubacar Fall-Saint-Étienne;Abdoulaye Bakayoko-Saint-Étienne;Matthieu Dreyer-Saint-Étienne;Anas Namri-Saint-Étienne;Lenny Pintor-Saint-Étienne;Sergi Palencia-Saint-Étienne;Gabriel Silva-Saint-Étienne;Mahdi Camara-Saint-Étienne;Yvan Neyou-Saint-Étienne;Adil Aouchiche-Saint-Étienne;Zaydou Youssouf-Saint-Étienne;Denis Bouanga-Saint-Étienne
2024-01-13;Saint-Étienne;39;7;2;773;-1;Laval;0;0;14;8;4;3;0.59;0.41;600;0.86;14;14;0;0;0;0;4;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6;0.05125;0.0;516;0.0271317829457364;874.5762711864407;0.2857142857142857;6.779661016949153;6;0.18;-2;0;0;0.0233333333333333;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Saint-Étienne;39;7;29;773;-1;Bastia;2;2;12;11;5;5;0.56;0.44;538;0.81;13;19;2;2;0;0;2;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.04;0.1538461538461538;436;0.0298165137614678;778.5714285714284;0.1666666666666666;3.571428571428571;1;0.12;-4;0;-6;0.0223048327137546;0.25;0.1866666666666666;0.6666666666666666;2;1;3;1;0;0;0;1;0.25;0.6;0.0055762081784386;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Saint-Étienne;39;7;0;773;-1;Bordeaux;3;0;10;20;1;4;0.4;0.6;324;0.78;20;15;3;0;0;0;6;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;9;0.03;0.15;253;0.0790513833992094;632.5;0.6;15.0;-10;-0.1999999999999999;-3;3;5;0.0308641975308641;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;Saint-Étienne;39;3;1;773;-1;Guingamp;2;0;10;14;3;6;0.57;0.43;460;0.76;21;10;2;0;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.0307142857142857;0.0952380952380952;350;0.06;614.0350877192983;0.6;10.526315789473683;-4;0.1399999999999999;-4;2;11;0.0217391304347826;0.1;0.57;6.0;1;0;1;0;0;1;0;1;0.1;0.3333333333333333;0.0021739130434782;10.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Saint-Étienne;39;5;0;773;-1;Amiens SC;1;3;15;7;5;3;0.65;0.35;633;0.87;10;16;1;3;0;0;1;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0499999999999999;0.1;551;0.0181488203266787;847.6923076923076;0.0666666666666666;1.5384615384615383;8;0.3;-1;-2;-6;0.0236966824644549;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Saint-Étienne;39;1;1;773;-1;Pau;3;3;14;11;3;3;0.58;0.42;621;0.89;19;14;3;3;0;0;9;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0381818181818181;0.1578947368421052;553;0.0343580470162748;953.4482758620692;0.6428571428571429;15.517241379310343;3;0.1599999999999999;4;0;5;0.0225442834138486;0.0714285714285714;0.58;9.0;1;0;1;0;0;1;0;1;0.0714285714285714;0.3333333333333333;0.001610305958132;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Saint-Étienne;39;0;3;773;770;Auxerre;2;1;14;14;8;7;0.55;0.45;596;0.85;11;14;2;1;0;0;2;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0321428571428571;0.1818181818181818;507;0.0216962524654832;921.8181818181818;0.1428571428571428;3.636363636363636;0;0.1;1;1;-3;0.023489932885906;0.1428571428571428;0.275;1.0;1;1;2;0;0;1;1;0;0.1428571428571428;0.25;0.0033557046979865;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Saint-Étienne;39;0;3;773;-1;Paris FC;0;3;11;15;1;4;0.56;0.44;530;0.85;8;14;0;3;0;0;9;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.0293333333333333;0.0;450;0.0177777777777777;803.5714285714284;0.8181818181818182;16.07142857142857;-4;0.12;1;-3;-6;0.020754716981132;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-30;Saint-Étienne;39;0;1;773;771;Angers;2;1;20;14;10;3;0.43;0.57;404;0.83;15;8;2;1;0;0;5;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;11;0.0407142857142857;0.1333333333333333;335;0.044776119402985;779.0697674418604;0.25;11.627906976744184;6;-0.1399999999999999;-6;1;7;0.0495049504950495;0.1;0.215;2.5;0;2;2;1;0;0;0;1;0.1;0.2;0.0049504950495049;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-23;Saint-Étienne;39;0;9;773;-1;Laval;1;1;6;13;2;1;0.49;0.51;528;0.79;6;12;1;1;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0392307692307692;0.1666666666666666;417;0.014388489208633;851.0204081632653;1.0;12.244897959183673;-7;-0.02;2;0;-6;0.0113636363636363;0.1666666666666666;0.49;6.0;1;0;1;1;0;0;1;0;0.1666666666666666;0.5;0.0018939393939393;6.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Saint-Étienne;39;0;7;773;-1;Ajaccio;2;2;8;5;1;2;0.55;0.45;538;0.84;15;16;2;2;0;0;4;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.09;0.1333333333333333;452;0.0331858407079646;821.8181818181818;0.5;7.272727272727272;3;0.1;1;0;-1;0.0148698884758364;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Saint-Étienne;39;0;0;773;-1;Union Sportive du Littoral de Dunkerque;1;3;20;14;4;4;0.51;0.49;473;0.86;10;17;1;3;0;0;9;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0349999999999999;0.1;407;0.0245700245700245;798.0392156862745;0.45;17.647058823529413;6;0.02;3;-2;-7;0.0422832980972515;0.1;0.255;4.5;0;2;2;1;0;0;0;1;0.1;0.5;0.0042283298097251;10.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Saint-Étienne;39;0;3;773;-1;Troyes;1;1;11;20;5;4;0.48;0.52;472;0.86;6;9;1;1;0;0;4;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;11;0.026;0.1666666666666666;406;0.0147783251231527;845.8333333333334;0.3636363636363636;8.333333333333334;-9;-0.04;-7;0;-3;0.0233050847457627;0.0909090909090909;0.48;4.0;0;1;1;1;0;0;1;0;0.0909090909090909;0.2;0.0021186440677966;11.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Saint-Étienne;39;0;1;773;234;Concarneau;1;1;16;9;4;3;0.45;0.55;484;0.84;11;13;1;1;0;0;9;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0611111111111111;0.0909090909090909;407;0.027027027027027;904.4444444444443;0.5625;20.0;7;-0.1;4;0;-2;0.0330578512396694;0.0625;0.45;9.0;0;1;1;1;0;0;1;0;0.0625;0.25;0.0020661157024793;16.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Saint-Étienne;39;2;4;773;237;Valenciennes;7;3;11;9;1;3;0.55;0.45;474;0.85;11;13;7;3;0;0;4;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.05;0.6363636363636364;403;0.0272952853598014;732.7272727272726;0.3636363636363636;7.272727272727272;2;0.1;0;4;-2;0.0232067510548523;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-28;Saint-Étienne;39;23;0;773;-1;Annecy Football Club;2;2;10;17;4;5;0.65;0.35;535;0.83;13;15;2;2;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0205882352941176;0.1538461538461538;444;0.0292792792792792;683.0769230769231;0.3;4.615384615384615;-7;0.3;0;0;-2;0.0186915887850467;0.1;0.65;3.0;0;1;1;0;1;0;1;0;0.1;0.25;0.0018691588785046;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Saint-Étienne;39;17;1;773;-1;Quevilly;0;3;5;10;2;1;0.55;0.45;461;0.83;8;18;0;3;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.045;0.0;383;0.02088772845953;696.3636363636363;0.6;5.454545454545454;-5;0.1;-2;-3;-10;0.0108459869848156;0.4;0.275;1.5;2;0;2;1;0;0;0;1;0.4;1.0;0.0043383947939262;2.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Saint-Étienne;39;28;2;773;-1;Rodez Aveyron Football;2;0;15;21;8;7;0.53;0.47;448;0.83;11;7;2;0;0;0;2;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;10;0.0223809523809523;0.1818181818181818;372;0.0295698924731182;701.8867924528302;0.1333333333333333;3.773584905660377;-6;0.06;-8;2;4;0.0334821428571428;0.0666666666666666;0.53;2.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.125;0.0022321428571428;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-05;Saint-Étienne;39;29;0;773;-1;Grenoble;2;1;17;13;4;5;0.56;0.44;494;0.78;14;12;2;1;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0338461538461538;0.1428571428571428;385;0.0363636363636363;687.4999999999999;0.3529411764705882;10.714285714285714;4;0.12;5;1;2;0.034412955465587;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-02;Saint-Étienne;39;2;3;773;237;Valenciennes;2;2;13;6;6;2;0.66;0.34;511;0.83;17;16;2;2;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0566666666666666;0.1176470588235294;424;0.0400943396226415;642.4242424242424;0.4615384615384615;9.09090909090909;7;0.32;1;0;1;0.0254403131115459;0.1538461538461538;0.33;3.0;0;2;2;1;0;0;0;1;0.1538461538461538;0.3333333333333333;0.0039138943248532;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-26;Saint-Étienne;39;2;3;773;-1;SM Caen;2;1;13;14;6;3;0.44;0.56;343;0.76;22;13;2;1;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.04;0.0909090909090909;261;0.0842911877394636;593.1818181818181;0.2307692307692307;6.818181818181818;-1;-0.12;-3;1;9;0.0379008746355685;0.1538461538461538;0.22;1.5;2;0;2;0;1;0;1;0;0.1538461538461538;0.3333333333333333;0.0058309037900874;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Saint-Étienne;39;2;7;773;-1;Quevilly;1;3;18;15;8;7;0.59;0.41;470;0.82;13;13;1;3;0;0;8;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0273333333333333;0.0769230769230769;385;0.0337662337662337;652.542372881356;0.4444444444444444;13.559322033898306;3;0.18;3;-2;0;0.0382978723404255;0.2222222222222222;0.1475;2.0;1;3;4;1;0;0;0;1;0.2222222222222222;0.5;0.0085106382978723;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Saint-Étienne;39;2;9;773;-1;Laval;1;1;18;17;4;9;0.69;0.31;527;0.85;12;14;1;1;0;0;9;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.018235294117647;0.0833333333333333;448;0.0267857142857142;649.2753623188406;0.5;13.043478260869566;1;0.3799999999999999;5;0;-2;0.0341555977229601;0.0555555555555555;0.69;9.0;1;0;1;0;0;1;1;0;0.0555555555555555;0.25;0.0018975332068311;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Saint-Étienne;39;2;3;773;-1;Guingamp;2;2;15;15;9;4;0.64;0.36;490;0.81;12;11;2;2;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.024;0.1666666666666666;397;0.0302267002518891;620.3125;0.2666666666666666;6.25;0;0.28;0;0;1;0.0306122448979591;0.2;0.2133333333333333;1.3333333333333333;1;2;3;1;0;0;0;1;0.2;0.3333333333333333;0.0061224489795918;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Saint-Étienne;39;2;2;773;-1;Rodez Aveyron Football;2;1;14;21;4;5;0.6;0.4;461;0.81;19;11;2;1;0;0;4;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.019047619047619;0.1052631578947368;373;0.0509383378016085;621.6666666666667;0.2857142857142857;6.666666666666667;-7;0.1999999999999999;0;1;8;0.0303687635574837;0.0714285714285714;0.6;4.0;0;1;1;0;1;0;1;0;0.0714285714285714;0.25;0.0021691973969631;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Saint-Étienne;39;2;3;773;-1;Metz;2;3;21;10;5;6;0.69;0.31;593;0.84;13;9;2;2;0;1;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.031;0.1538461538461538;498;0.0261044176706827;721.7391304347826;0.0952380952380952;2.8985507246376816;11;0.3799999999999999;-4;-1;4;0.0354131534569983;0.0476190476190476;0.69;2.0;1;0;1;0;0;1;0;1;0.0476190476190476;0.2;0.0016863406408094;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-17;Saint-Étienne;39;2;0;773;-1;Grenoble;1;1;17;8;6;4;0.56;0.44;422;0.77;16;13;1;1;0;0;9;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.055;0.0625;325;0.0492307692307692;580.3571428571428;0.5294117647058824;16.07142857142857;9;0.12;4;0;3;0.0402843601895734;0.1176470588235294;0.28;4.5;0;2;2;1;0;0;1;0;0.1176470588235294;0.3333333333333333;0.0047393364928909;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;Saint-Étienne;39;2;3;773;-1;Paris FC;3;2;17;14;9;7;0.49;0.51;434;0.8;12;7;3;2;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0364285714285714;0.25;347;0.0345821325648415;708.1632653061224;0.1764705882352941;6.122448979591836;3;-0.02;1;1;5;0.0391705069124423;0.2352941176470588;0.1225;0.75;2;2;4;1;0;0;1;0;0.2352941176470588;0.4444444444444444;0.0092165898617511;4.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Saint-Étienne;39;29;7;773;-1;Niort;0;1;22;8;8;1;0.7;0.3;522;0.88;6;7;0;1;0;0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0375;0.0;459;0.0130718954248366;655.7142857142858;0.0454545454545454;1.4285714285714286;14;0.3999999999999999;-3;-1;-1;0.0421455938697318;0.0909090909090909;0.35;0.5;0;2;2;1;0;0;0;1;0.0909090909090909;0.25;0.003831417624521;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
