Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;André Onana-Manchester United;Victor Lindelöf-Manchester United;Harry Maguire-Manchester United;Leny Yoro-Manchester United;Noussair Mazraoui-Manchester United;Manuel Ugarte Ribeiro-Manchester United;Casemiro-Manchester United;Patrick Dorgu-Manchester United;Alejandro Garnacho-Manchester United;Bruno Miguel Borges Fernandes-Manchester United;Rasmus Højlund-Manchester United;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Altay Bayındır-Manchester United;Tyler Fredricson-Manchester United;Matthijs de Ligt-Manchester United;Luke Shaw-Manchester United;Kobbie Mainoo-Manchester United;Harry Amass-Manchester United;Mason Mount-Manchester United;Chido Obi-Manchester United;Christian Eriksen-Manchester United;Diogo Dalot-Manchester United;Joshua Zirkzee-Manchester United;Ayden Heaven-Manchester United;Amad Diallo-Manchester United;Lisandro Martínez-Manchester United;Toby Collyer-Manchester United;Tyrell Malacia-Manchester United;Antony dos Santos-Manchester United;Marcus Rashford-Manchester United;Jonny Evans-Manchester United;Aaron Wan-Bissaka-Manchester United;Jadon Sancho-Manchester United;Tom Heaton-Manchester United;Scott McTominay-Manchester United;Sam Murray-Manchester United;Ethan Wheatley-Manchester United;Radek Vítek-Manchester United;Will Fish-Manchester United;Ethan Williams-Manchester United;Hannibal Mejbri-Manchester United;Raphaël Varane-Manchester United;Sofyan Amrabat-Manchester United;Willy Kambwala-Manchester United;Omari Forson-Manchester United;Sergio Reguilón-Manchester United;Anthony Martial-Manchester United;Facundo Pellistri-Manchester United;Álvaro Carreras-Manchester United;Daniel Gore-Manchester United;Donny van de Beek-Manchester United;Brandon Williams-Manchester United;Nathan Bishop-Manchester United;Marc Jurado-Manchester United;Shola Shoretire-Manchester United;Isak Hansen-Aarøen-Manchester United;Joe Hugill-Manchester United;Matěj Kovář-Manchester United;David de Gea-Manchester United;Frederico Rodrigues Santos-Manchester United
2024-09-25;Manchester United;5;3;3;62;105;Twente;1;3;19;7;5;3;0.57;0.43;539;0.86;5;8;1;3;0;0;10;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.06142857142857143;0.2;464;0.010775862068965518;814.0350877192983;0.5263157894736842;17.54385964912281;12;0.13999999999999996;5;-2;-3;0.03525046382189239;0.05263157894736842;0.57;10.0;1;0;1;0;1;0;0;1;0.05263157894736842;0.2;0.0018552875695732839;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Manchester United;3;3;17;62;65;Crystal Palace;2;3;15;9;6;4;0.67;0.33;639;0.85;12;7;2;3;0;0;11;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.03666666666666667;0.16666666666666666;543;0.022099447513812154;810.4477611940298;0.7333333333333333;16.417910447761194;6;0.34;7;-1;5;0.023474178403755867;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-17;Manchester United;14;3;4;62;250;Barnsley;0;3;26;3;13;0;0.66;0.34;636;0.88;16;11;0;3;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;0.11333333333333334;0.0;560;0.02857142857142857;848.4848484848485;0.11538461538461539;4.545454545454545;23;0.32;2;-3;5;0.040880503144654086;0.2692307692307692;0.09428571428571429;0.42857142857142855;3;4;7;1;0;0;0;1;0.2692307692307692;0.5384615384615384;0.0110062893081761;3.7142857142857144;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Manchester United;3;3;3;62;68;Southampton;4;2;20;6;10;4;0.56;0.44;611;0.9;14;11;4;1;0;1;7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.07333333333333333;0.2857142857142857;550;0.025454545454545455;982.142857142857;0.35;12.499999999999998;14;0.12000000000000005;7;2;3;0.03273322422258593;0.15;0.18666666666666668;2.3333333333333335;2;1;3;1;0;0;1;0;0.15;0.3;0.004909983633387889;6.666666666666667;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-01;Manchester United;3;3;3;62;2;Liverpool;4;1;8;11;3;3;0.53;0.47;507;0.83;7;7;4;1;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.042727272727272725;0.5714285714285714;421;0.0166270783847981;794.3396226415094;0.625;9.433962264150942;-3;0.06000000000000005;3;3;0;0.015779092702169626;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Manchester United;3;3;3;62;54;Brighton;2;1;11;14;4;5;0.52;0.48;511;0.87;13;9;2;1;0;0;4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4;0.03428571428571429;0.15384615384615385;445;0.029213483146067417;855.7692307692307;0.36363636363636365;7.692307692307692;-3;0.040000000000000036;0;1;4;0.021526418786692758;0.09090909090909091;0.52;4.0;0;1;1;0;0;1;1;0;0.09090909090909091;0.25;0.0019569471624266144;11.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-16;Manchester United;3;3;3;62;58;Fulham;2;3;14;10;5;2;0.56;0.44;482;0.84;12;10;2;3;0;0;7;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;8;0.044;0.16666666666666666;405;0.02962962962962963;723.2142857142857;0.5;12.499999999999998;4;0.12000000000000005;-1;-1;2;0.029045643153526972;0.07142857142857142;0.56;7.0;0;1;1;1;0;0;0;1;0.07142857142857142;0.2;0.002074688796680498;14.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-10;Manchester United;-1;3;0;62;3;Manchester City;1;2;8;9;2;1;0.44;0.56;399;0.85;9;10;1;2;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6;0.06222222222222223;0.1111111111111111;339;0.02654867256637168;770.4545454545455;0.25;4.545454545454546;-1;-0.12000000000000005;-4;-1;-1;0.020050125313283207;0.125;0.44;2.0;0;1;1;0;1;0;1;0;0.125;0.5;0.002506265664160401;8.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-03;Manchester United;6;3;0;62;2;Liverpool;1;0;18;9;8;5;0.47;0.53;455;0.83;8;15;1;0;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.05888888888888889;0.125;378;0.021164021164021163;804.2553191489362;0.2777777777777778;10.638297872340425;9;-0.06000000000000005;3;1;-7;0.03956043956043956;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-31;Manchester United;6;3;1;62;39;Betis;2;1;12;13;6;3;0.48;0.52;449;0.85;11;12;2;1;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.04;0.18181818181818182;382;0.028795811518324606;795.8333333333334;0.4166666666666667;10.416666666666668;-1;-0.040000000000000036;-3;1;-1;0.026726057906458798;0.25;0.16;1.6666666666666667;3;0;3;1;0;0;0;1;0.25;0.5;0.0066815144766146995;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-27;Manchester United;6;3;0;62;9;Arsenal;0;0;10;6;3;3;0.42;0.58;323;0.76;11;10;0;0;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.09666666666666666;0.0;245;0.044897959183673466;583.3333333333334;0.6;14.285714285714286;4;-0.15999999999999998;3;0;1;0.030959752321981424;0.1;0.42;6.0;1;0;1;0;0;1;1;0;0.1;0.3333333333333333;0.0030959752321981426;10.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-20;Manchester United;6;3;3;62;91;Rangers;0;0;10;10;3;5;0.58;0.42;518;0.87;10;9;0;0;0;0;7;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.041999999999999996;0.0;451;0.022172949002217297;777.5862068965517;0.7;12.06896551724138;0;0.15999999999999998;5;0;1;0.019305019305019305;0.2;0.29;3.5;1;1;2;1;0;0;1;0;0.2;0.6666666666666666;0.003861003861003861;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-15;Manchester United;6;3;0;62;-1;Rosenborg BK;0;2;5;22;2;7;0.45;0.55;479;0.85;4;15;0;2;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.025;0.0;407;0.009828009828009828;904.4444444444445;0.2;2.2222222222222223;-17;-0.10000000000000003;-7;-2;-11;0.010438413361169102;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-25;Manchester United;15;13;3;62;3;Manchester City;2;1;11;19;5;4;0.26;0.74;248;0.76;11;7;2;1;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.03894736842105263;0.18181818181818182;188;0.05851063829787234;723.0769230769231;0.09090909090909091;3.846153846153846;-8;-0.48;-6;1;4;0.04435483870967742;0.18181818181818182;0.13;0.5;2;0;2;1;0;0;1;0;0.18181818181818182;0.4;0.008064516129032258;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Manchester United;3;13;3;62;54;Brighton;3;1;11;17;4;3;0.45;0.55;462;0.86;9;10;3;1;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;7;0.03235294117647059;0.3333333333333333;397;0.022670025188916875;882.2222222222222;0.45454545454545453;11.11111111111111;-6;-0.10000000000000003;-2;2;-1;0.023809523809523808;0.18181818181818182;0.225;2.5;0;2;2;1;0;0;1;0;0.18181818181818182;0.5;0.004329004329004329;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Manchester United;3;13;0;62;60;Newcastle;3;3;17;21;8;8;0.44;0.56;361;0.78;16;7;3;3;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;9;0.02666666666666667;0.1875;282;0.05673758865248227;640.9090909090909;0.5294117647058824;20.454545454545453;-4;-0.12000000000000005;0;0;9;0.04709141274238227;0.17647058823529413;0.14666666666666667;3.0;1;2;3;1;0;0;0;1;0.17647058823529413;0.375;0.008310249307479225;5.666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Manchester United;3;3;0;62;9;Arsenal;0;2;14;11;2;5;0.55;0.45;515;0.85;5;6;0;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;7;0.04090909090909091;0.0;438;0.01141552511415525;796.3636363636363;0.2857142857142857;7.2727272727272725;3;0.10000000000000003;-3;-2;-1;0.027184466019417475;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-06;Manchester United;3;3;17;62;65;Crystal Palace;1;1;7;18;2;10;0.58;0.42;610;0.84;8;12;1;1;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;6;0.02333333333333333;0.125;512;0.015625;882.7586206896552;0.2857142857142857;3.4482758620689657;-11;0.15999999999999998;-4;0;-4;0.011475409836065573;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Manchester United;3;3;1;62;819;Burnley;1;3;27;16;10;7;0.47;0.53;414;0.78;8;11;1;3;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;5;0.033125;0.125;323;0.02476780185758514;687.2340425531916;0.2222222222222222;12.765957446808512;11;-0.06000000000000005;1;-2;-3;0.06521739130434782;0.037037037037037035;0.47;6.0;0;1;1;0;1;0;0;1;0.037037037037037035;0.1;0.0024154589371980675;27.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Manchester United;3;3;2;62;818;Sheffield United;0;1;25;10;13;4;0.72;0.28;730;0.89;7;9;0;1;0;0;8;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;4;0.028000000000000004;0.0;650;0.010769230769230769;902.7777777777778;0.32;11.11111111111111;15;0.43999999999999995;4;-1;-2;0.03424657534246575;0.16;0.18;2.0;1;3;4;1;0;0;0;1;0.16;0.3076923076923077;0.005479452054794521;6.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Manchester United;15;3;29;62;833;Coventry City;2;3;28;18;6;5;0.58;0.42;812;0.87;10;8;2;3;0;0;8;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;6;0.02333333333333333;0.2;706;0.014164305949008499;1217.2413793103449;0.2857142857142857;13.793103448275863;10;0.15999999999999998;2;-1;2;0.034482758620689655;0.10714285714285714;0.19333333333333333;2.6666666666666665;2;1;3;0;1;0;1;0;0.10714285714285714;0.5;0.003694581280788177;9.333333333333334;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Manchester United;3;3;3;62;59;Bournemouth;0;4;8;20;2;5;0.57;0.43;528;0.81;14;13;0;4;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;7;0.0215;0.0;428;0.03271028037383177;750.8771929824562;0.25;3.5087719298245617;-12;0.13999999999999996;-5;-4;1;0.015151515151515152;0.25;0.285;1.0;1;1;2;0;1;0;1;0;0.25;1.0;0.003787878787878788;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Manchester United;3;3;0;62;2;Liverpool;5;2;9;28;5;7;0.38;0.62;362;0.76;9;10;5;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;11;0.02214285714285714;0.5555555555555556;275;0.03272727272727273;723.6842105263158;0.6666666666666666;15.789473684210526;-19;-0.24;-5;3;-1;0.024861878453038673;0.2222222222222222;0.19;3.0;0;2;2;0;1;0;0;1;0.2222222222222222;0.4;0.0055248618784530384;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-04;Manchester United;3;3;3;62;53;Chelsea;1;3;19;28;5;10;0.43;0.57;426;0.8;15;7;1;3;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;12;0.020357142857142855;0.06666666666666667;341;0.04398826979472141;793.0232558139535;0.15789473684210525;6.976744186046512;-9;-0.13999999999999996;-9;-2;8;0.04460093896713615;0.15789473684210525;0.14333333333333334;1.0;2;1;3;0;0;1;1;0;0.15789473684210525;0.6;0.007042253521126761;6.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Manchester United;3;3;2;62;57;Brentford;2;3;11;31;5;5;0.53;0.47;450;0.79;14;7;2;3;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;14;0.015161290322580644;0.14285714285714285;356;0.03932584269662921;671.6981132075472;0.36363636363636365;7.547169811320754;-20;0.06000000000000005;-10;-1;7;0.024444444444444446;0.09090909090909091;0.53;4.0;0;1;1;0;1;0;1;0;0.09090909090909091;0.2;0.0022222222222222222;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Manchester United;15;3;0;62;2;Liverpool;2;3;28;25;11;11;0.41;0.59;509;0.75;11;12;1;3;1;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;8;0.0236;0.18181818181818182;382;0.028795811518324606;931.7073170731708;0.17857142857142858;12.195121951219512;3;-0.18;-3;-1;-1;0.0550098231827112;0.14285714285714285;0.1025;1.25;1;3;4;1;0;0;0;1;0.14285714285714285;0.36363636363636365;0.007858546168958742;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Manchester United;3;-1;8;62;64;Everton;1;2;15;23;8;6;0.52;0.48;488;0.81;13;11;1;2;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;8;0.020869565217391303;0.07692307692307693;395;0.03291139240506329;759.6153846153846;0.3333333333333333;9.615384615384615;-8;0.040000000000000036;-3;-1;2;0.030737704918032786;0.13333333333333333;0.26;2.5;2;0;2;1;0;0;0;1;0.13333333333333333;0.25;0.004098360655737705;7.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Manchester United;3;-1;31;62;3;Manchester City;1;0;3;27;1;8;0.27;0.73;305;0.78;10;5;1;0;0;0;2;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;15;0.027037037037037037;0.1;238;0.04201680672268908;881.4814814814814;0.6666666666666666;7.4074074074074066;-24;-0.45999999999999996;-13;1;5;0.009836065573770493;0.3333333333333333;0.27;2.0;1;0;1;0;0;1;1;0;0.3333333333333333;1.0;0.003278688524590164;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
