Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Ørjan Nyland-Sevilla;José Ángel Carmona-Sevilla;Loïc Badé-Sevilla;Ramón Martínez Gil-Sevilla;Adrià Pedrosa-Sevilla;Lucien Agoumé-Sevilla;Nemanja Gudelj-Sevilla;Dodi Lukébakio-Sevilla;Peque-Sevilla;Chidera Ejuke-Sevilla;Isaac Romero-Sevilla;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kike Salas-Sevilla;Djibril Sow-Sevilla;Albert Sambi Lokonga-Sevilla;Akor Adams-Sevilla;Ruben Vargas-Sevilla;Juanlu Sánchez Velasco-Sevilla;Saúl Ñíguez-Sevilla;Gonzalo Montiel-Sevilla;Marcão do Nascimento-Sevilla;Stanis Idumbo Muzambo-Sevilla;Álvaro Fernández Llorente-Sevilla;Manu Bueno-Sevilla;Jesús Navas-Sevilla;Kelechi Iheanacho-Sevilla;Andrés López Gallo-Sevilla;Valentín Barco-Sevilla;Suso-Sevilla;Tanguy Nianzou-Sevilla;Lucas Ocampos-Sevilla;Darío Benavides-Sevilla;Alberto Collado-Sevilla;Sergio Ramos-Sevilla;Boubakary Soumaré-Sevilla;Youssef En-Nesyri-Sevilla;Marcos Acuña-Sevilla;Erik Lamela-Sevilla;Óliver Torres-Sevilla;Hannibal Mejbri-Sevilla;Marko Dmitrović-Sevilla;Joan Jordán-Sevilla;Alberto Flores-Sevilla;Ivan Rakitić-Sevilla;Rafa Mir-Sevilla;Federico Gattoni-Sevilla;Adnan Januzaj-Sevilla;Fernando Reges-Sevilla;Mariano Díaz Mejía-Sevilla;Yassine Bounou-Sevilla;Iván Romero-Sevilla;Alejandro Darío Gómez-Sevilla;Diego Hormigo-Sevilla;Pape Gueye-Sevilla;Alex Telles-Sevilla;Bryan Gil-Sevilla;Karim Rekik-Sevilla
2024-02-17;Sevilla;1;2;1;43;52;Valencia C. F.;1;0;1;14;1;4;0.46;0.54;504;0.82;8;5;1;0;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.038571428571428576;0.125;413;0.01937046004842615;897.8260869565217;2.0;4.3478260869565215;-13;-0.08000000000000002;-5;1;3;0.001984126984126984;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Sevilla;1;1;2;43;27;Atlético Madrid;2;1;10;16;6;5;0.39;0.61;404;0.83;8;5;2;1;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.038125;0.25;335;0.023880597014925373;858.9743589743589;0.2;5.128205128205128;-6;-0.21999999999999997;-5;1;3;0.024752475247524754;0.1;0.39;2.0;1;0;1;1;0;0;0;1;0.1;0.16666666666666666;0.0024752475247524753;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-05;Sevilla;1;1;1;43;42;Rayo Vallecano;3;2;10;22;6;5;0.32;0.68;307;0.64;10;8;3;2;0;0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.03090909090909091;0.3;196;0.05102040816326531;612.5;0.0;0.0;-12;-0.36000000000000004;-6;1;2;0.03257328990228013;0.2;0.16;0.0;2;0;2;1;0;0;1;0;0.2;0.3333333333333333;0.006514657980456026;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Sevilla;1;2;2;43;41;Osasuna;4;0;10;11;5;4;0.43;0.57;361;0.74;19;13;3;0;1;0;2;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.05181818181818181;0.21052631578947367;267;0.07116104868913857;620.9302325581396;0.2;4.651162790697675;-1;-0.13999999999999996;-2;4;6;0.027700831024930747;0.1;0.43;2.0;1;0;1;0;1;0;0;1;0.1;0.2;0.002770083102493075;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-25;Sevilla;19;2;2;43;27;Atlético Madrid;6;3;6;10;1;4;0.42;0.58;426;0.8;13;15;6;3;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.057999999999999996;0.46153846153846156;341;0.03812316715542522;811.9047619047619;0.5;7.142857142857143;-4;-0.15999999999999998;2;3;-2;0.014084507042253521;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Sevilla;1;4;1;43;24;Girona;2;0;9;12;3;8;0.44;0.56;450;0.86;11;9;2;0;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.04666666666666667;0.18181818181818182;387;0.028423772609819122;879.5454545454545;0.5555555555555556;11.363636363636363;-3;-0.12000000000000005;1;2;2;0.02;0.1111111111111111;0.44;5.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.0022222222222222222;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-16;Sevilla;19;2;1;43;48;Getafe;2;1;7;16;5;3;0.34;0.66;292;0.65;11;11;2;1;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.04125;0.18181818181818182;190;0.05789473684210526;558.8235294117646;0.2857142857142857;5.88235294117647;-9;-0.32;-5;1;0;0.023972602739726026;0.42857142857142855;0.11333333333333334;0.6666666666666666;1;2;3;1;0;0;1;0;0.42857142857142855;0.6;0.010273972602739725;2.3333333333333335;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-12;Sevilla;1;1;3;43;45;Alavés;4;3;19;16;4;8;0.68;0.32;564;0.85;12;13;4;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.02;0.3333333333333333;479;0.025052192066805846;704.4117647058823;0.2631578947368421;7.352941176470588;3;0.36000000000000004;1;1;-1;0.03368794326241135;0.10526315789473684;0.34;2.5;0;2;2;0;0;1;0;1;0.10526315789473684;0.5;0.0035460992907801418;9.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Sevilla;19;1;8;43;132;Racing Ferrol;1;3;16;3;5;2;0.58;0.42;499;0.82;8;10;1;2;0;1;10;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.13999999999999999;0.125;409;0.019559902200488997;705.1724137931035;0.625;17.24137931034483;13;0.15999999999999998;5;-2;-2;0.03206412825651302;0.125;0.29;5.0;1;1;2;1;0;0;1;0;0.125;0.4;0.004008016032064128;8.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Sevilla;1;4;3;43;38;Athletic;3;1;11;15;2;6;0.61;0.39;596;0.83;9;19;3;1;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.026000000000000002;0.3333333333333333;495;0.01818181818181818;811.4754098360656;0.45454545454545453;8.19672131147541;-4;0.21999999999999997;1;2;-10;0.018456375838926176;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Sevilla;1;2;9;43;27;Atlético Madrid;3;8;8;12;2;4;0.51;0.49;479;0.84;19;12;3;7;0;1;5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.04083333333333333;0.15789473684210525;402;0.0472636815920398;788.2352941176471;0.625;9.803921568627452;-4;0.020000000000000018;-1;-5;7;0.016701461377870562;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Sevilla;1;2;7;43;119;Granada;1;2;12;12;5;3;0.48;0.52;484;0.82;18;10;1;2;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.043333333333333335;0.05555555555555555;397;0.04534005037783375;827.0833333333334;0.3333333333333333;8.333333333333334;0;-0.040000000000000036;-2;-1;8;0.024793388429752067;0.25;0.16;1.3333333333333333;2;1;3;1;0;0;1;0;0.25;0.6;0.006198347107438017;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Sevilla;1;4;1;43;48;Getafe;3;3;12;14;4;7;0.57;0.43;483;0.77;18;18;3;3;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.030714285714285715;0.16666666666666666;372;0.04838709677419355;652.6315789473684;0.3333333333333333;7.017543859649123;-2;0.13999999999999996;2;0;0;0.024844720496894408;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-12;Sevilla;0;23;23;43;765;Lens;4;4;10;3;4;2;0.66;0.34;568;0.84;12;11;4;4;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.11333333333333334;0.3333333333333333;477;0.025157232704402517;722.7272727272727;0.7;10.606060606060606;7;0.32;7;0;1;0.017605633802816902;0.1;0.66;7.0;0;1;1;0;0;1;1;0;0.1;0.25;0.0017605633802816902;10.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Sevilla;1;0;23;43;40;R.C.D. Mallorca;2;2;19;6;5;3;0.67;0.33;570;0.86;6;15;2;2;0;0;12;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.055;0.3333333333333333;490;0.012244897959183673;731.3432835820895;0.631578947368421;17.91044776119403;13;0.34;8;0;-9;0.03333333333333333;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Sevilla;19;6;6;43;393;Atlético Astorga;0;3;16;7;11;2;0.67;0.33;568;0.83;7;14;0;3;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.047142857142857146;0.0;471;0.014861995753715499;702.9850746268656;0.25;5.970149253731343;9;0.34;2;-3;-7;0.028169014084507043;0.125;0.335;2.0;1;1;2;1;0;0;1;0;0.125;0.18181818181818182;0.0035211267605633804;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Sevilla;1;0;1;43;37;Villarreal;3;3;18;5;4;4;0.57;0.43;484;0.9;6;16;3;3;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.086;0.5;436;0.013761467889908258;764.9122807017544;0.4444444444444444;14.035087719298247;13;0.13999999999999996;4;0;-10;0.0371900826446281;0.05555555555555555;0.57;8.0;0;1;1;0;1;0;0;1;0.05555555555555555;0.25;0.002066115702479339;18.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Sevilla;0;0;3;43;28;PSV;2;1;11;16;4;8;0.4;0.6;321;0.72;14;11;0;1;2;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0375;0.14285714285714285;231;0.06060606060606061;577.5;0.36363636363636365;10.0;-5;-0.19999999999999996;-1;1;3;0.03426791277258567;0.18181818181818182;0.2;2.0;1;1;2;0;0;1;0;1;0.18181818181818182;0.5;0.006230529595015576;5.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Sevilla;1;3;1;43;46;Real Sociedad;3;2;8;11;2;8;0.52;0.48;409;0.75;8;22;1;2;2;0;4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.04363636363636363;0.375;307;0.026058631921824105;590.3846153846154;0.5;7.692307692307692;-3;0.040000000000000036;0;1;-14;0.019559902200488997;0.125;0.52;4.0;0;1;1;0;0;1;1;0;0.125;0.5;0.0024449877750611247;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Sevilla;1;7;3;43;39;Betis;1;1;13;14;4;6;0.61;0.39;454;0.83;18;14;1;1;0;0;9;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.027857142857142858;0.05555555555555555;377;0.04774535809018567;618.032786885246;0.6923076923076923;14.754098360655737;-1;0.21999999999999997;4;0;4;0.028634361233480177;0.07692307692307693;0.61;9.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.25;0.0022026431718061676;13.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;Sevilla;0;3;0;43;9;Arsenal;3;2;1;11;1;3;0.38;0.62;336;0.76;15;12;3;2;0;0;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.056363636363636366;0.2;255;0.058823529411764705;671.0526315789474;1.0;2.6315789473684212;-10;-0.24;-3;1;3;0.002976190476190476;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Sevilla;1;0;1;43;44;Celta de Vigo;5;1;13;15;5;3;0.62;0.38;529;0.83;10;14;5;0;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.025333333333333333;0.5;439;0.022779043280182234;708.0645161290323;0.46153846153846156;9.67741935483871;-2;0.24;2;4;-4;0.024574669187145556;0.07692307692307693;0.62;6.0;0;1;1;0;1;0;1;0;0.07692307692307693;0.2;0.001890359168241966;13.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Sevilla;19;13;3;43;-1;Quintanar;1;2;20;10;5;3;0.8;0.2;604;0.82;5;8;1;2;0;0;14;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.02;0.2;495;0.010101010101010102;618.75;0.7;17.5;10;0.6000000000000001;8;-1;-3;0.033112582781456956;0.15;0.26666666666666666;4.666666666666667;2;1;3;1;0;0;1;0;0.15;0.6;0.004966887417218543;6.666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Sevilla;1;0;1;43;130;Cádiz;4;6;20;10;10;5;0.66;0.34;531;0.84;14;17;4;6;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.034;0.2857142857142857;446;0.03139013452914798;675.7575757575758;0.2;6.0606060606060606;10;0.32;2;-2;-3;0.03766478342749529;0.1;0.33;2.0;1;1;2;0;1;0;1;0;0.1;0.2;0.003766478342749529;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-24;Sevilla;0;3;0;43;9;Arsenal;2;1;11;14;2;4;0.57;0.43;536;0.83;7;13;2;1;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.030714285714285715;0.2857142857142857;445;0.015730337078651686;780.7017543859649;0.36363636363636365;7.017543859649123;-3;0.13999999999999996;-1;1;-6;0.020522388059701493;0.09090909090909091;0.57;4.0;0;1;1;0;0;1;0;1;0.09090909090909091;0.5;0.0018656716417910447;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Sevilla;1;0;22;43;12;Real Madrid;5;2;17;14;7;5;0.49;0.51;465;0.9;13;6;5;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.03642857142857143;0.38461538461538464;418;0.03110047846889952;853.0612244897959;0.23529411764705882;8.16326530612245;3;-0.020000000000000018;-2;3;7;0.03655913978494624;0.058823529411764705;0.49;4.0;0;1;1;0;1;0;0;1;0.058823529411764705;0.14285714285714285;0.002150537634408602;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Sevilla;1;3;1;43;42;Rayo Vallecano;5;2;22;7;6;4;0.64;0.36;424;0.82;16;19;5;2;0;0;12;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.05142857142857143;0.3125;348;0.04597701149425287;543.75;0.5454545454545454;18.75;15;0.28;10;3;-3;0.05188679245283019;0.09090909090909091;0.32;6.0;0;2;2;0;1;0;0;1;0.09090909090909091;0.3333333333333333;0.0047169811320754715;11.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Sevilla;0;3;0;43;28;PSV;2;3;10;26;2;8;0.37;0.63;267;0.7;9;11;2;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.02423076923076923;0.2222222222222222;187;0.0481283422459893;505.4054054054054;0.4;10.81081081081081;-16;-0.26;-4;-1;-2;0.03745318352059925;0.2;0.185;2.0;0;2;2;0;1;0;1;0;0.2;1.0;0.00749063670411985;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-29;Sevilla;1;3;0;43;10;Barcelona;3;2;12;18;3;4;0.41;0.59;313;0.76;15;11;3;2;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;13;0.032777777777777774;0.2;238;0.06302521008403361;580.4878048780488;0.25;7.317073170731708;-6;-0.18;-10;1;4;0.038338658146964855;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
