Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Adrián San Miguel del Castillo-Betis;Aitor Ruibal-Betis;Marc Bartra-Betis;Natan Bernardo de Souza-Betis;Romain Perraud-Betis;Johnny Cardoso-Betis;Pablo Fornals-Betis;Antony dos Santos-Betis;Isco-Betis;Abde Ezzalzouli-Betis;Juan Camilo Hernández-Betis;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Fran Vieites-Betis;Youssouf Sabaly-Betis;Ricardo Rodríguez-Betis;Sergi Altimira-Betis;Giovani Lo Celso-Betis;Jesús Rodríguez Caraballo-Betis;Cédric Bakambu-Betis;Diego Llorente-Betis;Mateo Flores Lozano-Betis;Ezequiel Ávila-Betis;Vitor Roque-Betis;Ángel Ortiz Monterrey-Betis;Marc Roca-Betis;Sergio Arribas Prieto-Betis;Juanmi Jiménez-Betis;Assane Diao-Betis;Iker Losada-Betis;Rui Tiago Dantas Silva-Betis;Carlos Guirao Mora-Betis;Héctor Bellerín-Betis;Nobel Mendy-Betis;William Carvalho-Betis;Rodrigo Sánchez Rodríguez-Betis;Nabil Fekir-Betis;Marcos Fernández Sánchez-Betis;Sokratis Papastathopoulos-Betis;Ricardo Visus-Betis;Juan Miranda-Betis;Ayoze Pérez-Betis;Willian José-Betis;Chadi Riad-Betis;Abner Vinícius-Betis;Guido Rodríguez-Betis;Germán Pezzella-Betis;Luiz Henrique André Rosa da Silva-Betis;Andrés Guardado-Betis;Borja Iglesias-Betis;Claudio Bravo-Betis;Luiz Felipe Ramos Marchi-Betis;Edgar González-Betis;Sergio Canales-Betis;Joaquín Sánchez Rodríguez-Betis;Paul Akouokou-Betis;Martín Montoya-Betis
2024-07-26;Betis;6;8;3;39;2;Liverpool;1;2;7;9;1;3;0.37;0.63;405;0.82;15;18;1;2;0;0;1;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.07;0.06666666666666667;332;0.045180722891566265;897.2972972972973;0.14285714285714285;2.7027027027027026;-2;-0.26;0;-1;-3;0.01728395061728395;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-25;Betis;1;8;28;39;12;Real Madrid;1;2;11;13;3;5;0.4;0.6;436;0.85;11;8;1;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.04615384615384615;0.09090909090909091;371;0.029649595687331536;927.5;0.45454545454545453;12.5;-2;-0.19999999999999996;1;-1;3;0.02522935779816514;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Betis;1;3;1;39;46;Real Sociedad;3;4;18;5;9;2;0.68;0.32;626;0.86;12;18;3;4;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2;0.064;0.25;538;0.022304832713754646;791.1764705882352;0.3333333333333333;8.823529411764705;13;0.36000000000000004;4;-1;-6;0.02875399361022364;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-16;Betis;1;3;3;39;50;U. D. Las Palmas;1;2;6;16;4;9;0.42;0.58;359;0.77;12;9;1;2;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;4;0.03625;0.08333333333333333;276;0.043478260869565216;657.1428571428571;1.3333333333333333;19.047619047619047;-10;-0.15999999999999998;4;-1;3;0.016713091922005572;0.3333333333333333;0.21;4.0;1;1;2;0;1;0;1;0;0.3333333333333333;0.5;0.005571030640668524;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Betis;1;3;0;39;126;Almería;0;2;14;14;7;7;0.47;0.53;504;0.84;9;10;0;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5;0.03785714285714286;0.0;423;0.02127659574468085;900.0;0.21428571428571427;6.382978723404256;0;-0.06000000000000005;-2;-2;-1;0.027777777777777776;0.21428571428571427;0.15666666666666665;1.0;2;1;3;1;0;0;0;1;0.21428571428571427;0.42857142857142855;0.005952380952380952;4.666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Betis;1;3;5;39;41;Osasuna;2;3;10;12;4;2;0.59;0.41;528;0.84;13;13;2;2;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8;0.034166666666666665;0.15384615384615385;444;0.02927927927927928;752.542372881356;0.5;8.474576271186441;-2;0.18;-3;-1;0;0.01893939393939394;0.2;0.295;2.5;2;0;2;1;0;0;1;0;0.2;0.5;0.003787878787878788;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Betis;1;3;1;39;43;Sevilla;3;5;15;10;5;1;0.51;0.49;400;0.83;9;20;3;5;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.049;0.3333333333333333;332;0.02710843373493976;650.9803921568628;0.26666666666666666;7.8431372549019605;5;0.020000000000000018;-2;-2;-11;0.0375;0.06666666666666667;0.51;4.0;1;0;1;0;1;0;0;1;0.06666666666666667;0.2;0.0025;15.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Betis;1;3;1;39;52;Valencia C. F.;3;2;12;8;6;5;0.46;0.54;388;0.77;10;18;3;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7;0.0675;0.3;299;0.033444816053511704;650.0;0.5;13.043478260869565;4;-0.08000000000000002;-1;1;-8;0.030927835051546393;0.16666666666666666;0.23;3.0;1;1;2;1;0;0;1;0;0.16666666666666666;0.3333333333333333;0.005154639175257732;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-12;Betis;1;3;6;39;44;Celta de Vigo;1;0;15;12;3;5;0.47;0.53;512;0.85;7;10;1;0;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5;0.04416666666666667;0.14285714285714285;435;0.016091954022988506;925.5319148936171;0.4;12.765957446808512;3;-0.06000000000000005;1;1;-3;0.029296875;0.13333333333333333;0.235;3.0;0;2;2;1;0;0;0;1;0.13333333333333333;0.6666666666666666;0.00390625;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Betis;1;7;17;39;24;Girona;4;3;7;9;4;5;0.43;0.57;431;0.82;14;13;4;3;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.06333333333333332;0.2857142857142857;353;0.039660056657223795;820.9302325581396;0.5714285714285714;9.30232558139535;-2;-0.13999999999999996;-1;1;1;0.016241299303944315;0.2857142857142857;0.215;2.0;1;1;2;0;0;1;1;0;0.2857142857142857;0.5;0.004640371229698376;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Betis;1;3;3;39;42;Rayo Vallecano;4;4;11;8;1;4;0.62;0.38;461;0.74;16;22;4;4;0;0;8;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.0475;0.25;341;0.0469208211143695;550.0;0.7272727272727273;12.903225806451614;3;0.24;4;0;-6;0.02386117136659436;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Betis;1;3;1;39;37;Villarreal;2;3;13;6;4;4;0.54;0.46;502;0.86;12;17;1;2;1;1;11;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.07666666666666667;0.16666666666666666;432;0.027777777777777776;800.0;0.8461538461538461;20.37037037037037;7;0.08000000000000002;7;-1;-5;0.025896414342629483;0.15384615384615385;0.27;5.5;2;0;2;0;0;1;0;1;0.15384615384615385;0.5;0.00398406374501992;6.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Betis;1;3;2;39;27;Atlético Madrid;2;1;12;17;6;12;0.58;0.42;600;0.82;12;9;2;1;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.024705882352941175;0.16666666666666666;492;0.024390243902439025;848.2758620689656;0.5;10.344827586206897;-5;0.15999999999999998;2;1;3;0.02;0.08333333333333333;0.58;6.0;0;1;1;0;0;1;1;0;0.08333333333333333;0.16666666666666666;0.0016666666666666668;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Betis;1;3;3;39;38;Athletic;1;5;13;3;5;1;0.59;0.41;584;0.83;14;12;1;4;0;1;5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3;0.13666666666666666;0.07142857142857142;485;0.0288659793814433;822.0338983050848;0.38461538461538464;8.474576271186441;10;0.18;2;-4;2;0.02226027397260274;0.23076923076923078;0.19666666666666666;1.6666666666666667;2;1;3;1;0;0;0;1;0.23076923076923078;0.6;0.005136986301369863;4.333333333333333;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-22;Betis;21;3;3;39;22;Dinamo Zagreb;2;1;9;10;2;2;0.62;0.38;536;0.83;13;13;2;1;0;0;3;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.038;0.15384615384615385;445;0.029213483146067417;717.741935483871;0.3333333333333333;4.838709677419355;-1;0.24;-2;1;0;0.016791044776119403;0.1111111111111111;0.62;3.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.5;0.0018656716417910447;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Betis;1;3;3;39;45;Alavés;5;2;13;13;2;4;0.62;0.38;495;0.83;13;9;5;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;8;0.02923076923076923;0.38461538461538464;411;0.031630170316301706;662.9032258064516;0.46153846153846156;9.67741935483871;0;0.24;-2;3;4;0.026262626262626262;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-15;Betis;21;3;3;39;22;Dinamo Zagreb;3;2;16;6;3;1;0.61;0.39;546;0.84;16;13;3;2;0;0;8;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.065;0.1875;459;0.034858387799564274;752.4590163934427;0.5;13.114754098360656;10;0.21999999999999997;7;1;3;0.029304029304029304;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-09;Betis;1;3;1;39;130;Cádiz;1;1;14;14;5;5;0.47;0.53;487;0.83;10;12;1;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;5;0.03785714285714286;0.1;404;0.024752475247524754;859.5744680851064;0.21428571428571427;6.382978723404256;0;-0.06000000000000005;-2;0;-2;0.028747433264887063;0.14285714285714285;0.235;1.5;1;1;2;1;0;0;1;0;0.14285714285714285;0.4;0.004106776180698152;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Betis;1;3;1;39;48;Getafe;7;4;9;11;3;2;0.55;0.45;443;0.74;9;19;7;4;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.04090909090909091;0.7777777777777778;328;0.027439024390243903;596.3636363636363;0.3333333333333333;5.454545454545454;-2;0.10000000000000003;-2;3;-10;0.020316027088036117;0.1111111111111111;0.55;3.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.002257336343115124;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Betis;1;3;4;39;40;R.C.D. Mallorca;1;2;8;14;2;1;0.47;0.53;452;0.83;6;14;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.03785714285714286;0.16666666666666666;375;0.016;797.872340425532;0.5;8.51063829787234;-6;-0.06000000000000005;-1;-1;-8;0.017699115044247787;0.125;0.47;4.0;1;0;1;1;0;0;1;0;0.125;0.5;0.0022123893805309734;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Betis;1;3;0;39;10;Barcelona;1;2;14;11;5;4;0.35;0.65;315;0.82;12;9;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.05909090909090909;0.08333333333333333;258;0.046511627906976744;737.1428571428572;0.21428571428571427;8.571428571428571;3;-0.30000000000000004;-1;-1;3;0.044444444444444446;0.14285714285714285;0.175;1.5;0;2;2;0;0;1;0;1;0.14285714285714285;0.4;0.006349206349206349;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Betis;1;3;1;39;119;Granada;3;4;25;6;6;2;0.58;0.42;436;0.83;11;17;3;4;0;0;13;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.06999999999999999;0.2727272727272727;362;0.03038674033149171;624.1379310344828;0.52;22.413793103448278;19;0.15999999999999998;12;-1;-6;0.05733944954128441;0.04;0.58;13.0;0;1;1;1;0;0;0;1;0.04;0.16666666666666666;0.0022935779816513763;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Betis;19;3;3;39;45;Alavés;2;1;12;17;2;2;0.61;0.39;494;0.84;13;12;2;1;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10;0.022941176470588236;0.15384615384615385;415;0.03132530120481928;680.327868852459;0.4166666666666667;8.19672131147541;-5;0.21999999999999997;-5;1;1;0.024291497975708502;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03;Betis;1;3;1;39;44;Celta de Vigo;2;1;14;19;3;6;0.6;0.4;507;0.83;12;10;2;0;0;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.021052631578947368;0.16666666666666666;421;0.028503562945368172;701.6666666666667;0.5;11.666666666666668;-5;0.19999999999999996;-1;1;2;0.027613412228796843;0.07142857142857142;0.6;7.0;1;0;1;0;0;1;1;0;0.07142857142857142;0.3333333333333333;0.0019723865877712033;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Betis;1;3;3;39;24;Girona;2;2;21;12;4;4;0.47;0.53;523;0.87;6;9;2;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.04416666666666667;0.3333333333333333;455;0.013186813186813187;968.0851063829788;0.3333333333333333;14.893617021276597;9;-0.06000000000000005;1;0;-3;0.040152963671128104;0.047619047619047616;0.47;7.0;0;1;1;0;1;0;0;1;0.047619047619047616;0.25;0.0019120458891013384;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Betis;1;3;0;39;46;Real Sociedad;4;3;12;12;3;4;0.42;0.58;368;0.79;12;12;4;3;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.04833333333333333;0.3333333333333333;291;0.041237113402061855;692.8571428571429;0.5833333333333334;16.666666666666668;0;-0.15999999999999998;5;1;0;0.03260869565217391;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-14;Betis;5;3;0;39;91;Rangers;2;3;18;13;8;5;0.65;0.35;569;0.84;6;15;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.02692307692307692;0.3333333333333333;478;0.012552301255230125;735.3846153846154;0.2222222222222222;6.153846153846153;5;0.30000000000000004;1;-1;-9;0.03163444639718805;0.1111111111111111;0.325;2.0;2;0;2;0;0;1;0;1;0.1111111111111111;0.25;0.0035149384885764497;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Betis;1;3;3;39;12;Real Madrid;2;1;14;12;6;2;0.37;0.63;419;0.83;14;7;2;1;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.0525;0.14285714285714285;348;0.040229885057471264;940.5405405405405;0.5;18.91891891891892;2;-0.26;1;1;7;0.03341288782816229;0.07142857142857142;0.37;7.0;0;1;1;0;1;0;0;1;0.07142857142857142;0.16666666666666666;0.002386634844868735;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Betis;19;3;1;39;-1;CF Villanovense;1;3;16;7;5;2;0.75;0.25;631;0.88;11;9;1;3;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.03571428571428571;0.09090909090909091;555;0.01981981981981982;740.0;0.5625;12.0;9;0.5;5;-2;2;0.025356576862123614;0.125;0.375;4.5;0;2;2;1;0;0;1;0;0.125;0.4;0.003169572107765452;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Betis;1;8;3;39;126;Almería;4;0;6;20;2;8;0.37;0.63;305;0.69;8;12;3;0;1;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0315;0.5;210;0.0380952380952381;567.5675675675676;1.0;16.216216216216218;-14;-0.26;2;4;-4;0.019672131147540985;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
