Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Cleiton Schwengber-Bragantino;José Andrés Hurtado-Bragantino;Pedro Henrique-Bragantino;Guzmán Rodríguez-Bragantino;Juninho Capixaba-Bragantino;Ramires-Bragantino;Gabriel Girotto Franco-Bragantino;Lucas Barbosa-Bragantino;Jhonatan dos Santos Rosa-Bragantino;Vinicinho-Bragantino;Eduardo Sasha-Bragantino;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Lucão-Bragantino;Henry Mosquera-Bragantino;Matheus Fernandes-Bragantino;Fábio Silva de Freitas-Bragantino;Ignacio Laquintana-Bragantino;Isidro Pitta-Bragantino;Eduardo Santos-Bragantino;Lucas Evangelista Santana de Oliveira-Bragantino;Agustín Sant'Anna-Bragantino;Guilherme Lopes de Almeida-Bragantino;Jadsom-Bragantino;Vinicius dos Santos Lago-Bragantino;Gustavinho-Bragantino;Thiago Borbas-Bragantino;Lucas Cunha-Bragantino;Lincoln Henrique Oliveira dos Santos-Bragantino;Vitor Hugo Naum dos Santos-Bragantino;Luan Cândido-Bragantino;Ivan Cavaleiro-Bragantino;Douglas Mendes-Bragantino;Raul Lô Gonçalves-Bragantino;Helinho-Bragantino;Fabrício-Bragantino;Nathan-Bragantino;Léo Realpe-Bragantino;Talisson de Almeida-Bragantino;Bruno Gonçalves-Bragantino;Leonardo Rech Ortiz-Bragantino;Aderlan Silva-Bragantino;Matheus Gonçalves-Bragantino;Luan Patrick-Bragantino;Lucas Rafael-Bragantino;Alerrandro-Bragantino;Yani Quintero-Bragantino;Marcos Vinicios-Bragantino;Cipriano-Bragantino;Natan Bernardo de Souza-Bragantino;Artur Victor Guimarães-Bragantino;Werik Popó-Bragantino;Nathan Camargo-Bragantino;Maycon Cleiton de Paula Azevedo-Bragantino;Kevin Lomónaco-Bragantino;Bruno Praxedes-Bragantino;Gabriel Novaes-Bragantino;Miguel Silveira-Bragantino;Carlos Eduardo Ferreira de Souza-Bragantino;Hyoran-Bragantino
2024-07-17;Bragantino;-1;0;3;659;203;Barcelona SC;2;3;12;16;4;5;0.45;0.55;355;0.75;10;8;2;3;0;0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.034375;0.2;266;0.037593984962406;591.1111111111111;0.0;0.0;-4;-0.1;-6;-1;2;0.0338028169014084;0.0833333333333333;0.45;0.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.25;0.0028169014084507;12.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-13;Bragantino;10;3;0;659;636;Cruzeiro;2;2;15;10;5;4;0.46;0.54;375;0.76;14;11;2;2;0;0;8;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.054;0.1428571428571428;285;0.0491228070175438;619.5652173913044;0.5333333333333333;17.391304347826086;5;-0.08;7;0;3;0.04;0.0666666666666666;0.46;8.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.2;0.0026666666666666;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-06;Bragantino;10;3;3;659;201;São Paulo;2;2;10;14;3;4;0.4;0.6;313;0.76;9;10;2;2;0;0;3;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0428571428571428;0.2222222222222222;238;0.0378151260504201;595.0;0.3;7.5;-4;-0.1999999999999999;-3;0;-1;0.0319488817891373;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-03;Bragantino;10;3;3;659;776;Atlético Goianiense;2;3;13;13;5;6;0.52;0.48;389;0.78;15;9;2;3;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.0369230769230769;0.1333333333333333;303;0.0495049504950495;582.6923076923076;0.2307692307692307;5.769230769230769;0;0.04;-5;-1;6;0.0334190231362467;0.2307692307692307;0.1733333333333333;1.0;3;0;3;1;0;0;0;1;0.2307692307692307;0.6;0.0077120822622107;4.333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-29;Bragantino;10;3;0;659;656;Cuiabá;2;5;14;5;5;2;0.67;0.33;530;0.87;16;13;2;4;0;1;11;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.066;0.125;461;0.0347071583514099;688.0597014925373;0.7857142857142857;16.417910447761194;9;0.34;8;-3;3;0.0264150943396226;0.0714285714285714;0.67;11.0;1;0;1;0;1;0;1;0;0.0714285714285714;0.2;0.0018867924528301;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-26;Bragantino;10;6;3;659;210;Botafogo;3;2;13;12;6;4;0.52;0.48;426;0.81;12;13;3;2;0;0;4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.04;0.25;345;0.0347826086956521;663.4615384615385;0.3076923076923077;7.692307692307692;1;0.04;-3;1;-1;0.0305164319248826;0.0769230769230769;0.52;4.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.1666666666666666;0.0023474178403755;13.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-23;Bragantino;10;0;4;659;693;Vitória;3;2;16;10;6;5;0.64;0.36;554;0.85;10;11;3;2;0;0;6;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;7;0.036;0.3;471;0.0212314225053078;735.9375;0.375;9.375;6;0.28;-1;1;-1;0.0288808664259927;0.125;0.32;3.0;1;1;2;1;0;0;0;1;0.125;0.3333333333333333;0.003610108303249;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-20;Bragantino;10;0;3;659;217;Palmeiras;2;0;13;24;3;7;0.59;0.41;462;0.8;9;10;2;0;0;0;3;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;10;0.0170833333333333;0.2222222222222222;370;0.0243243243243243;627.1186440677966;0.2307692307692307;5.084745762711865;-11;0.18;-7;2;-1;0.0281385281385281;0.0769230769230769;0.59;3.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.3333333333333333;0.0021645021645021;13.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-15;Bragantino;10;0;3;659;779;Juventude;5;4;6;14;2;6;0.35;0.65;296;0.76;12;12;4;4;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0464285714285714;0.4166666666666667;225;0.0533333333333333;642.8571428571429;0.1666666666666666;2.857142857142857;-8;-0.3;0;1;0;0.0202702702702702;0.3333333333333333;0.175;0.5;1;1;2;1;0;0;0;1;0.3333333333333333;1.0;0.0067567567567567;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-11;Bragantino;10;0;2;659;220;Atlético Mineiro;6;5;15;10;5;4;0.56;0.44;421;0.8;17;18;5;4;1;1;8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.044;0.3529411764705882;337;0.0504451038575667;601.7857142857142;0.5333333333333333;14.285714285714285;5;0.12;3;1;-1;0.0356294536817102;0.0666666666666666;0.56;8.0;1;0;1;0;0;1;0;1;0.0666666666666666;0.2;0.002375296912114;15.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-01;Bragantino;10;0;3;659;206;Grêmio;2;4;14;9;4;1;0.56;0.44;504;0.82;19;16;2;4;0;0;0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0488888888888888;0.1052631578947368;413;0.0460048426150121;737.4999999999999;0.0;0.0;5;0.12;-6;-2;3;0.0277777777777777;0.1428571428571428;0.28;0.0;1;1;2;1;0;0;1;0;0.1428571428571428;0.5;0.0039682539682539;7.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-28;Bragantino;-1;3;3;659;660;Coquimbo Unido;3;4;11;10;3;4;0.63;0.37;427;0.79;13;18;3;4;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.037;0.2307692307692307;337;0.0385756676557863;534.9206349206349;0.2727272727272727;4.761904761904762;1;0.26;-2;-1;-5;0.0257611241217798;0.0909090909090909;0.63;3.0;0;1;1;0;1;0;1;0;0.0909090909090909;0.3333333333333333;0.0023419203747072;11.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-21;Bragantino;12;3;3;659;-1;Sousa Esporte Clube;1;2;25;0;7;0;0.69;0.31;581;0.85;23;12;1;2;0;0;6;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0434782608695652;494;0.0465587044534413;715.9420289855072;0.24;8.695652173913045;25;0.3799999999999999;6;-1;11;0.0430292598967297;0.12;0.2299999999999999;2.0;1;2;3;1;0;0;0;1;0.12;0.4285714285714285;0.0051635111876075;8.333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-16;Bragantino;-1;0;1;659;661;Sportivo Luqueño;3;2;16;12;6;6;0.62;0.38;397;0.76;5;17;3;2;0;0;10;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0316666666666666;0.6;302;0.0165562913907284;487.0967741935484;0.625;16.129032258064516;4;0.24;4;1;-12;0.0403022670025188;0.1875;0.2066666666666666;3.333333333333333;1;2;3;1;0;0;1;0;0.1875;0.5;0.0075566750629722;5.333333333333333;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Bragantino;10;0;22;659;697;Bahía;3;2;15;8;5;3;0.51;0.49;401;0.79;15;12;3;2;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.06125;0.2;317;0.0473186119873817;621.5686274509803;0.4666666666666667;13.72549019607843;7;0.02;1;1;3;0.0374064837905236;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-09;Bragantino;-1;3;6;659;653;Racing;1;3;17;21;6;4;0.54;0.46;319;0.67;11;13;1;3;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9;0.0219047619047619;0.0909090909090909;214;0.0514018691588785;396.29629629629625;0.2352941176470588;7.4074074074074066;-4;0.08;-5;-2;-2;0.0532915360501567;0.1176470588235294;0.27;2.0;2;0;2;1;0;0;0;1;0.1176470588235294;0.3333333333333333;0.006269592476489;8.5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Bragantino;10;3;3;659;214;Flamengo;2;2;18;19;3;6;0.43;0.57;297;0.72;17;10;2;2;0;0;8;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.03;0.1176470588235294;214;0.0794392523364486;497.6744186046512;0.4444444444444444;18.6046511627907;-1;-0.1399999999999999;4;0;7;0.0606060606060606;0.0555555555555555;0.43;8.0;1;0;1;0;1;0;0;1;0.0555555555555555;0.3333333333333333;0.0033670033670033;18.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-01;Bragantino;12;0;0;659;-1;Sousa Esporte Clube;4;2;20;8;4;3;0.7;0.3;477;0.84;15;11;4;1;0;1;8;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0375;0.2666666666666666;401;0.0374064837905236;572.8571428571429;0.4;11.428571428571429;12;0.3999999999999999;7;2;4;0.0419287211740041;0.05;0.7;8.0;1;0;1;0;1;0;1;0;0.05;0.25;0.0020964360587002;20.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Bragantino;10;0;3;659;644;Fortaleza;1;1;10;22;4;5;0.56;0.44;429;0.75;6;9;1;1;0;0;6;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;12;0.02;0.1666666666666666;322;0.0186335403726708;575.0;0.6;10.714285714285714;-12;0.12;-6;0;-3;0.0233100233100233;0.1;0.56;6.0;1;0;1;0;1;0;1;0;0.1;0.25;0.0023310023310023;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Bragantino;-1;0;0;659;661;Sportivo Luqueño;3;2;11;8;5;2;0.58;0.42;381;0.73;13;12;3;2;0;0;6;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0525;0.2307692307692307;278;0.0467625899280575;479.3103448275862;0.5454545454545454;10.344827586206897;3;0.1599999999999999;5;1;1;0.0288713910761154;0.1818181818181818;0.29;3.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.4;0.0052493438320209;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Bragantino;10;0;3;659;652;Corinthians;4;2;10;15;3;4;0.35;0.65;275;0.6;21;10;4;2;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0433333333333333;0.1904761904761904;165;0.1272727272727272;471.4285714285714;0.3;8.571428571428571;-5;-0.3;-1;2;11;0.0363636363636363;0.1;0.35;3.0;1;0;1;1;0;0;0;1;0.1;0.3333333333333333;0.0036363636363636;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Bragantino;10;0;0;659;777;Vasco da Gama;2;1;17;13;5;3;0.4;0.6;324;0.73;14;15;2;1;0;0;4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.0461538461538461;0.1428571428571428;237;0.0590717299578059;592.5;0.2352941176470588;10.0;4;-0.1999999999999999;-2;1;-1;0.0524691358024691;0.1176470588235294;0.2;2.0;1;1;2;1;0;0;0;1;0.1176470588235294;0.4;0.0061728395061728;8.5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Bragantino;10;0;3;659;197;Fluminense;4;3;16;26;8;11;0.3;0.7;228;0.68;19;8;4;3;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;13;0.0269230769230769;0.2105263157894736;155;0.1225806451612903;516.6666666666667;0.375;20.0;-10;-0.3999999999999999;-7;1;11;0.0701754385964912;0.125;0.15;3.0;0;2;2;0;1;0;1;0;0.125;0.25;0.0087719298245614;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;Bragantino;-1;0;30;659;653;Racing;1;2;8;15;1;8;0.56;0.44;371;0.73;15;22;0;2;1;0;5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0293333333333333;0.0666666666666666;271;0.055350553505535;483.9285714285714;0.625;8.928571428571427;-7;0.12;1;-1;-7;0.0215633423180593;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Bragantino;-1;0;1;659;660;Coquimbo Unido;2;2;8;7;3;4;0.61;0.39;454;0.76;11;14;2;2;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0557142857142857;0.1818181818181818;345;0.0318840579710144;565.5737704918033;0.375;4.918032786885246;1;0.2199999999999999;-1;0;-3;0.0176211453744493;0.125;0.61;3.0;1;0;1;1;0;0;0;1;0.125;0.3333333333333333;0.0022026431718061;8.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-27;Bragantino;27;0;3;659;662;Santos;3;1;23;10;3;6;0.66;0.34;440;0.84;9;16;3;0;0;1;6;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.034;0.3333333333333333;370;0.0243243243243243;560.6060606060606;0.2608695652173913;9.09090909090909;13;0.32;2;2;-7;0.0522727272727272;0.0434782608695652;0.66;6.0;0;1;1;0;0;1;1;0;0.0434782608695652;0.3333333333333333;0.0022727272727272;23.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Bragantino;27;0;0;659;669;Associação Atlética Internacional;1;3;20;7;11;2;0.56;0.44;440;0.81;11;13;1;3;0;0;8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.0628571428571428;0.0909090909090909;356;0.0308988764044943;635.7142857142857;0.4;14.285714285714285;13;0.12;6;-2;-2;0.0454545454545454;0.15;0.1866666666666666;2.6666666666666665;1;2;3;1;0;0;0;1;0.15;0.2727272727272727;0.0068181818181818;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-13;Bragantino;-1;3;3;659;210;Botafogo;1;6;17;9;6;1;0.62;0.38;366;0.76;8;13;1;5;0;1;10;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0422222222222222;0.125;278;0.0287769784172661;448.3870967741936;0.5882352941176471;16.129032258064516;8;0.24;6;-5;-5;0.0464480874316939;0.0588235294117647;0.62;10.0;0;1;1;0;1;0;0;1;0.0588235294117647;0.1666666666666666;0.0027322404371584;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Bragantino;27;3;9;659;668;Guarani;2;3;17;6;3;2;0.75;0.25;545;0.85;10;8;2;3;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0416666666666666;0.2;463;0.0215982721382289;617.3333333333334;0.2352941176470588;5.333333333333333;11;0.5;2;-1;2;0.0311926605504587;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
