Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Luiz Júnior-Villarreal;Kiko Femenía-Villarreal;Juan Marcos Foyth-Villarreal;Logan Costa-Villarreal;Sergi Cardona-Villarreal;Yéremy Pino-Villarreal;Santiago Comesaña Veiga-Villarreal;Dani Parejo-Villarreal;Denis Suárez-Villarreal;Ayoze Pérez-Villarreal;Thierno Barry-Villarreal;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Alfonso Pedraza Sag-Villarreal;Tajon Buchanan-Villarreal;Álex Baena-Villarreal;Pau Navarro-Villarreal;Willy Kambwala-Villarreal;Diego Conde-Villarreal;Pape Gueye-Villarreal;Nicolas Pépé-Villarreal;Gerard Moreno Balagueró-Villarreal;Raúl Albiol-Villarreal;Eric Bertrand Bailly-Villarreal;Juan Bernat-Villarreal;Pau Cabanes-Villarreal;Alassane Diatta-Villarreal;Ramón Terrats Espacio-Villarreal;Ilias Akhomach-Villarreal;Arnaut Danjuma-Villarreal;Pepe Reina-Villarreal;Yerson Mosquera-Villarreal;Aïssa Mandi-Villarreal;Jorge Cuenca Barreno-Villarreal;Bertrand Traoré-Villarreal;Manu Trigueros-Villarreal;Alexander Sørloth-Villarreal;Filip Jörgensen-Villarreal;Alberto Moreno-Villarreal;Gonçalo Guedes-Villarreal;Francis Coquelin-Villarreal;Étienne Capoue-Villarreal;Adrià Altimira-Villarreal;José Luis Morales Nogales-Villarreal;Matteo Gabbia-Villarreal;Ben Brereton Díaz-Villarreal;Carlos Romero Serrano-Villarreal;Jorge Pascual-Villarreal;Víctor Moreno Alcalá-Villarreal;Pau Torres-Villarreal;Samuel Chukwueze-Villarreal;Nicolas Jackson-Villarreal;Giovani Lo Celso-Villarreal;Johan Mojica-Villarreal;Manuel Morlanes Ariño-Villarreal
2024-01-27;Villarreal;1;1;0;37;10;Barcelona;4;3;9;22;6;10;0.28;0.72;270;0.72;13;8;4;3;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10;0.0327272727272727;0.3076923076923077;194;0.0670103092783505;692.8571428571428;0.0;0.0;-13;-0.4399999999999999;-10;1;5;0.0333333333333333;0.5555555555555556;0.056;0.0;1;4;5;1;0;0;1;0;0.5555555555555556;0.8333333333333334;0.0185185185185185;1.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Villarreal;1;1;9;37;40;R.C.D. Mallorca;3;2;18;8;5;2;0.51;0.49;437;0.81;13;11;2;2;1;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.06125;0.2307692307692307;354;0.0367231638418079;694.1176470588235;0.2222222222222222;7.84313725490196;10;0.02;-2;1;2;0.0411899313501144;0.0555555555555555;0.51;4.0;1;0;1;0;1;0;0;1;0.0555555555555555;0.2;0.0022883295194508;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Villarreal;1;1;0;37;50;U. D. Las Palmas;3;4;17;8;3;3;0.44;0.56;414;0.85;11;13;3;4;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.07;0.2727272727272727;352;0.03125;800.0;0.3529411764705882;13.636363636363637;9;-0.12;2;-1;-2;0.0410628019323671;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-08;Villarreal;19;3;1;37;-1;Unionistas de Salamanca;6;3;13;17;4;3;0.57;0.43;508;0.77;16;23;6;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0252941176470588;0.375;391;0.0409207161125319;685.9649122807018;0.5384615384615384;12.280701754385966;-4;0.1399999999999999;2;3;-7;0.0255905511811023;0.0769230769230769;0.57;7.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.25;0.0019685039370078;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02;Villarreal;1;0;1;37;52;Valencia C. F.;5;2;8;11;4;8;0.55;0.45;503;0.85;15;12;5;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0409090909090909;0.3333333333333333;428;0.0350467289719626;778.1818181818181;0.375;5.454545454545454;-3;0.1;-1;3;3;0.0159045725646123;0.125;0.55;3.0;0;1;1;0;0;1;1;0;0.125;0.25;0.0019880715705765;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Villarreal;1;1;1;37;44;Celta de Vigo;2;4;12;15;8;5;0.47;0.53;459;0.82;16;15;2;4;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.0353333333333333;0.125;376;0.0425531914893617;800.0;0.3333333333333333;8.51063829787234;-3;-0.06;-3;-2;1;0.0261437908496732;0.25;0.1566666666666666;1.3333333333333333;2;1;3;1;0;0;0;1;0.25;0.375;0.0065359477124183;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Villarreal;1;1;1;37;12;Real Madrid;3;2;3;22;1;9;0.39;0.61;427;0.84;12;14;3;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14;0.0277272727272727;0.25;359;0.0334261838440111;920.5128205128204;0.0;0.0;-19;-0.2199999999999999;-14;1;-2;0.0070257611241217;0.3333333333333333;0.39;0.0;0;1;1;0;0;1;1;0;0.3333333333333333;1.0;0.0023419203747072;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-14;Villarreal;5;1;17;37;768;Rennes;3;4;13;10;5;5;0.46;0.54;397;0.78;15;12;3;4;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.054;0.2;310;0.0483870967741935;673.9130434782609;0.2307692307692307;6.521739130434782;3;-0.08;-1;-1;3;0.0327455919395466;0.2307692307692307;0.1533333333333333;1.0;1;2;3;1;0;0;1;0;0.2307692307692307;0.6;0.0075566750629722;4.333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Villarreal;1;1;7;37;46;Real Sociedad;2;1;20;16;4;5;0.52;0.48;425;0.81;10;22;2;1;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.03;0.2;344;0.0290697674418604;661.5384615384615;0.25;9.615384615384617;4;0.04;2;1;-12;0.0470588235294117;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Villarreal;1;1;0;37;43;Sevilla;3;3;5;18;4;4;0.43;0.57;405;0.83;16;6;3;3;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.0316666666666666;0.1875;336;0.0476190476190476;781.3953488372093;0.8;9.30232558139535;-13;-0.1399999999999999;-4;0;10;0.0123456790123456;0.2;0.43;4.0;0;1;1;0;1;0;1;0;0.2;0.25;0.0024691358024691;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Villarreal;5;1;3;37;161;Panathinaikos;2;1;11;10;9;3;0.55;0.45;523;0.87;16;13;2;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.045;0.125;455;0.0351648351648351;827.2727272727273;0.2727272727272727;5.454545454545454;1;0.1;0;1;3;0.0210325047801147;0.2727272727272727;0.1833333333333333;1.0;2;1;3;1;0;0;0;1;0.2727272727272727;0.3333333333333333;0.005736137667304;3.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Villarreal;1;1;3;37;41;Osasuna;0;0;10;15;3;7;0.44;0.56;456;0.81;9;14;0;0;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0373333333333333;0.0;369;0.024390243902439;838.6363636363636;0.2;4.545454545454546;-5;-0.12;-2;0;-5;0.0219298245614035;0.3;0.1466666666666666;0.6666666666666666;0;3;3;1;0;0;0;1;0.3;1.0;0.006578947368421;3.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-22;Villarreal;19;1;1;37;-1;Zamora;2;3;32;9;8;3;0.71;0.29;879;0.9;9;9;2;3;0;0;13;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0322222222222222;0.2222222222222222;791;0.011378002528445;1114.0845070422536;0.40625;18.30985915492958;23;0.42;8;-1;0;0.0364050056882821;0.0625;0.355;6.5;0;2;2;1;0;0;1;0;0.0625;0.25;0.0022753128555176;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Villarreal;1;1;2;37;27;Atlético Madrid;2;0;11;25;7;10;0.51;0.49;592;0.87;8;8;2;0;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0196;0.25;515;0.0155339805825242;1009.8039215686274;0.2727272727272727;5.88235294117647;-14;0.02;-3;2;0;0.018581081081081;0.0909090909090909;0.51;3.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.1428571428571428;0.0016891891891891;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Villarreal;5;3;3;37;-1;Maccabi Haifa;3;3;24;14;10;4;0.65;0.35;596;0.9;13;12;3;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0249999999999999;0.2307692307692307;536;0.0242537313432835;824.6153846153846;0.25;9.23076923076923;10;0.3;0;0;1;0.0402684563758389;0.0833333333333333;0.325;3.0;0;2;2;1;0;0;1;0;0.0833333333333333;0.2;0.0033557046979865;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Villarreal;1;1;3;37;38;Athletic;4;4;17;17;6;7;0.58;0.42;524;0.85;11;18;4;4;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0247058823529411;0.3636363636363636;445;0.0247191011235955;767.2413793103449;0.5294117647058824;15.517241379310343;0;0.1599999999999999;6;0;-7;0.032442748091603;0.1176470588235294;0.29;4.5;0;2;2;0;0;1;0;1;0.1176470588235294;0.3333333333333333;0.0038167938931297;8.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-02;Villarreal;19;3;0;37;-1;Chiclana;0;1;19;3;13;1;0.76;0.24;650;0.87;4;11;0;1;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.08;0.0;566;0.0070671378091872;744.7368421052631;0.4210526315789473;10.526315789473683;16;0.52;6;-1;-7;0.0292307692307692;0.2631578947368421;0.152;1.6;3;2;5;1;0;0;1;0;0.2631578947368421;0.3846153846153846;0.0076923076923076;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-30;Villarreal;1;1;3;37;119;Granada;4;0;6;18;5;8;0.55;0.45;499;0.85;15;14;4;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.025;0.2666666666666666;424;0.035377358490566;770.9090909090909;0.1666666666666666;1.818181818181818;-12;0.1;-3;4;1;0.0120240480961923;0.5;0.1833333333333333;0.3333333333333333;3;0;3;1;0;0;1;0;0.5;0.6;0.0060120240480961;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Villarreal;1;30;3;37;45;Alavés;4;3;12;16;3;7;0.69;0.31;567;0.89;15;10;4;3;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.019375;0.2666666666666666;505;0.0297029702970297;731.8840579710145;0.75;13.043478260869566;-4;0.3799999999999999;6;1;5;0.0211640211640211;0.0833333333333333;0.69;9.0;0;1;1;0;1;0;0;1;0.0833333333333333;0.3333333333333333;0.001763668430335;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Villarreal;1;3;5;37;50;U. D. Las Palmas;4;4;9;8;4;5;0.49;0.51;409;0.83;17;7;4;4;0;0;7;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.06375;0.2352941176470588;339;0.0501474926253687;691.8367346938776;0.7777777777777778;14.285714285714286;1;-0.02;5;0;10;0.0220048899755501;0.1111111111111111;0.49;7.0;0;1;1;0;0;1;0;1;0.1111111111111111;0.25;0.0024449877750611;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;Villarreal;5;3;3;37;768;Rennes;4;2;7;17;2;4;0.47;0.53;355;0.81;15;18;4;2;0;0;3;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0311764705882352;0.2666666666666666;288;0.0520833333333333;612.7659574468086;0.4285714285714285;6.382978723404256;-10;-0.06;-3;2;-3;0.0197183098591549;0.1428571428571428;0.47;3.0;1;0;1;1;0;0;0;1;0.1428571428571428;0.5;0.0028169014084507;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Villarreal;1;1;1;37;48;Getafe;5;2;3;22;0;9;0.35;0.65;269;0.69;11;19;4;2;1;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0295454545454545;0.4545454545454545;186;0.0591397849462365;531.4285714285714;1.3333333333333333;11.428571428571429;-19;-0.3;-2;3;-8;0.0111524163568773;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Villarreal;1;1;7;37;24;Girona;3;2;14;17;3;5;0.54;0.46;461;0.88;9;11;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0270588235294117;0.3333333333333333;406;0.022167487684729;751.8518518518518;0.3571428571428571;9.25925925925926;-3;0.08;-1;1;-2;0.0303687635574837;0.0714285714285714;0.54;5.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.3333333333333333;0.0021691973969631;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Villarreal;1;1;3;37;42;Rayo Vallecano;2;2;13;11;6;6;0.6;0.4;474;0.85;18;20;1;2;1;0;8;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2;0.0363636363636363;0.1111111111111111;403;0.0446650124069478;671.6666666666667;0.6153846153846154;13.333333333333334;2;0.1999999999999999;6;0;-2;0.0274261603375527;0.0769230769230769;0.6;8.0;1;0;1;0;1;0;1;0;0.0769230769230769;0.1666666666666666;0.0021097046413502;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Villarreal;5;3;1;37;161;Panathinaikos;4;1;4;13;1;3;0.58;0.42;525;0.86;10;11;4;1;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6;0.0323076923076923;0.4;452;0.0221238938053097;779.3103448275863;1.0;6.896551724137932;-9;0.1599999999999999;-2;3;-1;0.0076190476190476;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Villarreal;1;3;3;37;126;Almería;2;3;10;17;4;7;0.63;0.37;497;0.86;16;6;2;3;0;0;6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0217647058823529;0.125;427;0.0374707259953161;677.7777777777778;0.6;9.523809523809524;-7;0.26;0;-1;10;0.0201207243460764;0.2;0.315;3.0;1;1;2;1;0;0;0;1;0.2;0.5;0.0040241448692152;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;Villarreal;1;0;1;37;130;Cádiz;5;5;7;18;3;4;0.58;0.42;430;0.83;15;21;4;5;1;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;7;0.0233333333333333;0.3333333333333333;357;0.042016806722689;615.5172413793103;0.4285714285714285;5.172413793103448;-11;0.1599999999999999;-4;0;-6;0.0162790697674418;0.1428571428571428;0.58;3.0;1;0;1;0;0;1;1;0;0.1428571428571428;0.3333333333333333;0.0023255813953488;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Villarreal;1;1;0;37;10;Barcelona;3;3;13;21;6;11;0.39;0.61;382;0.85;12;14;3;3;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.029047619047619;0.25;325;0.0369230769230769;833.3333333333333;0.1538461538461538;5.128205128205128;-8;-0.2199999999999999;-4;0;-2;0.0340314136125654;0.2307692307692307;0.13;0.6666666666666666;2;1;3;0;0;1;0;1;0.2307692307692307;0.5;0.0078534031413612;4.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;Villarreal;1;0;4;37;40;R.C.D. Mallorca;4;2;15;8;3;1;0.61;0.39;517;0.89;11;12;4;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.04875;0.3636363636363636;460;0.0239130434782608;754.0983606557377;0.3333333333333333;8.19672131147541;7;0.2199999999999999;-1;2;-1;0.0290135396518375;0.0666666666666666;0.61;5.0;0;1;1;1;0;0;1;0;0.0666666666666666;0.3333333333333333;0.0019342359767891;15.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Villarreal;1;0;3;37;39;Betis;1;3;18;12;5;5;0.64;0.36;560;0.85;13;17;1;3;0;0;9;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.03;0.0769230769230769;476;0.0273109243697479;743.75;0.5;14.0625;6;0.28;5;-2;-4;0.0321428571428571;0.0555555555555555;0.64;9.0;0;1;1;0;0;1;0;1;0.0555555555555555;0.2;0.0017857142857142;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
