Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
24/2/24;Estrella Roja;49;7;1;33;-1;Čukarički;18;7;52;482;88;9;0;0;2;Omri Glazer;Portero;Ognjen Mimović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Peter Olayinka;Mediocampista;Cherif Ndiaye;Delantero;2;1;3;1;0;0;0;1
17/2/24;Estrella Roja;49;17;29;33;-1;Novi Pazar;12;6;47;348;77;18;2;0;3;Omri Glazer;Portero;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Osman Bukari;Mediocampista;Srđan Mijailović;Mediocampista;Guélor Kanga;Mediocampista;Peter Olayinka;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Uroš Sremčević;Delantero;2;1;3;1;0;0;1;0
10/2/24;Estrella Roja;49;3;0;33;808;Voždovac;16;5;52;398;85;23;1;0;9;Zoran Popović;Portero;Lazar Nikolic;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Srđan Mijailović;Mediocampista;Osman Bukari;Mediocampista;Jovan Šljivić;Mediocampista;Peter Olayinka;Mediocampista;Cherif Ndiaye;Delantero;2;0;2;1;0;0;0;1
20/12/23;Estrella Roja;49;3;3;33;-1;Partizan;21;8;65;408;80;19;1;0;8;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Hwang In-beom;Mediocampista;Srđan Mijailović;Mediocampista;Osman Bukari;Mediocampista;Aleksandar Katai;Mediocampista;Peter Olayinka;Mediocampista;Jovan Mijatović;Delantero;0;1;1;0;0;1;1;0
16/12/23;Estrella Roja;49;22;9;33;-1;Spartak Subotica;16;7;57;502;85;11;1;0;7;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Nikola Knežević;Mediocampista;Hwang In-beom;Mediocampista;Aleksandar Katai;Mediocampista;Jovan Mijatović;Delantero;Cherif Ndiaye;Delantero;1;3;4;1;0;0;1;0
13/12/23;Estrella Roja;0;4;3;33;3;Manchester City;11;6;30;296;79;21;3;0;2;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Peter Olayinka;Defensor;Guélor Kanga;Mediocampista;Srđan Mijailović;Mediocampista;Hwang In-beom;Mediocampista;Osman Bukari;Delantero;Cherif Ndiaye;Delantero;0;2;2;0;0;1;0;1
9/12/23;Estrella Roja;49;3;30;33;-1;Mladost Lučani;29;12;61;529;88;14;1;0;9;Omri Glazer;Portero;Stefan Mitrović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Lazar Nikolic;Defensor;Srđan Mijailović;Mediocampista;Hwang In-beom;Mediocampista;Osman Bukari;Mediocampista;Aleksandar Katai;Mediocampista;Vladimir Lučić;Mediocampista;Peter Olayinka;Delantero;1;2;3;1;0;0;0;1
3/12/23;Estrella Roja;49;3;3;33;-1;Napredak;18;7;62;469;80;18;0;0;4;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Uroš Spajić;Defensor;Nasser Djiga;Defensor;Lazar Nikolic;Defensor;Hwang In-beom;Mediocampista;Srđan Mijailović;Mediocampista;Osman Bukari;Mediocampista;Jean-Philippe Krasso;Mediocampista;Peter Olayinka;Mediocampista;Jovan Mijatović;Delantero;1;0;1;1;0;0;1;0
28/11/23;Estrella Roja;0;22;1;33;35;Young Boys;18;3;53;417;78;12;0;0;6;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Srđan Mijailović;Mediocampista;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Osman Bukari;Delantero;Cherif Ndiaye;Delantero;0;0;0;0;0;1;1;0
25/11/23;Estrella Roja;49;7;3;33;-1;F. K. Vojvodina;11;5;47;374;74;15;0;0;4;Omri Glazer;Portero;Kosta Nedeljković;Defensor;Nasser Djiga;Defensor;Aleksandar Dragović;Defensor;Lazar Nikolic;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Cherif Ndiaye;Delantero;2;0;2;1;0;0;1;0
