Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Aaron Ramsdale-Southampton;Taylor Harwood-Bellis-Southampton;Jan Bednarek-Southampton;Jack Stephens-Southampton;Kyle Walker-Peters-Southampton;Flynn Downes-Southampton;Lesley Ugochukwu-Southampton;Ryan Manning-Southampton;Mateus Fernandes-Southampton;Kamaldeen Sulemana-Southampton;Ross C. Stewart-Southampton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Paul Onuachu-Southampton;Cameron Archer-Southampton;Joe Aribo-Southampton;Tyler Dibling-Southampton;Armel Bella-Kotchap-Southampton;Yukinari Sugawara-Southampton;Will Smallbone-Southampton;Albert Grønbæk-Southampton;James Bree-Southampton;Welington-Southampton;Nathan Wood-Southampton;Alex McCarthy-Southampton;Adam Armstrong-Southampton;Joe Lumley-Southampton;Ryan Fraser-Southampton;Adam Lallana-Southampton;Charlie Taylor-Southampton;Maxwel Cornet-Southampton;Ben Brereton Díaz-Southampton;Ronnie Edwards-Southampton;Samuel Amo-Ameyaw-Southampton;Samuel Edozie-Southampton;David Brooks-Southampton;Che Adams-Southampton;Shea Charles-Southampton;Sékou Mara-Southampton;Joe Rothwell-Southampton;Stuart Armstrong-Southampton;Gavin Bazunu-Southampton;Mason Holgate-Southampton;Jayden Meghoma-Southampton;Carlos Jonás Alcaraz-Southampton;Nathan Tella-Southampton;Lyanco-Southampton;Romain Perraud-Southampton;Moussa Djenepo-Southampton;James Ward-Prowse-Southampton;Roméo Lavia-Southampton;Theo Walcott-Southampton;Mohamed Elyounoussi-Southampton;Ainsley Maitland-Niles-Southampton;Duje Ćaleta-Car-Southampton;Ibrahima Diallo-Southampton;Mislav Oršić-Southampton;Mohamed Salisu Abdul Karim-Southampton
2024-02-13;Southampton;16;0;3;68;828;Bristol City;2;2;16;14;4;4;0.68;0.32;705;0.88;13;8;2;2;0;0;5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.022857142857142857;0.15384615384615385;620;0.020967741935483872;911.7647058823529;0.3125;7.352941176470588;2;0.36000000000000004;-1;0;5;0.02269503546099291;0.0625;0.68;5.0;0;1;1;0;0;1;1;0;0.0625;0.25;0.0014184397163120568;16.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Southampton;16;0;6;68;249;Huddersfield Town;2;3;15;17;7;6;0.71;0.29;701;0.88;11;11;2;3;0;0;6;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.017058823529411765;0.18181818181818182;617;0.017828200972447326;869.0140845070423;0.4;8.450704225352114;-2;0.42;0;-1;0;0.021398002853067047;0.3333333333333333;0.142;1.2;0;5;5;1;0;0;0;1;0.3333333333333333;0.7142857142857143;0.007132667617689016;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Southampton;16;0;9;68;256;Rotherham;2;0;10;8;7;2;0.74;0.26;697;0.89;10;8;2;0;0;0;10;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.0325;0.2;620;0.016129032258064516;837.8378378378378;1.0;13.513513513513514;2;0.48;7;2;2;0.014347202295552367;0.2;0.37;5.0;2;0;2;1;0;0;1;0;0.2;0.2857142857142857;0.0028694404591104736;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Southampton;15;0;7;68;821;Watford;2;1;19;13;8;4;0.7;0.3;660;0.9;7;8;2;1;0;0;6;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.023076923076923075;0.2857142857142857;594;0.011784511784511785;848.5714285714287;0.3157894736842105;8.571428571428571;6;0.39999999999999997;0;1;-1;0.02878787878787879;0.05263157894736842;0.7;6.0;0;1;1;0;1;0;1;0;0.05263157894736842;0.125;0.0015151515151515152;19.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Southampton;16;0;20;68;827;Swansea;2;2;21;15;10;5;0.67;0.33;649;0.9;12;10;2;2;0;0;8;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.022000000000000002;0.16666666666666666;584;0.02054794520547945;871.641791044776;0.38095238095238093;11.940298507462686;6;0.34;5;0;2;0.032357473035439135;0.14285714285714285;0.22333333333333336;2.6666666666666665;3;0;3;1;0;0;1;0;0.14285714285714285;0.3;0.004622496147919877;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Southampton;16;0;3;68;829;Sheffield Wednesday;3;3;15;6;7;4;0.71;0.29;672;0.91;9;12;3;3;0;0;14;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.04833333333333333;0.3333333333333333;612;0.014705882352941176;861.9718309859155;0.9333333333333333;19.71830985915493;9;0.42;11;0;-3;0.022321428571428572;0.26666666666666666;0.1775;3.5;1;3;4;1;0;0;0;1;0.26666666666666666;0.5714285714285714;0.005952380952380952;3.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01;Southampton;16;17;9;68;826;Norwich;0;5;21;7;4;2;0.75;0.25;782;0.91;8;8;0;5;0;0;12;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.03571428571428571;0.0;712;0.011235955056179775;949.3333333333334;0.5714285714285714;16.0;14;0.5;11;-5;0;0.026854219948849106;0.047619047619047616;0.75;12.0;0;1;1;0;1;0;1;0;0.047619047619047616;0.25;0.0012787723785166241;21.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-29;Southampton;16;20;9;68;836;Plymouth Argyle;3;2;26;8;7;1;0.78;0.22;752;0.92;8;8;3;2;0;0;9;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0275;0.375;692;0.011560693641618497;887.1794871794872;0.34615384615384615;11.538461538461538;18;0.56;6;1;0;0.034574468085106384;0.07692307692307693;0.39;4.5;0;2;2;1;0;0;0;1;0.07692307692307693;0.2857142857142857;0.0026595744680851063;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-26;Southampton;16;20;3;68;827;Swansea;2;4;11;4;9;1;0.6;0.4;674;0.91;15;13;2;4;0;0;3;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.1;0.13333333333333333;613;0.024469820554649267;1021.6666666666667;0.2727272727272727;5.0;7;0.19999999999999996;2;-2;2;0.016320474777448073;0.45454545454545453;0.12;0.6;1;4;5;1;0;0;0;1;0.45454545454545453;0.5555555555555556;0.00741839762611276;2.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Southampton;16;20;0;68;824;Blackburn Rovers;3;3;22;4;11;4;0.74;0.26;840;0.92;9;11;3;2;0;1;15;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.065;0.3333333333333333;773;0.01164294954721863;1044.5945945945946;0.6818181818181818;20.27027027027027;18;0.48;14;0;-2;0.02619047619047619;0.18181818181818182;0.185;3.75;1;3;4;1;0;0;0;1;0.18181818181818182;0.36363636363636365;0.004761904761904762;5.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-13;Southampton;16;20;1;68;833;Coventry City;3;1;12;11;3;4;0.72;0.28;765;0.89;12;9;3;1;0;0;9;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.025454545454545455;0.25;681;0.01762114537444934;945.8333333333334;0.75;12.5;1;0.43999999999999995;6;2;3;0.01568627450980392;0.08333333333333333;0.72;9.0;0;1;1;0;1;0;1;0;0.08333333333333333;0.3333333333333333;0.00130718954248366;12.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Southampton;16;20;3;68;821;Watford;4;3;6;11;3;4;0.61;0.39;588;0.89;16;10;4;3;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.035454545454545454;0.25;523;0.030592734225621414;857.3770491803278;0.5;4.918032786885246;-5;0.21999999999999997;-4;1;6;0.01020408163265306;0.16666666666666666;0.61;3.0;0;1;1;0;1;0;1;0;0.16666666666666666;0.3333333333333333;0.0017006802721088435;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Southampton;16;20;3;68;837;Cardiff;1;2;18;10;6;3;0.64;0.36;719;0.91;6;9;1;2;0;0;7;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.036;0.16666666666666666;654;0.009174311926605505;1021.875;0.3888888888888889;10.9375;8;0.28;4;-1;-3;0.025034770514603615;0.1111111111111111;0.32;3.5;2;0;2;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0027816411682892906;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Southampton;16;20;17;68;828;Bristol City;3;1;14;8;5;1;0.67;0.33;707;0.91;11;14;3;1;0;0;6;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.04125;0.2727272727272727;643;0.017107309486780714;959.7014925373134;0.42857142857142855;8.955223880597014;6;0.34;3;2;-3;0.019801980198019802;0.07142857142857142;0.67;6.0;0;1;1;1;0;0;0;1;0.07142857142857142;0.2;0.0014144271570014145;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Southampton;16;0;6;68;249;Huddersfield Town;1;4;16;10;4;2;0.78;0.22;875;0.92;11;5;1;4;0;0;7;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.022;0.09090909090909091;805;0.013664596273291925;1032.051282051282;0.4375;8.974358974358974;6;0.56;5;-3;6;0.018285714285714287;0.0625;0.78;7.0;1;0;1;0;1;0;1;0;0.0625;0.25;0.001142857142857143;16.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Southampton;16;1;1;68;823;Albion;3;0;10;14;3;2;0.53;0.47;457;0.85;7;10;3;0;0;0;3;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;10;0.03357142857142857;0.42857142857142855;388;0.01804123711340206;732.0754716981131;0.3;5.660377358490566;-4;0.06000000000000005;-7;3;-3;0.02188183807439825;0.2;0.265;1.5;1;1;2;1;0;0;0;1;0.2;0.6666666666666666;0.00437636761487965;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Southampton;16;0;1;68;825;Millwall;2;2;16;7;8;1;0.73;0.27;674;0.87;10;10;2;2;0;0;12;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.038571428571428576;0.2;586;0.017064846416382253;802.7397260273973;0.75;16.438356164383563;9;0.45999999999999996;7;0;0;0.02373887240356083;0.0625;0.73;12.0;0;1;1;1;0;0;1;0;0.0625;0.125;0.001483679525222552;16.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Southampton;16;0;3;68;243;Birmingham City;0;4;11;10;5;2;0.72;0.28;796;0.92;8;12;0;4;0;0;4;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.028000000000000004;0.0;732;0.01092896174863388;1016.6666666666667;0.36363636363636365;5.555555555555555;1;0.43999999999999995;0;-4;-4;0.013819095477386936;0.2727272727272727;0.24;1.3333333333333333;2;1;3;1;0;0;0;1;0.2727272727272727;0.6;0.0037688442211055275;3.6666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Southampton;16;0;17;68;835;Preston;3;3;13;11;5;5;0.72;0.28;655;0.89;13;16;3;3;0;0;2;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.025454545454545455;0.23076923076923078;583;0.022298456260720412;809.7222222222223;0.15384615384615385;2.7777777777777777;2;0.43999999999999995;-5;0;-3;0.01984732824427481;0.15384615384615385;0.36;1.0;1;1;2;0;1;0;1;0;0.15384615384615385;0.4;0.0030534351145038168;6.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Southampton;16;0;3;68;838;Hull City;3;5;18;13;5;3;0.57;0.43;559;0.88;14;13;3;5;0;0;9;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;7;0.03307692307692307;0.21428571428571427;492;0.028455284552845527;863.1578947368422;0.5;15.789473684210527;5;0.13999999999999996;2;-2;1;0.03220035778175313;0.1111111111111111;0.285;4.5;1;1;2;1;0;0;1;0;0.1111111111111111;0.4;0.0035778175313059034;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Southampton;16;0;5;68;256;Rotherham;2;6;22;4;10;2;0.8;0.2;800;0.92;8;13;2;6;0;0;12;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;4;0.05;0.25;736;0.010869565217391304;920.0;0.5454545454545454;15.0;18;0.6000000000000001;8;-4;-5;0.0275;0.045454545454545456;0.8;12.0;1;0;1;0;1;0;0;1;0.045454545454545456;0.1;0.00125;22.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Southampton;16;0;22;68;830;Stoke City;1;5;9;15;4;2;0.58;0.42;536;0.85;2;17;1;5;0;0;6;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;8;0.028;0.5;456;0.0043859649122807015;786.2068965517242;0.6666666666666666;10.344827586206897;-6;0.15999999999999998;-2;-4;-15;0.016791044776119403;0.1111111111111111;0.58;6.0;1;0;1;1;0;0;1;0;0.1111111111111111;0.25;0.0018656716417910447;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Southampton;16;0;3;68;817;Leeds;4;1;10;15;5;5;0.47;0.53;442;0.84;14;13;4;1;0;0;5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6;0.035333333333333335;0.2857142857142857;371;0.03773584905660377;789.3617021276597;0.5;10.638297872340425;-5;-0.06000000000000005;-1;3;1;0.02262443438914027;0.3;0.15666666666666665;1.6666666666666667;3;0;3;1;0;0;0;1;0.3;0.6;0.006787330316742082;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Southampton;16;0;3;68;822;Middlesbrough;1;3;15;14;5;5;0.49;0.51;543;0.88;7;16;1;3;0;0;7;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.03642857142857143;0.14285714285714285;478;0.014644351464435146;975.5102040816327;0.4666666666666667;14.285714285714286;1;-0.020000000000000018;2;-2;-9;0.027624309392265192;0.06666666666666667;0.49;7.0;1;0;1;0;0;1;1;0;0.06666666666666667;0.2;0.001841620626151013;15.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-19;Southampton;16;0;3;68;66;Ipswich;2;2;13;11;3;3;0.59;0.41;547;0.83;9;13;2;2;0;0;9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.03727272727272727;0.2222222222222222;454;0.019823788546255508;769.4915254237288;0.6923076923076923;15.254237288135593;2;0.18;6;0;-4;0.02376599634369287;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-15;Southampton;16;1;0;68;63;Leicester City;3;4;19;15;8;8;0.55;0.45;515;0.83;11;12;2;4;1;0;9;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.030000000000000002;0.2727272727272727;427;0.02576112412177986;776.3636363636363;0.47368421052631576;16.363636363636363;4;0.10000000000000003;6;-1;-1;0.036893203883495145;0.05263157894736842;0.55;9.0;1;0;1;0;0;1;0;1;0.05263157894736842;0.125;0.001941747572815534;19.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Southampton;16;0;3;68;820;Sunderland AFC;2;2;13;18;2;10;0.69;0.31;567;0.87;10;20;2;2;0;0;8;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.017222222222222222;0.2;493;0.02028397565922921;714.4927536231885;0.6153846153846154;11.594202898550726;-5;0.37999999999999995;3;0;-10;0.02292768959435626;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Southampton;16;0;9;68;839;QPR;4;3;7;11;3;5;0.75;0.25;786;0.92;8;14;4;3;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.022727272727272728;0.5;723;0.011065006915629323;964.0;0.5714285714285714;5.333333333333333;-4;0.5;1;1;-6;0.008905852417302799;0.2857142857142857;0.375;2.0;1;1;2;1;0;0;0;1;0.2857142857142857;0.6666666666666666;0.002544529262086514;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Southampton;16;0;0;68;836;Plymouth Argyle;4;2;19;15;9;2;0.62;0.38;546;0.88;15;11;4;2;0;0;10;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.025333333333333333;0.26666666666666666;480;0.03125;774.1935483870968;0.5263157894736842;16.129032258064516;4;0.24;5;2;4;0.0347985347985348;0.10526315789473684;0.31;5.0;0;2;2;1;0;0;1;0;0.10526315789473684;0.2222222222222222;0.003663003663003663;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
