Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-10-05;Lecce;4;3;2;82;72;Udinese;9;3;43;349;77;16;2;0;0;Wladimiro Falcone;Portero;Frédéric Guilbert;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Balthazar Pierret;Mediocampista;Ylber Ramadani;Mediocampista;Patrick Dorgu;Mediocampista;Lassana Coulibaly;Mediocampista;Ante Rebić;Mediocampista;Nikola Krstović;Delantero;0;0;0;0;0;1;1;0
2024-09-27;Lecce;4;0;3;82;25;Milan;16;7;43;372;88;8;1;0;7;Wladimiro Falcone;Portero;Patrick Dorgu;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Balthazar Pierret;Mediocampista;Lassana Coulibaly;Mediocampista;José Antonio Morente Oliva;Delantero;Nikola Krstović;Delantero;Ante Rebić;Delantero;0;0;0;0;0;1;1;0
2024-09-24;Lecce;35;3;0;82;593;Sassuolo;14;7;65;572;87;10;0;0;8;Christian Früchtl;Portero;Andy Pelmard;Defensor;Frédéric Guilbert;Defensor;Gaby Jean;Defensor;Patrick Dorgu;Defensor;Hamza Rafia;Mediocampista;Balthazar Pierret;Mediocampista;Rémi Oudin;Mediocampista;Filip Marchwiński;Mediocampista;Lameck Banda;Mediocampista;Santiago Pierotti;Delantero;0;0;0;0;0;1;0;1
2024-09-21;Lecce;4;3;3;82;76;Parma;14;3;38;323;80;12;4;1;2;Wladimiro Falcone;Portero;Frédéric Guilbert;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Lassana Coulibaly;Mediocampista;Patrick Dorgu;Mediocampista;Ante Rebić;Mediocampista;José Antonio Morente Oliva;Mediocampista;Nikola Krstović;Delantero;1;1;2;0;1;0;0;1
2024-09-15;Lecce;4;3;2;82;73;Torino;20;6;46;397;80;13;3;0;7;Wladimiro Falcone;Portero;Frédéric Guilbert;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Balthazar Pierret;Mediocampista;José Antonio Morente Oliva;Mediocampista;Medon Berisha;Mediocampista;Ante Rebić;Mediocampista;Nikola Krstović;Delantero;0;0;0;0;1;0;1;0
2024-08-31;Lecce;4;3;2;82;79;Cagliari;17;4;34;253;71;10;1;1;7;Wladimiro Falcone;Portero;Frédéric Guilbert;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Balthazar Pierret;Mediocampista;Patrick Dorgu;Mediocampista;Rémi Oudin;Mediocampista;Lameck Banda;Mediocampista;Nikola Krstović;Delantero;1;0;1;1;0;0;0;1
2024-08-24;Lecce;4;3;2;82;7;Inter;10;4;38;366;86;12;2;0;6;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Balthazar Pierret;Mediocampista;Patrick Dorgu;Mediocampista;Hamza Rafia;Mediocampista;Lameck Banda;Mediocampista;Nikola Krstović;Delantero;0;0;0;0;0;1;1;0
2024-08-19;Lecce;4;3;29;82;17;Atalanta;21;4;47;411;81;10;0;0;5;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Balthazar Pierret;Mediocampista;José Antonio Morente Oliva;Mediocampista;Hamza Rafia;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;0;0;0;0;0;1;0;1
2024-08-12;Lecce;35;3;3;82;603;Mantova 1911;23;9;36;336;86;20;0;0;8;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Kialonda Gaspar;Defensor;Federico Baschirotto;Defensor;Antonino Gallo;Defensor;Ylber Ramadani;Mediocampista;Balthazar Pierret;Mediocampista;José Antonio Morente Oliva;Mediocampista;Hamza Rafia;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;1;1;2;1;0;0;0;1
2024-07-24;Lecce;6;1;3;82;86;Galatasaray;17;6;47;425;84;22;3;0;4;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Patrick Dorgu;Defensor;Antonino Gallo;Defensor;Rémi Oudin;Mediocampista;Balthazar Pierret;Mediocampista;Youssef Maleh;Mediocampista;José Antonio Morente Oliva;Mediocampista;Nikola Krstović;Delantero;Hamza Rafia;Delantero;0;1;1;0;0;1;1;0
2024-05-26;Lecce;4;8;0;82;69;Napoli;10;0;32;329;73;17;0;0;1;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Pontus Almqvist;Mediocampista;Alexis Blin;Mediocampista;Ylber Ramadani;Mediocampista;Patrick Dorgu;Mediocampista;Medon Berisha;Mediocampista;Nikola Krstović;Delantero;0;0;0;0;1;0;1;0
2024-05-18;Lecce;4;1;29;82;17;Atalanta;11;3;44;434;82;7;0;0;2;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Joan González;Mediocampista;Ylber Ramadani;Mediocampista;Medon Berisha;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;Roberto Piccoli;Delantero;0;0;0;0;0;1;0;1
2024-05-13;Lecce;4;8;17;82;72;Udinese;9;2;65;530;82;12;2;0;8;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Pontus Almqvist;Mediocampista;Alexis Blin;Mediocampista;Ylber Ramadani;Mediocampista;Patrick Dorgu;Mediocampista;Hamza Rafia;Mediocampista;Nikola Krstović;Delantero;0;0;0;0;0;1;0;1
2024-05-05;Lecce;4;1;28;82;79;Cagliari;16;3;67;432;83;15;4;0;10;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Rémi Oudin;Mediocampista;Alexis Blin;Mediocampista;Ylber Ramadani;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;Roberto Piccoli;Delantero;0;1;1;0;1;0;1;0
2024-04-27;Lecce;4;1;3;82;80;Monza;12;4;46;387;81;13;2;0;0;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Rémi Oudin;Mediocampista;Alexis Blin;Mediocampista;Hamza Rafia;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;Roberto Piccoli;Delantero;0;1;1;0;1;0;0;1
2024-04-21;Lecce;4;1;3;82;593;Sassuolo;14;8;44;340;68;13;0;0;4;Wladimiro Falcone;Portero;Valentin Gendrey;Defensor;Federico Baschirotto;Defensor;Marin Pongračić;Defensor;Antonino Gallo;Defensor;Rémi Oudin;Mediocampista;Alexis Blin;Mediocampista;Hamza Rafia;Mediocampista;Patrick Dorgu;Mediocampista;Nikola Krstović;Delantero;Roberto Piccoli;Delantero;2;1;3;1;0;0;1;0
