Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;John-Botafogo;Vitinho-Botafogo;Jair Paula da Cunha Filho-Botafogo;David Ricardo-Botafogo;Alex Telles-Botafogo;Jeffinho-Botafogo;Gregore de Magalhães da Silva-Botafogo;Marlon Freitas-Botafogo;Cuiabano-Botafogo;Rwan Cruz-Botafogo;Igor Jesus Maciel da Cruz-Botafogo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Patrick de Paula-Botafogo;Newton-Botafogo;Artur Victor Guimarães-Botafogo;Gonzalo Mastriani-Botafogo;Léo Linck-Botafogo;Mateo Ponte-Botafogo;Danilo Barbosa da Silva-Botafogo;Alexander Barboza-Botafogo;Allan Marques Loureiro-Botafogo;Matheus Martins-Botafogo;Jefferson Savarino-Botafogo;Santiago Rodríguez Molina-Botafogo;Lucas Halter-Botafogo;Adryelson-Botafogo;Luiz Henrique André Rosa da Silva-Botafogo;Carlos Eduardo-Botafogo;Roberto Junior Fernández-Botafogo;Thiago Almada-Botafogo;Bartolomeu Jacinto Quissanga-Botafogo;Tchê Tchê-Botafogo;Júnior Santos-Botafogo;Tiquinho Soares-Botafogo;Fernando Marçal-Botafogo;Óscar Romero Villamayor-Botafogo;Carlos Alberto Gomes da Silva Filho-Botafogo;Kauê-Botafogo;Damián Suárez-Botafogo;Hugo Gonçalves Ferreira Neto-Botafogo;Yarlen-Botafogo;Diego Manuel Hernández-Botafogo;Matheus Nascimento-Botafogo;João Victor-Botafogo;Lucas Perri-Botafogo;Philipe Sampaio-Botafogo;Víctor Cuesta-Botafogo;Luis Henrique Tomaz de Lima-Botafogo;Janderson-Botafogo;Gabriel Appelt Pires-Botafogo;Leonel Di Plácido-Botafogo;Diego Costa-Botafogo;JP Galvão-Botafogo;Matías Segovia-Botafogo;Lucas Fernandes da Silva-Botafogo;Gustavo Sauer-Botafogo;Breno Rodrigues da Silva-Botafogo;Rafael da Silva-Botafogo;Luis Segovia-Botafogo
2023-11-26;Botafogo;10;17;22;210;662;Santos;2;3;18;8;5;5;0.46;0.54;364;0.81;14;15;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0675;0.14285714285714285;295;0.04745762711864407;641.3043478260869;0.2222222222222222;8.695652173913043;10;-0.08000000000000002;-1;-1;-1;0.04945054945054945;0.05555555555555555;0.46;4.0;1;0;1;0;1;0;0;1;0.05555555555555555;0.2;0.0027472527472527475;18.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-23;Botafogo;10;3;3;210;644;Fortaleza;4;2;9;15;1;4;0.7;0.3;551;0.85;19;17;4;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.02;0.21052631578947367;468;0.0405982905982906;668.5714285714287;0.5555555555555556;7.142857142857143;-6;0.39999999999999997;1;2;2;0.016333938294010888;0.2222222222222222;0.35;2.5;1;1;2;0;1;0;1;0;0.2222222222222222;2.0;0.003629764065335753;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Botafogo;10;3;3;210;659;Bragantino;1;2;11;25;4;7;0.34;0.66;256;0.57;16;12;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0264;0.0625;146;0.1095890410958904;429.4117647058823;0.2727272727272727;8.823529411764705;-14;-0.32;-4;-1;4;0.04296875;0.18181818181818182;0.17;1.5;2;0;2;0;1;0;1;0;0.18181818181818182;0.5;0.0078125;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Botafogo;10;3;3;210;206;Grêmio;0;2;12;13;5;6;0.52;0.48;395;0.77;8;17;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.03692307692307692;0.0;304;0.02631578947368421;584.6153846153846;0.16666666666666666;3.846153846153846;-1;0.040000000000000036;-4;-2;-9;0.030379746835443037;0.25;0.17333333333333334;0.6666666666666666;2;1;3;0;0;1;0;1;0.25;0.6;0.007594936708860759;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-06;Botafogo;10;3;7;210;777;Vasco da Gama;4;2;12;9;2;3;0.59;0.41;457;0.8;13;23;4;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.04555555555555555;0.3076923076923077;366;0.03551912568306011;620.3389830508474;0.3333333333333333;6.779661016949153;3;0.18;0;2;-10;0.0262582056892779;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Botafogo;10;3;29;210;217;Palmeiras;7;5;18;15;8;6;0.39;0.61;301;0.8;12;13;6;5;1;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.04066666666666666;0.5833333333333334;241;0.04979253112033195;617.9487179487179;0.1111111111111111;5.128205128205128;3;-0.21999999999999997;-4;2;-1;0.059800664451827246;0.16666666666666666;0.13;0.6666666666666666;3;0;3;0;0;1;0;1;0.16666666666666666;0.375;0.009966777408637873;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Botafogo;10;3;0;210;656;Cuiabá;1;5;32;6;9;1;0.68;0.32;577;0.88;12;17;1;5;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.05333333333333334;0.08333333333333333;508;0.023622047244094488;747.0588235294117;0.21875;10.294117647058822;26;0.36000000000000004;5;-4;-5;0.05545927209705372;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Botafogo;10;3;17;210;649;Paranaense;2;1;10;10;5;2;0.61;0.39;563;0.86;11;12;2;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.039;0.18181818181818182;484;0.022727272727272728;793.4426229508197;0.6;9.836065573770492;0;0.21999999999999997;3;1;-1;0.017761989342806393;0.1;0.61;6.0;1;0;1;0;1;0;0;1;0.1;0.2;0.0017761989342806395;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-18;Botafogo;10;3;4;210;682;América-MG;1;1;6;24;2;7;0.53;0.47;460;0.81;15;6;1;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12;0.01958333333333333;0.06666666666666667;373;0.040214477211796246;703.7735849056603;0.16666666666666666;1.8867924528301885;-18;0.06000000000000005;-11;0;9;0.013043478260869565;0.3333333333333333;0.265;0.5;1;1;2;1;0;0;1;0;0.3333333333333333;1.0;0.004347826086956522;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Botafogo;10;3;14;210;197;Fluminense;2;2;12;19;5;5;0.33;0.67;304;0.77;14;15;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.035263157894736843;0.14285714285714285;234;0.05982905982905983;709.090909090909;0.16666666666666666;6.0606060606060606;-7;-0.34;-1;0;-1;0.039473684210526314;0.16666666666666666;0.165;1.0;2;0;2;1;0;0;1;0;0.16666666666666666;0.4;0.006578947368421052;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;Botafogo;10;3;0;210;683;Goiás;4;4;18;8;6;3;0.61;0.39;501;0.84;18;16;4;4;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.04875;0.2222222222222222;421;0.04275534441805225;690.1639344262295;0.4444444444444444;13.114754098360656;10;0.21999999999999997;5;0;2;0.03592814371257485;0.05555555555555555;0.61;8.0;0;1;1;0;1;0;0;1;0.05555555555555555;0.16666666666666666;0.001996007984031936;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;Botafogo;10;3;3;210;652;Corinthians;5;4;9;19;2;5;0.33;0.67;342;0.78;8;18;4;4;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.035263157894736843;0.625;267;0.0299625468164794;809.090909090909;0.1111111111111111;3.0303030303030303;-10;-0.34;-5;1;-10;0.02631578947368421;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Botafogo;10;3;3;210;220;Atlético Mineiro;1;2;7;13;0;6;0.59;0.41;543;0.88;12;15;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.031538461538461536;0.08333333333333333;478;0.02510460251046025;810.1694915254237;0.42857142857142855;5.084745762711865;-6;0.18;-2;-1;-3;0.01289134438305709;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Botafogo;10;3;3;210;214;Flamengo;4;3;17;12;7;4;0.47;0.53;405;0.82;14;8;3;3;1;0;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.04416666666666667;0.2857142857142857;332;0.04216867469879518;706.3829787234043;0.7058823529411765;25.531914893617024;5;-0.06000000000000005;6;1;6;0.04197530864197531;0.058823529411764705;0.47;12.0;1;0;1;0;0;1;0;1;0.058823529411764705;0.14285714285714285;0.0024691358024691358;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-30;Botafogo;-1;3;3;210;634;Defensa y Justicia;1;0;13;23;6;10;0.61;0.39;467;0.78;7;12;1;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.016956521739130436;0.14285714285714285;364;0.019230769230769232;596.7213114754098;0.38461538461538464;8.19672131147541;-10;0.21999999999999997;-1;1;-5;0.027837259100642397;0.07692307692307693;0.61;5.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.16666666666666666;0.0021413276231263384;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-08-27;Botafogo;10;3;7;210;697;Bahía;2;3;10;19;5;6;0.43;0.57;380;0.75;14;10;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.03;0.14285714285714285;285;0.04912280701754386;662.7906976744187;0.4;9.30232558139535;-9;-0.13999999999999996;-3;-1;4;0.02631578947368421;0.3;0.14333333333333334;1.3333333333333333;1;2;3;1;0;0;0;1;0.3;0.6;0.007894736842105263;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-23;Botafogo;-1;3;0;210;634;Defensa y Justicia;4;1;16;17;8;10;0.61;0.39;518;0.83;10;8;4;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.022941176470588236;0.4;430;0.023255813953488372;704.9180327868853;0.3125;8.19672131147541;-1;0.21999999999999997;2;3;2;0.03088803088803089;0.0625;0.61;5.0;0;1;1;0;1;0;0;1;0.0625;0.125;0.0019305019305019305;16.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-08-19;Botafogo;10;3;3;210;201;São Paulo;2;4;12;13;1;4;0.36;0.64;319;0.74;9;12;2;4;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.04923076923076923;0.2222222222222222;236;0.038135593220338986;655.5555555555555;0.16666666666666666;5.555555555555555;-1;-0.28;-3;-2;-3;0.03761755485893417;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Botafogo;10;3;3;210;641;Internacional;3;3;18;10;10;4;0.51;0.49;481;0.82;15;10;3;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.049;0.2;394;0.03807106598984772;772.5490196078431;0.3888888888888889;13.72549019607843;8;0.020000000000000018;4;0;5;0.037422037422037424;0.16666666666666666;0.17;2.3333333333333335;0;3;3;1;0;0;0;1;0.16666666666666666;0.3;0.006237006237006237;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-08-09;Botafogo;-1;3;0;210;-1;Guaraní;4;2;11;13;1;3;0.57;0.43;412;0.77;12;21;4;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.03307692307692307;0.3333333333333333;317;0.03785488958990536;556.140350877193;0.18181818181818182;3.5087719298245617;-2;0.13999999999999996;-7;2;-9;0.02669902912621359;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-08-06;Botafogo;10;3;0;210;636;Cruzeiro;2;1;2;13;1;4;0.32;0.68;279;0.69;7;17;2;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.05230769230769231;0.2857142857142857;193;0.03626943005181347;603.125;0.5;3.125;-11;-0.36000000000000004;-7;1;-10;0.007168458781362007;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Botafogo;-1;3;0;210;-1;Guaraní;1;3;19;9;6;2;0.74;0.26;618;0.86;5;12;1;3;0;0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.02888888888888889;0.2;531;0.009416195856873822;717.5675675675676;0.6842105263157895;17.56756756756757;10;0.48;9;-2;-7;0.030744336569579287;0.10526315789473684;0.37;6.5;0;2;2;1;0;0;0;1;0.10526315789473684;0.3333333333333333;0.003236245954692557;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-07-30;Botafogo;10;3;7;210;684;Coritiba;1;3;14;9;7;5;0.57;0.43;504;0.87;14;12;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.04777777777777778;0.07142857142857142;438;0.0319634703196347;768.421052631579;0.5;12.280701754385966;5;0.13999999999999996;4;-2;2;0.027777777777777776;0.2857142857142857;0.1425;1.75;3;1;4;1;0;0;0;1;0.2857142857142857;0.5714285714285714;0.007936507936507936;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-07-23;Botafogo;10;3;0;210;662;Santos;3;3;18;7;7;2;0.64;0.36;502;0.81;20;23;3;3;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.05142857142857143;0.15;407;0.04914004914004914;635.9375;0.4444444444444444;12.5;11;0.28;6;0;-3;0.035856573705179286;0.1111111111111111;0.32;4.0;0;2;2;0;1;0;1;0;0.1111111111111111;0.2857142857142857;0.00398406374501992;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Botafogo;-1;3;6;210;-1;Patronato;4;2;10;16;2;6;0.46;0.54;399;0.78;14;12;4;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03375;0.2857142857142857;311;0.04501607717041801;676.0869565217391;0.4;8.695652173913043;-6;-0.08000000000000002;-1;2;2;0.02506265664160401;0.1;0.46;4.0;1;0;1;0;1;0;0;1;0.1;0.5;0.002506265664160401;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-07-15;Botafogo;10;3;13;210;659;Bragantino;1;1;10;17;3;8;0.37;0.63;301;0.66;16;11;1;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11;0.03705882352941176;0.0625;199;0.08040201005025126;537.8378378378378;0.4;10.81081081081081;-7;-0.26;-7;0;5;0.03322259136212625;0.2;0.185;2.0;0;2;2;1;0;0;0;1;0.2;0.6666666666666666;0.006644518272425249;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-12;Botafogo;-1;3;0;210;-1;Patronato;1;3;8;12;5;3;0.38;0.62;211;0.5;12;14;1;3;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.051666666666666666;0.08333333333333333;106;0.11320754716981132;278.9473684210526;0.125;2.6315789473684212;-4;-0.24;0;-2;-2;0.037914691943127965;0.25;0.19;0.5;0;2;2;1;0;0;1;0;0.25;0.4;0.009478672985781991;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-07-09;Botafogo;10;3;17;210;206;Grêmio;5;2;15;22;6;4;0.48;0.52;470;0.83;13;8;5;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.023636363636363636;0.38461538461538464;390;0.03333333333333333;812.5;0.13333333333333333;4.166666666666667;-7;-0.040000000000000036;-8;3;5;0.031914893617021274;0.13333333333333333;0.24;1.0;0;2;2;1;0;0;1;0;0.13333333333333333;0.3333333333333333;0.00425531914893617;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
