Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;David de Gea-Fiorentina;Marin Pongračić-Fiorentina;Pietro Comuzzo-Fiorentina;Luca Ranieri-Fiorentina;Michael Folorunsho-Fiorentina;Rolando Mandragora-Fiorentina;Danilo Cataldi-Fiorentina;Nicolò Fagioli-Fiorentina;Fabiano Parisi-Fiorentina;Moise Kean-Fiorentina;Albert Guðmundsson-Fiorentina;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pablo Marí Villar-Fiorentina;Domilson Cordeiro dos Santos-Fiorentina;Matías Agustín Moreno-Fiorentina;Yacine Adli-Fiorentina;Lucas Beltrán-Fiorentina;Nicolò Zaniolo-Fiorentina;Robin Gosens-Fiorentina;Cher Ndour-Fiorentina;Pietro Terracciano-Fiorentina;Amir Richardson-Fiorentina;Andrea Colpani-Fiorentina;Edoardo Bove-Fiorentina;Riccardo Sottil-Fiorentina;Michael Kayode-Fiorentina;Lucas Martínez Quarta-Fiorentina;Jonathan Ikoné-Fiorentina;Christian Kouamé-Fiorentina;Tommaso Martinelli-Fiorentina;Cristiano Biraghi-Fiorentina;Sofyan Amrabat-Fiorentina;Antonín Barák-Fiorentina;Alessandro Bianco-Fiorentina;Maxime Lopez-Fiorentina;Alfred Duncan-Fiorentina;Nicolás González-Fiorentina;Gaetano Castrovilli-Fiorentina;Andrea Belotti-Fiorentina;Nikola Milenković-Fiorentina;Arthur Melo-Fiorentina;Giacomo Bonaventura-Fiorentina;M'Bala Nzola-Fiorentina;Oliver Christensen-Fiorentina;Marco Faraoni-Fiorentina;Josip Brekalo-Fiorentina;Yerry Mina-Fiorentina;Niccolò Pierozzi-Fiorentina;Luka Jović-Fiorentina;Michele Cerofolini-Fiorentina;Aleksa Terzić-Fiorentina;Arthur Cabral-Fiorentina;Lorenzo Venuti-Fiorentina;Igor Julio-Fiorentina;Riccardo Saponara-Fiorentina
2024-05-08;Fiorentina;21;0;3;70;26;Club Brujas;3;6;21;4;2;2;0.46;0.54;358;0.75;11;12;3;5;0;1;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.135;0.2727272727272727;268;0.0410447761194029;582.6086956521739;0.3333333333333333;15.217391304347826;17;-0.08;4;-3;-1;0.0586592178770949;0.0476190476190476;0.46;7.0;0;1;1;0;1;0;1;0;0.0476190476190476;0.5;0.0027932960893854;21.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Fiorentina;4;3;3;70;77;Hellas Verona;1;2;13;9;4;4;0.62;0.38;463;0.73;11;12;1;2;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0422222222222222;0.0909090909090909;338;0.0325443786982248;545.1612903225806;0.1538461538461538;3.2258064516129035;4;0.24;1;-1;-1;0.0280777537796976;0.0769230769230769;0.62;2.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.25;0.0021598272138228;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-02;Fiorentina;21;3;8;70;26;Club Brujas;2;2;31;5;10;3;0.56;0.44;450;0.84;10;15;2;1;0;1;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.088;0.2;378;0.0264550264550264;674.9999999999999;0.2580645161290322;14.285714285714285;26;0.12;7;0;-5;0.0688888888888888;0.0967741935483871;0.1866666666666666;2.6666666666666665;2;1;3;1;0;0;0;1;0.0967741935483871;0.3;0.0066666666666666;10.333333333333334;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Fiorentina;4;3;8;70;593;Sassuolo;2;2;22;7;10;2;0.68;0.32;611;0.89;9;9;2;2;0;0;10;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0457142857142857;0.2222222222222222;544;0.0165441176470588;799.9999999999999;0.4545454545454545;14.705882352941176;15;0.36;8;0;0;0.0360065466448445;0.2272727272727272;0.136;2.0;1;4;5;1;0;0;0;1;0.2272727272727272;0.5;0.0081833060556464;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Fiorentina;35;3;29;70;17;Atalanta;3;2;9;17;4;6;0.42;0.58;361;0.71;10;16;2;2;1;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0341176470588235;0.3;256;0.0390625;609.5238095238095;0.3333333333333333;7.142857142857143;-8;-0.1599999999999999;1;1;-6;0.0249307479224376;0.1111111111111111;0.42;3.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.25;0.002770083102493;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Fiorentina;4;3;17;70;607;Salernitana;4;2;12;5;7;1;0.73;0.27;608;0.84;11;13;4;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.054;0.3636363636363636;511;0.0215264187866927;700.0;0.4166666666666667;6.849315068493151;7;0.4599999999999999;3;2;-2;0.0197368421052631;0.1666666666666666;0.365;2.5;0;2;2;1;0;0;1;0;0.1666666666666666;0.2857142857142857;0.0032894736842105;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-18;Fiorentina;21;3;4;70;98;Viktoria Plzeň;2;3;42;2;10;0;0.73;0.27;900;0.88;8;18;2;2;0;1;19;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.135;0.25;792;0.0101010101010101;1084.9315068493152;0.4523809523809524;26.02739726027397;40;0.4599999999999999;17;-1;-10;0.0466666666666666;0.0476190476190476;0.365;9.5;0;2;2;1;0;0;0;1;0.0476190476190476;0.2;0.0022222222222222;21.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-15;Fiorentina;4;3;2;70;83;Genoa;1;2;20;7;3;3;0.59;0.41;435;0.85;8;19;1;2;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0585714285714285;0.125;370;0.0216216216216216;627.1186440677966;0.3;10.16949152542373;13;0.18;4;-1;-11;0.0459770114942528;0.05;0.59;6.0;0;1;1;0;1;0;0;1;0.05;0.3333333333333333;0.0022988505747126;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-11;Fiorentina;21;3;4;70;98;Viktoria Plzeň;1;3;10;3;2;1;0.73;0.27;619;0.87;8;12;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.09;0.125;539;0.0148423005565862;738.3561643835617;0.5;6.849315068493151;7;0.4599999999999999;3;-2;-4;0.0161550888529886;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Fiorentina;4;3;2;70;14;Juventus;1;2;13;7;2;2;0.75;0.25;647;0.91;8;16;1;2;0;0;6;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0357142857142857;0.125;589;0.0135823429541595;785.3333333333334;0.4615384615384615;8.0;6;0.5;1;-1;-8;0.0200927357032457;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Fiorentina;35;3;29;70;17;Atalanta;2;3;20;10;4;3;0.49;0.51;375;0.76;11;21;2;3;0;0;9;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.051;0.1818181818181818;285;0.0385964912280701;581.6326530612245;0.45;18.367346938775512;10;-0.02;6;-1;-10;0.0533333333333333;0.05;0.49;9.0;1;0;1;1;0;0;0;1;0.05;0.25;0.0026666666666666;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Fiorentina;4;3;3;70;25;Milan;2;3;17;14;7;10;0.44;0.56;360;0.78;8;12;2;3;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.04;0.25;281;0.0284697508896797;638.6363636363636;0.4117647058823529;15.909090909090908;3;-0.12;2;-1;-4;0.0472222222222222;0.0588235294117647;0.44;7.0;0;1;1;0;0;1;0;1;0.0588235294117647;0.1428571428571428;0.0027777777777777;17.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-14;Fiorentina;21;0;4;70;-1;Maccabi Haifa;1;2;17;3;4;2;0.58;0.42;505;0.85;9;16;1;2;0;0;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.1399999999999999;0.1111111111111111;429;0.0209790209790209;739.6551724137931;0.4117647058823529;12.06896551724138;14;0.1599999999999999;7;-1;-7;0.0336633663366336;0.0588235294117647;0.58;7.0;0;1;1;0;1;0;0;1;0.0588235294117647;0.25;0.0019801980198019;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Fiorentina;4;3;17;70;74;Roma;2;5;15;10;5;5;0.32;0.68;275;0.8;10;15;2;5;0;0;8;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.068;0.2;220;0.0454545454545454;687.5;0.5333333333333333;25.0;5;-0.36;6;-3;-5;0.0545454545454545;0.1333333333333333;0.16;4.0;1;1;2;0;1;0;0;1;0.1333333333333333;0.4;0.0072727272727272;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07;Fiorentina;21;3;6;70;-1;Maccabi Haifa;2;2;23;7;8;4;0.7;0.3;579;0.88;15;13;2;1;0;1;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0428571428571428;0.1333333333333333;510;0.0294117647058823;728.5714285714287;0.1304347826086956;4.285714285714286;16;0.3999999999999999;1;0;2;0.0397236614853195;0.1739130434782608;0.175;0.75;1;3;4;1;0;0;1;0;0.1739130434782608;0.5;0.006908462867012;5.75;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Fiorentina;4;3;29;70;73;Torino;4;1;14;8;3;2;0.66;0.34;470;0.84;13;13;4;0;0;1;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0425;0.3076923076923077;395;0.0329113924050632;598.4848484848485;0.3571428571428571;7.575757575757575;6;0.32;1;3;0;0.0297872340425531;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-26;Fiorentina;4;3;0;70;71;Lazio;0;2;22;5;7;1;0.54;0.46;542;0.85;15;12;0;2;0;0;13;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.092;0.0;461;0.0325379609544468;853.7037037037037;0.5909090909090909;24.074074074074076;17;0.08;11;-2;3;0.040590405904059;0.0909090909090909;0.27;6.5;0;2;2;1;0;0;0;1;0.0909090909090909;0.2857142857142857;0.003690036900369;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Fiorentina;4;3;17;70;75;Empoli;2;3;9;5;4;4;0.61;0.39;499;0.84;14;15;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.078;0.1428571428571428;419;0.0334128878281622;686.8852459016393;0.3333333333333333;4.918032786885246;4;0.2199999999999999;3;-1;-1;0.0180360721442885;0.1111111111111111;0.61;3.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.25;0.002004008016032;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-14;Fiorentina;4;3;7;70;29;Bolonia;3;2;12;18;3;7;0.42;0.58;386;0.78;8;11;3;2;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0322222222222222;0.375;301;0.0265780730897009;716.6666666666667;0.25;7.142857142857143;-6;-0.1599999999999999;1;1;-3;0.0310880829015544;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Fiorentina;4;3;1;70;611;Frosinone;3;1;18;11;7;3;0.55;0.45;412;0.77;16;8;3;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0409090909090909;0.1875;317;0.0504731861198738;576.3636363636363;0.1111111111111111;3.636363636363636;7;0.1;-3;2;8;0.0436893203883495;0.2777777777777778;0.11;0.4;3;2;5;1;0;0;0;1;0.2777777777777778;0.7142857142857143;0.012135922330097;3.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-02;Fiorentina;4;3;3;70;82;Lecce;3;3;10;16;3;8;0.56;0.44;410;0.77;15;13;3;3;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0275;0.2;316;0.0474683544303797;564.2857142857142;0.3;5.357142857142857;-6;0.12;2;0;2;0.024390243902439;0.2;0.28;1.5;0;2;2;0;0;1;1;0;0.2;0.6666666666666666;0.0048780487804878;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Fiorentina;4;3;2;70;7;Inter;2;3;14;8;4;4;0.58;0.42;518;0.81;6;12;2;3;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0525;0.3333333333333333;420;0.0142857142857142;724.1379310344828;0.5;12.06896551724138;6;0.1599999999999999;1;-1;-6;0.027027027027027;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-18;Fiorentina;-1;3;6;70;69;Napoli;1;0;16;8;1;4;0.61;0.39;524;0.87;8;12;1;0;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.04875;0.125;456;0.0175438596491228;747.5409836065573;0.375;9.836065573770492;8;0.2199999999999999;2;1;-4;0.0305343511450381;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Fiorentina;4;3;23;70;72;Udinese;1;1;10;12;3;6;0.7;0.3;536;0.86;14;13;1;1;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0249999999999999;0.0714285714285714;461;0.0303687635574837;658.5714285714287;0.4;5.714285714285714;-2;0.3999999999999999;0;0;1;0.0186567164179104;0.2;0.35;2.0;0;2;2;0;1;0;0;1;0.2;0.6666666666666666;0.003731343283582;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-09;Fiorentina;35;29;3;70;29;Bolonia;1;2;14;12;5;5;0.37;0.63;453;0.73;13;16;1;2;0;0;10;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0525;0.0769230769230769;331;0.039274924471299;894.5945945945946;0.7142857142857143;27.027027027027028;2;-0.26;6;-1;-3;0.0309050772626931;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Fiorentina;4;3;3;70;593;Sassuolo;2;3;9;7;3;1;0.67;0.33;463;0.82;14;10;2;3;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0471428571428571;0.1428571428571428;380;0.0368421052631578;567.1641791044776;0.8888888888888888;11.940298507462686;2;0.34;7;-1;4;0.019438444924406;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-29;Fiorentina;4;3;17;70;73;Torino;4;2;12;6;3;3;0.52;0.48;357;0.78;11;15;4;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.08;0.3636363636363636;278;0.039568345323741;534.6153846153846;0.3333333333333333;7.692307692307692;6;0.04;2;2;-4;0.0336134453781512;0.0833333333333333;0.52;4.0;0;1;1;1;0;0;0;1;0.0833333333333333;0.3333333333333333;0.0028011204481792;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-22;Fiorentina;4;3;4;70;80;Monza;4;3;14;7;5;2;0.47;0.53;436;0.8;16;12;4;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0757142857142857;0.25;349;0.0458452722063037;742.5531914893618;0.2857142857142857;8.51063829787234;7;-0.06;3;1;4;0.0321100917431192;0.0714285714285714;0.47;4.0;1;0;1;1;0;0;1;0;0.0714285714285714;0.2;0.0022935779816513;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Fiorentina;4;3;3;70;77;Hellas Verona;3;1;5;19;3;7;0.66;0.34;468;0.76;12;12;3;1;0;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0178947368421052;0.25;356;0.0337078651685393;539.3939393939394;0.2;1.5151515151515151;-14;0.32;-5;2;0;0.0106837606837606;0.2;0.66;1.0;0;1;1;1;0;0;0;1;0.2;0.3333333333333333;0.0021367521367521;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-14;Fiorentina;21;3;3;70;100;Ferencváros;2;1;12;6;2;5;0.63;0.37;498;0.79;13;22;2;1;0;0;5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2;0.0616666666666666;0.1538461538461538;393;0.0330788804071246;623.8095238095239;0.4166666666666667;7.936507936507937;6;0.26;3;1;-9;0.0240963855421686;0.0833333333333333;0.63;5.0;0;1;1;0;1;0;1;0;0.0833333333333333;0.5;0.002008032128514;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
