Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Alexander Nübel-Stuttgart;Pascal Stenzel-Stuttgart;Finn Jeltsch-Stuttgart;Jeff Chabot-Stuttgart;Maximilian Mittelstädt-Stuttgart;Atakan Karazor-Stuttgart;Angelo Stiller-Stuttgart;Jamie Leweling-Stuttgart;Deniz Undav-Stuttgart;Chris Führich-Stuttgart;Nick Woltemade-Stuttgart;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Leonidas Stergiou-Stuttgart;Fabian Rieder-Stuttgart;Ermedin Demirovic-Stuttgart;Enzo Millot-Stuttgart;Luca Jaquez-Stuttgart;Ramon Hendriks-Stuttgart;Yannik Keitel-Stuttgart;Ameen Al-Dakhil-Stuttgart;Josha Vagnoman-Stuttgart;Jacob Bruun Larsen-Stuttgart;Anthony Rouault-Stuttgart;Fabian Bredlow-Stuttgart;Anrie Chase-Stuttgart;El Bilal Touré-Stuttgart;Frans Krätzig-Stuttgart;Waldemar Anton-Stuttgart;Hiroki Itō-Stuttgart;Serhou Guirassy-Stuttgart;Mahmoud Dahoud-Stuttgart;Jeong Woo-yeong-Stuttgart;Dan-Axel Zagadou-Stuttgart;Silas-Stuttgart;Lilian Egloff-Stuttgart;Wataru Endō-Stuttgart;Florian Müller-Stuttgart;Konstantinos Mavropanos-Stuttgart;Borna Sosa-Stuttgart;Nikolas Nartey-Stuttgart;Tiago Tomás-Stuttgart;Genki Haraguchi-Stuttgart;Luca Pfeiffer-Stuttgart;Juan José Perea-Stuttgart;Gil Dias-Stuttgart;Thomas Kastanaras-Stuttgart;Naouirou Ahamada-Stuttgart
2023-08-12;Stuttgart;23;0;2;18;-1;TSG Balingen;0;0;24;3;10;1;0.69;0.31;628;0.89;7;8;0;0;0;0;5;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.10333333333333333;0.0;559;0.012522361359570662;810.144927536232;0.20833333333333334;7.246376811594203;21;0.37999999999999995;2;0;-1;0.03821656050955414;0.16666666666666666;0.1725;1.25;3;1;4;1;0;0;1;0;0.16666666666666666;0.4;0.006369426751592357;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-05;Stuttgart;-1;8;0;18;183;Hamburg;6;5;9;11;4;4;0.37;0.63;328;0.7;18;15;6;5;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.057272727272727274;0.3333333333333333;230;0.0782608695652174;621.6216216216217;0.3333333333333333;8.108108108108109;-2;-0.26;-2;1;3;0.027439024390243903;0.3333333333333333;0.12333333333333334;1.0;0;3;3;1;0;0;1;0;0.3333333333333333;0.75;0.009146341463414634;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-01;Stuttgart;-1;1;0;18;183;Hamburg;1;3;18;7;9;2;0.53;0.47;449;0.85;11;9;1;2;0;1;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.06714285714285714;0.09090909090909091;382;0.028795811518324606;720.754716981132;0.3888888888888889;13.20754716981132;11;0.06000000000000005;4;-2;2;0.0400890868596882;0.16666666666666666;0.17666666666666667;2.3333333333333335;1;2;3;1;0;0;0;1;0.16666666666666666;0.3333333333333333;0.0066815144766146995;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Stuttgart;9;17;2;18;97;Hoffenheim;0;0;23;8;4;2;0.58;0.42;547;0.86;12;10;0;0;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.0525;0.0;470;0.02553191489361702;810.344827586207;0.391304347826087;15.517241379310345;15;0.15999999999999998;7;0;2;0.04204753199268738;0.043478260869565216;0.58;9.0;0;1;1;0;1;0;0;1;0.043478260869565216;0.25;0.0018281535648994515;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Stuttgart;9;17;17;18;174;Mainz 05;1;3;7;10;6;6;0.54;0.46;486;0.82;11;18;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.046;0.09090909090909091;399;0.02756892230576441;738.8888888888888;0.42857142857142855;5.555555555555555;-3;0.08000000000000002;-3;-2;-7;0.01440329218106996;0.5714285714285714;0.135;0.75;1;3;4;1;0;0;1;0;0.5714285714285714;0.6666666666666666;0.00823045267489712;1.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Stuttgart;9;17;6;18;6;Leverkusen;3;4;9;12;1;2;0.53;0.47;520;0.86;7;14;3;4;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.03916666666666666;0.42857142857142855;447;0.015659955257270694;843.3962264150942;0.7777777777777778;13.20754716981132;-3;0.06000000000000005;4;-1;-7;0.01730769230769231;0.1111111111111111;0.53;7.0;0;1;1;0;1;0;0;1;0.1111111111111111;1.0;0.0019230769230769232;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Stuttgart;9;17;1;18;184;Hertha Berlin;1;4;14;7;4;3;0.71;0.29;610;0.84;19;9;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.041428571428571426;0.05263157894736842;512;0.037109375;721.1267605633803;0.35714285714285715;7.042253521126761;7;0.42;2;-3;10;0.022950819672131147;0.07142857142857142;0.71;5.0;1;0;1;0;0;1;1;0;0.07142857142857142;0.25;0.001639344262295082;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Stuttgart;23;6;17;18;87;Frankfurt;5;4;13;11;7;4;0.54;0.46;512;0.83;18;14;4;4;1;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.04181818181818182;0.2777777777777778;425;0.042352941176470586;787.037037037037;0.23076923076923078;5.555555555555555;2;0.08000000000000002;-3;1;4;0.025390625;0.15384615384615385;0.27;1.5;1;1;2;0;0;1;0;1;0.15384615384615385;0.2857142857142857;0.00390625;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Stuttgart;9;4;3;18;172;Mönchengladbach;2;3;17;9;6;4;0.41;0.59;443;0.82;11;14;2;2;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.06555555555555555;0.18181818181818182;363;0.030303030303030304;885.3658536585366;0.29411764705882354;12.195121951219512;8;-0.18;-3;-1;-3;0.03837471783295711;0.11764705882352941;0.205;2.5;1;1;2;1;0;0;0;1;0.11764705882352941;0.3333333333333333;0.004514672686230248;8.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-21;Stuttgart;9;17;1;18;173;Augsburgo;3;5;7;4;3;1;0.62;0.38;539;0.8;12;17;3;5;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.095;0.25;431;0.027842227378190254;695.1612903225806;0.42857142857142855;4.838709677419355;3;0.24;2;-2;-5;0.012987012987012988;0.14285714285714285;0.62;3.0;0;1;1;0;1;0;1;0;0.14285714285714285;0.3333333333333333;0.0018552875695732839;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Stuttgart;9;17;7;18;11;Dortmund;4;3;12;15;5;6;0.43;0.57;452;0.86;7;14;3;3;1;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7;0.038;0.5714285714285714;389;0.017994858611825194;904.6511627906976;0.4166666666666667;11.627906976744185;-3;-0.13999999999999996;-2;1;-7;0.02654867256637168;0.25;0.14333333333333334;1.6666666666666667;0;3;3;0;1;0;0;1;0.25;0.6;0.00663716814159292;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Stuttgart;9;2;3;18;178;Bochum;3;3;15;12;7;5;0.44;0.56;384;0.73;8;12;3;3;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7;0.04666666666666667;0.375;280;0.02857142857142857;636.3636363636364;0.26666666666666666;9.090909090909092;3;-0.12000000000000005;-3;0;-4;0.0390625;0.2;0.14666666666666667;1.3333333333333333;1;2;3;1;0;0;1;0;0.2;0.42857142857142855;0.0078125;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-05;Stuttgart;23;4;2;18;186;Nürnberg;3;3;17;6;9;1;0.61;0.39;575;0.84;8;9;3;3;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.065;0.375;483;0.016563146997929608;791.8032786885246;0.29411764705882354;8.19672131147541;11;0.21999999999999997;3;0;-1;0.029565217391304348;0.058823529411764705;0.61;5.0;0;1;1;1;0;0;1;0;0.058823529411764705;0.1111111111111111;0.0017391304347826088;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-01;Stuttgart;9;0;2;18;169;FC Union Berlin;1;1;17;12;8;5;0.63;0.37;511;0.81;12;11;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.030833333333333334;0.08333333333333333;414;0.028985507246376812;657.1428571428571;0.29411764705882354;7.936507936507937;5;0.26;2;0;1;0.033268101761252444;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-18;Stuttgart;9;0;3;18;175;Wolfsburg;1;0;12;9;2;3;0.57;0.43;504;0.84;10;8;1;0;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.04777777777777778;0.1;423;0.02364066193853428;742.1052631578948;0.25;5.2631578947368425;3;0.13999999999999996;-5;1;2;0.023809523809523808;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-03-11;Stuttgart;9;0;17;18;87;Frankfurt;1;4;10;10;4;1;0.48;0.52;468;0.77;11;16;1;4;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.052000000000000005;0.09090909090909091;360;0.030555555555555555;750.0;0.2;4.166666666666667;0;-0.040000000000000036;-1;-3;-5;0.021367521367521368;0.1;0.48;2.0;0;1;1;0;1;0;1;0;0.1;0.25;0.002136752136752137;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-03-04;Stuttgart;9;0;3;18;23;Bayern;0;0;10;14;4;6;0.39;0.61;426;0.81;6;12;0;0;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.04357142857142857;0.0;345;0.017391304347826087;884.6153846153846;0.3;7.692307692307692;-4;-0.21999999999999997;-3;0;-6;0.023474178403755867;0.1;0.39;3.0;0;1;1;0;0;1;0;1;0.1;0.25;0.002347417840375587;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-25;Stuttgart;9;0;3;18;194;Schalke 04;2;2;17;12;5;6;0.67;0.33;520;0.81;13;12;2;2;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0275;0.15384615384615385;421;0.030878859857482184;628.3582089552239;0.5294117647058824;13.432835820895521;5;0.34;3;0;1;0.032692307692307694;0.058823529411764705;0.67;9.0;0;1;1;0;0;1;1;0;0.058823529411764705;0.2;0.0019230769230769232;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-18;Stuttgart;9;0;3;18;190;Colonia;3;4;17;12;7;4;0.45;0.55;396;0.75;10;12;3;4;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.04583333333333334;0.3;297;0.03367003367003367;660.0;0.17647058823529413;6.666666666666666;5;-0.10000000000000003;-3;-1;-2;0.04292929292929293;0.17647058823529413;0.15;1.0;1;2;3;1;0;0;0;1;0.17647058823529413;0.42857142857142855;0.007575757575757576;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-11;Stuttgart;9;0;3;18;170;Friburgo;3;3;15;9;3;5;0.47;0.53;438;0.81;10;13;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.05888888888888889;0.3;355;0.028169014084507043;755.3191489361702;0.2;6.382978723404256;6;-0.06000000000000005;-1;0;-3;0.03424657534246575;0.06666666666666667;0.47;3.0;1;0;1;0;0;1;1;0;0.06666666666666667;0.3333333333333333;0.00228310502283105;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-02-05;Stuttgart;9;0;29;18;171;Werder Bremen;2;5;17;9;5;3;0.58;0.42;518;0.84;8;18;2;5;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.04666666666666666;0.25;435;0.01839080459770115;750.0;0.47058823529411764;13.793103448275863;8;0.15999999999999998;4;-3;-10;0.032818532818532815;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-01-31;Stuttgart;23;0;9;18;181;Paderborn;4;2;22;1;5;0;0.72;0.28;686;0.86;5;10;4;2;0;0;17;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0.28;0.8;590;0.00847457627118644;819.4444444444445;0.7727272727272727;23.61111111111111;21;0.43999999999999995;17;2;-5;0.03206997084548105;0.09090909090909091;0.36;8.5;0;2;2;1;0;0;1;0;0.09090909090909091;0.4;0.0029154518950437317;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-27;Stuttgart;9;3;13;18;31;RB Leipzig;0;0;12;10;4;4;0.45;0.55;505;0.83;6;8;0;0;0;0;6;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.05500000000000001;0.0;419;0.014319809069212411;931.1111111111111;0.5;13.333333333333332;2;-0.10000000000000003;3;0;-2;0.023762376237623763;0.08333333333333333;0.45;6.0;0;1;1;0;0;1;1;0;0.08333333333333333;0.25;0.0019801980198019802;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-01-24;Stuttgart;9;0;17;18;97;Hoffenheim;2;1;8;15;4;6;0.52;0.48;445;0.76;4;12;1;1;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.032;0.5;338;0.011834319526627219;650.0;0.5;7.692307692307692;-7;0.040000000000000036;-2;1;-8;0.017977528089887642;0.25;0.26;2.0;1;1;2;0;1;0;1;0;0.25;0.5;0.0044943820224719105;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-01-21;Stuttgart;9;0;17;18;174;Mainz 05;1;3;16;13;4;2;0.56;0.44;551;0.85;15;17;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.033846153846153845;0.06666666666666667;468;0.03205128205128205;835.7142857142857;0.1875;5.357142857142857;3;0.12000000000000005;-2;-2;-2;0.029038112522686024;0.0625;0.56;3.0;1;0;1;0;1;0;0;1;0.0625;0.25;0.0018148820326678765;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
