Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcos Felipe-Bahía;Erick-Bahía;David Macedo-Bahía;Santi Mingo-Bahía;Luciano Batista da Silva Junior-Bahía;Éverton Ribeiro-Bahía;Caio Alexandre-Bahía;Jean Lucas Oliveira-Bahía;Cauly Oliveira Souza-Bahía;Erick Pulga-Bahía;Willian José-Bahía;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Luciano Rodríguez-Bahía;Gabriel Xavier-Bahía;Julio Cesar de Rezende Miranda-Bahía;Iago Amaral Borduchi-Bahía;Nicolás Acevedo-Bahía;Rodrigo Nestor-Bahía;Ademir da Silva Santos-Bahía;Michel Araújo-Bahía;Gilberto Moraes Júnior-Bahía;Ronaldo de Oliveira Strada-Bahía;Santiago Arias-Bahía;Frederico Lippert Neto Gomes-Bahía;Kanu-Bahía;Danilo Fernandes-Bahía;Thaciano-Bahía;Adriel-Bahía;Everaldo Stum-Bahía;Gabriel Teixeira-Bahía;Carlos de Pena-Bahía;Víctor Cuesta-Bahía;Cicinho-Bahía;Rafael Ratão-Bahía;Óscar Estupiñán-Bahía;Vitor Hugo-Bahía;Yago Felipe da Costa Rocha-Bahía;Camilo Cándido-Bahía;Raul Gustavo Pereira Bicalho-Bahía;Matheus Bahia Santos-Bahía;Vinicius Mingotti-Bahía;Léo Cittadini-Bahía;Ryan-Bahía;Kayky-Bahía;André Dhominique-Bahía;Jhoanner Chávez-Bahía;Lucas Mugni-Bahía;Vítor Jacaré-Bahía;Arthur de Oliveira Sales-Bahía
2024-05-23;Bahía;12;3;0;697;778;Criciúma;3;1;12;10;5;4;0.52;0.48;453;0.83;8;10;3;1;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7;0.048;0.375;376;0.02127659574468085;723.0769230769231;0.3333333333333333;7.692307692307692;2;0.040000000000000036;-3;2;-2;0.026490066225165563;0.16666666666666666;0.26;2.0;0;2;2;1;0;0;1;0;0.16666666666666666;0.4;0.004415011037527594;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Bahía;10;22;0;697;659;Bragantino;2;3;8;15;3;5;0.49;0.51;389;0.79;12;15;2;3;0;0;6;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7;0.034;0.16666666666666666;307;0.03908794788273615;626.530612244898;0.75;12.244897959183673;-7;-0.020000000000000018;-1;-1;-3;0.02056555269922879;0.125;0.49;6.0;1;0;1;1;0;0;0;1;0.125;0.3333333333333333;0.002570694087403599;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Bahía;10;22;3;697;210;Botafogo;2;2;10;16;4;5;0.44;0.56;438;0.83;5;10;2;2;0;0;1;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;5;0.035;0.4;364;0.013736263736263736;827.2727272727273;0.1;2.272727272727273;-6;-0.12000000000000005;-4;0;-5;0.0228310502283105;0.2;0.22;0.5;1;1;2;1;0;0;1;0;0.2;0.5;0.0045662100456621;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-30;Bahía;12;3;20;697;778;Criciúma;1;0;17;4;5;0;0.6;0.4;599;0.89;6;6;1;0;0;0;8;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1;0.1;0.16666666666666666;533;0.01125703564727955;888.3333333333334;0.47058823529411764;13.333333333333334;13;0.19999999999999996;7;1;0;0.028380634390651086;0.058823529411764705;0.6;8.0;0;1;1;1;0;0;0;1;0.058823529411764705;0.2;0.001669449081803005;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Bahía;10;3;0;697;206;Grêmio;2;6;14;3;4;2;0.61;0.39;620;0.87;10;15;2;4;0;2;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0;0.13;0.2;539;0.01855287569573284;883.6065573770492;0.2857142857142857;6.557377049180328;11;0.21999999999999997;4;-4;-5;0.02258064516129032;0.07142857142857142;0.61;4.0;1;0;1;1;0;0;0;1;0.07142857142857142;0.25;0.0016129032258064516;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Bahía;10;0;8;697;693;Vitória;3;3;20;13;7;8;0.59;0.41;520;0.87;13;12;3;3;0;0;7;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2;0.031538461538461536;0.23076923076923078;452;0.028761061946902654;766.1016949152543;0.35;11.864406779661017;7;0.18;5;0;1;0.038461538461538464;0.1;0.295;3.5;0;2;2;0;1;0;1;0;0.1;0.2857142857142857;0.0038461538461538464;10.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-16;Bahía;10;3;3;697;197;Fluminense;4;5;12;9;5;3;0.39;0.61;353;0.79;15;23;4;5;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;3;0.06777777777777777;0.26666666666666666;279;0.053763440860215055;715.3846153846154;0.3333333333333333;10.256410256410255;3;-0.21999999999999997;1;-1;-8;0.0339943342776204;0.16666666666666666;0.195;2.0;1;1;2;1;0;0;0;1;0.16666666666666666;0.4;0.0056657223796034;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Bahía;10;1;1;697;641;Internacional;3;5;9;17;4;9;0.47;0.53;467;0.82;13;21;3;5;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;6;0.031176470588235295;0.23076923076923078;383;0.033942558746736295;814.8936170212767;0.3333333333333333;6.382978723404256;-8;-0.06000000000000005;-3;-2;-8;0.019271948608137045;0.1111111111111111;0.47;3.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.25;0.0021413276231263384;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Bahía;10;17;1;697;220;Atlético Mineiro;2;2;15;7;6;5;0.36;0.64;318;0.75;16;10;2;2;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.09142857142857143;0.125;238;0.06722689075630252;661.1111111111111;0.2;8.333333333333334;8;-0.28;-2;0;6;0.04716981132075472;0.26666666666666666;0.09;0.75;2;2;4;1;0;0;0;1;0.26666666666666666;0.6666666666666666;0.012578616352201259;3.75;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Bahía;10;2;7;697;682;América-MG;0;3;27;11;5;3;0.57;0.43;449;0.85;4;15;0;2;0;1;10;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.03909090909090909;0.0;382;0.010471204188481676;670.1754385964913;0.37037037037037035;17.54385964912281;16;0.13999999999999996;8;-3;-11;0.060133630289532294;0.07407407407407407;0.285;5.0;1;1;2;0;0;1;1;0;0.07407407407407407;0.4;0.004454342984409799;13.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Bahía;10;6;3;697;201;São Paulo;4;3;14;14;3;5;0.32;0.68;278;0.77;15;11;4;3;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.04857142857142858;0.26666666666666666;214;0.07009345794392523;668.75;0.21428571428571427;9.375;0;-0.36000000000000004;-2;1;4;0.050359712230215826;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-24;Bahía;10;3;3;697;652;Corinthians;3;2;13;14;7;4;0.34;0.66;331;0.77;14;9;3;2;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.047142857142857146;0.21428571428571427;255;0.054901960784313725;750.0;0.23076923076923078;8.823529411764705;-1;-0.32;0;1;5;0.03927492447129909;0.38461538461538464;0.068;0.6;3;2;5;1;0;0;1;0;0.38461538461538464;0.7142857142857143;0.015105740181268883;2.6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Bahía;10;9;6;697;649;Paranaense;3;4;28;6;5;4;0.51;0.49;408;0.77;8;14;3;4;0;0;11;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.08166666666666667;0.375;314;0.025477707006369428;615.6862745098039;0.39285714285714285;21.56862745098039;22;0.020000000000000018;6;-1;-6;0.06862745098039216;0.03571428571428571;0.51;11.0;0;1;1;0;1;0;0;1;0.03571428571428571;0.2;0.0024509803921568627;28.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Bahía;10;3;6;697;656;Cuiabá;2;3;15;11;4;6;0.63;0.37;555;0.85;10;23;1;3;1;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.03363636363636364;0.2;472;0.0211864406779661;749.2063492063492;0.4666666666666667;11.11111111111111;4;0.26;3;-1;-13;0.02702702702702703;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Bahía;10;23;29;697;206;Grêmio;4;2;19;7;5;3;0.59;0.41;542;0.81;17;9;4;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.058571428571428566;0.23529411764705882;439;0.0387243735763098;744.0677966101696;0.21052631578947367;6.779661016949153;12;0.18;-1;2;8;0.03505535055350553;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-31;Bahía;10;1;1;697;197;Fluminense;2;3;8;17;5;4;0.44;0.56;405;0.78;15;16;2;3;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.03294117647058824;0.13333333333333333;316;0.04746835443037975;718.1818181818181;0.25;4.545454545454546;-9;-0.12000000000000005;-2;-1;-1;0.019753086419753086;0.125;0.44;2.0;1;0;1;1;0;0;0;1;0.125;0.2;0.0024691358024691358;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Bahía;10;17;28;697;217;Palmeiras;3;1;5;26;1;9;0.37;0.63;305;0.72;17;15;2;1;1;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.02423076923076923;0.17647058823529413;220;0.07727272727272727;594.5945945945946;0.2;2.7027027027027026;-21;-0.26;-5;2;2;0.01639344262295082;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;Bahía;10;3;0;697;636;Cruzeiro;2;2;6;14;0;5;0.61;0.39;544;0.88;10;11;2;2;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.027857142857142858;0.2;479;0.020876826722338204;785.2459016393443;0.3333333333333333;3.278688524590164;-8;0.21999999999999997;1;0;-1;0.011029411764705883;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Bahía;10;1;3;697;644;Fortaleza;6;4;16;10;3;5;0.48;0.52;351;0.8;23;13;6;4;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.052000000000000005;0.2608695652173913;281;0.08185053380782918;585.4166666666667;0.4375;14.583333333333334;6;-0.040000000000000036;5;2;10;0.045584045584045586;0.125;0.24;3.5;1;1;2;1;0;0;0;1;0.125;0.6666666666666666;0.005698005698005698;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-18;Bahía;10;3;1;697;641;Internacional;1;2;14;12;4;1;0.46;0.54;378;0.76;14;13;1;1;0;1;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.045000000000000005;0.07142857142857142;287;0.04878048780487805;623.9130434782609;0.35714285714285715;10.869565217391305;2;-0.08000000000000002;2;-1;1;0.037037037037037035;0.07142857142857142;0.46;5.0;1;0;1;1;0;0;0;1;0.07142857142857142;0.25;0.0026455026455026454;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Bahía;10;1;6;697;683;Goiás;2;2;13;22;9;7;0.37;0.63;290;0.74;6;8;2;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.028636363636363637;0.3333333333333333;215;0.027906976744186046;581.081081081081;0.3076923076923077;10.81081081081081;-9;-0.26;-2;0;-2;0.04482758620689655;0.46153846153846156;0.06166666666666667;0.6666666666666666;3;3;6;1;0;0;1;0;0.46153846153846156;0.6666666666666666;0.020689655172413793;2.1666666666666665;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Bahía;10;3;3;697;214;Flamengo;3;1;6;15;4;5;0.33;0.67;272;0.73;13;11;2;1;1;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.04466666666666667;0.23076923076923078;199;0.06532663316582915;603.030303030303;0.3333333333333333;6.0606060606060606;-9;-0.34;-10;2;2;0.022058823529411766;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-18;Bahía;10;3;29;697;662;Santos;1;2;19;16;5;7;0.63;0.37;543;0.86;13;13;1;2;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.023125;0.07692307692307693;467;0.027837259100642397;741.2698412698412;0.3157894736842105;9.523809523809524;3;0.26;-2;-1;0;0.034990791896869246;0.05263157894736842;0.63;6.0;0;1;1;0;0;1;0;1;0.05263157894736842;0.2;0.001841620626151013;19.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-14;Bahía;10;3;7;697;684;Coritiba;1;3;18;15;10;6;0.45;0.55;358;0.77;17;14;1;3;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.03666666666666667;0.058823529411764705;276;0.06159420289855073;613.3333333333334;0.1111111111111111;4.444444444444445;3;-0.10000000000000003;-5;-2;3;0.05027932960893855;0.2222222222222222;0.1125;0.5;3;1;4;1;0;0;1;0;0.2222222222222222;0.4;0.0111731843575419;4.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Bahía;10;7;7;697;777;Vasco da Gama;2;4;11;6;3;1;0.54;0.46;477;0.81;22;17;2;3;0;1;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.07666666666666667;0.09090909090909091;386;0.05699481865284974;714.8148148148148;0.5454545454545454;11.11111111111111;5;0.08000000000000002;6;-2;5;0.023060796645702306;0.09090909090909091;0.54;6.0;1;0;1;0;1;0;0;1;0.09090909090909091;0.3333333333333333;0.0020964360587002098;11.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Bahía;10;7;3;697;210;Botafogo;3;2;19;10;6;5;0.57;0.43;493;0.81;10;14;3;2;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.043;0.3;399;0.02506265664160401;700.0000000000001;0.3684210526315789;12.280701754385966;9;0.13999999999999996;3;1;-4;0.038539553752535496;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Bahía;10;3;3;697;659;Bragantino;2;5;13;11;5;7;0.47;0.53;350;0.68;11;18;2;5;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.04818181818181819;0.18181818181818182;238;0.046218487394957986;506.3829787234043;0.3076923076923077;8.51063829787234;2;-0.06000000000000005;-3;-3;-7;0.037142857142857144;0.3076923076923077;0.1175;1.0;2;2;4;1;0;0;0;1;0.3076923076923077;0.8;0.011428571428571429;3.25;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Bahía;10;3;3;697;220;Atlético Mineiro;2;2;14;11;5;4;0.61;0.39;477;0.85;12;15;1;2;1;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.035454545454545454;0.16666666666666666;405;0.02962962962962963;663.9344262295082;0.6428571428571429;14.754098360655737;3;0.21999999999999997;7;0;-3;0.029350104821802937;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Bahía;10;3;0;697;682;América-MG;4;4;22;8;7;5;0.67;0.33;468;0.85;20;19;4;3;0;1;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.04125;0.2;398;0.05025125628140704;594.0298507462686;0.3181818181818182;10.44776119402985;14;0.34;5;0;1;0.04700854700854701;0.13636363636363635;0.22333333333333336;2.3333333333333335;1;2;3;1;0;0;0;1;0.13636363636363635;0.42857142857142855;0.00641025641025641;7.333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Bahía;10;3;3;697;201;São Paulo;4;0;13;17;2;11;0.37;0.63;327;0.74;14;14;4;0;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10;0.03705882352941176;0.2857142857142857;242;0.05785123966942149;654.0540540540541;0.38461538461538464;13.513513513513514;-4;-0.26;-5;4;0;0.039755351681957186;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-22;Bahía;10;28;17;697;652;Corinthians;3;2;18;5;5;1;0.6;0.4;482;0.83;13;20;3;2;0;0;11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.08;0.23076923076923078;400;0.0325;666.6666666666667;0.6111111111111112;18.333333333333336;13;0.19999999999999996;6;1;-7;0.03734439834024896;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-16;Bahía;10;3;3;697;649;Paranaense;1;2;8;15;6;7;0.47;0.53;448;0.82;9;14;1;2;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.035333333333333335;0.1111111111111111;367;0.02452316076294278;780.8510638297872;0.375;6.382978723404256;-7;-0.06000000000000005;-2;-1;-5;0.017857142857142856;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
