Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Damián Emiliano Martínez-Aston Villa;Matty Cash-Aston Villa;Ezri Konsa-Aston Villa;Tyrone Mings-Aston Villa;Ian Maatsen-Aston Villa;Boubacar Kamara-Aston Villa;Youri Tielemans-Aston Villa;Morgan Rogers-Aston Villa;Marco Asensio-Aston Villa;John McGinn-Aston Villa;Ollie Watkins-Aston Villa;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pau Torres-Aston Villa;Lucas Digne-Aston Villa;Amadou Onana-Aston Villa;Marcus Rashford-Aston Villa;Jacob Ramsey-Aston Villa;Andrés García Robledo-Aston Villa;Axel Disasi-Aston Villa;Donyell Malen-Aston Villa;Robin Olsen-Aston Villa;Leon Bailey-Aston Villa;Lamare Bogarde-Aston Villa;Emiliano Buendía-Aston Villa;Ross Barkley-Aston Villa;Diego Carlos-Aston Villa;Jhon Durán-Aston Villa;Jaden Philogene-Aston Villa;Joe Gauci-Aston Villa;Kosta Nedeljković-Aston Villa;Sil Swinkels-Aston Villa;Kadan Young-Aston Villa;Douglas Luiz-Aston Villa;Moussa Diaby-Aston Villa;Clément Lenglet-Aston Villa;Nicolò Zaniolo-Aston Villa;Tim Iroegbunam-Aston Villa;Alexandre Moreno Lopera-Aston Villa;Leander Dendoncker-Aston Villa;Filip Marschall-Aston Villa;Calum Chambers-Aston Villa
2024-04-14;Aston Villa;3;3;0;1;9;Arsenal;1;3;11;18;2;4;0.48;0.52;425;0.82;7;12;1;3;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4;0.0288888888888888;0.1428571428571428;348;0.0201149425287356;725.0;0.5454545454545454;12.5;-7;-0.04;2;-2;-5;0.0258823529411764;0.1818181818181818;0.24;3.0;0;2;2;1;0;0;1;0;0.1818181818181818;1.0;0.0047058823529411;5.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-04-11;Aston Villa;21;8;3;1;15;LOSC;3;0;12;11;4;7;0.41;0.59;325;0.86;13;11;3;0;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.0536363636363636;0.2307692307692307;280;0.0464285714285714;682.9268292682927;0.5833333333333334;17.073170731707318;1;-0.18;4;3;2;0.0369230769230769;0.1666666666666666;0.205;3.5;1;1;2;1;0;0;0;1;0.1666666666666666;0.5;0.0061538461538461;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Aston Villa;3;8;2;1;57;Brentford;2;2;11;8;3;3;0.7;0.3;571;0.85;15;11;2;2;0;0;11;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.0375;0.1333333333333333;485;0.0309278350515463;692.8571428571429;1.0;15.714285714285715;3;0.3999999999999999;8;0;4;0.0192644483362521;0.2727272727272727;0.2333333333333333;3.6666666666666665;1;2;3;0;1;0;0;1;0.2727272727272727;1.0;0.0052539404553415;3.6666666666666665;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Aston Villa;3;3;3;1;3;Manchester City;2;1;8;25;3;11;0.33;0.67;337;0.86;13;6;2;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0268;0.1538461538461538;290;0.0448275862068965;878.7878787878788;0.375;9.09090909090909;-17;-0.34;1;1;7;0.0237388724035608;0.125;0.33;3.0;1;0;1;0;0;1;1;0;0.125;0.3333333333333333;0.0029673590504451;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2024-03-30;Aston Villa;3;1;17;1;67;Wolves;3;4;11;13;5;3;0.48;0.52;408;0.87;11;19;3;4;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4;0.04;0.2727272727272727;355;0.0309859154929577;739.5833333333334;0.4545454545454545;10.416666666666668;-2;-0.04;1;-1;-8;0.0269607843137254;0.1818181818181818;0.24;2.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.4;0.0049019607843137;5.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-03-17;Aston Villa;3;1;3;1;61;West Ham;3;3;13;13;5;5;0.7;0.3;640;0.87;12;13;3;3;0;0;10;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;7;0.023076923076923;0.25;557;0.0215439856373429;795.7142857142858;0.7692307692307693;14.285714285714286;0;0.3999999999999999;3;0;-1;0.0203125;0.0769230769230769;0.7;10.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.2;0.0015625;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-03-14;Aston Villa;21;1;17;1;85;Ajax;2;1;13;2;8;1;0.46;0.54;370;0.85;8;8;2;0;0;1;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1;0.27;0.25;314;0.0254777070063694;682.6086956521739;0.2307692307692307;6.521739130434782;11;-0.08;2;1;0;0.0351351351351351;0.3076923076923077;0.115;0.75;1;3;4;1;0;0;0;1;0.3076923076923077;0.5;0.0108108108108108;3.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-03-10;Aston Villa;3;4;3;1;56;Tottenham;1;2;10;9;1;5;0.3;0.7;303;0.78;11;15;0;2;1;0;6;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;4;0.0777777777777777;0.0909090909090909;236;0.0466101694915254;786.6666666666667;0.6;20.0;1;-0.3999999999999999;2;-1;-4;0.033003300330033;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07;Aston Villa;21;1;6;1;85;Ajax;3;2;4;4;1;1;0.4;0.6;336;0.8;11;18;2;1;1;1;5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2;0.15;0.2727272727272727;269;0.0408921933085501;672.5;1.25;12.5;0;-0.1999999999999999;3;1;-7;0.0119047619047619;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2024-03-02;Aston Villa;3;3;17;1;832;Luton;4;1;12;14;8;5;0.54;0.46;443;0.85;19;8;4;1;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;8;0.0328571428571428;0.2105263157894736;377;0.0503978779840848;698.1481481481482;0.5;11.11111111111111;-2;0.08;-2;3;11;0.0270880361173814;0.25;0.18;2.0;2;1;3;1;0;0;1;0;0.25;0.375;0.0067720090293453;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-02-24;Aston Villa;3;3;3;1;55;Nottingham Forest;1;2;16;10;6;3;0.59;0.41;512;0.91;7;16;1;2;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;2;0.0409999999999999;0.1428571428571428;466;0.0150214592274678;789.8305084745763;0.4375;11.864406779661016;6;0.18;5;-1;-9;0.03125;0.25;0.1475;1.75;3;1;4;1;0;0;0;1;0.25;0.6666666666666666;0.0078125;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-02-17;Aston Villa;3;3;3;1;58;Fulham;2;5;12;15;3;4;0.47;0.53;425;0.84;6;11;2;5;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;4;0.0353333333333333;0.3333333333333333;357;0.0168067226890756;759.5744680851064;0.3333333333333333;8.51063829787234;-3;-0.06;0;-3;-5;0.028235294117647;0.1666666666666666;0.235;2.0;1;1;2;1;0;0;1;0;0.1666666666666666;0.6666666666666666;0.0047058823529411;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-02-11;Aston Villa;3;3;3;1;62;Manchester United;3;2;23;17;10;5;0.56;0.44;491;0.86;9;7;3;2;0;0;10;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;8;0.0258823529411764;0.3333333333333333;422;0.0213270142180094;753.5714285714286;0.4347826086956521;17.857142857142854;6;0.12;2;1;2;0.0468431771894093;0.0434782608695652;0.56;10.0;0;1;1;0;0;1;0;1;0.0434782608695652;0.1;0.0020366598778004;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-02-07;Aston Villa;15;3;3;1;53;Chelsea;1;2;15;15;5;8;0.49;0.51;417;0.84;13;15;1;2;0;0;7;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;5;0.034;0.0769230769230769;350;0.0371428571428571;714.2857142857143;0.4666666666666667;14.285714285714286;0;-0.02;2;-1;-2;0.0359712230215827;0.0666666666666666;0.49;7.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.2;0.0023980815347721;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-02-03;Aston Villa;3;3;9;1;818;Sheffield United;0;1;14;10;10;5;0.65;0.35;633;0.88;7;10;0;1;0;0;4;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3;0.0349999999999999;0.0;557;0.0125673249551166;856.9230769230769;0.2857142857142857;6.153846153846153;4;0.3;1;-1;-3;0.0221169036334913;0.3571428571428571;0.13;0.8;4;1;5;1;0;0;1;0;0.3571428571428571;0.5;0.0078988941548183;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-01-30;Aston Villa;3;1;0;1;60;Newcastle;4;1;12;14;6;5;0.61;0.39;569;0.87;14;12;4;1;0;0;8;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7;0.0278571428571428;0.2857142857142857;495;0.0282828282828282;811.4754098360656;0.6666666666666666;13.114754098360656;-2;0.2199999999999999;1;3;2;0.0210896309314587;0.0833333333333333;0.61;8.0;0;1;1;0;0;1;0;1;0.0833333333333333;0.1666666666666666;0.0017574692442882;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-01-26;Aston Villa;15;1;3;1;53;Chelsea;1;1;13;10;5;4;0.42;0.58;369;0.82;8;12;1;1;0;0;7;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;7;0.0579999999999999;0.125;303;0.0264026402640264;721.4285714285714;0.5384615384615384;16.666666666666668;3;-0.1599999999999999;0;0;-4;0.035230352303523;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-01-14;Aston Villa;3;1;3;1;64;Everton;4;1;16;10;5;2;0.69;0.31;530;0.85;14;13;4;1;0;0;5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4;0.031;0.2857142857142857;450;0.0311111111111111;652.1739130434784;0.3125;7.246376811594203;6;0.3799999999999999;1;3;1;0.030188679245283;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-01-06;Aston Villa;15;3;3;1;822;Middlesbrough;5;1;12;5;6;1;0.62;0.38;539;0.9;13;10;5;1;0;0;12;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.076;0.3846153846153846;485;0.0268041237113402;782.258064516129;1.0;19.35483870967742;7;0.24;7;4;3;0.0222634508348794;0.0833333333333333;0.62;12.0;0;1;1;1;0;0;1;0;0.0833333333333333;0.1666666666666666;0.0018552875695732;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-12-30;Aston Villa;3;8;1;1;819;Burnley;4;2;19;9;7;5;0.66;0.34;465;0.85;9;14;4;1;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2;0.0377777777777777;0.4444444444444444;395;0.0227848101265822;598.4848484848485;0.3157894736842105;9.09090909090909;10;0.32;4;2;-5;0.0408602150537634;0.1578947368421052;0.22;2.0;2;1;3;1;0;0;0;1;0.1578947368421052;0.4285714285714285;0.0064516129032258;6.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-12-26;Aston Villa;3;3;3;1;62;Manchester United;3;1;10;13;4;7;0.55;0.45;462;0.82;10;10;3;1;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3;0.0346153846153846;0.3;379;0.0263852242744063;689.090909090909;0.6;10.909090909090908;-3;0.1;3;2;0;0.0216450216450216;0.2;0.275;3.0;2;0;2;0;0;1;1;0;0.2;0.5;0.0043290043290043;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-12-22;Aston Villa;3;8;17;1;818;Sheffield United;3;3;12;5;4;2;0.78;0.22;656;0.87;11;16;3;3;0;0;9;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.044;0.2727272727272727;571;0.0192644483362521;732.051282051282;0.75;11.538461538461538;7;0.56;8;0;-5;0.0182926829268292;0.0833333333333333;0.78;9.0;0;1;1;0;1;0;0;1;0.0833333333333333;0.25;0.0015243902439024;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Aston Villa;3;2;2;1;57;Brentford;5;7;15;4;5;3;0.68;0.32;528;0.85;6;19;4;6;1;1;11;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.08;0.8333333333333334;449;0.0133630289532293;660.2941176470588;0.7333333333333333;16.176470588235293;11;0.36;4;-2;-13;0.0284090909090909;0.1333333333333333;0.34;5.5;0;2;2;1;0;0;1;0;0.1333333333333333;0.4;0.0037878787878787;7.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-12-14;Aston Villa;21;14;3;1;-1;Zrinjski;2;2;10;5;6;1;0.76;0.24;638;0.89;11;3;2;2;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.048;0.1818181818181818;568;0.0193661971830985;747.3684210526316;0.8;10.526315789473683;5;0.52;5;0;8;0.0156739811912225;0.1;0.76;8.0;0;1;1;0;1;0;1;0;0.1;0.1666666666666666;0.0015673981191222;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0
2023-12-09;Aston Villa;3;8;0;1;9;Arsenal;4;2;10;12;3;5;0.38;0.62;289;0.72;16;11;4;2;0;0;3;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3;0.0516666666666666;0.25;208;0.0769230769230769;547.3684210526316;0.3;7.894736842105263;-2;-0.24;0;2;5;0.0346020761245674;0.1;0.38;3.0;1;0;1;1;0;0;0;1;0.1;0.3333333333333333;0.0034602076124567;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Aston Villa;3;8;31;1;3;Manchester City;2;2;22;2;7;2;0.46;0.54;436;0.85;13;13;2;2;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0;0.27;0.1538461538461538;371;0.0350404312668463;806.5217391304348;0.2727272727272727;13.043478260869565;20;-0.08;6;0;0;0.0504587155963302;0.0454545454545454;0.46;6.0;0;1;1;1;0;0;0;1;0.0454545454545454;0.1428571428571428;0.0022935779816513;22.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Aston Villa;3;1;3;1;59;Bournemouth;3;5;11;15;3;7;0.63;0.37;473;0.79;12;16;3;5;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7;0.0246666666666666;0.25;374;0.0320855614973262;593.6507936507936;0.6363636363636364;11.11111111111111;-4;0.26;0;-2;-4;0.0232558139534883;0.1818181818181818;0.315;3.5;1;1;2;0;1;0;1;0;0.1818181818181818;0.6666666666666666;0.0042283298097251;5.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Aston Villa;21;1;6;1;136;Legia de Varsovia;4;4;12;6;5;3;0.67;0.33;565;0.9;10;19;4;4;0;0;5;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3;0.055;0.4;508;0.0196850393700787;758.2089552238806;0.4166666666666667;7.462686567164178;6;0.34;2;0;-9;0.0212389380530973;0.1666666666666666;0.335;2.5;1;1;2;1;0;0;0;1;0.1666666666666666;0.4;0.0035398230088495;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-11-26;Aston Villa;3;1;3;1;56;Tottenham;4;0;15;18;5;8;0.38;0.62;384;0.86;13;11;4;0;0;0;3;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;9;0.0344444444444444;0.3076923076923077;330;0.0393939393939393;868.421052631579;0.2;7.894736842105263;-3;-0.24;-6;4;2;0.0390625;0.1333333333333333;0.19;1.5;1;1;2;1;0;0;1;0;0.1333333333333333;0.4;0.0052083333333333;7.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Aston Villa;3;13;3;1;58;Fulham;2;5;12;9;6;5;0.51;0.49;511;0.83;4;17;2;5;0;0;2;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2;0.0544444444444444;0.5;424;0.0094339622641509;831.3725490196078;0.1666666666666666;3.92156862745098;3;0.02;0;-3;-13;0.0234833659491193;0.25;0.17;0.6666666666666666;2;1;3;1;0;0;0;1;0.25;0.5;0.0058708414872798;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Aston Villa;21;3;0;1;101;AZ;0;0;12;7;6;3;0.64;0.36;527;0.87;7;12;0;0;0;0;8;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0514285714285714;0.0;458;0.0152838427947598;715.625;0.6666666666666666;12.5;5;0.28;7;0;-5;0.0227703984819734;0.1666666666666666;0.32;4.0;0;2;2;1;0;0;0;1;0.1666666666666666;0.3333333333333333;0.0037950664136622;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Aston Villa;3;1;0;1;55;Nottingham Forest;1;1;13;5;3;3;0.74;0.26;654;0.91;9;6;1;1;0;0;10;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0;0.052;0.1111111111111111;595;0.015126050420168;804.0540540540541;0.7692307692307693;13.513513513513514;8;0.48;10;0;3;0.0198776758409785;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Aston Villa;3;1;17;1;832;Luton;3;2;17;7;6;1;0.71;0.29;617;0.9;11;10;3;2;0;0;6;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4;0.0414285714285714;0.2727272727272727;555;0.0198198198198198;781.6901408450705;0.3529411764705882;8.450704225352114;10;0.42;2;1;1;0.0275526742301458;0.1764705882352941;0.2366666666666666;2.0;1;2;3;1;0;0;0;1;0.1764705882352941;0.5;0.0048622366288492;5.666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Aston Villa;21;1;0;1;101;AZ;2;3;5;11;5;3;0.53;0.47;522;0.84;12;12;2;3;0;0;1;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;4;0.0427272727272727;0.1666666666666666;438;0.0273972602739726;826.4150943396226;0.2;1.8867924528301885;-6;0.06;-3;-1;0;0.0095785440613026;0.8;0.1325;0.25;2;2;4;1;0;0;1;0;0.8;0.8;0.0076628352490421;1.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Aston Villa;3;1;3;1;61;West Ham;0;1;15;14;7;4;0.59;0.41;501;0.88;8;15;0;1;0;0;8;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.0292857142857142;0.0;441;0.0181405895691609;747.4576271186442;0.5333333333333333;13.559322033898306;1;0.18;1;-1;-7;0.029940119760479;0.2666666666666666;0.1475;2.0;1;3;4;1;0;0;0;1;0.2666666666666666;0.5714285714285714;0.0079840319361277;3.75;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
