Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Vicente Guaita-Celta de Vigo;Javier Rodríguez Galiano-Celta de Vigo;Yoel Lago-Celta de Vigo;Marcos Alonso Mendoza-Celta de Vigo;Sergio Carreira-Celta de Vigo;Fran Beltrán-Celta de Vigo;Pablo Durán-Celta de Vigo;Ilaix Moriba-Celta de Vigo;Iker Losada-Celta de Vigo;Williot Swedberg-Celta de Vigo;Borja Iglesias-Celta de Vigo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Carl Starfelt-Celta de Vigo;Óscar Mingueza-Celta de Vigo;Iago Aspas-Celta de Vigo;Hugo Sotelo-Celta de Vigo;Alfonso González-Celta de Vigo;Damián Rodríguez Sousa-Celta de Vigo;Mihailo Ristić-Celta de Vigo;Jailson-Celta de Vigo;Fer López-Celta de Vigo;Carlos Domínguez Cáceres-Celta de Vigo;Hugo Álvarez Antúnez-Celta de Vigo;Franco Cervi-Celta de Vigo;Iván Villar-Celta de Vigo;Jonathan Bamba-Celta de Vigo;Joseph Aidoo-Celta de Vigo;Anastasios Douvikas-Celta de Vigo;Javier Manquillo-Celta de Vigo;Miguel Román González-Celta de Vigo;Kevin Vázquez Comesaña-Celta de Vigo;Miguel Rodríguez Vidal-Celta de Vigo;Renato Tapia-Celta de Vigo;Luca de la Torre-Celta de Vigo;Jørgen Strand Larsen-Celta de Vigo;Carles Pérez-Celta de Vigo;Manuel Sánchez de la Peña-Celta de Vigo;Unai Núñez-Celta de Vigo;Tadeo Allende-Celta de Vigo;Carlos Dotor-Celta de Vigo;Agustín Marchesín-Celta de Vigo;Javi Galán-Celta de Vigo;Gabri Veiga-Celta de Vigo;Óscar Rodríguez Arnaiz-Celta de Vigo;Haris Seferović-Celta de Vigo;Hugo Mallo-Celta de Vigo;Gonçalo Paciência-Celta de Vigo;Augusto Solari-Celta de Vigo
2024-01-07;Celta de Vigo;19;3;1;44;816;Amorebieta;2;0;15;10;4;6;0.56;0.44;394;0.68;6;17;2;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.044;0.3333333333333333;268;0.022388059701492536;478.5714285714285;0.3333333333333333;8.928571428571427;5;0.12000000000000005;-3;2;-11;0.03807106598984772;0.26666666666666666;0.14;1.25;1;3;4;1;0;0;1;0;0.26666666666666666;1.0;0.01015228426395939;3.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03;Celta de Vigo;1;1;3;44;39;Betis;1;2;19;14;6;3;0.4;0.6;331;0.78;10;12;0;2;1;0;8;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.04285714285714286;0.1;258;0.03875968992248062;645.0;0.42105263157894735;20.0;5;-0.19999999999999996;1;-1;-2;0.05740181268882175;0.10526315789473684;0.2;4.0;1;1;2;1;0;0;0;1;0.10526315789473684;0.3333333333333333;0.006042296072507553;9.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Celta de Vigo;1;1;1;44;37;Villarreal;4;2;15;12;5;8;0.53;0.47;490;0.85;15;16;4;2;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.03916666666666666;0.26666666666666666;416;0.036057692307692304;784.9056603773585;0.4666666666666667;13.20754716981132;3;0.06000000000000005;3;2;-1;0.030612244897959183;0.13333333333333333;0.265;3.5;0;2;2;0;0;1;1;0;0.13333333333333333;0.4;0.004081632653061225;7.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Celta de Vigo;1;1;3;44;119;Granada;7;2;11;7;4;2;0.39;0.61;298;0.69;20;18;6;2;1;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08714285714285715;0.35;206;0.0970873786407767;528.2051282051282;0.6363636363636364;17.94871794871795;4;-0.21999999999999997;6;5;2;0.03691275167785235;0.09090909090909091;0.39;7.0;1;0;1;1;0;0;0;1;0.09090909090909091;0.25;0.003355704697986577;11.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-11;Celta de Vigo;1;1;3;44;42;Rayo Vallecano;0;3;4;18;2;4;0.37;0.63;351;0.72;10;15;0;3;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.035;0.0;253;0.039525691699604744;683.7837837837837;0.25;2.7027027027027026;-14;-0.26;-7;-3;-5;0.011396011396011397;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Celta de Vigo;19;1;3;44;817;Sestao River;1;3;6;8;3;2;0.47;0.53;324;0.57;17;16;1;3;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.06625;0.058823529411764705;185;0.0918918918918919;393.6170212765958;0.8333333333333334;10.638297872340425;-2;-0.06000000000000005;1;-2;1;0.018518518518518517;0.3333333333333333;0.235;2.5;1;1;2;1;0;0;1;0;0.3333333333333333;0.6666666666666666;0.006172839506172839;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-04;Celta de Vigo;1;1;1;44;130;Cádiz;1;7;26;2;7;1;0.68;0.32;563;0.87;14;18;1;6;0;1;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.16;0.07142857142857142;490;0.02857142857142857;720.5882352941176;0.46153846153846156;17.64705882352941;24;0.36000000000000004;11;-6;-4;0.046181172291296625;0.038461538461538464;0.68;12.0;0;1;1;0;1;0;0;1;0.038461538461538464;0.14285714285714285;0.0017761989342806395;26.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-10;Celta de Vigo;1;1;3;44;38;Athletic;2;2;13;21;5;12;0.42;0.58;368;0.72;13;15;2;2;0;0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.027619047619047616;0.15384615384615385;265;0.04905660377358491;630.952380952381;0.15384615384615385;4.761904761904762;-8;-0.15999999999999998;-5;0;-2;0.035326086956521736;0.23076923076923078;0.13999999999999999;0.6666666666666666;2;1;3;0;0;1;1;0;0.23076923076923078;0.6;0.008152173913043478;4.333333333333333;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Celta de Vigo;1;1;0;44;43;Sevilla;1;5;15;13;3;5;0.38;0.62;342;0.74;14;10;0;5;1;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.047692307692307694;0.07142857142857142;253;0.05533596837944664;665.7894736842105;0.26666666666666666;10.526315789473685;2;-0.24;-2;-4;4;0.043859649122807015;0.06666666666666667;0.38;4.0;1;0;1;0;1;0;0;1;0.06666666666666667;0.3333333333333333;0.0029239766081871343;15.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Celta de Vigo;19;1;30;44;818;Turégano;0;4;19;2;7;1;0.76;0.24;701;0.89;10;13;0;4;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0.12;0.0;624;0.016025641025641024;821.0526315789474;0.3157894736842105;7.894736842105263;17;0.52;6;-4;-3;0.02710413694721826;0.21052631578947367;0.19;1.5;2;2;4;1;0;0;1;0;0.21052631578947367;0.5714285714285714;0.005706134094151213;4.75;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-27;Celta de Vigo;1;1;6;44;24;Girona;2;3;4;12;2;2;0.34;0.66;311;0.74;12;15;2;3;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.055;0.16666666666666666;230;0.05217391304347826;676.470588235294;0.25;2.941176470588235;-8;-0.32;-9;-1;-3;0.012861736334405145;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Celta de Vigo;1;0;2;44;27;Atlético Madrid;4;2;16;12;3;7;0.36;0.64;414;0.86;10;10;3;2;1;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.05333333333333334;0.4;356;0.028089887640449437;988.8888888888889;0.4375;19.444444444444446;4;-0.28;2;2;0;0.03864734299516908;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Celta de Vigo;1;1;1;44;48;Getafe;1;8;26;3;11;2;0.75;0.25;593;0.84;14;20;1;7;0;1;13;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.08333333333333333;0.07142857142857142;498;0.028112449799196786;664.0;0.5;17.333333333333332;23;0.5;12;-7;-6;0.04384485666104553;0.07692307692307693;0.375;6.5;2;0;2;0;1;0;0;1;0.07692307692307693;0.18181818181818182;0.003372681281618887;13.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;Celta de Vigo;1;4;5;44;50;U. D. Las Palmas;1;2;11;16;3;5;0.26;0.74;254;0.69;14;13;1;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.04625;0.07142857142857142;175;0.08;673.0769230769231;0.45454545454545453;19.23076923076923;-5;-0.48;1;-1;1;0.04330708661417323;0.09090909090909091;0.26;5.0;0;1;1;0;0;1;1;0;0.09090909090909091;0.3333333333333333;0.003937007874015748;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-28;Celta de Vigo;1;4;3;44;45;Alavés;5;3;8;21;0;11;0.45;0.55;390;0.79;9;11;4;3;1;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.02619047619047619;0.5555555555555556;308;0.02922077922077922;684.4444444444445;0.25;4.444444444444445;-13;-0.10000000000000003;-6;2;-2;0.020512820512820513;0.125;0.45;2.0;1;0;1;0;1;0;0;1;0.125;0.0;0.002564102564102564;8.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Celta de Vigo;1;4;0;44;10;Barcelona;1;2;13;15;7;6;0.25;0.75;275;0.73;11;10;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.05;0.09090909090909091;201;0.05472636815920398;804.0;0.23076923076923078;12.0;-2;-0.5;1;-1;1;0.04727272727272727;0.15384615384615385;0.125;1.5;1;1;2;0;0;1;1;0;0.15384615384615385;0.2857142857142857;0.007272727272727273;6.5;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Celta de Vigo;1;6;9;44;40;R.C.D. Mallorca;1;3;16;7;4;4;0.61;0.39;517;0.82;9;15;1;3;0;0;10;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.055714285714285716;0.1111111111111111;424;0.02122641509433962;695.0819672131148;0.625;16.39344262295082;9;0.21999999999999997;9;-2;-6;0.030947775628626693;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;Celta de Vigo;1;9;3;44;126;Almería;1;1;14;16;8;5;0.36;0.64;346;0.78;9;9;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.04;0.1111111111111111;270;0.03333333333333333;750.0;0.35714285714285715;13.88888888888889;-2;-0.28;-1;0;0;0.04046242774566474;0.21428571428571427;0.12;1.6666666666666667;2;1;3;1;0;0;1;0;0.21428571428571427;0.375;0.008670520231213872;4.666666666666667;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-25;Celta de Vigo;1;4;22;44;12;Real Madrid;2;3;13;10;4;3;0.36;0.64;350;0.79;19;14;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.064;0.10526315789473684;276;0.06884057971014493;766.6666666666667;0.23076923076923078;8.333333333333334;3;-0.28;-2;-1;5;0.037142857142857144;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Celta de Vigo;1;1;0;44;46;Real Sociedad;1;2;17;11;6;2;0.47;0.53;376;0.73;12;12;1;2;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.04818181818181819;0.08333333333333333;274;0.043795620437956206;582.9787234042553;0.4117647058823529;14.893617021276597;6;-0.06000000000000005;-2;-1;0;0.04521276595744681;0.058823529411764705;0.47;7.0;0;1;1;0;1;0;1;0;0.058823529411764705;0.16666666666666666;0.0026595744680851063;17.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Celta de Vigo;1;1;0;44;41;Osasuna;1;1;11;11;1;5;0.53;0.47;469;0.82;11;15;1;1;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.042727272727272725;0.09090909090909091;385;0.02857142857142857;726.4150943396226;0.6363636363636364;13.20754716981132;0;0.06000000000000005;5;0;-4;0.023454157782515993;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Celta de Vigo;1;0;0;44;10;Barcelona;2;2;12;9;9;2;0.27;0.73;239;0.74;13;9;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0811111111111111;0.15384615384615385;177;0.07344632768361582;655.5555555555555;0.16666666666666666;7.4074074074074066;3;-0.45999999999999996;-2;0;4;0.0502092050209205;0.16666666666666666;0.135;1.0;1;1;2;1;0;0;0;1;0.16666666666666666;0.2222222222222222;0.008368200836820083;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-28;Celta de Vigo;1;0;1;44;130;Cádiz;6;9;9;13;4;3;0.51;0.49;399;0.75;10;16;6;9;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.03769230769230769;0.6;299;0.033444816053511704;586.2745098039215;0.3333333333333333;5.88235294117647;-4;0.020000000000000018;0;-3;-6;0.022556390977443608;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-05-23;Celta de Vigo;1;0;8;44;24;Girona;0;0;16;11;7;4;0.39;0.61;356;0.83;13;13;0;0;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.05545454545454545;0.0;295;0.04406779661016949;756.4102564102564;0.5625;23.076923076923077;5;-0.21999999999999997;6;0;0;0.0449438202247191;0.0625;0.39;9.0;1;0;1;0;1;0;0;1;0.0625;0.14285714285714285;0.0028089887640449437;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-05-20;Celta de Vigo;1;13;7;44;38;Athletic;1;4;8;10;3;3;0.52;0.48;463;0.8;12;17;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.048;0.08333333333333333;370;0.032432432432432434;711.5384615384615;0.625;9.615384615384615;-2;0.040000000000000036;-3;-3;-5;0.017278617710583154;0.125;0.52;5.0;0;1;1;0;0;1;1;0;0.125;0.3333333333333333;0.0021598272138228943;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-14;Celta de Vigo;1;1;3;44;52;Valencia C. F.;3;4;10;12;6;5;0.64;0.36;480;0.8;13;19;3;3;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.03;0.23076923076923078;384;0.033854166666666664;600.0;0.5;7.8125;-2;0.28;1;-1;-6;0.020833333333333332;0.1;0.64;5.0;0;1;1;0;0;1;0;1;0.1;0.16666666666666666;0.0020833333333333333;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-05-03;Celta de Vigo;1;1;0;44;48;Getafe;4;7;7;14;1;4;0.66;0.34;528;0.79;14;21;3;7;1;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.02428571428571429;0.2857142857142857;417;0.03357314148681055;631.8181818181818;0.7142857142857143;7.575757575757575;-7;0.32;4;-3;-7;0.013257575757575758;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-04-30;Celta de Vigo;1;1;3;44;37;Villarreal;4;1;14;9;5;3;0.48;0.52;388;0.83;11;12;4;1;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.05777777777777778;0.36363636363636365;322;0.034161490683229816;670.8333333333334;0.6428571428571429;18.75;5;-0.040000000000000036;5;3;-1;0.03608247422680412;0.07142857142857142;0.48;9.0;1;0;1;0;0;1;1;0;0.07142857142857142;0.2;0.002577319587628866;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-26;Celta de Vigo;1;1;1;44;123;Elche C. F.;0;0;15;12;9;1;0.49;0.51;402;0.8;9;12;0;0;0;0;10;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0425;0.0;322;0.027950310559006212;657.1428571428571;0.6666666666666666;20.408163265306122;3;-0.020000000000000018;4;0;-3;0.03731343283582089;0.06666666666666667;0.49;10.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.1111111111111111;0.0024875621890547263;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
2023-04-22;Celta de Vigo;1;1;0;44;12;Real Madrid;2;1;12;17;2;5;0.34;0.66;369;0.8;10;10;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.03882352941176471;0.2;295;0.03389830508474576;867.6470588235294;0.25;8.823529411764705;-5;-0.32;-5;1;0;0.032520325203252036;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2023-04-17;Celta de Vigo;1;1;4;44;40;R.C.D. Mallorca;1;1;12;8;3;2;0.74;0.26;598;0.86;10;19;0;1;1;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0325;0.1;514;0.019455252918287938;694.5945945945946;0.5833333333333334;9.45945945945946;4;0.48;2;0;-9;0.020066889632107024;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-04-07;Celta de Vigo;1;1;3;44;43;Sevilla;2;6;9;7;4;2;0.71;0.29;607;0.88;9;11;2;4;0;2;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.041428571428571426;0.2222222222222222;534;0.016853932584269662;752.112676056338;0.3333333333333333;4.225352112676057;2;0.42;-5;-4;-2;0.014827018121911038;0.2222222222222222;0.355;1.5;0;2;2;0;1;0;1;0;0.2222222222222222;0.5;0.0032948929159802307;4.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
