Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-09-19;Mónaco;-1;3;3;4;10;Barcelona;18;8;56;432;84;16;4;0;10;Philipp Köhn;Portero;Wilfried Singo;Defensor;Thilo Kehrer;Defensor;Mohamed Salisu Abdul Karim;Defensor;Vanderson;Defensor;Denis Zakaria;Mediocampista;Lamine Camara;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Eliesse Ben Seghir;Mediocampista;Breel Embolo;Delantero;1;1;2;1;0;0;0;1
2024-09-01;Mónaco;2;3;29;4;765;Lens;14;3;62;447;82;11;1;0;7;Philipp Köhn;Portero;Jordan Teze;Defensor;Wilfried Singo;Defensor;Christian Mawissa;Defensor;Kassoum Ouattara;Defensor;Soungoutou Magassa;Mediocampista;Denis Zakaria;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Eliesse Ben Seghir;Mediocampista;Folarin Balogun;Delantero;0;1;1;0;1;0;0;1
2024-08-24;Mónaco;2;3;3;4;90;Lyon;21;6;61;489;86;9;1;1;6;Philipp Köhn;Portero;Vanderson;Defensor;Thilo Kehrer;Defensor;Mohamed Salisu Abdul Karim;Defensor;Ismail Jakobs;Defensor;Lamine Camara;Mediocampista;Denis Zakaria;Mediocampista;Maghnes Akliouche;Mediocampista;Takumi Minamino;Mediocampista;Eliesse Ben Seghir;Mediocampista;Breel Embolo;Delantero;0;2;2;1;0;0;1;0
2024-08-17;Mónaco;2;1;7;4;773;Saint-Étienne;17;6;62;483;84;13;1;0;5;Philipp Köhn;Portero;Vanderson;Defensor;Thilo Kehrer;Defensor;Mohamed Salisu Abdul Karim;Defensor;Ismail Jakobs;Defensor;Takumi Minamino;Mediocampista;Lamine Camara;Mediocampista;Denis Zakaria;Mediocampista;Eliesse Ben Seghir;Mediocampista;Breel Embolo;Delantero;Folarin Balogun;Delantero;1;0;1;1;0;0;0;1
2024-08-12;Mónaco;-1;1;3;4;10;Barcelona;6;4;40;397;84;9;1;0;0;Philipp Köhn;Portero;Vanderson;Defensor;Thilo Kehrer;Defensor;Mohamed Salisu Abdul Karim;Defensor;Ismail Jakobs;Defensor;Takumi Minamino;Mediocampista;Lamine Camara;Mediocampista;Denis Zakaria;Mediocampista;Eliesse Ben Seghir;Mediocampista;Breel Embolo;Delantero;Folarin Balogun;Delantero;0;3;3;1;0;0;1;0
2024-07-31;Mónaco;6;29;6;4;16;Feyenoord;10;6;54;448;78;16;2;0;6;Radosław Majecki;Portero;Wilfried Singo;Defensor;Guillermo Maripán;Defensor;Mohamed Salisu Abdul Karim;Defensor;Krépin Diatta;Mediocampista;Félix Lemaréchal;Mediocampista;Edan Diop;Mediocampista;Ismail Jakobs;Mediocampista;Takumi Minamino;Mediocampista;George Ilenikhena;Delantero;Folarin Balogun;Delantero;1;2;3;1;0;0;1;0
2024-05-19;Mónaco;2;1;8;4;769;Nantes;10;6;62;608;88;14;1;0;2;Radosław Majecki;Portero;Krépin Diatta;Defensor;Thilo Kehrer;Defensor;Mohamed Salisu Abdul Karim;Defensor;Caio Henrique;Defensor;Mamadou Coulibaly;Mediocampista;Soungoutou Magassa;Mediocampista;Mohamed Camara;Mediocampista;Eliesse Ben Seghir;Mediocampista;Wissam Ben Yedder;Delantero;Folarin Balogun;Delantero;3;1;4;1;0;0;0;1
2024-05-12;Mónaco;2;30;3;4;775;Montpellier;19;9;55;504;85;10;1;0;3;Radosław Majecki;Portero;Wilfried Singo;Defensor;Thilo Kehrer;Defensor;Mohamed Salisu Abdul Karim;Defensor;Youssouf Fofana;Mediocampista;Krépin Diatta;Mediocampista;Kassoum Ouattara;Mediocampista;Maghnes Akliouche;Mediocampista;Eliesse Ben Seghir;Mediocampista;Wissam Ben Yedder;Delantero;Breel Embolo;Delantero;0;2;2;1;0;0;1;0
2024-05-04;Mónaco;2;1;3;4;-1;Clermont;23;8;63;566;85;13;3;0;4;Radosław Majecki;Portero;Vanderson;Defensor;Wilfried Singo;Defensor;Thilo Kehrer;Defensor;Krépin Diatta;Defensor;Maghnes Akliouche;Mediocampista;Youssouf Fofana;Mediocampista;Mohamed Camara;Mediocampista;Takumi Minamino;Mediocampista;Wissam Ben Yedder;Delantero;Breel Embolo;Delantero;2;2;4;1;0;0;0;1
2024-04-24;Mónaco;2;1;0;4;15;LOSC;19;7;42;382;85;9;1;0;7;Radosław Majecki;Portero;Vanderson;Defensor;Guillermo Maripán;Defensor;Thilo Kehrer;Defensor;Krépin Diatta;Defensor;Maghnes Akliouche;Mediocampista;Denis Zakaria;Mediocampista;Youssouf Fofana;Mediocampista;Takumi Minamino;Mediocampista;Folarin Balogun;Delantero;Wissam Ben Yedder;Delantero;0;1;1;1;0;0;0;1
