Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Michele Di Gregorio-Juventus;Pierre Kalulu-Juventus;Renato Veiga-Juventus;Lloyd Kelly-Juventus;Nicolás González-Juventus;Manuel Locatelli-Juventus;Khéphren Thuram-Juventus;Weston McKennie-Juventus;Teun Koopmeiners-Juventus;Kenan Yıldız-Juventus;Dušan Vlahović-Juventus;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Timothy Weah-Juventus;Federico Gatti-Juventus;Randal Kolo Muani-Juventus;Andrea Cambiaso-Juventus;Mattia Perin-Juventus;Francisco Conceição-Juventus;Nicolò Savona-Juventus;Douglas Luiz-Juventus;Samuel Mbangula-Juventus;Danilo da Silva-Juventus;Nicolò Fagioli-Juventus;Juan David Cabal-Juventus;Gleison Bremer-Juventus;Jonas Rouhi-Juventus;Wojciech Szczęsny-Juventus;Fabio Miretti-Juventus;Adrien Rabiot-Juventus;Samuel Iling-Junior-Juventus;Federico Chiesa-Juventus;Hans Nicolussi-Juventus;Daniele Rugani-Juventus;Filip Kostić-Juventus;Moise Kean-Juventus;Alex Sandro-Juventus;Carlos Jonás Alcaraz-Juventus;Mattia De Sciglio-Juventus;Arkadiusz Milik-Juventus;Leonardo Bonucci-Juventus;Juan Guillermo Cuadrado-Juventus;Ángel Di María-Juventus;Tommaso Barbieri-Juventus;Leandro Paredes-Juventus;Paul Pogba-Juventus;Matías Soulé-Juventus;Enzo Barrenechea-Juventus
2024-04-13;Juventus;4;2;29;14;73;Torino;2;3;8;13;3;2;0.53;0.47;454;0.84;11;18;2;3;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.036153846153846154;0.18181818181818182;381;0.028871391076115485;718.8679245283018;0.25;3.773584905660377;-5;0.06000000000000005;-4;-1;-7;0.01762114537444934;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Juventus;4;2;3;14;70;Fiorentina;2;1;7;13;2;2;0.25;0.75;217;0.7;16;8;2;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.057692307692307696;0.125;152;0.10526315789473684;608.0;0.7142857142857143;20.0;-6;-0.5;-1;1;8;0.03225806451612903;0.14285714285714285;0.25;5.0;1;0;1;1;0;0;0;1;0.14285714285714285;0.5;0.004608294930875576;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Juventus;35;2;0;14;71;Lazio;2;0;9;11;3;0;0.41;0.59;392;0.81;12;15;2;0;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;7;0.053636363636363635;0.16666666666666666;318;0.03773584905660377;775.609756097561;0.6666666666666666;14.634146341463415;-2;-0.18;-1;2;-3;0.02295918367346939;0.2222222222222222;0.205;3.0;0;2;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.00510204081632653;4.5;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Juventus;4;0;1;14;71;Lazio;2;1;9;16;3;4;0.35;0.65;350;0.77;10;12;2;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.040625;0.2;270;0.037037037037037035;771.4285714285714;0.2222222222222222;5.714285714285714;-7;-0.30000000000000004;-5;1;-2;0.025714285714285714;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Juventus;4;2;17;14;83;Genoa;3;1;17;5;2;2;0.67;0.33;541;0.84;11;11;2;1;1;0;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.066;0.2727272727272727;454;0.024229074889867842;677.6119402985074;0.7058823529411765;17.91044776119403;12;0.34;10;2;0;0.031423290203327174;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Juventus;4;17;17;14;17;Atalanta;0;1;18;7;5;3;0.51;0.49;509;0.84;12;10;0;1;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.06999999999999999;0.0;428;0.028037383177570093;839.2156862745098;0.2222222222222222;7.8431372549019605;11;0.020000000000000018;1;-1;2;0.03536345776031434;0.1111111111111111;0.255;2.0;0;2;2;0;1;0;0;1;0.1111111111111111;0.4;0.003929273084479371;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Juventus;4;2;0;14;69;Napoli;4;1;18;14;4;7;0.29;0.71;267;0.74;16;6;4;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.05071428571428571;0.25;198;0.08080808080808081;682.7586206896552;0.05555555555555555;3.4482758620689657;4;-0.42;-1;3;10;0.06741573033707865;0.05555555555555555;0.29;1.0;0;1;1;0;0;1;1;0;0.05555555555555555;0.25;0.003745318352059925;18.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Juventus;4;2;4;14;611;Frosinone;2;2;22;6;5;2;0.63;0.37;608;0.88;12;6;2;2;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.06166666666666667;0.16666666666666666;535;0.022429906542056073;849.2063492063492;0.36363636363636365;12.698412698412698;16;0.26;5;0;6;0.03618421052631579;0.13636363636363635;0.21;2.6666666666666665;2;1;3;1;0;0;0;1;0.13636363636363635;0.6;0.004934210526315789;7.333333333333333;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Juventus;4;2;3;14;77;Hellas Verona;0;0;18;14;4;9;0.57;0.43;466;0.84;10;8;0;0;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;5;0.030714285714285715;0.0;391;0.02557544757033248;685.9649122807018;0.2222222222222222;7.017543859649123;4;0.13999999999999996;-1;0;2;0.03862660944206009;0.1111111111111111;0.285;2.0;1;1;2;0;1;0;1;0;0.1111111111111111;0.5;0.004291845493562232;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-12;Juventus;4;2;23;14;72;Udinese;3;3;14;8;6;1;0.71;0.29;548;0.86;15;10;3;3;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.03625;0.2;471;0.03184713375796178;663.3802816901409;0.5714285714285714;11.267605633802818;6;0.42;4;0;5;0.025547445255474453;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Juventus;4;2;2;14;7;Inter;3;2;12;15;1;3;0.46;0.54;489;0.88;8;8;3;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;6;0.036000000000000004;0.375;430;0.018604651162790697;934.7826086956521;0.3333333333333333;8.695652173913043;-3;-0.08000000000000002;-2;1;0;0.024539877300613498;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Juventus;4;2;2;14;75;Empoli;2;1;9;16;3;5;0.39;0.61;404;0.82;11;6;1;1;1;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;7;0.038125;0.18181818181818182;331;0.03323262839879154;848.7179487179487;0.6666666666666666;15.384615384615383;-7;-0.21999999999999997;-1;1;5;0.022277227722772276;0.1111111111111111;0.39;6.0;0;1;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.0024752475247524753;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Juventus;4;2;7;14;82;Lecce;1;1;15;12;8;3;0.48;0.52;437;0.81;12;8;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;5;0.043333333333333335;0.08333333333333333;354;0.03389830508474576;737.5;0.3333333333333333;10.416666666666668;3;-0.040000000000000036;0;0;4;0.034324942791762014;0.2;0.16;1.6666666666666667;0;3;3;1;0;0;1;0;0.2;0.375;0.006864988558352402;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-16;Juventus;4;2;3;14;593;Sassuolo;0;2;12;8;5;4;0.45;0.55;458;0.84;9;9;0;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2;0.06875;0.0;385;0.023376623376623377;855.5555555555555;0.4166666666666667;11.11111111111111;4;-0.10000000000000003;3;-2;0;0.026200873362445413;0.25;0.15;1.6666666666666667;2;1;3;1;0;0;0;1;0.25;0.6;0.006550218340611353;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-11;Juventus;35;2;17;14;611;Frosinone;3;0;23;10;10;3;0.46;0.54;437;0.84;9;10;3;0;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.054000000000000006;0.3333333333333333;367;0.02452316076294278;797.8260869565217;0.21739130434782608;10.869565217391305;13;-0.08000000000000002;2;3;-1;0.05263157894736842;0.17391304347826086;0.115;1.25;2;2;4;1;0;0;0;1;0.17391304347826086;0.4;0.009153318077803204;5.75;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Juventus;4;2;2;14;607;Salernitana;5;2;18;8;3;3;0.71;0.29;603;0.89;15;9;5;1;0;1;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2;0.03625;0.3333333333333333;537;0.027932960893854747;756.3380281690141;0.4444444444444444;11.267605633802818;10;0.42;6;3;6;0.029850746268656716;0.1111111111111111;0.355;4.0;0;2;2;1;0;0;1;0;0.1111111111111111;0.6666666666666666;0.003316749585406302;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Juventus;35;2;3;14;607;Salernitana;0;1;22;2;12;2;0.58;0.42;577;0.91;6;10;0;1;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.21;0.0;525;0.011428571428571429;905.1724137931035;0.36363636363636365;13.793103448275863;20;0.15999999999999998;7;-1;-4;0.038128249566724434;0.2727272727272727;0.09666666666666666;1.3333333333333333;2;4;6;1;0;0;0;1;0.2727272727272727;0.5;0.010398613518197574;3.6666666666666665;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Juventus;4;2;2;14;74;Roma;1;1;13;11;4;2;0.42;0.58;439;0.84;15;14;1;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;2;0.05272727272727273;0.06666666666666667;369;0.04065040650406504;878.5714285714286;0.15384615384615385;4.761904761904762;2;-0.15999999999999998;0;0;1;0.029612756264236904;0.07692307692307693;0.42;2.0;0;1;1;1;0;0;0;1;0.07692307692307693;0.25;0.002277904328018223;13.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Juventus;4;2;17;14;611;Frosinone;2;0;13;10;3;3;0.43;0.57;343;0.79;12;6;2;0;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;8;0.056999999999999995;0.16666666666666666;271;0.04428044280442804;630.232558139535;0.6153846153846154;18.6046511627907;3;-0.13999999999999996;0;2;6;0.037900874635568516;0.15384615384615385;0.215;4.0;1;1;2;1;0;0;1;0;0.15384615384615385;0.6666666666666666;0.0058309037900874635;6.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-15;Juventus;4;2;4;14;83;Genoa;3;2;11;11;4;3;0.57;0.43;415;0.83;12;14;3;2;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.03909090909090909;0.25;344;0.03488372093023256;603.5087719298247;0.7272727272727273;14.035087719298247;0;0.13999999999999996;2;1;-2;0.02650602409638554;0.09090909090909091;0.57;8.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.25;0.0024096385542168677;11.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-08;Juventus;4;2;0;14;69;Napoli;2;4;11;13;2;1;0.33;0.67;290;0.7;11;12;2;4;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.05153846153846154;0.18181818181818182;203;0.054187192118226604;615.1515151515151;0.2727272727272727;9.09090909090909;-2;-0.34;-3;-2;-1;0.03793103448275862;0.09090909090909091;0.33;3.0;0;1;1;1;0;0;0;1;0.09090909090909091;0.5;0.0034482758620689655;11.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-01;Juventus;4;2;17;14;80;Monza;2;1;18;16;7;1;0.34;0.66;350;0.84;8;12;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7;0.04125;0.25;294;0.027210884353741496;864.7058823529411;0.16666666666666666;8.823529411764705;2;-0.32;-4;1;-4;0.05142857142857143;0.1111111111111111;0.17;1.5;1;1;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.005714285714285714;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Juventus;4;4;2;14;7;Inter;2;1;4;8;1;4;0.34;0.66;389;0.82;12;13;2;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0.0825;0.16666666666666666;319;0.03761755485893417;938.235294117647;0.25;2.941176470588235;-4;-0.32;1;1;-1;0.010282776349614395;0.25;0.34;1.0;1;0;1;0;1;0;0;1;0.25;1.0;0.002570694087403599;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Juventus;4;2;3;14;79;Cagliari;3;1;18;11;4;2;0.49;0.51;389;0.79;14;8;3;1;0;0;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.046363636363636364;0.21428571428571427;307;0.04560260586319218;626.530612244898;0.6666666666666666;24.489795918367346;7;-0.020000000000000018;8;2;6;0.04627249357326478;0.1111111111111111;0.245;6.0;0;2;2;1;0;0;0;1;0.1111111111111111;0.5;0.005141388174807198;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Juventus;4;2;3;14;70;Fiorentina;3;1;4;25;3;4;0.31;0.69;260;0.67;21;12;3;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9;0.0276;0.14285714285714285;174;0.1206896551724138;561.2903225806451;0.5;6.451612903225807;-21;-0.37999999999999995;-7;2;9;0.015384615384615385;0.25;0.31;2.0;1;0;1;1;0;0;1;0;0.25;0.3333333333333333;0.0038461538461538464;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Juventus;4;2;29;14;77;Hellas Verona;3;2;30;7;6;1;0.55;0.45;503;0.87;13;8;3;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1;0.0642857142857143;0.23076923076923078;438;0.02968036529680365;796.3636363636363;0.16666666666666666;9.09090909090909;23;0.10000000000000003;4;1;5;0.05964214711729622;0.03333333333333333;0.55;5.0;0;1;1;1;0;0;0;1;0.03333333333333333;0.16666666666666666;0.0019880715705765406;30.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Juventus;4;2;3;14;25;Milan;4;2;14;7;4;1;0.48;0.52;410;0.86;16;12;4;1;0;1;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.07428571428571429;0.25;353;0.0453257790368272;735.4166666666667;0.21428571428571427;6.25;7;-0.040000000000000036;-3;2;4;0.03414634146341464;0.07142857142857142;0.48;3.0;0;1;1;1;0;0;1;0;0.07142857142857142;0.25;0.0024390243902439024;14.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Juventus;4;2;17;14;73;Torino;1;1;17;10;6;1;0.5;0.5;427;0.81;10;8;1;1;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.05;0.1;346;0.028901734104046242;692.0;0.4117647058823529;14.0;7;0.0;4;0;2;0.03981264637002342;0.11764705882352941;0.25;3.5;0;2;2;1;0;0;0;1;0.11764705882352941;0.3333333333333333;0.00468384074941452;8.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Juventus;4;30;17;14;17;Atalanta;2;1;5;15;3;2;0.48;0.52;521;0.86;7;13;2;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.034666666666666665;0.2857142857142857;448;0.015625;933.3333333333334;0.4;4.166666666666667;-10;-0.040000000000000036;-3;1;-6;0.009596928982725527;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;Juventus;4;30;0;14;82;Lecce;2;4;15;2;5;0;0.51;0.49;452;0.84;14;15;2;3;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.245;0.14285714285714285;380;0.03684210526315789;745.0980392156863;0.3333333333333333;9.803921568627452;13;0.020000000000000018;4;-2;-1;0.033185840707964605;0.06666666666666667;0.51;5.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.2;0.0022123893805309734;15.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Juventus;4;30;3;14;593;Sassuolo;2;4;15;18;2;7;0.58;0.42;473;0.84;8;13;2;4;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.02333333333333333;0.25;397;0.020151133501259445;684.4827586206897;0.2;5.172413793103448;-3;0.15999999999999998;-3;-2;-5;0.03171247357293869;0.13333333333333333;0.29;1.5;1;1;2;0;0;1;1;0;0.13333333333333333;1.0;0.004228329809725159;7.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Juventus;4;30;0;14;71;Lazio;5;1;17;16;7;5;0.36;0.64;348;0.81;13;13;5;1;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;9;0.04;0.38461538461538464;282;0.04609929078014184;783.3333333333334;0.4117647058823529;19.444444444444446;1;-0.28;-2;4;0;0.04885057471264368;0.17647058823529413;0.12;2.3333333333333335;2;1;3;1;0;0;0;1;0.17647058823529413;0.42857142857142855;0.008620689655172414;5.666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Juventus;4;2;0;14;75;Empoli;3;3;18;7;5;0;0.51;0.49;469;0.84;13;14;3;3;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.06999999999999999;0.23076923076923078;394;0.03299492385786802;772.5490196078431;0.3888888888888889;13.72549019607843;11;0.020000000000000018;4;0;-1;0.03837953091684435;0.1111111111111111;0.255;3.5;1;1;2;1;0;0;1;0;0.1111111111111111;0.4;0.0042643923240938165;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
