Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Joan García Pons-RCD Espanyol;Omar El Hilali-RCD Espanyol;Marash Kumbulla-RCD Espanyol;Leandro Cabrera-RCD Espanyol;Carlos Romero Serrano-RCD Espanyol;Urko González de Zárate-RCD Espanyol;Pol Lozano-RCD Espanyol;Jofre Carreras-RCD Espanyol;Eduardo Expósito Jaén-RCD Espanyol;Antoniu Roca-RCD Espanyol;Roberto Fernández Jaén-RCD Espanyol;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Javi Puado-RCD Espanyol;Alex Král-RCD Espanyol;Fernando Calero Villa-RCD Espanyol;Álvaro Aguado-RCD Espanyol;Brian Oliván-RCD Espanyol;Álvaro Tejero-RCD Espanyol;Alejo Véliz-RCD Espanyol;Walid Cheddira-RCD Espanyol;Justin Smith-RCD Espanyol;Irvin Cardona-RCD Espanyol;Sergi Gómez-RCD Espanyol;Fernando Pacheco-RCD Espanyol;Rafel Bauzà-RCD Espanyol;Naci Ünüvar-RCD Espanyol;José Luis Català Vázquez-RCD Espanyol;Salvi Sánchez-RCD Espanyol;Pere Milla-RCD Espanyol;José Gragera Amado-RCD Espanyol;Keidi Bare-RCD Espanyol;Nico Melamed-RCD Espanyol;Martin Braithwaite-RCD Espanyol;Óscar Gil Regaño-RCD Espanyol;Keita Baldé Diao-RCD Espanyol;Gastón Valles-RCD Espanyol;Víctor Ruiz Torre-RCD Espanyol;Rubén Sánchez Sáez-RCD Espanyol;Ian Forns-RCD Espanyol;Omar Sadik-RCD Espanyol;Ramon Ramos Lima-RCD Espanyol;José Carlos Lazo-RCD Espanyol;Ronaël Pierre-Gabriel-RCD Espanyol;César Montes-RCD Espanyol;Sergi Darder-RCD Espanyol;Denis Suárez-RCD Espanyol;Joselu-RCD Espanyol;Adrià Pedrosa-RCD Espanyol;Vinícius Souza-RCD Espanyol;Aleix Vidal-RCD Espanyol;Álvaro Fernández Llorente-RCD Espanyol;Roger Martínez Santamaría-RCD Espanyol;Simo-RCD Espanyol;Dani Villahermosa-RCD Espanyol;Daniel Gómez Alcón-RCD Espanyol;Benjamin Lecomte-RCD Espanyol
2024-03-29;RCD Espanyol;7;1;8;49;129;Burgos;3;4;10;14;2;5;0.52;0.48;387;0.8;13;12;3;4;0;0;7;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0342857142857142;0.2307692307692307;310;0.0419354838709677;596.1538461538462;0.7;13.461538461538462;-4;0.04;2;-1;1;0.0258397932816537;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-23;RCD Espanyol;7;7;1;49;134;Tenerife;4;4;22;9;8;2;0.67;0.33;492;0.88;10;19;4;4;0;0;10;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0366666666666666;0.4;433;0.023094688221709;646.2686567164179;0.4545454545454545;14.925373134328357;13;0.34;8;0;-9;0.0447154471544715;0.0454545454545454;0.67;10.0;0;1;1;0;1;0;0;1;0.0454545454545454;0.125;0.0020325203252032;22.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;RCD Espanyol;7;3;3;49;117;Real Zaragoza;4;1;6;14;1;2;0.4;0.6;311;0.72;22;13;4;1;0;0;3;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0428571428571428;0.1818181818181818;224;0.0982142857142857;560.0;0.5;7.5;-8;-0.1999999999999999;-5;3;9;0.0192926045016077;0.1666666666666666;0.4;3.0;1;0;1;1;0;0;1;0;0.1666666666666666;1.0;0.0032154340836012;6.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;RCD Espanyol;7;6;1;49;-1;Alcorcón;5;3;13;15;2;5;0.63;0.37;456;0.79;13;11;4;2;1;1;6;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0246666666666666;0.3846153846153846;360;0.0361111111111111;571.4285714285714;0.4615384615384615;9.523809523809524;-2;0.26;2;2;2;0.0285087719298245;0.0769230769230769;0.63;6.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.5;0.0021929824561403;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;RCD Espanyol;7;1;9;49;122;S. D. Huesca;2;5;12;2;3;1;0.57;0.43;518;0.85;19;16;2;5;0;0;4;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.215;0.1052631578947368;440;0.0431818181818181;771.9298245614036;0.3333333333333333;7.017543859649123;10;0.1399999999999999;3;-3;3;0.0231660231660231;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;RCD Espanyol;7;1;3;49;124;Eibar;2;1;8;12;4;4;0.45;0.55;471;0.78;13;14;2;1;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0458333333333333;0.1538461538461538;367;0.0354223433242506;815.5555555555555;0.375;6.666666666666666;-4;-0.1;-3;1;-1;0.0169851380042462;0.375;0.15;1.0;0;3;3;1;0;0;1;0;0.375;0.75;0.0063694267515923;2.6666666666666665;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;RCD Espanyol;7;1;7;49;116;Mirandés;2;4;18;4;7;0;0.49;0.51;395;0.82;18;13;2;4;0;0;7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.1275;0.1111111111111111;324;0.0555555555555555;661.2244897959184;0.3888888888888889;14.285714285714286;14;-0.02;4;-2;5;0.0455696202531645;0.1666666666666666;0.1633333333333333;2.333333333333333;1;2;3;1;0;0;0;1;0.1666666666666666;0.4285714285714285;0.0075949367088607;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;RCD Espanyol;7;1;3;49;114;Racing de Santander;0;1;9;10;1;5;0.63;0.37;439;0.75;14;17;0;1;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.037;0.0;329;0.0425531914893617;522.2222222222222;0.3333333333333333;4.761904761904762;-1;0.26;-4;-1;-3;0.020501138952164;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;RCD Espanyol;7;1;30;49;115;Levante;3;3;9;16;3;5;0.42;0.58;375;0.82;19;16;3;3;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.03625;0.1578947368421052;308;0.0616883116883116;733.3333333333334;0.5555555555555556;11.904761904761903;-7;-0.1599999999999999;-1;0;3;0.024;0.2222222222222222;0.21;2.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.0053333333333333;4.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;RCD Espanyol;7;1;8;49;131;CD Eldense;2;2;5;13;1;5;0.51;0.49;374;0.7;15;15;2;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.0376923076923076;0.1333333333333333;262;0.0572519083969465;513.7254901960785;0.6;5.88235294117647;-8;0.02;-4;0;0;0.0133689839572192;0.4;0.255;1.5;2;0;2;0;0;1;1;0;0.4;2.0;0.0053475935828877;2.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;RCD Espanyol;7;1;1;49;-1;Villarreal B;2;2;9;11;4;3;0.56;0.44;496;0.85;13;11;2;2;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8;0.04;0.1538461538461538;422;0.0308056872037914;753.5714285714286;0.5555555555555556;8.928571428571427;-2;0.12;-3;0;2;0.0181451612903225;0.2222222222222222;0.28;2.5;2;0;2;1;0;0;0;1;0.2222222222222222;0.5;0.0040322580645161;4.5;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;RCD Espanyol;7;1;3;49;132;Racing Ferrol;3;2;8;6;1;1;0.47;0.53;389;0.76;14;11;3;2;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.0883333333333333;0.2142857142857142;296;0.0472972972972973;629.7872340425532;1.0;17.02127659574468;2;-0.06;3;1;3;0.0205655526992287;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;RCD Espanyol;19;1;1;49;48;Getafe;1;2;9;13;4;2;0.53;0.47;427;0.75;11;18;1;2;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3;0.0361538461538461;0.0909090909090909;320;0.034375;603.7735849056603;0.4444444444444444;7.547169811320754;-4;0.06;1;-1;-7;0.0210772833723653;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;RCD Espanyol;7;1;9;49;129;Burgos;3;2;14;13;7;6;0.68;0.32;661;0.87;8;12;3;2;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0246153846153846;0.375;575;0.0139130434782608;845.5882352941176;0.4285714285714285;8.823529411764705;1;0.36;0;1;-4;0.021180030257186;0.2142857142857142;0.2266666666666666;2.0;1;2;3;0;1;0;0;1;0.2142857142857142;0.4285714285714285;0.0045385779122541;4.666666666666667;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;RCD Espanyol;7;1;0;49;-1;FC Andorra;4;1;6;14;1;3;0.31;0.69;282;0.74;19;10;4;1;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6;0.0492857142857142;0.2105263157894736;209;0.0909090909090909;674.1935483870968;0.3333333333333333;6.451612903225807;-8;-0.3799999999999999;-4;3;9;0.0212765957446808;0.1666666666666666;0.31;2.0;0;1;1;0;1;0;1;0;0.1666666666666666;1.0;0.0035460992907801;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-08;RCD Espanyol;7;1;2;49;117;Real Zaragoza;3;3;8;10;1;2;0.47;0.53;372;0.73;15;17;2;3;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6;0.053;0.2;272;0.0551470588235294;578.7234042553192;0.5;8.51063829787234;-2;-0.06;-2;0;-2;0.021505376344086;0.125;0.47;4.0;0;1;1;0;1;0;0;1;0.125;1.0;0.0026881720430107;8.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;RCD Espanyol;19;1;7;49;51;Valladolid;1;3;9;11;3;3;0.41;0.59;360;0.78;12;10;1;2;0;1;5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0536363636363636;0.0833333333333333;281;0.0427046263345195;685.3658536585366;0.5555555555555556;12.195121951219512;-2;-0.18;2;-2;2;0.025;0.3333333333333333;0.1366666666666666;1.6666666666666667;2;1;3;1;0;0;0;1;0.3333333333333333;1.0;0.0083333333333333;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-01;RCD Espanyol;7;1;3;49;121;Real Oviedo;3;5;7;16;2;5;0.47;0.53;339;0.69;24;16;3;5;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.033125;0.125;234;0.1025641025641025;497.872340425532;0.5714285714285714;8.51063829787234;-9;-0.06;-3;-2;8;0.0206489675516224;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;RCD Espanyol;7;1;1;49;-1;Alcorcón;2;1;23;6;9;1;0.66;0.34;611;0.88;16;11;2;0;0;1;8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2;0.0566666666666666;0.125;538;0.0297397769516728;815.1515151515151;0.3478260869565217;12.12121212121212;17;0.32;6;1;5;0.0376432078559738;0.0869565217391304;0.33;4.0;1;1;2;1;0;0;0;1;0.0869565217391304;0.2222222222222222;0.0032733224222585;11.5;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-18;RCD Espanyol;7;1;1;49;123;Elche C. F.;3;2;12;15;5;3;0.43;0.57;319;0.74;25;11;3;2;0;0;8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5;0.038;0.12;236;0.1059322033898305;548.8372093023256;0.6666666666666666;18.6046511627907;-3;-0.1399999999999999;3;1;14;0.0376175548589341;0.1666666666666666;0.215;4.0;2;0;2;1;0;0;0;1;0.1666666666666666;0.4;0.006269592476489;6.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;RCD Espanyol;7;1;2;49;122;S. D. Huesca;4;2;6;19;1;5;0.41;0.59;318;0.72;18;8;4;2;0;0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0310526315789473;0.2222222222222222;229;0.0786026200873362;558.5365853658537;0.1666666666666666;2.4390243902439024;-13;-0.18;-6;2;10;0.0188679245283018;0.1666666666666666;0.41;1.0;0;1;1;0;1;0;1;0;0.1666666666666666;1.0;0.0031446540880503;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-03;RCD Espanyol;7;17;3;49;124;Eibar;1;1;13;13;6;4;0.44;0.56;426;0.81;9;7;1;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.043076923076923;0.1111111111111111;345;0.0260869565217391;784.0909090909091;0.3076923076923077;9.090909090909092;0;-0.12;0;0;2;0.0305164319248826;0.1538461538461538;0.22;2.0;1;1;2;0;1;0;0;1;0.1538461538461538;0.3333333333333333;0.0046948356807511;6.5;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;RCD Espanyol;7;8;30;49;120;Sporting Gijón;3;6;17;9;4;3;0.61;0.39;477;0.86;8;13;3;6;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0433333333333333;0.375;410;0.0195121951219512;672.1311475409836;0.4117647058823529;11.475409836065571;8;0.2199999999999999;3;-3;-5;0.0356394129979035;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-20;RCD Espanyol;7;1;9;49;47;Leganés;3;4;12;13;3;4;0.61;0.39;549;0.83;12;12;2;4;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03;0.25;456;0.0263157894736842;747.5409836065573;0.3333333333333333;6.557377049180328;-1;0.2199999999999999;3;-1;0;0.0218579234972677;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-14;RCD Espanyol;7;8;7;49;51;Valladolid;3;3;5;11;3;3;0.33;0.67;272;0.69;15;14;3;3;0;0;0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0609090909090909;0.2;188;0.0797872340425532;569.6969696969696;0.0;0.0;-6;-0.34;-5;0;1;0.0183823529411764;0.4;0.165;0.0;2;0;2;1;0;0;0;1;0.4;0.6666666666666666;0.0073529411764705;2.5;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-09;RCD Espanyol;7;2;1;49;-1;Villarreal B;4;1;16;18;4;7;0.59;0.41;441;0.85;12;17;4;1;0;0;9;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.0227777777777777;0.3333333333333333;375;0.032;635.5932203389831;0.5625;15.254237288135592;-2;0.18;2;3;-5;0.0362811791383219;0.0625;0.59;9.0;1;0;1;0;0;1;1;0;0.0625;0.25;0.0022675736961451;16.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;RCD Espanyol;7;3;1;49;135;Cartagena;3;4;8;10;4;1;0.6;0.4;544;0.82;14;17;3;4;0;0;1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6;0.04;0.2142857142857142;446;0.0313901345291479;743.3333333333334;0.125;1.6666666666666667;-2;0.1999999999999999;-5;-1;-3;0.0147058823529411;0.25;0.3;0.5;1;1;2;1;0;0;1;0;0.25;0.5;0.0036764705882352;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;RCD Espanyol;7;1;1;49;132;Racing Ferrol;2;3;10;6;3;2;0.59;0.41;510;0.86;22;13;2;2;0;1;6;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.0683333333333333;0.0909090909090909;439;0.0501138952164009;744.0677966101696;0.6;10.16949152542373;4;0.18;6;-1;9;0.0196078431372549;0.3;0.1966666666666666;2.0;1;2;3;1;0;0;0;1;0.3;1.0;0.0058823529411764;3.333333333333333;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-25;RCD Espanyol;7;1;1;49;134;Tenerife;3;3;18;13;2;6;0.54;0.46;428;0.84;9;22;3;3;0;0;10;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0353846153846153;0.3333333333333333;360;0.025;666.6666666666666;0.5555555555555556;18.51851851851852;5;0.08;4;0;-13;0.0420560747663551;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
