Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Bart Verbruggen-Brighton;Mats Wieffer-Brighton;Jan Paul van Hecke-Brighton;Lewis Dunk-Brighton;Pervis Estupiñán-Brighton;Carlos Baleba-Brighton;Jack Hinshelwood-Brighton;Yankuba Minteh-Brighton;Matt O'Riley-Brighton;Simon Adingra-Brighton;Danny Welbeck-Brighton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Yasin Ayari-Brighton;Solly March-Brighton;João Pedro-Brighton;Diego Gómez Amarilla-Brighton;Kaoru Mitoma-Brighton;Brajan Gruda-Brighton;Adam Webster-Brighton;Georginio Rutter-Brighton;Tariq Lamptey-Brighton;Joel Veltman-Brighton;Jason Steele-Brighton;Julio Enciso-Brighton;Igor Julio-Brighton;Evan Ferguson-Brighton;Ferdi Kadıoğlu-Brighton;Jakub Moder-Brighton;James Milner-Brighton;Imari Samuels-Brighton;Jeremy Sarmiento-Brighton;Billy Gilmour-Brighton;Valentín Barco-Brighton;Pascal Groß-Brighton;Adam Lallana-Brighton;Facundo Buonanotte-Brighton;Odel Offiah-Brighton;Mark O'Mahony-Brighton;Ansu Fati-Brighton;Cameron Peupion-Brighton;Mahmoud Dahoud-Brighton;Moisés Caicedo-Brighton;Steven Alzate-Brighton;Levi Colwill-Brighton;Alexis Mac Allister-Brighton;Deniz Undav-Brighton;Robert Sánchez-Brighton
2024-01-22;Brighton;3;0;17;54;67;Wolves;1;4;11;8;4;3;0.72;0.28;791;0.9;10;13;1;4;0;0;8;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2;0.035;0.1;712;0.014044943820224719;988.8888888888889;0.7272727272727273;11.11111111111111;3;0.43999999999999995;6;-3;-3;0.01390644753476612;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Brighton;15;6;17;54;830;Stoke City;2;3;15;8;7;5;0.7;0.3;743;0.88;8;13;2;3;0;0;8;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0375;0.25;654;0.012232415902140673;934.2857142857143;0.5333333333333333;11.428571428571429;7;0.39999999999999997;6;-1;-5;0.020188425302826378;0.26666666666666666;0.175;2.0;1;3;4;1;0;0;1;0;0.26666666666666666;0.5714285714285714;0.005383580080753701;3.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02;Brighton;3;28;3;54;61;West Ham;0;1;22;6;8;2;0.69;0.31;865;0.92;6;4;0;1;0;0;0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2;0.051666666666666666;0.0;796;0.007537688442211055;1153.6231884057972;0.0;0.0;16;0.37999999999999995;-2;-1;2;0.025433526011560695;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-28;Brighton;3;22;3;54;56;Tottenham;3;2;15;19;9;3;0.45;0.55;459;0.82;18;6;3;2;0;0;7;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6;0.028947368421052635;0.16666666666666666;376;0.047872340425531915;835.5555555555555;0.4666666666666667;15.555555555555555;-4;-0.10000000000000003;1;1;12;0.032679738562091505;0.26666666666666666;0.1125;1.75;2;2;4;1;0;0;0;1;0.26666666666666666;0.4444444444444444;0.008714596949891068;3.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Brighton;3;3;0;54;65;Crystal Palace;2;5;18;11;6;3;0.66;0.34;759;0.91;11;12;2;5;0;0;1;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3;0.03090909090909091;0.18181818181818182;691;0.015918958031837915;1046.969696969697;0.05555555555555555;1.5151515151515151;7;0.32;-2;-3;-1;0.023715415019762844;0.05555555555555555;0.66;1.0;0;1;1;0;1;0;1;0;0.05555555555555555;0.16666666666666666;0.0013175230566534915;18.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Brighton;3;3;0;54;9;Arsenal;3;1;6;26;1;9;0.52;0.48;550;0.9;9;11;3;1;0;0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.01846153846153846;0.3333333333333333;495;0.01818181818181818;951.9230769230769;0.16666666666666666;1.923076923076923;-20;0.040000000000000036;-9;2;-2;0.01090909090909091;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-14;Brighton;5;3;6;54;764;Marsella;4;3;13;5;5;0;0.62;0.38;612;0.89;15;14;4;3;0;0;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2;0.076;0.26666666666666666;545;0.027522935779816515;879.0322580645161;0.0;0.0;8;0.24;-2;1;1;0.021241830065359478;0.07692307692307693;0.62;0.0;0;1;1;1;0;0;0;1;0.07692307692307693;0.2;0.0016339869281045752;13.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Brighton;3;3;1;54;819;Burnley;0;4;29;6;11;3;0.72;0.28;777;0.9;5;8;0;4;0;0;9;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.04666666666666667;0.0;699;0.00715307582260372;970.8333333333334;0.3103448275862069;12.5;23;0.43999999999999995;8;-4;-3;0.03732303732303732;0.034482758620689655;0.72;9.0;0;1;1;0;1;0;0;1;0.034482758620689655;0.09090909090909091;0.001287001287001287;29.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Brighton;3;3;1;54;57;Brentford;3;1;18;8;7;2;0.62;0.38;608;0.86;10;8;3;1;0;0;7;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3;0.0475;0.3;523;0.019120458891013385;843.5483870967741;0.3888888888888889;11.290322580645162;10;0.24;4;2;2;0.029605263157894735;0.1111111111111111;0.31;3.5;1;1;2;1;0;0;0;1;0.1111111111111111;0.2857142857142857;0.003289473684210526;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Brighton;3;3;3;54;53;Chelsea;5;4;18;8;9;5;0.68;0.32;645;0.89;12;16;5;3;0;1;8;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;5;0.04;0.4166666666666667;574;0.020905923344947737;844.1176470588234;0.4444444444444444;11.76470588235294;10;0.36000000000000004;3;1;-4;0.027906976744186046;0.1111111111111111;0.34;4.0;1;1;2;0;0;1;1;0;0.1111111111111111;0.2222222222222222;0.0031007751937984496;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Brighton;5;3;7;54;-1;AEK;1;2;9;19;2;5;0.44;0.56;411;0.83;13;12;1;1;0;1;4;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4;0.02947368421052632;0.07692307692307693;341;0.03812316715542522;775.0;0.4444444444444444;9.090909090909092;-10;-0.12000000000000005;0;-1;1;0.021897810218978103;0.1111111111111111;0.44;4.0;0;1;1;1;0;0;1;0;0.1111111111111111;0.5;0.0024330900243309003;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Brighton;3;3;7;54;55;Nottingham Forest;7;2;10;18;5;5;0.54;0.46;551;0.86;7;12;6;2;1;0;4;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.025555555555555557;1.0;474;0.014767932489451477;877.7777777777777;0.4;7.4074074074074066;-8;0.08000000000000002;-2;5;-5;0.018148820326678767;0.3;0.18000000000000002;1.3333333333333333;2;1;3;1;0;0;1;0;0.3;0.6;0.0054446460980036296;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Brighton;3;3;17;54;818;Sheffield United;4;2;11;9;6;1;0.62;0.38;627;0.86;13;16;3;2;1;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.042222222222222223;0.3076923076923077;539;0.02411873840445269;869.3548387096774;0.5454545454545454;9.67741935483871;2;0.24;3;2;-3;0.017543859649122806;0.09090909090909091;0.62;6.0;1;0;1;0;1;0;0;1;0.09090909090909091;0.16666666666666666;0.001594896331738437;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Brighton;5;3;31;54;85;Ajax;2;0;8;8;3;3;0.46;0.54;461;0.85;12;9;2;0;0;0;7;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0675;0.16666666666666666;392;0.030612244897959183;852.1739130434783;0.875;15.217391304347826;0;-0.08000000000000002;2;2;3;0.01735357917570499;0.25;0.23;3.5;1;1;2;1;0;0;1;0;0.25;0.6666666666666666;0.004338394793926247;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Brighton;3;0;8;54;64;Everton;2;4;7;10;2;4;0.8;0.2;866;0.89;5;15;2;4;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.02;0.4;771;0.00648508430609598;963.75;0.42857142857142855;3.75;-3;0.6000000000000001;0;-2;-10;0.008083140877598153;0.14285714285714285;0.8;3.0;0;1;1;0;1;0;1;0;0.14285714285714285;0.5;0.0011547344110854503;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Brighton;3;17;3;54;58;Fulham;0;3;18;10;7;5;0.72;0.28;823;0.9;12;8;0;3;0;0;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.028000000000000004;0.0;741;0.016194331983805668;1029.1666666666667;0.3888888888888889;9.722222222222223;8;0.43999999999999995;4;-3;4;0.02187120291616039;0.05555555555555555;0.72;7.0;1;0;1;0;1;0;0;1;0.05555555555555555;0.14285714285714285;0.001215066828675577;18.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Brighton;5;1;3;54;85;Ajax;2;0;12;6;6;1;0.65;0.35;786;0.93;6;11;2;0;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.05833333333333333;0.3333333333333333;731;0.008207934336525308;1124.6153846153845;0.4166666666666667;7.692307692307692;6;0.30000000000000004;2;2;-5;0.015267175572519083;0.16666666666666666;0.325;2.5;1;1;2;1;0;0;0;1;0.16666666666666666;0.3333333333333333;0.002544529262086514;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Brighton;3;3;31;54;3;Manchester City;2;3;5;10;3;6;0.45;0.55;506;0.87;11;9;2;2;0;1;2;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2;0.05500000000000001;0.18181818181818182;440;0.025;977.7777777777777;0.4;4.444444444444445;-5;-0.10000000000000003;0;-1;2;0.009881422924901186;0.2;0.45;2.0;0;1;1;0;0;1;1;0;0.2;0.3333333333333333;0.001976284584980237;5.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Brighton;3;3;0;54;2;Liverpool;1;2;14;14;3;4;0.46;0.54;418;0.84;12;20;1;2;0;0;8;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.038571428571428576;0.08333333333333333;351;0.03418803418803419;763.0434782608695;0.5714285714285714;17.391304347826086;0;-0.08000000000000002;7;-1;-8;0.03349282296650718;0.14285714285714285;0.23;4.0;1;1;2;0;1;0;0;1;0.14285714285714285;0.6666666666666666;0.004784688995215311;7.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;Brighton;5;3;0;54;764;Marsella;4;3;14;14;5;4;0.54;0.46;435;0.85;10;10;4;3;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.032857142857142856;0.4;370;0.02702702702702703;685.1851851851851;0.35714285714285715;9.25925925925926;0;0.08000000000000002;-3;1;0;0.03218390804597701;0.14285714285714285;0.27;2.5;0;2;2;0;1;0;1;0;0.14285714285714285;0.4;0.004597701149425287;7.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Brighton;3;3;3;54;1;Aston Villa;4;4;11;19;3;9;0.62;0.38;518;0.88;21;19;4;4;0;0;3;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0.02;0.19047619047619047;456;0.046052631578947366;735.483870967742;0.2727272727272727;4.838709677419355;-8;0.24;2;0;2;0.021235521235521235;0.09090909090909091;0.62;3.0;0;1;1;0;0;1;1;0;0.09090909090909091;0.3333333333333333;0.0019305019305019305;11.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Brighton;14;3;3;54;53;Chelsea;3;1;13;9;2;4;0.61;0.39;531;0.86;16;6;3;1;0;0;8;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.043333333333333335;0.1875;457;0.0350109409190372;749.1803278688525;0.6153846153846154;13.114754098360656;4;0.21999999999999997;3;2;10;0.02448210922787194;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Brighton;3;3;3;54;59;Bournemouth;3;3;13;12;4;4;0.62;0.38;519;0.86;12;17;3;3;0;0;4;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.03166666666666667;0.25;446;0.026905829596412557;719.3548387096774;0.3076923076923077;6.451612903225807;1;0.24;0;0;-5;0.025048169556840076;0.23076923076923078;0.20666666666666667;1.3333333333333333;1;2;3;1;0;0;0;1;0.23076923076923078;0.75;0.005780346820809248;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Brighton;5;3;7;54;-1;AEK;4;7;15;11;7;6;0.76;0.24;618;0.88;8;15;4;7;0;0;11;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.021818181818181816;0.5;544;0.014705882352941176;715.7894736842105;0.7333333333333333;14.473684210526315;4;0.52;9;-3;-7;0.024271844660194174;0.13333333333333333;0.38;5.5;1;1;2;0;0;1;0;1;0.13333333333333333;0.2857142857142857;0.003236245954692557;7.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Brighton;3;3;22;54;62;Manchester United;2;2;10;14;8;4;0.57;0.43;661;0.91;9;8;2;2;0;0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;8;0.030714285714285715;0.2222222222222222;602;0.014950166112956811;1056.140350877193;0.1;1.7543859649122808;-4;0.13999999999999996;-7;0;1;0.015128593040847202;0.3;0.18999999999999997;0.3333333333333333;1;2;3;1;0;0;1;0;0.3;0.375;0.0045385779122541605;3.3333333333333335;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Brighton;3;3;0;54;60;Newcastle;4;4;15;9;6;2;0.56;0.44;565;0.89;14;17;4;4;0;0;5;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04888888888888889;0.2857142857142857;503;0.027833001988071572;898.2142857142857;0.3333333333333333;8.928571428571427;6;0.12000000000000005;2;0;-3;0.02654867256637168;0.2;0.18666666666666668;1.6666666666666667;1;2;3;1;0;0;0;1;0.2;0.5;0.005309734513274336;5.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Brighton;3;3;7;54;61;West Ham;1;3;25;12;10;7;0.78;0.22;749;0.89;10;9;1;3;0;0;17;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.018333333333333333;0.1;667;0.014992503748125937;855.1282051282051;0.68;21.794871794871796;13;0.56;13;-2;1;0.03337783711615487;0.04;0.78;17.0;0;1;1;0;0;1;0;1;0.04;0.1;0.0013351134846461949;25.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Brighton;3;3;8;54;67;Wolves;6;4;16;16;8;5;0.54;0.46;552;0.88;11;14;6;3;0;1;3;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.02875;0.5454545454545454;486;0.02263374485596708;899.9999999999999;0.1875;5.555555555555555;0;0.08000000000000002;-2;2;-3;0.028985507246376812;0.25;0.135;0.75;1;3;4;1;0;0;1;0;0.25;0.5;0.007246376811594203;4.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Brighton;3;3;2;54;832;Luton;2;2;27;9;12;3;0.71;0.29;605;0.91;11;12;2;2;0;0;6;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.03222222222222222;0.18181818181818182;551;0.019963702359346643;776.0563380281691;0.2222222222222222;8.450704225352114;18;0.42;-1;0;-1;0.04462809917355372;0.14814814814814814;0.1775;1.5;1;3;4;1;0;0;0;1;0.14814814814814814;0.3333333333333333;0.006611570247933884;6.75;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-28;Brighton;3;3;0;54;60;Newcastle;1;2;19;14;5;7;0.66;0.34;571;0.9;14;10;1;2;0;0;7;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.02428571428571429;0.07142857142857142;514;0.027237354085603113;778.7878787878788;0.3684210526315789;10.606060606060606;5;0.32;4;-1;4;0.03327495621716287;0.05263157894736842;0.66;7.0;0;1;1;0;0;1;0;1;0.05263157894736842;0.2;0.0017513134851138354;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;Brighton;3;3;1;54;57;Brentford;0;2;13;14;4;7;0.59;0.41;552;0.86;12;16;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;8;0.029285714285714283;0.0;475;0.02526315789473684;805.0847457627119;0.15384615384615385;3.3898305084745766;-1;0.18;-6;-2;-4;0.02355072463768116;0.15384615384615385;0.295;1.0;1;1;2;1;0;0;1;0;0.15384615384615385;0.5;0.0036231884057971015;6.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-07-22;Brighton;3;3;3;54;53;Chelsea;3;1;14;10;8;4;0.49;0.51;546;0.86;18;13;2;1;1;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.051000000000000004;0.16666666666666666;470;0.03829787234042553;959.1836734693878;0.07142857142857142;2.0408163265306123;4;-0.020000000000000018;-2;2;5;0.02564102564102564;0.21428571428571427;0.16333333333333333;0.3333333333333333;1;2;3;0;0;1;1;0;0.21428571428571427;0.375;0.005494505494505495;4.666666666666667;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Brighton;3;1;3;54;1;Aston Villa;4;4;8;12;4;5;0.6;0.4;427;0.83;16;15;4;4;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.03333333333333333;0.25;354;0.04519774011299435;590.0;0.375;5.0;-4;0.19999999999999996;0;0;1;0.01873536299765808;0.125;0.6;3.0;1;0;1;0;0;1;1;0;0.125;0.25;0.00234192037470726;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
