Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-08-17;Genoa;4;2;2;83;7;Inter;13;7;32;233;74;16;1;0;1;Pierluigi Gollini;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Koni de Winter;Defensor;Alessandro Zanoli;Mediocampista;Ruslan Malinovskyi;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Junior Messias;Delantero;Vítor Oliveira;Delantero;1;1;2;0;1;0;0;1
2024-08-09;Genoa;35;2;5;83;606;Associazione Calcio Reggiana 1919;30;12;54;446;84;14;2;0;7;Nicola Leali;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Koni de Winter;Defensor;Stefano Sabelli;Mediocampista;Morten Frendrup;Mediocampista;Milan Badelj;Mediocampista;Morten Thorsby;Mediocampista;Aarón Martín;Mediocampista;Junior Messias;Delantero;Vítor Oliveira;Delantero;0;1;1;1;0;0;0;1
2024-05-24;Genoa;4;2;3;83;29;Bolonia;15;4;26;212;74;11;1;0;3;Nicola Leali;Portero;Giorgio Cittadini;Defensor;Alessandro Vogliacco;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Morten Thorsby;Mediocampista;Ruslan Malinovskyi;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Vítor Oliveira;Delantero;Albert Guðmundsson;Delantero;1;1;2;1;0;0;0;1
2024-05-19;Genoa;4;2;20;83;74;Roma;12;5;46;385;83;10;0;0;3;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Djed Spence;Mediocampista;Morten Frendrup;Mediocampista;Milan Badelj;Mediocampista;Kevin Strootman;Mediocampista;Aarón Martín;Mediocampista;Caleb Ekuban;Delantero;Mateo Retegui;Delantero;0;0;0;0;0;1;1;0
2024-05-12;Genoa;4;2;2;83;593;Sassuolo;8;2;58;494;83;13;1;0;3;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Morten Thorsby;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Albert Guðmundsson;Delantero;Mateo Retegui;Delantero;0;2;2;1;0;0;0;1
2024-05-05;Genoa;4;2;3;83;25;Milan;6;2;40;365;78;10;1;0;1;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Djed Spence;Mediocampista;Morten Frendrup;Mediocampista;Milan Badelj;Mediocampista;Morten Thorsby;Mediocampista;Aarón Martín;Mediocampista;Caleb Ekuban;Delantero;Mateo Retegui;Delantero;1;2;3;0;1;0;1;0
2024-04-29;Genoa;4;2;17;83;79;Cagliari;12;5;64;551;82;12;0;0;2;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Morten Thorsby;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Albert Guðmundsson;Delantero;Mateo Retegui;Delantero;2;1;3;1;0;0;0;1
2024-04-19;Genoa;4;2;17;83;71;Lazio;8;2;39;409;82;7;1;0;2;Josep Martínez;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Djed Spence;Mediocampista;Morten Frendrup;Mediocampista;Kevin Strootman;Mediocampista;Albert Guðmundsson;Mediocampista;Aarón Martín;Mediocampista;Mateo Retegui;Delantero;Caleb Ekuban;Delantero;0;0;0;0;0;1;0;1
2024-04-15;Genoa;4;2;3;83;70;Fiorentina;7;3;41;308;75;19;2;0;2;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Morten Frendrup;Mediocampista;Milan Badelj;Mediocampista;Albert Guðmundsson;Mediocampista;Aarón Martín;Mediocampista;Junior Messias;Delantero;Caleb Ekuban;Delantero;1;0;1;0;1;0;1;0
2024-04-07;Genoa;4;2;1;83;77;Hellas Verona;11;5;38;308;72;15;1;0;3;Josep Martínez;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Ridgeciano Haps;Mediocampista;Caleb Ekuban;Delantero;Albert Guðmundsson;Delantero;1;1;2;1;0;0;1;0
