Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lucas Arcanjo-Vitória;Raúl Alejandro Cáceres-Vitória;Hueglo dos Santos Neris-Vitória;Lucas Eduardo Ribeiro de Souza-Vitória;Hugo Gonçalves Ferreira Neto-Vitória;Ricardo-Vitória;Ronald dos Santos Lopes-Vitória;Gustavo Silva-Vitória;Wellington Rato-Vitória;Osvaldo Lourenço Filho-Vitória;Fabrício Santos-Vitória;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Claudinho-Vitória;Lucas Halter-Vitória;Jamerson Bahia-Vitória;Lucas Braga Ribeiro-Vitória;Matheuzinho-Vitória;Janderson-Vitória;Carlos Moisés de Lima-Vitória;José Marcos Alves Luis-Vitória;Pepê-Vitória;Erick de Arruda Serafim-Vitória;Gabriel Baralhas-Vitória;Willian Osmar de Oliveira Silva-Vitória;Gabriel Vasconcelos Ferreira-Vitória;Wagner Leonardo-Vitória;Lucas Esteves-Vitória;Luiz Filipe da Rosa Machado-Vitória;Alerrandro-Vitória;Carlos Eduardo Ferreira de Souza-Vitória;Willean Bernardo Willemen-Vitória;Luan Vinicius da Silva Santos-Vitória;Everaldo-Vitória;Jean Mota-Vitória;Muriel Becker-Vitória;Caio-Vitória;Patric-Vitória;Léo Naldi-Vitória;Reynaldo Cesar Moraes-Vitória;Bruno Uvini-Vitória;Rodrigo Andrade-Vitória;Luiz Adriano-Vitória;Erick Castillo-Vitória;Camutanga-Vitória;Dudu-Vitória;Daniel Júnior-Vitória;José Carlos Cracco Neto-Vitória;Iury Lírio Freitas de Castilho-Vitória;Mateus Gonçalves Martins-Vitória;Thiago Rodrigues de Oliveira-Vitória;Raylan-Vitória;João Victor-Vitória;Yan Souto-Vitória;Marcelo Correa-Vitória;Marco Antônio-Vitória;Welder de Jesus Costa-Vitória;José Hugo-Vitória;Giovanni Augusto-Vitória;Matheus Goncalves-Vitória;Léo Gamalho-Vitória;Edson Lucas Pereira-Vitória;Thiago Ferreira Lopes-Vitória;Felipe-Vitória;Gegê-Vitória;Wellington Nem-Vitória;Jhonny Lucas-Vitória;Santiago Tréllez-Vitória;Leonardo da Silva Gomes-Vitória;Rafael Diniz Alves e Silva-Vitória;Diego Fumaça-Vitória
2024-05-22;Vitória;12;3;3;693;210;Botafogo;2;5;17;9;5;3;0.65;0.35;507;0.88;9;16;2;5;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0388888888888888;0.2222222222222222;446;0.0201793721973094;686.1538461538461;0.3529411764705882;9.23076923076923;8;0.3;4;-3;-7;0.0335305719921104;0.0588235294117647;0.65;6.0;0;1;1;0;0;1;0;1;0.0588235294117647;0.2;0.0019723865877712;17.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Vitória;10;29;3;693;777;Vasco da Gama;3;5;13;17;5;8;0.43;0.57;387;0.8;12;12;2;5;1;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0335294117647058;0.25;310;0.0387096774193548;720.9302325581396;0.3076923076923077;9.30232558139535;-4;-0.1399999999999999;0;-2;0;0.0335917312661498;0.0769230769230769;0.43;4.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.2;0.0025839793281653;13.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Vitória;10;29;29;693;201;São Paulo;4;4;6;20;2;8;0.33;0.67;277;0.78;10;13;3;4;1;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.0335;0.4;216;0.0462962962962962;654.5454545454545;0.5;9.09090909090909;-14;-0.34;-5;0;-3;0.0216606498194945;0.1666666666666666;0.33;3.0;0;1;1;0;0;1;0;1;0.1666666666666666;0.5;0.003610108303249;6.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-02;Vitória;12;29;1;693;210;Botafogo;0;2;15;15;1;5;0.44;0.56;423;0.81;10;22;0;2;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0373333333333333;0.0;343;0.0291545189504373;779.5454545454545;0.3333333333333333;11.363636363636363;0;-0.12;4;-2;-12;0.0354609929078014;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Vitória;10;1;0;693;636;Cruzeiro;0;2;8;15;3;6;0.45;0.55;404;0.84;6;12;0;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.0366666666666666;0.0;339;0.0176991150442477;753.3333333333334;0.5;8.88888888888889;-7;-0.1;-6;-2;-6;0.0198019801980198;0.125;0.45;4.0;0;1;1;0;0;1;1;0;0.125;0.3333333333333333;0.0024752475247524;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Vitória;10;8;0;693;697;Bahía;3;3;13;20;8;7;0.41;0.59;375;0.82;12;13;3;3;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0295;0.25;308;0.0389610389610389;751.219512195122;0.1538461538461538;4.878048780487805;-7;-0.18;-5;0;-1;0.0346666666666666;0.1538461538461538;0.205;1.0;1;1;2;0;1;0;0;1;0.1538461538461538;0.25;0.0053333333333333;6.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Vitória;10;0;3;693;217;Palmeiras;3;5;13;15;5;4;0.56;0.44;403;0.84;12;15;3;5;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.0293333333333333;0.25;339;0.0353982300884955;605.3571428571428;0.2307692307692307;5.357142857142857;-2;0.12;-6;-2;-3;0.032258064516129;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Vitória;29;0;1;693;688;Chapecoense;4;4;11;22;3;8;0.46;0.54;315;0.78;18;16;4;3;0;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0245454545454545;0.2222222222222222;246;0.073170731707317;534.7826086956521;0.0909090909090909;2.1739130434782608;-11;-0.08;-4;0;2;0.0349206349206349;0.0909090909090909;0.46;1.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.3333333333333333;0.0031746031746031;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-18;Vitória;29;0;0;693;679;Sport Recife;2;2;19;13;5;5;0.51;0.49;368;0.79;14;11;2;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0376923076923076;0.1428571428571428;291;0.0481099656357388;570.5882352941177;0.2105263157894736;7.84313725490196;6;0.02;1;0;3;0.0516304347826086;0.0526315789473684;0.51;4.0;0;1;1;1;0;0;0;1;0.0526315789473684;0.2;0.0027173913043478;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Vitória;29;0;6;693;671;Novorizontino;0;4;11;21;5;6;0.43;0.57;280;0.6;13;19;0;4;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0271428571428571;0.0;168;0.0773809523809523;390.6976744186047;0.1818181818181818;4.651162790697675;-10;-0.1399999999999999;-4;-4;-6;0.0392857142857142;0.1818181818181818;0.215;1.0;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.0071428571428571;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Vitória;29;3;1;693;681;Vila Nova;3;3;17;15;5;7;0.66;0.34;537;0.83;14;14;3;3;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.0226666666666666;0.2142857142857142;446;0.0313901345291479;675.7575757575758;0.4705882352941176;12.12121212121212;2;0.32;8;0;0;0.031657355679702;0.0588235294117647;0.66;8.0;0;1;1;0;1;0;0;1;0.0588235294117647;0.2;0.0018621973929236;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Vitória;29;3;0;693;779;Juventude;4;4;7;8;2;2;0.6;0.4;472;0.84;21;20;4;4;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.05;0.1904761904761904;396;0.053030303030303;660.0;0.7142857142857143;8.333333333333334;-1;0.1999999999999999;2;0;1;0.0148305084745762;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-20;Vitória;29;3;7;693;-1;Sampaio Corrêa;1;1;17;13;6;1;0.49;0.51;383;0.79;13;15;1;1;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0392307692307692;0.0769230769230769;303;0.0429042904290429;618.3673469387755;0.4705882352941176;16.3265306122449;4;-0.02;6;0;-2;0.0443864229765013;0.0588235294117647;0.49;8.0;1;0;1;1;0;0;1;0;0.0588235294117647;0.1666666666666666;0.0026109660574412;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-15;Vitória;29;7;1;693;668;Guarani;2;2;16;9;7;3;0.63;0.37;553;0.92;10;8;2;1;0;1;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0411111111111111;0.2;509;0.0196463654223968;807.936507936508;0.1875;4.761904761904762;7;0.26;-2;0;2;0.0289330922242314;0.125;0.315;1.5;1;1;2;1;0;0;0;1;0.125;0.2857142857142857;0.0036166365280289;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Vitória;29;3;0;693;778;Criciúma;2;1;17;17;5;4;0.55;0.45;458;0.78;15;17;2;1;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0264705882352941;0.1333333333333333;357;0.042016806722689;649.090909090909;0.1176470588235294;3.636363636363636;0;0.1;-2;1;-2;0.037117903930131;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-29;Vitória;29;3;0;693;-1;Tombense FC;3;2;13;11;5;2;0.52;0.48;390;0.81;21;13;3;2;0;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.0436363636363636;0.1428571428571428;316;0.0664556962025316;607.6923076923076;0.5384615384615384;13.461538461538462;2;0.04;5;1;8;0.0333333333333333;0.0769230769230769;0.52;7.0;0;1;1;1;0;0;0;1;0.0769230769230769;0.2;0.0025641025641025;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;Vitória;29;3;3;693;665;Ituano;2;5;10;19;2;6;0.46;0.54;368;0.75;18;23;2;5;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11;0.0284210526315789;0.1111111111111111;276;0.0652173913043478;600.0;0.2;4.3478260869565215;-9;-0.08;-9;-3;-5;0.0271739130434782;0.2;0.23;1.0;1;1;2;1;0;0;1;0;0.2;1.0;0.0054347826086956;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Vitória;29;3;0;693;686;Avaí;1;3;14;8;8;2;0.45;0.55;394;0.78;10;11;1;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.06875;0.1;307;0.0325732899022801;682.2222222222222;0.2857142857142857;8.88888888888889;6;-0.1;1;-2;-1;0.0355329949238578;0.2142857142857142;0.15;1.3333333333333333;1;2;3;1;0;0;0;1;0.2142857142857142;0.375;0.0076142131979695;4.666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-10;Vitória;29;0;0;693;690;CRB;3;3;11;18;3;10;0.47;0.53;367;0.82;12;14;3;3;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0294444444444444;0.25;301;0.0398671096345514;640.4255319148937;0.4545454545454545;10.638297872340424;-7;-0.06;-2;0;-2;0.0299727520435967;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;Vitória;29;3;3;693;670;Mirassol;3;4;11;16;1;3;0.48;0.52;369;0.79;18;19;3;4;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0325;0.1666666666666666;292;0.0616438356164383;608.3333333333334;0.5454545454545454;12.5;-5;-0.04;2;-1;-1;0.029810298102981;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Vitória;29;17;3;693;776;Atlético Goianiense;5;2;8;15;3;3;0.36;0.64;273;0.69;13;13;4;2;1;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0426666666666666;0.3846153846153846;188;0.0691489361702127;522.2222222222223;0.375;8.333333333333334;-7;-0.28;-1;3;0;0.0293040293040293;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;Vitória;29;6;1;693;673;Botafogo RP;4;1;14;14;5;2;0.55;0.45;438;0.81;12;16;4;1;0;0;11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0321428571428571;0.3333333333333333;355;0.0338028169014084;645.4545454545454;0.7857142857142857;20.0;0;0.1;10;3;-4;0.0319634703196347;0.1428571428571428;0.275;5.5;0;2;2;1;0;0;0;1;0.1428571428571428;0.4;0.0045662100456621;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Vitória;29;1;3;693;680;Ceará;6;4;8;20;2;6;0.34;0.66;243;0.68;17;17;4;4;2;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.033;0.3529411764705882;165;0.103030303030303;485.2941176470588;0.5;11.76470588235294;-12;-0.32;-5;2;0;0.0329218106995884;0.125;0.34;4.0;1;0;1;1;0;0;0;1;0.125;0.5;0.0041152263374485;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-07;Vitória;29;6;3;693;-1;Londrina;3;5;8;15;1;6;0.65;0.35;479;0.72;9;18;3;5;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0233333333333333;0.3333333333333333;345;0.0260869565217391;530.7692307692307;0.25;3.0769230769230766;-7;0.3;-2;-2;-9;0.0167014613778705;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Vitória;29;6;1;693;700;ABC;3;3;14;9;3;3;0.6;0.4;518;0.85;18;13;3;3;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0444444444444444;0.1666666666666666;440;0.0409090909090909;733.3333333333334;0.1428571428571428;3.333333333333333;5;0.1999999999999999;-1;0;5;0.027027027027027;0.1428571428571428;0.3;1.0;0;2;2;1;0;0;0;1;0.1428571428571428;0.6666666666666666;0.0038610038610038;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-07-30;Vitória;29;17;0;693;666;Ponte Preta;3;4;22;4;3;2;0.74;0.26;509;0.84;11;13;3;3;0;1;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.065;0.2727272727272727;428;0.0257009345794392;578.3783783783783;0.5454545454545454;16.216216216216218;18;0.48;11;-1;-2;0.043222003929273;0.0909090909090909;0.37;6.0;0;2;2;0;1;0;1;0;0.0909090909090909;0.6666666666666666;0.0039292730844793;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
