Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Mads Hermansen-Leicester City;Ricardo Pereira-Leicester City;Wout Faes-Leicester City;Conor Coady-Leicester City;Luke Thomas-Leicester City;Wilfred Ndidi-Leicester City;Boubakary Soumaré-Leicester City;Bobby Decordova-Reid-Leicester City;Bilal El Khannous-Leicester City;Stephy Mavididi-Leicester City;Jamie Vardy-Leicester City;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;James Justin-Leicester City;Caleb Okoli-Leicester City;Kasey McAteer-Leicester City;Victor Kristiansen-Leicester City;Patson Daka-Leicester City;Jannik Vestergaard-Leicester City;Facundo Buonanotte-Leicester City;Woyo Coulibaly-Leicester City;Jordan Ayew-Leicester City;Harry Winks-Leicester City;Jakub Stolarczyk-Leicester City;Danny Ward-Leicester City;Oliver Skipp-Leicester City;Hamza Choudhury-Leicester City;Abdul Fatawu Issahaku-Leicester City;Odsonne Edouard-Leicester City;Ben Nelson-Leicester City;Yunus Akgün-Leicester City;Kiernan Dewsbury-Hall-Leicester City;Callum Doyle-Leicester City;Dennis Praet-Leicester City;Arjan Raikhy-Leicester City;Marc Albrighton-Leicester City;Tom Cannon-Leicester City;Wanya Marçal-Leicester City;Cesare Casadei-Leicester City;Kelechi Iheanacho-Leicester City;Harry Souttar-Leicester City;Timothy Castagne-Leicester City;Daniel Iversen-Leicester City;Jonny Evans-Leicester City;James Maddison-Leicester City;Youri Tielemans-Leicester City;Harvey Barnes-Leicester City;Çağlar Söyüncü-Leicester City;Tetê-Leicester City;Daniel Amartey-Leicester City;Nampalys Mendy-Leicester City;Ayoze Pérez-Leicester City;Lewis Brunt-Leicester City
2024-03-17;Leicester City;15;0;3;63;53;Chelsea;3;0;5;26;1;8;0.4;0.6;400;0.81;12;10;2;0;1;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7;0.023076923076923;0.25;324;0.037037037037037;810.0;0.6;7.5;-21;-0.1999999999999999;-4;3;2;0.0125;0.4;0.2;1.5;0;2;2;0;0;1;1;0;0.4;2.0;0.005;2.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Leicester City;16;3;3;63;838;Hull City;2;2;15;8;2;5;0.48;0.52;463;0.81;13;15;2;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.065;0.1538461538461538;375;0.0346666666666666;781.25;0.2;6.25;7;-0.04;2;0;-2;0.0323974082073434;0.1333333333333333;0.24;1.5;1;1;2;0;1;0;1;0;0.1333333333333333;1.0;0.0043196544276457;7.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-05;Leicester City;16;3;9;63;820;Sunderland AFC;3;1;10;17;6;6;0.52;0.48;466;0.85;19;12;3;1;0;0;5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.028235294117647;0.1578947368421052;396;0.0479797979797979;761.5384615384615;0.5;9.615384615384617;-7;0.04;-1;2;7;0.0214592274678111;0.1;0.52;5.0;1;0;1;1;0;0;1;0;0.1;0.1666666666666666;0.0021459227467811;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Leicester City;16;3;3;63;839;QPR;3;4;18;3;5;2;0.74;0.26;708;0.88;7;12;3;4;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.0866666666666666;0.4285714285714285;623;0.0112359550561797;841.8918918918919;0.5;12.162162162162163;15;0.48;9;-1;-5;0.0254237288135593;0.0555555555555555;0.74;9.0;0;1;1;0;0;1;0;1;0.0555555555555555;0.2;0.001412429378531;18.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;Leicester City;15;0;3;63;59;Bournemouth;5;4;22;27;6;4;0.52;0.48;568;0.78;16;15;5;4;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.0177777777777777;0.3125;443;0.0361173814898419;851.9230769230769;0.2272727272727272;9.615384615384617;-5;0.04;-8;1;1;0.0387323943661971;0.0454545454545454;0.52;5.0;0;1;1;1;0;0;1;0;0.0454545454545454;0.1666666666666666;0.0017605633802816;22.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Leicester City;16;3;3;63;817;Leeds;3;5;16;15;5;3;0.4;0.6;374;0.8;11;15;3;5;0;0;5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.04;0.2727272727272727;299;0.0367892976588628;747.5;0.3125;12.5;1;-0.1999999999999999;3;-2;-4;0.0427807486631016;0.0625;0.4;5.0;1;0;1;0;0;1;1;0;0.0625;0.2;0.0026737967914438;16.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Leicester City;16;3;9;63;822;Middlesbrough;1;4;24;5;2;2;0.72;0.28;696;0.9;10;8;1;4;0;0;12;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.056;0.1;626;0.0159744408945686;869.4444444444445;0.5;16.666666666666668;19;0.4399999999999999;8;-3;2;0.0344827586206896;0.0416666666666666;0.72;12.0;0;1;1;0;0;1;0;1;0.0416666666666666;0.5;0.0014367816091954;24.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-13;Leicester City;16;3;7;63;829;Sheffield Wednesday;1;2;10;13;3;4;0.67;0.33;702;0.91;15;12;1;2;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7;0.0253846153846153;0.0666666666666666;639;0.0234741784037558;953.731343283582;0.4;5.970149253731343;-3;0.34;-3;-1;3;0.0142450142450142;0.2;0.335;2.0;2;0;2;1;0;0;0;1;0.2;0.6666666666666666;0.0028490028490028;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Leicester City;16;31;0;63;821;Watford;3;2;6;13;3;3;0.53;0.47;510;0.86;15;11;3;2;0;0;1;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0361538461538461;0.2;439;0.0341685649202733;828.3018867924528;0.1666666666666666;1.8867924528301885;-7;0.06;-7;1;4;0.0117647058823529;0.3333333333333333;0.265;0.5;1;1;2;1;0;0;1;0;0.3333333333333333;0.6666666666666666;0.0039215686274509;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Leicester City;16;3;0;63;830;Stoke City;3;4;16;10;9;4;0.58;0.42;555;0.85;12;10;3;4;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0419999999999999;0.25;472;0.0254237288135593;813.7931034482759;0.375;10.344827586206897;6;0.1599999999999999;3;-1;2;0.0288288288288288;0.3125;0.1159999999999999;1.2;2;3;5;1;0;0;1;0;0.3125;0.5555555555555556;0.009009009009009;3.2;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Leicester City;16;3;1;63;827;Swansea;1;1;14;11;7;3;0.55;0.45;587;0.87;12;8;1;1;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0409090909090909;0.0833333333333333;511;0.0234833659491193;929.090909090909;0.1428571428571428;3.636363636363636;3;0.1;-1;0;4;0.0238500851788756;0.2142857142857142;0.1833333333333333;0.6666666666666666;1;2;3;1;0;0;0;1;0.2142857142857142;0.4285714285714285;0.0051107325383304;4.666666666666667;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-22;Leicester City;16;3;3;63;66;Ipswich;1;3;15;11;7;3;0.56;0.44;479;0.86;6;11;1;3;0;0;8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.04;0.1666666666666666;412;0.0145631067961165;735.7142857142857;0.5333333333333333;14.285714285714285;4;0.12;0;-2;-5;0.0313152400835073;0.0666666666666666;0.56;8.0;1;0;1;0;1;0;0;1;0.0666666666666666;0.1428571428571428;0.0020876826722338;15.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Leicester City;16;3;8;63;833;Coventry City;4;5;8;14;4;6;0.38;0.62;394;0.81;14;12;3;5;1;0;1;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0442857142857142;0.2857142857142857;319;0.0438871473354232;839.4736842105264;0.125;2.631578947368421;-6;-0.24;-6;-1;2;0.0203045685279187;0.125;0.38;1.0;1;0;1;0;0;1;1;0;0.125;0.25;0.0025380710659898;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Leicester City;15;7;17;63;825;Millwall;1;1;13;19;8;9;0.51;0.49;511;0.86;12;8;1;1;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0257894736842105;0.0833333333333333;439;0.0273348519362186;860.7843137254902;0.2307692307692307;5.88235294117647;-6;0.02;-3;0;4;0.0254403131115459;0.2307692307692307;0.17;1.0;2;1;3;1;0;0;1;0;0.2307692307692307;0.375;0.0058708414872798;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01;Leicester City;16;3;2;63;249;Huddersfield Town;0;1;19;12;6;4;0.75;0.25;868;0.93;5;9;0;1;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0208333333333333;0.0;807;0.0061957868649318;1076.0;0.1578947368421052;4.0;7;0.5;-1;-1;-4;0.0218894009216589;0.2105263157894736;0.1875;0.75;1;3;4;1;0;0;0;1;0.2105263157894736;0.6666666666666666;0.0046082949308755;4.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-29;Leicester City;16;3;0;63;837;Cardiff;0;1;9;10;4;2;0.64;0.36;722;0.9;7;11;0;1;0;0;2;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.036;0.0;650;0.0107692307692307;1015.625;0.2222222222222222;3.125;-1;0.28;-3;-1;-4;0.0124653739612188;0.2222222222222222;0.32;1.0;1;1;2;1;0;0;1;0;0.2222222222222222;0.5;0.002770083102493;4.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-26;Leicester City;16;0;3;63;66;Ipswich;2;1;5;19;2;3;0.55;0.45;566;0.85;9;9;2;1;0;0;2;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;11;0.0236842105263157;0.2222222222222222;481;0.0187110187110187;874.5454545454545;0.4;3.636363636363636;-14;0.1;-9;1;0;0.0088339222614841;0.2;0.55;2.0;1;0;1;0;1;0;1;0;0.2;0.5;0.0017667844522968;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Leicester City;16;3;4;63;256;Rotherham;1;1;24;2;11;0;0.77;0.23;853;0.91;5;4;1;1;0;0;10;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0.115;0.2;776;0.0064432989690721;1007.7922077922078;0.4166666666666667;12.987012987012989;22;0.54;10;0;1;0.0281359906213364;0.125;0.2566666666666666;3.333333333333333;0;3;3;1;0;0;0;1;0.125;0.2727272727272727;0.003516998827667;8.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-18;Leicester City;16;0;3;63;243;Birmingham City;1;0;14;8;5;5;0.6;0.4;597;0.86;17;12;1;0;0;0;2;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.05;0.0588235294117647;513;0.0331384015594541;855.0;0.1428571428571428;3.333333333333333;6;0.1999999999999999;-1;1;5;0.0234505862646566;0.2142857142857142;0.1999999999999999;0.6666666666666666;2;1;3;1;0;0;1;0;0.2142857142857142;0.6;0.0050251256281407;4.666666666666667;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-13;Leicester City;16;0;29;63;825;Millwall;2;4;15;10;6;6;0.78;0.22;866;0.91;5;16;2;4;0;0;9;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.022;0.4;788;0.0063451776649746;1010.2564102564104;0.6;11.538461538461538;5;0.56;6;-2;-11;0.0173210161662817;0.2;0.26;3.0;0;3;3;1;0;0;0;1;0.2;0.5;0.0034642032332563;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Leicester City;16;0;0;63;836;Plymouth Argyle;0;3;13;15;7;5;0.65;0.35;616;0.87;6;10;0;3;0;0;5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.0233333333333333;0.0;536;0.0111940298507462;824.6153846153846;0.3846153846153846;7.692307692307692;-2;0.3;-3;-3;-4;0.0211038961038961;0.3076923076923077;0.1625;1.25;1;3;4;1;0;0;0;1;0.3076923076923077;0.5714285714285714;0.0064935064935064;3.25;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Leicester City;16;0;3;63;823;Albion;1;2;9;9;3;3;0.6;0.4;580;0.84;11;10;1;2;0;0;6;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0444444444444444;0.0909090909090909;487;0.0225872689938398;811.6666666666667;0.6666666666666666;10.0;0;0.1999999999999999;2;-1;1;0.0155172413793103;0.2222222222222222;0.3;3.0;0;2;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.0034482758620689;4.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Leicester City;16;0;7;63;829;Sheffield Wednesday;1;2;12;15;3;7;0.68;0.32;704;0.89;7;10;1;2;0;0;4;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.0213333333333333;0.1428571428571428;627;0.011164274322169;922.0588235294116;0.3333333333333333;5.88235294117647;-3;0.36;-1;-1;-3;0.0170454545454545;0.0833333333333333;0.68;4.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.3333333333333333;0.0014204545454545;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Leicester City;16;0;0;63;821;Watford;2;6;23;9;7;1;0.65;0.35;635;0.89;5;14;2;5;0;1;6;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.0388888888888888;0.4;565;0.0088495575221238;869.2307692307692;0.2608695652173913;9.23076923076923;14;0.3;4;-4;-9;0.0362204724409448;0.0869565217391304;0.325;3.0;0;2;2;1;0;0;0;1;0.0869565217391304;0.2857142857142857;0.0031496062992125;11.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Leicester City;16;0;3;63;822;Middlesbrough;3;4;12;9;4;6;0.67;0.33;690;0.9;15;18;3;4;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.0366666666666666;0.2;621;0.0241545893719806;926.865671641791;0.3333333333333333;5.970149253731343;3;0.34;1;-1;-3;0.017391304347826;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-03;Leicester City;16;0;3;63;817;Leeds;1;2;10;11;1;6;0.66;0.34;693;0.9;6;8;1;2;0;0;7;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.0309090909090909;0.1666666666666666;624;0.0096153846153846;945.4545454545454;0.7;10.606060606060606;-1;0.32;1;-1;-2;0.0144300144300144;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Leicester City;16;0;17;63;839;QPR;2;2;16;9;5;3;0.8;0.2;827;0.92;7;13;2;1;0;1;8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.0222222222222222;0.2857142857142857;761;0.0091984231274638;951.25;0.5;10.0;7;0.6000000000000001;7;0;-6;0.0193470374848851;0.125;0.4;4.0;1;1;2;1;0;0;1;0;0.125;0.4;0.0024183796856106;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-24;Leicester City;16;0;7;63;820;Sunderland AFC;4;3;8;13;5;3;0.52;0.48;457;0.8;13;10;4;3;0;0;5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0369230769230769;0.3076923076923077;366;0.0355191256830601;703.8461538461538;0.625;9.615384615384617;-5;0.04;-1;1;3;0.0175054704595186;0.125;0.52;5.0;1;0;1;1;0;0;0;1;0.125;0.2;0.0021881838074398;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Leicester City;16;0;3;63;827;Swansea;3;2;18;11;7;4;0.62;0.38;713;0.88;5;10;3;2;0;0;3;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3;0.0345454545454545;0.6;627;0.0079744816586921;1011.2903225806452;0.1666666666666666;4.838709677419355;7;0.24;0;1;-5;0.0252454417952314;0.1666666666666666;0.2066666666666666;1.0;1;2;3;1;0;0;1;0;0.1666666666666666;0.4285714285714285;0.0042075736325385;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Leicester City;16;0;1;63;830;Stoke City;1;1;14;2;7;1;0.74;0.26;845;0.91;6;5;1;1;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.13;0.1666666666666666;769;0.0078023407022106;1039.1891891891892;0.2857142857142857;5.405405405405405;12;0.48;0;0;1;0.0165680473372781;0.1428571428571428;0.37;2.0;1;1;2;1;0;0;0;1;0.1428571428571428;0.2857142857142857;0.0023668639053254;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-04;Leicester City;16;0;8;63;835;Preston;0;2;9;6;4;1;0.77;0.23;785;0.9;3;8;0;2;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4;0.0383333333333333;0.0;706;0.0042492917847025;916.8831168831168;0.4444444444444444;5.194805194805195;3;0.54;0;-2;-5;0.0114649681528662;0.3333333333333333;0.2566666666666666;1.3333333333333333;0;3;3;1;0;0;0;1;0.3333333333333333;0.75;0.0038216560509554;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
