Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Julen Agirrezabala-Athletic;Óscar de Marcos-Athletic;Dani Vivian-Athletic;Yeray Álvarez-Athletic;Iñigo Lekue-Athletic;Mikel Jauregizar-Athletic;Iñigo Ruiz de Galarreta-Athletic;Álex Berenguer-Athletic;Oihan Sancet-Athletic;Nico Williams-Athletic;Maroan Sannadi-Athletic;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Unai Simón-Athletic;Andoni Gorosabel-Athletic;Aitor Paredes-Athletic;Adama Boiro-Athletic;Beñat Prados-Athletic;Álvaro Djaló-Athletic;Unai Gómez-Athletic;Gorka Guruzeta-Athletic;Iñaki Williams-Athletic;Yuri Berchiche Izeta-Athletic;Unai Núñez-Athletic;Mikel Vesga-Athletic;Peio Canales-Athletic;Ander Herrera-Athletic;Nico Serrano-Athletic;Álex Padilla-Athletic;Dani García-Athletic;Asier Villalibre-Athletic;Iker Muniain-Athletic;Raúl García Escudero-Athletic;Imanol García de Albéniz-Athletic;Malcom Adu Ares-Athletic;Peru Nolaskoain-Athletic;Unai Egiluz-Athletic;Oier Zarraga-Athletic;Íñigo Martínez-Athletic;Ander Capa-Athletic;Mikel Balenziaga-Athletic
2024-01-24;Athletic;19;3;0;38;10;Barcelona;4;6;29;7;7;4;0.39;0.61;449;0.79;16;13;4;6;0;0;9;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0871428571428571;0.25;355;0.0450704225352112;910.2564102564104;0.3103448275862069;23.07692307692308;22;-0.2199999999999999;7;-2;3;0.0645879732739421;0.1379310344827586;0.0975;2.25;1;3;4;1;0;0;0;1;0.1379310344827586;0.5714285714285714;0.0089086859688195;7.25;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Athletic;1;3;1;38;52;Valencia C. F.;3;0;6;6;3;1;0.61;0.39;581;0.81;14;11;3;0;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;4;0.065;0.2142857142857142;471;0.0297239915074309;772.1311475409836;0.3333333333333333;3.278688524590164;0;0.2199999999999999;-2;3;3;0.0103270223752151;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-16;Athletic;19;3;1;38;45;Alavés;0;2;13;8;6;3;0.65;0.35;618;0.84;10;14;0;2;0;0;0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2;0.04375;0.0;519;0.0192678227360308;798.4615384615385;0.0;0.0;5;0.3;-2;-2;-4;0.0210355987055016;0.1538461538461538;0.325;0.0;1;1;2;1;0;0;0;1;0.1538461538461538;0.3333333333333333;0.0032362459546925;6.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Athletic;1;3;7;38;46;Real Sociedad;1;4;10;9;3;1;0.49;0.51;356;0.66;16;21;1;4;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;5;0.0566666666666666;0.0625;235;0.0680851063829787;479.5918367346939;0.5;10.20408163265306;1;-0.02;0;-3;-5;0.0280898876404494;0.2;0.245;2.5;2;0;2;1;0;0;0;1;0.2;0.6666666666666666;0.0056179775280898;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Athletic;19;3;3;38;124;Eibar;2;1;11;9;4;2;0.51;0.49;551;0.83;9;12;2;1;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0544444444444444;0.2222222222222222;457;0.0196936542669584;896.078431372549;0.2727272727272727;5.88235294117647;2;0.02;-1;1;-3;0.0199637023593466;0.2727272727272727;0.17;1.0;3;0;3;1;0;0;1;0;0.2727272727272727;0.75;0.0054446460980036;3.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Athletic;1;3;4;38;43;Sevilla;1;3;15;11;6;2;0.39;0.61;385;0.73;19;9;1;3;0;0;4;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;5;0.0554545454545454;0.0526315789473684;281;0.0676156583629893;720.5128205128204;0.2666666666666666;10.256410256410255;4;-0.2199999999999999;-1;-2;10;0.0389610389610389;0.1333333333333333;0.195;2.0;1;1;2;1;0;0;1;0;0.1333333333333333;0.3333333333333333;0.0051948051948051;7.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Athletic;1;3;5;38;50;U. D. Las Palmas;1;3;19;5;10;1;0.51;0.49;464;0.76;12;11;1;3;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.098;0.0833333333333333;353;0.0339943342776204;692.156862745098;0.2631578947368421;9.803921568627452;14;0.02;3;-2;1;0.0409482758620689;0.0526315789473684;0.51;5.0;0;1;1;1;0;0;0;1;0.0526315789473684;0.1;0.0021551724137931;19.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Athletic;1;3;2;38;27;Atlético Madrid;0;1;16;7;7;3;0.38;0.62;386;0.73;8;10;0;1;0;0;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.0885714285714285;0.0;282;0.0283687943262411;742.1052631578947;0.1875;7.894736842105263;9;-0.24;-4;-1;-2;0.0414507772020725;0.125;0.19;1.5;0;2;2;1;0;0;0;1;0.125;0.2857142857142857;0.005181347150259;8.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-11;Athletic;1;3;3;38;119;Granada;2;0;19;7;4;3;0.52;0.48;462;0.79;11;9;2;0;0;0;8;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1;0.0685714285714285;0.1818181818181818;365;0.0301369863013698;701.9230769230769;0.4210526315789473;15.384615384615383;12;0.04;7;2;2;0.0411255411255411;0.0526315789473684;0.52;8.0;1;0;1;0;1;0;1;0;0.0526315789473684;0.25;0.0021645021645021;19.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Athletic;19;3;1;38;320;Cayón;1;2;28;4;15;1;0.68;0.32;495;0.85;10;16;1;2;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.08;0.1;421;0.0237529691211401;619.1176470588235;0.3214285714285714;13.235294117647058;24;0.36;4;-1;-6;0.0565656565656565;0.1071428571428571;0.2266666666666666;3.0;2;1;3;1;0;0;1;0;0.1071428571428571;0.2;0.006060606060606;9.333333333333334;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Athletic;1;3;3;38;42;Rayo Vallecano;1;2;9;11;4;3;0.5;0.5;473;0.79;15;11;1;2;0;0;7;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.0454545454545454;0.0666666666666666;374;0.0401069518716577;748.0;0.7777777777777778;14.0;-2;0.0;5;-1;4;0.0190274841437632;0.4444444444444444;0.125;1.75;1;3;4;1;0;0;0;1;0.4444444444444444;1.0;0.0084566596194503;2.25;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-27;Athletic;1;3;8;38;24;Girona;1;1;13;13;6;2;0.39;0.61;382;0.83;16;8;1;1;0;0;6;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.0469230769230769;0.0625;317;0.0504731861198738;812.8205128205128;0.4615384615384615;15.384615384615383;0;-0.2199999999999999;4;0;8;0.0340314136125654;0.0769230769230769;0.39;6.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.1666666666666666;0.0026178010471204;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-10;Athletic;1;3;1;38;44;Celta de Vigo;2;2;21;13;12;5;0.58;0.42;490;0.82;15;13;2;2;0;0;7;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.0323076923076923;0.1333333333333333;402;0.0373134328358208;693.1034482758621;0.3333333333333333;12.06896551724138;8;0.1599999999999999;5;0;2;0.0428571428571428;0.1904761904761904;0.145;1.75;2;2;4;1;0;0;0;1;0.1904761904761904;0.3333333333333333;0.0081632653061224;5.25;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Athletic;1;3;1;38;37;Villarreal;4;4;17;17;7;6;0.42;0.58;388;0.76;18;11;4;4;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;9;0.0341176470588235;0.2222222222222222;295;0.0610169491525423;702.3809523809524;0.1764705882352941;7.142857142857143;0;-0.1599999999999999;-6;0;7;0.0438144329896907;0.1764705882352941;0.1399999999999999;1.0;3;0;3;1;0;0;1;0;0.1764705882352941;0.4285714285714285;0.0077319587628865;5.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Athletic;19;3;9;38;-1;Rubí;0;4;28;12;8;4;0.75;0.25;581;0.86;9;14;0;4;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0208333333333333;0.0;500;0.018;666.6666666666666;0.2857142857142857;10.666666666666666;16;0.5;5;-4;-5;0.0481927710843373;0.0714285714285714;0.375;4.0;0;2;2;1;0;0;1;0;0.0714285714285714;0.25;0.0034423407917383;14.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-10-29;Athletic;1;3;1;38;52;Valencia C. F.;3;1;12;11;7;5;0.58;0.42;499;0.8;11;9;3;1;0;0;10;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;4;0.0381818181818181;0.2727272727272727;399;0.0275689223057644;687.9310344827587;0.8333333333333334;17.24137931034483;1;0.1599999999999999;6;2;2;0.0240480961923847;0.1666666666666666;0.29;5.0;1;1;2;0;1;0;0;1;0.1666666666666666;0.2857142857142857;0.0040080160320641;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Athletic;1;3;0;38;10;Barcelona;3;3;10;12;3;7;0.37;0.63;309;0.75;18;11;3;3;0;0;7;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;4;0.0525;0.1666666666666666;232;0.0775862068965517;627.0270270270271;0.7;18.91891891891892;-2;-0.26;3;0;7;0.0323624595469255;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-06;Athletic;1;3;1;38;126;Almería;2;0;23;4;9;1;0.6;0.4;507;0.84;11;7;2;0;0;0;6;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.1;0.1818181818181818;426;0.0258215962441314;710.0;0.2608695652173913;10.0;19;0.1999999999999999;4;2;4;0.0453648915187376;0.1304347826086956;0.1999999999999999;2.0;1;2;3;1;0;0;0;1;0.1304347826086956;0.3333333333333333;0.0059171597633136;7.666666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Athletic;1;3;1;38;46;Real Sociedad;2;2;18;8;3;5;0.49;0.51;375;0.74;9;20;2;2;0;0;7;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.06375;0.2222222222222222;278;0.0323741007194244;567.3469387755102;0.3888888888888889;14.285714285714286;10;-0.02;2;0;-11;0.048;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Athletic;1;3;9;38;48;Getafe;6;6;8;13;4;5;0.48;0.52;382;0.76;9;19;5;6;1;0;5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.04;0.6666666666666666;290;0.0310344827586206;604.1666666666667;0.625;10.416666666666668;-5;-0.04;1;0;-10;0.0209424083769633;0.25;0.24;2.5;1;1;2;0;1;0;0;1;0.25;0.5;0.0052356020942408;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;Athletic;1;3;3;38;45;Alavés;2;2;11;15;3;5;0.57;0.43;496;0.79;9;13;2;2;0;0;4;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3;0.0286666666666666;0.2222222222222222;392;0.0229591836734693;687.7192982456141;0.3636363636363636;7.017543859649123;-4;0.1399999999999999;1;0;-4;0.0221774193548387;0.1818181818181818;0.285;2.0;1;1;2;1;0;0;1;0;0.1818181818181818;0.6666666666666666;0.0040322580645161;5.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Athletic;1;3;1;38;130;Cádiz;1;4;20;5;9;4;0.66;0.34;489;0.77;10;20;1;4;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.068;0.1;377;0.026525198938992;571.2121212121211;0.25;7.575757575757575;15;0.32;1;-3;-10;0.0408997955010225;0.15;0.22;1.6666666666666667;0;3;3;1;0;0;0;1;0.15;0.3333333333333333;0.0061349693251533;6.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Athletic;1;3;4;38;40;R.C.D. Mallorca;1;0;11;8;3;2;0.67;0.33;479;0.81;17;12;1;0;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;3;0.04125;0.0588235294117647;388;0.0438144329896907;579.1044776119403;0.4545454545454545;7.462686567164178;3;0.34;2;1;5;0.022964509394572;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Athletic;1;3;3;38;39;Betis;4;2;14;9;6;4;0.46;0.54;401;0.75;23;11;4;2;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.06;0.1739130434782608;301;0.0764119601328903;654.3478260869565;0.3571428571428571;10.869565217391305;5;-0.08;2;2;12;0.0349127182044887;0.2857142857142857;0.115;1.25;3;1;4;1;0;0;0;1;0.2857142857142857;0.6666666666666666;0.0099750623441396;3.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Athletic;1;3;0;38;41;Osasuna;4;2;8;18;2;7;0.37;0.63;331;0.7;14;9;3;1;1;1;3;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5;0.035;0.2857142857142857;232;0.0603448275862069;627.0270270270271;0.375;8.108108108108109;-10;-0.26;-2;2;5;0.0241691842900302;0.25;0.185;1.5;2;0;2;1;0;0;1;0;0.25;1.0;0.0060422960725075;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Athletic;1;3;22;38;12;Real Madrid;3;1;7;14;1;8;0.45;0.55;489;0.85;18;6;3;1;0;0;7;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;0.0392857142857142;0.1666666666666666;416;0.0432692307692307;924.4444444444443;1.0;15.555555555555555;-7;-0.1;2;2;12;0.0143149284253578;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Athletic;6;3;3;38;62;Manchester United;5;1;8;13;4;5;0.38;0.62;334;0.76;9;12;4;1;1;0;1;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;10;0.0476923076923076;0.5555555555555556;254;0.0354330708661417;668.421052631579;0.125;2.631578947368421;-5;-0.24;-9;4;-3;0.0239520958083832;0.125;0.38;1.0;1;0;1;0;1;0;1;0;0.125;0.25;0.0029940119760479;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Athletic;1;3;0;38;12;Real Madrid;2;2;15;9;9;2;0.35;0.65;340;0.81;14;11;2;2;0;0;6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5;0.0722222222222222;0.1428571428571428;275;0.0509090909090909;785.7142857142858;0.4;17.142857142857142;6;-0.3;1;0;3;0.0441176470588235;0.0666666666666666;0.35;6.0;0;1;1;0;1;0;1;0;0.0666666666666666;0.1111111111111111;0.0029411764705882;15.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Athletic;1;3;4;38;123;Elche C. F.;1;1;27;6;8;2;0.65;0.35;533;0.86;7;10;1;1;0;0;19;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3;0.0583333333333333;0.1428571428571428;458;0.0152838427947598;704.6153846153846;0.7037037037037037;29.23076923076923;21;0.3;16;0;-3;0.0506566604127579;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-25;Athletic;1;3;3;38;41;Osasuna;3;3;10;9;5;3;0.52;0.48;400;0.81;13;17;3;3;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.0533333333333333;0.2307692307692307;324;0.0401234567901234;623.0769230769231;0.6;11.538461538461538;1;0.04;3;0;-4;0.025;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-05-20;Athletic;1;7;13;38;44;Celta de Vigo;4;1;10;8;3;3;0.48;0.52;431;0.8;17;12;4;1;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;5;0.065;0.2352941176470588;345;0.0492753623188405;718.75;0.8;16.666666666666668;2;-0.04;3;3;5;0.0232018561484918;0.2;0.24;4.0;1;1;2;1;0;0;0;1;0.2;0.6666666666666666;0.0046403712296983;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Athletic;1;3;0;38;37;Villarreal;3;4;11;17;5;11;0.43;0.57;342;0.76;13;11;3;4;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;7;0.0335294117647058;0.2307692307692307;260;0.05;604.6511627906976;0.4545454545454545;11.627906976744184;-6;-0.1399999999999999;-2;-1;2;0.0321637426900584;0.0909090909090909;0.43;5.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.2;0.0029239766081871;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-04;Athletic;1;3;3;38;39;Betis;2;3;21;12;6;2;0.63;0.37;531;0.8;13;7;1;3;1;0;13;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0308333333333333;0.1538461538461538;425;0.0305882352941176;674.6031746031746;0.6190476190476191;20.63492063492064;9;0.26;11;-1;6;0.03954802259887;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-01;Athletic;1;3;4;38;40;R.C.D. Mallorca;2;5;16;9;6;2;0.71;0.29;603;0.85;8;17;2;4;0;1;7;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0322222222222222;0.25;513;0.0155945419103313;722.5352112676056;0.4375;9.859154929577466;7;0.42;2;-3;-9;0.0265339966832504;0.0625;0.71;7.0;0;1;1;0;1;0;1;0;0.0625;0.1666666666666666;0.0016583747927031;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;Athletic;1;3;3;38;43;Sevilla;3;3;6;4;0;1;0.55;0.45;453;0.73;8;11;3;3;0;0;8;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.1125;0.375;331;0.0241691842900302;601.8181818181818;1.3333333333333333;14.545454545454543;2;0.1;6;0;-3;0.0132450331125827;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Athletic;1;3;3;38;126;Almería;4;2;14;12;3;4;0.47;0.53;421;0.79;20;8;4;2;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0441666666666666;0.2;333;0.06006006006006;708.5106382978723;0.2857142857142857;8.51063829787234;2;-0.06;1;2;12;0.0332541567695962;0.1428571428571428;0.235;2.0;1;1;2;1;0;0;1;0;0.1428571428571428;0.6666666666666666;0.004750593824228;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
