Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Zion Suzuki-Parma;Giovanni Leoni-Parma;Alessandro Vogliacco-Parma;Lautaro Rodrigo Valenti-Parma;Enrico Del Prato-Parma;Adrián Bernabé-Parma;Mandela Keita-Parma;Simon Sohm-Parma;Emanuele Valeri-Parma;Mateo Pellegrino-Parma;Ange-Yoan Bonny-Parma;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pontus Almqvist-Parma;Hernani Azevedo Junior-Parma;Dennis Man-Parma;Nahuel Estévez-Parma;Matteo Cancellieri-Parma;Botond Balogh-Parma;Milan Djuric-Parma;Drissa Camara-Parma;Anas Haj Mohamed-Parma;Valentin Mihăilă-Parma;Antoine Hainaut-Parma;Woyo Coulibaly-Parma;Adrian Benedyczak-Parma;Yordan Osorio-Parma;Leandro Chichizola-Parma;Alessandro Circati-Parma;Mateusz Kowalski-Parma;Wylan Cyprien-Parma;Anthony Partipilo-Parma;Edoardo Corvi-Parma;Cristian Ansaldi-Parma;Antonio Čolak-Parma;Gianluca Di Chiara-Parma;Vasilios Zagaritis-Parma;Gabriel Charpentier-Parma;Tjaš Begić-Parma;Franco Vázquez-Parma;Gianluigi Buffon-Parma;Elias Cobbaut-Parma;Luca Zanimacchia-Parma;Stanko Jurić-Parma;Roberto Inglese-Parma;Jayden Oosterwolde-Parma;Gennaro Tutino-Parma;Simone Romagnoli-Parma
2023-12-23;Parma;22;3;29;76;726;Ternana;0;3;21;12;8;2;0.58;0.42;554;0.85;7;10;0;3;0;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.034999999999999996;0.0;471;0.014861995753715499;812.0689655172414;0.23809523809523808;8.620689655172415;9;0.15999999999999998;-3;-3;-3;0.03790613718411552;0.14285714285714285;0.19333333333333333;1.6666666666666667;1;2;3;1;0;0;0;1;0.14285714285714285;0.375;0.005415162454873646;7.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Parma;22;3;2;76;609;Cosenza Calcio;3;6;11;13;2;0;0.45;0.55;383;0.77;8;18;2;6;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.04230769230769231;0.375;295;0.02711864406779661;655.5555555555555;0.36363636363636365;8.88888888888889;-2;-0.10000000000000003;-1;-3;-10;0.028720626631853787;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Parma;22;3;3;76;596;Palermo;4;3;24;8;7;3;0.71;0.29;583;0.87;13;17;4;3;0;0;10;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.03625;0.3076923076923077;507;0.02564102564102564;714.0845070422536;0.4166666666666667;14.084507042253522;16;0.42;9;1;-4;0.0411663807890223;0.125;0.23666666666666666;3.3333333333333335;0;3;3;0;1;0;0;1;0.125;0.42857142857142855;0.005145797598627788;8.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Parma;35;3;3;76;70;Fiorentina;2;3;18;29;8;7;0.33;0.67;422;0.72;10;14;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;8;0.02310344827586207;0.2;304;0.03289473684210526;921.2121212121211;0.16666666666666666;9.09090909090909;-11;-0.34;-5;-1;-4;0.04265402843601896;0.1111111111111111;0.165;1.5;2;0;2;0;1;0;1;0;0.1111111111111111;0.25;0.004739336492890996;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Parma;22;3;0;76;594;Spezia;2;1;13;6;6;0;0.54;0.46;503;0.81;17;7;2;1;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.07666666666666667;0.11764705882352941;407;0.04176904176904177;753.7037037037037;0.5384615384615384;12.962962962962962;7;0.08000000000000002;4;1;10;0.02584493041749503;0.07692307692307693;0.54;7.0;0;1;1;1;0;0;1;0;0.07692307692307693;0.16666666666666666;0.0019880715705765406;13.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Parma;22;3;20;76;608;Modena;5;2;18;6;7;1;0.62;0.38;526;0.84;16;11;4;2;1;0;10;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.06333333333333334;0.3125;442;0.03619909502262444;712.9032258064516;0.5555555555555556;16.129032258064516;12;0.24;5;3;5;0.034220532319391636;0.05555555555555555;0.62;10.0;0;1;1;0;1;0;0;1;0.05555555555555555;0.14285714285714285;0.0019011406844106464;18.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Parma;22;3;0;76;711;Calcio Lecco 1912;3;3;12;16;7;8;0.53;0.47;477;0.82;11;14;2;3;1;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.029375;0.2727272727272727;391;0.028132992327365727;737.7358490566037;0.25;5.660377358490566;-4;0.06000000000000005;-2;0;-3;0.025157232704402517;0.16666666666666666;0.265;1.5;1;1;2;0;0;1;1;0;0.16666666666666666;0.2857142857142857;0.0041928721174004195;6.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Parma;22;1;1;76;604;FC Südtirol;0;5;10;9;3;2;0.51;0.49;499;0.81;15;13;0;5;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.05444444444444444;0.0;404;0.03712871287128713;792.156862745098;0.4;7.8431372549019605;1;0.020000000000000018;1;-5;2;0.02004008016032064;0.2;0.255;2.0;1;1;2;1;0;0;0;1;0.2;0.6666666666666666;0.004008016032064128;5.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Parma;35;3;0;76;82;Lecce;3;2;8;18;5;6;0.41;0.59;385;0.77;11;11;3;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.032777777777777774;0.2727272727272727;296;0.037162162162162164;721.9512195121952;0.5;9.75609756097561;-10;-0.18;-2;1;0;0.02077922077922078;0.5;0.1025;1.0;2;2;4;1;0;0;1;0;0.5;0.8;0.01038961038961039;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Parma;22;3;28;76;740;Ascoli;2;8;9;14;5;4;0.39;0.61;307;0.76;15;13;2;7;0;1;8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;9;0.04357142857142857;0.13333333333333333;233;0.06437768240343347;597.4358974358975;0.8888888888888888;20.51282051282051;-5;-0.21999999999999997;-1;-6;2;0.029315960912052116;0.3333333333333333;0.13;2.6666666666666665;2;1;3;1;0;0;1;0;0.3333333333333333;0.6;0.009771986970684038;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-20;Parma;22;3;17;76;78;Como;2;2;14;18;4;6;0.47;0.53;463;0.82;11;11;2;2;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.029444444444444447;0.18181818181818182;380;0.02894736842105263;808.5106382978723;0.21428571428571427;6.382978723404256;-4;-0.06000000000000005;-1;0;0;0.03023758099352052;0.14285714285714285;0.235;1.5;1;1;2;1;0;0;0;1;0.14285714285714285;0.5;0.004319654427645789;7.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Parma;22;3;1;76;81;Venezia;2;0;15;12;4;5;0.51;0.49;456;0.78;5;10;2;0;0;0;8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.04083333333333333;0.4;356;0.014044943820224719;698.0392156862745;0.5333333333333333;15.686274509803921;3;0.020000000000000018;3;2;-5;0.03289473684210526;0.13333333333333333;0.255;4.0;0;2;2;0;0;1;1;0;0.13333333333333333;0.5;0.0043859649122807015;7.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Parma;22;3;2;76;595;Cremonese;1;1;9;15;3;3;0.41;0.59;378;0.75;13;13;1;1;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.03933333333333333;0.07692307692307693;284;0.045774647887323945;692.6829268292684;0.4444444444444444;9.75609756097561;-6;-0.18;2;0;0;0.023809523809523808;0.2222222222222222;0.205;2.0;0;2;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.005291005291005291;4.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Parma;22;7;20;76;601;Bari;1;3;12;14;5;4;0.41;0.59;389;0.77;16;12;1;3;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.04214285714285714;0.0625;300;0.05333333333333334;731.7073170731708;0.4166666666666667;12.195121951219512;-2;-0.18;2;-2;4;0.030848329048843187;0.16666666666666666;0.205;2.5;1;1;2;1;0;0;0;1;0.16666666666666666;0.4;0.005141388174807198;6.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Parma;22;3;0;76;598;Sampdoria;3;5;12;8;7;3;0.55;0.45;502;0.84;16;11;3;5;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1;0.05625;0.1875;422;0.037914691943127965;767.2727272727273;0.75;16.363636363636363;4;0.10000000000000003;8;-2;5;0.02390438247011952;0.08333333333333333;0.55;9.0;0;1;1;0;1;0;0;1;0.08333333333333333;0.14285714285714285;0.00199203187250996;12.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Parma;22;3;1;76;602;Unione Sportiva Catanzaro 1929;4;1;10;12;7;2;0.35;0.65;291;0.76;13;7;4;1;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;8;0.05416666666666667;0.3076923076923077;221;0.058823529411764705;631.4285714285714;0.3;8.571428571428571;-2;-0.30000000000000004;-5;3;6;0.03436426116838488;0.5;0.06999999999999999;0.6;3;2;5;1;0;0;1;0;0.5;0.7142857142857143;0.01718213058419244;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Parma;22;0;2;76;606;Associazione Calcio Reggiana 1919;2;3;18;8;4;1;0.61;0.39;512;0.85;15;8;2;3;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.04875;0.13333333333333333;435;0.034482758620689655;713.1147540983607;0.3333333333333333;9.836065573770492;10;0.21999999999999997;4;-1;7;0.03515625;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Parma;22;3;3;76;592;Pisa;2;2;9;16;2;2;0.4;0.6;351;0.81;12;15;1;1;1;1;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;7;0.0375;0.16666666666666666;284;0.04225352112676056;710.0;0.4444444444444444;10.0;-7;-0.19999999999999996;-3;0;-3;0.02564102564102564;0.2222222222222222;0.2;2.0;1;1;2;1;0;0;1;0;0.2222222222222222;1.0;0.005698005698005698;4.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Parma;22;3;28;76;610;Cittadella;1;2;10;19;3;0;0.38;0.62;354;0.69;16;15;1;2;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;11;0.03263157894736842;0.0625;244;0.06557377049180328;642.1052631578947;0.2;5.2631578947368425;-9;-0.24;-9;-1;1;0.02824858757062147;0.2;0.19;1.0;1;1;2;1;0;0;0;1;0.2;0.6666666666666666;0.005649717514124294;5.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Parma;22;3;0;76;707;Feralpisalò;1;4;15;13;4;2;0.51;0.49;466;0.83;11;14;1;4;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7;0.03769230769230769;0.09090909090909091;387;0.028423772609819122;758.8235294117646;0.4666666666666667;13.72549019607843;2;0.020000000000000018;0;-3;-3;0.032188841201716736;0.13333333333333333;0.255;3.5;1;1;2;1;0;0;0;1;0.13333333333333333;0.5;0.004291845493562232;7.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Parma;35;3;0;76;601;Bari;2;3;14;9;4;2;0.45;0.55;410;0.8;11;12;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8;0.061111111111111116;0.18181818181818182;328;0.03353658536585366;728.8888888888889;0.2857142857142857;8.88888888888889;5;-0.10000000000000003;-4;-1;-1;0.03414634146341464;0.21428571428571427;0.15;1.3333333333333333;2;1;3;1;0;0;1;0;0.21428571428571427;0.75;0.007317073170731708;4.666666666666667;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Parma;22;3;3;76;79;Cagliari;2;4;8;14;1;4;0.65;0.35;588;0.83;11;11;2;4;0;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.024999999999999998;0.18181818181818182;488;0.022540983606557378;750.7692307692307;0.625;7.692307692307692;-6;0.30000000000000004;-1;-2;0;0.013605442176870748;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-30;Parma;22;3;3;76;79;Cagliari;5;0;7;14;3;5;0.47;0.53;427;0.76;17;10;5;0;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.03785714285714286;0.29411764705882354;325;0.052307692307692305;691.4893617021277;0.42857142857142855;6.382978723404256;-7;-0.06000000000000005;0;5;7;0.01639344262295082;0.2857142857142857;0.235;1.5;2;0;2;0;0;1;1;0;0.2857142857142857;0.6666666666666666;0.00468384074941452;3.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;Parma;22;3;2;76;81;Venezia;2;1;14;9;6;2;0.52;0.48;474;0.86;8;11;2;1;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.05333333333333333;0.25;408;0.0196078431372549;784.6153846153846;0.42857142857142855;11.538461538461538;5;0.040000000000000036;1;1;-3;0.029535864978902954;0.14285714285714285;0.26;3.0;1;1;2;1;0;0;0;1;0.14285714285714285;0.3333333333333333;0.004219409282700422;7.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Parma;22;3;1;76;742;SPAL;2;1;16;20;4;5;0.51;0.49;467;0.82;11;8;2;1;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0245;0.18181818181818182;383;0.028720626631853787;750.9803921568628;0.375;11.76470588235294;-4;0.020000000000000018;1;1;3;0.034261241970021415;0.0625;0.51;6.0;0;1;1;1;0;0;1;0;0.0625;0.25;0.0021413276231263384;16.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Parma;22;3;28;76;600;Brescia;3;3;8;11;3;6;0.4;0.6;351;0.78;13;11;3;3;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.05454545454545454;0.23076923076923078;274;0.04744525547445255;685.0;0.5;10.0;-3;-0.19999999999999996;-2;0;2;0.022792022792022793;0.25;0.2;2.0;2;0;2;1;0;0;0;1;0.25;0.6666666666666666;0.005698005698005698;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-01;Parma;22;3;2;76;744;Benevento;2;3;18;17;6;7;0.44;0.56;382;0.77;19;13;1;3;1;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.03294117647058824;0.10526315789473684;294;0.06462585034013606;668.1818181818181;0.2777777777777778;11.363636363636363;1;-0.12000000000000005;-2;-1;6;0.04712041884816754;0.1111111111111111;0.22;2.5;2;0;2;0;1;0;1;0;0.1111111111111111;0.3333333333333333;0.005235602094240838;9.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Parma;22;3;20;76;79;Cagliari;5;4;14;12;5;5;0.51;0.49;390;0.84;15;19;5;4;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.04083333333333333;0.3333333333333333;328;0.04573170731707317;643.1372549019608;0.21428571428571427;5.88235294117647;2;0.020000000000000018;-2;1;-4;0.035897435897435895;0.14285714285714285;0.255;1.5;0;2;2;1;0;0;0;1;0.14285714285714285;0.4;0.005128205128205128;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-14;Parma;22;3;20;76;608;Modena;1;0;11;12;5;2;0.61;0.39;571;0.84;11;12;1;0;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0325;0.09090909090909091;480;0.022916666666666665;786.8852459016393;0.09090909090909091;1.639344262295082;-1;0.21999999999999997;-4;1;-1;0.01926444833625219;0.09090909090909091;0.61;1.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.2;0.0017513134851138354;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-10;Parma;22;3;28;76;610;Cittadella;2;3;10;10;3;1;0.47;0.53;350;0.64;21;14;2;3;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.053000000000000005;0.09523809523809523;224;0.09375;476.5957446808511;0.2;4.25531914893617;0;-0.06000000000000005;0;-1;7;0.02857142857142857;0.1;0.47;2.0;1;0;1;1;0;0;1;0;0.1;0.3333333333333333;0.002857142857142857;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-01;Parma;22;0;2;76;596;Palermo;2;1;10;10;3;2;0.56;0.44;461;0.8;14;10;2;1;0;0;6;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.044;0.14285714285714285;369;0.037940379403794036;658.9285714285713;0.6;10.714285714285714;0;0.12000000000000005;5;1;4;0.021691973969631236;0.2;0.28;3.0;1;1;2;1;0;0;0;1;0.2;0.6666666666666666;0.004338394793926247;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-18;Parma;22;3;30;76;78;Como;2;2;14;7;3;3;0.57;0.43;462;0.86;14;15;1;2;1;0;11;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.06142857142857143;0.14285714285714285;397;0.03526448362720403;696.4912280701755;0.7857142857142857;19.29824561403509;7;0.13999999999999996;7;0;-1;0.030303030303030304;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Parma;22;7;1;76;604;FC Südtirol;2;2;22;2;1;1;0.76;0.24;706;0.89;10;9;2;2;0;0;13;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.12;0.2;628;0.01592356687898089;826.3157894736842;0.5909090909090909;17.105263157894736;20;0.52;10;0;1;0.031161473087818695;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
