Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Sergio Herrera Pirón-Osasuna;Jesús Areso-Osasuna;Enzo Boyomo-Osasuna;Alejandro Catena Marugán-Osasuna;Jorge Herrando-Osasuna;Abel Bretones-Osasuna;Jon Moncayola-Osasuna;Lucas Torró-Osasuna;Aimar Oroz-Osasuna;Ante Budimir-Osasuna;Rubén García Santos-Osasuna;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Aitor Fernández Abarisketa-Osasuna;Juan Cruz Álvaro Armada-Osasuna;Pablo Ibáñez Lumbreras-Osasuna;Iker Muñoz-Osasuna;José Arnaiz-Osasuna;Raúl García de Haro-Osasuna;Bryan Zaragoza-Osasuna;Rubén Peña Jiménez-Osasuna;Moi Gómez-Osasuna;Kike Barja-Osasuna;Nacho Vidal Miralles-Osasuna;Unai García-Osasuna;Iker Benito-Osasuna;Johan Mojica-Osasuna;David García-Osasuna;Darko Brašanac-Osasuna;Ezequiel Ávila-Osasuna;Aridane Hernández-Osasuna;Manuel Sánchez de la Peña-Osasuna;Abde Ezzalzouli-Osasuna;Diego Moreno Garbayo-Osasuna;Kike García-Osasuna;Roberto Torres Morales-Osasuna
2023-10-20;Osasuna;1;0;3;41;119;Granada;3;5;12;13;6;3;0.58;0.42;501;0.79;19;13;3;4;0;1;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;7;0.03230769230769231;0.15789473684210525;396;0.047979797979797977;682.7586206896552;0.08333333333333333;1.7241379310344829;-1;0.15999999999999998;-6;-2;6;0.023952095808383235;0.16666666666666666;0.29;0.5;1;1;2;1;0;0;0;1;0.16666666666666666;0.3333333333333333;0.003992015968063872;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Osasuna;1;0;28;41;12;Real Madrid;2;2;7;19;1;9;0.33;0.67;335;0.81;6;9;2;2;0;0;4;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;5;0.035263157894736843;0.3333333333333333;271;0.02214022140221402;821.2121212121211;0.5714285714285714;12.121212121212121;-12;-0.34;-1;0;-3;0.020895522388059702;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Osasuna;1;0;3;41;45;Alavés;3;3;10;17;3;3;0.55;0.45;446;0.79;13;13;3;2;0;1;2;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4;0.026470588235294117;0.23076923076923078;352;0.036931818181818184;640.0;0.2;3.6363636363636362;-7;0.10000000000000003;-2;0;0;0.02242152466367713;0.2;0.275;1.0;1;1;2;1;0;0;1;0;0.2;0.6666666666666666;0.004484304932735426;5.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-28;Osasuna;1;0;4;41;27;Atlético Madrid;4;1;13;5;2;3;0.55;0.45;500;0.83;14;4;3;0;1;1;7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2;0.09;0.2857142857142857;415;0.033734939759036145;754.5454545454545;0.5384615384615384;12.727272727272727;8;0.10000000000000003;5;3;10;0.026;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Osasuna;1;0;3;41;43;Sevilla;2;3;16;15;2;3;0.43;0.57;322;0.61;11;7;2;3;0;0;7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;4;0.038;0.18181818181818182;196;0.05612244897959184;455.8139534883721;0.4375;16.27906976744186;1;-0.13999999999999996;3;-1;4;0.049689440993788817;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Osasuna;1;0;1;41;48;Getafe;2;7;8;11;3;6;0.55;0.45;441;0.73;11;15;2;6;0;1;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.04090909090909091;0.18181818181818182;322;0.034161490683229816;585.4545454545454;0.375;5.454545454545454;-3;0.10000000000000003;-3;-5;-4;0.018140589569160998;0.25;0.275;1.5;1;1;2;0;0;1;1;0;0.25;0.6666666666666666;0.0045351473922902496;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Osasuna;1;7;0;41;10;Barcelona;2;3;11;9;3;4;0.3;0.7;259;0.76;6;16;1;3;1;0;8;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.07777777777777778;0.3333333333333333;197;0.030456852791878174;656.6666666666667;0.7272727272727273;26.666666666666668;2;-0.39999999999999997;3;-1;-10;0.04247104247104247;0.09090909090909091;0.3;8.0;0;1;1;0;0;1;0;1;0.09090909090909091;0.3333333333333333;0.003861003861003861;11.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Osasuna;1;0;1;41;52;Valencia C. F.;4;3;7;16;2;4;0.35;0.65;283;0.67;12;13;4;3;0;0;3;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.040625;0.3333333333333333;190;0.06315789473684211;542.8571428571429;0.42857142857142855;8.571428571428571;-9;-0.30000000000000004;-3;1;-1;0.024734982332155476;0.2857142857142857;0.175;1.5;1;1;2;1;0;0;1;0;0.2857142857142857;1.0;0.007067137809187279;3.5;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Osasuna;1;0;3;41;38;Athletic;2;4;18;8;7;2;0.63;0.37;535;0.81;9;14;1;3;1;1;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3;0.04625;0.2222222222222222;433;0.020785219399538105;687.3015873015873;0.2777777777777778;7.936507936507937;10;0.26;2;-2;-5;0.03364485981308411;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Osasuna;1;0;1;41;44;Celta de Vigo;1;1;11;11;5;1;0.47;0.53;432;0.74;15;11;1;1;0;0;2;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;7;0.04818181818181819;0.06666666666666667;320;0.046875;680.8510638297872;0.18181818181818182;4.25531914893617;0;-0.06000000000000005;-5;0;4;0.02546296296296296;0.18181818181818182;0.235;1.0;1;1;2;1;0;0;1;0;0.18181818181818182;0.4;0.004629629629629629;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-04;Osasuna;1;0;7;41;24;Girona;1;5;14;11;7;6;0.36;0.64;317;0.79;12;9;1;5;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2;0.05818181818181818;0.08333333333333333;250;0.048;694.4444444444445;0.35714285714285715;13.88888888888889;3;-0.28;3;-4;3;0.04416403785488959;0.14285714285714285;0.18;2.5;0;2;2;1;0;0;0;1;0.14285714285714285;0.2857142857142857;0.006309148264984227;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-28;Osasuna;1;3;0;41;48;Getafe;1;4;10;16;2;6;0.49;0.51;401;0.66;6;11;1;4;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1;0.031875;0.16666666666666666;265;0.022641509433962263;540.8163265306123;0.1;2.0408163265306123;-6;-0.020000000000000018;0;-3;-5;0.02493765586034913;0.1;0.49;1.0;1;0;1;0;0;1;1;0;0.1;0.5;0.0024937655860349127;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-25;Osasuna;1;3;3;41;38;Athletic;3;3;9;10;3;5;0.48;0.52;394;0.74;17;13;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;6;0.052000000000000005;0.17647058823529413;292;0.05821917808219178;608.3333333333334;0.3333333333333333;6.25;-1;-0.040000000000000036;-3;0;4;0.02284263959390863;0.2222222222222222;0.24;1.5;0;2;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.005076142131979695;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-21;Osasuna;1;0;4;41;27;Atlético Madrid;2;0;12;15;2;5;0.46;0.54;457;0.84;11;6;2;0;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;8;0.036000000000000004;0.18181818181818182;384;0.028645833333333332;834.7826086956521;0.8333333333333334;21.73913043478261;-3;-0.08000000000000002;2;2;5;0.0262582056892779;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-13;Osasuna;1;0;0;41;126;Almería;0;0;18;8;7;3;0.57;0.43;514;0.84;7;7;0;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1;0.05375;0.0;432;0.016203703703703703;757.8947368421053;0.2222222222222222;7.017543859649123;10;0.13999999999999996;3;0;0;0.03501945525291829;0.16666666666666666;0.18999999999999997;1.3333333333333333;0;3;3;1;0;0;0;1;0.16666666666666666;0.42857142857142855;0.005836575875486381;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-05-06;Osasuna;19;3;0;41;12;Real Madrid;4;5;14;17;5;3;0.41;0.59;381;0.78;11;14;4;5;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;6;0.03470588235294118;0.36363636363636365;297;0.037037037037037035;724.3902439024391;0.21428571428571427;7.317073170731708;-3;-0.18;-3;-1;-3;0.03674540682414698;0.07142857142857142;0.41;3.0;0;1;1;0;0;1;1;0;0.07142857142857142;0.2;0.0026246719160104987;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-02;Osasuna;1;3;3;41;10;Barcelona;1;0;7;21;2;4;0.23;0.77;208;0.64;10;7;0;0;1;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;11;0.03666666666666667;0.1;133;0.07518796992481203;578.2608695652174;0.0;0.0;-14;-0.54;-11;1;3;0.03365384615384615;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
2023-04-28;Osasuna;1;3;0;41;46;Real Sociedad;3;1;13;12;1;7;0.51;0.49;404;0.76;12;15;3;1;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.04083333333333333;0.25;307;0.03908794788273615;601.9607843137255;0.3076923076923077;7.8431372549019605;1;0.020000000000000018;2;2;-3;0.03217821782178218;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
2023-04-25;Osasuna;1;7;1;41;130;Cádiz;2;0;6;20;4;4;0.44;0.56;371;0.76;15;8;1;0;1;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11;0.028000000000000004;0.13333333333333333;282;0.05319148936170213;640.9090909090909;0.3333333333333333;4.545454545454546;-14;-0.12000000000000005;-9;2;7;0.016172506738544475;0.16666666666666666;0.44;2.0;0;1;1;1;0;0;1;0;0.16666666666666666;0.25;0.0026954177897574125;6.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-22;Osasuna;1;0;3;41;39;Betis;2;0;10;21;5;6;0.38;0.62;299;0.72;20;13;2;0;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;13;0.029523809523809525;0.1;215;0.09302325581395349;565.7894736842105;0.5;13.157894736842104;-11;-0.24;-8;2;7;0.033444816053511704;0.3;0.12666666666666668;1.6666666666666667;3;0;3;1;0;0;0;1;0.3;0.6;0.010033444816053512;3.3333333333333335;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-14;Osasuna;1;0;3;41;42;Rayo Vallecano;3;2;8;12;4;3;0.55;0.45;465;0.77;16;18;3;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.0375;0.1875;358;0.0446927374301676;650.9090909090909;0.375;5.454545454545454;-4;0.10000000000000003;1;1;-2;0.017204301075268817;0.125;0.55;3.0;0;1;1;0;0;1;1;0;0.125;0.25;0.002150537634408602;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
2023-04-08;Osasuna;1;0;0;41;123;Elche C. F.;1;3;22;7;6;1;0.62;0.38;476;0.84;15;7;1;3;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.054285714285714284;0.06666666666666667;400;0.0375;645.1612903225806;0.4090909090909091;14.516129032258064;15;0.24;7;-2;8;0.046218487394957986;0.09090909090909091;0.31;4.5;0;2;2;1;0;0;0;1;0.09090909090909091;0.3333333333333333;0.004201680672268907;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-04-04;Osasuna;19;3;7;41;38;Athletic;2;2;8;23;2;6;0.38;0.62;404;0.68;21;21;2;2;0;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;18;0.026956521739130435;0.09523809523809523;275;0.07636363636363637;723.6842105263158;0.0;0.0;-15;-0.24;-18;0;0;0.019801980198019802;0.125;0.38;0.0;0;1;1;0;1;0;1;0;0.125;0.5;0.0024752475247524753;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-03-31;Osasuna;1;0;9;41;40;R.C.D. Mallorca;3;8;11;10;2;1;0.59;0.41;404;0.77;17;19;3;7;0;1;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2;0.040999999999999995;0.17647058823529413;311;0.05466237942122187;527.1186440677966;0.2727272727272727;5.084745762711865;1;0.18;1;-5;-2;0.027227722772277228;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;Osasuna;1;0;0;41;37;Villarreal;3;2;10;12;2;6;0.55;0.45;455;0.81;15;7;3;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0.0375;0.2;369;0.04065040650406504;670.9090909090909;0.7;12.727272727272727;-2;0.10000000000000003;6;1;8;0.02197802197802198;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-03-11;Osasuna;1;0;0;41;52;Valencia C. F.;5;2;7;8;0;4;0.45;0.55;299;0.67;19;8;5;2;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;12;0.06875;0.2631578947368421;200;0.095;444.44444444444446;0.42857142857142855;6.666666666666666;-1;-0.10000000000000003;-9;3;11;0.023411371237458192;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
2023-03-06;Osasuna;1;0;1;41;44;Celta de Vigo;0;2;10;6;5;0;0.65;0.35;565;0.82;12;12;0;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;4;0.05833333333333333;0.0;463;0.02591792656587473;712.3076923076923;0.6;9.23076923076923;4;0.30000000000000004;2;-2;0;0.017699115044247787;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-03-01;Osasuna;19;0;3;41;38;Athletic;3;3;9;8;3;2;0.44;0.56;324;0.66;11;13;3;3;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;5;0.07;0.2727272727272727;214;0.0514018691588785;486.3636363636364;0.3333333333333333;6.818181818181818;1;-0.12000000000000005;-2;0;-2;0.027777777777777776;0.1111111111111111;0.44;3.0;0;1;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0030864197530864196;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-26;Osasuna;1;0;17;41;43;Sevilla;2;5;11;22;4;8;0.33;0.67;279;0.68;15;10;2;4;0;1;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10;0.030454545454545456;0.13333333333333333;190;0.07894736842105263;575.7575757575758;0.18181818181818182;6.0606060606060606;-11;-0.34;-8;-3;5;0.03942652329749104;0.2727272727272727;0.11;0.6666666666666666;1;2;3;1;0;0;1;0;0.2727272727272727;0.75;0.010752688172043012;3.6666666666666665;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2023-02-18;Osasuna;1;3;0;41;12;Real Madrid;3;2;11;11;4;6;0.47;0.53;446;0.84;17;7;3;2;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;5;0.04818181818181819;0.17647058823529413;375;0.04533333333333334;797.872340425532;0.45454545454545453;10.638297872340425;0;-0.06000000000000005;0;1;10;0.02466367713004484;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-02-12;Osasuna;1;0;3;41;51;Valladolid;3;1;15;18;4;5;0.49;0.51;366;0.76;16;13;3;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;10;0.028333333333333335;0.1875;278;0.05755395683453238;567.3469387755102;0.26666666666666666;8.16326530612245;-3;-0.020000000000000018;-6;2;3;0.040983606557377046;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-04;Osasuna;1;7;1;41;49;RCD Espanyol;4;2;9;9;3;4;0.6;0.4;482;0.8;17;9;3;1;1;1;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.044444444444444446;0.23529411764705882;386;0.04404145077720207;643.3333333333334;0.3333333333333333;5.0;0;0.19999999999999996;-1;2;8;0.01867219917012448;0.1111111111111111;0.6;3.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.3333333333333333;0.002074688796680498;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-29;Osasuna;1;0;1;41;27;Atlético Madrid;1;0;14;13;4;5;0.52;0.48;500;0.83;13;7;1;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.03692307692307692;0.07692307692307693;415;0.03132530120481928;798.0769230769231;0.35714285714285715;9.615384615384615;1;0.040000000000000036;1;1;6;0.028;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-01-25;Osasuna;19;0;7;41;43;Sevilla;2;2;12;19;5;7;0.33;0.67;382;0.68;16;14;2;2;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;14;0.035263157894736843;0.125;260;0.06153846153846154;787.8787878787879;0.75;27.27272727272727;-7;-0.34;-5;0;2;0.031413612565445025;0.16666666666666666;0.165;4.5;0;2;2;1;0;0;0;1;0.16666666666666666;0.4;0.005235602094240838;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-01-22;Osasuna;1;0;6;41;123;Elche C. F.;0;2;8;13;4;4;0.58;0.42;431;0.75;9;19;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.03230769230769231;0.0;323;0.02786377708978328;556.896551724138;0.25;3.4482758620689657;-5;0.15999999999999998;-5;-2;-10;0.018561484918793503;0.125;0.58;2.0;1;0;1;0;1;0;1;0;0.125;0.25;0.002320185614849188;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-01-18;Osasuna;19;3;3;41;39;Betis;2;0;21;18;6;6;0.45;0.55;482;0.76;21;12;2;0;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;7;0.030555555555555558;0.09523809523809523;366;0.05737704918032787;813.3333333333333;0.2857142857142857;13.333333333333332;3;-0.10000000000000003;-1;2;9;0.043568464730290454;0.09523809523809523;0.225;3.0;0;2;2;0;1;0;1;0;0.09523809523809523;0.3333333333333333;0.004149377593360996;10.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2023-01-14;Osasuna;1;0;9;41;40;R.C.D. Mallorca;2;3;15;6;4;2;0.63;0.37;561;0.85;15;19;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1;0.06166666666666667;0.13333333333333333;477;0.031446540880503145;757.1428571428571;0.2;4.761904761904762;9;0.26;2;-1;-4;0.026737967914438502;0.06666666666666667;0.63;3.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.25;0.0017825311942959;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
2023-01-09;Osasuna;1;0;3;41;38;Athletic;1;0;3;17;1;3;0.39;0.61;328;0.65;13;8;1;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;14;0.03588235294117647;0.07692307692307693;213;0.06103286384976526;546.1538461538462;0.3333333333333333;2.564102564102564;-14;-0.21999999999999997;-13;1;5;0.009146341463414634;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
