Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Wojciech Szczęsny-Barcelona;Jules Koundé-Barcelona;Pau Cubarsí-Barcelona;Íñigo Martínez-Barcelona;Gerard Martín-Barcelona;Fermín López Marín-Barcelona;Frenkie de Jong-Barcelona;Pedri-Barcelona;Raphinha-Barcelona;Robert Lewandowski-Barcelona;Ferran Torres-Barcelona;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Ronald Araújo-Barcelona;Gavi-Barcelona;Lamine Yamal-Barcelona;Alejandro Baldé-Barcelona;Eric García-Barcelona;Dani Olmo-Barcelona;Marc Casadó-Barcelona;Héctor Fort-Barcelona;Iñaki Peña-Barcelona;Pablo Torre-Barcelona;Ansu Fati-Barcelona;Sergi Domínguez-Barcelona;Pau Víctor-Barcelona;Marc-André ter Stegen-Barcelona;Marc Bernal-Barcelona;Álex Valle-Barcelona;Clément Lenglet-Barcelona;Andreas Christensen-Barcelona;İlkay Gündoğan-Barcelona;Unai Hernández-Barcelona;Julián Araujo-Barcelona;Vitor Roque-Barcelona;João Cancelo-Barcelona;Sergi Roberto-Barcelona;Marcos Alonso Mendoza-Barcelona;Oriol Romeu-Barcelona;João Félix-Barcelona;Marc Guiu-Barcelona;Ander Astralaga-Barcelona;Abde Ezzalzouli-Barcelona;Ousmane Dembélé-Barcelona;Sergiño Dest-Barcelona;Franck Kessié-Barcelona;Pau Prim-Barcelona;Daniel Rodríguez Crespo-Barcelona;Jordi Alba-Barcelona;Sergio Busquets-Barcelona
2024-05-16;Barcelona;1;0;3;10;126;Almería;1;0;16;12;7;3;0.65;0.35;687;0.89;11;10;1;0;0;0;7;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;4;0.029166666666666664;0.09090909090909091;611;0.01800327332242226;940.0;0.4375;10.769230769230768;4;0.30000000000000004;3;1;1;0.023289665211062592;0.125;0.325;3.5;1;1;2;1;0;0;1;0;0.125;0.2857142857142857;0.002911208151382824;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-13;Barcelona;1;0;17;10;46;Real Sociedad;2;3;14;10;5;3;0.57;0.43;582;0.88;12;14;2;3;0;0;6;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2;0.043;0.16666666666666666;512;0.0234375;898.2456140350878;0.42857142857142855;10.526315789473685;4;0.13999999999999996;4;-1;-2;0.024054982817869417;0.14285714285714285;0.285;3.0;1;1;2;1;0;0;0;1;0.14285714285714285;0.4;0.003436426116838488;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Barcelona;1;0;3;10;24;Girona;3;0;16;9;7;7;0.61;0.39;586;0.88;8;11;3;0;0;0;4;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.043333333333333335;0.375;516;0.015503875968992248;845.9016393442623;0.25;6.557377049180328;7;0.21999999999999997;-1;3;-3;0.027303754266211604;0.125;0.305;2.0;2;0;2;0;0;1;1;0;0.125;0.2857142857142857;0.0034129692832764505;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-29;Barcelona;1;0;1;10;52;Valencia C. F.;1;1;27;5;13;3;0.81;0.19;744;0.9;12;5;1;0;0;1;15;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1;0.038;0.08333333333333333;670;0.01791044776119403;827.1604938271604;0.5555555555555556;18.51851851851852;22;0.6200000000000001;14;0;7;0.036290322580645164;0.14814814814814814;0.2025;3.75;1;3;4;1;0;0;0;1;0.14814814814814814;0.3076923076923077;0.005376344086021506;6.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Barcelona;1;0;22;10;12;Real Madrid;2;3;15;14;6;8;0.54;0.46;527;0.9;12;11;2;3;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.032857142857142856;0.16666666666666666;474;0.02531645569620253;877.7777777777777;0.5333333333333333;14.814814814814813;1;0.08000000000000002;6;-1;1;0.028462998102466792;0.13333333333333333;0.27;4.0;1;1;2;0;0;1;1;0;0.13333333333333333;0.3333333333333333;0.003795066413662239;7.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-16;Barcelona;0;0;0;10;19;PSG;6;4;7;21;3;9;0.32;0.68;284;0.71;10;12;5;4;1;0;3;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;9;0.032380952380952385;0.6;202;0.04950495049504951;631.25;0.42857142857142855;9.375;-14;-0.36000000000000004;-6;2;-2;0.02464788732394366;0.14285714285714285;0.32;3.0;1;0;1;0;0;1;0;1;0.14285714285714285;0.3333333333333333;0.0035211267605633804;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Barcelona;1;0;1;10;130;Cádiz;3;3;12;14;2;3;0.63;0.37;564;0.84;15;17;3;3;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8;0.02642857142857143;0.2;474;0.03164556962025317;752.3809523809524;0.3333333333333333;6.349206349206349;-2;0.26;-4;0;-2;0.02127659574468085;0.08333333333333333;0.63;4.0;1;0;1;1;0;0;1;0;0.08333333333333333;0.5;0.0017730496453900709;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;Barcelona;0;0;0;10;19;PSG;4;2;15;18;7;6;0.41;0.59;395;0.83;8;14;4;2;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;7;0.032777777777777774;0.5;328;0.024390243902439025;800.0;0.3333333333333333;12.195121951219512;-3;-0.18;-2;2;-6;0.0379746835443038;0.2;0.13666666666666666;1.6666666666666667;1;2;3;1;0;0;1;0;0.2;0.42857142857142855;0.007594936708860759;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Barcelona;1;0;5;10;50;U. D. Las Palmas;5;2;14;8;2;0;0.7;0.3;720;0.89;11;9;5;1;0;1;6;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1;0.0375;0.45454545454545453;641;0.0171606864274571;915.7142857142858;0.42857142857142855;8.571428571428571;6;0.39999999999999997;5;3;2;0.019444444444444445;0.07142857142857142;0.7;6.0;0;1;1;1;0;0;0;1;0.07142857142857142;0.5;0.001388888888888889;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Barcelona;1;0;6;10;27;Atlético Madrid;1;4;9;13;5;3;0.6;0.4;536;0.86;9;15;1;3;0;1;3;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;7;0.03076923076923077;0.1111111111111111;461;0.019522776572668113;768.3333333333334;0.3333333333333333;5.0;-4;0.19999999999999996;-4;-3;-6;0.016791044776119403;0.3333333333333333;0.19999999999999998;1.0;1;2;3;1;0;0;1;0;0.3333333333333333;0.6;0.005597014925373134;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-12;Barcelona;0;0;0;10;69;Napoli;2;3;24;14;10;4;0.48;0.52;458;0.81;7;16;2;3;0;0;7;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2;0.037142857142857144;0.2857142857142857;371;0.018867924528301886;772.9166666666667;0.2916666666666667;14.583333333333334;10;-0.040000000000000036;5;-1;-9;0.05240174672489083;0.125;0.16;2.3333333333333335;2;1;3;1;0;0;0;1;0.125;0.3;0.006550218340611353;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Barcelona;1;0;3;10;38;Athletic;3;3;8;8;2;2;0.61;0.39;568;0.85;11;14;3;3;0;0;4;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;4;0.04875;0.2727272727272727;483;0.022774327122153208;791.8032786885246;0.5;6.557377049180328;0;0.21999999999999997;0;0;-3;0.014084507042253521;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Barcelona;1;0;5;10;48;Getafe;1;4;17;10;9;4;0.68;0.32;572;0.86;12;18;1;4;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;8;0.032;0.08333333333333333;492;0.024390243902439025;723.5294117647059;0.29411764705882354;7.352941176470588;7;0.36000000000000004;-3;-3;-6;0.02972027972027972;0.23529411764705882;0.17;1.25;1;3;4;1;0;0;0;1;0.23529411764705882;0.4444444444444444;0.006993006993006993;4.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-21;Barcelona;0;0;0;10;69;Napoli;3;0;12;6;6;1;0.51;0.49;495;0.85;14;11;3;0;0;0;4;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;7;0.08166666666666667;0.21428571428571427;421;0.0332541567695962;825.4901960784314;0.3333333333333333;7.8431372549019605;6;0.020000000000000018;-3;3;3;0.024242424242424242;0.08333333333333333;0.51;4.0;0;1;1;0;1;0;1;0;0.08333333333333333;0.16666666666666666;0.00202020202020202;12.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Barcelona;1;0;1;10;44;Celta de Vigo;4;2;14;13;4;4;0.67;0.33;671;0.86;13;11;4;2;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.025384615384615387;0.3076923076923077;577;0.022530329289428077;861.1940298507462;0.35714285714285715;7.462686567164178;1;0.34;3;2;2;0.020864381520119227;0.14285714285714285;0.335;2.5;1;1;2;1;0;0;1;0;0.14285714285714285;0.5;0.0029806259314456036;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Barcelona;1;0;7;10;119;Granada;1;3;11;11;6;5;0.66;0.34;625;0.85;13;9;1;3;0;0;6;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.03090909090909091;0.07692307692307693;531;0.02448210922787194;804.5454545454545;0.5454545454545454;9.09090909090909;0;0.32;4;-2;4;0.0176;0.2727272727272727;0.22;2.0;1;2;3;0;1;0;0;1;0.2727272727272727;0.5;0.0048;3.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Barcelona;1;0;3;10;45;Alavés;1;2;8;13;5;2;0.65;0.35;554;0.88;10;15;0;2;1;0;5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;13;0.02692307692307692;0.1;488;0.020491803278688523;750.7692307692307;0.625;7.692307692307692;-5;0.30000000000000004;-8;-1;-5;0.01444043321299639;0.375;0.21666666666666667;1.6666666666666667;1;2;3;1;0;0;1;0;0.375;0.6;0.005415162454873646;2.6666666666666665;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Barcelona;1;0;4;10;41;Osasuna;1;1;16;9;4;1;0.68;0.32;627;0.89;9;12;1;0;0;1;6;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.035555555555555556;0.1111111111111111;558;0.016129032258064516;820.5882352941176;0.375;8.823529411764705;7;0.36000000000000004;0;0;-3;0.025518341307814992;0.0625;0.68;6.0;0;1;1;1;0;0;0;1;0.0625;0.25;0.001594896331738437;16.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Barcelona;1;0;1;10;37;Villarreal;3;4;22;9;10;6;0.72;0.28;666;0.88;8;13;3;4;0;0;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0.031111111111111114;0.375;586;0.013651877133105802;813.8888888888889;0.45454545454545453;13.88888888888889;13;0.43999999999999995;10;-1;-5;0.03303303303303303;0.13636363636363635;0.24;3.3333333333333335;0;3;3;0;0;1;0;1;0.13636363636363635;0.3;0.0045045045045045045;7.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;Barcelona;19;0;3;10;38;Athletic;6;4;7;29;4;7;0.61;0.39;746;0.87;13;16;6;4;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;9;0.013448275862068966;0.46153846153846156;649;0.020030816640986132;1063.9344262295083;0.2857142857142857;3.278688524590164;-22;0.21999999999999997;-7;2;-3;0.00938337801608579;0.2857142857142857;0.305;1.0;2;0;2;0;0;1;1;0;0.2857142857142857;0.5;0.002680965147453083;3.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Barcelona;1;0;3;10;39;Betis;2;1;11;14;4;5;0.65;0.35;579;0.87;9;12;2;1;0;0;4;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.024999999999999998;0.2222222222222222;504;0.017857142857142856;775.3846153846154;0.36363636363636365;6.153846153846153;-3;0.30000000000000004;1;1;-3;0.018998272884283247;0.36363636363636365;0.1625;1.0;1;3;4;1;0;0;1;0;0.36363636363636365;1.0;0.0069084628670120895;2.75;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-18;Barcelona;19;0;1;10;-1;Unionistas de Salamanca;2;2;14;10;7;4;0.75;0.25;697;0.89;11;13;2;2;0;0;5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.025;0.18181818181818182;620;0.017741935483870968;826.6666666666666;0.35714285714285715;6.666666666666667;4;0.5;2;0;-2;0.020086083213773313;0.21428571428571427;0.25;1.6666666666666667;1;2;3;1;0;0;1;0;0.21428571428571427;0.42857142857142855;0.00430416068866571;4.666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Barcelona;18;3;28;10;12;Real Madrid;2;2;12;18;7;9;0.58;0.42;615;0.9;12;8;1;2;1;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.02333333333333333;0.16666666666666666;554;0.021660649819494584;955.1724137931035;0.3333333333333333;6.8965517241379315;-6;0.15999999999999998;1;0;4;0.01951219512195122;0.08333333333333333;0.58;4.0;1;0;1;0;0;1;1;0;0.08333333333333333;0.14285714285714285;0.0016260162601626016;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-11;Barcelona;18;0;4;10;41;Osasuna;0;3;20;11;7;3;0.68;0.32;653;0.91;12;21;0;3;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;6;0.02909090909090909;0.0;594;0.020202020202020204;873.5294117647059;0.35;10.294117647058822;9;0.36000000000000004;1;-3;-9;0.030627871362940276;0.1;0.34;3.5;0;2;2;1;0;0;0;1;0.1;0.2857142857142857;0.0030627871362940277;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Barcelona;19;0;9;10;-1;Barbastro;0;2;24;14;11;3;0.73;0.27;539;0.84;8;19;0;2;0;0;4;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.019285714285714288;0.0;453;0.017660044150110375;620.5479452054794;0.16666666666666666;5.47945205479452;10;0.45999999999999996;2;-2;-11;0.04452690166975881;0.125;0.24333333333333332;1.3333333333333333;1;2;3;1;0;0;1;0;0.125;0.2727272727272727;0.0055658627087198514;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Barcelona;1;0;0;10;50;U. D. Las Palmas;2;6;15;12;5;3;0.56;0.44;482;0.84;5;14;2;5;0;1;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;5;0.03666666666666667;0.4;405;0.012345679012345678;723.2142857142857;0.6666666666666666;17.857142857142854;3;0.12000000000000005;5;-4;-9;0.03112033195020747;0.13333333333333333;0.28;5.0;0;2;2;1;0;0;1;0;0.13333333333333333;0.4;0.004149377593360996;7.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Barcelona;6;0;3;10;812;América;1;0;16;14;5;8;0.47;0.53;542;0.86;13;8;1;0;0;0;5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.03785714285714286;0.07692307692307693;466;0.027896995708154508;991.4893617021277;0.3125;10.638297872340425;2;-0.06000000000000005;-1;1;5;0.02952029520295203;0.125;0.235;2.5;2;0;2;0;0;1;0;1;0.125;0.4;0.0036900369003690036;8.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Barcelona;1;0;4;10;126;Almería;3;3;30;10;11;5;0.65;0.35;582;0.88;16;9;3;3;0;0;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0;0.034999999999999996;0.1875;512;0.03125;787.6923076923076;0.4;18.46153846153846;20;0.30000000000000004;12;0;7;0.05154639175257732;0.1;0.21666666666666667;4.0;1;2;3;1;0;0;0;1;0.1;0.2727272727272727;0.005154639175257732;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Barcelona;1;0;1;10;52;Valencia C. F.;2;1;16;11;8;4;0.64;0.36;554;0.86;11;9;2;1;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;4;0.03272727272727272;0.18181818181818182;476;0.023109243697478993;743.75;0.375;9.375;5;0.28;2;1;2;0.02888086642599278;0.0625;0.64;6.0;0;1;1;0;1;0;1;0;0.0625;0.125;0.0018050541516245488;16.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-28;Barcelona;0;0;1;10;95;Porto;2;3;21;13;7;5;0.55;0.45;468;0.81;11;21;2;3;0;0;5;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;3;0.03461538461538462;0.18181818181818182;379;0.029023746701846966;689.090909090909;0.23809523809523808;9.09090909090909;8;0.10000000000000003;2;-1;-10;0.04487179487179487;0.09523809523809523;0.275;2.5;1;1;2;1;0;0;0;1;0.09523809523809523;0.2857142857142857;0.004273504273504274;10.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Barcelona;1;3;1;10;42;Rayo Vallecano;4;3;15;10;4;4;0.67;0.33;596;0.88;13;23;4;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.033;0.3076923076923077;524;0.02480916030534351;782.0895522388059;0.26666666666666666;5.970149253731343;5;0.34;3;1;-10;0.025167785234899327;0.06666666666666667;0.67;4.0;0;1;1;0;1;0;1;0;0.06666666666666667;0.25;0.0016778523489932886;15.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Barcelona;1;3;9;10;45;Alavés;2;1;11;8;6;1;0.72;0.28;751;0.89;11;10;2;1;0;0;2;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1;0.035;0.18181818181818182;668;0.016467065868263474;927.7777777777778;0.18181818181818182;2.7777777777777777;3;0.43999999999999995;1;1;1;0.014647137150466045;0.18181818181818182;0.36;1.0;0;2;2;1;0;0;0;1;0.18181818181818182;0.3333333333333333;0.002663115845539281;5.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
