Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
12/9/24;Atlético Mineiro;12;2;3;220;201;São Paulo;12;4;40;333;78;11;5;0;1;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Alan Franco Palma;Mediocampista;Bernard;Mediocampista;Otávio;Mediocampista;Guilherme Arana;Mediocampista;Hulk;Delantero;Paulinho;Delantero;0;0;0;0;1;0;0;1
1/9/24;Atlético Mineiro;10;0;3;220;206;Grêmio;27;13;73;557;89;17;3;0;9;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Guilherme Arana;Defensor;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Fausto Vera;Mediocampista;Gustavo Scarpa;Delantero;Deyverson;Delantero;Bernard;Delantero;0;3;3;1;0;0;1;0
28/8/24;Atlético Mineiro;12;29;3;220;201;São Paulo;5;2;43;368;86;16;4;0;2;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Hulk;Delantero;Paulinho;Delantero;0;1;1;1;0;0;1;0
24/8/24;Atlético Mineiro;10;29;3;220;197;Fluminense;19;0;61;486;84;19;5;0;5;Éverson Felipe Marques Pires;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Lyanco;Defensor;Renzo Saravia;Mediocampista;Fausto Vera;Mediocampista;Otávio;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Eduardo Vargas;Delantero;Cadu;Delantero;0;0;0;0;0;1;0;1
20/8/24;Atlético Mineiro;11;2;0;220;218;San Lorenzo;9;2;65;427;75;12;3;0;4;Éverson Felipe Marques Pires;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Alan Franco Palma;Mediocampista;Otávio;Mediocampista;Matías Zaracho;Mediocampista;Guilherme Arana;Mediocampista;Paulinho;Delantero;Deyverson;Delantero;0;1;1;1;0;0;0;1
17/8/24;Atlético Mineiro;10;17;23;220;656;Cuiabá;13;4;61;432;88;13;3;0;8;Éverson Felipe Marques Pires;Portero;Mariano Ferreira Filho;Defensor;Bruno Fuchs;Defensor;Lyanco;Defensor;Brahian Palacios;Mediocampista;Alan Franco Palma;Mediocampista;Fausto Vera;Mediocampista;Rubens;Mediocampista;Bernard;Mediocampista;Igor Silveira Gomes;Mediocampista;Deyverson;Delantero;1;0;1;0;1;0;0;1
13/8/24;Atlético Mineiro;11;17;0;220;218;San Lorenzo;6;4;71;634;84;9;0;0;3;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Fausto Vera;Mediocampista;Guilherme Arana;Mediocampista;Paulinho;Mediocampista;Bernard;Mediocampista;Deyverson;Delantero;0;1;1;0;1;0;1;0
10/8/24;Atlético Mineiro;10;29;3;220;636;Cruzeiro;12;4;65;576;86;12;1;0;4;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Fausto Vera;Mediocampista;Guilherme Arana;Mediocampista;Alan Franco Palma;Mediocampista;Cadu;Delantero;Paulinho;Delantero;0;0;0;0;1;0;1;0
7/8/24;Atlético Mineiro;12;29;0;220;690;CRB;21;6;67;624;87;16;0;0;5;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Bruno Fuchs;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Cadu;Delantero;Paulinho;Delantero;2;1;3;1;0;0;0;1
3/8/24;Atlético Mineiro;10;29;3;220;778;Criciúma;19;3;73;660;88;7;2;0;1;Matheus Mendes;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Eduardo Vargas;Delantero;Paulinho;Delantero;0;1;1;0;0;1;1;0
