Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Matz Sels-Nottingham Forest;Neco Williams-Nottingham Forest;Nikola Milenković-Nottingham Forest;Murillo Santiago Costa dos Santos-Nottingham Forest;Alexandre Moreno Lopera-Nottingham Forest;Nicolás Domínguez-Nottingham Forest;Elliot Anderson-Nottingham Forest;Jota Silva-Nottingham Forest;Morgan Gibbs-White-Nottingham Forest;Callum Hudson-Odoi-Nottingham Forest;Chris Wood-Nottingham Forest;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Morato-Nottingham Forest;Ryan Yates-Nottingham Forest;Anthony Elanga-Nottingham Forest;Ola Aina-Nottingham Forest;Danilo dos Santos de Oliveira-Nottingham Forest;Taiwo Awoniyi-Nottingham Forest;Ibrahim Sangaré-Nottingham Forest;Ramón Sosa-Nottingham Forest;James Ward-Prowse-Nottingham Forest;Willy Boly-Nottingham Forest;Gonzalo Montiel-Nottingham Forest;Harry Toffolo-Nottingham Forest;Moussa Niakhaté-Nottingham Forest;Giovanni Reyna-Nottingham Forest;Andrew Omobamidele-Nottingham Forest;Felipe Augusto-Nottingham Forest;Divock Origi-Nottingham Forest;Nuno Tavares-Nottingham Forest;Matt Turner-Nottingham Forest;Orel Mangala-Nottingham Forest;Odisseas Vlachodimos-Nottingham Forest;Joe Worrall-Nottingham Forest;Cheikhou Kouyaté-Nottingham Forest;Serge Aurier-Nottingham Forest;Scott McKenna-Nottingham Forest;Andrey Santos-Nottingham Forest;Brennan Johnson-Nottingham Forest;Ethan Horvath-Nottingham Forest;Wayne Hennessey-Nottingham Forest;Renan Lodi-Nottingham Forest;Keylor Navas-Nottingham Forest;Remo Freuler-Nottingham Forest;Jonjo Shelvey-Nottingham Forest;Emmanuel Dennis-Nottingham Forest;André Ayew-Nottingham Forest;Jesse Lingard-Nottingham Forest;Jack Colback-Nottingham Forest;Gustavo Scarpa-Nottingham Forest;Sam Surridge-Nottingham Forest;Dean Henderson-Nottingham Forest;Steve Cook-Nottingham Forest;Billy Fewster-Nottingham Forest;Lewis O'Brien-Nottingham Forest;Zach Abbott-Nottingham Forest
2024-02-04;Nottingham Forest;3;3;3;55;59;Bournemouth;2;4;8;9;6;2;0.56;0.44;427;0.77;12;19;2;3;0;1;6;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;11;0.0488888888888888;0.1666666666666666;329;0.0364741641337386;587.5;0.75;10.714285714285714;-1;0.12;-5;-2;-7;0.018735362997658;0.125;0.56;6.0;1;0;1;0;1;0;1;0;0.125;0.1666666666666666;0.0023419203747072;8.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Nottingham Forest;3;3;0;55;9;Arsenal;0;1;9;19;3;3;0.26;0.74;268;0.72;6;7;0;1;0;0;2;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;10;0.0389473684210526;0.0;193;0.0310880829015544;742.3076923076923;0.2222222222222222;7.692307692307692;-10;-0.48;-8;-1;-1;0.0335820895522388;0.1111111111111111;0.26;2.0;0;1;1;0;0;1;0;1;0.1111111111111111;0.3333333333333333;0.003731343283582;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-26;Nottingham Forest;15;3;17;55;828;Bristol City;2;3;7;9;2;0;0.49;0.51;521;0.86;15;10;2;3;0;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;6;0.0566666666666666;0.1333333333333333;448;0.0334821428571428;914.2857142857144;0.1428571428571428;2.0408163265306123;-2;-0.02;-5;-1;5;0.0134357005758157;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Nottingham Forest;3;3;2;55;57;Brentford;3;1;12;11;3;5;0.52;0.48;496;0.8;14;10;3;1;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;6;0.0436363636363636;0.2142857142857142;397;0.035264483627204;763.4615384615385;0.3333333333333333;7.692307692307692;1;0.04;-2;2;4;0.0241935483870967;0.1666666666666666;0.26;2.0;1;1;2;0;0;1;1;0;0.1666666666666666;0.6666666666666666;0.0040322580645161;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Nottingham Forest;15;3;17;55;258;Blackpool;6;4;27;14;8;4;0.62;0.38;692;0.81;21;14;6;4;0;0;11;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;10;0.0271428571428571;0.2857142857142857;561;0.0374331550802139;904.8387096774194;0.4074074074074074;17.741935483870968;13;0.24;1;2;7;0.0390173410404624;0.1111111111111111;0.2066666666666666;3.6666666666666665;1;2;3;1;0;0;1;0;0.1111111111111111;0.375;0.0043352601156069;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Nottingham Forest;15;3;6;55;258;Blackpool;1;5;17;3;6;2;0.72;0.28;699;0.87;13;11;1;5;0;0;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0;0.0933333333333333;0.0769230769230769;608;0.0213815789473684;844.4444444444445;0.4117647058823529;9.722222222222223;14;0.4399999999999999;7;-4;2;0.0243204577968526;0.1176470588235294;0.36;3.5;1;1;2;0;1;0;0;1;0.1176470588235294;0.3333333333333333;0.0028612303290414;8.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Nottingham Forest;3;3;3;55;62;Manchester United;2;4;8;10;2;5;0.45;0.55;397;0.78;9;11;2;4;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;5;0.055;0.2222222222222222;310;0.0290322580645161;688.8888888888889;0.5;8.88888888888889;-2;-0.1;-1;-2;-2;0.0201511335012594;0.25;0.225;2.0;0;2;2;1;0;0;0;1;0.25;1.0;0.0050377833753148;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-26;Nottingham Forest;3;3;0;55;60;Newcastle;3;3;15;19;6;7;0.38;0.62;326;0.79;11;10;3;3;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10;0.0326315789473684;0.2727272727272727;258;0.0426356589147286;678.9473684210526;0.1333333333333333;5.2631578947368425;-4;-0.24;-8;0;1;0.0460122699386503;0.2;0.1266666666666666;0.6666666666666666;1;2;3;1;0;0;1;0;0.2;0.5;0.00920245398773;5.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Nottingham Forest;3;3;3;55;59;Bournemouth;1;3;11;18;5;7;0.33;0.67;256;0.63;10;10;0;3;1;0;6;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6;0.0372222222222222;0.1;161;0.062111801242236;487.8787878787879;0.5454545454545454;18.18181818181818;-7;-0.34;0;-2;0;0.04296875;0.1818181818181818;0.165;3.0;0;2;2;0;0;1;0;1;0.1818181818181818;0.4;0.0078125;5.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-15;Nottingham Forest;3;2;3;55;56;Tottenham;2;5;15;12;1;6;0.32;0.68;244;0.73;16;11;2;4;0;1;6;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0566666666666666;0.125;178;0.0898876404494382;556.25;0.4;18.75;3;-0.36;2;-3;5;0.0614754098360655;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Nottingham Forest;3;2;6;55;67;Wolves;1;0;8;10;2;4;0.31;0.69;307;0.68;11;9;1;0;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0689999999999999;0.0909090909090909;209;0.0526315789473684;674.1935483870968;0.375;9.67741935483871;-2;-0.3799999999999999;-1;1;2;0.0260586319218241;0.125;0.31;3.0;1;0;1;0;1;0;1;0;0.125;0.5;0.003257328990228;8.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Nottingham Forest;3;3;3;55;58;Fulham;1;0;4;14;1;6;0.36;0.64;401;0.82;10;7;1;0;0;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0457142857142857;0.1;329;0.0303951367781155;913.8888888888888;0.25;2.7777777777777777;-10;-0.28;-5;1;3;0.0099750623441396;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Nottingham Forest;3;0;8;55;64;Everton;1;0;13;12;2;3;0.62;0.38;592;0.81;15;14;1;0;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.0316666666666666;0.0666666666666666;480;0.03125;774.1935483870968;0.3076923076923077;6.451612903225807;1;0.24;1;1;1;0.0219594594594594;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Nottingham Forest;3;7;3;55;54;Brighton;2;7;18;10;5;5;0.46;0.54;465;0.81;12;7;2;6;0;1;6;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;4;0.054;0.1666666666666666;377;0.0318302387267904;819.5652173913043;0.3333333333333333;13.043478260869565;8;-0.08;2;-5;5;0.0387096774193548;0.1111111111111111;0.23;3.0;1;1;2;0;0;1;0;1;0.1111111111111111;0.4;0.0043010752688172;9.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Nottingham Forest;3;0;3;55;61;West Ham;2;2;10;16;5;6;0.45;0.55;438;0.81;12;9;2;2;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;9;0.034375;0.1666666666666666;355;0.0338028169014084;788.8888888888889;0.4;8.88888888888889;-6;-0.1;-5;0;3;0.0228310502283105;0.2;0.225;2.0;1;1;2;0;0;1;1;0;0.2;0.4;0.0045662100456621;5.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Nottingham Forest;3;0;1;55;1;Aston Villa;1;1;5;13;3;3;0.26;0.74;240;0.71;6;9;1;1;0;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;10;0.0569230769230769;0.1666666666666666;170;0.0352941176470588;653.8461538461538;0.0;0.0;-8;-0.48;-10;0;-3;0.0208333333333333;0.4;0.13;0.0;1;1;2;1;0;0;0;1;0.4;0.6666666666666666;0.0083333333333333;2.5;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Nottingham Forest;3;9;0;55;2;Liverpool;3;2;9;21;1;8;0.27;0.73;266;0.72;13;9;3;2;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;8;0.0347619047619047;0.2307692307692307;192;0.0677083333333333;711.1111111111111;0.3333333333333333;11.11111111111111;-12;-0.4599999999999999;-5;1;4;0.0338345864661654;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Nottingham Forest;3;0;1;55;832;Luton;3;0;19;13;8;4;0.58;0.42;494;0.76;12;11;3;0;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2;0.0323076923076923;0.25;375;0.032;646.551724137931;0.2105263157894736;6.896551724137932;6;0.1599999999999999;2;3;1;0.0384615384615384;0.1052631578947368;0.29;2.0;0;2;2;0;1;0;0;1;0.1052631578947368;0.25;0.0040485829959514;9.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Nottingham Forest;3;0;0;55;65;Crystal Palace;1;0;16;8;5;2;0.48;0.52;482;0.87;12;7;1;0;0;0;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;3;0.065;0.0833333333333333;419;0.0286396181384248;872.9166666666667;0.4375;14.583333333333334;8;-0.04;4;1;5;0.0331950207468879;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Nottingham Forest;3;0;0;55;57;Brentford;2;2;6;18;1;5;0.4;0.6;407;0.78;6;10;1;2;1;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;11;0.0333333333333333;0.3333333333333333;317;0.0189274447949526;792.5;0.1666666666666666;2.5;-12;-0.1999999999999999;-10;0;-4;0.0147420147420147;0.1666666666666666;0.4;1.0;0;1;1;0;1;0;0;1;0.1666666666666666;1.0;0.0024570024570024;6.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Nottingham Forest;3;9;3;55;3;Manchester City;7;4;10;7;3;4;0.42;0.58;414;0.85;17;5;7;3;0;1;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.0828571428571428;0.4117647058823529;352;0.0482954545454545;838.0952380952381;0.6;14.285714285714286;3;-0.1599999999999999;0;3;12;0.0241545893719806;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-18;Nottingham Forest;3;3;3;55;819;Burnley;2;4;14;10;4;3;0.46;0.54;407;0.78;16;10;2;3;0;1;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.054;0.125;317;0.0504731861198738;689.1304347826086;0.3571428571428571;10.869565217391305;4;-0.08;1;-2;6;0.0343980343980344;0.0714285714285714;0.46;5.0;0;1;1;0;1;0;0;1;0.0714285714285714;0.25;0.0024570024570024;14.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Nottingham Forest;3;17;17;55;53;Chelsea;4;3;7;21;3;2;0.23;0.77;230;0.62;9;10;4;3;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0366666666666666;0.4444444444444444;143;0.0629370629370629;621.7391304347826;0.0;0.0;-14;-0.54;-7;1;-1;0.0304347826086956;0.1428571428571428;0.23;0.0;0;1;1;1;0;0;1;0;0.1428571428571428;0.3333333333333333;0.0043478260869565;7.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-30;Nottingham Forest;14;4;0;55;819;Burnley;3;4;7;10;0;2;0.4;0.6;337;0.7;13;13;3;4;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.06;0.2307692307692307;236;0.0550847457627118;590.0;0.4285714285714285;7.5;-3;-0.1999999999999999;-6;-1;0;0.0207715133531157;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Nottingham Forest;3;17;3;55;62;Manchester United;5;4;9;18;4;9;0.33;0.67;316;0.72;11;13;4;4;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.0372222222222222;0.4545454545454545;228;0.0482456140350877;690.9090909090909;0.3333333333333333;9.09090909090909;-9;-0.34;-8;1;-2;0.0284810126582278;0.2222222222222222;0.165;1.5;2;0;2;0;0;1;1;0;0.2222222222222222;0.5;0.0063291139240506;4.5;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;Nottingham Forest;3;6;17;55;818;Sheffield United;2;3;16;7;4;3;0.49;0.51;436;0.78;5;9;2;3;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0728571428571428;0.4;340;0.0147058823529411;693.8775510204082;0.375;12.244897959183673;9;-0.02;-1;-1;-4;0.036697247706422;0.125;0.245;3.0;1;1;2;1;0;0;0;1;0.125;0.5;0.0045871559633027;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Nottingham Forest;3;6;0;55;9;Arsenal;2;2;6;15;2;7;0.21;0.79;200;0.68;12;12;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.0526666666666666;0.1666666666666666;136;0.088235294117647;647.6190476190476;0.5;14.285714285714286;-9;-0.5800000000000001;-5;0;0;0.03;0.1666666666666666;0.21;3.0;0;1;1;0;0;1;1;0;0.1666666666666666;0.5;0.005;6.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Nottingham Forest;6;6;0;55;28;PSV;0;1;2;11;0;2;0.4;0.6;299;0.8;3;11;0;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0545454545454545;0.0;239;0.0125523012552301;597.5;2.0;10.0;-9;-0.1999999999999999;0;-1;-8;0.0066889632107023;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Nottingham Forest;3;17;3;55;65;Crystal Palace;2;0;7;15;4;3;0.34;0.66;276;0.69;13;9;2;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.044;0.1538461538461538;190;0.0684210526315789;558.8235294117646;0.5714285714285714;11.76470588235294;-8;-0.32;-1;2;4;0.0253623188405797;0.1428571428571428;0.34;4.0;1;0;1;0;1;0;1;0;0.1428571428571428;0.25;0.0036231884057971;7.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
