Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Paulo Gazzaniga-Girona;Alejandro Francés-Girona;Ladislav Krejčí-Girona;Daley Blind-Girona;Miguel Gutiérrez Ortega-Girona;Iván Martín Núñez-Girona;Arthur Melo-Girona;Viktor Tsygankov-Girona;Yangel Herrera-Girona;Arnaut Danjuma-Girona;Yáser Asprilla-Girona;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Arnau Martínez-Girona;David López Silva-Girona;Oriol Romeu-Girona;Abel Ruiz-Girona;Donny van de Beek-Girona;Bojan Miovski-Girona;Bryan Gil-Girona;Juanpe Ramírez-Girona;Pau López-Girona;Antal Yaakobishvili-Girona;Jhon Elmer Solís-Girona;Selvi Clua-Girona;Cristian Portugués-Girona;Kim Min-su-Girona;Christian Stuani-Girona;Juan Carlos Martín Corral-Girona;Gabriel Misehouy-Girona;Toni Villa-Girona;Eric García-Girona;Aleix García Serrano-Girona;Artem Dovbyk-Girona;Savinho-Girona;Yan Couto-Girona;Pablo Torre-Girona;Valery Fernández Estrada-Girona;Toni Fuidias-Girona;Bernardo Espinosa-Girona;Iker Almena-Girona;Ibrahima Kebe-Girona;Rodrigo Riquelme Reche-Girona;Valentín Mariano Castellanos-Girona;Reinier Jesus-Girona;Santiago Bueno-Girona;Javier Hernández Carrera-Girona;Borja García Freire-Girona;Ramón Terrats Espacio-Girona
2024-03-03;Girona;1;3;4;24;40;R.C.D. Mallorca;0;5;15;16;4;2;0.6;0.4;491;0.81;9;19;0;5;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.025;0.0;398;0.022613065326633167;663.3333333333334;0.3333333333333333;8.333333333333334;-1;0.19999999999999996;-3;-5;-10;0.03054989816700611;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-26;Girona;1;3;3;24;42;Rayo Vallecano;3;4;14;7;8;1;0.55;0.45;523;0.87;13;16;3;3;0;1;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2;0.0642857142857143;0.23076923076923078;455;0.02857142857142857;827.2727272727273;0.14285714285714285;3.6363636363636362;7;0.10000000000000003;0;-1;-3;0.02676864244741874;0.21428571428571427;0.18333333333333335;0.6666666666666666;0;3;3;1;0;0;0;1;0.21428571428571427;0.375;0.0057361376673040155;4.666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-19;Girona;1;3;3;24;38;Athletic;2;1;12;14;6;7;0.7;0.3;674;0.89;13;16;2;1;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;3;0.02142857142857143;0.15384615384615385;600;0.021666666666666667;857.1428571428572;0.3333333333333333;5.714285714285714;-2;0.39999999999999997;1;1;-3;0.017804154302670624;0.16666666666666666;0.35;2.0;0;2;2;0;0;1;1;0;0.16666666666666666;0.3333333333333333;0.002967359050445104;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Girona;1;3;28;24;12;Real Madrid;2;1;5;16;0;6;0.46;0.54;499;0.92;12;9;2;1;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0.03375;0.16666666666666666;459;0.026143790849673203;997.8260869565217;0.4;4.3478260869565215;-11;-0.08000000000000002;2;1;3;0.01002004008016032;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Girona;1;3;8;24;46;Real Sociedad;2;3;11;11;3;2;0.48;0.52;403;0.83;8;19;2;3;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;4;0.04727272727272727;0.25;334;0.023952095808383235;695.8333333333334;0.2727272727272727;6.25;0;-0.040000000000000036;-1;-1;-11;0.02729528535980149;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Girona;1;3;6;24;44;Celta de Vigo;1;1;15;10;6;5;0.61;0.39;567;0.84;11;13;1;1;0;0;7;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;5;0.039;0.09090909090909091;476;0.023109243697478993;780.327868852459;0.4666666666666667;11.475409836065573;5;0.21999999999999997;2;0;-2;0.026455026455026454;0.06666666666666667;0.61;7.0;1;0;1;1;0;0;1;0;0.06666666666666667;0.16666666666666666;0.001763668430335097;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;Girona;19;3;4;24;40;R.C.D. Mallorca;2;6;19;14;5;6;0.76;0.24;609;0.9;5;20;2;5;0;1;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;3;0.017142857142857144;0.4;548;0.009124087591240875;721.0526315789474;0.3684210526315789;9.210526315789474;5;0.52;4;-4;-15;0.031198686371100164;0.10526315789473684;0.38;3.5;0;2;2;0;0;1;1;0;0.10526315789473684;0.4;0.003284072249589491;9.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Girona;1;1;4;24;43;Sevilla;0;2;12;9;8;3;0.56;0.44;568;0.88;9;11;0;2;0;0;4;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.04888888888888889;0.0;500;0.018;892.8571428571428;0.3333333333333333;7.142857142857142;3;0.12000000000000005;-1;-2;-2;0.02112676056338028;0.4166666666666667;0.11200000000000002;0.8;3;2;5;1;0;0;0;1;0.4166666666666667;0.625;0.008802816901408451;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Girona;19;3;0;24;42;Rayo Vallecano;1;1;18;21;8;3;0.56;0.44;567;0.92;10;14;1;1;0;0;3;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;7;0.02095238095238095;0.1;522;0.019157088122605363;932.1428571428571;0.16666666666666666;5.357142857142857;-3;0.12000000000000005;-4;0;-4;0.031746031746031744;0.16666666666666666;0.18666666666666668;1.0;3;0;3;1;0;0;0;1;0.16666666666666666;0.375;0.005291005291005291;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Girona;1;8;7;24;126;Almería;5;4;5;20;1;3;0.55;0.45;471;0.85;8;13;4;4;1;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0225;0.625;400;0.02;727.2727272727273;0.6;5.454545454545454;-15;0.10000000000000003;-1;1;-5;0.010615711252653927;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Girona;19;3;17;24;123;Elche C. F.;0;2;10;22;6;5;0.54;0.46;508;0.9;4;14;0;2;0;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9;0.02090909090909091;0.0;457;0.0087527352297593;846.2962962962962;0.5;9.25925925925926;-12;0.08000000000000002;-4;-2;-10;0.01968503937007874;0.2;0.27;2.5;1;1;2;1;0;0;1;0;0.2;0.3333333333333333;0.003937007874015748;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03;Girona;1;8;30;24;27;Atlético Madrid;0;1;17;18;9;12;0.52;0.48;496;0.9;8;10;0;1;0;0;7;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.026666666666666665;0.0;446;0.017937219730941704;857.6923076923076;0.4117647058823529;13.461538461538462;-1;0.040000000000000036;-1;-1;-2;0.034274193548387094;0.23529411764705882;0.13;1.75;3;1;4;1;0;0;0;1;0.23529411764705882;0.4444444444444444;0.008064516129032258;4.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Girona;1;3;3;24;39;Betis;2;2;12;21;4;4;0.53;0.47;576;0.9;9;6;2;2;0;0;6;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.02238095238095238;0.2222222222222222;518;0.017374517374517374;977.3584905660376;0.5;11.320754716981131;-9;0.06000000000000005;-1;0;3;0.020833333333333332;0.08333333333333333;0.53;6.0;1;0;1;0;1;0;1;0;0.08333333333333333;0.25;0.001736111111111111;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-18;Girona;1;17;6;24;45;Alavés;0;1;9;12;4;2;0.67;0.33;701;0.9;9;7;0;1;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0275;0.0;631;0.014263074484944533;941.7910447761193;0.3333333333333333;4.477611940298507;-3;0.34;1;-1;2;0.012838801711840228;0.3333333333333333;0.22333333333333336;1.0;2;1;3;1;0;0;0;1;0.3333333333333333;0.75;0.0042796005706134095;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Girona;1;17;0;24;10;Barcelona;2;1;15;31;7;11;0.46;0.54;466;0.85;10;7;2;1;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.01741935483870968;0.2;396;0.025252525252525252;860.8695652173913;0.2;6.521739130434782;-16;-0.08000000000000002;-5;1;3;0.032188841201716736;0.26666666666666666;0.115;0.75;2;2;4;1;0;0;1;0;0.26666666666666666;0.5714285714285714;0.008583690987124463;3.75;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Girona;19;2;4;24;-1;Orihuela;1;1;20;7;9;5;0.7;0.3;608;0.88;6;13;1;1;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04285714285714286;0.16666666666666666;535;0.011214953271028037;764.2857142857143;0.4;11.428571428571429;13;0.39999999999999997;5;0;-7;0.03289473684210526;0.25;0.13999999999999999;1.6;1;4;5;1;0;0;1;0;0.25;0.5555555555555556;0.008223684210526315;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Girona;1;17;1;24;52;Valencia C. F.;3;3;9;9;5;3;0.76;0.24;664;0.89;6;7;3;3;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;2;0.026666666666666665;0.5;591;0.01015228426395939;777.6315789473684;0.3333333333333333;3.9473684210526314;0;0.52;1;0;-1;0.01355421686746988;0.2222222222222222;0.38;1.5;0;2;2;1;0;0;0;1;0.2222222222222222;0.4;0.0030120481927710845;4.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-27;Girona;1;8;3;24;38;Athletic;1;1;13;13;2;6;0.61;0.39;619;0.88;8;16;1;1;0;0;2;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6;0.030000000000000002;0.125;545;0.014678899082568808;893.4426229508197;0.15384615384615385;3.278688524590164;0;0.21999999999999997;-4;0;-8;0.0210016155088853;0.07692307692307693;0.61;2.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.5;0.0016155088852988692;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Girona;1;17;1;24;42;Rayo Vallecano;2;1;19;22;7;9;0.54;0.46;515;0.86;13;15;2;1;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;8;0.02090909090909091;0.15384615384615385;443;0.029345372460496615;820.3703703703703;0.15789473684210525;5.555555555555555;-3;0.08000000000000002;-5;1;-2;0.036893203883495145;0.10526315789473684;0.27;1.5;1;1;2;1;0;0;1;0;0.10526315789473684;0.2857142857142857;0.003883495145631068;9.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Girona;1;6;3;24;41;Osasuna;3;5;11;15;4;3;0.51;0.49;431;0.85;10;14;3;5;0;0;7;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2;0.03266666666666666;0.3;366;0.0273224043715847;717.6470588235294;0.6363636363636364;13.72549019607843;-4;0.020000000000000018;5;-2;-4;0.025522041763341066;0.36363636363636365;0.1275;1.75;1;3;4;1;0;0;1;0;0.36363636363636365;1.0;0.009280742459396751;2.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Girona;19;0;6;24;436;San Roque;1;3;15;13;2;4;0.7;0.3;482;0.8;19;10;1;3;0;0;11;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.023076923076923075;0.05263157894736842;386;0.04922279792746114;551.4285714285714;0.7333333333333333;15.714285714285715;2;0.39999999999999997;5;-2;9;0.03112033195020747;0.13333333333333333;0.35;5.5;0;2;2;1;0;0;1;0;0.13333333333333333;1.0;0.004149377593360996;7.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-27;Girona;1;6;1;24;44;Celta de Vigo;3;2;12;4;2;2;0.66;0.34;590;0.86;15;12;3;2;0;0;10;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0.085;0.2;507;0.029585798816568046;768.1818181818181;0.8333333333333334;15.15151515151515;8;0.32;9;1;3;0.020338983050847456;0.08333333333333333;0.66;10.0;0;1;1;1;0;0;0;1;0.08333333333333333;0.5;0.001694915254237288;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Girona;1;17;3;24;126;Almería;1;2;19;9;8;5;0.67;0.33;624;0.89;11;14;1;2;0;0;9;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.03666666666666667;0.09090909090909091;555;0.01981981981981982;828.3582089552239;0.47368421052631576;13.432835820895521;10;0.34;3;-1;-3;0.030448717948717948;0.2631578947368421;0.134;1.8;3;2;5;1;0;0;0;1;0.2631578947368421;0.625;0.008012820512820512;3.8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Girona;1;6;1;24;130;Cádiz;3;2;20;8;5;2;0.74;0.26;615;0.89;13;12;3;1;0;1;5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0325;0.23076923076923078;547;0.02376599634369287;739.1891891891892;0.25;6.756756756756757;12;0.48;0;1;1;0.032520325203252036;0.05;0.74;5.0;0;1;1;1;0;0;1;0;0.05;0.2;0.0016260162601626016;20.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Girona;1;7;28;24;12;Real Madrid;2;3;13;14;3;7;0.53;0.47;552;0.9;13;14;2;2;0;1;1;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.03357142857142857;0.15384615384615385;497;0.026156941649899398;937.7358490566037;0.07692307692307693;1.8867924528301885;-1;0.06000000000000005;-3;-1;-1;0.02355072463768116;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Girona;1;7;1;24;37;Villarreal;2;3;17;14;5;3;0.46;0.54;405;0.87;11;9;2;3;0;0;6;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.038571428571428576;0.18181818181818182;352;0.03125;765.2173913043478;0.35294117647058826;13.043478260869565;3;-0.08000000000000002;1;-1;2;0.04197530864197531;0.11764705882352941;0.23;3.0;0;2;2;1;0;0;1;0;0.11764705882352941;0.4;0.0049382716049382715;8.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Girona;1;7;9;24;40;R.C.D. Mallorca;1;5;23;15;10;5;0.57;0.43;530;0.87;10;12;1;5;0;0;6;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.028666666666666667;0.1;461;0.021691973969631236;808.7719298245614;0.2608695652173913;10.526315789473685;8;0.13999999999999996;1;-4;-2;0.04339622641509434;0.21739130434782608;0.11399999999999999;1.2;4;1;5;1;0;0;0;1;0.21739130434782608;0.5;0.009433962264150943;4.6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-18;Girona;1;7;1;24;119;Granada;3;3;13;12;7;5;0.58;0.42;443;0.85;21;13;3;3;0;0;5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.034999999999999996;0.14285714285714285;377;0.05570291777188329;650.0;0.38461538461538464;8.620689655172415;1;0.15999999999999998;1;0;8;0.029345372460496615;0.3076923076923077;0.145;1.25;3;1;4;1;0;0;1;0;0.3076923076923077;0.5714285714285714;0.009029345372460496;3.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Girona;1;7;3;24;50;U. D. Las Palmas;3;3;11;10;6;5;0.46;0.54;410;0.86;15;10;3;3;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.054000000000000006;0.2;353;0.042492917847025496;767.391304347826;0.2727272727272727;6.521739130434782;1;-0.08000000000000002;-2;0;5;0.026829268292682926;0.09090909090909091;0.46;3.0;0;1;1;1;0;0;0;1;0.09090909090909091;0.16666666666666666;0.0024390243902439024;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Girona;1;7;3;24;43;Sevilla;1;2;8;21;3;4;0.49;0.51;417;0.8;18;11;1;2;0;0;6;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6;0.024285714285714285;0.05555555555555555;334;0.05389221556886228;681.6326530612245;0.75;12.244897959183673;-13;-0.020000000000000018;0;-1;7;0.019184652278177457;0.25;0.245;3.0;1;1;2;1;0;0;1;0;0.25;0.6666666666666666;0.004796163069544364;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Girona;1;7;3;24;48;Getafe;2;5;7;9;6;2;0.65;0.35;529;0.86;11;20;2;5;0;0;3;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;2;0.03888888888888889;0.18181818181818182;455;0.024175824175824177;700.0;0.42857142857142855;4.615384615384615;-2;0.30000000000000004;1;-3;-9;0.013232514177693762;0.42857142857142855;0.21666666666666667;1.0;1;2;3;1;0;0;0;1;0.42857142857142855;0.5;0.005671077504725898;2.3333333333333335;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Girona;1;7;0;24;46;Real Sociedad;5;2;6;15;1;2;0.53;0.47;415;0.82;9;22;5;2;0;0;1;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.03133333333333333;0.5555555555555556;340;0.026470588235294117;641.5094339622641;0.16666666666666666;1.8867924528301885;-9;0.06000000000000005;-3;3;-13;0.014457831325301205;0.16666666666666666;0.53;1.0;0;1;1;0;1;0;1;0;0.16666666666666666;1.0;0.0024096385542168677;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
