Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Bernd Leno-Fulham;Kenny Tete-Fulham;Joachim Andersen-Fulham;Calvin Bassey-Fulham;Antonee Robinson-Fulham;Sander Berge-Fulham;Saša Lukić-Fulham;Ryan Sessegnon-Fulham;Harry Wilson-Fulham;Alex Iwobi-Fulham;Raúl Jiménez-Fulham;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Andreas Pereira-Fulham;Willian-Fulham;Timothy Castagne-Fulham;Rodrigo Muniz-Fulham;Issa Diop-Fulham;Jorge Cuenca Barreno-Fulham;Adama Traoré Diarra-Fulham;Emile Smith Rowe-Fulham;Steven Benda-Fulham;Tom Cairney-Fulham;Harrison Reed-Fulham;Joshua King-Fulham;Martial Godo-Fulham;Reiss Nelson-Fulham;Jay Stansfield-Fulham;Tim Ream-Fulham;João Palhinha-Fulham;Bobby Decordova-Reid-Fulham;Tosin Adarabioyo-Fulham;Marek Rodák-Fulham;Luc de Fougerolles-Fulham;Fodé Ballo-Touré-Fulham;Carlos Vinícius-Fulham;Kevin Mbabu-Fulham;Aleksandar Mitrović-Fulham;Cédric Soares-Fulham;Manor Solomon-Fulham;Daniel James-Fulham;Shane Duffy-Fulham;Layvin Kurzawa-Fulham;Luke Harris-Fulham
2024-02-17;Fulham;3;3;3;58;1;Aston Villa;5;2;15;12;4;3;0.53;0.47;450;0.85;11;6;5;2;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0391666666666666;0.4545454545454545;382;0.0287958115183246;720.754716981132;0.2666666666666666;7.547169811320754;3;0.06;0;3;5;0.0333333333333333;0.0666666666666666;0.53;4.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.25;0.0022222222222222;15.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Fulham;3;3;3;58;59;Bournemouth;1;2;7;25;6;4;0.49;0.51;453;0.75;11;11;1;2;0;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.0204;0.0909090909090909;340;0.0323529411764705;693.8775510204082;0.1428571428571428;2.0408163265306123;-18;-0.02;-12;-1;0;0.0154525386313465;0.4285714285714285;0.1633333333333333;0.3333333333333333;2;1;3;1;0;0;0;1;0.4285714285714285;0.5;0.0066225165562913;2.333333333333333;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Fulham;3;3;1;58;819;Burnley;2;2;15;12;7;4;0.57;0.43;489;0.76;7;11;2;2;0;0;13;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0358333333333333;0.2857142857142857;372;0.0188172043010752;652.6315789473684;0.8666666666666667;22.80701754385965;3;0.1399999999999999;11;0;-4;0.0306748466257668;0.1333333333333333;0.285;6.5;2;0;2;0;1;0;1;0;0.1333333333333333;0.2857142857142857;0.0040899795501022;7.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Fulham;3;3;8;58;64;Everton;1;2;25;21;6;4;0.7;0.3;612;0.86;6;13;1;2;0;0;15;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.0142857142857142;0.1666666666666666;526;0.0114068441064638;751.4285714285714;0.6;21.42857142857143;4;0.3999999999999999;9;-1;-7;0.0408496732026143;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Fulham;15;3;0;58;60;Newcastle;0;1;14;8;2;6;0.57;0.43;532;0.83;6;6;0;1;0;0;10;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.05375;0.0;442;0.0135746606334841;775.4385964912282;0.7142857142857143;17.54385964912281;6;0.1399999999999999;5;-1;0;0.0263157894736842;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;Fulham;14;3;0;58;2;Liverpool;3;1;11;14;5;5;0.48;0.52;466;0.76;8;13;3;1;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.0371428571428571;0.375;354;0.0225988700564971;737.5;0.3636363636363636;8.333333333333334;-3;-0.04;2;2;-5;0.0236051502145922;0.0909090909090909;0.48;4.0;0;1;1;0;1;0;0;1;0.0909090909090909;0.2;0.0021459227467811;11.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Fulham;3;3;3;58;53;Chelsea;1;5;14;17;4;3;0.44;0.56;423;0.78;9;13;1;5;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;6;0.0329411764705882;0.1111111111111111;330;0.0272727272727272;750.0;0.2857142857142857;9.090909090909092;-3;-0.12;-2;-4;-4;0.0330969267139479;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-10;Fulham;14;3;0;58;2;Liverpool;2;1;6;21;4;7;0.33;0.67;320;0.7;10;10;2;1;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.0319047619047619;0.2;224;0.0446428571428571;678.7878787878788;0.3333333333333333;6.0606060606060606;-15;-0.34;-6;1;0;0.01875;0.1666666666666666;0.33;2.0;1;0;1;0;0;1;1;0;0.1666666666666666;0.25;0.003125;6.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-05;Fulham;15;3;4;58;256;Rotherham;0;0;21;3;5;0;0.67;0.33;675;0.9;10;7;0;0;0;0;12;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0.11;0.0;608;0.0164473684210526;907.4626865671642;0.5714285714285714;17.91044776119403;18;0.34;12;0;3;0.0311111111111111;0.0476190476190476;0.67;12.0;1;0;1;1;0;0;0;1;0.0476190476190476;0.2;0.0014814814814814;21.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-31;Fulham;3;3;0;58;9;Arsenal;4;1;15;13;4;3;0.39;0.61;412;0.82;11;10;4;1;0;0;5;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.0469230769230769;0.3636363636363636;338;0.0325443786982248;866.6666666666666;0.3333333333333333;12.82051282051282;2;-0.2199999999999999;1;3;1;0.0364077669902912;0.1333333333333333;0.195;2.5;1;1;2;1;0;0;0;1;0.1333333333333333;0.5;0.0048543689320388;7.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-26;Fulham;3;3;3;58;59;Bournemouth;2;0;8;16;3;4;0.58;0.42;548;0.84;10;10;2;0;0;0;5;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.02625;0.2;460;0.0217391304347826;793.1034482758621;0.625;8.620689655172415;-8;0.1599999999999999;-1;2;0;0.0145985401459854;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Fulham;3;3;1;58;819;Burnley;2;1;19;7;5;2;0.66;0.34;702;0.85;5;17;2;1;0;0;8;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;6;0.0485714285714285;0.4;597;0.0083752093802345;904.5454545454544;0.4210526315789473;12.12121212121212;12;0.32;2;1;-12;0.027065527065527;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Fulham;14;3;3;58;64;Everton;2;2;6;12;1;2;0.51;0.49;426;0.7;13;13;2;2;0;0;2;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0408333333333333;0.1538461538461538;298;0.0436241610738255;584.313725490196;0.3333333333333333;3.92156862745098;-6;0.02;0;0;0;0.0140845070422535;0.1666666666666666;0.51;2.0;1;0;1;0;1;0;1;0;0.1666666666666666;1.0;0.0023474178403755;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Fulham;3;3;0;58;60;Newcastle;3;0;6;27;4;10;0.29;0.71;287;0.77;12;7;2;0;1;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5;0.0262962962962962;0.25;221;0.0542986425339366;762.0689655172414;0.1666666666666666;3.4482758620689657;-21;-0.42;-4;3;5;0.0209059233449477;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Fulham;3;3;8;58;61;West Ham;2;1;14;9;8;5;0.64;0.36;762;0.89;5;10;2;1;0;0;3;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.04;0.4;678;0.0073746312684365;1059.375;0.2142857142857142;4.6875;5;0.28;-3;1;-5;0.0183727034120734;0.3571428571428571;0.128;0.6;3;2;5;1;0;0;0;1;0.3571428571428571;0.625;0.0065616797900262;2.8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Fulham;3;3;3;58;55;Nottingham Forest;0;1;14;4;6;1;0.64;0.36;700;0.88;7;10;0;1;0;0;6;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.09;0.0;616;0.0113636363636363;962.5;0.4285714285714285;9.375;10;0.28;5;-1;-3;0.02;0.3571428571428571;0.128;1.2;2;3;5;1;0;0;0;1;0.3571428571428571;0.8333333333333334;0.0071428571428571;2.8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Fulham;3;3;0;58;2;Liverpool;0;0;9;26;5;12;0.38;0.62;392;0.72;7;6;0;0;0;0;4;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3;0.0238461538461538;0.0;282;0.0248226950354609;742.1052631578947;0.4444444444444444;10.526315789473683;-17;-0.24;1;0;1;0.0229591836734693;0.3333333333333333;0.1266666666666666;1.3333333333333333;2;1;3;0;0;1;1;0;0.3333333333333333;0.6;0.0076530612244897;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-27;Fulham;3;3;2;58;67;Wolves;2;2;12;10;6;6;0.6;0.4;639;0.84;13;13;2;2;0;0;6;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2;0.04;0.1538461538461538;537;0.0242085661080074;895.0;0.5;10.0;2;0.1999999999999999;4;0;0;0.0187793427230046;0.25;0.1999999999999999;2.0;1;2;3;1;0;0;0;1;0.25;0.5;0.0046948356807511;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Fulham;3;3;13;58;1;Aston Villa;5;2;9;12;5;6;0.49;0.51;489;0.84;17;4;5;2;0;0;2;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2;0.0425;0.2941176470588235;411;0.0413625304136253;838.7755102040817;0.2222222222222222;4.081632653061225;-3;-0.02;0;3;13;0.0184049079754601;0.1111111111111111;0.49;2.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.2;0.0020449897750511;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Fulham;3;3;3;58;62;Manchester United;5;2;18;12;3;5;0.45;0.55;363;0.71;9;15;5;2;0;0;9;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0458333333333333;0.5555555555555556;258;0.0348837209302325;573.3333333333334;0.5;20.0;6;-0.1;5;3;-6;0.0495867768595041;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Fulham;14;3;3;58;66;Ipswich;3;2;12;10;6;2;0.58;0.42;570;0.82;9;8;3;2;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.0419999999999999;0.3333333333333333;467;0.019271948608137;805.1724137931035;0.6666666666666666;13.793103448275865;2;0.1599999999999999;6;1;1;0.0210526315789473;0.25;0.1933333333333333;2.6666666666666665;1;2;3;1;0;0;1;0;0.25;0.5;0.0052631578947368;4.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Fulham;3;3;17;58;54;Brighton;3;0;10;18;5;7;0.28;0.72;331;0.78;8;12;3;0;0;0;3;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;7;0.04;0.375;258;0.0310077519379844;921.4285714285712;0.3;10.714285714285714;-8;-0.4399999999999999;-4;3;-4;0.0302114803625377;0.1;0.28;3.0;0;1;1;0;1;0;1;0;0.1;0.2;0.0030211480362537;10.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-23;Fulham;3;3;3;58;56;Tottenham;0;2;10;15;3;5;0.44;0.56;463;0.84;14;10;0;2;0;0;5;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0373333333333333;0.0;389;0.0359897172236503;884.0909090909091;0.5;11.363636363636363;-5;-0.12;2;-2;4;0.0215982721382289;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Fulham;3;0;2;58;818;Sheffield United;1;2;20;5;6;2;0.61;0.39;517;0.8;8;10;1;2;0;0;9;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.078;0.125;414;0.0193236714975845;678.688524590164;0.45;14.754098360655735;15;0.2199999999999999;5;-1;-2;0.0386847195357833;0.15;0.2033333333333333;3.0;0;3;3;1;0;0;0;1;0.15;0.5;0.0058027079303675;6.666666666666667;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;Fulham;3;0;0;58;53;Chelsea;1;4;10;11;3;4;0.56;0.44;561;0.87;15;12;1;4;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1;0.04;0.0666666666666666;488;0.0307377049180327;871.4285714285713;0.8;14.285714285714285;-1;0.12;7;-3;3;0.017825311942959;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Fulham;14;0;3;58;826;Norwich;1;3;19;12;3;3;0.7;0.3;652;0.88;4;11;1;3;0;0;15;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0249999999999999;0.25;574;0.0069686411149825;820.0;0.7894736842105263;21.42857142857143;7;0.3999999999999999;13;-2;-7;0.0291411042944785;0.1052631578947368;0.35;7.5;1;1;2;1;0;0;0;1;0.1052631578947368;0.6666666666666666;0.0030674846625766;9.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Fulham;3;0;3;58;65;Crystal Palace;2;3;10;7;5;3;0.49;0.51;462;0.82;15;10;2;3;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0728571428571428;0.1333333333333333;379;0.0395778364116095;773.469387755102;0.2;4.081632653061225;3;-0.02;-1;-1;5;0.0216450216450216;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Fulham;3;0;4;58;832;Luton;2;2;13;7;2;2;0.78;0.22;809;0.9;6;14;2;2;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2;0.0314285714285714;0.3333333333333333;728;0.0082417582417582;933.3333333333331;0.4615384615384615;7.692307692307692;6;0.56;4;0;-8;0.0160692212608158;0.0769230769230769;0.78;6.0;0;1;1;1;0;0;0;1;0.0769230769230769;0.5;0.0012360939431396;13.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Fulham;3;0;3;58;3;Manchester City;4;2;6;7;4;5;0.32;0.68;336;0.8;12;12;4;2;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0971428571428571;0.3333333333333333;269;0.0446096654275092;840.625;0.8333333333333334;15.625;-1;-0.36;1;2;0;0.0178571428571428;0.1666666666666666;0.32;5.0;1;0;1;0;0;1;1;0;0.1666666666666666;0.25;0.0029761904761904;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Fulham;14;3;7;58;56;Tottenham;0;2;14;10;3;3;0.4;0.6;371;0.76;12;13;0;2;0;0;3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.06;0.0;282;0.0425531914893617;705.0;0.2142857142857142;7.5;4;-0.1999999999999999;-3;-2;-1;0.0377358490566037;0.0714285714285714;0.4;3.0;1;0;1;0;1;0;0;1;0.0714285714285714;0.3333333333333333;0.0026954177897574;14.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Fulham;3;0;0;58;9;Arsenal;5;0;8;19;3;11;0.28;0.72;274;0.71;5;6;4;0;1;0;3;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;8;0.0378947368421052;1.0;195;0.0256410256410256;696.4285714285713;0.375;10.714285714285714;-11;-0.4399999999999999;-5;5;-1;0.0291970802919708;0.25;0.14;1.5;1;1;2;0;1;0;1;0;0.25;0.6666666666666666;0.0072992700729927;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Fulham;3;0;0;58;57;Brentford;3;2;10;17;2;8;0.55;0.45;474;0.83;13;12;2;2;1;0;5;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;5;0.0264705882352941;0.2307692307692307;393;0.0330788804071246;714.5454545454545;0.5;9.09090909090909;-7;0.1;0;1;1;0.0210970464135021;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Fulham;3;0;8;58;64;Everton;2;0;9;19;2;9;0.6;0.4;556;0.84;6;12;2;0;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;10;0.0210526315789473;0.3333333333333333;467;0.012847965738758;778.3333333333334;0.4444444444444444;6.666666666666667;-10;0.1999999999999999;-6;2;-6;0.0161870503597122;0.1111111111111111;0.6;4.0;0;1;1;1;0;0;1;0;0.1111111111111111;0.5;0.0017985611510791;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;Fulham;3;3;3;58;53;Chelsea;0;0;9;13;1;6;0.43;0.57;405;0.8;12;11;0;0;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.0438461538461538;0.0;324;0.037037037037037;753.4883720930233;0.5555555555555556;11.627906976744184;-4;-0.1399999999999999;3;0;1;0.0222222222222222;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;Fulham;3;3;1;58;1;Aston Villa;2;2;11;5;2;3;0.6;0.4;580;0.9;15;12;2;2;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;0.08;0.1333333333333333;522;0.028735632183908;870.0;0.2727272727272727;5.0;6;0.1999999999999999;2;0;3;0.0189655172413793;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
