Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcos Miranda-Juventude;Ewerthon Diógenes da Silva-Juventude;Wilker Ángel-Juventude;Marcos Paulo-Juventude;Alan Ruschel-Juventude;Jadson Alves dos Santos-Juventude;Daniel Giraldo-Juventude;Jean Carlos Vicente-Juventude;Luis Mandaca-Juventude;Ênio-Juventude;Gilberto Oliveira Souza Júnior-Juventude;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Luiz Gustavo de Almeida Pinto-Juventude;Adriano Martins-Juventude;Rodrigo Sam-Juventude;Emerson Batalla-Juventude;Abner-Juventude;André Felipe de Almeida Santos-Juventude;Gabriel Pereira Taliari-Juventude;Davi Goes-Juventude;Matheus Babi-Juventude;Giovanny-Juventude;Petterson Novaes-Juventude;Erick Samuel Correa Farias-Juventude;Gabriel Vasconcelos Ferreira-Juventude;João Lucas de Almeida Carvalho-Juventude;Danilo Boza-Juventude;Lucas Freitas-Juventude;Ronaldo da Silva Souza-Juventude;Lucas Barbosa-Juventude;Nené-Juventude;Edson Carioca-Juventude;José Marcos Alves Luis-Juventude;Luís Felipe Oyama-Juventude;Mateus Claus-Juventude;Ronie Carrillo-Juventude;Dudu Vieira-Juventude;Yan Souto-Juventude;Marcelinho-Juventude;Thiago Beserra Dos Santos-Juventude;Caíque de Jesus Gonçalves-Juventude;Gabriel Inocêncio-Juventude;Thiago-Juventude;Luiz Gustavo Tavares Conde-Juventude;Dani Bolt-Juventude;Matheus de Vargas-Juventude;Vini Paulista-Juventude;Jean Carlos de Souza Irmer-Juventude;Cristian Ricardo de Jesus Fagundes-Juventude;Echaporã-Juventude;Reginaldo Lopes de Jesus-Juventude;David-Juventude;Emerson Gustavo Pinto dos Santos-Juventude;Daniel Cruz-Juventude;Victor Andrade-Juventude;Léo-Juventude;Kelvyn Ramos da Fonseca-Juventude;Lucas Henrique da Silva-Juventude;Fábio Roberto Gomes Netto-Juventude;Rodrigo Rodrigues-Juventude;Romércio-Juventude;Guilherme Gehring-Juventude;Romario-Juventude;Rafael Rech-Juventude;Ruan-Juventude;Gerardo Gordillo-Juventude;Fernando Boldrin-Juventude;José Guilherme Guidolin Pegorari-Juventude;Rodrigo Soares-Juventude;Vitor Mendes-Juventude;Thalisson Kelven-Juventude;Dudu-Juventude;Pará-Juventude;Gabriel Tota-Juventude;Yuri Oliveira Lima-Juventude;Onitlasi Júnior de Moraes Rodrigues-Juventude;Vitor Gabriel-Juventude;Cesar-Juventude;Paulo-Juventude;Felipe Pires-Juventude;Chico Kim-Juventude;João Victor da Vitória Fernandes-Juventude;Paulo Miranda-Juventude;Elton Junior Melo Ataíde-Juventude;Isidro Pitta-Juventude;Guilherme Parede-Juventude;Ygor Nogueira de Paula-Juventude;Óscar Ramón Ruiz-Juventude;Renato Chaves-Juventude;Rafael Forster-Juventude;Bruno dos Santos Nazário-Juventude;Anderson Leite-Juventude;Marlon-Juventude;William Matheus-Juventude;Felipe Alves Raymundo-Juventude;Francisco Edson Moreira da Silva-Juventude;Ricardo Bueno-Juventude
2024-08-11;Juventude;10;1;3;779;210;Botafogo;3;5;16;24;8;10;0.36;0.64;309;0.79;10;14;3;5;0;0;6;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12;0.02666666666666667;0.3;244;0.040983606557377046;677.7777777777778;0.375;16.666666666666668;-8;-0.28;-6;-2;-4;0.05177993527508091;0.1875;0.12;2.0;2;1;3;1;0;0;0;1;0.1875;0.375;0.009708737864077669;5.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-07;Juventude;12;3;3;779;197;Fluminense;4;1;9;24;5;10;0.18;0.82;174;0.6;17;4;4;1;0;0;2;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;14;0.034166666666666665;0.23529411764705882;104;0.16346153846153846;577.7777777777778;0.2222222222222222;11.11111111111111;-15;-0.6399999999999999;-12;3;13;0.05172413793103448;0.2222222222222222;0.09;1.0;1;1;2;0;1;0;1;0;0.2222222222222222;0.4;0.011494252873563218;4.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-04;Juventude;10;3;3;779;652;Corinthians;8;2;6;34;3;10;0.35;0.65;252;0.64;15;16;5;2;3;0;3;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;11;0.01911764705882353;0.5333333333333333;161;0.09316770186335403;460.00000000000006;0.5;8.571428571428571;-28;-0.30000000000000004;-8;6;-1;0.023809523809523808;0.16666666666666666;0.35;3.0;1;0;1;0;1;0;1;0;0.16666666666666666;0.3333333333333333;0.003968253968253968;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-01;Juventude;12;3;8;779;197;Fluminense;3;1;19;11;4;4;0.47;0.53;414;0.85;17;9;3;1;0;0;7;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.04818181818181819;0.17647058823529413;352;0.048295454545454544;748.936170212766;0.3684210526315789;14.893617021276597;8;-0.06000000000000005;4;2;8;0.04589371980676329;0.15789473684210525;0.15666666666666665;2.3333333333333335;0;3;3;1;0;0;0;1;0.15789473684210525;0.75;0.007246376811594203;6.333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-27;Juventude;10;3;3;779;778;Criciúma;1;2;12;14;5;7;0.59;0.41;487;0.83;13;18;1;2;0;0;5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;7;0.029285714285714283;0.07692307692307693;404;0.03217821782178218;684.7457627118645;0.4166666666666667;8.474576271186441;-2;0.18;-2;-1;-5;0.024640657084188913;0.08333333333333333;0.59;5.0;0;1;1;0;0;1;0;1;0.08333333333333333;0.2;0.002053388090349076;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-24;Juventude;10;3;0;779;636;Cruzeiro;4;3;7;12;2;5;0.44;0.56;339;0.8;14;14;3;3;1;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.04666666666666667;0.2857142857142857;271;0.05166051660516605;615.9090909090909;0.7142857142857143;11.363636363636363;-5;-0.12000000000000005;-1;1;0;0.02064896755162242;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-21;Juventude;10;3;3;779;201;São Paulo;4;2;10;11;0;2;0.37;0.63;320;0.79;13;17;4;2;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;4;0.057272727272727274;0.3076923076923077;253;0.05138339920948617;683.7837837837837;0.1;2.7027027027027026;-1;-0.26;-3;2;-4;0.03125;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-16;Juventude;10;3;3;779;220;Atlético Mineiro;2;1;8;20;2;5;0.26;0.74;246;0.7;8;12;2;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.037;0.25;172;0.046511627906976744;661.5384615384615;0.125;3.846153846153846;-12;-0.48;-7;1;-4;0.032520325203252036;0.125;0.26;1.0;1;0;1;0;1;0;0;1;0.125;0.5;0.0040650406504065045;8.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-13;Juventude;12;3;1;779;641;Internacional;4;2;6;20;2;4;0.34;0.66;245;0.65;15;10;3;1;1;1;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.033;0.26666666666666666;159;0.09433962264150944;467.6470588235294;0.6666666666666666;11.76470588235294;-14;-0.32;-1;2;5;0.024489795918367346;0.16666666666666666;0.34;4.0;1;0;1;0;1;0;0;1;0.16666666666666666;0.5;0.004081632653061225;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-10;Juventude;12;3;3;779;641;Internacional;6;0;11;17;5;2;0.39;0.61;301;0.74;16;13;6;0;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;15;0.03588235294117647;0.375;223;0.07174887892376682;571.7948717948718;0.2727272727272727;7.692307692307692;-6;-0.21999999999999997;-12;6;3;0.036544850498338874;0.18181818181818182;0.195;1.5;1;1;2;1;0;0;1;0;0.18181818181818182;0.4;0.006644518272425249;5.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-07;Juventude;10;3;1;779;206;Grêmio;1;3;14;13;6;5;0.48;0.52;433;0.85;14;10;1;3;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;8;0.04;0.07142857142857142;368;0.03804347826086957;766.6666666666667;0.21428571428571427;6.25;1;-0.040000000000000036;-5;-2;4;0.03233256351039261;0.21428571428571427;0.16;1.0;2;1;3;1;0;0;0;1;0.21428571428571427;0.5;0.006928406466512702;4.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-04;Juventude;10;3;14;779;697;Bahía;4;0;10;22;2;9;0.43;0.57;400;0.85;9;15;4;0;0;0;7;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.025909090909090906;0.4444444444444444;340;0.026470588235294117;790.6976744186047;0.7;16.27906976744186;-12;-0.13999999999999996;1;4;-6;0.025;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-30;Juventude;10;3;3;779;644;Fortaleza;0;2;12;19;3;7;0.63;0.37;479;0.84;16;22;0;2;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.019473684210526317;0.0;402;0.03980099502487562;638.0952380952381;0.4166666666666667;7.936507936507937;-7;0.26;-2;-2;-6;0.025052192066805846;0.08333333333333333;0.63;5.0;0;1;1;0;0;1;1;0;0.08333333333333333;0.3333333333333333;0.0020876826722338203;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-26;Juventude;10;3;3;779;214;Flamengo;2;1;15;9;8;5;0.53;0.47;504;0.86;9;10;2;1;0;0;7;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.05222222222222222;0.2222222222222222;433;0.020785219399538105;816.9811320754717;0.4666666666666667;13.20754716981132;6;0.06000000000000005;-1;1;-1;0.02976190476190476;0.13333333333333333;0.265;3.5;1;1;2;1;0;0;0;1;0.13333333333333333;0.25;0.003968253968253968;7.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-23;Juventude;10;3;3;779;217;Palmeiras;3;2;16;28;8;10;0.43;0.57;333;0.78;7;14;3;2;0;0;4;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;10;0.020357142857142855;0.42857142857142855;260;0.026923076923076925;604.6511627906976;0.25;9.30232558139535;-12;-0.13999999999999996;-6;1;-7;0.04804804804804805;0.0625;0.43;4.0;0;1;1;0;0;1;1;0;0.0625;0.125;0.003003003003003003;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-19;Juventude;10;3;3;779;777;Vasco da Gama;2;4;14;6;5;2;0.55;0.45;443;0.83;13;18;2;3;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.075;0.15384615384615385;368;0.035326086956521736;669.090909090909;0.35714285714285715;9.09090909090909;8;0.10000000000000003;1;-2;-5;0.03160270880361174;0.14285714285714285;0.275;2.5;0;2;2;1;0;0;0;1;0.14285714285714285;0.4;0.004514672686230248;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-15;Juventude;10;3;0;779;659;Bragantino;4;5;14;6;6;2;0.65;0.35;538;0.86;12;12;4;4;0;1;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1;0.05833333333333333;0.3333333333333333;463;0.02591792656587473;712.3076923076923;0.07142857142857142;1.5384615384615383;8;0.30000000000000004;0;-1;0;0.026022304832713755;0.07142857142857142;0.65;1.0;1;0;1;0;0;1;1;0;0.07142857142857142;0.16666666666666666;0.0018587360594795538;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-11;Juventude;10;3;7;779;693;Vitória;3;4;12;18;2;4;0.6;0.4;509;0.83;16;8;3;4;0;0;5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.022222222222222223;0.1875;422;0.037914691943127965;703.3333333333334;0.4166666666666667;8.333333333333334;-6;0.19999999999999996;1;-1;8;0.023575638506876228;0.08333333333333333;0.6;5.0;1;0;1;0;1;0;0;1;0.08333333333333333;0.5;0.0019646365422396855;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-05;Juventude;10;3;0;779;776;Atlético Goianiense;2;4;8;22;2;5;0.42;0.58;351;0.74;13;12;1;4;1;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.026363636363636363;0.15384615384615385;260;0.05;619.047619047619;0.5;9.523809523809524;-14;-0.15999999999999998;-3;-2;1;0.022792022792022793;0.125;0.42;4.0;1;0;1;1;0;0;0;1;0.125;0.5;0.002849002849002849;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-01;Juventude;10;3;3;779;197;Fluminense;3;2;12;17;4;4;0.37;0.63;341;0.82;19;13;2;2;1;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.03705882352941176;0.15789473684210525;280;0.06785714285714285;756.7567567567568;0.25;8.108108108108109;-5;-0.26;-2;1;6;0.03519061583577713;0.08333333333333333;0.37;3.0;0;1;1;0;1;0;1;0;0.08333333333333333;0.25;0.002932551319648094;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
