Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Đorđe Petrović-Racing de Estrasburgo;Guéla Doué-Racing de Estrasburgo;Mamadou Sarr-Racing de Estrasburgo;Ismaël Doukouré-Racing de Estrasburgo;Dilane Bakwa-Racing de Estrasburgo;Andrey Santos-Racing de Estrasburgo;Valentín Barco-Racing de Estrasburgo;Diego Moreira-Racing de Estrasburgo;Habib Diarra-Racing de Estrasburgo;Samuel Amo-Ameyaw-Racing de Estrasburgo;Félix Lemaréchal-Racing de Estrasburgo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Emanuel Emegha-Racing de Estrasburgo;Andrew Omobamidele-Racing de Estrasburgo;Sebastian Nanasi-Racing de Estrasburgo;Abakar Sylla-Racing de Estrasburgo;Karl-Johan Johnsson-Racing de Estrasburgo;Abdoul Ouattara-Racing de Estrasburgo;Rayane Messi-Racing de Estrasburgo;Sékou Mara-Racing de Estrasburgo;Amadou Cissé-Racing de Estrasburgo;Saïdou Sow-Racing de Estrasburgo;Marvin Senaya-Racing de Estrasburgo;Samir El Mourabet-Racing de Estrasburgo;Yoni Gomis-Racing de Estrasburgo;Eduard Sobol-Racing de Estrasburgo;Pape Daouda Diong-Racing de Estrasburgo;Jérémy Sebas-Racing de Estrasburgo;Caleb Wiley-Racing de Estrasburgo;Junior Mwanga-Racing de Estrasburgo;Matthieu Dreyer-Racing de Estrasburgo;Nolan Ferro-Racing de Estrasburgo;Patrick Ouotro-Racing de Estrasburgo;Alaa Bellaarouch-Racing de Estrasburgo;Frédéric Guilbert-Racing de Estrasburgo;Rabby Nzingoula-Racing de Estrasburgo;Thomas Delaine-Racing de Estrasburgo;Moïse Dion Sahi-Racing de Estrasburgo;Aboubacar Ali Abdallah-Racing de Estrasburgo;Lucas Perrin-Racing de Estrasburgo;Ibrahima Sissoko-Racing de Estrasburgo;Kevin Gameiro-Racing de Estrasburgo;Ângelo Gabriel-Racing de Estrasburgo;Jessy Deminguet-Racing de Estrasburgo;Matz Sels-Racing de Estrasburgo;Steven Baseya-Racing de Estrasburgo;Lebo Mothiba-Racing de Estrasburgo;Gerzino Nyamsi-Racing de Estrasburgo;Jean-Ricner Bellegarde-Racing de Estrasburgo;Sanjin Prcić-Racing de Estrasburgo;Colin Dagba-Racing de Estrasburgo;Morgan Sanson-Racing de Estrasburgo;Habib Diallo-Racing de Estrasburgo;Alexander Djiku-Racing de Estrasburgo;Maxime Le Marchand-Racing de Estrasburgo;Jean-Eudes Aholou-Racing de Estrasburgo;Dimitri Liénard-Racing de Estrasburgo;Ludovic Ajorque-Racing de Estrasburgo;Ronaël Pierre-Gabriel-Racing de Estrasburgo;Adrien Thomasson-Racing de Estrasburgo;Karol Fila-Racing de Estrasburgo
2024-03-03;Racing de Estrasburgo;2;6;3;767;775;Montpellier;3;1;12;21;4;6;0.39;0.61;351;0.74;17;12;3;1;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;8;0.029047619047619;0.1764705882352941;260;0.0653846153846153;666.6666666666666;0.3333333333333333;10.256410256410255;-9;-0.2199999999999999;-4;2;5;0.0341880341880341;0.1666666666666666;0.195;2.0;0;2;2;0;1;0;1;0;0.1666666666666666;0.5;0.0056980056980056;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;Racing de Estrasburgo;13;6;0;767;90;Lyon;3;1;10;20;1;1;0.36;0.64;304;0.8;10;7;3;1;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.032;0.3;243;0.0411522633744856;675.0;0.5;13.88888888888889;-10;-0.28;-6;2;3;0.0328947368421052;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Racing de Estrasburgo;2;1;3;767;5;Stade Brestois;3;0;6;15;2;8;0.48;0.52;422;0.84;21;10;3;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0346666666666666;0.1428571428571428;354;0.059322033898305;737.5;0.0;0.0;-9;-0.04;-4;3;11;0.0142180094786729;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Racing de Estrasburgo;2;8;17;767;-1;Lorient;4;1;18;13;4;6;0.63;0.37;599;0.87;13;12;3;1;1;0;9;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0284615384615384;0.3076923076923077;521;0.0249520153550863;826.984126984127;0.5;14.285714285714286;5;0.26;5;3;1;0.030050083472454;0.0555555555555555;0.63;9.0;0;1;1;0;0;1;0;1;0.0555555555555555;0.25;0.001669449081803;18.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Racing de Estrasburgo;2;8;29;767;765;Lens;1;2;19;10;5;6;0.51;0.49;454;0.84;14;14;1;2;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.049;0.0714285714285714;381;0.0367454068241469;747.0588235294117;0.2631578947368421;9.803921568627452;9;0.02;1;-1;0;0.0418502202643171;0.0526315789473684;0.51;5.0;1;0;1;0;0;1;1;0;0.0526315789473684;0.2;0.0022026431718061;19.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Racing de Estrasburgo;13;0;3;767;774;Le Havre;1;3;20;9;8;3;0.49;0.51;419;0.86;13;12;1;2;0;1;9;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0566666666666666;0.0769230769230769;360;0.0361111111111111;734.6938775510205;0.45;18.367346938775512;11;-0.02;8;-2;1;0.0477326968973747;0.15;0.1633333333333333;3.0;2;1;3;1;0;0;0;1;0.15;0.375;0.0071599045346062;6.666666666666667;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-02;Racing de Estrasburgo;2;1;0;767;19;PSG;3;1;20;9;8;5;0.37;0.63;345;0.79;12;13;3;1;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.07;0.25;273;0.0439560439560439;737.8378378378378;0.15;8.108108108108109;11;-0.26;-1;2;-1;0.0579710144927536;0.05;0.37;3.0;0;1;1;0;0;1;0;1;0.05;0.125;0.0028985507246376;20.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Racing de Estrasburgo;2;0;17;767;-1;Clermont;3;1;6;14;2;6;0.47;0.53;437;0.81;16;12;3;1;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0378571428571428;0.1875;354;0.0451977401129943;753.1914893617022;0.3333333333333333;4.25531914893617;-8;-0.06;-3;2;4;0.0137299771167048;0.1666666666666666;0.47;2.0;1;0;1;0;1;0;1;0;0.1666666666666666;0.5;0.0022883295194508;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Racing de Estrasburgo;13;0;6;767;-1;Clermont;3;2;20;12;8;6;0.51;0.49;504;0.86;14;12;3;2;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0408333333333333;0.2142857142857142;433;0.0323325635103926;849.0196078431372;0.3;11.76470588235294;8;0.02;0;1;2;0.0396825396825396;0.15;0.17;2.0;1;2;3;1;0;0;1;0;0.15;0.375;0.0059523809523809;6.666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-12;Racing de Estrasburgo;2;3;2;767;764;Marsella;2;3;18;8;4;2;0.53;0.47;485;0.84;10;11;2;3;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.05875;0.2;407;0.0245700245700245;767.9245283018868;0.2222222222222222;7.547169811320754;10;0.06;-2;-1;-1;0.0371134020618556;0.0555555555555555;0.53;4.0;0;1;1;0;1;0;1;0;0.0555555555555555;0.25;0.002061855670103;18.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Racing de Estrasburgo;13;3;3;767;-1;Avoine OCC;0;2;19;9;10;3;0.73;0.27;657;0.89;6;10;0;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.03;0.0;585;0.0102564102564102;801.3698630136987;0.2631578947368421;6.849315068493151;10;0.4599999999999999;0;-2;-4;0.0289193302891933;0.2105263157894736;0.1825;1.25;2;2;4;1;0;0;1;0;0.2105263157894736;0.4;0.0060882800608828;4.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Racing de Estrasburgo;2;3;3;767;15;LOSC;1;2;9;9;2;2;0.31;0.69;260;0.76;19;10;1;2;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0766666666666666;0.0526315789473684;198;0.0959595959595959;638.7096774193549;0.6666666666666666;19.35483870967742;0;-0.3799999999999999;1;-1;9;0.0346153846153846;0.2222222222222222;0.155;3.0;1;1;2;1;0;0;0;1;0.2222222222222222;1.0;0.0076923076923076;4.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Racing de Estrasburgo;2;3;1;767;-1;Lorient;2;3;12;7;9;1;0.48;0.52;454;0.82;12;14;2;3;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0742857142857142;0.1666666666666666;372;0.032258064516129;775.0;0.0833333333333333;2.083333333333333;5;-0.04;-5;-1;-2;0.026431718061674;0.1666666666666666;0.24;0.5;1;1;2;1;0;0;1;0;0.1666666666666666;0.2222222222222222;0.0044052863436123;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Racing de Estrasburgo;2;3;7;767;774;Le Havre;3;1;12;14;3;3;0.43;0.57;378;0.76;14;15;3;1;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0407142857142857;0.2142857142857142;287;0.048780487804878;667.4418604651163;0.3333333333333333;9.30232558139535;-2;-0.1399999999999999;1;2;-1;0.0317460317460317;0.1666666666666666;0.215;2.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0052910052910052;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Racing de Estrasburgo;2;3;0;767;5;Stade Brestois;0;1;9;13;5;3;0.38;0.62;364;0.79;18;11;0;1;0;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0476923076923076;0.0;288;0.0625;757.8947368421052;0.0;0.0;-4;-0.24;-6;-1;7;0.0247252747252747;0.1111111111111111;0.38;0.0;0;1;1;0;1;0;1;0;0.1111111111111111;0.2;0.0027472527472527;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-01;Racing de Estrasburgo;2;3;30;767;766;Reims;1;1;10;12;3;3;0.49;0.51;473;0.82;7;7;1;1;0;0;5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0425;0.1428571428571428;388;0.018041237113402;791.8367346938776;0.5;10.20408163265306;-2;-0.02;1;0;0;0.0211416490486257;0.1;0.49;5.0;0;1;1;0;0;1;1;0;0.1;0.3333333333333333;0.0021141649048625;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Racing de Estrasburgo;2;8;3;767;764;Marsella;1;2;15;16;7;3;0.39;0.61;330;0.79;14;16;1;2;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.038125;0.0714285714285714;261;0.053639846743295;669.2307692307692;0.4666666666666667;17.94871794871795;-1;-0.2199999999999999;-4;-1;-2;0.0454545454545454;0.0666666666666666;0.39;7.0;1;0;1;0;1;0;0;1;0.0666666666666666;0.1428571428571428;0.003030303030303;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Racing de Estrasburgo;2;3;17;767;-1;Clermont;1;0;18;10;5;2;0.38;0.62;361;0.84;11;5;0;0;1;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.062;0.0909090909090909;303;0.0363036303630363;797.3684210526316;0.2222222222222222;10.526315789473683;8;-0.24;-2;1;6;0.0498614958448753;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Racing de Estrasburgo;2;5;13;767;19;PSG;0;2;7;8;1;4;0.22;0.78;226;0.75;10;11;0;2;0;0;6;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0975;0.0;170;0.0588235294117647;772.7272727272727;0.8571428571428571;27.272727272727277;-1;-0.56;5;-2;-1;0.0309734513274336;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-06;Racing de Estrasburgo;2;6;17;767;769;Nantes;3;1;11;16;3;7;0.43;0.57;391;0.82;15;12;3;1;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.035625;0.2;321;0.0467289719626168;746.5116279069767;0.2727272727272727;6.976744186046512;-5;-0.1399999999999999;-8;2;3;0.0281329923273657;0.0909090909090909;0.43;3.0;0;1;1;0;0;1;0;1;0.0909090909090909;0.3333333333333333;0.0025575447570332;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-29;Racing de Estrasburgo;2;0;17;767;765;Lens;2;4;8;9;2;2;0.47;0.53;487;0.84;16;13;2;4;0;0;2;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0588888888888888;0.125;409;0.0391198044009779;870.2127659574469;0.25;4.25531914893617;-1;-0.06;-1;-2;3;0.0164271047227926;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Racing de Estrasburgo;2;0;3;767;-1;Metz;0;2;4;13;1;1;0.48;0.52;427;0.87;15;16;0;2;0;0;1;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.04;0.0;371;0.0404312668463611;772.9166666666667;0.25;2.083333333333333;-9;-0.04;0;-2;-1;0.009367681498829;0.25;0.48;1.0;0;1;1;1;0;0;1;0;0.25;1.0;0.0023419203747072;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Racing de Estrasburgo;2;3;3;767;775;Montpellier;4;6;14;10;7;4;0.44;0.56;413;0.81;17;18;4;6;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.056;0.2352941176470588;335;0.0507462686567164;761.3636363636364;0.1428571428571428;4.545454545454546;4;-0.12;-2;-2;-1;0.0338983050847457;0.1428571428571428;0.22;1.0;0;2;2;0;1;0;0;1;0.1428571428571428;0.2857142857142857;0.0048426150121065;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Racing de Estrasburgo;2;6;0;767;109;Niza;1;2;4;16;0;6;0.37;0.63;355;0.8;12;7;1;2;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.039375;0.0833333333333333;284;0.0422535211267605;767.5675675675676;0.5;5.405405405405405;-12;-0.26;-3;-1;5;0.0112676056338028;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Racing de Estrasburgo;2;6;1;767;772;Toulouse;1;3;11;7;3;1;0.38;0.62;353;0.82;16;17;1;3;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0885714285714285;0.0625;289;0.0553633217993079;760.5263157894736;0.2727272727272727;7.894736842105263;4;-0.24;0;-2;-1;0.0311614730878186;0.1818181818181818;0.19;1.5;0;2;2;1;0;0;0;1;0.1818181818181818;0.6666666666666666;0.0056657223796034;5.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Racing de Estrasburgo;2;2;17;767;4;Mónaco;1;2;4;9;1;4;0.43;0.57;438;0.81;16;19;1;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0633333333333333;0.0625;355;0.0450704225352112;825.5813953488372;0.75;6.976744186046512;-5;-0.1399999999999999;-1;-1;-3;0.0091324200913242;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Racing de Estrasburgo;2;2;3;767;90;Lyon;2;2;8;23;2;7;0.35;0.65;312;0.75;8;11;2;2;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0282608695652173;0.25;234;0.0341880341880341;668.5714285714287;0.125;2.857142857142857;-15;-0.3;-5;0;-3;0.0256410256410256;0.25;0.175;0.5;0;2;2;1;0;0;0;1;0.25;1.0;0.0064102564102564;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
