Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Hugo de Souza Nogueira-Corinthians;Léo Mana-Corinthians;André Ramalho-Corinthians;Cacá-Corinthians;Fabrizio Angileri-Corinthians;André Carrillo-Corinthians;José Andrés Martínez-Corinthians;Maycon de Andrade Barberan-Corinthians;Breno Bidon-Corinthians;Yuri Alberto-Corinthians;Memphis Depay-Corinthians;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheuzinho-Corinthians;Hugo-Corinthians;Raniele-Corinthians;Ángel Romero Villamayor-Corinthians;Charles Rigon Matos-Corinthians;Alex Santana-Corinthians;Héctor Hernández Marrero-Corinthians;Talles Magno-Corinthians;Gustavo Henrique-Corinthians;Félix Torres Caicedo-Corinthians;Matheus Donelli-Corinthians;Bidu-Corinthians;Ryan-Corinthians;Igor Coronado-Corinthians;Rodrigo Garro-Corinthians;João Pedro-Corinthians;Pedro Raúl-Corinthians;João Vitor Barros Silva-Corinthians;Luiz Eduardo Amorim de Souza-Corinthians;Fagner Conserva Lemos-Corinthians;João Victor Andrade Caetano-Corinthians;Pedro Henrique-Corinthians;Giovane Santana-Corinthians;Wesley Gassova-Corinthians;Gustavo Silva-Corinthians;Carlos Miguel dos Santos Pereira-Corinthians;Gabriel Moscardo-Corinthians;Paulinho-Corinthians;Guilherme Biro-Corinthians;Cássio Ramos-Corinthians;Raul Gustavo Pereira Bicalho-Corinthians;Fausto Vera-Corinthians;Matheus Araujo-Corinthians;Matías Rojas-Corinthians;Diego Palacios-Corinthians;Carlos Gilberto Nascimento Silva-Corinthians;Víctor Cantillo-Corinthians;Lucas Veríssimo-Corinthians;Fábio Santos Romeu-Corinthians;Giuliano Victor de Paula-Corinthians;Renato Augusto-Corinthians;Bruno Méndez Cittadini-Corinthians;Ruan de Oliveira Ferreira-Corinthians;Pedro Henrique Silva-Corinthians;Felipe Augusto-Corinthians;Murillo Santiago Costa dos Santos-Corinthians;Adson-Corinthians;Róger Guedes-Corinthians;Rafael Ramos-Corinthians;Roni Medeiros de Moura-Corinthians;Du Queiroz-Corinthians;Fabián Balbuena-Corinthians;Chrystian Barletta-Corinthians
2024-09-24;Corinthians;-1;28;13;652;644;Fortaleza;1;4;11;12;5;4;0.48;0.52;356;0.8;12;12;1;4;0;0;3;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;4;0.0433333333333333;0.0833333333333333;285;0.0421052631578947;593.75;0.2727272727272727;6.25;-1;-0.04;-1;-3;0;0.0308988764044943;0.2727272727272727;0.16;1.0;0;3;3;1;0;0;0;1;0.2727272727272727;0.6;0.0084269662921348;3.6666666666666665;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Corinthians;10;28;3;652;776;Atlético Goianiense;3;4;17;14;7;3;0.61;0.39;571;0.84;7;17;3;4;0;0;6;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1;0.0278571428571428;0.4285714285714285;480;0.0145833333333333;786.8852459016393;0.3529411764705882;9.836065573770492;3;0.2199999999999999;5;-1;-10;0.0297723292469352;0.1764705882352941;0.2033333333333333;2.0;1;2;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0052539404553415;5.666666666666667;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-17;Corinthians;-1;28;3;652;644;Fortaleza;2;0;12;9;6;3;0.52;0.48;398;0.8;12;8;2;0;0;0;3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0533333333333333;0.1666666666666666;318;0.0377358490566037;611.5384615384615;0.25;5.769230769230769;3;0.04;-1;2;4;0.0301507537688442;0.1666666666666666;0.26;1.5;1;1;2;1;0;0;1;0;0.1666666666666666;0.3333333333333333;0.0050251256281407;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Corinthians;10;29;3;652;210;Botafogo;3;1;12;21;2;10;0.43;0.57;394;0.82;7;12;3;1;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0271428571428571;0.4285714285714285;323;0.0216718266253869;751.1627906976744;0.25;6.976744186046512;-9;-0.1399999999999999;-3;2;-5;0.0304568527918781;0.0833333333333333;0.43;3.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.5;0.0025380710659898;12.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-11;Corinthians;12;3;0;652;779;Juventude;5;3;26;10;13;2;0.7;0.3;546;0.84;14;19;5;3;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.03;0.3571428571428571;459;0.0305010893246187;655.7142857142858;0.3461538461538461;12.857142857142858;16;0.3999999999999999;7;2;-5;0.0476190476190476;0.1153846153846153;0.2333333333333333;3.0;1;2;3;1;0;0;0;1;0.1153846153846153;0.2307692307692307;0.0054945054945054;8.666666666666666;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-01;Corinthians;10;17;3;652;214;Flamengo;7;5;13;10;4;3;0.42;0.58;326;0.8;18;18;5;4;2;1;5;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0579999999999999;0.3888888888888889;261;0.0689655172413793;621.4285714285714;0.3846153846153846;11.904761904761903;3;-0.1599999999999999;3;2;0;0.0398773006134969;0.1538461538461538;0.21;2.5;1;1;2;1;0;0;0;1;0.1538461538461538;0.5;0.0061349693251533;6.5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-29;Corinthians;12;3;3;652;779;Juventude;5;2;11;17;5;5;0.46;0.54;358;0.74;12;14;5;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6;0.0317647058823529;0.4166666666666667;265;0.0452830188679245;576.0869565217391;0.3636363636363636;8.695652173913043;-6;-0.08;-2;3;-2;0.0307262569832402;0.0909090909090909;0.46;4.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.2;0.0027932960893854;11.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-25;Corinthians;10;17;3;652;644;Fortaleza;3;3;12;8;4;5;0.56;0.44;430;0.81;16;14;3;3;0;0;9;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.055;0.1875;348;0.0459770114942528;621.4285714285713;0.75;16.07142857142857;4;0.12;6;0;2;0.027906976744186;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-20;Corinthians;-1;2;6;652;659;Bragantino;1;3;13;18;6;7;0.45;0.55;287;0.71;8;14;1;3;0;0;4;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0305555555555555;0.125;204;0.0392156862745098;453.3333333333333;0.3076923076923077;8.88888888888889;-5;-0.1;-3;-2;-6;0.0452961672473867;0.0769230769230769;0.45;4.0;1;0;1;0;0;1;0;1;0.0769230769230769;0.1666666666666666;0.0034843205574912;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Corinthians;10;17;3;652;197;Fluminense;2;2;8;16;2;4;0.44;0.56;372;0.82;17;10;2;2;0;0;2;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.035;0.1176470588235294;305;0.0557377049180327;693.1818181818181;0.25;4.545454545454546;-8;-0.12;-4;0;7;0.021505376344086;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-13;Corinthians;-1;17;0;652;659;Bragantino;2;1;9;20;3;4;0.27;0.73;196;0.62;15;13;2;1;0;0;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0365;0.1333333333333333;122;0.1229508196721311;451.8518518518519;0.5555555555555556;18.51851851851852;-11;-0.4599999999999999;-4;1;2;0.0459183673469387;0.2222222222222222;0.135;2.5;2;0;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.010204081632653;4.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-10;Corinthians;10;22;0;652;659;Bragantino;4;6;19;11;5;6;0.63;0.37;483;0.84;11;18;4;6;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0336363636363636;0.3636363636363636;406;0.0270935960591133;644.4444444444445;0.3157894736842105;9.523809523809524;8;0.26;0;-2;-7;0.0393374741200828;0.0526315789473684;0.63;6.0;0;1;1;0;1;0;0;1;0.0526315789473684;0.2;0.0020703933747412;19.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-07;Corinthians;12;29;6;652;206;Grêmio;4;2;11;16;4;6;0.46;0.54;315;0.73;12;12;4;2;0;0;4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.03375;0.3333333333333333;230;0.0521739130434782;500.0;0.3636363636363636;8.695652173913043;-5;-0.08;-2;2;0;0.0349206349206349;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-04;Corinthians;10;3;3;652;779;Juventude;2;8;34;6;10;3;0.65;0.35;430;0.84;16;15;2;5;0;3;11;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0583333333333333;0.125;361;0.0443213296398892;555.3846153846154;0.3235294117647059;16.923076923076923;28;0.3;8;-6;1;0.0790697674418604;0.0294117647058823;0.65;11.0;0;1;1;0;1;0;0;1;0.0294117647058823;0.1;0.0023255813953488;34.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-31;Corinthians;12;28;6;652;206;Grêmio;2;4;12;10;2;4;0.54;0.46;432;0.81;11;12;1;3;1;1;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.046;0.1818181818181818;350;0.0314285714285714;648.1481481481482;0.25;5.555555555555555;2;0.08;-3;-2;-1;0.0277777777777777;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-28;Corinthians;10;29;29;652;220;Atlético Mineiro;3;2;11;10;7;4;0.32;0.68;272;0.72;16;17;3;1;0;1;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.068;0.1875;196;0.0816326530612244;612.5;0.3636363636363636;12.5;1;-0.36;0;1;-1;0.0404411764705882;0.0909090909090909;0.32;4.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.1428571428571428;0.0036764705882352;11.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-25;Corinthians;10;29;6;652;206;Grêmio;1;2;14;18;7;7;0.64;0.36;474;0.84;21;17;1;2;0;0;4;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.02;0.0476190476190476;398;0.0527638190954773;621.875;0.2857142857142857;6.25;-4;0.28;-1;-1;4;0.0295358649789029;0.1428571428571428;0.32;2.0;1;1;2;0;1;0;0;1;0.1428571428571428;0.2857142857142857;0.0042194092827004;7.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-21;Corinthians;10;29;22;652;697;Bahía;4;4;7;17;2;7;0.34;0.66;320;0.82;18;12;4;4;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.0388235294117647;0.2222222222222222;262;0.0687022900763358;770.5882352941176;0.4285714285714285;8.823529411764705;-10;-0.32;-3;0;6;0.021875;0.1428571428571428;0.34;3.0;1;0;1;1;0;0;1;0;0.1428571428571428;0.5;0.003125;7.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-16;Corinthians;10;3;1;652;778;Criciúma;1;0;14;16;7;4;0.54;0.46;415;0.79;10;17;1;0;0;0;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.02875;0.1;328;0.0304878048780487;607.4074074074074;0.3571428571428571;9.25925925925926;-2;0.08;0;1;-7;0.0337349397590361;0.1428571428571428;0.27;2.5;0;2;2;1;0;0;0;1;0.1428571428571428;0.2857142857142857;0.0048192771084337;7.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-10;Corinthians;10;3;3;652;777;Vasco da Gama;5;3;11;14;2;3;0.49;0.51;372;0.81;10;15;5;3;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.0364285714285714;0.5;301;0.0332225913621262;614.2857142857143;0.4545454545454545;10.20408163265306;-3;-0.02;-2;2;-5;0.0295698924731182;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-07;Corinthians;10;3;0;652;636;Cruzeiro;1;2;15;12;2;5;0.53;0.47;422;0.84;12;22;1;2;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;8;0.0391666666666666;0.0833333333333333;354;0.0338983050847457;667.9245283018868;0.5333333333333333;15.094339622641508;3;0.06;0;-1;-10;0.0355450236966824;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-04;Corinthians;10;7;7;652;693;Vitória;4;3;14;18;5;6;0.43;0.57;379;0.83;15;10;4;3;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.0316666666666666;0.2666666666666666;315;0.0476190476190476;732.5581395348837;0.6428571428571429;20.930232558139537;-4;-0.1399999999999999;0;1;5;0.0369393139841688;0.2142857142857142;0.1433333333333333;3.0;2;1;3;1;0;0;0;1;0.2142857142857142;0.6;0.0079155672823219;4.666666666666667;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-01;Corinthians;10;3;3;652;217;Palmeiras;4;4;13;20;3;10;0.51;0.49;315;0.77;10;18;4;3;0;1;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;7;0.0245;0.4;243;0.0411522633744856;476.4705882352941;0.2307692307692307;5.88235294117647;-7;0.02;-4;0;-8;0.0412698412698412;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-26;Corinthians;10;3;0;652;656;Cuiabá;3;4;24;13;7;4;0.66;0.34;481;0.85;10;13;3;4;0;0;13;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1;0.0261538461538461;0.3;409;0.0244498777506112;619.6969696969696;0.5416666666666666;19.696969696969692;11;0.32;12;-1;-3;0.0498960498960499;0.0416666666666666;0.66;13.0;0;1;1;0;1;0;0;1;0.0416666666666666;0.1428571428571428;0.002079002079002;24.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-23;Corinthians;10;3;3;652;649;Paranaense;1;2;15;20;6;7;0.45;0.55;318;0.83;12;19;1;2;0;0;2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.0275;0.0833333333333333;264;0.0454545454545454;586.6666666666666;0.1333333333333333;4.444444444444445;-5;-0.1;-9;-1;-7;0.0471698113207547;0.0666666666666666;0.45;2.0;0;1;1;0;1;0;1;0;0.0666666666666666;0.1666666666666666;0.0031446540880503;15.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-19;Corinthians;10;3;3;652;641;Internacional;2;1;13;11;3;5;0.53;0.47;390;0.78;13;17;2;1;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0427272727272727;0.1538461538461538;304;0.0427631578947368;573.5849056603773;0.5384615384615384;13.20754716981132;2;0.06;4;1;-4;0.0333333333333333;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-16;Corinthians;10;3;3;652;201;São Paulo;3;5;16;12;8;7;0.4;0.6;337;0.85;15;10;2;5;1;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0499999999999999;0.2;286;0.0524475524475524;715.0;0.5625;22.5;4;-0.1999999999999999;4;-2;5;0.0474777448071216;0.125;0.2;4.5;2;0;2;0;1;0;0;1;0.125;0.25;0.0059347181008902;8.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
