Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;João Ricardo Riedi-Fortaleza;Eros Mancuso-Fortaleza;David Luiz-Fortaleza;Gustavo Mancha-Fortaleza;Bruno Pacheco-Fortaleza;Calebe-Fortaleza;Zé Welison-Fortaleza;Guillermo Matías Fernández-Fortaleza;Allanzinho-Fortaleza;Kervin Andrade-Fortaleza;Deyverson-Fortaleza;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Guilherme de Jesus da Silva-Fortaleza;Benjamín Kuscevic-Fortaleza;Cristian Chagas Tarouco-Fortaleza;Diogo Barbosa-Fortaleza;Yago Pikachu-Fortaleza;Lucas Pacheco Affini-Fortaleza;Matheus Rossetto-Fortaleza;Bruno César Pereira Silva-Fortaleza;Juan Martín Lucero-Fortaleza;Breno Henrique Vasconcelos Lopes-Fortaleza;Leandro Emmanuel Martínez-Fortaleza;Marinho-Fortaleza;Moisés Vieira da Veiga-Fortaleza;Emanuel Brítez-Fortaleza;Hércules Pereira do Nascimento-Fortaleza;Tomás Pochettino-Fortaleza;Tomás Cardona-Fortaleza;Felipe Jonatan-Fortaleza;Renato Kayser-Fortaleza;Pedro Augusto-Fortaleza;Imanol Machuca-Fortaleza;Dudu-Fortaleza;Kauan-Fortaleza;Gonzalo Escobar-Fortaleza;Thiago Galhardo-Fortaleza;Marcelo da Conceição Benevenuto Malaquias-Fortaleza;Guilherme Vieira dos Santos-Fortaleza;Caio Alexandre-Fortaleza;Lucas Crispim-Fortaleza;Tobias Figueiredo-Fortaleza;Fernando Miguel Kaufmann-Fortaleza;Silvio Romero-Fortaleza;Vinicius Zanocelo-Fortaleza;Romarinho-Fortaleza;Brayan Ceballos-Fortaleza;Kozlinski-Fortaleza;Gastón Ávila-Fortaleza
2024-05-15;Fortaleza;-1;1;14;644;645;Boca Juniors;3;4;6;20;2;6;0.39;0.61;311;0.69;16;15;3;4;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0305;0.1875;215;0.0744186046511627;551.2820512820513;0.6666666666666666;10.256410256410255;-14;-0.2199999999999999;-6;-1;1;0.0192926045016077;0.1666666666666666;0.39;4.0;0;1;1;0;1;0;1;0;0.1666666666666666;0.5;0.0032154340836012;6.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Fortaleza;10;3;3;644;210;Botafogo;4;6;10;11;4;5;0.42;0.58;351;0.82;12;19;4;6;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0527272727272727;0.3333333333333333;288;0.0416666666666666;685.7142857142858;0.6;14.285714285714286;-1;-0.1599999999999999;1;-2;-7;0.0284900284900284;0.1;0.42;6.0;1;0;1;0;1;0;0;1;0.1;0.25;0.0028490028490028;10.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-08;Fortaleza;-1;1;0;644;646;Nacional Potosí;1;2;10;21;1;10;0.43;0.57;387;0.81;6;12;1;2;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.0271428571428571;0.1666666666666666;313;0.0191693290734824;727.9069767441861;0.2;4.651162790697675;-11;-0.1399999999999999;-6;-1;-6;0.0258397932816537;0.1;0.43;2.0;1;0;1;0;0;1;1;0;0.1;1.0;0.0025839793281653;10.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Fortaleza;10;3;3;644;652;Corinthians;7;1;12;18;2;9;0.35;0.65;282;0.73;17;14;7;1;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0361111111111111;0.4117647058823529;206;0.0825242718446602;588.5714285714286;0.4166666666666667;14.285714285714286;-6;-0.3;-4;6;3;0.0425531914893617;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-01;Fortaleza;12;1;6;644;777;Vasco da Gama;0;3;16;9;6;1;0.61;0.39;543;0.85;6;12;0;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0433333333333333;0.0;462;0.0129870129870129;757.3770491803278;0.25;6.557377049180328;7;0.2199999999999999;1;-3;-6;0.0294659300184162;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Fortaleza;10;3;0;644;659;Bragantino;1;1;22;10;5;4;0.44;0.56;324;0.71;9;6;1;1;0;0;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.056;0.1111111111111111;230;0.0391304347826087;522.7272727272727;0.5454545454545454;27.27272727272728;12;-0.12;6;0;3;0.0679012345679012;0.0454545454545454;0.44;12.0;1;0;1;0;1;0;0;1;0.0454545454545454;0.2;0.0030864197530864;22.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-25;Fortaleza;-1;0;20;644;645;Boca Juniors;5;3;18;16;8;5;0.43;0.57;358;0.78;11;7;4;3;1;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.035625;0.4545454545454545;279;0.039426523297491;648.8372093023256;0.2777777777777778;11.627906976744184;2;-0.1399999999999999;-2;2;4;0.0502793296089385;0.2222222222222222;0.1075;1.25;1;3;4;1;0;0;0;1;0.2222222222222222;0.5;0.0111731843575419;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Fortaleza;10;2;0;644;636;Cruzeiro;2;2;14;14;3;6;0.39;0.61;296;0.77;13;10;2;1;0;1;7;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0435714285714285;0.1538461538461538;228;0.0570175438596491;584.6153846153846;0.5;17.94871794871795;0;-0.2199999999999999;2;0;3;0.0472972972972973;0.0714285714285714;0.39;7.0;1;0;1;0;1;0;0;1;0.0714285714285714;0.3333333333333333;0.0033783783783783;14.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Fortaleza;10;2;29;644;201;São Paulo;3;2;6;14;2;5;0.27;0.73;272;0.67;14;10;3;2;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;11;0.0521428571428571;0.2142857142857142;182;0.0769230769230769;674.074074074074;0.6666666666666666;14.814814814814811;-8;-0.4599999999999999;-7;1;4;0.0220588235294117;0.3333333333333333;0.135;2.0;0;2;2;1;0;0;1;0;0.3333333333333333;1.0;0.0073529411764705;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;Fortaleza;-1;0;7;644;646;Nacional Potosí;3;0;18;4;11;0;0.54;0.46;425;0.82;13;6;2;0;1;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.115;0.2307692307692307;348;0.0373563218390804;644.4444444444445;0.2222222222222222;7.4074074074074066;14;0.08;1;3;7;0.0423529411764705;0.2777777777777778;0.108;0.8;3;2;5;1;0;0;0;1;0.2777777777777778;0.4545454545454545;0.0117647058823529;3.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Fortaleza;-1;2;1;644;647;Sportivo Trinidense;2;2;10;15;5;5;0.49;0.51;391;0.78;10;12;1;2;1;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.034;0.2;305;0.0327868852459016;622.4489795918367;0.6;12.244897959183673;-5;-0.02;-5;0;-2;0.0255754475703324;0.2;0.245;3.0;1;1;2;1;0;0;1;0;0.2;0.4;0.0051150895140664;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Fortaleza;10;3;29;644;662;Santos;3;2;14;15;7;6;0.45;0.55;295;0.7;9;15;3;2;0;0;6;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;10;0.0366666666666666;0.3333333333333333;206;0.0436893203883495;457.77777777777777;0.4285714285714285;13.333333333333332;-1;-0.1;-4;1;-6;0.047457627118644;0.1428571428571428;0.225;3.0;1;1;2;1;0;0;1;0;0.1428571428571428;0.2857142857142857;0.0067796610169491;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Fortaleza;10;1;7;644;683;Goiás;2;4;6;5;1;1;0.46;0.54;441;0.85;19;14;2;4;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.108;0.1052631578947368;375;0.0506666666666666;815.2173913043478;0.6666666666666666;8.695652173913043;1;-0.08;2;-2;5;0.0136054421768707;0.1666666666666666;0.46;4.0;1;0;1;1;0;0;0;1;0.1666666666666666;1.0;0.0022675736961451;6.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Fortaleza;10;1;3;644;659;Bragantino;4;3;6;17;4;6;0.25;0.75;218;0.55;10;9;4;1;0;2;3;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;15;0.0441176470588235;0.4;120;0.0833333333333333;480.0;0.5;12.0;-11;-0.5;-12;1;1;0.0275229357798165;0.3333333333333333;0.125;1.5;2;0;2;1;0;0;1;0;0.3333333333333333;0.5;0.0091743119266055;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Fortaleza;10;1;29;644;217;Palmeiras;2;3;20;13;8;5;0.37;0.63;266;0.77;18;11;2;2;0;1;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;7;0.0484615384615384;0.1111111111111111;205;0.0878048780487804;554.0540540540541;0.2;10.81081081081081;7;-0.26;-3;-1;7;0.075187969924812;0.1;0.185;2.0;1;1;2;0;1;0;0;1;0.1;0.25;0.0075187969924812;10.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-23;Fortaleza;10;3;3;644;210;Botafogo;2;4;15;9;4;1;0.3;0.7;237;0.71;17;19;2;4;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5;0.0777777777777777;0.1176470588235294;168;0.1011904761904761;560.0;0.2666666666666666;13.333333333333334;6;-0.3999999999999999;-1;-2;-2;0.0632911392405063;0.1333333333333333;0.15;2.0;2;0;2;0;1;0;0;1;0.1333333333333333;0.5;0.0084388185654008;7.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-18;Fortaleza;10;3;0;644;636;Cruzeiro;1;1;18;7;7;2;0.53;0.47;347;0.81;16;14;1;1;0;0;11;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1;0.0671428571428571;0.0625;281;0.0569395017793594;530.188679245283;0.6111111111111112;20.75471698113208;11;0.06;10;0;2;0.0518731988472622;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Fortaleza;10;3;17;644;656;Cuiabá;2;1;13;7;3;4;0.65;0.35;605;0.89;15;7;2;1;0;0;9;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0499999999999999;0.1333333333333333;538;0.0278810408921933;827.6923076923076;0.6923076923076923;13.846153846153843;6;0.3;7;1;8;0.0214876033057851;0.0769230769230769;0.65;9.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.3333333333333333;0.0016528925619834;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;Fortaleza;10;3;6;644;649;Paranaense;0;1;13;20;3;3;0.43;0.57;273;0.71;12;20;0;1;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;14;0.0284999999999999;0.0;194;0.0618556701030927;451.1627906976744;0.1538461538461538;4.651162790697675;-7;-0.1399999999999999;-12;-1;-8;0.0476190476190476;0.0769230769230769;0.43;2.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.3333333333333333;0.0036630036630036;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Fortaleza;10;3;3;644;214;Flamengo;1;3;18;7;4;5;0.53;0.47;477;0.86;9;11;1;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0671428571428571;0.1111111111111111;410;0.0219512195121951;773.5849056603773;0.2222222222222222;7.547169811320754;11;0.06;1;-2;-2;0.0377358490566037;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Fortaleza;10;3;1;644;220;Atlético Mineiro;2;0;8;11;2;4;0.43;0.57;380;0.76;14;10;2;0;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.0518181818181818;0.1428571428571428;289;0.0484429065743944;672.0930232558139;0.5;9.30232558139535;-3;-0.1399999999999999;4;2;4;0.0210526315789473;0.125;0.43;4.0;1;0;1;0;0;1;1;0;0.125;0.5;0.0026315789473684;8.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Fortaleza;-1;3;3;644;211;LDU Quito;4;2;9;13;4;3;0.52;0.48;402;0.69;13;21;4;2;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0369230769230769;0.3076923076923077;277;0.0469314079422382;532.6923076923076;0.4444444444444444;7.692307692307692;-4;0.04;2;2;-8;0.0223880597014925;0.1111111111111111;0.52;4.0;0;1;1;0;1;0;0;1;0.1111111111111111;0.25;0.0024875621890547;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Fortaleza;10;3;1;644;697;Bahía;4;6;10;16;5;3;0.52;0.48;376;0.82;13;23;4;6;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.03;0.3076923076923077;308;0.0422077922077922;592.3076923076923;0.2;3.846153846153846;-6;0.04;-5;-2;-10;0.026595744680851;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-18;Fortaleza;10;3;0;644;777;Vasco da Gama;2;3;12;18;4;8;0.52;0.48;406;0.82;9;7;2;3;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0266666666666666;0.2222222222222222;333;0.027027027027027;640.3846153846154;0.5;11.538461538461538;-6;0.04;0;-1;2;0.0295566502463054;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Fortaleza;10;3;17;644;682;América-MG;2;1;18;15;5;3;0.6;0.4;491;0.85;11;12;2;1;0;0;8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0266666666666666;0.1818181818181818;417;0.026378896882494;695.0;0.4444444444444444;13.333333333333334;3;0.1999999999999999;6;1;-1;0.0366598778004073;0.1666666666666666;0.1999999999999999;2.6666666666666665;1;2;3;1;0;0;0;1;0.1666666666666666;0.6;0.0061099796334012;6.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Fortaleza;-1;3;3;644;652;Corinthians;2;0;19;10;5;3;0.42;0.58;285;0.7;13;13;2;0;0;0;15;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0579999999999999;0.1538461538461538;200;0.065;476.1904761904762;0.7894736842105263;35.714285714285715;9;-0.1599999999999999;13;2;0;0.0666666666666666;0.1052631578947368;0.21;7.5;0;2;2;1;0;0;0;1;0.1052631578947368;0.4;0.0070175438596491;9.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Fortaleza;10;3;0;644;206;Grêmio;1;2;18;15;6;3;0.51;0.49;482;0.86;10;12;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0326666666666666;0.1;415;0.0240963855421686;813.7254901960785;0.1666666666666666;5.88235294117647;3;0.02;-4;-1;-2;0.0373443983402489;0.0555555555555555;0.51;3.0;1;0;1;0;1;0;0;1;0.0555555555555555;0.1666666666666666;0.0020746887966804;18.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;Fortaleza;-1;3;7;644;652;Corinthians;3;3;14;12;6;6;0.32;0.68;263;0.75;11;11;3;3;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0566666666666666;0.2727272727272727;197;0.0558375634517766;615.625;0.3571428571428571;15.625;2;-0.36;3;0;0;0.053231939163498;0.0714285714285714;0.32;5.0;1;0;1;0;1;0;1;0;0.0714285714285714;0.1666666666666666;0.0038022813688212;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;Fortaleza;10;3;3;644;201;São Paulo;6;3;8;13;4;7;0.26;0.74;245;0.69;14;21;6;3;0;0;0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.0569230769230769;0.4285714285714285;169;0.0828402366863905;650.0;0.0;0.0;-5;-0.48;-9;3;-7;0.0326530612244898;0.25;0.13;0.0;1;1;2;1;0;0;1;0;0.25;0.5;0.0081632653061224;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-14;Fortaleza;10;3;29;644;652;Corinthians;1;2;23;6;6;2;0.52;0.48;451;0.85;14;17;1;2;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.08;0.0714285714285714;383;0.0365535248041775;736.5384615384615;0.2608695652173913;11.538461538461538;17;0.04;3;-1;-3;0.0509977827050997;0.0869565217391304;0.26;3.0;1;1;2;1;0;0;0;1;0.0869565217391304;0.3333333333333333;0.0044345898004434;11.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Fortaleza;10;3;1;644;197;Fluminense;3;4;20;13;5;5;0.35;0.65;293;0.76;16;13;3;4;0;0;7;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.05;0.1875;223;0.0717488789237668;637.1428571428572;0.35;20.0;7;-0.3;2;-1;3;0.068259385665529;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-31;Fortaleza;-1;3;9;644;682;América-MG;2;3;13;8;8;3;0.51;0.49;400;0.8;13;15;2;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.06125;0.1538461538461538;320;0.040625;627.4509803921569;0.3076923076923077;7.84313725490196;5;0.02;1;-1;-2;0.0325;0.1538461538461538;0.255;2.0;1;1;2;1;0;0;0;1;0.1538461538461538;0.25;0.005;6.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
