Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Luca Philipp-Hoffenheim;Arthur Chaves-Hoffenheim;Leo Skiri Østigård-Hoffenheim;Stanley N'Soki-Hoffenheim;Pavel Kadeřábek-Hoffenheim;Anton Stach-Hoffenheim;Tom Bischof-Hoffenheim;Bazoumana Touré-Hoffenheim;Andrej Kramarić-Hoffenheim;Marius Bülter-Hoffenheim;Adam Hložek-Hoffenheim;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Oliver Baumann-Hoffenheim;Kevin Akpoguma-Hoffenheim;Dennis Geiger-Hoffenheim;Valentin Gendrey-Hoffenheim;Haris Tabaković-Hoffenheim;David Jurásek-Hoffenheim;Gift Orban-Hoffenheim;Finn Ole Becker-Hoffenheim;Umut Tohumcu-Hoffenheim;Diadie Samassékou-Hoffenheim;Alexander Prass-Hoffenheim;Max Moerstedt-Hoffenheim;Robin Hranáč-Hoffenheim;Erencan Yardimci-Hoffenheim;David Mokwa-Hoffenheim;Jacob Bruun Larsen-Hoffenheim;Mërgim Berisha-Hoffenheim;Florian Grillitsch-Hoffenheim;Tim Drexler-Hoffenheim;Grischa Prömel-Hoffenheim;Ozan Kabak-Hoffenheim;Maximilian Beier-Hoffenheim;Ihlas Bebou-Hoffenheim;Robert Skov-Hoffenheim;Wout Weghorst-Hoffenheim;John Anthony Brooks-Hoffenheim;Kevin Vogt-Hoffenheim;Attila Szalai-Hoffenheim;Angelo Stiller-Hoffenheim;Sebastian Rudy-Hoffenheim;José Ángel Esmorís Tasende-Hoffenheim;Christoph Baumgartner-Hoffenheim;Moanes Dabour-Hoffenheim;Thomas Delaney-Hoffenheim;Kasper Dolberg-Hoffenheim;Georginio Rutter-Hoffenheim;Eduardo Quaresma-Hoffenheim;Muhammed Damar-Hoffenheim
2024-03-03;Hoffenheim;9;17;2;97;171;Werder Bremen;4;1;14;18;7;7;0.46;0.54;435;0.79;11;10;3;1;1;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.03;0.3636363636363636;344;0.0319767441860465;747.8260869565217;0.2142857142857142;6.521739130434782;-4;-0.08;0;3;1;0.032183908045977;0.1428571428571428;0.23;1.5;2;0;2;1;0;0;0;1;0.1428571428571428;0.2857142857142857;0.0045977011494252;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Hoffenheim;9;29;3;97;11;Dortmund;3;2;9;21;5;7;0.3;0.7;288;0.73;10;7;3;2;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;10;0.0333333333333333;0.3;210;0.0476190476190476;700.0;0.3333333333333333;10.0;-12;-0.3999999999999999;-7;1;3;0.03125;0.3333333333333333;0.0999999999999999;1.0;1;2;3;1;0;0;1;0;0.3333333333333333;0.6;0.0104166666666666;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Hoffenheim;9;22;2;97;169;FC Union Berlin;2;3;18;10;4;3;0.68;0.32;638;0.88;10;8;1;2;1;1;6;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2;0.032;0.2;561;0.017825311942959;824.9999999999999;0.3333333333333333;8.823529411764705;8;0.36;4;-1;2;0.0282131661442006;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Hoffenheim;9;6;3;97;190;Colonia;3;4;10;6;3;1;0.58;0.42;535;0.79;12;13;3;4;0;0;10;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0699999999999999;0.25;423;0.0283687943262411;729.3103448275863;1.0;17.24137931034483;4;0.1599999999999999;7;-1;-1;0.0186915887850467;0.1;0.58;10.0;0;1;1;0;1;0;0;1;0.1;0.3333333333333333;0.0018691588785046;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Hoffenheim;9;22;1;97;175;Wolfsburg;3;2;17;14;7;7;0.55;0.45;456;0.79;16;12;3;2;0;0;2;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;7;0.0321428571428571;0.1875;360;0.0444444444444444;654.5454545454545;0.1176470588235294;3.636363636363636;3;0.1;-5;1;4;0.0372807017543859;0.1176470588235294;0.275;1.0;1;1;2;0;1;0;1;0;0.1176470588235294;0.2857142857142857;0.0043859649122807;8.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Hoffenheim;9;28;3;97;142;Heidenheim;4;0;23;14;7;3;0.68;0.32;648;0.83;11;13;4;0;0;0;9;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0228571428571428;0.3636363636363636;538;0.020446096654275;791.1764705882352;0.391304347826087;13.235294117647058;9;0.36;4;4;-2;0.0354938271604938;0.0434782608695652;0.68;9.0;1;0;1;0;1;0;0;1;0.0434782608695652;0.1428571428571428;0.0015432098765432;23.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Hoffenheim;9;30;14;97;170;Friburgo;3;2;16;18;4;9;0.57;0.43;480;0.81;10;18;3;1;0;1;2;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;2;0.0238888888888888;0.3;389;0.0257069408740359;682.4561403508773;0.125;3.5087719298245617;-2;0.1399999999999999;0;1;-8;0.0333333333333333;0.125;0.285;1.0;0;2;2;0;0;1;1;0;0.125;0.5;0.0041666666666666;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-12;Hoffenheim;9;30;3;97;23;Bayern;2;1;11;27;4;11;0.38;0.62;400;0.81;6;8;1;1;1;0;2;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;11;0.0229629629629629;0.3333333333333333;324;0.0185185185185185;852.6315789473684;0.1818181818181818;5.2631578947368425;-16;-0.24;-9;1;-2;0.0275;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Hoffenheim;9;30;29;97;191;SV Darmstadt 98;2;4;14;15;4;3;0.44;0.56;394;0.79;9;15;2;4;0;0;8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;3;0.0373333333333333;0.2222222222222222;311;0.0289389067524115;706.8181818181819;0.5714285714285714;18.181818181818183;-1;-0.12;5;-2;-6;0.0355329949238578;0.2142857142857142;0.1466666666666666;2.6666666666666665;2;1;3;0;1;0;0;1;0.2142857142857142;0.75;0.0076142131979695;4.666666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Hoffenheim;9;29;13;97;31;RB Leipzig;2;3;9;22;4;10;0.42;0.58;383;0.83;9;11;2;3;0;0;2;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;9;0.0263636363636363;0.2222222222222222;318;0.0283018867924528;757.1428571428572;0.2222222222222222;4.761904761904762;-13;-0.1599999999999999;-7;-1;-2;0.0234986945169712;0.1111111111111111;0.42;2.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.25;0.0026109660574412;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-08;Hoffenheim;9;22;0;97;178;Bochum;3;2;17;22;7;5;0.41;0.59;364;0.71;17;11;3;2;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;5;0.0268181818181818;0.1764705882352941;258;0.065891472868217;629.2682926829268;0.2352941176470588;9.75609756097561;-5;-0.18;-1;1;6;0.0467032967032967;0.1764705882352941;0.1366666666666666;1.3333333333333333;2;1;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0082417582417582;5.666666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Hoffenheim;9;30;23;97;172;Mönchengladbach;2;2;19;9;5;3;0.51;0.49;486;0.86;15;11;2;2;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0544444444444444;0.1333333333333333;418;0.0358851674641148;819.6078431372549;0.1578947368421052;5.88235294117647;10;0.02;-3;0;4;0.0390946502057613;0.0526315789473684;0.51;3.0;0;1;1;0;0;1;1;0;0.0526315789473684;0.2;0.0020576131687242;19.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Hoffenheim;9;30;3;97;174;Mainz 05;4;4;15;14;4;5;0.54;0.46;522;0.8;9;14;4;4;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;5;0.0328571428571428;0.4444444444444444;418;0.0215311004784689;774.074074074074;0.2666666666666666;7.4074074074074066;1;0.08;-1;0;-5;0.028735632183908;0.0666666666666666;0.54;4.0;0;1;1;0;1;0;0;1;0.0666666666666666;0.25;0.0019157088122605;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Hoffenheim;9;30;3;97;173;Augsburgo;2;1;12;11;6;6;0.67;0.33;590;0.85;11;9;2;1;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.03;0.1818181818181818;502;0.0219123505976095;749.2537313432836;0.4166666666666667;7.462686567164178;1;0.34;2;1;2;0.0203389830508474;0.0833333333333333;0.67;5.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.1666666666666666;0.0016949152542372;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Hoffenheim;9;2;17;97;6;Leverkusen;3;2;12;9;7;5;0.47;0.53;502;0.86;6;10;3;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.0588888888888888;0.5;432;0.0138888888888888;919.1489361702128;0.3333333333333333;8.51063829787234;3;-0.06;1;1;-4;0.0239043824701195;0.1666666666666666;0.235;2.0;0;2;2;0;0;1;0;1;0.1666666666666666;0.2857142857142857;0.0039840637450199;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Hoffenheim;23;29;7;97;11;Dortmund;2;1;6;22;3;7;0.45;0.55;444;0.81;14;13;1;1;1;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.025;0.1428571428571428;360;0.0388888888888888;800.0;0.5;6.666666666666666;-16;-0.1;-5;1;1;0.0135135135135135;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Hoffenheim;9;30;3;97;18;Stuttgart;1;2;7;23;5;10;0.26;0.74;262;0.65;11;13;1;2;0;0;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0321739130434782;0.0909090909090909;170;0.0647058823529411;653.8461538461538;0.0;0.0;-16;-0.48;-6;-1;-2;0.0267175572519083;0.4285714285714285;0.0866666666666666;0.0;2;1;3;1;0;0;1;0;0.4285714285714285;0.6;0.0114503816793893;2.333333333333333;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Hoffenheim;9;2;17;97;87;Frankfurt;3;0;14;15;4;5;0.55;0.45;561;0.83;7;7;3;0;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.03;0.4285714285714285;466;0.0150214592274678;847.2727272727273;0.4285714285714285;10.909090909090908;-1;0.1;3;3;0;0.0249554367201426;0.0714285714285714;0.55;6.0;1;0;1;0;0;1;0;1;0.0714285714285714;0.25;0.0017825311942959;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Hoffenheim;9;2;30;97;171;Werder Bremen;4;5;10;13;4;3;0.52;0.48;525;0.76;7;15;4;5;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0369230769230769;0.5714285714285714;399;0.0175438596491228;767.3076923076923;0.4;7.692307692307692;-3;0.04;0;-1;-8;0.019047619047619;0.3;0.1733333333333333;1.3333333333333333;2;1;3;1;0;0;1;0;0.3;0.75;0.0057142857142857;3.333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-29;Hoffenheim;9;2;3;97;11;Dortmund;3;4;15;6;3;5;0.53;0.47;431;0.81;14;16;3;3;0;1;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0783333333333333;0.2142857142857142;349;0.0401146131805157;658.4905660377358;0.2666666666666666;7.547169811320754;9;0.06;1;-1;-2;0.0348027842227378;0.0666666666666666;0.53;4.0;1;0;1;0;0;1;0;1;0.0666666666666666;0.3333333333333333;0.0023201856148491;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Hoffenheim;9;2;2;97;169;FC Union Berlin;3;1;11;22;3;6;0.43;0.57;388;0.73;13;11;3;1;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;11;0.0259090909090909;0.2307692307692307;283;0.0459363957597173;658.1395348837209;0.5454545454545454;13.953488372093023;-11;-0.1399999999999999;-5;2;2;0.0283505154639175;0.1818181818181818;0.215;3.0;2;0;2;1;0;0;1;0;0.1818181818181818;0.6666666666666666;0.0051546391752577;5.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Hoffenheim;9;2;3;97;190;Colonia;4;3;13;18;5;7;0.43;0.57;341;0.7;14;15;4;2;0;1;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;13;0.0316666666666666;0.2857142857142857;239;0.0585774058577405;555.8139534883721;0.3076923076923077;9.30232558139535;-5;-0.1399999999999999;-9;1;-1;0.0381231671554252;0.2307692307692307;0.1433333333333333;1.3333333333333333;2;1;3;1;0;0;1;0;0.2307692307692307;0.6;0.0087976539589442;4.333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Hoffenheim;9;2;0;97;175;Wolfsburg;2;2;10;13;5;7;0.39;0.61;338;0.76;12;15;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0469230769230769;0.1666666666666666;257;0.046692607003891;658.974358974359;0.3;7.692307692307692;-3;-0.2199999999999999;0;0;-3;0.029585798816568;0.3;0.13;1.0;1;2;3;1;0;0;0;1;0.3;0.6;0.0088757396449704;3.333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Hoffenheim;9;6;1;97;142;Heidenheim;5;1;16;20;6;9;0.63;0.37;489;0.84;9;13;5;1;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;10;0.0185;0.5555555555555556;411;0.0218978102189781;652.3809523809524;0.375;9.523809523809524;-4;0.26;-4;4;-4;0.032719836400818;0.1875;0.21;2.0;0;3;3;1;0;0;1;0;0.1875;0.5;0.0061349693251533;5.333333333333333;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Hoffenheim;9;2;13;97;170;Friburgo;0;1;22;18;4;9;0.51;0.49;449;0.78;9;9;0;1;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0272222222222222;0.0;350;0.0257142857142857;686.2745098039215;0.1818181818181818;7.84313725490196;4;0.02;2;-1;0;0.0489977728285077;0.0454545454545454;0.51;4.0;0;1;1;0;0;1;0;1;0.0454545454545454;0.25;0.0022271714922048;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-14;Hoffenheim;23;2;3;97;-1;VfB Lübeck;1;0;27;14;15;3;0.69;0.31;529;0.86;11;7;1;0;0;0;10;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0221428571428571;0.0909090909090909;455;0.0241758241758241;659.4202898550725;0.3703703703703703;14.492753623188406;13;0.3799999999999999;6;1;4;0.051039697542533;0.1481481481481481;0.1725;2.5;1;3;4;1;0;0;1;0;0.1481481481481481;0.2666666666666666;0.0075614366729678;6.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Hoffenheim;9;2;17;97;18;Stuttgart;0;0;8;23;2;4;0.42;0.58;418;0.77;10;12;0;0;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9;0.0252173913043478;0.0;322;0.031055900621118;766.6666666666667;0.25;4.761904761904762;-15;-0.1599999999999999;-7;0;-2;0.0191387559808612;0.125;0.42;2.0;0;1;1;0;1;0;1;0;0.125;0.5;0.0023923444976076;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Hoffenheim;9;6;2;97;169;FC Union Berlin;4;5;10;18;5;3;0.42;0.58;384;0.75;15;15;4;5;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0322222222222222;0.2666666666666666;288;0.0520833333333333;685.7142857142858;0.1;2.380952380952381;-8;-0.1599999999999999;-4;-1;0;0.0260416666666666;0.4;0.105;0.25;2;2;4;1;0;0;0;1;0.4;0.8;0.0104166666666666;2.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Hoffenheim;9;2;30;97;175;Wolfsburg;2;2;10;9;2;3;0.54;0.46;457;0.77;12;17;2;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0511111111111111;0.1666666666666666;352;0.034090909090909;651.8518518518518;0.7;12.962962962962962;1;0.08;4;0;-5;0.0218818380743982;0.1;0.54;7.0;0;1;1;0;0;1;1;0;0.1;0.5;0.0021881838074398;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Hoffenheim;9;2;17;97;87;Frankfurt;3;4;8;19;4;7;0.31;0.69;251;0.72;17;14;2;4;1;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11;0.0363157894736842;0.1764705882352941;181;0.0939226519337016;583.8709677419355;0.125;3.2258064516129035;-11;-0.3799999999999999;-10;-1;3;0.0318725099601593;0.375;0.1033333333333333;0.3333333333333333;3;0;3;1;0;0;0;1;0.375;0.75;0.0119521912350597;2.6666666666666665;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Hoffenheim;9;2;17;97;31;RB Leipzig;2;0;5;15;1;2;0.41;0.59;420;0.79;14;10;2;0;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0393333333333333;0.1428571428571428;332;0.0421686746987951;809.7560975609756;0.2;2.4390243902439024;-10;-0.18;-6;2;4;0.0119047619047619;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
