Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
16/4/24;Dortmund;0;3;2;11;27;Atlético Madrid;19;9;52;561;86;9;1;0;6;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Jadon Sancho;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Niclas Füllkrug;Delantero;2;2;4;1;0;0;0;1
13/4/24;Dortmund;9;3;6;11;172;Mönchengladbach;12;4;54;524;85;11;2;1;4;Gregor Kobel;Portero;Marius Wolf;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Salih Özcan;Mediocampista;Karim Adeyemi;Mediocampista;Julian Brandt;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Sébastien Haller;Delantero;2;0;2;1;0;0;1;0
10/4/24;Dortmund;0;3;2;11;27;Atlético Madrid;12;4;67;649;88;7;2;0;8;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Jadon Sancho;Mediocampista;Felix Nmecha;Mediocampista;Karim Adeyemi;Mediocampista;Niclas Füllkrug;Delantero;0;1;1;0;0;1;1;0
6/4/24;Dortmund;9;0;17;11;18;Stuttgart;16;7;52;500;86;8;2;0;8;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Julian Brandt;Mediocampista;Jadon Sancho;Delantero;Niclas Füllkrug;Delantero;Karim Adeyemi;Delantero;0;0;0;0;0;1;0;1
30/3/24;Dortmund;9;0;3;11;23;Bayern;11;5;39;422;82;7;0;0;4;Alexander Meyer;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Felix Nmecha;Mediocampista;Emre Can;Mediocampista;Julian Brandt;Mediocampista;Jadon Sancho;Delantero;Niclas Füllkrug;Delantero;Karim Adeyemi;Delantero;1;1;2;1;0;0;1;0
17/3/24;Dortmund;9;0;17;11;87;Frankfurt;16;6;67;675;89;5;1;0;8;Alexander Meyer;Portero;Marius Wolf;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Julian Brandt;Mediocampista;Emre Can;Mediocampista;Marco Reus;Mediocampista;Donyell Malen;Delantero;Niclas Füllkrug;Delantero;Karim Adeyemi;Delantero;1;2;3;1;0;0;0;1
13/3/24;Dortmund;0;3;0;11;28;PSV;15;7;48;457;80;7;2;0;5;Gregor Kobel;Portero;Niklas Süle;Defensor;Emre Can;Defensor;Mats Hummels;Defensor;Ian Maatsen;Defensor;Salih Özcan;Mediocampista;Marcel Sabitzer;Mediocampista;Donyell Malen;Mediocampista;Julian Brandt;Mediocampista;Jadon Sancho;Mediocampista;Niclas Füllkrug;Delantero;1;1;2;1;0;0;0;1
9/3/24;Dortmund;9;3;2;11;171;Werder Bremen;13;6;55;610;87;8;2;1;4;Gregor Kobel;Portero;Julian Ryerson;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Jadon Sancho;Mediocampista;Julian Brandt;Mediocampista;Donyell Malen;Mediocampista;Niclas Füllkrug;Delantero;2;0;2;1;0;0;1;0
2/3/24;Dortmund;9;3;2;11;169;FC Union Berlin;13;7;62;600;83;8;1;0;7;Alexander Meyer;Portero;Julian Ryerson;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Emre Can;Mediocampista;Marcel Sabitzer;Mediocampista;Jadon Sancho;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Niclas Füllkrug;Delantero;1;1;2;1;0;0;1;0
25/2/24;Dortmund;9;3;29;11;97;Hoffenheim;21;7;70;683;87;7;2;0;10;Alexander Meyer;Portero;Julian Ryerson;Defensor;Emre Can;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Julian Brandt;Mediocampista;Marcel Sabitzer;Mediocampista;Jadon Sancho;Mediocampista;Marco Reus;Mediocampista;Donyell Malen;Mediocampista;Niclas Füllkrug;Delantero;2;0;2;0;0;1;0;1
