Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Alisson Becker-Liverpool;Trent Alexander-Arnold-Liverpool;Jarell Amorin Quansah-Liverpool;Virgil van Dijk-Liverpool;Kostas Tsimikas-Liverpool;Wataru Endō-Liverpool;Curtis Jones-Liverpool;Mohamed Salah-Liverpool;Harvey Elliott-Liverpool;Cody Gakpo-Liverpool;Diogo Jota-Liverpool;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Ibrahima Konaté-Liverpool;Andrew Robertson-Liverpool;Ryan Gravenberch-Liverpool;Alexis Mac Allister-Liverpool;Dominik Szoboszlai-Liverpool;Luis Fernando Díaz-Liverpool;Conor Bradley-Liverpool;Caoimhín Kelleher-Liverpool;Darwin Núñez-Liverpool;James McConnell-Liverpool;Joe Gomez-Liverpool;Trey Nyoni-Liverpool;Federico Chiesa-Liverpool;Jayden Danns-Liverpool;Tyler Morton-Liverpool;Rio Ngumoha-Liverpool;Vítězslav Jaroš-Liverpool;Nathaniel Phillips-Liverpool;Ben Doak-Liverpool;Fábio Carvalho-Liverpool;Sepp van den Berg-Liverpool;Bobby Lamont Clark-Liverpool;Lewis Koumas-Liverpool;Luke Chambers-Liverpool;Kaide Gordon-Liverpool;Joel Matip-Liverpool;Stefan Bajčetić-Liverpool;James Milner-Liverpool;Fabinho Tavares-Liverpool;Roberto Firmino-Liverpool;Jordan Henderson-Liverpool
2024-08-11;Liverpool;6;0;0;2;50;U. D. Las Palmas;1;1;16;6;6;3;0.61;0.39;644;0.92;6;13;1;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2;0.065;0.1666666666666666;592;0.0101351351351351;970.4918032786884;0.125;3.278688524590164;10;0.2199999999999999;0;0;-7;0.0248447204968944;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-03;Liverpool;6;0;3;2;62;Manchester United;0;1;9;18;5;8;0.53;0.47;527;0.85;15;8;0;1;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;5;0.0261111111111111;0.0;448;0.0334821428571428;845.2830188679245;0.2222222222222222;3.773584905660377;-9;0.06;-3;-1;7;0.01707779886148;0.3333333333333333;0.1766666666666666;0.6666666666666666;2;1;3;1;0;0;1;0;0.3333333333333333;0.6;0.0056925996204933;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-31;Liverpool;6;0;0;2;9;Arsenal;1;0;10;13;4;2;0.39;0.61;382;0.83;14;6;1;0;0;0;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;6;0.0469230769230769;0.0714285714285714;317;0.0441640378548895;812.8205128205128;0.1;2.564102564102564;-3;-0.2199999999999999;-5;1;8;0.0261780104712041;0.2;0.195;0.5;2;0;2;1;0;0;0;1;0.2;0.5;0.0052356020942408;5.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-26;Liverpool;6;3;8;2;39;Betis;2;1;9;7;3;1;0.63;0.37;680;0.89;18;15;2;1;0;0;1;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1;0.0528571428571428;0.1111111111111111;605;0.0297520661157024;960.3174603174604;0.1111111111111111;1.5873015873015872;2;0.26;0;1;3;0.013235294117647;0.1111111111111111;0.63;1.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0014705882352941;9.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Liverpool;3;0;23;2;67;Wolves;1;2;36;4;14;3;0.68;0.32;621;0.91;14;10;1;1;0;1;10;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;2;0.08;0.0714285714285714;565;0.0247787610619469;830.8823529411765;0.2777777777777778;14.705882352941176;32;0.36;8;-1;4;0.0579710144927536;0.0555555555555555;0.34;5.0;2;0;2;1;0;0;0;1;0.0555555555555555;0.1428571428571428;0.003220611916264;18.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-13;Liverpool;3;0;3;2;1;Aston Villa;1;1;14;19;7;5;0.59;0.41;577;0.88;15;11;1;1;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;5;0.021578947368421;0.0666666666666666;508;0.0295275590551181;861.0169491525425;0.2857142857142857;6.779661016949153;-5;0.18;-1;0;4;0.024263431542461;0.2142857142857142;0.1966666666666666;1.3333333333333333;2;1;3;0;1;0;1;0;0.2142857142857142;0.4285714285714285;0.0051993067590987;4.666666666666667;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Liverpool;3;0;0;2;56;Tottenham;1;4;25;11;13;6;0.44;0.56;430;0.83;14;12;1;4;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;3;0.0509090909090909;0.0714285714285714;357;0.0392156862745098;811.3636363636364;0.32;18.181818181818183;14;-0.12;5;-3;2;0.0581395348837209;0.16;0.11;2.0;2;2;4;1;0;0;0;1;0.16;0.3076923076923077;0.0093023255813953;6.25;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Liverpool;3;0;3;2;61;West Ham;2;0;28;11;8;8;0.72;0.28;675;0.86;10;8;2;0;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;4;0.0254545454545454;0.2;580;0.0172413793103448;805.5555555555555;0.2857142857142857;11.11111111111111;17;0.4399999999999999;4;2;2;0.0414814814814814;0.0714285714285714;0.36;4.0;0;2;2;0;1;0;1;0;0.0714285714285714;0.25;0.0029629629629629;14.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Liverpool;3;0;8;2;64;Everton;3;0;23;16;7;6;0.77;0.23;717;0.88;13;6;3;0;0;0;13;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.014375;0.2307692307692307;631;0.0206022187004754;819.4805194805194;0.5652173913043478;16.883116883116884;7;0.54;9;3;7;0.0320781032078103;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Liverpool;3;0;3;2;58;Fulham;0;3;14;12;7;5;0.61;0.39;656;0.86;11;5;0;3;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1;0.0325;0.0;564;0.0195035460992907;924.5901639344264;0.2857142857142857;6.557377049180328;2;0.2199999999999999;3;-3;6;0.0213414634146341;0.2142857142857142;0.2033333333333333;1.3333333333333333;1;2;3;1;0;0;1;0;0.2142857142857142;0.4285714285714285;0.0045731707317073;4.666666666666667;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-18;Liverpool;5;0;29;2;17;Atalanta;0;3;10;8;5;2;0.7;0.3;680;0.82;10;14;0;3;0;0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2;0.0375;0.0;558;0.017921146953405;797.1428571428572;0.1;1.4285714285714286;2;0.3999999999999999;-1;-3;-4;0.0147058823529411;0.1;0.7;1.0;1;0;1;1;0;0;1;0;0.1;0.2;0.0014705882352941;10.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Liverpool;3;0;6;2;65;Crystal Palace;1;1;21;8;6;5;0.7;0.3;725;0.83;10;10;1;1;0;0;11;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1;0.0375;0.1;602;0.0166112956810631;860.0;0.5238095238095238;15.714285714285715;13;0.3999999999999999;10;0;0;0.0289655172413793;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-11;Liverpool;5;0;29;2;17;Atalanta;0;2;19;11;5;7;0.71;0.29;643;0.83;7;16;0;2;0;0;4;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2;0.0263636363636363;0.0;534;0.0131086142322097;752.112676056338;0.2105263157894736;5.633802816901409;8;0.42;2;-2;-9;0.0295489891135303;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Liverpool;3;0;3;2;62;Manchester United;2;5;28;9;7;5;0.62;0.38;574;0.84;10;9;2;5;0;0;11;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0422222222222222;0.2;482;0.0207468879668049;777.4193548387096;0.3928571428571428;17.741935483870968;19;0.24;5;-3;1;0.048780487804878;0.0714285714285714;0.31;5.5;1;1;2;0;1;0;1;0;0.0714285714285714;0.2857142857142857;0.0034843205574912;14.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-04;Liverpool;3;0;2;2;818;Sheffield United;0;1;29;5;9;3;0.83;0.17;786;0.9;6;9;0;1;0;0;13;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0.034;0.0;707;0.0084865629420084;851.8072289156627;0.4482758620689655;15.66265060240964;24;0.6599999999999999;12;-1;-3;0.0368956743002544;0.1034482758620689;0.2766666666666666;4.333333333333333;1;2;3;1;0;0;0;1;0.1034482758620689;0.3333333333333333;0.0038167938931297;9.666666666666666;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Liverpool;3;0;3;2;54;Brighton;5;3;30;9;8;3;0.55;0.45;585;0.89;20;6;5;3;0;0;8;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4;0.05;0.25;521;0.0383877159309021;947.2727272727273;0.2666666666666666;14.545454545454543;21;0.1;4;2;14;0.0512820512820512;0.0666666666666666;0.275;4.0;1;1;2;1;0;0;0;1;0.0666666666666666;0.25;0.0034188034188034;15.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Liverpool;15;0;3;2;62;Manchester United;3;2;25;28;11;11;0.59;0.41;721;0.84;12;11;3;1;0;1;8;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0146428571428571;0.25;606;0.0198019801980198;1027.1186440677966;0.32;13.559322033898306;-3;0.18;3;1;1;0.0346740638002773;0.12;0.1966666666666666;2.6666666666666665;2;1;3;0;0;1;1;0;0.12;0.2727272727272727;0.0041608876560332;8.333333333333334;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-14;Liverpool;5;0;4;2;21;Sparta Praha;1;0;22;9;12;2;0.78;0.22;903;0.92;7;4;1;0;0;0;8;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2;0.0244444444444444;0.1428571428571428;831;0.0084235860409145;1065.3846153846152;0.3636363636363636;10.256410256410255;13;0.56;6;1;3;0.0243632336655592;0.2727272727272727;0.13;1.3333333333333333;4;2;6;1;0;0;0;1;0.2727272727272727;0.5;0.0066445182724252;3.6666666666666665;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Liverpool;3;0;31;2;3;Manchester City;0;3;19;10;6;6;0.53;0.47;584;0.83;6;10;0;3;0;0;7;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.047;0.0;485;0.0123711340206185;915.0943396226414;0.3684210526315789;13.20754716981132;9;0.06;3;-3;-4;0.0325342465753424;0.0526315789473684;0.53;7.0;0;1;1;0;1;0;0;1;0.0526315789473684;0.1666666666666666;0.0017123287671232;19.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07;Liverpool;5;0;6;2;21;Sparta Praha;0;2;20;11;11;7;0.64;0.36;660;0.88;9;12;0;2;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;5;0.0327272727272727;0.0;581;0.0154905335628227;907.8125;0.15;4.6875;9;0.28;-2;-2;-3;0.0303030303030303;0.25;0.128;0.6;3;2;5;1;0;0;1;0;0.25;0.4545454545454545;0.0075757575757575;4.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Liverpool;3;0;3;2;55;Nottingham Forest;2;3;22;8;2;2;0.71;0.29;662;0.86;12;11;2;3;0;0;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.03625;0.1666666666666666;569;0.0210896309314587;801.4084507042254;0.5454545454545454;16.901408450704228;14;0.42;9;-1;1;0.0332326283987915;0.0454545454545454;0.71;12.0;0;1;1;1;0;0;1;0;0.0454545454545454;0.5;0.0015105740181268;22.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-28;Liverpool;15;0;0;2;68;Southampton;0;1;18;12;6;3;0.53;0.47;585;0.9;10;2;0;1;0;0;7;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;8;0.0391666666666666;0.0;526;0.0190114068441064;992.4528301886792;0.3888888888888889;13.20754716981132;6;0.06;-1;-1;8;0.0307692307692307;0.1666666666666666;0.1766666666666666;2.333333333333333;1;2;3;1;0;0;0;1;0.1666666666666666;0.5;0.0051282051282051;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Liverpool;14;0;3;2;53;Chelsea;5;2;23;19;11;9;0.54;0.46;691;0.83;21;14;5;2;0;0;5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;6;0.0242105263157894;0.238095238095238;574;0.0365853658536585;1062.9629629629628;0.217391304347826;9.25925925925926;4;0.08;-1;3;7;0.0332850940665701;0.0434782608695652;0.54;5.0;0;1;1;1;0;0;1;0;0.0434782608695652;0.0909090909090909;0.0014471780028943;23.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-21;Liverpool;3;0;17;2;832;Luton;1;4;29;12;13;3;0.61;0.39;508;0.82;15;14;1;4;0;0;13;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;4;0.0325;0.0666666666666666;417;0.0359712230215827;683.6065573770492;0.4482758620689655;21.311475409836067;17;0.2199999999999999;9;-3;1;0.0570866141732283;0.1379310344827586;0.1525;3.25;0;4;4;1;0;0;0;1;0.1379310344827586;0.3076923076923077;0.0078740157480314;7.25;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Liverpool;3;0;2;2;57;Brentford;1;2;15;15;8;6;0.63;0.37;614;0.82;18;4;1;2;0;0;6;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1;0.0246666666666666;0.0555555555555555;503;0.0357852882703777;798.4126984126984;0.4;9.523809523809524;0;0.26;5;-1;14;0.02442996742671;0.2666666666666666;0.1575;1.5;1;3;4;1;0;0;1;0;0.2666666666666666;0.5;0.006514657980456;3.75;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Liverpool;3;0;1;2;819;Burnley;3;2;25;9;10;4;0.71;0.29;670;0.86;11;13;3;2;0;0;9;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.0322222222222222;0.2727272727272727;576;0.0190972222222222;811.2676056338029;0.36;12.67605633802817;16;0.42;6;1;-2;0.0373134328358208;0.12;0.2366666666666666;3.0;1;2;3;1;0;0;0;1;0.12;0.3;0.0044776119402985;8.333333333333334;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Liverpool;3;0;0;2;9;Arsenal;3;6;10;15;1;7;0.58;0.42;528;0.83;11;11;2;6;1;0;4;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;2;0.028;0.2727272727272727;438;0.0251141552511415;755.1724137931035;0.4;6.896551724137932;-5;0.1599999999999999;2;-3;0;0.0189393939393939;0.1;0.58;4.0;1;0;1;0;0;1;1;0;0.1;1.0;0.0018939393939393;10.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Liverpool;3;0;3;2;53;Chelsea;2;4;28;4;13;3;0.51;0.49;553;0.85;15;16;2;4;0;0;8;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0.1225;0.1333333333333333;470;0.0319148936170212;921.5686274509804;0.2857142857142857;15.68627450980392;24;0.02;7;-2;-1;0.050632911392405;0.1428571428571428;0.1275;2.0;2;2;4;1;0;0;0;1;0.1428571428571428;0.3076923076923077;0.0072332730560578;7.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Liverpool;15;0;5;2;826;Norwich;0;0;29;6;10;5;0.73;0.27;725;0.9;7;3;0;0;0;0;13;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;2;0.045;0.0;652;0.0107361963190184;893.1506849315068;0.4482758620689655;17.808219178082194;23;0.4599999999999999;11;0;4;0.04;0.1724137931034483;0.146;2.6;2;3;5;1;0;0;0;1;0.1724137931034483;0.5;0.0068965517241379;5.8;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;Liverpool;14;0;3;2;58;Fulham;1;3;14;11;5;5;0.52;0.48;498;0.81;13;8;1;3;0;0;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0436363636363636;0.0769230769230769;403;0.032258064516129;775.0;0.1428571428571428;3.846153846153846;3;0.04;-2;-2;5;0.0281124497991967;0.0714285714285714;0.52;2.0;1;0;1;0;1;0;1;0;0.0714285714285714;0.2;0.002008032128514;14.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Liverpool;3;0;3;2;59;Bournemouth;2;1;14;11;7;1;0.61;0.39;526;0.83;12;9;2;1;0;0;5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;8;0.0354545454545454;0.1666666666666666;437;0.0274599542334096;716.3934426229508;0.3571428571428571;8.19672131147541;3;0.2199999999999999;-3;1;3;0.026615969581749;0.2857142857142857;0.1525;1.25;0;4;4;1;0;0;1;0;0.2857142857142857;0.5714285714285714;0.0076045627376425;3.5;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-10;Liverpool;14;0;3;2;58;Fulham;1;2;21;6;7;4;0.67;0.33;646;0.87;10;10;1;2;0;0;8;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2;0.055;0.1;562;0.0177935943060498;838.8059701492537;0.3809523809523809;11.940298507462686;15;0.34;6;-1;0;0.0325077399380804;0.0952380952380952;0.335;4.0;0;2;2;1;0;0;0;1;0.0952380952380952;0.2857142857142857;0.0030959752321981;10.5;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Liverpool;15;0;0;2;9;Arsenal;4;1;12;18;3;5;0.45;0.55;412;0.82;15;12;4;1;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5;0.0305555555555555;0.2666666666666666;338;0.044378698224852;751.1111111111111;0.1666666666666666;4.444444444444445;-6;-0.1;-3;3;3;0.029126213592233;0.1666666666666666;0.225;1.0;0;2;2;1;0;0;1;0;0.1666666666666666;0.6666666666666666;0.0048543689320388;6.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01;Liverpool;3;0;0;2;60;Newcastle;3;5;34;5;15;3;0.62;0.38;555;0.84;16;15;3;5;0;0;7;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3;0.076;0.1875;466;0.0343347639484978;751.6129032258065;0.2058823529411764;11.290322580645162;29;0.24;4;-2;1;0.0612612612612612;0.1176470588235294;0.155;1.75;0;4;4;1;0;0;0;1;0.1176470588235294;0.2666666666666666;0.0072072072072072;8.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
