Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marco Bizot-Stade Brestois;Kenny Lala-Stade Brestois;Edimilson Fernandes-Stade Brestois;Abdoulaye Ndiaye-Stade Brestois;Massadio Haïdara-Stade Brestois;Mahdi Camara-Stade Brestois;Hugo Magnetti-Stade Brestois;Kamory Doumbia-Stade Brestois;Romain Del Castillo-Stade Brestois;Ludovic Ajorque-Stade Brestois;Mathias Pereira Lage-Stade Brestois;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Brendan Chardonnet-Stade Brestois;Pierre Lees-Melou-Stade Brestois;Grégoire Coudert-Stade Brestois;Julien Le Cardinal-Stade Brestois;Abdallah Sima-Stade Brestois;Justin Bourgault-Stade Brestois;Mama Baldé-Stade Brestois;Romain Faivre-Stade Brestois;Luck Zogbé-Stade Brestois;Soumaïla Coulibaly-Stade Brestois;Ibrahim Salah-Stade Brestois;Jordan Amavi-Stade Brestois;Jonas Martin-Stade Brestois;Jérémy Le Douaron-Stade Brestois;Lilian Brassier-Stade Brestois;Steve Mounié-Stade Brestois;Martín Satriano-Stade Brestois;Bradley Locko-Stade Brestois;Billal Brahimi-Stade Brestois;Achraf Dari-Stade Brestois;Jean-Kévin Duverne-Stade Brestois;Haris Belkebla-Stade Brestois;Franck Honorat-Stade Brestois;Félix Lemaréchal-Stade Brestois;Noah Fadiga-Stade Brestois;Taïryk Arconte-Stade Brestois;Christophe Hérelle-Stade Brestois;Alberth Elis-Stade Brestois;Joaquín Blázquez-Stade Brestois;Islam Slimani-Stade Brestois;Karamoko Dembélé-Stade Brestois;Jere Uronen-Stade Brestois
2024-03-31;Stade Brestois;2;3;17;5;-1;Lorient;4;1;10;11;2;5;0.45;0.55;408;0.8;18;10;3;1;1;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;6;0.05;0.2222222222222222;326;0.0552147239263803;724.4444444444445;0.4;8.88888888888889;-1;-0.1;-2;3;8;0.0245098039215686;0.1;0.45;4.0;0;1;1;1;0;0;1;0;0.1;0.5;0.0024509803921568;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Stade Brestois;2;3;0;5;15;LOSC;3;0;16;13;4;8;0.51;0.49;466;0.85;9;12;3;0;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.0376923076923076;0.3333333333333333;396;0.0227272727272727;776.4705882352941;0.1875;5.88235294117647;3;0.02;0;3;-3;0.0343347639484978;0.0625;0.51;3.0;0;1;1;0;1;0;0;1;0.0625;0.25;0.0021459227467811;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Stade Brestois;2;3;29;5;765;Lens;2;1;9;6;3;2;0.6;0.4;540;0.84;10;13;2;1;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2;0.0666666666666666;0.2;454;0.0220264317180616;756.6666666666667;0.4444444444444444;6.666666666666667;3;0.1999999999999999;2;1;-3;0.0166666666666666;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Stade Brestois;2;3;6;5;774;Le Havre;4;1;9;11;4;2;0.61;0.39;554;0.8;21;15;4;1;0;0;0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.0354545454545454;0.1904761904761904;443;0.0474040632054176;726.2295081967213;0.0;0.0;-2;0.2199999999999999;-2;3;6;0.0162454873646209;0.1111111111111111;0.61;0.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.25;0.0018050541516245;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Stade Brestois;2;3;1;5;767;Racing de Estrasburgo;0;3;15;6;8;2;0.52;0.48;439;0.83;10;21;0;3;0;0;4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0;0.08;0.0;364;0.0274725274725274;700.0;0.2666666666666666;7.692307692307692;9;0.04;4;-3;-11;0.0341685649202733;0.2;0.1733333333333333;1.3333333333333333;2;1;3;1;0;0;1;0;0.2;0.375;0.0068337129840546;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Stade Brestois;2;3;0;5;764;Marsella;4;1;15;9;5;2;0.41;0.59;353;0.78;14;9;3;1;1;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;4;0.0655555555555555;0.2857142857142857;275;0.0509090909090909;670.7317073170732;0.4;14.634146341463415;6;-0.18;2;3;5;0.0424929178470254;0.0666666666666666;0.41;6.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.2;0.0028328611898017;15.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Stade Brestois;2;3;3;5;-1;Clermont;5;3;16;7;9;2;0.55;0.45;452;0.8;13;12;4;2;1;1;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.0642857142857143;0.3846153846153846;362;0.0359116022099447;658.1818181818181;0.25;7.272727272727272;9;0.1;2;2;1;0.0353982300884955;0.0625;0.55;4.0;0;1;1;0;1;0;1;0;0.0625;0.1111111111111111;0.0022123893805309;16.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Stade Brestois;13;22;0;5;19;PSG;2;0;8;20;3;8;0.41;0.59;408;0.82;11;12;1;0;1;0;7;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;7;0.0295;0.1818181818181818;335;0.0328358208955223;817.0731707317074;0.875;17.073170731707318;-12;-0.18;0;2;-1;0.0196078431372549;0.125;0.41;7.0;0;1;1;0;0;1;1;0;0.125;0.3333333333333333;0.0024509803921568;8.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Stade Brestois;2;0;17;5;109;Niza;3;1;17;13;2;1;0.53;0.47;487;0.81;12;12;3;1;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;5;0.0361538461538461;0.25;394;0.0304568527918781;743.3962264150942;0.1764705882352941;5.660377358490566;4;0.06;-2;2;0;0.0349075975359342;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Stade Brestois;2;0;0;5;19;PSG;3;4;9;10;6;4;0.46;0.54;436;0.83;10;12;3;3;0;1;0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7;0.054;0.3;362;0.0276243093922651;786.9565217391304;0.0;0.0;-1;-0.08;-7;-1;-2;0.0206422018348623;0.2222222222222222;0.23;0.0;0;2;2;0;1;0;1;0;0.2222222222222222;0.3333333333333333;0.0045871559633027;4.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Stade Brestois;13;0;2;5;-1;Trélissac;2;1;16;11;10;3;0.61;0.39;461;0.81;16;12;2;1;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.0354545454545454;0.125;373;0.0428954423592493;611.4754098360656;0.375;9.836065573770492;5;0.2199999999999999;2;1;4;0.0347071583514099;0.125;0.305;3.0;0;2;2;1;0;0;1;0;0.125;0.2;0.0043383947939262;8.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Stade Brestois;2;0;4;5;775;Montpellier;1;2;26;9;9;4;0.65;0.35;567;0.86;6;7;1;2;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.0388888888888888;0.1666666666666666;488;0.0122950819672131;750.7692307692307;0.1153846153846153;4.615384615384615;17;0.3;0;-1;-1;0.0458553791887125;0.0769230769230769;0.325;1.5;0;2;2;1;0;0;0;1;0.0769230769230769;0.2222222222222222;0.0035273368606701;13.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Stade Brestois;2;0;3;5;-1;Lorient;1;2;11;7;7;3;0.6;0.4;614;0.83;8;17;1;2;0;0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0.0571428571428571;0.125;510;0.0156862745098039;850.0;0.0909090909090909;1.6666666666666667;4;0.1999999999999999;1;-1;-9;0.017915309446254;0.3636363636363636;0.15;0.25;4;0;4;1;0;0;0;1;0.3636363636363636;0.5714285714285714;0.006514657980456;2.75;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Stade Brestois;2;0;3;5;769;Nantes;3;1;14;12;8;4;0.48;0.52;494;0.81;8;15;3;1;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4;0.0433333333333333;0.375;400;0.02;833.3333333333334;0.2142857142857142;6.25;2;-0.04;-1;2;-7;0.0283400809716599;0.1428571428571428;0.24;1.5;0;2;2;1;0;0;1;0;0.1428571428571428;0.25;0.0040485829959514;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Stade Brestois;2;0;3;5;-1;Metz;2;3;4;6;3;3;0.68;0.32;622;0.83;16;14;2;3;0;0;2;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.0533333333333333;0.125;516;0.0310077519379844;758.8235294117646;0.5;2.941176470588235;-2;0.36;-1;-1;2;0.0064308681672025;0.25;0.68;2.0;0;1;1;1;0;0;1;0;0.25;0.3333333333333333;0.0016077170418006;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Stade Brestois;2;0;3;5;767;Racing de Estrasburgo;1;0;13;9;3;5;0.62;0.38;551;0.84;11;18;1;0;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0.0422222222222222;0.0909090909090909;463;0.0237580993520518;746.7741935483871;0.4615384615384615;9.67741935483871;4;0.24;6;1;-7;0.0235934664246823;0.0769230769230769;0.62;6.0;1;0;1;0;1;0;0;1;0.0769230769230769;0.3333333333333333;0.0018148820326678;13.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Stade Brestois;2;0;6;5;-1;Clermont;1;2;12;10;7;1;0.58;0.42;578;0.83;11;17;1;2;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.0419999999999999;0.0909090909090909;480;0.0229166666666666;827.5862068965517;0.3333333333333333;6.896551724137932;2;0.1599999999999999;2;-1;-6;0.0207612456747404;0.25;0.1933333333333333;1.3333333333333333;2;1;3;1;0;0;0;1;0.25;0.4285714285714285;0.0051903114186851;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Stade Brestois;2;0;3;5;775;Montpellier;2;2;17;16;5;5;0.47;0.53;398;0.72;18;11;2;2;0;0;1;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;9;0.033125;0.1111111111111111;287;0.0627177700348432;610.6382978723404;0.0588235294117647;2.127659574468085;1;-0.06;-8;0;7;0.0427135678391959;0.1764705882352941;0.1566666666666666;0.3333333333333333;1;2;3;1;0;0;1;0;0.1764705882352941;0.6;0.007537688442211;5.666666666666667;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Stade Brestois;2;0;17;5;4;Mónaco;3;2;15;12;1;6;0.55;0.45;449;0.79;11;15;2;2;1;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.0375;0.2727272727272727;355;0.0309859154929577;645.4545454545454;0.2666666666666666;7.272727272727272;3;0.1;-2;1;-4;0.0334075723830735;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Stade Brestois;2;3;13;5;19;PSG;3;4;21;17;5;10;0.43;0.57;382;0.8;14;10;3;4;0;0;9;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5;0.0335294117647058;0.2142857142857142;306;0.0457516339869281;711.6279069767442;0.4285714285714285;20.930232558139537;4;-0.1399999999999999;4;-1;4;0.0549738219895288;0.0952380952380952;0.215;4.5;1;1;2;0;0;1;0;1;0.0952380952380952;0.4;0.0052356020942408;10.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Stade Brestois;2;0;3;5;15;LOSC;3;2;9;6;1;4;0.57;0.43;489;0.82;13;12;3;2;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3;0.0716666666666666;0.2307692307692307;401;0.0324189526184538;703.5087719298247;0.5555555555555556;8.771929824561404;3;0.1399999999999999;2;1;1;0.0184049079754601;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Stade Brestois;2;3;8;5;772;Toulouse;2;2;13;9;2;3;0.55;0.45;455;0.78;18;18;2;2;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.05;0.1111111111111111;355;0.0507042253521126;645.4545454545454;0.2307692307692307;5.454545454545454;4;0.1;-2;0;0;0.0285714285714285;0.0769230769230769;0.55;3.0;0;1;1;0;1;0;0;1;0.0769230769230769;0.5;0.0021978021978021;13.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Stade Brestois;2;3;0;5;109;Niza;3;1;7;12;2;1;0.46;0.54;355;0.76;9;13;3;1;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.045;0.3333333333333333;270;0.0333333333333333;586.9565217391304;0.5714285714285714;8.695652173913043;-5;-0.08;-2;2;-4;0.0197183098591549;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Stade Brestois;2;3;7;5;90;Lyon;3;1;27;6;11;3;0.57;0.43;432;0.76;17;16;3;1;0;0;10;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;0.0716666666666666;0.1764705882352941;328;0.0518292682926829;575.4385964912282;0.3703703703703703;17.54385964912281;21;0.1399999999999999;9;2;1;0.0625;0.037037037037037;0.57;10.0;0;1;1;1;0;0;0;1;0.037037037037037;0.0909090909090909;0.0023148148148148;27.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Stade Brestois;2;0;0;5;766;Reims;4;2;18;13;7;7;0.48;0.52;349;0.73;12;7;4;2;0;0;8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;8;0.04;0.3333333333333333;255;0.0470588235294117;531.25;0.4444444444444444;16.666666666666668;5;-0.04;0;2;5;0.0515759312320916;0.1111111111111111;0.24;4.0;0;2;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.0057306590257879;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Stade Brestois;2;3;0;5;768;Rennes;3;1;13;6;2;3;0.48;0.52;417;0.8;12;12;3;1;0;0;7;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5;0.0866666666666666;0.25;334;0.0359281437125748;695.8333333333334;0.5384615384615384;14.583333333333334;7;-0.04;2;2;0;0.0311750599520383;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Stade Brestois;2;0;1;5;764;Marsella;1;0;18;15;7;6;0.56;0.44;507;0.85;8;4;1;0;0;0;10;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3;0.0293333333333333;0.125;431;0.0185614849187935;769.6428571428571;0.5555555555555556;17.857142857142854;3;0.12;7;1;4;0.0355029585798816;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Stade Brestois;2;0;4;5;774;Le Havre;2;0;10;18;5;7;0.43;0.57;355;0.72;15;18;2;0;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5;0.0316666666666666;0.1333333333333333;256;0.05859375;595.3488372093024;0.3;6.976744186046512;-8;-0.1399999999999999;-2;2;-3;0.028169014084507;0.2;0.215;1.5;1;1;2;1;0;0;1;0;0.2;0.4;0.0056338028169014;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Stade Brestois;2;3;17;5;765;Lens;2;4;15;8;8;2;0.48;0.52;359;0.8;13;15;2;4;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;8;0.065;0.1538461538461538;287;0.0452961672473867;597.9166666666667;0.4;12.5;7;-0.04;-2;-2;-2;0.0417827298050139;0.2;0.16;2.0;1;2;3;1;0;0;0;1;0.2;0.375;0.0083565459610027;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Stade Brestois;2;0;0;5;768;Rennes;3;4;14;12;5;3;0.53;0.47;410;0.8;10;14;3;4;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3;0.0391666666666666;0.3;328;0.0304878048780487;618.8679245283018;0.2142857142857142;5.660377358490566;2;0.06;0;-1;-4;0.0341463414634146;0.0714285714285714;0.53;3.0;1;0;1;0;0;1;0;1;0.0714285714285714;0.2;0.0024390243902439;14.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Stade Brestois;2;0;17;5;764;Marsella;2;2;15;10;5;4;0.37;0.63;311;0.71;16;14;2;2;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.063;0.125;221;0.0723981900452488;597.2972972972973;0.3333333333333333;13.513513513513514;5;-0.26;2;0;2;0.0482315112540192;0.1333333333333333;0.185;2.5;0;2;2;1;0;0;1;0;0.1333333333333333;0.4;0.0064308681672025;7.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Stade Brestois;2;3;17;5;-1;Clermont;3;4;10;8;3;2;0.4;0.6;331;0.73;16;11;3;4;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.075;0.1875;242;0.0661157024793388;605.0;0.7;17.5;2;-0.1999999999999999;6;-1;5;0.0302114803625377;0.2;0.2;3.5;1;1;2;1;0;0;0;1;0.2;0.6666666666666666;0.0060422960725075;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Stade Brestois;2;7;4;5;770;Auxerre;0;0;15;10;10;2;0.45;0.55;422;0.79;8;8;0;0;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0.055;0.0;333;0.024024024024024;740.0;0.4;13.333333333333332;5;-0.1;6;0;0;0.0355450236966824;0.0666666666666666;0.45;6.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.1;0.0023696682464454;15.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Stade Brestois;2;7;17;5;-1;Lorient;2;2;15;6;2;3;0.54;0.46;426;0.8;22;13;2;1;0;1;6;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0766666666666666;0.0909090909090909;341;0.064516129032258;631.4814814814814;0.4;11.11111111111111;9;0.08;2;0;9;0.0352112676056338;0.0666666666666666;0.54;6.0;0;1;1;0;0;1;1;0;0.0666666666666666;0.5;0.0023474178403755;15.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
