Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;David Raya-Arsenal;Ben White-Arsenal;William Saliba-Arsenal;Jakub Kiwior-Arsenal;Oleksandr Zinchenko-Arsenal;Martin Ødegaard-Arsenal;Declan Rice-Arsenal;Mikel Merino-Arsenal;Bukayo Saka-Arsenal;Leandro Trossard-Arsenal;Gabriel Martinelli-Arsenal;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jurriën Timber-Arsenal;Myles Lewis-Skelly-Arsenal;Yakubu Partey-Arsenal;Kieran Tierney-Arsenal;Jorge Luiz Frello-Arsenal;Ethan Nwaneri-Arsenal;Raheem Sterling-Arsenal;Gabriel Magalhães-Arsenal;Riccardo Calafiori-Arsenal;Kai Havertz-Arsenal;Norberto Murara-Arsenal;Gabriel Jesus-Arsenal;Tommy Setford-Arsenal;Jack Porter-Arsenal;Joshua Nichols-Arsenal;Fábio Vieira-Arsenal;Karl Jakob Hein-Arsenal;Reiss Nelson-Arsenal;Ayden Heaven-Arsenal;Salah-Eddine Oulad M'Hand-Arsenal;Eddie Nketiah-Arsenal;Takehiro Tomiyasu-Arsenal;Emile Smith Rowe-Arsenal;Aaron Ramsdale-Arsenal;Cédric Soares-Arsenal;Mohamed Elneny-Arsenal;Charles Sagoe Jr-Arsenal;Granit Xhaka-Arsenal;Rob Holding-Arsenal
2024-04-09;Arsenal;0;0;3;9;23;Bayern;1;2;13;8;4;2;0.6;0.4;527;0.88;13;12;1;2;0;0;2;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.05;0.0769230769230769;464;0.0280172413793103;773.3333333333334;0.1538461538461538;3.333333333333333;5;0.1999999999999999;1;-1;1;0.0246679316888045;0.1538461538461538;0.3;1.0;1;1;2;0;1;0;0;1;0.1538461538461538;0.5;0.0037950664136622;6.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Arsenal;3;0;3;9;54;Brighton;2;1;20;10;7;2;0.45;0.55;439;0.82;13;14;2;1;0;0;7;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;8;0.055;0.1538461538461538;360;0.0361111111111111;800.0;0.35;15.555555555555555;10;-0.1;-1;1;-1;0.0455580865603644;0.15;0.15;2.333333333333333;1;2;3;1;0;0;1;0;0.15;0.4285714285714285;0.0068337129840546;6.666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Arsenal;3;0;17;9;832;Luton;1;1;13;5;4;1;0.58;0.42;614;0.88;12;8;1;1;0;0;3;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.0839999999999999;0.0833333333333333;540;0.0222222222222222;931.0344827586208;0.2307692307692307;5.172413793103448;8;0.1599999999999999;2;0;4;0.021172638436482;0.1538461538461538;0.29;1.5;2;0;2;1;0;0;0;1;0.1538461538461538;0.5;0.003257328990228;6.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Arsenal;3;0;7;9;3;Manchester City;2;0;6;12;2;1;0.27;0.73;269;0.71;20;9;2;0;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7;0.0608333333333333;0.1;191;0.1047120418848167;707.4074074074074;0.6666666666666666;14.814814814814811;-6;-0.4599999999999999;-3;2;11;0.0223048327137546;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-12;Arsenal;0;0;3;9;95;Porto;2;1;13;10;4;3;0.58;0.42;570;0.81;18;20;2;1;0;0;9;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1;0.0419999999999999;0.1111111111111111;462;0.0389610389610389;796.551724137931;0.6923076923076923;15.517241379310343;3;0.1599999999999999;8;1;-2;0.0228070175438596;0.0769230769230769;0.58;9.0;1;0;1;1;0;0;0;1;0.0769230769230769;0.25;0.0017543859649122;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Arsenal;3;0;2;9;57;Brentford;2;4;17;9;6;4;0.72;0.28;564;0.82;9;10;2;4;0;0;10;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;4;0.0311111111111111;0.2222222222222222;462;0.0194805194805194;641.6666666666667;0.5882352941176471;13.88888888888889;8;0.4399999999999999;6;-2;-1;0.0301418439716312;0.1176470588235294;0.36;5.0;1;1;2;1;0;0;0;1;0.1176470588235294;0.3333333333333333;0.0035460992907801;8.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-03-04;Arsenal;3;0;5;9;818;Sheffield United;0;1;22;4;10;0;0.81;0.19;895;0.92;4;11;0;1;0;0;7;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0;0.0475;0.0;823;0.0048602673147023;1016.0493827160492;0.3181818181818182;8.641975308641975;18;0.6200000000000001;7;-1;-7;0.0245810055865921;0.2727272727272727;0.135;1.1666666666666667;5;1;6;1;0;0;1;0;0.2727272727272727;0.6;0.0067039106145251;3.6666666666666665;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Arsenal;3;0;0;9;60;Newcastle;1;0;18;3;8;2;0.55;0.45;557;0.84;15;6;1;0;0;0;9;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0;0.15;0.0666666666666666;468;0.032051282051282;850.9090909090909;0.5;16.363636363636363;15;0.1;9;1;9;0.0323159784560143;0.2222222222222222;0.1375;2.25;2;2;4;1;0;0;0;1;0.2222222222222222;0.5;0.0071813285457809;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-21;Arsenal;0;0;3;9;95;Porto;3;2;7;8;0;2;0.65;0.35;495;0.87;22;14;3;2;0;0;10;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1;0.04375;0.1363636363636363;431;0.0510440835266821;663.0769230769231;1.4285714285714286;15.384615384615383;-1;0.3;9;1;8;0.0141414141414141;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Arsenal;3;0;1;9;819;Burnley;1;2;16;8;7;0;0.66;0.34;603;0.86;8;11;1;2;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;4;0.0425;0.125;519;0.0154142581888246;786.3636363636364;0.375;9.09090909090909;8;0.32;2;-1;-3;0.0265339966832504;0.3125;0.132;1.2;2;3;5;1;0;0;1;0;0.3125;0.7142857142857143;0.0082918739635157;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Arsenal;3;0;3;9;61;West Ham;0;4;25;5;12;1;0.71;0.29;692;0.93;11;17;0;4;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;2;0.0579999999999999;0.0;644;0.0170807453416149;907.0422535211268;0.24;8.450704225352114;20;0.42;4;-4;-6;0.0361271676300578;0.24;0.1183333333333333;1.0;4;2;6;1;0;0;1;0;0.24;0.5;0.0086705202312138;4.166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Arsenal;3;0;0;9;2;Liverpool;6;3;15;10;7;1;0.42;0.58;390;0.77;11;11;6;2;0;1;2;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;4;0.0579999999999999;0.5454545454545454;300;0.0366666666666666;714.2857142857143;0.1333333333333333;4.761904761904762;5;-0.1599999999999999;-2;3;0;0.0384615384615384;0.2;0.1399999999999999;0.6666666666666666;1;2;3;1;0;0;0;1;0.2;0.4285714285714285;0.0076923076923076;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Arsenal;3;0;3;9;55;Nottingham Forest;1;0;19;9;3;3;0.74;0.26;759;0.89;7;6;1;0;0;0;10;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.0288888888888888;0.1428571428571428;676;0.0103550295857988;913.5135135135135;0.5263157894736842;13.513513513513514;10;0.48;8;1;1;0.0250329380764163;0.1052631578947368;0.37;5.0;0;2;2;1;0;0;1;0;0.1052631578947368;0.6666666666666666;0.0026350461133069;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Arsenal;3;0;6;9;65;Crystal Palace;0;0;21;12;7;5;0.61;0.39;561;0.86;8;12;0;0;0;0;6;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;7;0.0325;0.0;482;0.0165975103734439;790.1639344262295;0.2857142857142857;9.836065573770492;9;0.2199999999999999;-1;0;-4;0.0374331550802139;0.238095238095238;0.122;1.2;2;3;5;1;0;0;0;1;0.238095238095238;0.7142857142857143;0.0089126559714795;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Arsenal;15;0;0;9;2;Liverpool;1;4;18;12;5;3;0.55;0.45;482;0.81;12;15;1;4;0;0;5;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2;0.0375;0.0833333333333333;390;0.0307692307692307;709.090909090909;0.2777777777777778;9.09090909090909;6;0.1;3;-3;-3;0.0373443983402489;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-31;Arsenal;3;0;3;9;58;Fulham;1;4;13;15;3;4;0.61;0.39;637;0.88;10;11;1;4;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;5;0.026;0.1;561;0.017825311942959;919.672131147541;0.3076923076923077;6.557377049180328;-2;0.2199999999999999;-1;-3;-1;0.0204081632653061;0.0769230769230769;0.61;4.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.3333333333333333;0.0015698587127158;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-28;Arsenal;3;0;3;9;61;West Ham;2;0;30;6;8;3;0.75;0.25;749;0.9;8;8;2;0;0;0;10;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;3;0.0416666666666666;0.25;674;0.0118694362017804;898.6666666666666;0.3333333333333333;13.333333333333334;24;0.5;7;2;0;0.0400534045393858;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Arsenal;3;0;0;9;2;Liverpool;5;2;13;13;2;3;0.49;0.51;423;0.79;14;13;5;2;0;0;5;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;4;0.0392307692307692;0.3571428571428571;334;0.0419161676646706;681.6326530612245;0.3846153846153846;10.20408163265306;0;-0.02;1;3;1;0.0307328605200945;0.0769230769230769;0.49;5.0;1;0;1;0;1;0;1;0;0.0769230769230769;0.5;0.0023640661938534;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Arsenal;3;0;3;9;54;Brighton;1;3;26;6;9;1;0.48;0.52;516;0.89;11;9;1;3;0;0;10;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.0866666666666666;0.0909090909090909;459;0.0239651416122004;956.25;0.3846153846153846;20.833333333333336;20;-0.04;9;-2;2;0.0503875968992248;0.0769230769230769;0.24;5.0;0;2;2;1;0;0;0;1;0.0769230769230769;0.2222222222222222;0.003875968992248;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-12;Arsenal;0;0;0;9;28;PSV;0;0;12;17;3;6;0.59;0.41;565;0.88;6;9;0;0;0;0;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0241176470588235;0.0;497;0.0120724346076458;842.3728813559322;0.1666666666666666;3.389830508474577;-5;0.18;-2;0;-3;0.0212389380530973;0.0833333333333333;0.59;2.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.3333333333333333;0.0017699115044247;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-12-09;Arsenal;3;0;8;9;1;Aston Villa;2;4;12;10;5;3;0.62;0.38;462;0.84;11;16;2;4;0;0;3;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.038;0.1818181818181818;388;0.0283505154639175;625.8064516129032;0.25;4.838709677419355;2;0.24;0;-2;-5;0.0259740259740259;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;Arsenal;3;0;17;9;832;Luton;1;2;23;6;9;4;0.67;0.33;589;0.84;7;14;1;2;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.055;0.1428571428571428;495;0.0141414141414141;738.8059701492537;0.3478260869565217;11.940298507462686;17;0.34;5;-1;-7;0.0390492359932088;0.1739130434782608;0.1675;2.0;2;2;4;1;0;0;1;0;0.1739130434782608;0.4444444444444444;0.0067911714770797;5.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Arsenal;3;0;2;9;67;Wolves;1;2;19;6;6;3;0.57;0.43;617;0.88;10;10;1;2;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0;0.0716666666666666;0.1;543;0.0184162062615101;952.6315789473686;0.2105263157894736;7.017543859649123;13;0.1399999999999999;4;-1;0;0.0307941653160453;0.1052631578947368;0.285;2.0;2;0;2;1;0;0;0;1;0.1052631578947368;0.3333333333333333;0.0032414910858995;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Arsenal;0;0;17;9;765;Lens;0;3;14;6;8;3;0.47;0.53;450;0.87;14;11;0;3;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0;0.0883333333333333;0.0;392;0.0357142857142857;834.0425531914894;0.2857142857142857;8.51063829787234;8;-0.06;4;-3;3;0.0311111111111111;0.4285714285714285;0.0783333333333333;0.6666666666666666;5;1;6;1;0;0;0;1;0.4285714285714285;0.75;0.0133333333333333;2.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Arsenal;3;0;4;9;57;Brentford;1;1;15;9;4;3;0.64;0.36;508;0.81;7;9;1;1;0;0;8;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1;0.04;0.1428571428571428;411;0.0170316301703163;642.1875;0.5333333333333333;12.5;6;0.28;7;0;-2;0.0295275590551181;0.0666666666666666;0.64;8.0;0;1;1;1;0;0;1;0;0.0666666666666666;0.25;0.0019685039370078;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Arsenal;3;0;1;9;819;Burnley;1;1;16;8;6;5;0.64;0.36;561;0.85;8;9;0;1;1;0;13;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3;0.045;0.125;477;0.0167714884696016;745.3125;0.8125;20.3125;8;0.28;10;0;-1;0.0285204991087344;0.1875;0.2133333333333333;4.333333333333333;1;2;3;1;0;0;0;1;0.1875;0.5;0.0053475935828877;5.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;Arsenal;0;0;3;9;43;Sevilla;2;3;11;1;3;1;0.62;0.38;539;0.87;12;15;2;3;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1;0.38;0.1666666666666666;469;0.0255863539445629;756.4516129032259;0.3636363636363636;6.451612903225807;10;0.24;3;-1;-3;0.0204081632653061;0.1818181818181818;0.31;2.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.6666666666666666;0.0037105751391465;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Arsenal;3;0;0;9;60;Newcastle;1;5;14;9;1;2;0.6;0.4;484;0.84;9;14;1;5;0;0;11;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0;0.0444444444444444;0.1111111111111111;407;0.0221130221130221;678.3333333333334;0.7857142857142857;18.333333333333336;5;0.1999999999999999;11;-4;-5;0.0289256198347107;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Arsenal;14;0;3;9;61;West Ham;0;0;14;5;3;3;0.72;0.28;678;0.89;12;12;0;0;0;0;6;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.056;0.0;603;0.0199004975124378;837.5;0.4285714285714285;8.333333333333334;9;0.4399999999999999;2;0;0;0.0206489675516224;0.0714285714285714;0.72;6.0;0;1;1;0;0;1;1;0;0.0714285714285714;0.3333333333333333;0.0014749262536873;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Arsenal;3;0;1;9;818;Sheffield United;0;3;13;2;8;0;0.68;0.32;659;0.9;9;13;0;3;0;0;6;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1;0.16;0.0;593;0.0151770657672849;872.0588235294117;0.4615384615384615;8.823529411764705;11;0.36;5;-3;-4;0.0197268588770864;0.3846153846153846;0.136;1.2;1;4;5;1;0;0;0;1;0.3846153846153846;0.625;0.007587253414264;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-24;Arsenal;0;0;3;9;43;Sevilla;1;2;14;11;4;2;0.43;0.57;421;0.8;13;7;1;2;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;4;0.0518181818181818;0.0769230769230769;337;0.0385756676557863;783.7209302325582;0.3571428571428571;11.627906976744184;3;-0.1399999999999999;1;-1;6;0.0332541567695962;0.1428571428571428;0.215;2.5;1;1;2;1;0;0;1;0;0.1428571428571428;0.5;0.004750593824228;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Arsenal;3;0;3;9;53;Chelsea;3;3;13;11;3;5;0.57;0.43;570;0.84;14;7;3;3;0;0;7;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.039090909090909;0.2142857142857142;479;0.0292275574112734;840.3508771929826;0.5384615384615384;12.280701754385966;2;0.1399999999999999;5;0;7;0.0228070175438596;0.1538461538461538;0.285;3.5;0;2;2;0;1;0;1;0;0.1538461538461538;0.6666666666666666;0.0035087719298245;6.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Arsenal;0;0;17;9;765;Lens;1;1;11;10;6;3;0.67;0.33;703;0.89;10;8;1;1;0;0;5;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;3;0.033;0.1;626;0.0159744408945686;934.3283582089553;0.4545454545454545;7.462686567164178;1;0.34;2;0;2;0.0156472261735419;0.0909090909090909;0.67;5.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.1666666666666666;0.0014224751066856;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Arsenal;3;0;3;9;59;Bournemouth;1;0;15;8;8;1;0.58;0.42;545;0.88;10;11;1;0;0;0;6;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.0525;0.1;480;0.0208333333333333;827.5862068965517;0.4;10.344827586206897;7;0.1599999999999999;0;1;-1;0.0275229357798165;0.2666666666666666;0.145;1.5;2;2;4;1;0;0;1;0;0.2666666666666666;0.5;0.0073394495412844;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Arsenal;14;0;2;9;57;Brentford;2;2;10;18;3;4;0.6;0.4;612;0.85;10;7;2;2;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0222222222222222;0.2;520;0.0192307692307692;866.6666666666667;0.3;5.0;-8;0.1999999999999999;2;0;3;0.0163398692810457;0.1;0.6;3.0;1;0;1;1;0;0;1;0;0.1;0.3333333333333333;0.0016339869281045;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
