Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Matěj Kovář-Leverkusen;Edmond Tapsoba-Leverkusen;Jonathan Tah-Leverkusen;Piero Hincapié-Leverkusen;Jeremie Frimpong-Leverkusen;Aleix García Serrano-Leverkusen;Granit Xhaka-Leverkusen;Alejandro Grimaldo-Leverkusen;Florian Wirtz-Leverkusen;Emiliano Buendía-Leverkusen;Patrik Schick-Leverkusen;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Arthur Augusto-Leverkusen;Nathan Tella-Leverkusen;Robert Andrich-Leverkusen;Lukáš Hrádecký-Leverkusen;Exequiel Palacios-Leverkusen;Victor Boniface-Leverkusen;Amine Adli-Leverkusen;Nordi Mukiele-Leverkusen;Mario Hermoso Canseco-Leverkusen;Martin Terrier-Leverkusen;Jonas Hofmann-Leverkusen;Jeanuël Belocian-Leverkusen;Odilon Kossounou-Leverkusen;Josip Stanišić-Leverkusen;Adam Hložek-Leverkusen;Borja Iglesias-Leverkusen;Nadiem Amiri-Leverkusen;Niklas Lomb-Leverkusen;Gustavo Puerta-Leverkusen;Mitchel Bakker-Leverkusen;Sardar Azmoun-Leverkusen;Moussa Diaby-Leverkusen;Kerem Demirbay-Leverkusen
2024-03-14;Leverkusen;5;17;3;6;113;Qarabağ;1;3;33;11;8;3;0.72;0.28;646;0.9;8;5;1;2;0;1;13;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.0254545454545454;0.125;581;0.0137693631669535;806.9444444444445;0.3939393939393939;18.05555555555556;22;0.4399999999999999;8;-2;3;0.0510835913312693;0.0909090909090909;0.24;4.333333333333333;0;3;3;1;0;0;0;1;0.0909090909090909;0.375;0.0046439628482972;11.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Leverkusen;9;17;6;6;175;Wolfsburg;1;2;19;2;8;1;0.77;0.23;899;0.93;6;7;1;1;0;1;9;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2;0.115;0.1666666666666666;836;0.0071770334928229;1085.7142857142858;0.4736842105263157;11.688311688311687;17;0.54;7;-1;-1;0.0211345939933259;0.1052631578947368;0.385;4.5;1;1;2;1;0;0;0;1;0.1052631578947368;0.25;0.0022246941045606;9.5;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07;Leverkusen;5;29;3;6;113;Qarabağ;0;1;10;12;4;6;0.67;0.33;609;0.88;12;7;0;1;0;0;8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0275;0.0;536;0.0223880597014925;800.0;0.8;11.940298507462686;-2;0.34;5;-1;5;0.0164203612479474;0.2;0.335;4.0;0;2;2;0;1;0;1;0;0.2;0.5;0.0032840722495894;5.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Leverkusen;9;17;1;6;190;Colonia;2;3;17;6;5;0;0.78;0.22;834;0.91;9;10;2;2;0;1;9;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1;0.0366666666666666;0.2222222222222222;759;0.0118577075098814;973.0769230769232;0.5294117647058824;11.538461538461538;11;0.56;8;-1;-1;0.0203836930455635;0.1176470588235294;0.39;4.5;1;1;2;1;0;0;1;0;0.1176470588235294;0.4;0.0023980815347721;8.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Leverkusen;9;17;6;6;174;Mainz 05;3;6;17;13;7;5;0.67;0.33;677;0.86;14;16;3;5;0;1;11;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2;0.0253846153846153;0.2142857142857142;582;0.0240549828178694;868.6567164179104;0.6470588235294118;16.417910447761194;4;0.34;9;-3;-2;0.0251107828655834;0.1176470588235294;0.335;5.5;1;1;2;1;0;0;0;1;0.1176470588235294;0.2857142857142857;0.0029542097488921;8.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Leverkusen;9;29;3;6;142;Heidenheim;1;2;18;6;3;3;0.63;0.37;615;0.8;5;15;1;2;0;0;5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;4;0.0616666666666666;0.2;492;0.0101626016260162;780.952380952381;0.2777777777777778;7.936507936507937;12;0.26;1;-1;-10;0.0292682926829268;0.1111111111111111;0.315;2.5;1;1;2;1;0;0;1;0;0.1111111111111111;0.6666666666666666;0.0032520325203252;9.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Leverkusen;9;17;17;6;23;Bayern;3;2;14;9;8;1;0.39;0.61;419;0.82;13;13;3;2;0;0;4;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6;0.0677777777777777;0.2307692307692307;344;0.0377906976744186;882.051282051282;0.2857142857142857;10.256410256410255;5;-0.2199999999999999;-2;1;0;0.0334128878281622;0.2142857142857142;0.13;1.3333333333333333;1;2;3;1;0;0;0;1;0.2142857142857142;0.375;0.0071599045346062;4.666666666666667;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-06;Leverkusen;23;17;17;6;18;Stuttgart;2;1;16;12;6;5;0.57;0.43;663;0.87;8;6;2;1;0;0;8;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;4;0.0358333333333333;0.25;577;0.0138648180242634;1012.280701754386;0.5;14.035087719298248;4;0.1399999999999999;4;1;2;0.0241327300150829;0.1875;0.1899999999999999;2.6666666666666665;0;3;3;1;0;0;0;1;0.1875;0.5;0.004524886877828;5.333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Leverkusen;9;17;1;6;191;SV Darmstadt 98;2;2;20;8;7;6;0.68;0.32;771;0.88;8;14;2;2;0;0;3;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.04;0.25;678;0.0117994100294985;997.0588235294116;0.15;4.411764705882352;12;0.36;-1;0;-6;0.0259403372243839;0.1;0.34;1.5;1;1;2;1;0;0;1;0;0.1;0.2857142857142857;0.0025940337224383;10.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Leverkusen;9;17;4;6;172;Mönchengladbach;3;1;28;4;9;3;0.75;0.25;947;0.92;15;6;3;1;0;0;8;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2;0.0625;0.2;871;0.0172215843857634;1161.3333333333333;0.2857142857142857;10.666666666666666;24;0.5;6;2;9;0.0295670538542766;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Leverkusen;9;17;13;6;31;RB Leipzig;3;2;18;10;5;6;0.61;0.39;646;0.89;13;11;3;2;0;0;9;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1;0.039;0.2307692307692307;575;0.0226086956521739;942.6229508196722;0.5;14.754098360655735;8;0.2199999999999999;8;1;2;0.0278637770897832;0.1666666666666666;0.2033333333333333;3.0;0;3;3;1;0;0;1;0;0.1666666666666666;0.6;0.0046439628482972;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Leverkusen;9;29;22;6;173;Augsburgo;1;3;24;3;6;0;0.76;0.24;784;0.9;4;11;1;3;0;0;12;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0;0.08;0.25;706;0.0056657223796034;928.9473684210526;0.5;15.789473684210526;21;0.52;12;-2;-7;0.0306122448979591;0.0416666666666666;0.76;12.0;0;1;1;1;0;0;1;0;0.0416666666666666;0.1666666666666666;0.0012755102040816;24.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Leverkusen;9;29;0;6;178;Bochum;0;2;16;6;8;1;0.7;0.3;747;0.87;7;12;0;2;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;3;0.0499999999999999;0.0;650;0.0107692307692307;928.5714285714288;0.25;5.714285714285714;10;0.3999999999999999;1;-2;-5;0.0214190093708166;0.25;0.175;1.0;3;1;4;1;0;0;0;1;0.25;0.5;0.0053547523427041;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Leverkusen;9;17;6;6;87;Frankfurt;1;1;14;4;5;2;0.61;0.39;734;0.88;4;13;1;1;0;0;5;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.0975;0.25;646;0.0061919504643962;1059.016393442623;0.3571428571428571;8.19672131147541;10;0.2199999999999999;0;0;-9;0.0190735694822888;0.2142857142857142;0.2033333333333333;1.6666666666666667;1;2;3;1;0;0;0;1;0.2142857142857142;0.6;0.0040871934604904;4.666666666666667;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-14;Leverkusen;5;4;2;6;148;Molde FK;2;0;20;8;10;3;0.67;0.33;742;0.92;13;7;2;0;0;0;5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.04125;0.1538461538461538;683;0.0190336749633967;1019.4029850746268;0.25;7.462686567164178;12;0.34;2;2;6;0.0269541778975741;0.25;0.134;1.0;3;2;5;1;0;0;0;1;0.25;0.5;0.0067385444743935;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-12-10;Leverkusen;9;17;3;6;18;Stuttgart;1;1;18;22;5;12;0.48;0.52;519;0.86;7;8;1;1;0;0;8;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;8;0.0236363636363636;0.1428571428571428;446;0.0156950672645739;929.1666666666669;0.4444444444444444;16.666666666666668;-4;-0.04;0;0;-1;0.0346820809248554;0.0555555555555555;0.48;8.0;0;1;1;0;1;0;1;0;0.0555555555555555;0.2;0.001926782273603;18.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Leverkusen;23;17;3;6;181;Paderborn;1;2;15;9;8;4;0.65;0.35;741;0.9;5;11;1;2;0;0;5;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;3;0.0388888888888888;0.2;667;0.0074962518740629;1026.1538461538462;0.3333333333333333;7.692307692307692;6;0.3;2;-1;-6;0.020242914979757;0.2;0.2166666666666666;1.6666666666666667;2;1;3;1;0;0;0;1;0.2;0.375;0.0040485829959514;5.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Leverkusen;9;17;3;6;11;Dortmund;3;2;23;6;6;2;0.69;0.31;656;0.87;12;12;3;2;0;0;16;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1;0.0516666666666666;0.25;571;0.021015761821366;827.536231884058;0.6956521739130435;23.188405797101453;17;0.3799999999999999;15;1;0;0.0350609756097561;0.0434782608695652;0.69;16.0;0;1;1;0;1;0;0;1;0.0434782608695652;0.1666666666666666;0.0015243902439024;23.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-30;Leverkusen;5;3;0;6;-1;Häcken;1;0;10;11;5;6;0.54;0.46;592;0.86;10;10;1;0;0;0;3;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0418181818181818;0.1;509;0.0196463654223968;942.5925925925924;0.3;5.555555555555555;-1;0.08;-1;1;0;0.0168918918918918;0.2;0.27;1.5;1;1;2;1;0;0;1;0;0.2;0.4;0.0033783783783783;5.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-25;Leverkusen;9;17;2;6;171;Werder Bremen;1;3;14;2;4;1;0.6;0.4;740;0.87;4;15;1;3;0;0;6;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1;0.2;0.25;644;0.0062111801242236;1073.3333333333337;0.4285714285714285;10.0;12;0.1999999999999999;5;-2;-11;0.0189189189189189;0.2142857142857142;0.1999999999999999;2.0;2;1;3;1;0;0;1;0;0.2142857142857142;0.75;0.004054054054054;4.666666666666667;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Leverkusen;9;17;17;6;169;FC Union Berlin;0;1;18;2;10;2;0.69;0.31;819;0.91;8;5;0;1;0;0;10;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1;0.155;0.0;745;0.010738255033557;1079.7101449275362;0.5555555555555556;14.492753623188406;16;0.3799999999999999;9;-1;3;0.0219780219780219;0.2222222222222222;0.1725;2.5;1;3;4;1;0;0;0;1;0.2222222222222222;0.4;0.0048840048840048;4.5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-09;Leverkusen;5;17;7;6;113;Qarabağ;2;5;11;11;3;2;0.62;0.38;518;0.86;12;9;2;5;0;0;5;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.0345454545454545;0.1666666666666666;445;0.0269662921348314;717.741935483871;0.4545454545454545;8.064516129032258;0;0.24;1;-3;3;0.0212355212355212;0.0909090909090909;0.62;5.0;0;1;1;1;0;0;1;0;0.0909090909090909;0.3333333333333333;0.0019305019305019;11.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Leverkusen;9;17;2;6;97;Hoffenheim;2;3;9;12;5;7;0.53;0.47;559;0.87;10;6;2;3;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.0391666666666666;0.2;486;0.0205761316872428;916.9811320754716;0.3333333333333333;5.660377358490566;-3;0.06;-1;-1;4;0.0161001788908765;0.3333333333333333;0.1766666666666666;1.0;2;1;3;1;0;0;1;0;0.3333333333333333;0.6;0.0053667262969588;3.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Leverkusen;23;3;3;6;613;SV Sandhausen;3;2;30;11;11;3;0.74;0.26;640;0.9;9;11;3;2;0;0;8;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0236363636363636;0.3333333333333333;576;0.015625;778.3783783783784;0.2666666666666666;10.81081081081081;19;0.48;4;1;-2;0.046875;0.1666666666666666;0.148;1.6;1;4;5;1;0;0;1;0;0.1666666666666666;0.4545454545454545;0.0078125;6.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Leverkusen;9;17;7;6;170;Friburgo;0;2;18;10;4;3;0.71;0.29;727;0.89;9;10;0;2;0;0;11;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.0289999999999999;0.0;647;0.0139103554868624;911.2676056338028;0.6111111111111112;15.492957746478874;8;0.42;7;-2;-1;0.0247592847317744;0.1111111111111111;0.355;5.5;1;1;2;1;0;0;0;1;0.1111111111111111;0.5;0.0027510316368638;9.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-26;Leverkusen;5;3;3;6;113;Qarabağ;2;3;21;3;11;2;0.62;0.38;594;0.91;11;21;2;3;0;0;2;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1;0.1266666666666666;0.1818181818181818;541;0.0203327171903881;872.5806451612904;0.0952380952380952;3.2258064516129035;18;0.24;1;-1;-10;0.0353535353535353;0.238095238095238;0.124;0.4;3;2;5;1;0;0;0;1;0.238095238095238;0.4545454545454545;0.0084175084175084;4.2;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Leverkusen;9;17;17;6;175;Wolfsburg;5;3;13;18;7;6;0.59;0.41;619;0.87;14;15;5;3;0;0;3;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.0227777777777777;0.3571428571428571;539;0.0259740259740259;913.5593220338984;0.2307692307692307;5.084745762711865;-5;0.18;-1;2;-1;0.0210016155088853;0.1538461538461538;0.295;1.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.2857142857142857;0.0032310177705977;6.5;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Leverkusen;9;17;14;6;190;Colonia;3;0;23;7;10;3;0.64;0.36;740;0.92;8;7;3;0;0;0;11;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.0514285714285714;0.375;681;0.0117474302496328;1064.0625;0.4782608695652174;17.1875;16;0.28;7;3;1;0.031081081081081;0.1304347826086956;0.2133333333333333;3.6666666666666665;2;1;3;1;0;0;0;1;0.1304347826086956;0.3;0.004054054054054;7.666666666666667;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-05;Leverkusen;5;6;4;6;148;Molde FK;0;2;12;15;3;5;0.63;0.37;719;0.89;6;12;0;2;0;0;3;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0246666666666666;0.0;640;0.009375;1015.873015873016;0.25;4.761904761904762;-3;0.26;-1;-2;-6;0.0166898470097357;0.1666666666666666;0.315;1.5;2;0;2;1;0;0;1;0;0.1666666666666666;0.6666666666666666;0.0027816411682892;6.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Leverkusen;9;17;17;6;174;Mainz 05;1;4;6;10;3;3;0.56;0.44;605;0.87;11;13;1;4;0;0;1;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;3;0.044;0.0909090909090909;526;0.0209125475285171;939.2857142857142;0.1666666666666666;1.7857142857142856;-4;0.12;-2;-3;-2;0.0099173553719008;0.5;0.1866666666666666;0.3333333333333333;1;2;3;1;0;0;1;0;0.5;1.0;0.0049586776859504;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Leverkusen;9;17;3;6;142;Heidenheim;1;1;21;2;10;2;0.72;0.28;822;0.91;9;10;1;1;0;0;7;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2;0.14;0.1111111111111111;748;0.0120320855614973;1038.888888888889;0.3333333333333333;9.722222222222223;19;0.4399999999999999;5;0;-1;0.0255474452554744;0.1904761904761904;0.18;1.75;1;3;4;1;0;0;0;1;0.1904761904761904;0.4;0.0048661800486618;5.25;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;Leverkusen;5;1;0;6;-1;Häcken;1;0;22;11;10;6;0.57;0.43;656;0.93;10;9;1;0;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.039090909090909;0.1;610;0.0163934426229508;1070.1754385964914;0.2727272727272727;10.526315789473683;11;0.1399999999999999;2;1;1;0.0335365853658536;0.1818181818181818;0.1425;1.5;2;2;4;1;0;0;0;1;0.1818181818181818;0.4;0.0060975609756097;5.5;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-15;Leverkusen;9;17;3;6;23;Bayern;3;0;13;16;5;9;0.48;0.52;565;0.86;6;6;3;0;0;0;4;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;7;0.0325;0.5;486;0.0123456790123456;1012.5;0.3076923076923077;8.333333333333334;-3;-0.04;-3;3;0;0.0230088495575221;0.1538461538461538;0.24;2.0;1;1;2;0;1;0;1;0;0.1538461538461538;0.4;0.0035398230088495;6.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Leverkusen;9;17;29;6;191;SV Darmstadt 98;3;2;25;5;13;1;0.73;0.27;774;0.9;8;11;3;2;0;0;4;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2;0.054;0.375;697;0.0114777618364418;954.7945205479452;0.16;5.47945205479452;20;0.4599999999999999;2;1;-3;0.0322997416020671;0.2;0.146;0.8;1;4;5;1;0;0;0;1;0.2;0.3846153846153846;0.0064599483204134;5.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Leverkusen;9;17;9;6;172;Mönchengladbach;3;2;24;12;11;2;0.6;0.4;705;0.88;8;7;3;2;0;0;8;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.0333333333333333;0.375;620;0.0129032258064516;1033.3333333333337;0.3333333333333333;13.333333333333334;12;0.1999999999999999;3;1;1;0.0340425531914893;0.125;0.1999999999999999;2.6666666666666665;2;1;3;1;0;0;1;0;0.125;0.2727272727272727;0.0042553191489361;8.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Leverkusen;9;17;13;6;31;RB Leipzig;1;2;11;14;7;6;0.44;0.56;442;0.81;13;10;1;2;0;0;4;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.04;0.0769230769230769;358;0.0363128491620111;813.6363636363636;0.3636363636363636;9.090909090909092;-3;-0.12;-1;-1;3;0.0248868778280542;0.2727272727272727;0.1466666666666666;1.3333333333333333;2;1;3;1;0;0;0;1;0.2727272727272727;0.4285714285714285;0.006787330316742;3.6666666666666665;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Leverkusen;23;3;7;6;-1;FC Teutonia Ottensen;1;1;22;5;11;1;0.67;0.33;593;0.9;12;9;1;1;0;0;10;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;3;0.066;0.0833333333333333;534;0.0224719101123595;797.0149253731342;0.4545454545454545;14.925373134328357;17;0.34;7;0;3;0.0370994940978077;0.3636363636363636;0.08375;1.25;3;5;8;1;0;0;1;0;0.3636363636363636;0.7272727272727273;0.0134907251264755;2.75;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Leverkusen;9;0;0;6;178;Bochum;6;5;11;12;2;5;0.48;0.52;329;0.65;12;12;5;5;1;0;5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0433333333333333;0.5;214;0.0560747663551401;445.83333333333337;0.4545454545454545;10.416666666666668;-1;-0.04;3;1;0;0.033434650455927;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0
