Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Nikola Vasilj-St. Pauli;David Nemeth-St. Pauli;Hauke Wahl-St. Pauli;Siebe Van der Heyden-St. Pauli;Manolis Saliakas-St. Pauli;Carlo Boukhalfa-St. Pauli;Eric Smith-St. Pauli;Philipp Treu-St. Pauli;Morgan Guilavogui-St. Pauli;Danel Sinani-St. Pauli;Noah Weißhaupt-St. Pauli;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Connor Metcalfe-St. Pauli;Adam Dźwigała-St. Pauli;Jackson Irvine-St. Pauli;Oladapo Afolayan-St. Pauli;Elias Saad-St. Pauli;Lars Ritzka-St. Pauli;Johannes Eggestein-St. Pauli;James Sands-St. Pauli;Karol Mets-St. Pauli;Robert Wagner-St. Pauli;Fin Stevens-St. Pauli;Aljoscha Kemlein-St. Pauli;Marcel Hartel-St. Pauli;Sascha Burchert-St. Pauli;Etienne Amenyido-St. Pauli;Simon Zoller-St. Pauli;Andreas Albers-St. Pauli;Jakov Medić-St. Pauli;Leart Paqarada-St. Pauli;Lukas Daschner-St. Pauli;Aremu Afeez-St. Pauli;Betim Fazliji-St. Pauli;Jannes Wieckhoff-St. Pauli;David Otto-St. Pauli;Marcel Beifus-St. Pauli;Igor Matanović-St. Pauli;Dennis Smarsch-St. Pauli
2023-09-01;St. Pauli;24;3;17;176;195;Eintracht Braunschweig;3;2;19;9;4;1;0.63;0.37;613;0.87;11;11;3;2;0;0;5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0411111111111111;0.2727272727272727;533;0.0206378986866791;846.031746031746;0.2631578947368421;7.936507936507937;10;0.26;2;1;0;0.030995106035889;0.0526315789473684;0.63;5.0;0;1;1;0;1;0;1;0;0.0526315789473684;0.25;0.0016313213703099;19.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;St. Pauli;24;6;6;176;187;1. FC Magdeburg;2;3;28;5;12;2;0.42;0.58;347;0.79;9;9;2;3;0;0;11;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.1159999999999999;0.2222222222222222;274;0.0328467153284671;652.3809523809524;0.3928571428571428;26.19047619047619;23;-0.1599999999999999;8;-1;0;0.0806916426512968;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;St. Pauli;24;6;29;176;189;Greuther Fürth;5;1;7;16;1;2;0.58;0.42;482;0.84;17;11;5;1;0;0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.02625;0.2941176470588235;405;0.0419753086419753;698.2758620689656;0.1428571428571428;1.7241379310344829;-9;0.1599999999999999;-1;4;6;0.0145228215767634;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;St. Pauli;23;0;3;176;-1;Atlas Delmenhorst;0;2;29;6;8;4;0.69;0.31;628;0.87;4;5;0;1;0;1;12;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1;0.0516666666666666;0.0;546;0.0073260073260073;791.304347826087;0.4137931034482758;17.39130434782609;23;0.3799999999999999;11;-2;-1;0.0461783439490445;0.1724137931034483;0.1379999999999999;2.4;1;4;5;1;0;0;1;0;0.1724137931034483;0.625;0.0079617834394904;5.8;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-05;St. Pauli;24;6;3;176;179;Düsseldorf;3;1;13;13;5;3;0.54;0.46;509;0.89;11;8;2;1;1;0;4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.0353846153846153;0.2727272727272727;453;0.0242825607064017;838.8888888888888;0.3076923076923077;7.4074074074074066;0;0.08;-4;2;3;0.0255402750491159;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;St. Pauli;24;6;6;176;188;1. FCK;1;2;18;10;5;3;0.49;0.51;439;0.83;10;11;1;2;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.051;0.1;364;0.0274725274725274;742.8571428571429;0.2777777777777778;10.20408163265306;8;-0.02;2;-1;-1;0.041002277904328;0.1111111111111111;0.245;2.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.4;0.0045558086560364;9.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;St. Pauli;24;17;22;176;182;Karlsruher;3;3;13;8;7;2;0.67;0.33;568;0.88;5;13;3;3;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.04125;0.6;500;0.01;746.2686567164179;0.3076923076923077;5.970149253731343;5;0.34;0;0;-8;0.0228873239436619;0.0769230769230769;0.67;4.0;0;1;1;0;1;0;0;1;0.0769230769230769;0.1428571428571428;0.0017605633802816;13.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;St. Pauli;24;6;3;176;177;KSV Holstein;1;4;12;17;4;6;0.44;0.56;370;0.81;10;12;0;4;1;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.0329411764705882;0.1;300;0.0333333333333333;681.8181818181819;0.4166666666666667;11.363636363636363;-5;-0.12;-4;-3;-2;0.0324324324324324;0.3333333333333333;0.11;1.25;1;3;4;1;0;0;1;0;0.3333333333333333;1.0;0.0108108108108108;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;St. Pauli;24;6;29;176;179;Düsseldorf;1;4;21;2;2;0;0.54;0.46;476;0.83;10;13;1;4;0;0;7;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.23;0.1;395;0.0253164556962025;731.4814814814814;0.3333333333333333;12.962962962962962;19;0.08;7;-3;-3;0.0441176470588235;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;St. Pauli;24;17;29;176;191;SV Darmstadt 98;1;2;12;17;7;2;0.41;0.59;363;0.73;15;13;1;2;0;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0347058823529411;0.0666666666666666;265;0.0566037735849056;646.3414634146342;0.0833333333333333;2.4390243902439024;-5;-0.18;-1;-1;2;0.0330578512396694;0.25;0.1366666666666666;0.3333333333333333;1;2;3;1;0;0;1;0;0.25;0.4285714285714285;0.0082644628099173;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;St. Pauli;24;6;2;176;614;Arminia;2;3;23;9;6;3;0.57;0.43;461;0.82;8;20;2;3;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0477777777777777;0.25;378;0.0211640211640211;663.1578947368422;0.217391304347826;8.771929824561404;14;0.1399999999999999;0;-1;-12;0.0498915401301518;0.0869565217391304;0.285;2.5;0;2;2;1;0;0;0;1;0.0869565217391304;0.3333333333333333;0.0043383947939262;11.5;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-21;St. Pauli;24;6;0;176;183;Hamburg;3;4;16;11;7;5;0.51;0.49;428;0.8;10;12;3;4;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0445454545454545;0.3;342;0.0292397660818713;670.5882352941177;0.1875;5.88235294117647;5;0.02;0;-1;-2;0.0373831775700934;0.1875;0.17;1.0;1;2;3;0;0;1;1;0;0.1875;0.4285714285714285;0.0070093457943925;5.333333333333333;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;St. Pauli;24;6;8;176;195;Eintracht Braunschweig;1;2;20;9;7;2;0.69;0.31;723;0.86;7;12;1;2;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0344444444444444;0.1428571428571428;622;0.0112540192926045;901.4492753623188;0.2;5.797101449275363;11;0.3799999999999999;3;-1;-5;0.0276625172890733;0.05;0.69;4.0;0;1;1;0;0;1;0;1;0.05;0.1428571428571428;0.0013831258644536;20.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;St. Pauli;24;17;3;176;142;Heidenheim;2;2;10;11;4;1;0.44;0.56;412;0.7;11;11;2;2;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0509090909090909;0.1818181818181818;288;0.0381944444444444;654.5454545454545;0.3;6.818181818181818;-1;-0.12;-2;0;0;0.0242718446601941;0.1;0.44;3.0;1;0;1;1;0;0;1;0;0.1;0.25;0.0024271844660194;10.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;St. Pauli;24;6;3;176;196;Jahn Regensburg;2;4;9;16;2;4;0.55;0.45;581;0.86;5;8;2;4;0;0;0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.028125;0.4;500;0.01;909.090909090909;0.0;0.0;-7;0.1;-4;-2;-3;0.0154905335628227;0.1111111111111111;0.55;0.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.5;0.0017211703958691;9.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;St. Pauli;24;0;14;176;613;SV Sandhausen;0;3;23;8;8;1;0.76;0.24;722;0.9;7;10;0;2;0;1;9;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.03;0.0;650;0.0107692307692307;855.2631578947369;0.391304347826087;11.842105263157894;15;0.52;6;-3;-3;0.0318559556786703;0.217391304347826;0.152;1.8;4;1;5;1;0;0;1;0;0.217391304347826;0.625;0.0069252077562326;4.6;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;St. Pauli;24;17;29;176;189;Greuther Fürth;4;2;11;6;6;2;0.59;0.41;579;0.81;14;8;4;1;0;1;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0683333333333333;0.2857142857142857;469;0.0298507462686567;794.9152542372882;0.2727272727272727;5.084745762711865;5;0.18;-1;2;6;0.0189982728842832;0.1818181818181818;0.295;1.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.3333333333333333;0.003454231433506;5.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-03;St. Pauli;24;6;29;176;181;Paderborn;2;3;11;18;7;5;0.42;0.58;433;0.79;8;13;2;2;0;1;1;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0322222222222222;0.25;342;0.023391812865497;814.2857142857143;0.0909090909090909;2.380952380952381;-7;-0.1599999999999999;-4;-1;-5;0.0254041570438799;0.1818181818181818;0.21;0.5;2;0;2;1;0;0;1;0;0.1818181818181818;0.2857142857142857;0.0046189376443418;5.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-26;St. Pauli;24;17;17;176;626;Hansa Rostock;2;5;17;10;7;3;0.47;0.53;380;0.76;12;20;2;5;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.053;0.1666666666666666;289;0.0415224913494809;614.8936170212767;0.2352941176470588;8.51063829787234;7;-0.06;0;-3;-8;0.0447368421052631;0.0588235294117647;0.47;4.0;1;0;1;1;0;0;0;1;0.0588235294117647;0.1428571428571428;0.0026315789473684;17.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;St. Pauli;24;6;6;176;187;1. FC Magdeburg;1;2;18;13;3;4;0.51;0.49;429;0.77;10;9;1;2;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0376923076923076;0.1;330;0.0303030303030303;647.0588235294117;0.5;17.647058823529413;5;0.02;6;-1;1;0.0419580419580419;0.1111111111111111;0.255;4.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.6666666666666666;0.0046620046620046;9.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-12;St. Pauli;24;6;3;176;188;1. FCK;5;6;17;8;3;1;0.67;0.33;539;0.81;12;22;5;6;0;0;4;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.04125;0.4166666666666667;437;0.0274599542334096;652.2388059701492;0.2352941176470588;5.970149253731343;9;0.34;0;-1;-10;0.0315398886827458;0.0588235294117647;0.67;4.0;0;1;1;1;0;0;0;1;0.0588235294117647;0.3333333333333333;0.0018552875695732;17.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;St. Pauli;24;6;29;176;180;Hannover 96;1;2;20;7;4;1;0.54;0.46;461;0.8;11;14;1;1;0;1;8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0657142857142857;0.0909090909090909;369;0.029810298102981;683.3333333333333;0.4;14.814814814814811;13;0.08;5;-1;-3;0.0433839479392624;0.1;0.27;4.0;2;0;2;1;0;0;0;1;0.1;0.5;0.0043383947939262;10.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;St. Pauli;24;2;1;176;186;Nürnberg;2;1;9;23;2;4;0.55;0.45;509;0.72;13;8;2;1;0;0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0195652173913043;0.1538461538461538;366;0.0355191256830601;665.4545454545454;0.2222222222222222;3.636363636363636;-14;0.1;0;1;5;0.0176817288801571;0.1111111111111111;0.55;2.0;1;0;1;1;0;0;1;0;0.1111111111111111;0.5;0.0019646365422396;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-11-12;St. Pauli;24;2;28;176;182;Karlsruher;1;1;19;9;7;6;0.62;0.38;529;0.8;7;7;1;1;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0422222222222222;0.1428571428571428;423;0.0165484633569739;682.258064516129;0.3157894736842105;9.67741935483871;10;0.24;3;0;0;0.0359168241965973;0.2105263157894736;0.155;1.5;3;1;4;0;1;0;1;0;0.2105263157894736;0.5714285714285714;0.0075614366729678;4.75;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-11-08;St. Pauli;24;2;17;176;177;KSV Holstein;2;0;15;20;2;7;0.47;0.53;429;0.8;8;10;2;0;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;0.0265;0.25;343;0.0233236151603498;729.7872340425532;0.2;6.382978723404256;-5;-0.06;-7;2;-2;0.0349650349650349;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2022-11-05;St. Pauli;24;2;30;176;179;Düsseldorf;2;2;16;13;7;5;0.6;0.4;528;0.81;10;9;1;2;1;0;10;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0307692307692307;0.2;428;0.0233644859813084;713.3333333333334;0.625;16.666666666666668;3;0.1999999999999999;5;0;1;0.0303030303030303;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-29;St. Pauli;24;2;29;176;191;SV Darmstadt 98;3;1;22;14;7;5;0.56;0.44;442;0.79;14;9;3;1;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0314285714285714;0.2142857142857142;349;0.0401146131805157;623.2142857142857;0.2727272727272727;10.714285714285714;8;0.12;0;2;5;0.0497737556561085;0.0454545454545454;0.56;6.0;0;1;1;0;1;0;0;1;0.0454545454545454;0.1428571428571428;0.002262443438914;22.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-22;St. Pauli;24;2;3;176;614;Arminia;2;1;10;10;6;3;0.58;0.42;552;0.82;7;8;2;1;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0419999999999999;0.2857142857142857;453;0.0154525386313465;781.0344827586207;0.3;5.172413793103448;0;0.1599999999999999;1;1;-1;0.0181159420289855;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-19;St. Pauli;23;4;3;176;170;Friburgo;7;2;13;23;5;6;0.33;0.67;397;0.66;16;7;7;2;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.0291304347826086;0.4375;262;0.0610687022900763;793.9393939393939;0.1538461538461538;6.0606060606060606;-10;-0.34;-6;5;9;0.0327455919395466;0.0769230769230769;0.33;2.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.2;0.0025188916876574;13.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-10-14;St. Pauli;24;17;0;176;183;Hamburg;3;2;22;7;7;2;0.4;0.6;318;0.78;15;5;3;1;0;1;7;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0857142857142857;0.2;248;0.0604838709677419;620.0;0.3181818181818182;17.5;15;-0.1999999999999999;5;1;10;0.0691823899371069;0.1363636363636363;0.1333333333333333;2.333333333333333;0;3;3;1;0;0;0;1;0.1363636363636363;0.4285714285714285;0.0094339622641509;7.333333333333333;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022-10-08;St. Pauli;24;22;29;176;195;Eintracht Braunschweig;1;5;14;10;2;3;0.64;0.36;473;0.81;8;14;1;5;0;0;4;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.036;0.125;383;0.02088772845953;598.4375;0.2857142857142857;6.25;4;0.28;-3;-4;-6;0.0295983086680761;0.0714285714285714;0.64;4.0;0;1;1;0;0;1;1;0;0.0714285714285714;0.5;0.0021141649048625;14.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022-10-01;St. Pauli;24;1;7;176;142;Heidenheim;2;5;10;9;3;1;0.58;0.42;526;0.79;10;16;2;5;0;0;2;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5;0.0466666666666666;0.2;416;0.0240384615384615;717.2413793103449;0.2;3.4482758620689657;1;0.1599999999999999;-3;-3;-6;0.0190114068441064;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-18;St. Pauli;24;1;3;176;196;Jahn Regensburg;5;2;14;7;4;4;0.69;0.31;575;0.82;13;11;5;2;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0442857142857142;0.3846153846153846;472;0.0275423728813559;684.0579710144928;0.3571428571428571;7.246376811594203;7;0.3799999999999999;4;3;2;0.0243478260869565;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-09-11;St. Pauli;24;22;22;176;613;SV Sandhausen;0;2;26;7;7;2;0.7;0.3;629;0.84;6;12;0;2;0;0;11;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.0428571428571428;0.0;528;0.0113636363636363;754.2857142857143;0.4230769230769231;15.714285714285715;19;0.3999999999999999;10;-2;-6;0.0413354531001589;0.0384615384615384;0.7;11.0;1;0;1;0;1;0;0;1;0.0384615384615384;0.1428571428571428;0.0015898251192368;26.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-03;St. Pauli;24;22;3;176;189;Greuther Fürth;5;1;15;10;4;5;0.63;0.37;487;0.8;13;13;5;1;0;0;6;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.037;0.3846153846153846;390;0.0333333333333333;619.047619047619;0.4;9.523809523809524;5;0.26;0;4;0;0.0308008213552361;0.1333333333333333;0.315;3.0;1;1;2;0;1;0;1;0;0.1333333333333333;0.5;0.0041067761806981;7.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-08-27;St. Pauli;24;22;2;176;181;Paderborn;2;1;19;10;5;5;0.59;0.41;517;0.79;8;9;2;1;0;0;7;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0409999999999999;0.25;408;0.0196078431372549;691.5254237288136;0.3684210526315789;11.864406779661016;9;0.18;5;1;-1;0.0367504835589942;0.1052631578947368;0.295;3.5;0;2;2;0;1;0;0;1;0.1052631578947368;0.4;0.0038684719535783;9.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
