Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Jan Oblak-Atlético Madrid;Marcos Llorente-Atlético Madrid;José María Giménez-Atlético Madrid;Robin Le Normand-Atlético Madrid;Javi Galán-Atlético Madrid;Giuliano Simeone-Atlético Madrid;Pablo Barrios Rivas-Atlético Madrid;Koke Resurrección-Atlético Madrid;Conor Gallagher-Atlético Madrid;Julián Álvarez-Atlético Madrid;Alexander Sørloth-Atlético Madrid;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Nahuel Molina-Atlético Madrid;Clément Lenglet-Atlético Madrid;César Azpilicueta-Atlético Madrid;Antoine Griezmann-Atlético Madrid;Juan Musso-Atlético Madrid;Reinildo Mandava-Atlético Madrid;Rodrigo De Paul-Atlético Madrid;Samuel Lino-Atlético Madrid;Axel Witsel-Atlético Madrid;Ángel Correa-Atlético Madrid;Rodrigo Riquelme Reche-Atlético Madrid;Ilias Kostis-Atlético Madrid;Javi Serrano-Atlético Madrid;Horațiu Moldovan-Atlético Madrid;Arthur Vermeeren-Atlético Madrid;João Félix-Atlético Madrid;Thomas Lemar-Atlético Madrid;Stefan Savić-Atlético Madrid;Gabriel Paulista-Atlético Madrid;Mario Hermoso Canseco-Atlético Madrid;Álvaro Morata-Atlético Madrid;Saúl Ñíguez-Atlético Madrid;Memphis Depay-Atlético Madrid;Çağlar Söyüncü-Atlético Madrid;Yannick Carrasco-Atlético Madrid;Ivo Grbić-Atlético Madrid;Sergio Reguilón-Atlético Madrid;Matt Doherty-Atlético Madrid;Marco Moreno-Atlético Madrid;Geoffrey Kondogbia-Atlético Madrid;Carlos Martín Domínguez-Atlético Madrid
2024-07-27;Atlético Madrid;6;17;0;27;-1;Numancia;4;0;9;4;3;1;0.54;0.46;464;0.84;11;11;4;0;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.115;0.3636363636363636;390;0.0282051282051282;722.2222222222222;0.4444444444444444;7.4074074074074066;5;0.08;2;4;0;0.0193965517241379;0.1111111111111111;0.54;4.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.0021551724137931;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-25;Atlético Madrid;1;17;0;27;46;Real Sociedad;4;3;10;14;4;4;0.39;0.61;364;0.85;15;19;3;3;1;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.0435714285714285;0.2666666666666666;309;0.0485436893203883;792.3076923076923;0.4;10.256410256410255;-4;-0.2199999999999999;-4;1;-4;0.0274725274725274;0.2;0.195;2.0;1;1;2;1;0;0;1;0;0.2;0.5;0.0054945054945054;5.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Atlético Madrid;1;9;7;27;41;Osasuna;2;2;14;15;2;6;0.57;0.43;483;0.85;12;9;2;2;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0286666666666666;0.1666666666666666;411;0.0291970802919708;721.0526315789474;0.5;12.280701754385966;-1;0.1399999999999999;2;0;3;0.0289855072463768;0.0714285714285714;0.57;7.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.5;0.0020703933747412;14.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Atlético Madrid;1;9;8;27;48;Getafe;3;4;7;8;3;3;0.55;0.45;561;0.88;7;17;3;4;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.05625;0.4285714285714285;494;0.0141700404858299;898.1818181818181;0.4285714285714285;5.454545454545454;-1;0.1;-3;-1;-10;0.0124777183600713;0.4285714285714285;0.1833333333333333;1.0;2;1;3;1;0;0;1;0;0.4285714285714285;1.0;0.0053475935828877;2.333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Atlético Madrid;1;17;6;27;44;Celta de Vigo;1;1;21;6;8;2;0.56;0.44;635;0.88;7;9;1;1;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0733333333333333;0.1428571428571428;559;0.0125223613595706;998.2142857142856;0.1904761904761904;7.142857142857142;15;0.12;-3;0;-2;0.0330708661417322;0.0476190476190476;0.56;4.0;0;1;1;1;0;0;0;1;0.0476190476190476;0.125;0.0015748031496062;21.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Atlético Madrid;1;2;3;27;38;Athletic;3;2;8;7;3;1;0.42;0.58;447;0.79;16;15;3;2;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0828571428571428;0.1875;353;0.0453257790368272;840.4761904761905;0.375;7.142857142857143;1;-0.1599999999999999;-2;1;1;0.017897091722595;0.375;0.1399999999999999;1.0;1;2;3;1;0;0;0;1;0.375;1.0;0.0067114093959731;2.6666666666666665;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Atlético Madrid;1;2;3;27;45;Alavés;3;5;15;8;4;3;0.69;0.31;523;0.84;12;20;3;5;0;0;11;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0.03875;0.25;439;0.0273348519362186;636.2318840579711;0.7333333333333333;15.942028985507248;7;0.3799999999999999;10;-2;-8;0.02868068833652;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-16;Atlético Madrid;0;2;3;27;11;Dortmund;2;1;10;19;3;9;0.48;0.52;520;0.84;11;9;2;1;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.0273684210526315;0.1818181818181818;437;0.0251716247139588;910.4166666666669;0.2;4.166666666666667;-9;-0.04;-4;1;2;0.0192307692307692;0.2;0.24;1.0;0;2;2;0;0;1;1;0;0.2;0.6666666666666666;0.0038461538461538;5.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Atlético Madrid;1;1;5;27;24;Girona;3;2;17;12;4;5;0.4;0.6;429;0.84;18;12;3;2;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.0499999999999999;0.1666666666666666;360;0.05;900.0;0.1176470588235294;5.0;5;-0.1999999999999999;2;1;6;0.0396270396270396;0.1764705882352941;0.1333333333333333;0.6666666666666666;2;1;3;1;0;0;0;1;0.1764705882352941;0.75;0.0069930069930069;5.666666666666667;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;Atlético Madrid;0;2;3;27;11;Dortmund;3;2;14;12;9;4;0.33;0.67;321;0.77;10;7;3;2;0;0;8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.0558333333333333;0.3;247;0.0404858299595141;748.4848484848485;0.5714285714285714;24.24242424242424;2;-0.34;0;1;3;0.043613707165109;0.1428571428571428;0.165;4.0;2;0;2;1;0;0;0;1;0.1428571428571428;0.2222222222222222;0.0062305295950155;7.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-01;Atlético Madrid;1;4;0;27;37;Villarreal;3;3;14;11;8;2;0.48;0.52;482;0.84;22;14;3;3;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0472727272727272;0.1363636363636363;405;0.0543209876543209;843.75;0.2142857142857142;6.25;3;-0.04;0;0;8;0.0290456431535269;0.1428571428571428;0.24;1.5;1;1;2;1;0;0;1;0;0.1428571428571428;0.25;0.0041493775933609;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;Atlético Madrid;1;6;0;27;10;Barcelona;4;1;13;9;3;5;0.4;0.6;355;0.8;15;9;3;1;1;0;7;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0666666666666666;0.2666666666666666;284;0.0528169014084507;710.0;0.5384615384615384;17.5;4;-0.1999999999999999;4;3;6;0.0366197183098591;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Atlético Madrid;1;4;1;27;130;Cádiz;5;4;8;7;4;3;0.61;0.39;563;0.84;15;20;5;4;0;0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0557142857142857;0.3333333333333333;473;0.0317124735729386;775.4098360655738;0.125;1.639344262295082;1;0.2199999999999999;-2;1;-5;0.0142095914742451;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Atlético Madrid;1;2;3;27;39;Betis;1;2;17;12;12;6;0.42;0.58;453;0.79;9;12;1;2;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.0483333333333333;0.1111111111111111;358;0.0251396648044692;852.3809523809524;0.2352941176470588;9.523809523809524;5;-0.1599999999999999;-2;-1;-3;0.0375275938189845;0.1176470588235294;0.21;2.0;2;0;2;1;0;0;0;1;0.1176470588235294;0.1666666666666666;0.0044150110375275;8.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-29;Atlético Madrid;19;4;3;27;38;Athletic;1;4;17;10;6;7;0.61;0.39;533;0.82;8;17;1;4;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.039;0.125;437;0.0183066361556064;716.3934426229508;0.2941176470588235;8.19672131147541;7;0.2199999999999999;2;-3;-9;0.0318949343339587;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-20;Atlético Madrid;0;2;2;27;7;Inter;4;2;7;19;0;5;0.43;0.57;480;0.83;16;10;4;2;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.03;0.25;398;0.0402010050251256;925.5813953488372;0.2857142857142857;4.651162790697675;-12;-0.1399999999999999;-1;2;6;0.0145833333333333;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Atlético Madrid;1;4;5;27;50;U. D. Las Palmas;2;2;13;11;7;2;0.35;0.65;331;0.74;19;9;2;2;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.059090909090909;0.1052631578947368;245;0.0775510204081632;700.0;0.2307692307692307;8.571428571428571;2;-0.3;-2;0;10;0.039274924471299;0.3846153846153846;0.0699999999999999;0.6;2;3;5;1;0;0;0;1;0.3846153846153846;0.7142857142857143;0.0151057401812688;2.6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Atlético Madrid;1;2;1;27;43;Sevilla;1;2;16;10;5;6;0.61;0.39;614;0.87;5;8;1;2;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.039;0.2;534;0.0093632958801498;875.4098360655738;0.4375;11.475409836065571;6;0.2199999999999999;5;-1;-3;0.0260586319218241;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Atlético Madrid;19;2;3;27;38;Athletic;2;4;20;9;5;3;0.69;0.31;665;0.86;9;18;2;4;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.0344444444444444;0.2222222222222222;572;0.0157342657342657;828.9855072463769;0.5;14.492753623188406;11;0.3799999999999999;4;-2;-9;0.0300751879699248;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Atlético Madrid;1;2;28;27;12;Real Madrid;4;0;10;17;5;4;0.45;0.55;528;0.89;15;6;4;0;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0323529411764705;0.2666666666666666;470;0.0319148936170212;1044.4444444444443;0.8;17.77777777777778;-7;-0.1;6;4;9;0.0189393939393939;0.1;0.45;8.0;0;1;1;0;1;0;1;0;0.1;0.2;0.0018939393939393;10.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Atlético Madrid;1;2;17;27;42;Rayo Vallecano;0;3;8;10;3;2;0.54;0.46;481;0.82;11;13;0;3;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.046;0.0;394;0.0279187817258883;729.6296296296296;0.625;9.25925925925926;-2;0.08;-1;-3;-2;0.0166320166320166;0.25;0.27;2.5;1;1;2;1;0;0;0;1;0.25;0.6666666666666666;0.0041580041580041;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Atlético Madrid;1;2;3;27;52;Valencia C. F.;2;0;12;10;8;3;0.55;0.45;617;0.88;9;9;2;0;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.045;0.2222222222222222;543;0.0165745856353591;987.2727272727273;0.25;5.454545454545454;2;0.1;-3;2;0;0.019448946515397;0.1666666666666666;0.275;1.5;1;1;2;1;0;0;0;1;0.1666666666666666;0.25;0.0032414910858995;6.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-25;Atlético Madrid;19;2;2;27;43;Sevilla;3;6;10;6;4;1;0.58;0.42;573;0.86;15;13;3;6;0;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0699999999999999;0.2;493;0.0304259634888438;850.0000000000001;0.1;1.7241379310344829;4;0.1599999999999999;-2;-3;2;0.0174520069808027;0.1;0.58;1.0;0;1;1;1;0;0;0;1;0.1;0.25;0.0017452006980802;10.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-22;Atlético Madrid;1;2;0;27;119;Granada;2;2;10;17;5;2;0.46;0.54;498;0.88;16;11;2;2;0;0;2;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0317647058823529;0.125;438;0.0365296803652968;952.1739130434784;0.2;4.3478260869565215;-7;-0.08;-4;0;5;0.0200803212851405;0.1;0.46;2.0;0;1;1;1;0;0;1;0;0.1;0.2;0.002008032128514;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-18;Atlético Madrid;19;2;28;27;12;Real Madrid;6;6;18;19;12;7;0.4;0.6;550;0.87;20;13;6;6;0;0;0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9;0.031578947368421;0.3;478;0.0418410041841004;1195.0;0.0;0.0;-1;-0.1999999999999999;-9;0;7;0.0327272727272727;0.2222222222222222;0.1;0.0;1;3;4;1;0;0;0;1;0.2222222222222222;0.3333333333333333;0.0072727272727272;4.5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-10;Atlético Madrid;18;2;28;27;12;Real Madrid;0;1;11;22;6;11;0.43;0.57;702;0.88;19;10;0;1;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11;0.0259090909090909;0.0;618;0.0307443365695792;1437.2093023255811;0.3636363636363636;9.30232558139535;-11;-0.1399999999999999;-7;-1;9;0.0156695156695156;0.2727272727272727;0.1433333333333333;1.3333333333333333;2;1;3;0;0;1;1;0;0.2727272727272727;0.5;0.0042735042735042;3.6666666666666665;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Atlético Madrid;19;2;3;27;-1;CD Lugo;1;1;12;11;3;2;0.61;0.39;597;0.87;7;9;1;1;0;0;4;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0354545454545454;0.1428571428571428;519;0.0134874759152215;850.8196721311475;0.3333333333333333;6.557377049180328;1;0.2199999999999999;-5;0;-2;0.0201005025125628;0.25;0.2033333333333333;1.3333333333333333;1;2;3;1;0;0;1;0;0.25;1.0;0.0050251256281407;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03;Atlético Madrid;1;30;8;27;24;Girona;1;0;18;17;12;9;0.48;0.52;465;0.87;10;8;1;0;0;0;8;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0305882352941176;0.1;405;0.0246913580246913;843.75;0.4444444444444444;16.666666666666668;1;-0.04;1;1;2;0.0387096774193548;0.1666666666666666;0.16;2.6666666666666665;2;1;3;0;0;1;1;0;0.1666666666666666;0.25;0.0064516129032258;6.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Atlético Madrid;1;9;2;27;43;Sevilla;8;3;12;8;4;2;0.49;0.51;483;0.85;12;19;7;3;1;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.06375;0.6666666666666666;411;0.0291970802919708;838.7755102040817;0.5;12.244897959183673;4;-0.02;1;5;-7;0.0248447204968944;0.0833333333333333;0.49;6.0;0;1;1;1;0;0;0;1;0.0833333333333333;0.25;0.0020703933747412;12.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Atlético Madrid;1;2;1;27;48;Getafe;2;3;8;29;4;9;0.41;0.59;383;0.77;6;14;1;3;1;0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12;0.0203448275862068;0.3333333333333333;295;0.0203389830508474;719.5121951219512;0.125;2.4390243902439024;-21;-0.18;-11;-1;-8;0.02088772845953;0.375;0.1366666666666666;0.3333333333333333;1;2;3;0;1;0;0;1;0.375;0.75;0.0078328981723237;2.6666666666666665;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Atlético Madrid;1;2;3;27;38;Athletic;1;0;7;16;3;7;0.62;0.38;631;0.85;10;8;1;0;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.02375;0.1;536;0.0186567164179104;864.516129032258;1.0;11.290322580645162;-9;0.24;4;1;2;0.011093502377179;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-13;Atlético Madrid;0;2;0;27;71;Lazio;1;3;16;10;4;4;0.58;0.42;676;0.88;12;10;1;3;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0419999999999999;0.0833333333333333;595;0.0201680672268907;1025.8620689655172;0.3125;8.620689655172415;6;0.1599999999999999;2;-2;2;0.0236686390532544;0.125;0.29;2.5;1;1;2;1;0;0;0;1;0.125;0.5;0.0029585798816568;8.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Atlético Madrid;1;17;29;27;126;Almería;1;0;13;19;4;6;0.58;0.42;534;0.84;13;11;1;0;0;0;3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15;0.0221052631578947;0.0769230769230769;449;0.0289532293986636;774.1379310344828;0.2307692307692307;5.172413793103448;-6;0.1599999999999999;-12;1;2;0.0243445692883895;0.1538461538461538;0.29;1.5;2;0;2;1;0;0;0;1;0.1538461538461538;0.5;0.0037453183520599;6.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Atlético Madrid;1;4;0;27;10;Barcelona;4;5;8;13;4;2;0.41;0.59;425;0.84;12;17;4;5;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0453846153846153;0.3333333333333333;357;0.0336134453781512;870.7317073170732;0.25;4.878048780487805;-5;-0.18;-5;-1;-5;0.0188235294117647;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
