Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Álex Remiro-Real Sociedad;Hamari Traoré-Real Sociedad;Jon Martín-Real Sociedad;Aritz Elustondo-Real Sociedad;Aihen Muñoz-Real Sociedad;Beñat Turrientes-Real Sociedad;Takefusa Kubo-Real Sociedad;Pablo Marín-Real Sociedad;Luka Sučić-Real Sociedad;Sergio Gómez Martín-Real Sociedad;Mikel Oyarzabal-Real Sociedad;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jon Aramburu-Real Sociedad;Martín Zubimendi-Real Sociedad;Ander Barrenetxea Muguruza-Real Sociedad;Igor Zubeldia-Real Sociedad;Javier López Carballo-Real Sociedad;Jon Ander Olasagasti-Real Sociedad;Nayef Aguerd-Real Sociedad;Orri Óskarsson-Real Sociedad;Brais Méndez-Real Sociedad;Sheraldo Becker-Real Sociedad;Unai Marrero-Real Sociedad;Arsen Zajarián-Real Sociedad;Jon Pacheco-Real Sociedad;Jon Balda-Real Sociedad;Álvaro Odriozola-Real Sociedad;Urko González de Zárate-Real Sociedad;Umar Sadiq-Real Sociedad;Jon Magunazelaia-Real Sociedad;Luken Beitia-Real Sociedad;Kieran Tierney-Real Sociedad;Mikel Merino-Real Sociedad;Javi Galán-Real Sociedad;Robin Le Normand-Real Sociedad;André Silva-Real Sociedad;Alberto Dadie-Real Sociedad;Momo Cho-Real Sociedad;Carlos Fernández Luna-Real Sociedad;Andoni Gorosabel-Real Sociedad;Diego Rico-Real Sociedad;Asier Illarramendi-Real Sociedad;Alexander Sørloth-Real Sociedad;David Silva-Real Sociedad
2024-05-13;Real Sociedad;1;17;0;46;10;Barcelona;3;2;10;14;3;5;0.43;0.57;444;0.86;14;12;3;2;0;0;2;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0407142857142857;0.2142857142857142;382;0.0366492146596858;888.3720930232558;0.2;4.651162790697675;-4;-0.1399999999999999;-4;1;2;0.0225225225225225;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Real Sociedad;1;7;1;46;50;U. D. Las Palmas;2;1;9;7;4;1;0.52;0.48;478;0.85;12;11;2;1;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.0685714285714285;0.1666666666666666;406;0.0295566502463054;780.7692307692307;0.7777777777777778;13.461538461538462;2;0.04;5;1;1;0.0188284518828451;0.2222222222222222;0.26;3.5;2;0;2;1;0;0;0;1;0.2222222222222222;0.5;0.00418410041841;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-26;Real Sociedad;1;7;3;46;12;Real Madrid;3;4;9;5;3;3;0.57;0.43;520;0.87;13;11;3;4;0;0;11;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.086;0.2307692307692307;452;0.0287610619469026;792.9824561403509;1.2222222222222223;19.29824561403509;4;0.1399999999999999;8;-1;2;0.0173076923076923;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Real Sociedad;1;0;3;46;48;Getafe;2;0;7;6;3;3;0.61;0.39;454;0.77;18;12;2;0;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0.065;0.1111111111111111;350;0.0514285714285714;573.7704918032787;0.5714285714285714;6.557377049180328;1;0.2199999999999999;4;2;6;0.0154185022026431;0.1428571428571428;0.61;4.0;1;0;1;0;1;0;1;0;0.1428571428571428;0.3333333333333333;0.0022026431718061;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Real Sociedad;1;1;3;46;126;Almería;3;2;17;7;4;3;0.49;0.51;406;0.8;16;8;2;2;1;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.0728571428571428;0.1875;325;0.0492307692307692;663.265306122449;0.2941176470588235;10.20408163265306;10;-0.02;4;1;8;0.041871921182266;0.1176470588235294;0.245;2.5;1;1;2;0;1;0;0;1;0.1176470588235294;0.5;0.0049261083743842;8.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Real Sociedad;1;0;3;46;45;Alavés;2;2;12;3;3;0;0.6;0.4;471;0.78;15;10;2;2;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.1333333333333333;0.1333333333333333;367;0.0408719346049046;611.6666666666667;0.6666666666666666;13.333333333333334;9;0.1999999999999999;5;0;5;0.0254777070063694;0.0833333333333333;0.6;8.0;0;1;1;1;0;0;1;0;0.0833333333333333;0.3333333333333333;0.0021231422505307;12.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-15;Real Sociedad;1;0;1;46;130;Cádiz;3;1;14;13;6;2;0.64;0.36;580;0.81;15;6;3;1;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2;0.0276923076923076;0.2;470;0.0319148936170212;734.375;0.5714285714285714;12.5;1;0.28;6;2;9;0.0241379310344827;0.1428571428571428;0.32;4.0;1;1;2;1;0;0;0;1;0.1428571428571428;0.3333333333333333;0.0034482758620689;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Real Sociedad;1;7;1;46;119;Granada;2;1;11;13;8;6;0.64;0.36;473;0.82;11;17;2;1;0;0;6;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0276923076923076;0.1818181818181818;388;0.0283505154639175;606.25;0.5454545454545454;9.375;-2;0.28;2;1;-6;0.0232558139534883;0.2727272727272727;0.2133333333333333;2.0;1;2;3;1;0;0;1;0;0.2727272727272727;0.375;0.0063424947145877;3.6666666666666665;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-05;Real Sociedad;0;0;28;46;19;PSG;2;3;14;10;7;7;0.43;0.57;359;0.73;19;13;2;3;0;0;6;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.0569999999999999;0.1052631578947368;262;0.0725190839694656;609.3023255813954;0.4285714285714285;13.953488372093023;4;-0.1399999999999999;2;-1;6;0.0389972144846796;0.0714285714285714;0.43;6.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.1428571428571428;0.0027855153203342;14.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;Real Sociedad;19;0;4;46;40;R.C.D. Mallorca;1;3;26;6;9;1;0.62;0.38;555;0.75;10;20;1;3;0;0;15;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0633333333333333;0.1;416;0.0240384615384615;670.9677419354839;0.5769230769230769;24.193548387096776;20;0.24;11;-2;-10;0.0468468468468468;0.0384615384615384;0.62;15.0;0;1;1;0;1;0;0;1;0.0384615384615384;0.1111111111111111;0.0018018018018018;26.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Real Sociedad;1;7;1;46;37;Villarreal;3;4;21;6;8;4;0.71;0.29;575;0.87;15;14;3;4;0;0;13;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.0483333333333333;0.2;500;0.03;704.2253521126761;0.6190476190476191;18.30985915492958;15;0.42;11;-1;1;0.0365217391304347;0.0476190476190476;0.71;13.0;0;1;1;0;0;1;0;1;0.0476190476190476;0.125;0.0017391304347826;21.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Real Sociedad;1;0;4;46;40;R.C.D. Mallorca;5;9;19;4;5;1;0.69;0.31;477;0.84;18;12;5;7;0;2;9;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0775;0.2777777777777778;401;0.0448877805486284;581.1594202898551;0.4736842105263157;13.043478260869566;15;0.3799999999999999;6;-4;6;0.0398322851153039;0.1052631578947368;0.345;4.5;1;1;2;1;0;0;1;0;0.1052631578947368;0.4;0.0041928721174004;9.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-14;Real Sociedad;0;0;0;46;19;PSG;2;0;9;14;0;6;0.37;0.63;337;0.78;15;6;2;0;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.045;0.1333333333333333;263;0.0570342205323193;710.8108108108108;0.7777777777777778;18.91891891891892;-5;-0.26;-2;2;9;0.0267062314540059;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Real Sociedad;1;0;4;46;41;Osasuna;0;0;21;9;3;2;0.69;0.31;576;0.87;11;11;0;0;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.0344444444444444;0.0;501;0.0219560878243512;726.0869565217392;0.3333333333333333;10.144927536231885;12;0.3799999999999999;3;0;0;0.0364583333333333;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-06;Real Sociedad;19;0;4;46;40;R.C.D. Mallorca;3;3;12;5;3;0;0.7;0.3;527;0.84;12;20;3;3;0;0;4;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.06;0.25;443;0.0270880361173814;632.8571428571429;0.3333333333333333;5.714285714285714;7;0.3999999999999999;2;0;-8;0.0227703984819734;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Real Sociedad;1;8;3;46;24;Girona;3;2;11;11;2;3;0.52;0.48;427;0.86;19;8;3;2;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.0436363636363636;0.1578947368421052;367;0.0517711171662125;705.7692307692307;0.3636363636363636;7.692307692307692;0;0.04;1;1;11;0.0257611241217798;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Real Sociedad;1;4;1;46;42;Rayo Vallecano;2;4;6;5;3;0;0.52;0.48;392;0.76;16;14;2;4;0;0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.096;0.125;298;0.0536912751677852;573.0769230769231;0.3333333333333333;3.846153846153846;1;0.04;0;-2;2;0.0153061224489795;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-23;Real Sociedad;19;14;3;46;44;Celta de Vigo;2;4;10;9;3;2;0.54;0.46;418;0.72;22;16;2;4;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.0511111111111111;0.0909090909090909;301;0.0730897009966777;557.4074074074074;0.6;11.11111111111111;1;0.08;2;-2;6;0.0239234449760765;0.2;0.27;3.0;1;1;2;1;0;0;1;0;0.2;0.6666666666666666;0.0047846889952153;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Real Sociedad;1;4;1;46;44;Celta de Vigo;2;1;6;6;2;2;0.52;0.48;470;0.77;18;12;2;1;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.08;0.1111111111111111;362;0.0497237569060773;696.1538461538461;0.5;5.769230769230769;0;0.04;-3;1;6;0.0127659574468085;0.1666666666666666;0.52;3.0;1;0;1;1;0;0;1;0;0.1666666666666666;0.5;0.002127659574468;6.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Real Sociedad;19;0;17;46;41;Osasuna;2;3;15;6;6;1;0.59;0.41;470;0.77;10;11;2;2;0;1;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.0683333333333333;0.2;362;0.0276243093922651;613.5593220338983;0.3333333333333333;8.474576271186441;9;0.18;-4;-1;-1;0.0319148936170212;0.1333333333333333;0.295;2.5;0;2;2;1;0;0;1;0;0.1333333333333333;0.3333333333333333;0.0042553191489361;7.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Real Sociedad;1;7;3;46;38;Athletic;4;1;9;10;1;3;0.51;0.49;371;0.7;21;16;4;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.049;0.1904761904761904;260;0.0807692307692307;509.80392156862746;0.5555555555555556;9.803921568627452;-1;0.02;0;3;5;0.0242587601078167;0.1111111111111111;0.51;5.0;0;1;1;0;0;1;1;0;0.1111111111111111;1.0;0.0026954177897574;9.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Real Sociedad;19;0;3;46;125;Málaga;2;2;16;9;5;1;0.61;0.39;519;0.84;26;13;2;2;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.0433333333333333;0.0769230769230769;436;0.0596330275229357;714.7540983606558;0.3125;8.19672131147541;7;0.2199999999999999;3;0;13;0.0308285163776493;0.0625;0.61;5.0;0;1;1;1;0;0;1;0;0.0625;0.2;0.001926782273603;16.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02;Real Sociedad;1;0;3;46;45;Alavés;6;4;16;7;6;2;0.54;0.46;370;0.75;9;17;5;4;1;0;6;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.0657142857142857;0.6666666666666666;278;0.0323741007194244;514.8148148148148;0.375;11.11111111111111;9;0.08;2;2;-8;0.0432432432432432;0.0625;0.54;6.0;0;1;1;0;1;0;0;1;0.0625;0.1666666666666666;0.0027027027027027;16.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-21;Real Sociedad;1;7;1;46;130;Cádiz;1;3;8;10;1;2;0.6;0.4;429;0.77;15;16;1;3;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7;0.04;0.0666666666666666;330;0.0454545454545454;550.0;0.625;8.333333333333334;-2;0.1999999999999999;-2;-2;-1;0.0186480186480186;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Real Sociedad;1;0;3;46;39;Betis;3;4;12;12;4;3;0.58;0.42;502;0.86;12;12;3;4;0;0;2;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7;0.0349999999999999;0.25;432;0.0277777777777777;744.8275862068966;0.1666666666666666;3.4482758620689657;0;0.1599999999999999;-5;-1;0;0.0239043824701195;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-12;Real Sociedad;0;7;2;46;7;Inter;4;1;5;10;2;2;0.56;0.44;539;0.84;21;9;4;1;0;0;5;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0.044;0.1904761904761904;453;0.0463576158940397;808.9285714285713;1.0;8.928571428571427;-5;0.12;4;3;12;0.0092764378478664;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Real Sociedad;1;7;1;46;37;Villarreal;1;2;16;20;5;4;0.48;0.52;412;0.82;22;10;1;2;0;0;3;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.026;0.0454545454545454;338;0.0650887573964497;704.1666666666667;0.1875;6.25;-4;-0.04;-2;-1;12;0.0388349514563106;0.1875;0.16;1.0;3;0;3;1;0;0;1;0;0.1875;0.6;0.0072815533980582;5.333333333333333;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Real Sociedad;19;1;1;46;-1;Andratx;1;2;10;13;4;2;0.71;0.29;516;0.79;11;10;1;2;0;0;2;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0223076923076923;0.0909090909090909;408;0.0269607843137254;574.6478873239437;0.2;2.8169014084507045;-3;0.42;-3;-1;1;0.0193798449612403;0.1;0.71;2.0;0;1;1;1;0;0;1;0;0.1;0.25;0.001937984496124;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Real Sociedad;1;0;4;46;41;Osasuna;3;3;17;9;5;3;0.72;0.28;589;0.87;10;12;3;3;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.0311111111111111;0.3;512;0.01953125;711.1111111111111;0.4705882352941176;11.11111111111111;8;0.4399999999999999;7;0;-2;0.0288624787775891;0.0588235294117647;0.72;8.0;1;0;1;0;1;0;1;0;0.0588235294117647;0.2;0.0016977928692699;17.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;Real Sociedad;0;0;3;46;34;RB Salzburg;1;1;21;4;7;1;0.71;0.29;603;0.85;10;9;1;1;0;0;9;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.0725;0.1;513;0.0194931773879142;722.5352112676056;0.4285714285714285;12.67605633802817;17;0.42;7;0;1;0.0348258706467661;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Real Sociedad;1;1;3;46;43;Sevilla;2;3;11;8;8;2;0.48;0.52;398;0.76;22;8;2;1;0;2;4;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.065;0.0909090909090909;302;0.0728476821192053;629.1666666666667;0.3636363636363636;8.333333333333334;3;-0.04;0;-1;14;0.0276381909547738;0.1818181818181818;0.24;2.0;2;0;2;1;0;0;0;1;0.1818181818181818;0.25;0.0050251256281407;5.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Real Sociedad;1;14;3;46;126;Almería;2;3;18;7;6;2;0.54;0.46;350;0.77;19;18;2;3;0;0;5;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.0657142857142857;0.1052631578947368;270;0.0703703703703703;500.0;0.2777777777777778;9.25925925925926;11;0.08;0;-1;1;0.0514285714285714;0.1666666666666666;0.18;1.6666666666666667;0;3;3;1;0;0;1;0;0.1666666666666666;0.5;0.0085714285714285;6.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Real Sociedad;1;0;29;46;10;Barcelona;3;3;13;12;6;4;0.51;0.49;396;0.83;16;8;3;3;0;0;8;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.0408333333333333;0.1875;329;0.0486322188449848;645.0980392156863;0.6153846153846154;15.68627450980392;1;0.02;5;0;8;0.0328282828282828;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Real Sociedad;19;0;1;46;-1;Buñol;2;3;21;2;6;0;0.72;0.28;473;0.85;8;10;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.14;0.25;402;0.0199004975124378;558.3333333333334;0.1904761904761904;5.555555555555555;19;0.4399999999999999;0;-1;-2;0.0443974630021141;0.0476190476190476;0.72;4.0;0;1;1;1;0;0;1;0;0.0476190476190476;0.1666666666666666;0.0021141649048625;21.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
