Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcin Bułka-Niza;Mohamed Abdelmonem-Niza;Youssouf Ndayishimiye-Niza;Melvin Bard-Niza;Jonathan Clauss-Niza;Hicham Boudaoui-Niza;Pablo Rosario-Niza;Morgan Sanson-Niza;Ali Abdi-Niza;Badredine Bouanani-Niza;Gaëtan Laborde-Niza;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jérémie Boga-Niza;Moïse Bombito-Niza;Dante Bonfim-Niza;Baptiste Santamaria-Niza;Evann Guessand-Niza;Momo Cho-Niza;Tom Louchet-Niza;Sofiane Diop-Niza;Maxime Dupé-Niza;Antoine Mendy-Niza;Yaël Nandjou-Niza;Issiaga Camara-Niza;Farès Bousnina-Niza;Youssoufa Moukoko-Niza;Tanguy Ndombélé-Niza;Billal Brahimi-Niza;Jean-Clair Todibo-Niza;Khéphren Thuram-Niza;Alexis Claude-Maurice-Niza;Jordan Lotomba-Niza;Terem Moffi-Niza;Romain Perraud-Niza;Ayoub Amraoui-Niza;Reda Belahyane-Niza;Youcef Atal-Niza;Kasper Schmeichel-Niza;Alexis Beka Beka-Niza;Ross Barkley-Niza;Aaron Ramsey-Niza;Nicolas Pépé-Niza;Mario Lemina-Niza;Joe Bryan-Niza
2023-12-10;Niza;2;0;30;109;766;Reims;2;3;15;9;5;2;0.52;0.48;460;0.84;14;6;2;3;0;0;9;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0;0.0533333333333333;0.1428571428571428;386;0.0362694300518134;742.3076923076923;0.6;17.307692307692307;6;0.04;9;-1;8;0.0326086956521739;0.1333333333333333;0.26;4.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.4;0.0043478260869565;7.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Niza;2;0;3;109;769;Nantes;0;3;13;13;6;4;0.63;0.37;620;0.9;18;15;0;3;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.0284615384615384;0.0;558;0.032258064516129;885.7142857142857;0.4615384615384615;9.523809523809524;0;0.26;1;-3;3;0.0209677419354838;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Niza;2;0;3;109;772;Toulouse;0;4;8;19;3;3;0.54;0.46;538;0.9;9;19;0;4;0;0;4;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2;0.0242105263157894;0.0;484;0.018595041322314;896.2962962962962;0.5;7.4074074074074066;-11;0.08;2;-4;-10;0.0148698884758364;0.125;0.54;4.0;0;1;1;1;0;0;0;1;0.125;0.3333333333333333;0.0018587360594795;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-10;Niza;2;0;3;109;775;Montpellier;4;0;15;9;4;1;0.59;0.41;565;0.88;15;11;4;0;0;0;7;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;3;0.0455555555555555;0.2666666666666666;497;0.0301810865191146;842.3728813559322;0.4666666666666667;11.864406779661016;6;0.18;4;4;4;0.0265486725663716;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Niza;2;0;1;109;768;Rennes;1;3;15;11;3;4;0.46;0.54;463;0.87;7;12;0;2;1;1;2;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1;0.049090909090909;0.1428571428571428;403;0.0173697270471464;876.0869565217391;0.1333333333333333;4.3478260869565215;4;-0.08;1;-2;-5;0.0323974082073434;0.1333333333333333;0.23;1.0;1;1;2;1;0;0;0;1;0.1333333333333333;0.6666666666666666;0.0043196544276457;7.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-27;Niza;2;0;2;109;-1;Clermont;2;0;12;8;5;3;0.56;0.44;552;0.86;12;14;2;0;0;0;2;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2;0.055;0.1666666666666666;475;0.0252631578947368;848.2142857142857;0.1666666666666666;3.571428571428571;4;0.12;0;2;-2;0.0217391304347826;0.0833333333333333;0.56;2.0;0;1;1;1;0;0;1;0;0.0833333333333333;0.2;0.0018115942028985;12.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Niza;2;0;3;109;764;Marsella;4;2;10;9;2;1;0.5;0.5;486;0.86;13;6;4;1;0;1;4;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.0555555555555555;0.3076923076923077;418;0.0311004784688995;836.0;0.4;8.0;1;0.0;2;2;7;0.0205761316872428;0.1;0.5;4.0;0;1;1;1;0;0;0;1;0.1;0.5;0.0020576131687242;10.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Niza;2;0;3;109;-1;Metz;1;0;7;10;4;3;0.69;0.31;797;0.89;10;9;1;0;0;0;4;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.031;0.1;709;0.0141043723554301;1027.536231884058;0.5714285714285714;5.797101449275363;-3;0.3799999999999999;3;1;1;0.0087829360100376;0.1428571428571428;0.69;4.0;1;0;1;1;0;0;1;0;0.1428571428571428;0.25;0.001254705144291;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Niza;2;0;3;109;5;Stade Brestois;1;3;12;7;1;2;0.54;0.46;415;0.84;13;9;1;3;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.0657142857142857;0.0769230769230769;349;0.0372492836676217;646.2962962962963;0.5;11.11111111111111;5;0.08;2;-2;4;0.0289156626506024;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;Niza;2;0;17;109;4;Mónaco;1;1;13;9;7;3;0.45;0.55;449;0.85;15;13;1;1;0;0;2;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5;0.0611111111111111;0.0666666666666666;382;0.0392670157068062;848.8888888888889;0.1538461538461538;4.444444444444445;4;-0.1;-3;0;2;0.0289532293986636;0.0769230769230769;0.45;2.0;0;1;1;1;0;0;1;0;0.0769230769230769;0.1428571428571428;0.0022271714922048;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-15;Niza;2;0;0;109;19;PSG;5;2;14;12;8;3;0.3;0.7;312;0.75;17;8;5;2;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.0583333333333333;0.2941176470588235;234;0.0726495726495726;780.0;0.2142857142857142;10.0;2;-0.3999999999999999;-1;3;9;0.0448717948717948;0.2142857142857142;0.0999999999999999;1.0;1;2;3;1;0;0;1;0;0.2142857142857142;0.375;0.0096153846153846;4.666666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Niza;2;0;6;109;767;Racing de Estrasburgo;2;1;16;4;6;0;0.63;0.37;619;0.87;7;12;2;1;0;0;5;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.0925;0.2857142857142857;539;0.0129870129870129;855.5555555555555;0.3125;7.936507936507937;12;0.26;3;1;-5;0.0258481421647819;0.125;0.315;2.5;1;1;2;1;0;0;0;1;0.125;0.3333333333333333;0.0032310177705977;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Niza;2;0;3;109;90;Lyon;1;3;21;6;4;1;0.59;0.41;513;0.85;8;14;1;3;0;0;7;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.0683333333333333;0.125;436;0.018348623853211;738.9830508474577;0.3333333333333333;11.864406779661016;15;0.18;5;-2;-6;0.0409356725146198;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Niza;2;0;6;109;-1;Lorient;1;1;21;9;8;2;0.6;0.4;673;0.93;10;8;1;1;0;0;9;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0;0.0444444444444444;0.1;626;0.0159744408945686;1043.3333333333337;0.4285714285714285;15.0;12;0.1999999999999999;9;0;2;0.0312035661218424;0.0476190476190476;0.6;9.0;0;1;1;0;1;0;1;0;0.0476190476190476;0.125;0.0014858841010401;21.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-11;Niza;2;0;3;109;15;LOSC;3;2;8;12;3;5;0.4;0.6;383;0.84;13;9;3;2;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3;0.0499999999999999;0.2307692307692307;322;0.0403726708074534;805.0;0.375;7.5;-4;-0.1999999999999999;0;1;4;0.02088772845953;0.125;0.4;3.0;1;0;1;0;1;0;0;1;0.125;0.3333333333333333;0.0026109660574412;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Niza;2;17;3;109;90;Lyon;0;1;16;16;6;7;0.43;0.57;467;0.82;8;12;0;1;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2;0.035625;0.0;383;0.02088772845953;890.6976744186047;0.1875;6.976744186046512;0;-0.1399999999999999;1;-1;-4;0.0342612419700214;0.1875;0.1433333333333333;1.0;3;0;3;1;0;0;0;1;0.1875;0.5;0.006423982869379;5.333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Niza;2;0;3;109;775;Montpellier;3;0;23;14;15;8;0.54;0.46;446;0.82;16;12;3;0;0;0;10;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.0328571428571428;0.1875;366;0.0437158469945355;677.7777777777777;0.4347826086956521;18.51851851851852;9;0.08;8;3;4;0.0515695067264574;0.1304347826086956;0.18;3.333333333333333;0;3;3;1;0;0;1;0;0.1304347826086956;0.2;0.0067264573991031;7.666666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-05-21;Niza;2;0;3;109;772;Toulouse;2;2;21;7;7;4;0.51;0.49;501;0.87;6;15;2;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3;0.0699999999999999;0.3333333333333333;436;0.0137614678899082;854.9019607843137;0.2857142857142857;11.76470588235294;14;0.02;3;0;-9;0.0419161676646706;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Niza;2;0;17;109;767;Racing de Estrasburgo;1;1;9;12;4;3;0.62;0.38;580;0.84;9;14;1;1;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2;0.0316666666666666;0.1111111111111111;487;0.0184804928131416;785.483870967742;0.3333333333333333;4.838709677419355;-3;0.24;1;0;-5;0.0155172413793103;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Niza;2;0;7;109;768;Rennes;0;1;11;14;4;4;0.45;0.55;420;0.84;11;11;0;1;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.0392857142857142;0.0;353;0.0311614730878186;784.4444444444445;0.3636363636363636;8.88888888888889;-3;-0.1;-3;-1;0;0.0261904761904761;0.1818181818181818;0.225;2.0;0;2;2;1;0;0;0;1;0.1818181818181818;0.5;0.0047619047619047;5.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-30;Niza;2;0;17;109;-1;Troyes;2;0;30;9;13;6;0.65;0.35;658;0.93;10;7;2;0;0;0;14;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3;0.0388888888888888;0.2;612;0.0163398692810457;941.5384615384615;0.4666666666666667;21.538461538461537;21;0.3;11;2;3;0.0455927051671732;0.0333333333333333;0.65;14.0;1;0;1;1;0;0;1;0;0.0333333333333333;0.0769230769230769;0.0015197568389057;30.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-23;Niza;2;0;9;109;-1;Clermont;1;2;15;9;5;3;0.56;0.44;533;0.86;19;9;1;2;0;0;6;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2;0.0488888888888888;0.0526315789473684;458;0.0414847161572052;817.8571428571428;0.4;10.714285714285714;6;0.12;4;-1;10;0.0281425891181988;0.0666666666666666;0.56;6.0;1;0;1;0;0;1;0;1;0.0666666666666666;0.2;0.0018761726078799;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-20;Niza;21;2;30;109;-1;Basel;6;2;18;11;3;4;0.58;0.42;742;0.83;23;10;6;2;0;0;7;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.0381818181818181;0.2608695652173913;616;0.0373376623376623;1062.0689655172414;0.3888888888888889;12.06896551724138;7;0.1599999999999999;4;4;13;0.0242587601078167;0.0555555555555555;0.58;7.0;1;0;1;0;0;1;0;1;0.0555555555555555;0.3333333333333333;0.0013477088948787;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-16;Niza;2;29;3;109;5;Stade Brestois;3;1;12;14;6;3;0.48;0.52;430;0.83;14;15;3;1;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.0371428571428571;0.2142857142857142;357;0.0392156862745098;743.75;0.4166666666666667;10.416666666666668;-2;-0.04;2;2;-1;0.027906976744186;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-13;Niza;21;0;1;109;-1;Basel;2;1;10;11;4;5;0.61;0.39;590;0.87;6;8;2;1;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;7;0.0354545454545454;0.3333333333333333;513;0.0116959064327485;840.983606557377;0.5;8.19672131147541;-1;0.2199999999999999;-2;1;-2;0.0169491525423728;0.2;0.305;2.5;2;0;2;0;1;0;1;0;0.2;0.5;0.0033898305084745;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-08;Niza;2;9;2;109;19;PSG;1;0;21;13;7;4;0.45;0.55;568;0.9;8;2;1;0;0;0;10;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0423076923076923;0.125;511;0.0156555772994129;1135.5555555555554;0.4761904761904761;22.22222222222222;8;-0.1;5;1;6;0.0369718309859154;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-04-02;Niza;2;0;4;109;771;Angers;1;1;12;13;3;6;0.64;0.36;584;0.86;11;8;1;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5;0.0276923076923076;0.0909090909090909;502;0.0219123505976095;784.375;0.1666666666666666;3.125;-1;0.28;-3;0;3;0.0205479452054794;0.0833333333333333;0.64;2.0;1;0;1;0;1;0;1;0;0.0833333333333333;0.3333333333333333;0.0017123287671232;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-03-19;Niza;2;29;7;109;-1;Lorient;0;3;16;9;1;3;0.54;0.46;542;0.89;13;9;0;2;0;1;10;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2;0.0511111111111111;0.0;482;0.0269709543568464;892.5925925925925;0.625;18.51851851851852;7;0.08;8;-3;4;0.029520295202952;0.0625;0.54;10.0;0;1;1;0;1;0;0;1;0.0625;1.0;0.0018450184501845;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-03-16;Niza;21;0;4;109;-1;Sheriff;0;0;17;9;5;3;0.58;0.42;578;0.87;6;9;0;0;0;0;4;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0.0466666666666666;0.0;503;0.0119284294234592;867.2413793103449;0.2352941176470588;6.896551724137932;8;0.1599999999999999;3;0;-3;0.0294117647058823;0.1764705882352941;0.1933333333333333;1.3333333333333333;1;2;3;1;0;0;0;1;0.1764705882352941;0.6;0.0051903114186851;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-03-12;Niza;2;17;3;109;769;Nantes;1;1;16;10;8;3;0.56;0.44;575;0.89;11;9;1;1;0;0;10;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.044;0.0909090909090909;512;0.021484375;914.2857142857142;0.625;17.857142857142854;6;0.12;9;0;2;0.0278260869565217;0.125;0.28;5.0;1;1;2;0;1;0;1;0;0.125;0.25;0.0034782608695652;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-09;Niza;21;4;2;109;-1;Sheriff;3;3;6;14;3;3;0.54;0.46;450;0.76;10;9;3;3;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.0328571428571428;0.3;342;0.0292397660818713;633.3333333333333;0.3333333333333333;3.7037037037037033;-8;0.08;-1;0;1;0.0133333333333333;0.1666666666666666;0.54;2.0;1;0;1;1;0;0;1;0;0.1666666666666666;0.3333333333333333;0.0022222222222222;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-03;Niza;2;0;17;109;770;Auxerre;0;1;17;3;5;1;0.65;0.35;602;0.87;10;11;0;1;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0;0.1166666666666666;0.0;524;0.0190839694656488;806.1538461538461;0.4705882352941176;12.307692307692308;14;0.3;8;-1;-1;0.0282392026578073;0.0588235294117647;0.65;8.0;1;0;1;0;1;0;0;1;0.0588235294117647;0.2;0.0016611295681063;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-26;Niza;2;4;30;109;4;Mónaco;1;0;12;15;7;4;0.44;0.56;483;0.84;12;8;1;0;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.0373333333333333;0.0833333333333333;406;0.0295566502463054;922.7272727272727;0.25;6.818181818181818;-3;-0.12;-2;1;4;0.0248447204968944;0.25;0.1466666666666666;1.0;3;0;3;1;0;0;1;0;0.25;0.4285714285714285;0.0062111801242236;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-18;Niza;2;0;3;109;766;Reims;1;1;16;10;1;2;0.53;0.47;482;0.83;9;13;1;1;0;0;9;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0.047;0.1111111111111111;400;0.0225;754.7169811320755;0.5625;16.9811320754717;6;0.06;9;0;-4;0.0331950207468879;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-10;Niza;2;0;7;109;-1;Ajaccio;1;0;11;6;3;3;0.62;0.38;654;0.89;9;7;1;0;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5;0.0633333333333333;0.1111111111111111;582;0.0154639175257731;938.7096774193548;0.4545454545454545;8.064516129032258;5;0.24;0;1;2;0.0168195718654434;0.2727272727272727;0.2066666666666666;1.6666666666666667;1;2;3;1;0;0;0;1;0.2727272727272727;1.0;0.0045871559633027;3.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
