Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Weverton-Palmeiras;Agustín Giay-Palmeiras;Gustavo Gómez Portillo-Palmeiras;Bruno Fuchs-Palmeiras;Allan-Palmeiras;Lucas Evangelista Santana de Oliveira-Palmeiras;Emiliano Martínez Toranza-Palmeiras;Vanderlan-Palmeiras;Estêvão Willian-Palmeiras;Vitor Roque-Palmeiras;Facundo Torres-Palmeiras;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Felipe Anderson-Palmeiras;Richard Ríos Montoya-Palmeiras;Joaquín Piquerez-Palmeiras;Luiz Benedetti-Palmeiras;Aníbal Moreno-Palmeiras;Maurício Magalhães Prado-Palmeiras;José Manuel López-Palmeiras;Micael-Palmeiras;Murilo Cerqueira-Palmeiras;Raphael Veiga-Palmeiras;Mayke-Palmeiras;Marcos Rocha-Palmeiras;Kaiky Naves-Palmeiras;Fábio Silva de Freitas-Palmeiras;Luighi-Palmeiras;Thalys-Palmeiras;Marcelo Lomba-Palmeiras;Caio Paulista-Palmeiras;Rômulo-Palmeiras;Vitor Reis-Palmeiras;Ronielson da Silva Barbosa-Palmeiras;Eduardo Pereira Rodrigues-Palmeiras;Zé Rafael-Palmeiras;Lázaro Vinícius-Palmeiras;Gabriel Menino-Palmeiras;Jhonatan dos Santos Rosa-Palmeiras;Luis Guilherme-Palmeiras;Endrick-Palmeiras;Luan Garcia Teixeira-Palmeiras;Gustavo Garcia-Palmeiras;Breno Henrique Vasconcelos Lopes-Palmeiras;Bruno Rodrigues-Palmeiras;Kevin-Palmeiras;Artur Victor Guimarães-Palmeiras;Jailson-Palmeiras;Paulinho-Palmeiras
2024-07-27;Palmeiras;10;3;7;217;693;Vitória;2;7;21;10;3;3;0.71;0.29;610;0.88;14;9;2;6;0;1;13;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0289999999999999;0.1428571428571428;537;0.0260707635009311;756.3380281690141;0.6190476190476191;18.30985915492958;11;0.42;11;-5;5;0.0344262295081967;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-24;Palmeiras;10;3;3;217;197;Fluminense;3;2;7;14;1;2;0.49;0.51;438;0.85;19;14;3;2;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0364285714285714;0.1578947368421052;372;0.0510752688172043;759.1836734693877;0.2857142857142857;4.081632653061225;-7;-0.02;-2;1;5;0.0159817351598173;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-20;Palmeiras;10;3;0;217;636;Cruzeiro;4;4;15;8;5;2;0.42;0.58;303;0.68;16;16;4;4;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0725;0.25;206;0.0776699029126213;490.4761904761905;0.4;14.285714285714286;7;-0.1599999999999999;2;0;0;0.0495049504950495;0.1333333333333333;0.21;3.0;1;1;2;1;0;0;0;1;0.1333333333333333;0.4;0.0066006600660066;7.5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-17;Palmeiras;10;3;3;217;210;Botafogo;0;2;18;16;5;7;0.57;0.43;342;0.75;10;20;0;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.026875;0.0;256;0.0390625;449.1228070175439;0.2222222222222222;7.017543859649123;2;0.1399999999999999;-1;-2;-10;0.0526315789473684;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-11;Palmeiras;10;3;9;217;776;Atlético Goianiense;2;2;23;11;6;3;0.65;0.35;549;0.85;9;19;2;2;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.0318181818181818;0.2222222222222222;467;0.019271948608137;718.4615384615385;0.391304347826087;13.846153846153843;12;0.3;7;0;-10;0.0418943533697632;0.1304347826086956;0.2166666666666666;3.0;1;2;3;1;0;0;0;1;0.1304347826086956;0.5;0.0054644808743169;7.666666666666667;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-07;Palmeiras;10;3;14;217;697;Bahía;1;1;12;13;4;3;0.44;0.56;402;0.85;15;10;1;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.043076923076923;0.0666666666666666;342;0.043859649122807;777.2727272727273;0.3333333333333333;9.090909090909092;-1;-0.12;1;0;5;0.0298507462686567;0.1666666666666666;0.22;2.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.5;0.0049751243781094;6.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-04;Palmeiras;10;0;3;217;206;Grêmio;3;2;21;14;5;5;0.61;0.39;426;0.83;13;9;3;2;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0278571428571428;0.2307692307692307;354;0.0367231638418079;580.327868852459;0.4761904761904761;16.39344262295082;7;0.2199999999999999;5;1;4;0.0492957746478873;0.0952380952380952;0.305;5.0;0;2;2;0;1;0;1;0;0.0952380952380952;0.4;0.0046948356807511;10.5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-01;Palmeiras;10;3;3;217;652;Corinthians;4;4;20;13;10;3;0.49;0.51;297;0.77;18;10;3;4;1;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0392307692307692;0.2222222222222222;229;0.0786026200873362;467.34693877551024;0.35;14.285714285714286;7;-0.02;4;0;8;0.0673400673400673;0.1;0.245;3.5;0;2;2;1;0;0;0;1;0.1;0.2;0.0067340067340067;10.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-26;Palmeiras;10;17;3;217;644;Fortaleza;2;2;17;12;7;6;0.69;0.31;530;0.82;11;17;2;2;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0258333333333333;0.1818181818181818;435;0.025287356321839;630.4347826086957;0.4705882352941176;11.594202898550726;5;0.3799999999999999;5;0;-6;0.0320754716981132;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-23;Palmeiras;10;3;3;217;779;Juventude;2;3;28;16;10;8;0.57;0.43;424;0.82;14;7;2;3;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.026875;0.1428571428571428;348;0.0402298850574712;610.5263157894738;0.3571428571428571;17.54385964912281;12;0.1399999999999999;6;-1;7;0.0660377358490566;0.1071428571428571;0.1899999999999999;3.333333333333333;0;3;3;1;0;0;0;1;0.1071428571428571;0.3;0.0070754716981132;9.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-20;Palmeiras;10;3;0;217;659;Bragantino;0;2;24;13;7;3;0.41;0.59;308;0.73;10;9;0;2;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0453846153846153;0.0;225;0.0444444444444444;548.7804878048781;0.4166666666666667;24.390243902439025;11;-0.18;7;-2;1;0.0779220779220779;0.0833333333333333;0.205;5.0;1;1;2;1;0;0;0;1;0.0833333333333333;0.2857142857142857;0.0064935064935064;12.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-17;Palmeiras;10;3;6;217;220;Atlético Mineiro;3;5;22;11;9;3;0.47;0.53;373;0.78;16;16;3;3;0;2;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0481818181818181;0.1875;291;0.0549828178694158;619.1489361702128;0.2727272727272727;12.765957446808512;11;-0.06;3;-2;0;0.0589812332439678;0.1818181818181818;0.1175;1.5;1;3;4;1;0;0;1;0;0.1818181818181818;0.4444444444444444;0.0107238605898123;5.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-13;Palmeiras;10;3;9;217;777;Vasco da Gama;1;2;28;9;6;2;0.57;0.43;397;0.83;10;14;1;2;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0477777777777777;0.1;330;0.0303030303030303;578.9473684210527;0.3571428571428571;17.54385964912281;19;0.1399999999999999;4;-1;-4;0.070528967254408;0.0714285714285714;0.285;5.0;1;1;2;1;0;0;0;1;0.0714285714285714;0.3333333333333333;0.0050377833753148;14.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-02;Palmeiras;10;3;0;217;778;Criciúma;3;7;23;12;5;4;0.61;0.39;432;0.79;9;17;3;7;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0325;0.3333333333333333;341;0.0263929618768328;559.016393442623;0.2608695652173913;9.836065573770492;11;0.2199999999999999;2;-4;-8;0.0532407407407407;0.0869565217391304;0.305;3.0;0;2;2;1;0;0;1;0;0.0869565217391304;0.4;0.0046296296296296;11.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-30;Palmeiras;-1;3;6;217;218;San Lorenzo;1;3;9;6;4;1;0.74;0.26;482;0.8;16;14;1;3;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0433333333333333;0.0625;386;0.0414507772020725;521.6216216216217;0.6666666666666666;8.108108108108109;3;0.48;5;-2;2;0.0186721991701244;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-23;Palmeiras;12;3;9;217;673;Botafogo RP;3;2;8;8;4;1;0.57;0.43;442;0.79;18;15;3;2;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.05375;0.1666666666666666;349;0.0515759312320916;612.280701754386;1.0;14.035087719298248;0;0.1399999999999999;5;1;3;0.0180995475113122;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Palmeiras;-1;13;9;217;219;Independiente del Valle;0;2;12;11;2;5;0.46;0.54;334;0.76;15;12;0;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.049090909090909;0.0;254;0.0590551181102362;552.1739130434783;0.25;6.521739130434782;1;-0.08;0;-2;3;0.0359281437125748;0.1666666666666666;0.23;1.5;2;0;2;1;0;0;0;1;0.1666666666666666;1.0;0.0059880239520958;6.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Palmeiras;10;3;3;217;649;Paranaense;4;5;23;11;5;6;0.63;0.37;407;0.85;11;17;4;4;0;1;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.0336363636363636;0.3636363636363636;346;0.0317919075144508;549.2063492063492;0.391304347826087;14.285714285714286;12;0.26;3;-1;-6;0.0565110565110565;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-09;Palmeiras;-1;3;4;217;2;Liverpool;2;1;22;9;11;3;0.55;0.45;431;0.81;10;8;2;1;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.05;0.2;349;0.0286532951289398;634.5454545454545;0.1363636363636363;5.454545454545454;13;0.1;-2;1;2;0.0510440835266821;0.2272727272727272;0.11;0.6;1;4;5;1;0;0;1;0;0.2272727272727272;0.4545454545454545;0.0116009280742459;4.4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Palmeiras;10;17;29;217;656;Cuiabá;3;2;15;9;6;1;0.55;0.45;471;0.84;11;10;3;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.05;0.2727272727272727;396;0.0277777777777777;719.9999999999999;0.4;10.909090909090908;6;0.1;0;1;1;0.0318471337579617;0.1333333333333333;0.275;3.0;1;1;2;1;0;0;1;0;0.1333333333333333;0.3333333333333333;0.0042462845010615;7.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-02;Palmeiras;12;3;17;217;673;Botafogo RP;2;4;27;12;11;6;0.7;0.3;566;0.87;9;12;2;4;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0249999999999999;0.2222222222222222;492;0.0182926829268292;702.8571428571429;0.3333333333333333;12.857142857142858;15;0.3999999999999999;6;-2;-3;0.0477031802120141;0.074074074074074;0.35;4.5;0;2;2;1;0;0;0;1;0.074074074074074;0.1818181818181818;0.0035335689045936;13.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-29;Palmeiras;10;3;17;217;201;São Paulo;3;4;9;16;3;1;0.42;0.58;329;0.76;20;10;3;4;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.03625;0.15;250;0.08;595.2380952380953;0.4444444444444444;9.523809523809524;-7;-0.1599999999999999;-2;-1;10;0.0273556231003039;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Palmeiras;-1;3;3;217;219;Independiente del Valle;2;3;7;16;4;6;0.3;0.7;235;0.71;9;11;2;3;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04375;0.2222222222222222;167;0.0538922155688622;556.6666666666667;0.8571428571428571;20.0;-9;-0.3999999999999999;1;-1;-2;0.0297872340425531;0.4285714285714285;0.0999999999999999;2.0;1;2;3;1;0;0;1;0;0.4285714285714285;0.75;0.0127659574468085;2.333333333333333;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Palmeiras;10;17;3;217;214;Flamengo;5;4;12;8;1;3;0.48;0.52;337;0.76;23;14;5;4;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.065;0.217391304347826;256;0.08984375;533.3333333333334;0.5;12.5;4;-0.04;1;1;9;0.0356083086053412;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Palmeiras;10;17;3;217;641;Internacional;2;4;18;5;3;2;0.64;0.36;474;0.82;17;21;2;4;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.072;0.1176470588235294;389;0.0437017994858611;607.8125;0.3333333333333333;9.375;13;0.28;4;-2;-4;0.0379746835443038;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Palmeiras;10;3;0;217;693;Vitória;5;3;15;13;4;5;0.44;0.56;307;0.78;15;12;5;3;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3;0.043076923076923;0.3333333333333333;239;0.0627615062761506;543.1818181818181;0.6;20.454545454545453;2;-0.12;6;2;3;0.0488599348534201;0.0666666666666666;0.44;9.0;1;0;1;1;0;0;1;0;0.0666666666666666;0.25;0.003257328990228;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-11;Palmeiras;-1;3;4;217;2;Liverpool;2;5;22;7;11;3;0.63;0.37;413;0.83;16;19;2;5;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.0528571428571428;0.125;343;0.0466472303206997;544.4444444444445;0.2272727272727272;7.936507936507937;15;0.26;4;-3;-3;0.0532687651331719;0.1363636363636363;0.21;1.6666666666666667;1;2;3;1;0;0;0;1;0.1363636363636363;0.2727272727272727;0.0072639225181598;7.333333333333333;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Palmeiras;27;29;3;217;662;Santos;3;3;20;16;5;5;0.53;0.47;336;0.69;18;8;3;3;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.029375;0.1666666666666666;232;0.0775862068965517;437.7358490566037;0.15;5.660377358490566;4;0.06;-2;0;10;0.0595238095238095;0.1;0.265;1.5;1;1;2;1;0;0;0;1;0.1;0.4;0.0059523809523809;10.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Palmeiras;-1;17;3;217;218;San Lorenzo;4;6;12;11;3;5;0.55;0.45;381;0.81;13;20;4;6;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0409090909090909;0.3076923076923077;309;0.0420711974110032;561.8181818181818;0.4166666666666667;9.09090909090909;1;0.1;0;-2;-7;0.0314960629921259;0.0833333333333333;0.55;5.0;0;1;1;0;1;0;1;0;0.0833333333333333;0.3333333333333333;0.0026246719160104;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Palmeiras;27;17;3;217;662;Santos;2;3;17;14;7;7;0.6;0.4;417;0.83;18;11;2;3;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0285714285714285;0.1111111111111111;346;0.0520231213872832;576.6666666666667;0.3529411764705882;10.0;3;0.1999999999999999;0;-1;7;0.0407673860911271;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-28;Palmeiras;27;17;6;217;671;Novorizontino;1;2;19;15;6;3;0.59;0.41;438;0.75;11;17;1;2;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0273333333333333;0.0909090909090909;328;0.0335365853658536;555.9322033898305;0.2105263157894736;6.779661016949153;4;0.18;-2;-1;-6;0.0433789954337899;0.0526315789473684;0.59;4.0;0;1;1;1;0;0;0;1;0.0526315789473684;0.1666666666666666;0.002283105022831;19.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Palmeiras;27;29;29;217;666;Ponte Preta;4;4;19;9;9;4;0.62;0.38;460;0.87;22;13;4;4;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0422222222222222;0.1818181818181818;400;0.055;645.1612903225806;0.2105263157894736;6.451612903225807;10;0.24;0;0;9;0.0413043478260869;0.2631578947368421;0.124;0.8;3;2;5;1;0;0;0;1;0.2631578947368421;0.5555555555555556;0.0108695652173913;3.8;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
