Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lasse Finn Rieß-Mainz 05;Danny da Costa-Mainz 05;Andreas Hanche-Olsen-Mainz 05;Dominik Kohr-Mainz 05;Anthony Caci-Mainz 05;Kaishu Sano-Mainz 05;Nadiem Amiri-Mainz 05;Phillipp Mwene-Mainz 05;Paul Nebel-Mainz 05;Lee Jae-sung-Mainz 05;Jonathan Burkardt-Mainz 05;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Robin Zentner-Mainz 05;Moritz Jenz-Mainz 05;Nikolas Veratschnig-Mainz 05;Nelson Weiper-Mainz 05;Silvan Widmer-Mainz 05;Stefan Bell-Mainz 05;Armindo Sieb-Mainz 05;Maxim Leitsch-Mainz 05;Gabriel Vidović-Mainz 05;Hong Hyun-seok-Mainz 05;Karim Onisiwo-Mainz 05;Sepp van den Berg-Mainz 05;Leandro Barreiro-Mainz 05;Brajan Gruda-Mainz 05;Edimilson Fernandes-Mainz 05;Ludovic Ajorque-Mainz 05;Josuha Guilavogui-Mainz 05;Tom Krauß-Mainz 05;Merveille Papela-Mainz 05;Jessic Ngankam-Mainz 05;Marco Richter-Mainz 05;Daniel Batz-Mainz 05;Aymen Barkok-Mainz 05;Anton Stach-Mainz 05;Finn Dahmen-Mainz 05;Aarón Martín-Mainz 05;Marcus Ingvartsen-Mainz 05;Alexander Hack-Mainz 05;Angelo Fulgini-Mainz 05;Anderson Lucoqui-Mainz 05;Keanu Kraft-Mainz 05;Marlon Mustapha-Mainz 05;Eniss Shabani-Mainz 05;Moussa Niakhaté-Mainz 05;Daniel Brosinski-Mainz 05;Jean-Paul Boetius-Mainz 05
2024-09-20;Mainz 05;9;17;17;174;173;Augsburgo;4;4;5;29;3;8;0.26;0.74;202;0.57;12;7;3;3;1;1;1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;14;0.0255172413793103;0.3333333333333333;115;0.1043478260869565;442.3076923076923;0.2;3.846153846153846;-24;-0.48;-13;0;5;0.0247524752475247;0.6;0.0866666666666666;0.3333333333333333;2;1;3;1;0;0;1;0;0.6;1.0;0.0148514851485148;1.6666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-15;Mainz 05;9;17;17;174;171;Werder Bremen;3;2;16;14;5;5;0.58;0.42;477;0.81;12;7;3;1;0;1;10;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;4;0.03;0.25;386;0.0310880829015544;665.5172413793103;0.625;17.24137931034483;2;0.1599999999999999;6;1;5;0.0335429769392033;0.0625;0.58;10.0;1;0;1;0;0;1;0;1;0.0625;0.2;0.0020964360587002;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Mainz 05;9;17;3;174;18;Stuttgart;2;4;11;28;7;12;0.36;0.64;288;0.77;12;6;2;4;0;0;2;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;11;0.0228571428571428;0.1666666666666666;222;0.054054054054054;616.6666666666667;0.1818181818181818;5.555555555555555;-17;-0.28;-9;-2;6;0.0381944444444444;0.2727272727272727;0.12;0.6666666666666666;1;2;3;0;1;0;1;0;0.2727272727272727;0.4285714285714285;0.0104166666666666;3.6666666666666665;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Mainz 05;9;17;17;174;169;FC Union Berlin;1;3;14;15;3;5;0.54;0.46;379;0.77;10;15;1;3;0;0;8;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;9;0.0306666666666666;0.1;292;0.0342465753424657;540.7407407407408;0.5714285714285714;14.814814814814811;-1;0.08;-1;-2;-5;0.0369393139841688;0.0714285714285714;0.54;8.0;0;1;1;0;1;0;0;1;0.0714285714285714;0.3333333333333333;0.0026385224274406;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-16;Mainz 05;23;17;6;174;617;Wehen Wiesbaden;4;2;20;11;9;3;0.65;0.35;658;0.81;19;18;4;2;0;0;10;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;7;0.0318181818181818;0.2105263157894736;533;0.0356472795497185;820.0;0.5;15.384615384615383;9;0.3;3;2;1;0.0303951367781155;0.15;0.2166666666666666;3.333333333333333;0;3;3;1;0;0;1;0;0.15;0.3333333333333333;0.0045592705167173;6.666666666666667;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Mainz 05;9;17;0;174;11;Dortmund;2;2;14;9;6;2;0.31;0.69;279;0.72;14;11;2;2;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;2;0.0766666666666666;0.1428571428571428;201;0.0696517412935323;648.3870967741935;0.2857142857142857;12.903225806451614;5;-0.3799999999999999;2;0;3;0.050179211469534;0.2142857142857142;0.1033333333333333;1.3333333333333333;3;0;3;1;0;0;0;1;0.2142857142857142;0.5;0.010752688172043;4.666666666666667;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Mainz 05;9;17;14;174;142;Heidenheim;3;2;10;15;4;5;0.55;0.45;524;0.78;8;8;3;2;0;0;3;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.03;0.375;409;0.0195599022004889;743.6363636363636;0.3;5.454545454545454;-5;0.1;-3;1;0;0.0190839694656488;0.1;0.55;3.0;1;0;1;0;1;0;1;0;0.1;0.25;0.0019083969465648;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Mainz 05;9;17;3;174;190;Colonia;5;4;16;17;4;6;0.38;0.62;251;0.63;17;13;4;4;1;0;6;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;6;0.0364705882352941;0.2941176470588235;158;0.1075949367088607;415.7894736842105;0.375;15.789473684210526;-1;-0.24;0;1;4;0.0637450199203187;0.0625;0.38;6.0;1;0;1;0;1;0;0;1;0.0625;0.25;0.0039840637450199;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Mainz 05;9;17;17;174;170;Friburgo;4;3;16;6;3;3;0.61;0.39;547;0.8;15;17;4;3;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2;0.065;0.2666666666666666;438;0.0342465753424657;718.032786885246;0.25;6.557377049180328;10;0.2199999999999999;2;1;-2;0.0292504570383912;0.0625;0.61;4.0;1;0;1;0;1;0;1;0;0.0625;0.3333333333333333;0.0018281535648994;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Mainz 05;9;17;2;174;97;Hoffenheim;0;2;25;5;8;1;0.46;0.54;331;0.72;12;14;0;2;0;0;9;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.108;0.0;238;0.0504201680672268;517.391304347826;0.36;19.565217391304348;20;-0.08;6;-2;-2;0.0755287009063444;0.16;0.115;2.25;0;4;4;1;0;0;0;1;0.16;0.5;0.0120845921450151;6.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Mainz 05;9;17;14;174;191;SV Darmstadt 98;2;3;18;14;9;2;0.6;0.4;500;0.84;17;10;2;3;0;0;5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.0285714285714285;0.1176470588235294;420;0.0404761904761904;700.0;0.2777777777777778;8.333333333333334;4;0.1999999999999999;4;-1;7;0.036;0.2222222222222222;0.15;1.25;1;3;4;1;0;0;0;1;0.2222222222222222;0.4444444444444444;0.008;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Mainz 05;9;17;1;174;31;RB Leipzig;5;2;8;20;2;10;0.33;0.67;320;0.7;15;10;5;2;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;12;0.0335;0.3333333333333333;224;0.0669642857142857;678.7878787878788;0.25;6.0606060606060606;-12;-0.34;-10;3;5;0.025;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Mainz 05;9;17;22;174;178;Bochum;4;3;15;11;4;2;0.51;0.49;362;0.64;15;16;4;3;0;0;7;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.0445454545454545;0.2666666666666666;232;0.0646551724137931;454.9019607843137;0.4666666666666667;13.72549019607843;4;0.02;1;1;-1;0.0414364640883977;0.1333333333333333;0.255;3.5;1;1;2;1;0;0;0;1;0.1333333333333333;0.5;0.005524861878453;7.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Mainz 05;9;17;3;174;23;Bayern;1;1;14;24;2;12;0.41;0.59;387;0.87;7;8;1;1;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.0245833333333333;0.1428571428571428;337;0.0207715133531157;821.9512195121952;0.5;17.073170731707318;-10;-0.18;1;0;-1;0.0361757105943152;0.0714285714285714;0.41;7.0;1;0;1;0;0;1;1;0;0.0714285714285714;0.5;0.0025839793281653;14.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Mainz 05;9;17;0;174;172;Mönchengladbach;4;1;19;14;3;5;0.43;0.57;332;0.73;11;16;3;1;1;0;12;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.0407142857142857;0.3636363636363636;242;0.0454545454545454;562.7906976744187;0.631578947368421;27.906976744186046;5;-0.1399999999999999;6;3;-5;0.0572289156626506;0.0526315789473684;0.43;12.0;1;0;1;0;1;0;0;1;0.0526315789473684;0.3333333333333333;0.003012048192771;19.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Mainz 05;9;6;17;174;6;Leverkusen;6;3;13;17;5;7;0.33;0.67;340;0.75;16;14;5;3;1;0;2;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;11;0.0394117647058823;0.375;255;0.0627450980392156;772.7272727272726;0.1538461538461538;6.0606060606060606;-4;-0.34;-9;3;2;0.038235294117647;0.0769230769230769;0.33;2.0;1;0;1;0;0;1;1;0;0.0769230769230769;0.2;0.0029411764705882;13.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Mainz 05;9;6;22;174;173;Augsburgo;3;3;18;10;4;3;0.45;0.55;300;0.68;8;16;3;2;0;1;7;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;7;0.055;0.375;204;0.0392156862745098;453.3333333333333;0.3888888888888889;15.555555555555555;8;-0.1;0;0;-8;0.06;0.0555555555555555;0.45;7.0;1;0;1;1;0;0;0;1;0.0555555555555555;0.25;0.0033333333333333;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Mainz 05;9;17;3;174;18;Stuttgart;1;1;17;11;6;7;0.38;0.62;419;0.8;9;7;1;1;0;0;5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.0563636363636363;0.1111111111111111;335;0.026865671641791;881.578947368421;0.2941176470588235;13.157894736842104;6;-0.24;1;0;2;0.0405727923627685;0.0588235294117647;0.38;5.0;0;1;1;0;0;1;1;0;0.0588235294117647;0.1666666666666666;0.0023866348448687;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Mainz 05;9;0;2;174;169;FC Union Berlin;2;4;16;16;8;4;0.45;0.55;281;0.58;14;15;2;4;0;0;8;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.034375;0.1428571428571428;163;0.0858895705521472;362.22222222222223;0.5;17.77777777777778;0;-0.1;5;-2;-1;0.0569395017793594;0.0625;0.45;8.0;1;0;1;0;1;0;0;1;0.0625;0.125;0.0035587188612099;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Mainz 05;9;3;2;174;171;Werder Bremen;4;3;23;6;5;1;0.59;0.41;441;0.73;22;16;4;3;0;0;11;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1;0.0683333333333333;0.1818181818181818;322;0.0683229813664596;545.7627118644068;0.4782608695652174;18.64406779661017;17;0.18;10;1;6;0.0521541950113378;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-26;Mainz 05;9;2;17;174;87;Frankfurt;1;2;7;11;0;3;0.44;0.56;459;0.76;12;10;1;2;0;0;1;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.0509090909090909;0.0833333333333333;349;0.0343839541547277;793.1818181818181;0.1428571428571428;2.272727272727273;-4;-0.12;-1;-1;2;0.0152505446623093;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Mainz 05;9;30;3;174;175;Wolfsburg;3;4;11;9;2;4;0.52;0.48;462;0.79;21;16;3;4;0;0;7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;3;0.0533333333333333;0.1428571428571428;365;0.0575342465753424;701.9230769230769;0.6363636363636364;13.461538461538462;2;0.04;4;-1;5;0.0238095238095238;0.0909090909090909;0.52;7.0;0;1;1;0;1;0;0;1;0.0909090909090909;0.5;0.0021645021645021;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Mainz 05;9;17;0;174;11;Dortmund;4;0;11;22;6;7;0.34;0.66;339;0.73;14;11;4;0;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.03;0.2857142857142857;247;0.0566801619433198;726.470588235294;0.0909090909090909;2.941176470588235;-11;-0.32;-5;4;3;0.0324483775811209;0.0909090909090909;0.34;1.0;1;0;1;0;1;0;1;0;0.0909090909090909;0.1666666666666666;0.0029498525073746;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Mainz 05;9;13;5;174;142;Heidenheim;3;3;19;6;4;2;0.66;0.34;490;0.74;9;20;3;3;0;0;8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;0.0566666666666666;0.3333333333333333;363;0.024793388429752;550.0;0.4210526315789473;12.12121212121212;13;0.32;7;0;-11;0.0387755102040816;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Mainz 05;9;17;3;174;190;Colonia;4;2;13;5;5;3;0.46;0.54;447;0.77;10;10;4;2;0;0;7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;0.108;0.4;344;0.0290697674418604;747.8260869565217;0.5384615384615384;15.217391304347826;8;-0.08;6;2;0;0.029082774049217;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-03;Mainz 05;9;3;1;174;170;Friburgo;1;1;20;13;5;5;0.61;0.39;535;0.78;16;11;1;1;0;0;14;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.03;0.0625;417;0.0383693045563549;683.6065573770492;0.7;22.950819672131143;7;0.2199999999999999;11;0;5;0.0373831775700934;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Mainz 05;9;3;30;174;97;Hoffenheim;4;4;14;15;5;4;0.46;0.54;456;0.76;14;9;4;4;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.036;0.2857142857142857;347;0.0403458213256484;754.3478260869565;0.3571428571428571;10.869565217391305;-1;-0.08;1;0;5;0.0307017543859649;0.0714285714285714;0.46;5.0;1;0;1;0;1;0;1;0;0.0714285714285714;0.2;0.0021929824561403;14.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Mainz 05;9;17;2;174;191;SV Darmstadt 98;3;3;11;10;1;3;0.43;0.57;380;0.73;15;20;3;3;0;0;5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0.0569999999999999;0.2;277;0.0541516245487364;644.1860465116279;0.4545454545454545;11.627906976744184;1;-0.1399999999999999;5;0;-5;0.0289473684210526;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Mainz 05;9;17;17;174;31;RB Leipzig;3;1;10;10;3;2;0.32;0.68;309;0.67;13;9;3;1;0;0;2;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.068;0.2307692307692307;207;0.0628019323671497;646.875;0.2;6.25;0;-0.36;-5;2;4;0.0323624595469255;0.2;0.16;1.0;0;2;2;1;0;0;0;1;0.2;0.6666666666666666;0.0064724919093851;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Mainz 05;23;1;3;174;184;Hertha Berlin;1;1;9;11;1;5;0.57;0.43;523;0.8;17;9;1;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.039090909090909;0.0588235294117647;418;0.0406698564593301;733.3333333333334;0.1111111111111111;1.7543859649122808;-2;0.1399999999999999;-5;0;8;0.017208413001912;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-27;Mainz 05;9;17;17;174;178;Bochum;3;3;9;12;3;4;0.49;0.51;393;0.67;21;14;3;3;0;0;4;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0425;0.1428571428571428;263;0.0798479087452471;536.7346938775511;0.4444444444444444;8.16326530612245;-3;-0.02;-1;0;7;0.0229007633587786;0.2222222222222222;0.245;2.0;0;2;2;0;1;0;1;0;0.2222222222222222;0.6666666666666666;0.005089058524173;4.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Mainz 05;9;17;3;174;23;Bayern;3;2;16;13;3;5;0.38;0.62;364;0.79;12;10;3;2;0;0;2;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.0476923076923076;0.25;288;0.0416666666666666;757.8947368421052;0.125;5.2631578947368425;3;-0.24;-5;1;2;0.0439560439560439;0.0625;0.38;2.0;1;0;1;0;0;1;0;1;0.0625;0.3333333333333333;0.0027472527472527;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
